date,RYAAY_Open,RYAAY_High,RYAAY_Low,RYAAY_Close,RYAAY_Volume,RYAAY_Dividends,RYAAY_Stock Splits
1997-05-29 00:00:00+00:00,2.8205130100250244,3.3012819290161133,2.724359035491944,2.684216022491455,67771860,0.0,
1997-05-30 00:00:00+00:00,3.108973979949951,3.205127954483032,2.9967949390411377,2.6052680015563965,18499260,0.0,
1997-06-02 00:00:00+00:00,3.141026020050049,3.365385055541992,3.141026020050049,2.71053147315979,7742280,0.0,
1997-06-03 00:00:00+00:00,3.269231081008911,3.317307949066162,3.237179040908813,2.657899618148804,2595060,0.0,
1997-06-04 00:00:00+00:00,3.221153974533081,3.317307949066162,3.221153974533081,2.697373151779175,3551340,0.0,
1997-06-05 00:00:00+00:00,3.317307949066162,3.317307949066162,3.2532050609588623,2.671057939529419,2825940,0.0,
1997-06-06 00:00:00+00:00,3.237179040908813,3.365385055541992,3.1891028881073,2.736847162246704,4427280,0.0,
1997-06-09 00:00:00+00:00,3.365385055541992,3.5256409645080566,3.349359035491944,2.8552684783935547,1139580,0.0,
1997-06-10 00:00:00+00:00,3.5256409645080566,3.5256409645080566,3.381409883499145,2.8026371002197266,869700,0.0,
1997-06-11 00:00:00+00:00,3.381409883499145,3.429486989974976,3.2852559089660645,2.75000548362732,1648140,0.0,
1997-06-12 00:00:00+00:00,3.349359035491944,3.349359035491944,3.269231081008911,2.71053147315979,1443780,0.0,
1997-06-13 00:00:00+00:00,3.349359035491944,3.349359035491944,3.2852559089660645,2.697373151779175,982020,0.0,
1997-06-16 00:00:00+00:00,3.269231081008911,3.3012819290161133,3.2532050609588623,2.671057939529419,560820,0.0,
1997-06-17 00:00:00+00:00,3.221153974533081,3.2532050609588623,3.141026020050049,2.618426322937012,1308060,0.0,
1997-06-18 00:00:00+00:00,3.1891028881073,3.1891028881073,3.0608971118927,2.552635908126831,528840,0.0,
1997-06-19 00:00:00+00:00,3.141026020050049,3.17307710647583,3.108973979949951,2.5657942295074463,343980,0.0,
1997-06-20 00:00:00+00:00,3.141026020050049,3.17307710647583,3.125,2.5657942295074463,567060,0.0,
1997-06-23 00:00:00+00:00,3.125,3.17307710647583,3.07692289352417,2.526320219039917,343980,0.0,
1997-06-24 00:00:00+00:00,3.125,3.1891028881073,3.07692289352417,2.618426322937012,734760,0.0,
1997-06-25 00:00:00+00:00,3.1891028881073,3.365385055541992,3.157051086425781,2.730268716812134,1982760,0.0,
1997-06-26 00:00:00+00:00,3.349359035491944,3.517627954483032,3.349359035491944,2.8552684783935547,940680,0.0,
1997-06-27 00:00:00+00:00,3.4775640964508057,3.4775640964508057,3.429486989974976,2.8157944679260254,1146600,0.0,
1997-06-30 00:00:00+00:00,3.461538076400757,3.4775640964508057,3.429486989974976,2.8552684783935547,1640340,0.0,
1997-07-01 00:00:00+00:00,3.461538076400757,3.509614944458008,3.4455130100250244,2.8552684783935547,2576340,0.0,
1997-07-02 00:00:00+00:00,3.509614944458008,3.509614944458008,3.4775640964508057,2.86842679977417,274560,0.0,
1997-07-03 00:00:00+00:00,3.4775640964508057,3.557692050933838,3.461538076400757,2.86842679977417,826020,0.0,
