date,CYTH_Open,CYTH_High,CYTH_Low,CYTH_Close,CYTH_Volume,CYTH_Dividends,CYTH_Stock Splits
2000-07-17 00:00:00+00:00,40.625,40.625,34.375,34.375,20,,
2000-07-18 00:00:00+00:00,34.375,34.375,34.375,34.375,0,,
2000-07-19 00:00:00+00:00,34.375,34.375,34.375,34.375,5,,
2000-07-20 00:00:00+00:00,34.375,34.375,34.375,34.375,32,,
2000-07-21 00:00:00+00:00,34.375,34.375,34.375,34.375,13,,
2000-07-24 00:00:00+00:00,34.375,34.375,34.375,34.375,7,,
2000-07-25 00:00:00+00:00,37.5,40.625,37.5,40.625,107,,
2000-07-26 00:00:00+00:00,40.625,40.625,40.625,40.625,0,,
2000-07-27 00:00:00+00:00,37.5,37.5,31.25,31.25,66,,
2000-07-28 00:00:00+00:00,31.25,31.25,31.25,31.25,20,,
2000-07-31 00:00:00+00:00,31.25,31.25,31.25,31.25,22,,
2000-08-01 00:00:00+00:00,31.25,31.25,31.25,31.25,0,,
2000-08-02 00:00:00+00:00,31.25,31.25,31.25,31.25,0,,
2000-08-03 00:00:00+00:00,31.25,31.25,31.25,31.25,21,,
2000-08-04 00:00:00+00:00,31.25,31.25,31.25,31.25,150,,
2000-08-07 00:00:00+00:00,31.25,31.25,31.25,31.25,0,,
2000-08-08 00:00:00+00:00,31.25,31.25,31.25,31.25,35,,
2000-08-09 00:00:00+00:00,31.25,31.25,31.25,31.25,2,,
2000-08-10 00:00:00+00:00,31.25,37.5,31.25,37.5,40,,
2000-08-11 00:00:00+00:00,37.5,37.5,37.5,37.5,10,,
2000-08-14 00:00:00+00:00,37.5,37.5,37.5,37.5,0,,
2000-08-15 00:00:00+00:00,37.5,37.5,37.5,37.5,0,,
2000-08-16 00:00:00+00:00,37.5,37.5,37.5,37.5,0,,
2000-08-17 00:00:00+00:00,31.25,31.25,31.25,31.25,4,,
2000-08-18 00:00:00+00:00,31.25,34.375,31.25,34.375,92,,
2000-08-21 00:00:00+00:00,31.25,31.25,28.125,28.125,153,,
2000-08-22 00:00:00+00:00,28.125,28.125,28.125,28.125,10,,
2000-08-23 00:00:00+00:00,28.125,28.125,28.125,28.125,100,,
2000-08-24 00:00:00+00:00,28.125,28.125,28.125,28.125,3,,
2000-08-25 00:00:00+00:00,31.25,31.25,31.25,31.25,120,,
2000-08-28 00:00:00+00:00,31.25,31.25,31.25,31.25,0,,
2000-08-29 00:00:00+00:00,34.375,34.375,34.375,34.375,48,,
2000-08-30 00:00:00+00:00,34.375,34.375,34.375,34.375,0,,
2000-08-31 00:00:00+00:00,34.375,34.375,34.375,34.375,0,,
2000-09-01 00:00:00+00:00,34.375,34.375,34.375,34.375,0,,
2000-09-05 00:00:00+00:00,31.25,31.25,28.125,31.25,138,,
2000-09-06 00:00:00+00:00,31.25,31.25,31.25,31.25,0,,
2000-09-07 00:00:00+00:00,28.125,28.125,28.125,28.125,120,,
2000-09-08 00:00:00+00:00,28.125,28.125,28.125,28.125,16,,
2000-09-11 00:00:00+00:00,28.125,28.125,28.125,28.125,0,,
2000-09-12 00:00:00+00:00,31.25,31.25,31.25,31.25,10,,
2000-09-13 00:00:00+00:00,28.125,28.125,28.125,28.125,50,,
2000-09-14 00:00:00+00:00,28.125,28.125,28.125,28.125,0,,
2000-09-15 00:00:00+00:00,28.125,28.125,28.125,28.125,0,,
2000-09-18 00:00:00+00:00,28.125,28.125,28.125,28.125,0,,
2000-09-19 00:00:00+00:00,28.125,29.6875,28.125,29.6875,89,,
2000-09-20 00:00:00+00:00,29.6875,29.6875,29.6875,29.6875,4,,
2000-09-21 00:00:00+00:00,29.6875,29.6875,29.6875,29.6875,0,,
2000-09-22 00:00:00+00:00,29.6875,29.6875,29.6875,29.6875,0,,
2000-09-25 00:00:00+00:00,26.5625,26.5625,26.5625,26.5625,35,,
2000-09-26 00:00:00+00:00,26.5625,26.5625,26.5625,26.5625,0,,
2000-09-27 00:00:00+00:00,26.5625,26.5625,26.5625,26.5625,25,,
2000-09-28 00:00:00+00:00,25.0,26.5625,20.3125,26.5625,1615,,
2000-09-29 00:00:00+00:00,28.125,31.25,26.5625,29.6875,733,,
2000-10-02 00:00:00+00:00,31.25,31.25,29.6875,31.25,342,,
2000-10-03 00:00:00+00:00,31.25,31.25,31.25,31.25,550,,
2000-10-04 00:00:00+00:00,28.125,29.6875,28.125,29.6875,92,,
2000-10-05 00:00:00+00:00,26.5625,26.5625,26.5625,26.5625,20,,
2000-10-06 00:00:00+00:00,26.5625,26.5625,26.5625,26.5625,0,,
2000-10-09 00:00:00+00:00,26.5625,26.5625,26.5625,26.5625,4,,
2000-10-10 00:00:00+00:00,25.0,25.0,20.3125,20.3125,132,,
2000-10-11 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,12,,
2000-10-12 00:00:00+00:00,23.4375,23.4375,21.875,21.875,186,,
2000-10-13 00:00:00+00:00,23.4375,29.6875,23.4375,29.6875,259,,
2000-10-16 00:00:00+00:00,28.125,28.125,28.125,28.125,90,,
2000-10-17 00:00:00+00:00,28.125,28.125,28.125,28.125,0,,
2000-10-18 00:00:00+00:00,28.125,28.125,26.5625,26.5625,302,,
2000-10-19 00:00:00+00:00,26.5625,26.5625,23.4375,23.4375,129,,
2000-10-20 00:00:00+00:00,25.0,25.0,23.4375,23.4375,48,,
2000-10-23 00:00:00+00:00,23.4375,23.4375,23.4375,23.4375,2,,
2000-10-24 00:00:00+00:00,23.4375,23.4375,23.4375,23.4375,10,,
2000-10-25 00:00:00+00:00,23.4375,23.4375,23.4375,23.4375,0,,
2000-10-26 00:00:00+00:00,20.3125,20.3125,18.75,18.75,290,,
2000-10-27 00:00:00+00:00,18.75,18.75,18.75,18.75,13,,
2000-10-30 00:00:00+00:00,18.75,18.75,18.75,18.75,60,,
2000-10-31 00:00:00+00:00,18.75,18.75,18.75,18.75,0,,
2000-11-01 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,30,,
2000-11-02 00:00:00+00:00,18.75,18.75,18.75,18.75,9,,
2000-11-03 00:00:00+00:00,18.75,18.75,18.75,18.75,4,,
2000-11-06 00:00:00+00:00,20.3125,21.875,20.3125,21.875,130,,
2000-11-07 00:00:00+00:00,23.4375,23.4375,23.4375,23.4375,30,,
2000-11-08 00:00:00+00:00,21.875,21.875,21.875,21.875,1,,
2000-11-09 00:00:00+00:00,21.875,21.875,21.875,21.875,0,,
2000-11-10 00:00:00+00:00,21.875,21.875,21.875,21.875,0,,
2000-11-13 00:00:00+00:00,21.875,21.875,21.875,21.875,20,,
2000-11-14 00:00:00+00:00,21.875,21.875,21.875,21.875,0,,
2000-11-15 00:00:00+00:00,21.875,21.875,21.875,21.875,0,,
2000-11-16 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,2,,
2000-11-17 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,0,,
2000-11-20 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,12,,
2000-11-21 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,10,,
2000-11-22 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,0,,
2000-11-24 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,0,,
2000-11-27 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,26,,
2000-11-28 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,16,,
2000-11-29 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,0,,
2000-11-30 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,0,,
2000-12-01 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,0,,
2000-12-04 00:00:00+00:00,21.875,21.875,21.875,21.875,55,,
2000-12-05 00:00:00+00:00,21.875,21.875,21.875,21.875,0,,
2000-12-06 00:00:00+00:00,21.875,21.875,21.875,21.875,28,,
2000-12-07 00:00:00+00:00,21.875,21.875,21.875,21.875,0,,
2000-12-08 00:00:00+00:00,21.875,21.875,21.875,21.875,2,,
2000-12-11 00:00:00+00:00,21.875,21.875,21.875,21.875,2,,
2000-12-12 00:00:00+00:00,21.875,21.875,21.875,21.875,30,,
2000-12-13 00:00:00+00:00,34.375,34.375,34.375,34.375,250,,
2000-12-14 00:00:00+00:00,21.875,21.875,21.875,21.875,72,,
2000-12-15 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,5,,
2000-12-18 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,0,,
2000-12-19 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,0,,
2000-12-20 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,14,,
2000-12-21 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,62,,
2000-12-22 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,180,,
2000-12-26 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,4,,
2000-12-27 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,193,,
2000-12-28 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,79,,
2000-12-29 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,40,,
2001-01-02 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,8,,
2001-01-03 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,0,,
2001-01-04 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,0,,
2001-01-05 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,0,,
2001-01-08 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,13,,
2001-01-09 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,0,,
2001-01-10 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,54,,
2001-01-11 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,15,,
2001-01-12 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,30,,
2001-01-16 00:00:00+00:00,20.3125,20.3125,20.3125,20.3125,0,,
2001-01-17 00:00:00+00:00,18.75,18.75,18.75,18.75,6,,
2001-01-18 00:00:00+00:00,18.75,18.75,18.75,18.75,10,,
2001-01-19 00:00:00+00:00,18.75,18.75,18.75,18.75,0,,
2001-01-22 00:00:00+00:00,18.75,18.75,18.75,18.75,0,,
2001-01-23 00:00:00+00:00,18.75,18.75,18.75,18.75,60,,
2001-01-24 00:00:00+00:00,18.75,18.75,18.75,18.75,10,,
2001-01-25 00:00:00+00:00,18.75,18.75,18.75,18.75,12,,
2001-01-26 00:00:00+00:00,18.75,18.75,18.75,18.75,39,,
2001-01-29 00:00:00+00:00,18.75,18.75,18.75,18.75,0,,
2001-01-30 00:00:00+00:00,18.75,18.75,18.75,18.75,30,,
2001-01-31 00:00:00+00:00,18.75,18.75,18.75,18.75,50,,
2001-02-01 00:00:00+00:00,18.75,18.75,18.75,18.75,2,,
2001-02-02 00:00:00+00:00,18.75,18.75,18.75,18.75,0,,
2001-02-05 00:00:00+00:00,18.75,18.75,18.75,18.75,0,,
2001-02-06 00:00:00+00:00,18.75,18.75,18.75,18.75,0,,
2001-02-07 00:00:00+00:00,18.75,18.75,18.75,18.75,150,,
2001-02-08 00:00:00+00:00,18.75,18.75,18.75,18.75,10,,
2001-02-09 00:00:00+00:00,17.1875,17.1875,15.625,15.625,510,,
2001-02-12 00:00:00+00:00,15.625,15.625,15.625,15.625,0,,
2001-02-13 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,18,,
2001-02-14 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,50,,
2001-02-15 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-02-16 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-02-20 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-02-21 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-02-22 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-02-23 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-02-26 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-02-27 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-02-28 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-03-01 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-03-02 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-03-05 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-03-06 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-03-07 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-03-08 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-03-09 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-03-12 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-03-13 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-03-14 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-03-15 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-03-16 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,8,,
2001-03-19 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-03-20 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,63,,
2001-03-21 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-03-22 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-03-23 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-03-26 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-03-27 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-03-28 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-03-29 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-03-30 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-04-02 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-04-03 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,50,,
2001-04-04 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-04-05 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,0,,
2001-04-06 00:00:00+00:00,14.0625,14.0625,14.0625,14.0625,14,,
2001-04-09 00:00:00+00:00,14.0,14.0,14.0,14.0,0,,
2001-04-10 00:00:00+00:00,14.0,14.0,14.0,14.0,0,,
2001-04-11 00:00:00+00:00,14.0,14.0,14.0,14.0,0,,
2001-04-12 00:00:00+00:00,14.0,14.0,14.0,14.0,0,,
2001-04-16 00:00:00+00:00,14.0,14.0,14.0,14.0,0,,
2001-04-17 00:00:00+00:00,14.0,14.0,14.0,14.0,0,,
2001-04-18 00:00:00+00:00,13.0,13.0,13.0,13.0,10,,
2001-04-19 00:00:00+00:00,13.0,13.0,13.0,13.0,2,,
2001-04-20 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2001-04-23 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2001-04-24 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2001-04-25 00:00:00+00:00,13.0,14.0,13.0,14.0,205,,
2001-04-26 00:00:00+00:00,14.0,14.0,14.0,14.0,35,,
2001-04-27 00:00:00+00:00,14.0,16.0,14.0,16.0,274,,
2001-04-30 00:00:00+00:00,14.0,14.0,14.0,14.0,76,,
2001-05-01 00:00:00+00:00,15.0,19.0,15.0,18.0,1710,,
2001-05-02 00:00:00+00:00,20.0,48.0,20.0,40.0,2098,,
2001-05-03 00:00:00+00:00,50.0,55.0,32.0,42.0,1722,,
2001-05-04 00:00:00+00:00,44.0,47.0,40.0,40.0,719,,
2001-05-07 00:00:00+00:00,37.0,40.0,37.0,40.0,192,,
2001-05-08 00:00:00+00:00,43.0,43.0,21.0,21.0,2296,,
2001-05-09 00:00:00+00:00,20.0,25.0,15.0,19.0,1685,,
2001-05-10 00:00:00+00:00,15.0,17.0,15.0,16.0,942,,
2001-05-11 00:00:00+00:00,16.0,16.0,16.0,16.0,10,,
2001-05-14 00:00:00+00:00,18.0,18.0,18.0,18.0,10,,
2001-05-15 00:00:00+00:00,16.0,16.0,16.0,16.0,28,,
2001-05-16 00:00:00+00:00,16.0,16.0,16.0,16.0,0,,
2001-05-17 00:00:00+00:00,15.0,15.0,13.0,14.0,270,,
2001-05-18 00:00:00+00:00,14.0,14.0,14.0,14.0,0,,
2001-05-21 00:00:00+00:00,13.0,14.0,13.0,14.0,152,,
2001-05-22 00:00:00+00:00,13.0,13.0,13.0,13.0,50,,
2001-05-23 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2001-05-24 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2001-05-25 00:00:00+00:00,13.0,13.0,13.0,13.0,2,,
2001-05-29 00:00:00+00:00,13.0,13.0,13.0,13.0,60,,
2001-05-30 00:00:00+00:00,13.0,16.0,13.0,15.0,1075,,
2001-05-31 00:00:00+00:00,15.0,15.0,13.0,13.0,290,,
2001-06-01 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2001-06-04 00:00:00+00:00,13.0,13.0,12.0,12.0,350,,
2001-06-05 00:00:00+00:00,12.0,12.0,12.0,12.0,50,,
2001-06-06 00:00:00+00:00,12.0,12.0,12.0,12.0,0,,
2001-06-07 00:00:00+00:00,14.0,14.0,14.0,14.0,150,,
2001-06-08 00:00:00+00:00,14.0,14.0,14.0,14.0,5,,
2001-06-11 00:00:00+00:00,14.0,14.0,14.0,14.0,0,,
2001-06-12 00:00:00+00:00,14.0,14.0,14.0,14.0,0,,
2001-06-13 00:00:00+00:00,14.0,14.0,14.0,14.0,0,,
2001-06-14 00:00:00+00:00,14.0,14.0,14.0,14.0,0,,
2001-06-15 00:00:00+00:00,14.0,14.0,14.0,14.0,0,,
2001-06-18 00:00:00+00:00,13.0,13.0,13.0,13.0,1,,
2001-06-19 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2001-06-20 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2001-06-21 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2001-06-22 00:00:00+00:00,13.0,13.0,13.0,13.0,50,,
2001-06-25 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2001-06-26 00:00:00+00:00,13.0,13.0,13.0,13.0,0,,
2001-06-27 00:00:00+00:00,13.0,13.0,11.0,11.0,350,,
2001-06-28 00:00:00+00:00,12.0,15.0,12.0,13.0,450,,
2001-06-29 00:00:00+00:00,11.0,11.0,11.0,11.0,10,,
2001-07-02 00:00:00+00:00,11.0,11.0,11.0,11.0,0,,
2001-07-03 00:00:00+00:00,11.0,11.0,11.0,11.0,0,,
2001-07-05 00:00:00+00:00,11.0,11.0,11.0,11.0,0,,
2001-07-06 00:00:00+00:00,11.0,11.0,11.0,11.0,0,,
2001-07-09 00:00:00+00:00,11.0,11.0,11.0,11.0,0,,
2001-07-10 00:00:00+00:00,11.0,11.0,11.0,11.0,0,,
2001-07-11 00:00:00+00:00,11.0,11.0,11.0,11.0,0,,
2001-07-12 00:00:00+00:00,11.0,11.0,11.0,11.0,0,,
2001-07-13 00:00:00+00:00,11.0,11.0,11.0,11.0,0,,
2001-07-16 00:00:00+00:00,11.0,11.0,11.0,11.0,30,,
2001-07-17 00:00:00+00:00,11.0,11.0,11.0,11.0,0,,
2001-07-18 00:00:00+00:00,11.0,11.0,10.0,10.0,300,,
2001-07-19 00:00:00+00:00,11.0,12.0,10.0,10.0,330,,
2001-07-20 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-07-23 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-07-24 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-07-25 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-07-26 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-07-27 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-07-30 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-07-31 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-08-01 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-08-02 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-08-03 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-08-06 00:00:00+00:00,10.0,10.0,10.0,10.0,5,,
2001-08-07 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-08-08 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-08-09 00:00:00+00:00,10.0,10.0,10.0,10.0,1,,
2001-08-10 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-08-13 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-08-14 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-08-15 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-08-16 00:00:00+00:00,12.0,12.0,12.0,12.0,50,,
2001-08-17 00:00:00+00:00,13.0,25.0,13.0,24.0,1602,,
2001-08-20 00:00:00+00:00,24.0,24.0,23.0,23.0,550,,
2001-08-21 00:00:00+00:00,23.0,23.0,23.0,23.0,0,,
2001-08-22 00:00:00+00:00,23.0,23.0,23.0,23.0,0,,
2001-08-23 00:00:00+00:00,17.0,24.0,17.0,24.0,55,,
2001-08-24 00:00:00+00:00,24.0,30.0,24.0,28.0,916,,
2001-08-27 00:00:00+00:00,28.0,29.0,25.0,29.0,250,,
2001-08-28 00:00:00+00:00,25.0,25.0,22.0,22.0,131,,
2001-08-29 00:00:00+00:00,22.0,22.0,21.0,21.0,100,,
2001-08-30 00:00:00+00:00,20.0,20.0,20.0,20.0,100,,
2001-08-31 00:00:00+00:00,18.0,18.0,18.0,18.0,100,,
2001-09-04 00:00:00+00:00,18.0,18.0,18.0,18.0,0,,
2001-09-05 00:00:00+00:00,17.0,17.0,17.0,17.0,4,,
2001-09-06 00:00:00+00:00,17.0,17.0,17.0,17.0,2,,
2001-09-07 00:00:00+00:00,17.0,17.0,17.0,17.0,0,,
2001-09-10 00:00:00+00:00,17.0,17.0,17.0,17.0,0,,
2001-09-17 00:00:00+00:00,17.0,19.0,17.0,19.0,62,,
2001-09-18 00:00:00+00:00,15.0,15.0,15.0,15.0,50,,
2001-09-19 00:00:00+00:00,15.0,15.0,15.0,15.0,108,,
2001-09-20 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2001-09-21 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2001-09-24 00:00:00+00:00,15.0,15.0,15.0,15.0,0,,
2001-09-25 00:00:00+00:00,12.0,12.0,10.0,10.0,340,,
2001-09-26 00:00:00+00:00,9.0,9.0,7.0,7.0,250,,
2001-09-27 00:00:00+00:00,7.0,7.0,7.0,7.0,0,,
2001-09-28 00:00:00+00:00,7.0,7.0,7.0,7.0,0,,
2001-10-01 00:00:00+00:00,7.0,7.0,7.0,7.0,0,,
2001-10-02 00:00:00+00:00,7.0,7.0,7.0,7.0,0,,
2001-10-03 00:00:00+00:00,7.0,13.0,7.0,10.0,253,,
2001-10-04 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-10-05 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-10-08 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-10-09 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-10-10 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-10-11 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
2001-10-12 00:00:00+00:00,11.0,11.0,11.0,11.0,10,,
2001-10-15 00:00:00+00:00,10.0,10.0,10.0,10.0,50,,
2001-10-16 00:00:00+00:00,10.0,10.0,10.0,10.0,0,,
