date,CAMT_Open,CAMT_High,CAMT_Low,CAMT_Close,CAMT_Volume,CAMT_Dividends,CAMT_Stock Splits
2000-09-06 00:00:00+00:00,10.6875,11.0,10.0,9.122721672058104,265900,0.0,
2000-09-07 00:00:00+00:00,10.15625,10.375,10.0,9.292710304260254,132800,0.0,
2000-09-08 00:00:00+00:00,10.375,10.375,9.75,8.839407920837402,108600,0.0,
2000-09-11 00:00:00+00:00,9.75,10.0625,9.4375,8.570257186889648,152000,0.0,
2000-09-12 00:00:00+00:00,10.0625,10.25,9.5,8.61275577545166,176200,0.0,
2000-09-13 00:00:00+00:00,9.4375,9.984375,8.875,8.499429702758789,97800,0.0,
2000-09-14 00:00:00+00:00,9.84375,10.4375,9.625,8.89607048034668,150900,0.0,
2000-09-15 00:00:00+00:00,10.0,10.25,9.25,8.726081848144531,42500,0.0,
2000-09-18 00:00:00+00:00,9.75,9.75,8.75,8.159452438354492,106800,0.0,
2000-09-19 00:00:00+00:00,8.90625,9.875,8.75,8.952733039855957,125800,0.0,
2000-09-20 00:00:00+00:00,9.90625,9.90625,9.25,8.556093215942383,67000,0.0,
2000-09-21 00:00:00+00:00,10.0,10.0,9.21875,8.357772827148438,94700,0.0,
2000-09-22 00:00:00+00:00,8.125,9.4375,7.875,8.556093215942383,280300,0.0,
2000-09-25 00:00:00+00:00,9.46875,10.0,9.25,8.414436340332031,169500,0.0,
2000-09-26 00:00:00+00:00,9.375,9.375,8.5625,8.159452438354492,158300,0.0,
2000-09-27 00:00:00+00:00,9.0,9.125,8.0625,7.422835826873779,276100,0.0,
2000-09-28 00:00:00+00:00,8.5,8.625,8.3125,7.762812614440918,449800,0.0,
2000-09-29 00:00:00+00:00,8.5625,8.625,8.375,7.649487018585205,38900,0.0,
2000-10-02 00:00:00+00:00,8.6875,9.0,8.4375,7.706150054931641,87300,0.0,
2000-10-03 00:00:00+00:00,8.8125,8.96875,8.4375,7.706150054931641,50500,0.0,
2000-10-04 00:00:00+00:00,8.640625,8.75,8.375,7.706150054931641,161100,0.0,
2000-10-05 00:00:00+00:00,8.703125,8.75,8.125,7.479498863220215,82400,0.0,
2000-10-06 00:00:00+00:00,8.4375,8.4375,7.375,7.082858085632324,99200,0.0,
2000-10-09 00:00:00+00:00,7.8125,7.8125,6.1875,6.23291540145874,326300,0.0,
2000-10-10 00:00:00+00:00,6.875,7.0,6.3125,5.807943344116211,176200,0.0,
2000-10-11 00:00:00+00:00,6.5,6.6875,6.4375,6.006263732910156,271200,0.0,
2000-10-12 00:00:00+00:00,6.875,7.0,6.5625,6.176252841949463,178500,0.0,
2000-10-13 00:00:00+00:00,7.0625,7.125,5.8125,5.5529608726501465,454600,0.0,
2000-10-16 00:00:00+00:00,6.5,6.6875,6.375,5.892938137054443,163500,0.0,
2000-10-17 00:00:00+00:00,6.6875,7.25,6.375,6.119589805603027,92000,0.0,
2000-10-18 00:00:00+00:00,6.625,7.125,6.4375,6.459567070007324,103900,0.0,
2000-10-19 00:00:00+00:00,7.375,8.0,7.375,7.026195526123047,71500,0.0,
2000-10-20 00:00:00+00:00,8.0,8.5,7.875,7.252847194671631,94700,0.0,
2000-10-23 00:00:00+00:00,8.0625,8.25,7.9375,7.252847194671631,185300,0.0,
2000-10-24 00:00:00+00:00,8.0,8.4375,7.875,7.13952112197876,92000,0.0,
2000-10-25 00:00:00+00:00,7.75,7.9375,6.8125,6.346241474151611,40900,0.0,
2000-10-26 00:00:00+00:00,7.03125,7.4375,6.4375,6.289578914642334,54800,0.0,
2000-10-27 00:00:00+00:00,7.125,7.1875,6.875,6.346241474151611,41200,0.0,
2000-10-30 00:00:00+00:00,7.0,7.0,6.375,6.23291540145874,86800,0.0,
2000-10-31 00:00:00+00:00,7.234375,8.125,7.0,7.252847194671631,173900,0.0,
2000-11-01 00:00:00+00:00,8.25,8.5625,8.25,7.564492225646973,226900,0.0,
2000-11-02 00:00:00+00:00,8.625,9.0625,8.5,8.159452438354492,160200,0.0,
2000-11-03 00:00:00+00:00,9.0625,9.625,8.875,8.61275577545166,136800,0.0,
2000-11-06 00:00:00+00:00,9.6875,9.6875,9.0,8.216115951538086,122300,0.0,
2000-11-07 00:00:00+00:00,9.125,9.25,8.5,8.216115951538086,119100,0.0,
2000-11-08 00:00:00+00:00,9.0625,9.0625,8.5625,7.762812614440918,165100,0.0,
2000-11-09 00:00:00+00:00,8.375,8.421875,7.875,7.422835826873779,76100,0.0,
2000-11-10 00:00:00+00:00,8.0,8.125,7.4375,6.912870407104492,99900,0.0,
2000-11-13 00:00:00+00:00,7.140625,7.75,7.125,6.799543857574463,78100,0.0,
2000-11-14 00:00:00+00:00,8.0,8.1875,7.625,7.252847194671631,108300,0.0,
2000-11-15 00:00:00+00:00,7.96875,8.3125,7.9375,7.252847194671631,114800,0.0,
2000-11-16 00:00:00+00:00,7.9375,8.0,7.75,7.026195526123047,10900,0.0,
2000-11-17 00:00:00+00:00,7.921875,8.0,7.625,6.912870407104492,83700,0.0,
2000-11-20 00:00:00+00:00,7.9375,8.0,7.125,6.572892665863037,48600,0.0,
2000-11-21 00:00:00+00:00,7.375,7.5,7.25,6.629555702209473,13800,0.0,
2000-11-22 00:00:00+00:00,6.9375,7.125,6.8125,6.289578914642334,73300,0.0,
2000-11-24 00:00:00+00:00,7.375,7.53125,7.1875,6.799543857574463,35500,0.0,
2000-11-27 00:00:00+00:00,7.390625,7.9375,7.3125,6.912870407104492,131100,0.0,
2000-11-28 00:00:00+00:00,7.4375,7.4375,6.75,6.289578914642334,127100,0.0,
2000-11-29 00:00:00+00:00,7.0625,7.0625,6.65625,6.23291540145874,67600,0.0,
2000-11-30 00:00:00+00:00,6.75,6.875,6.5625,5.949600696563721,50300,0.0,
2000-12-01 00:00:00+00:00,7.0,7.0,6.75,6.289578914642334,41100,0.0,
2000-12-04 00:00:00+00:00,6.8125,6.9375,6.4375,5.83627462387085,107400,0.0,
2000-12-05 00:00:00+00:00,6.8125,6.875,6.6875,6.176252841949463,162900,0.0,
2000-12-06 00:00:00+00:00,6.8125,6.8125,6.6875,6.062926769256592,146800,0.0,
2000-12-07 00:00:00+00:00,6.6875,6.875,6.625,6.006263732910156,130100,0.0,
2000-12-08 00:00:00+00:00,6.875,7.0,6.75,6.176252841949463,36600,0.0,
2000-12-11 00:00:00+00:00,7.0,7.125,6.875,6.346241474151611,148100,0.0,
2000-12-12 00:00:00+00:00,7.0,7.125,6.9375,6.402904033660889,16600,0.0,
2000-12-13 00:00:00+00:00,6.9375,7.125,6.9375,6.346241474151611,96700,0.0,
2000-12-14 00:00:00+00:00,7.0625,7.125,7.0,6.402904033660889,64500,0.0,
2000-12-15 00:00:00+00:00,7.125,7.125,6.6875,6.289578914642334,41700,0.0,
2000-12-18 00:00:00+00:00,6.984375,7.125,6.875,6.346241474151611,27900,0.0,
2000-12-19 00:00:00+00:00,7.0625,7.25,6.75,6.346241474151611,64300,0.0,
2000-12-20 00:00:00+00:00,6.625,6.65625,5.75,5.892938137054443,73300,0.0,
2000-12-21 00:00:00+00:00,6.4375,7.0,6.375,6.346241474151611,14000,0.0,
2000-12-22 00:00:00+00:00,7.0,7.0,6.5625,6.289578914642334,24000,0.0,
2000-12-26 00:00:00+00:00,7.0,7.125,6.875,6.402904033660889,76900,0.0,
2000-12-27 00:00:00+00:00,6.9375,7.0625,6.25,6.119589805603027,17400,0.0,
2000-12-28 00:00:00+00:00,6.875,7.125,6.6875,6.346241474151611,70700,0.0,
2000-12-29 00:00:00+00:00,7.0,7.375,7.0,6.686217784881592,103100,0.0,
2001-01-02 00:00:00+00:00,7.140625,7.4375,6.4375,5.83627462387085,41600,0.0,
2001-01-03 00:00:00+00:00,6.3125,7.5625,6.1875,6.856207370758057,47200,0.0,
2001-01-04 00:00:00+00:00,7.375,7.40625,7.0,6.459567070007324,43300,0.0,
2001-01-05 00:00:00+00:00,7.125,7.125,6.6875,6.289578914642334,33700,0.0,
2001-01-08 00:00:00+00:00,7.0,7.0,6.25,5.83627462387085,40600,0.0,
2001-01-09 00:00:00+00:00,6.375,6.9375,6.375,6.119589805603027,15700,0.0,
2001-01-10 00:00:00+00:00,6.8125,6.875,6.625,6.119589805603027,34600,0.0,
2001-01-11 00:00:00+00:00,6.875,7.0,6.5625,6.006263732910156,187500,0.0,
2001-01-12 00:00:00+00:00,6.578125,7.0,6.578125,6.062926769256592,63500,0.0,
2001-01-16 00:00:00+00:00,7.0625,7.0625,6.6875,6.119589805603027,60800,0.0,
2001-01-17 00:00:00+00:00,7.046875,7.5,6.96875,6.402904033660889,174300,0.0,
2001-01-18 00:00:00+00:00,7.0625,7.125,7.0,6.402904033660889,59000,0.0,
2001-01-19 00:00:00+00:00,7.0625,7.625,7.0625,6.686217784881592,75400,0.0,
2001-01-22 00:00:00+00:00,7.125,7.3125,7.125,6.572892665863037,55300,0.0,
2001-01-23 00:00:00+00:00,6.875,7.1875,6.875,6.346241474151611,46400,0.0,
2001-01-24 00:00:00+00:00,7.125,7.625,7.0625,6.799543857574463,53900,0.0,
2001-01-25 00:00:00+00:00,7.5,7.6875,7.375,6.799543857574463,33500,0.0,
2001-01-26 00:00:00+00:00,7.375,7.5625,7.25,6.799543857574463,16000,0.0,
2001-01-29 00:00:00+00:00,7.25,7.5625,7.25,6.799543857574463,16900,0.0,
2001-01-30 00:00:00+00:00,7.5625,8.875,7.375,7.706150054931641,201300,0.0,
2001-01-31 00:00:00+00:00,8.5625,8.625,8.0625,7.706150054931641,95600,0.0,
2001-02-01 00:00:00+00:00,8.5625,8.625,8.1875,7.5928239822387695,76000,0.0,
2001-02-02 00:00:00+00:00,8.375,8.375,8.0,7.309509754180908,52400,0.0,
2001-02-05 00:00:00+00:00,7.9375,8.3125,7.8125,7.536161422729492,27100,0.0,
2001-02-06 00:00:00+00:00,8.25,8.5,8.25,7.536161422729492,6600,0.0,
2001-02-07 00:00:00+00:00,8.4375,8.4375,8.0,7.536161422729492,22900,0.0,
2001-02-08 00:00:00+00:00,8.4375,8.4375,8.0,7.366173267364502,52800,0.0,
2001-02-09 00:00:00+00:00,8.0625,8.125,7.875,7.309509754180908,53000,0.0,
2001-02-12 00:00:00+00:00,8.0,8.125,7.8125,7.309509754180908,28600,0.0,
2001-02-13 00:00:00+00:00,8.046875,8.0625,8.046875,7.309509754180908,4700,0.0,
2001-02-14 00:00:00+00:00,8.015625,8.0625,7.8125,7.309509754180908,19500,0.0,
2001-02-15 00:00:00+00:00,8.0,8.75,7.9375,7.932800769805908,72600,0.0,
2001-02-16 00:00:00+00:00,8.3125,8.75,8.25,7.762812614440918,13700,0.0,
2001-02-20 00:00:00+00:00,8.625,8.625,7.625,7.451167583465576,89500,0.0,
2001-02-21 00:00:00+00:00,7.9375,7.9375,7.25,6.799543857574463,27100,0.0,
2001-02-22 00:00:00+00:00,7.375,8.0,7.25,6.856207370758057,21800,0.0,
2001-02-23 00:00:00+00:00,7.515625,7.5625,6.4375,6.289578914642334,117500,0.0,
2001-02-26 00:00:00+00:00,6.625,6.8125,6.4375,6.006263732910156,59900,0.0,
2001-02-27 00:00:00+00:00,6.71875,6.75,6.4375,5.892938137054443,44300,0.0,
2001-02-28 00:00:00+00:00,6.5,6.75,6.1875,6.006263732910156,45700,0.0,
2001-03-01 00:00:00+00:00,6.625,6.625,6.4375,5.949600696563721,8100,0.0,
2001-03-02 00:00:00+00:00,6.4375,6.5,6.3125,5.892938137054443,6200,0.0,
2001-03-05 00:00:00+00:00,6.375,6.5625,6.34375,5.7796125411987305,17900,0.0,
2001-03-06 00:00:00+00:00,6.328125,6.5,6.1875,5.666286945343018,34000,0.0,
2001-03-07 00:00:00+00:00,6.25,6.25,5.875,5.496298313140869,54200,0.0,
2001-03-08 00:00:00+00:00,6.0,6.015625,5.625,5.099658489227295,12200,0.0,
2001-03-09 00:00:00+00:00,5.625,5.625,4.5,4.646355152130127,126000,0.0,
2001-03-12 00:00:00+00:00,5.109375,5.125,4.75,4.533030033111572,62600,0.0,
2001-03-13 00:00:00+00:00,5.171875,5.171875,4.875,4.533030033111572,31100,0.0,
2001-03-14 00:00:00+00:00,4.875,4.96875,4.625,4.419703960418701,23400,0.0,
2001-03-15 00:00:00+00:00,4.875,5.0625,4.5,4.079726219177246,25300,0.0,
2001-03-16 00:00:00+00:00,4.75,4.875,4.25,3.9947316646575928,37600,0.0,
2001-03-19 00:00:00+00:00,4.375,4.375,4.0,3.7964119911193848,27700,0.0,
2001-03-20 00:00:00+00:00,4.375,4.65625,4.375,4.193052291870117,21900,0.0,
2001-03-21 00:00:00+00:00,4.75,5.0625,4.5,4.589692115783691,73500,0.0,
2001-03-22 00:00:00+00:00,4.75,4.96875,4.75,4.4763665199279785,9800,0.0,
2001-03-23 00:00:00+00:00,5.3125,5.3125,4.9375,4.646355152130127,56200,0.0,
2001-03-26 00:00:00+00:00,5.25,5.25,4.8125,4.363040924072266,13700,0.0,
2001-03-27 00:00:00+00:00,4.8125,4.96875,4.75,4.30637788772583,4600,0.0,
2001-03-28 00:00:00+00:00,4.78125,5.0,4.5,4.079726219177246,14100,0.0,
2001-03-29 00:00:00+00:00,4.546875,4.5625,4.5,4.13638973236084,10400,0.0,
2001-03-30 00:00:00+00:00,4.53125,4.625,4.53125,4.193052291870117,3300,0.0,
2001-04-02 00:00:00+00:00,4.875,4.875,4.5,4.079726219177246,20400,0.0,
2001-04-03 00:00:00+00:00,4.4375,5.0,4.25,4.079726219177246,16800,0.0,
2001-04-04 00:00:00+00:00,4.375,4.75,4.375,4.193052291870117,3400,0.0,
2001-04-05 00:00:00+00:00,4.625,4.875,4.625,4.419703960418701,2400,0.0,
2001-04-06 00:00:00+00:00,4.875,4.875,4.5,4.193052291870117,7700,0.0,
2001-04-09 00:00:00+00:00,4.760000228881836,4.769999980926514,4.0,3.9890661239624015,33900,0.0,
2001-04-10 00:00:00+00:00,4.5,4.699999809265137,4.5,4.26104736328125,36000,0.0,
2001-04-11 00:00:00+00:00,4.699999809265137,4.75,4.650000095367432,4.26104736328125,71500,0.0,
2001-04-12 00:00:00+00:00,4.650000095367432,4.769999980926514,4.460000038146973,4.125056743621826,11500,0.0,
2001-04-16 00:00:00+00:00,4.710000038146973,4.710000038146973,4.210000038146973,3.907471179962158,17000,0.0,
2001-04-17 00:00:00+00:00,4.199999809265137,4.380000114440918,4.199999809265137,3.8168110847473145,15800,0.0,
2001-04-18 00:00:00+00:00,4.429999828338623,4.630000114440918,4.300000190734863,4.034396171569824,59300,0.0,
2001-04-19 00:00:00+00:00,4.429999828338623,4.550000190734863,4.25,4.079726219177246,95200,0.0,
2001-04-20 00:00:00+00:00,4.650000095367432,4.699999809265137,4.329999923706055,4.079726219177246,69300,0.0,
2001-04-23 00:00:00+00:00,4.53000020980835,4.53000020980835,4.289999961853027,3.9256033897399902,49200,0.0,
2001-04-24 00:00:00+00:00,4.400000095367432,4.400000095367432,4.300000190734863,3.8984055519104,124400,0.0,
2001-04-25 00:00:00+00:00,4.449999809265137,4.590000152587891,4.199999809265137,3.889338970184326,14800,0.0,
2001-04-26 00:00:00+00:00,4.349999904632568,4.389999866485596,4.0,3.907471179962158,119900,0.0,
2001-04-27 00:00:00+00:00,4.28000020980835,4.400000095367432,4.179999828338623,3.85307502746582,8300,0.0,
2001-04-30 00:00:00+00:00,4.369999885559082,4.650000095367432,4.150000095367432,4.143188953399658,45400,0.0,
2001-05-01 00:00:00+00:00,4.599999904632568,4.670000076293945,4.409999847412109,4.215717315673828,27000,0.0,
2001-05-02 00:00:00+00:00,4.699999809265137,5.130000114440918,4.650000095367432,4.605557441711426,105500,0.0,
2001-05-03 00:00:00+00:00,5.059999942779541,5.059999942779541,4.550000190734863,4.351708889007568,26000,0.0,
2001-05-04 00:00:00+00:00,4.849999904632568,4.849999904632568,4.389999866485596,4.079726219177246,68500,0.0,
2001-05-07 00:00:00+00:00,4.590000152587891,4.670000076293945,4.119999885559082,3.85307502746582,112400,0.0,
2001-05-08 00:00:00+00:00,4.360000133514404,4.659999847412109,4.329999923706055,3.943735122680664,173200,0.0,
2001-05-09 00:00:00+00:00,4.389999866485596,4.699999809265137,4.320000171661377,4.052528381347656,78200,0.0,
2001-05-10 00:00:00+00:00,4.800000190734863,4.849999904632568,4.550000190734863,4.333576202392578,112600,0.0,
2001-05-11 00:00:00+00:00,4.860000133514404,5.329999923706055,4.829999923706055,4.723416805267334,145500,0.0,
2001-05-14 00:00:00+00:00,5.300000190734863,5.369999885559082,4.809999942779541,4.487698554992676,103000,0.0,
2001-05-15 00:00:00+00:00,4.900000095367432,5.0,4.860000133514404,4.442368507385254,26000,0.0,
2001-05-16 00:00:00+00:00,4.860000133514404,5.0,4.800000190734863,4.378905773162842,41600,0.0,
2001-05-17 00:00:00+00:00,4.949999809265137,5.510000228881836,4.900000095367432,4.99539852142334,74500,0.0,
2001-05-18 00:00:00+00:00,5.53000020980835,5.869999885559082,5.449999809265137,5.049795150756836,195300,0.0,
2001-05-21 00:00:00+00:00,5.789999961853027,6.590000152587891,5.5,5.847607612609863,125600,0.0,
2001-05-22 00:00:00+00:00,6.519999980926514,6.800000190734863,6.400000095367432,6.074258804321289,132100,0.0,
2001-05-23 00:00:00+00:00,6.599999904632568,6.599999904632568,6.329999923706055,5.892938137054443,79900,0.0,
2001-05-24 00:00:00+00:00,6.139999866485596,6.400000095367432,6.139999866485596,5.756947040557861,40100,0.0,
2001-05-25 00:00:00+00:00,6.159999847412109,6.510000228881836,6.159999847412109,5.802277565002441,41600,0.0,
2001-05-29 00:00:00+00:00,6.400000095367432,6.5,5.929999828338623,5.439634799957275,256800,0.0,
2001-05-30 00:00:00+00:00,6.059999942779541,6.199999809265137,5.699999809265137,5.4124369621276855,51900,0.0,
2001-05-31 00:00:00+00:00,5.75,6.110000133514404,5.699999809265137,5.530295848846436,54400,0.0,
2001-06-01 00:00:00+00:00,6.0,6.079999923706055,5.960000038146973,5.512163639068604,29800,0.0,
2001-06-04 00:00:00+00:00,6.070000171661377,6.380000114440918,6.0,5.756947040557861,25000,0.0,
2001-06-05 00:00:00+00:00,6.400000095367432,6.400000095367432,6.079999923706055,5.548427581787109,15300,0.0,
2001-06-06 00:00:00+00:00,6.119999885559082,6.800000190734863,6.119999885559082,6.119589805603027,100100,0.0,
2001-06-07 00:00:00+00:00,6.710000038146973,7.25,6.710000038146973,6.391571521759033,169600,0.0,
2001-06-08 00:00:00+00:00,7.0,7.0,6.650000095367432,6.219316482543945,25700,0.0,
2001-06-11 00:00:00+00:00,7.0,7.0,6.360000133514404,6.037994384765625,21700,0.0,
2001-06-12 00:00:00+00:00,6.550000190734863,6.650000095367432,6.199999809265137,5.938268661499023,15400,0.0,
2001-06-13 00:00:00+00:00,6.25,6.25,5.760000228881836,5.3580403327941895,418100,0.0,
2001-06-14 00:00:00+00:00,5.929999828338623,5.929999828338623,5.349999904632568,4.850341320037842,25300,0.0,
2001-06-15 00:00:00+00:00,5.269999980926514,5.619999885559082,4.96999979019165,4.80501127243042,36800,0.0,
2001-06-18 00:00:00+00:00,5.400000095367432,5.71999979019165,5.300000190734863,4.931936264038086,14600,0.0,
2001-06-19 00:00:00+00:00,5.449999809265137,5.650000095367432,5.389999866485596,4.886605739593506,14000,0.0,
2001-06-20 00:00:00+00:00,5.25,5.25,5.150000095367432,4.68715238571167,23900,0.0,
2001-06-21 00:00:00+00:00,5.199999809265137,5.349999904632568,5.199999809265137,4.850341320037842,14200,0.0,
2001-06-22 00:00:00+00:00,5.5,5.5,5.050000190734863,4.678085803985596,27700,0.0,
2001-06-25 00:00:00+00:00,5.389999866485596,5.389999866485596,4.800000190734863,4.605557441711426,40200,0.0,
2001-06-26 00:00:00+00:00,5.0,5.099999904632568,5.0,4.623690128326416,27300,0.0,
2001-06-27 00:00:00+00:00,5.059999942779541,5.300000190734863,5.0,4.623690128326416,438900,0.0,
2001-06-28 00:00:00+00:00,5.25,5.25,5.010000228881836,4.669020652770996,119000,0.0,
2001-06-29 00:00:00+00:00,5.199999809265137,5.199999809265137,4.980000019073486,4.614623546600342,58200,0.0,
2001-07-02 00:00:00+00:00,5.090000152587891,5.230000019073486,5.090000152587891,4.741548538208008,22300,0.0,
2001-07-03 00:00:00+00:00,5.260000228881836,5.28000020980835,5.070000171661377,4.669020652770996,17700,0.0,
2001-07-05 00:00:00+00:00,5.179999828338623,5.28000020980835,5.039999961853027,4.750614643096924,15600,0.0,
2001-07-06 00:00:00+00:00,5.110000133514404,5.25,5.0,4.75968074798584,43800,0.0,
2001-07-09 00:00:00+00:00,5.190000057220459,5.230000019073486,4.96999979019165,4.678085803985596,31000,0.0,
2001-07-10 00:00:00+00:00,5.050000190734863,5.199999809265137,5.050000190734863,4.632756233215332,23800,0.0,
2001-07-11 00:00:00+00:00,5.059999942779541,5.300000190734863,5.059999942779541,4.64182186126709,37500,0.0,
2001-07-12 00:00:00+00:00,5.300000190734863,5.300000190734863,5.0,4.542095184326172,64500,0.0,
2001-07-13 00:00:00+00:00,4.96999979019165,5.150000095367432,4.96999979019165,4.587425708770752,18700,0.0,
2001-07-16 00:00:00+00:00,5.159999847412109,5.159999847412109,5.0,4.533030033111572,14200,0.0,
2001-07-17 00:00:00+00:00,4.960000038146973,5.010000228881836,4.949999809265137,4.542095184326172,18400,0.0,
2001-07-18 00:00:00+00:00,5.0,5.0,4.909999847412109,4.533030033111572,117600,0.0,
2001-07-19 00:00:00+00:00,4.909999847412109,5.099999904632568,4.909999847412109,4.52396297454834,9000,0.0,
2001-07-20 00:00:00+00:00,4.989999771118164,5.0,4.800000190734863,4.42423677444458,79000,0.0,
2001-07-23 00:00:00+00:00,4.820000171661377,4.900000095367432,4.699999809265137,4.270113945007324,31800,0.0,
2001-07-24 00:00:00+00:00,4.699999809265137,4.800000190734863,4.579999923706055,4.215717315673828,70000,0.0,
2001-07-25 00:00:00+00:00,4.570000171661377,4.630000114440918,4.559999942779541,4.1341233253479,20500,0.0,
2001-07-26 00:00:00+00:00,4.550000190734863,5.0,4.53000020980835,4.533030033111572,18400,0.0,
2001-07-27 00:00:00+00:00,5.0,5.0,4.699999809265137,4.26104736328125,12200,0.0,
2001-07-30 00:00:00+00:00,4.940000057220459,4.940000057220459,4.769999980926514,4.351708889007568,53000,0.0,
2001-07-31 00:00:00+00:00,4.929999828338623,5.25,4.800000190734863,4.714349746704102,31700,0.0,
2001-08-01 00:00:00+00:00,4.849999904632568,5.460000038146973,4.849999904632568,4.859407424926758,597400,0.0,
2001-08-02 00:00:00+00:00,5.289999961853027,5.300000190734863,5.059999942779541,4.623690128326416,12100,0.0,
2001-08-03 00:00:00+00:00,5.389999866485596,5.599999904632568,5.349999904632568,4.850341320037842,125200,0.0,
2001-08-06 00:00:00+00:00,5.25,5.599999904632568,4.949999809265137,4.496765613555908,36500,0.0,
2001-08-07 00:00:00+00:00,5.0,5.150000095367432,4.909999847412109,4.533030033111572,42800,0.0,
2001-08-08 00:00:00+00:00,5.25,5.25,4.929999828338623,4.623690128326416,39700,0.0,
2001-08-09 00:00:00+00:00,5.099999904632568,5.099999904632568,4.949999809265137,4.533030033111572,11400,0.0,
2001-08-10 00:00:00+00:00,4.949999809265137,4.949999809265137,4.909999847412109,4.46956729888916,6500,0.0,
2001-08-13 00:00:00+00:00,4.929999828338623,5.019999980926514,4.599999904632568,4.533030033111572,47000,0.0,
2001-08-14 00:00:00+00:00,5.0,5.0,4.900000095367432,4.533030033111572,24200,0.0,
2001-08-15 00:00:00+00:00,4.989999771118164,5.0,4.900000095367432,4.460500717163086,33300,0.0,
2001-08-16 00:00:00+00:00,4.889999866485596,4.889999866485596,4.619999885559082,4.406104564666748,16100,0.0,
2001-08-17 00:00:00+00:00,4.710000038146973,4.760000228881836,4.699999809265137,4.26104736328125,23200,0.0,
2001-08-20 00:00:00+00:00,4.630000114440918,4.809999942779541,4.610000133514404,4.179452896118164,32200,0.0,
2001-08-21 00:00:00+00:00,4.599999904632568,4.699999809265137,4.449999809265137,4.215717315673828,12500,0.0,
2001-08-22 00:00:00+00:00,4.699999809265137,4.75,4.199999809265137,4.215717315673828,21000,0.0,
2001-08-23 00:00:00+00:00,4.650000095367432,4.650000095367432,4.449999809265137,4.079726219177246,8800,0.0,
2001-08-24 00:00:00+00:00,4.570000171661377,4.650000095367432,4.099999904632568,4.215717315673828,20400,0.0,
2001-08-27 00:00:00+00:00,4.300000190734863,4.460000038146973,4.25,3.85307502746582,28900,0.0,
2001-08-28 00:00:00+00:00,4.25,4.269999980926514,4.0,3.626423597335816,21400,0.0,
2001-08-29 00:00:00+00:00,3.9600000381469727,4.090000152587891,3.9600000381469727,3.708018064498901,7700,0.0,
2001-08-30 00:00:00+00:00,4.139999866485596,4.139999866485596,3.700000047683716,3.6173574924468994,13600,0.0,
2001-08-31 00:00:00+00:00,3.700000047683716,4.050000190734863,3.3499999046325684,3.671753883361816,24900,0.0,
2001-09-04 00:00:00+00:00,3.75,3.910000085830689,3.650000095367432,3.4360361099243164,50800,0.0,
2001-09-05 00:00:00+00:00,3.7100000381469727,3.7100000381469727,3.400000095367432,3.1005921363830566,24300,0.0,
