date,SOXL_Open,SOXL_High,SOXL_Low,SOXL_Close,SOXL_Volume,SOXL_Dividends,SOXL_Stock Splits
2010-03-11 00:00:00+00:00,0.6424999833106995,0.6604999899864197,0.6424999833106995,0.6075959801673889,3702000,0.0,
2010-03-12 00:00:00+00:00,0.6610000133514404,0.6653329730033875,0.6441670060157776,0.5925711989402771,4548000,0.0,
2010-03-15 00:00:00+00:00,0.6311669945716858,0.6380000114440918,0.6141669750213623,0.5738657712936401,534000,0.0,
2010-03-16 00:00:00+00:00,0.6316670179367065,0.6751670241355896,0.630666971206665,0.6204746961593628,1260000,0.0,
2010-03-17 00:00:00+00:00,0.699999988079071,0.7070000171661377,0.6861670017242432,0.6428585052490234,2610000,0.0,
2010-03-18 00:00:00+00:00,0.6988329887390137,0.7008330225944519,0.6721670031547546,0.6272202730178833,1584000,0.0,
2010-03-19 00:00:00+00:00,0.6733329892158508,0.6736670136451721,0.6396669745445251,0.598703145980835,1596000,0.0,
2010-03-22 00:00:00+00:00,0.6380000114440918,0.7003329992294312,0.6343330144882202,0.6419387459754944,3804000,0.0,
2010-03-23 00:00:00+00:00,0.7076669931411743,0.7455000281333923,0.7073330283164978,0.6833343505859375,6114000,0.0,
2010-03-24 00:00:00+00:00,0.7356669902801514,0.7356669902801514,0.6980000138282776,0.645465612411499,2034000,0.0,
2010-03-25 00:00:00+00:00,0.7319999933242798,0.7425000071525574,0.6974999904632568,0.642245888710022,2034000,0.0,
2010-03-26 00:00:00+00:00,0.7168329954147339,0.7204999923706055,0.6735000014305115,0.6321269869804382,2322000,0.0,
2010-03-29 00:00:00+00:00,0.7093330025672913,0.7136669754981995,0.7006670236587524,0.6491453647613525,1380000,0.0,
2010-03-30 00:00:00+00:00,0.7166669964790344,0.7266669869422913,0.6981670260429382,0.6615639328956604,1920000,0.0,
2010-03-31 00:00:00+00:00,0.7246670126914978,0.7300000190734863,0.7041670083999634,0.6512912511825562,1080000,0.0,
2010-04-01 00:00:00+00:00,0.7278329730033875,0.7571669816970825,0.6984999775886536,0.6534374356269836,1644000,0.0,
2010-04-05 00:00:00+00:00,0.7373329997062683,0.7733330130577087,0.6901670098304749,0.7087852954864502,1500000,0.0,
2010-04-06 00:00:00+00:00,0.7558330297470093,0.7696670293807983,0.7471669912338257,0.6980526447296143,1998000,0.0,
2010-04-07 00:00:00+00:00,0.7628329992294312,0.7821670174598694,0.741832971572876,0.7049519419670105,3414000,0.0,
2010-04-08 00:00:00+00:00,0.7524999976158142,0.7524999976158142,0.714667022228241,0.6799617409706116,4470000,0.0,
2010-04-09 00:00:00+00:00,0.7476670145988464,0.7591670155525208,0.730666995048523,0.6980526447296143,1254000,0.0,
2010-04-12 00:00:00+00:00,0.7703329920768738,0.7975000143051147,0.7611669898033142,0.7155309915542603,2400000,0.0,
2010-04-13 00:00:00+00:00,0.7821670174598694,0.7966669797897339,0.7721670269966125,0.729329526424408,2904000,0.0,
2010-04-14 00:00:00+00:00,0.8420000076293945,0.8976669907569885,0.8420000076293945,0.8231596946716309,6504000,0.0,
2010-04-15 00:00:00+00:00,0.9108330011367798,0.9231669902801514,0.8923329710960388,0.8302125334739685,12666000,0.0,
2010-04-16 00:00:00+00:00,0.8916670083999634,0.8916670083999634,0.828499972820282,0.7995491027832031,4452000,0.0,
2010-04-19 00:00:00+00:00,0.8399999737739563,0.8654999732971191,0.7918329834938049,0.7725650072097778,5712000,0.0,
2010-04-20 00:00:00+00:00,0.8643329739570618,0.886667013168335,0.8583329916000366,0.8099745512008667,2922000,0.0,
2010-04-21 00:00:00+00:00,0.886667013168335,0.906166970729828,0.8140000104904175,0.7846773266792297,5772000,0.0,
2010-04-22 00:00:00+00:00,0.8363329768180847,0.9039999842643738,0.7973330020904541,0.8289862275123596,6594000,0.0,
