date,SHYF_Open,SHYF_High,SHYF_Low,SHYF_Close,SHYF_Volume,SHYF_Dividends,SHYF_Stock Splits
1984-06-19 00:00:00+00:00,0.0,0.4691359996795654,0.3950619995594024,0.2502583265304565,41513,0.0,
1984-06-20 00:00:00+00:00,0.0,0.4691359996795654,0.3950619995594024,0.2502583265304565,21263,0.0,
1984-06-21 00:00:00+00:00,0.0,0.4691359996795654,0.4197529852390289,0.2658991813659668,5063,0.0,
1984-06-22 00:00:00+00:00,0.0,0.4691359996795654,0.4444440007209778,0.2815400958061218,27844,0.0,
1984-06-25 00:00:00+00:00,0.0,0.4691359996795654,0.4197529852390289,0.2658991813659668,227813,0.0,
1984-06-26 00:00:00+00:00,0.0,0.4691359996795654,0.4197529852390289,0.2658991813659668,57206,0.0,
1984-06-27 00:00:00+00:00,0.0,0.4691359996795654,0.4197529852390289,0.2658991813659668,29363,0.0,
1984-06-28 00:00:00+00:00,0.0,0.4691359996795654,0.4197529852390289,0.2658991813659668,34931,0.0,
1984-06-29 00:00:00+00:00,0.0,0.4691359996795654,0.4197529852390289,0.2658991813659668,60750,0.0,
1984-07-02 00:00:00+00:00,0.0,0.4938269853591919,0.3950619995594024,0.2502583265304565,29869,0.0,
1984-07-03 00:00:00+00:00,0.0,0.4938269853591919,0.4197529852390289,0.2658991813659668,73913,0.0,
1984-07-05 00:00:00+00:00,0.0,0.4938269853591919,0.4197529852390289,0.2658991813659668,22275,0.0,
1984-07-06 00:00:00+00:00,0.0,0.4938269853591919,0.4197529852390289,0.2658991813659668,14681,0.0,
1984-07-09 00:00:00+00:00,0.0,0.4938269853591919,0.4197529852390289,0.2658991813659668,10125,0.0,
1984-07-10 00:00:00+00:00,0.0,0.4938269853591919,0.4197529852390289,0.2658991813659668,29869,0.0,
1984-07-11 00:00:00+00:00,0.0,0.4938269853591919,0.4197529852390289,0.2658991813659668,28856,0.0,
1984-07-12 00:00:00+00:00,0.0,0.4938269853591919,0.4197529852390289,0.2658991813659668,36956,0.0,
1984-07-13 00:00:00+00:00,0.0,0.4938269853591919,0.4444440007209778,0.2815400958061218,213638,0.0,
1984-07-16 00:00:00+00:00,0.0,0.4938269853591919,0.4444440007209778,0.2815400958061218,46575,0.0,
1984-07-17 00:00:00+00:00,0.0,0.5185189843177795,0.4444440007209778,0.2815400958061218,19744,0.0,
1984-07-18 00:00:00+00:00,0.0,0.5432100296020508,0.4691359996795654,0.2971816658973694,102263,0.0,
1984-07-19 00:00:00+00:00,0.0,0.5432100296020508,0.4691359996795654,0.2971816658973694,84038,0.0,
1984-07-20 00:00:00+00:00,0.0,0.5432100296020508,0.4938269853591919,0.3128225803375244,26831,0.0,
1984-07-23 00:00:00+00:00,0.0,0.5679010152816772,0.4938269853591919,0.3128225803375244,27338,0.0,
1984-07-24 00:00:00+00:00,0.0,0.5679010152816772,0.4938269853591919,0.3128225803375244,43538,0.0,
1984-07-25 00:00:00+00:00,0.0,0.5679010152816772,0.4938269853591919,0.3128225803375244,242494,0.0,
1984-07-26 00:00:00+00:00,0.0,0.5679010152816772,0.4938269853591919,0.3128225803375244,5569,0.0,
1984-07-27 00:00:00+00:00,0.0,0.5679010152816772,0.4938269853591919,0.3128225803375244,12150,0.0,
1984-07-30 00:00:00+00:00,0.0,0.5679010152816772,0.4938269853591919,0.3128225803375244,18731,0.0,
1984-07-31 00:00:00+00:00,0.0,0.5679010152816772,0.5185189843177795,0.3284641206264496,16200,0.0,
1984-08-01 00:00:00+00:00,0.0,0.5679010152816772,0.4938269853591919,0.3128225803375244,10631,0.0,
1984-08-02 00:00:00+00:00,0.0,0.5679010152816772,0.4938269853591919,0.3128225803375244,72394,0.0,
1984-08-03 00:00:00+00:00,0.0,0.5432100296020508,0.4444440007209778,0.2815400958061218,41006,0.0,
1984-08-06 00:00:00+00:00,0.0,0.5432100296020508,0.4444440007209778,0.2815400958061218,50625,0.0,
1984-08-07 00:00:00+00:00,0.0,0.5432100296020508,0.4444440007209778,0.2815400958061218,13163,0.0,
1984-08-08 00:00:00+00:00,0.0,0.5432100296020508,0.4444440007209778,0.2815400958061218,31388,0.0,
1984-08-09 00:00:00+00:00,0.0,0.5432100296020508,0.4444440007209778,0.2815400958061218,26831,0.0,
1984-08-10 00:00:00+00:00,0.0,0.5432100296020508,0.4444440007209778,0.2815400958061218,101756,0.0,
1984-08-13 00:00:00+00:00,0.0,0.5432100296020508,0.4444440007209778,0.2815400958061218,23794,0.0,
1984-08-14 00:00:00+00:00,0.0,0.5432100296020508,0.4444440007209778,0.2815400958061218,75431,0.0,
1984-08-15 00:00:00+00:00,0.0,0.5432100296020508,0.4444440007209778,0.2815400958061218,126056,0.0,
