date,WFC-PL_Open,WFC-PL_High,WFC-PL_Low,WFC-PL_Close,WFC-PL_Volume,WFC-PL_Dividends,WFC-PL_Stock Splits
2009-02-03 00:00:00+00:00,600.0,610.0,557.5,207.0027618408203,21880,0.0,
2009-02-04 00:00:00+00:00,580.0,585.0,570.0,209.1973114013672,37530,0.0,
2009-02-05 00:00:00+00:00,550.0,552.0,500.0,198.02655029296875,29264,0.0,
2009-02-06 00:00:00+00:00,560.0,575.0,550.0,207.0027618408203,48255,0.0,
2009-02-09 00:00:00+00:00,606.9000244140625,606.9000244140625,582.5,216.1622009277344,12450,0.0,
2009-02-10 00:00:00+00:00,550.0,565.0,550.0,203.43067932128903,7005,0.0,
2009-02-11 00:00:00+00:00,560.0,570.0,557.5,204.80442810058597,4800,0.0,
2009-02-12 00:00:00+00:00,550.0,555.0,525.0,199.67514038085935,5108,0.0,
2009-02-13 00:00:00+00:00,544.9500122070312,550.0,540.0,197.84326171875,2110,0.0,
2009-02-17 00:00:00+00:00,502.0799865722656,530.0,502.0799865722656,186.84832763671875,8324,0.0,
2009-02-18 00:00:00+00:00,500.0,500.0,425.0,157.08761596679688,26211,0.0,
2009-02-19 00:00:00+00:00,449.0,450.0,339.989990234375,146.55067443847656,121321,0.0,
2009-02-20 00:00:00+00:00,345.010009765625,400.0,298.25,142.88687133789062,121373,0.0,
2009-02-23 00:00:00+00:00,440.0,440.0,392.0,155.32534790039062,28219,0.0,
2009-02-24 00:00:00+00:00,401.75,449.9200134277344,389.9500122070313,162.67117309570312,94284,0.0,
2009-02-25 00:00:00+00:00,445.0,453.3299865722656,400.0,172.13882446289062,117275,18.75,
2009-02-26 00:00:00+00:00,472.7699890136719,500.0799865722656,472.7699890136719,185.52359008789065,106320,0.0,
2009-02-27 00:00:00+00:00,450.0,536.1500244140625,450.0,175.96412658691406,64437,0.0,
2009-03-02 00:00:00+00:00,450.0,450.0,419.2300109863281,160.66290283203125,48579,0.0,
2009-03-03 00:00:00+00:00,430.0,440.0,414.4700012207031,160.643798828125,67272,0.0,
2009-03-04 00:00:00+00:00,433.010009765625,439.3999938964844,363.7000122070313,147.27435302734375,44361,0.0,
2009-03-05 00:00:00+00:00,370.0199890136719,377.1000061035156,329.0,131.96160888671875,31364,0.0,
2009-03-06 00:00:00+00:00,365.6400146484375,375.7799987792969,344.0599975585937,133.88577270507812,13901,0.0,
2009-03-09 00:00:00+00:00,350.0,393.1799926757813,340.0,149.18702697753906,53535,0.0,
2009-03-10 00:00:00+00:00,420.9599914550781,459.0,411.0299987792969,172.5213623046875,15906,0.0,
2009-03-11 00:00:00+00:00,468.7000122070313,470.0,430.260009765625,168.3134765625,22727,0.0,
2009-03-12 00:00:00+00:00,449.989990234375,471.9800109863281,443.989990234375,176.72915649414062,30653,0.0,
2009-03-13 00:00:00+00:00,470.0,475.0,450.0,175.77285766601562,62064,0.0,
2009-03-16 00:00:00+00:00,479.9700012207031,485.0,457.010009765625,174.8203582763672,34802,0.0,
2009-03-17 00:00:00+00:00,450.0,478.0,450.0,182.8497009277344,48312,0.0,
2009-03-18 00:00:00+00:00,474.489990234375,491.0,468.0,185.14488220214844,25639,0.0,
2009-03-19 00:00:00+00:00,520.0,520.0,484.0,185.33609008789065,19537,0.0,
2009-03-20 00:00:00+00:00,487.8399963378906,495.0,475.5,184.7622833251953,31206,0.0,
2009-03-23 00:00:00+00:00,505.0,520.0,494.989990234375,195.0906524658203,42656,0.0,
2009-03-24 00:00:00+00:00,506.75,531.25,503.0,192.41294860839844,60449,0.0,
2009-03-25 00:00:00+00:00,520.0,525.0,474.9500122070313,186.96188354492188,92600,0.0,
2009-03-26 00:00:00+00:00,485.0,500.0,485.0,188.39634704589844,68500,0.0,
2009-03-27 00:00:00+00:00,490.0,500.5,485.0,190.1177978515625,34700,0.0,
2009-03-30 00:00:00+00:00,485.0,485.0,445.0,170.76742553710938,37941,0.0,
2009-03-31 00:00:00+00:00,452.0,481.1099853515625,448.989990234375,183.2283477783203,42117,0.0,
2009-04-01 00:00:00+00:00,470.0,472.5,460.0,178.64183044433594,49650,0.0,
2009-04-02 00:00:00+00:00,480.0,502.5,472.5,189.35272216796875,69008,0.0,
2009-04-03 00:00:00+00:00,490.0,512.5,490.0,192.22174072265625,7910,0.0,
2009-04-06 00:00:00+00:00,500.0,511.4999084472656,499.5,191.26531982421875,19200,0.0,
2009-04-07 00:00:00+00:00,492.5,500.0,489.0,188.9701385498047,37452,0.0,
2009-04-08 00:00:00+00:00,495.0,497.0,485.0299987792969,189.35272216796875,42884,0.0,
2009-04-09 00:00:00+00:00,547.0,572.0,547.0,218.8075714111328,52617,0.0,
2009-04-13 00:00:00+00:00,572.0,585.030029296875,555.0,221.86778259277344,37885,0.0,
2009-04-14 00:00:00+00:00,570.3499755859375,585.0,565.0,219.5726318359375,15500,0.0,
2009-04-15 00:00:00+00:00,568.0399780273438,600.02001953125,563.0499877929688,223.78048706054688,21054,0.0,
2009-04-16 00:00:00+00:00,590.0,604.5,571.52001953125,227.60581970214844,36699,0.0,
2009-04-17 00:00:00+00:00,599.9299926757812,603.5,591.0,227.98828125,24416,0.0,
2009-04-20 00:00:00+00:00,596.0,596.0,551.0,211.5394744873047,66274,0.0,
2009-04-21 00:00:00+00:00,540.0,565.0,500.0,213.8345947265625,44264,0.0,
2009-04-22 00:00:00+00:00,550.0,585.9000244140625,549.969970703125,217.43045043945312,22902,0.0,
2009-04-23 00:00:00+00:00,600.0,606.9000244140625,576.75,228.7533721923828,26300,0.0,
2009-04-24 00:00:00+00:00,594.969970703125,639.5,577.260009765625,235.5509185791016,40937,0.0,
2009-04-27 00:00:00+00:00,595.010009765625,649.9749755859375,595.010009765625,234.1088409423828,11740,0.0,
2009-04-28 00:00:00+00:00,595.0,627.2150268554688,585.0,230.6660003662109,16940,0.0,
2009-04-29 00:00:00+00:00,614.489990234375,615.0,605.0,233.34368896484372,35700,0.0,
2009-04-30 00:00:00+00:00,625.0,625.0,599.0,236.40396118164065,119661,0.0,
2009-05-01 00:00:00+00:00,615.0,657.0,610.0,233.34368896484372,18125,0.0,
2009-05-04 00:00:00+00:00,650.0,657.5,627.5,247.4973907470703,41850,0.0,
2009-05-05 00:00:00+00:00,657.9500122070312,657.9500122070312,627.5,244.4562530517578,60600,0.0,
2009-05-06 00:00:00+00:00,659.0,710.1500244140625,659.0,269.31317138671875,54178,0.0,
2009-05-07 00:00:00+00:00,730.0,738.0,691.489990234375,270.0666198730469,44910,0.0,
2009-05-08 00:00:00+00:00,724.8900146484375,745.0,713.0,283.0726013183594,94661,0.0,
2009-05-11 00:00:00+00:00,740.0,753.75,732.2000122070312,283.8376770019531,62743,0.0,
2009-05-12 00:00:00+00:00,742.0,742.5,725.0,277.334716796875,72485,0.0,
2009-05-13 00:00:00+00:00,725.0,731.010009765625,685.0,269.68408203125,13260,0.0,
2009-05-14 00:00:00+00:00,694.0,703.0,694.0,267.9627990722656,22037,0.0,
2009-05-15 00:00:00+00:00,703.8800048828125,712.0,695.0700073242188,265.8857116699219,7000,0.0,
2009-05-18 00:00:00+00:00,710.0,720.0,708.0,270.83160400390625,17114,0.0,
2009-05-19 00:00:00+00:00,715.8699951171875,718.02001953125,705.0,269.68408203125,27690,0.0,
2009-05-20 00:00:00+00:00,728.0,728.0,700.5499877929688,270.83160400390625,10304,0.0,
2009-05-21 00:00:00+00:00,707.0,720.9199829101562,707.0,273.5171203613281,4105,0.0,
2009-05-22 00:00:00+00:00,721.969970703125,738.5,719.4450073242188,281.1600952148437,7222,0.0,
2009-05-26 00:00:00+00:00,733.0,745.0,732.52001953125,284.9853210449219,8500,0.0,
2009-05-27 00:00:00+00:00,734.1500244140625,743.75,732.25,288.4189758300781,30200,18.75,
2009-05-28 00:00:00+00:00,732.5,735.0,715.0,286.2606201171875,32264,0.0,
2009-05-29 00:00:00+00:00,725.0,747.75,725.0,292.3429260253906,6950,0.0,
2009-06-01 00:00:00+00:00,756.489990234375,757.8731079101562,754.97998046875,296.2670593261719,28100,0.0,
2009-06-02 00:00:00+00:00,780.0,780.010009765625,758.0,304.5074462890625,61260,0.0,
2009-06-03 00:00:00+00:00,775.0,776.0,770.0,304.5074462890625,8990,0.0,
2009-06-04 00:00:00+00:00,772.010009765625,781.989990234375,770.0,306.1009216308594,13873,0.0,
2009-06-05 00:00:00+00:00,790.989990234375,790.989990234375,785.0,308.05889892578125,2400,0.0,
2009-06-08 00:00:00+00:00,785.0,802.489990234375,785.0,312.74810791015625,18715,0.0,
2009-06-09 00:00:00+00:00,800.0,818.8300170898438,800.0,321.18475341796875,24648,0.0,
2009-06-10 00:00:00+00:00,815.760009765625,858.469970703125,815.1599731445312,321.1456604003906,21885,0.0,
2009-06-11 00:00:00+00:00,835.989990234375,838.4299926757812,825.0,323.73553466796875,7300,0.0,
2009-06-12 00:00:00+00:00,834.8499755859375,840.0,824.8400268554688,323.6727600097656,7900,0.0,
2009-06-15 00:00:00+00:00,825.0,830.0,822.0,322.5582580566406,3910,0.0,
2009-06-16 00:00:00+00:00,820.010009765625,820.010009765625,770.25,314.3099060058594,14700,0.0,
2009-06-17 00:00:00+00:00,790.5900268554688,797.8900146484375,773.0,306.0732116699219,15072,0.0,
2009-06-18 00:00:00+00:00,775.0,780.02001953125,775.0,306.0772705078125,8420,0.0,
2009-06-19 00:00:00+00:00,799.0,799.9299926757812,779.989990234375,306.0772705078125,10683,0.0,
2009-06-22 00:00:00+00:00,769.6701049804688,769.6701049804688,769.6701049804688,302.023681640625,100,0.0,
2009-06-23 00:00:00+00:00,769.010009765625,770.2999877929688,765.0,300.191162109375,15802,0.0,
2009-06-24 00:00:00+00:00,770.0,781.8900146484375,769.989990234375,304.9000244140625,4865,0.0,
2009-06-25 00:00:00+00:00,794.0,794.0,771.7600708007812,309.9581604003906,3300,0.0,
2009-06-26 00:00:00+00:00,792.8800048828125,792.8800048828125,780.0,308.0353088378906,5717,0.0,
2009-06-29 00:00:00+00:00,790.989990234375,790.989990234375,784.77001953125,309.0203857421875,3545,0.0,
2009-06-30 00:00:00+00:00,786.010009765625,787.0,780.0,308.0273132324219,3400,0.0,
2009-07-01 00:00:00+00:00,785.010009765625,792.0,782.5,308.8514709472656,13246,0.0,
2009-07-02 00:00:00+00:00,789.7999877929688,789.7999877929688,769.0,304.0524597167969,21700,0.0,
2009-07-06 00:00:00+00:00,774.0,776.0,767.0,303.6600341796875,3690,0.0,
2009-07-07 00:00:00+00:00,770.0,770.02001953125,751.0,301.7607421875,11925,0.0,
2009-07-08 00:00:00+00:00,770.0,770.02001953125,758.0499877929688,297.4639587402344,5978,0.0,
2009-07-09 00:00:00+00:00,769.4299926757812,770.0,767.0,302.1491394042969,3055,0.0,
2009-07-10 00:00:00+00:00,765.0,767.0,762.0,300.191162109375,3100,0.0,
2009-07-13 00:00:00+00:00,778.8298950195312,778.8298950195312,763.0,304.11529541015625,13200,0.0,
2009-07-14 00:00:00+00:00,779.8900146484375,784.9650268554688,775.989990234375,306.0772705078125,2311,0.0,
2009-07-15 00:00:00+00:00,787.5,794.5,787.5,310.0013122558594,8877,0.0,
2009-07-16 00:00:00+00:00,785.0,797.3800048828125,785.0,312.89727783203125,11401,0.0,
2009-07-17 00:00:00+00:00,790.0,793.989990234375,787.5,311.17852783203125,5856,0.0,
2009-07-20 00:00:00+00:00,796.0,796.02001953125,788.0,311.9633483886719,8080,0.0,
2009-07-21 00:00:00+00:00,813.0,813.0,790.0,311.4924621582031,2600,0.0,
2009-07-22 00:00:00+00:00,789.010009765625,800.02001953125,788.97998046875,313.92535400390625,3230,0.0,
2009-07-23 00:00:00+00:00,793.3099975585938,817.5,793.3099975585938,320.79254150390625,4700,0.0,
2009-07-24 00:00:00+00:00,815.0999755859375,815.0999755859375,811.530029296875,319.8114318847656,400,0.0,
2009-07-27 00:00:00+00:00,815.0,819.0,815.0,321.3811340332031,1100,0.0,
2009-07-28 00:00:00+00:00,823.989990234375,824.0,823.989990234375,323.3431701660156,200,0.0,
2009-07-29 00:00:00+00:00,820.02001953125,825.0,820.0,322.5582580566406,37800,0.0,
2009-07-30 00:00:00+00:00,830.0,835.0,826.989990234375,326.8747253417969,18794,0.0,
2009-07-31 00:00:00+00:00,875.0,875.0,830.0,329.6058959960937,2148,0.0,
2009-08-03 00:00:00+00:00,849.969970703125,850.0,844.0,331.5835266113281,2000,0.0,
2009-08-04 00:00:00+00:00,845.0,847.0,844.989990234375,331.5835266113281,8400,0.0,
2009-08-05 00:00:00+00:00,849.0,849.0,840.5,330.6026916503906,116407,0.0,
2009-08-06 00:00:00+00:00,841.0001220703125,851.25,841.0001220703125,333.8674621582031,35166,0.0,
2009-08-07 00:00:00+00:00,854.8200073242188,857.8189697265625,852.5,334.9584045410156,7300,0.0,
2009-08-10 00:00:00+00:00,865.0,865.0,848.5,333.54571533203125,5375,0.0,
2009-08-11 00:00:00+00:00,859.969970703125,859.969970703125,813.4000244140625,325.6975402832031,64630,0.0,
2009-08-12 00:00:00+00:00,835.989990234375,840.0,810.0,329.62164306640625,27435,0.0,
2009-08-13 00:00:00+00:00,844.9998779296875,845.010009765625,832.4000244140625,329.6097717285156,4564,0.0,
2009-08-14 00:00:00+00:00,844.739990234375,845.0,844.739990234375,331.5835266113281,1400,0.0,
2009-08-17 00:00:00+00:00,839.9550170898438,840.0,824.0,325.6975402832031,25929,0.0,
2009-08-18 00:00:00+00:00,861.219970703125,861.219970703125,839.0,333.54571533203125,12807,0.0,
2009-08-19 00:00:00+00:00,844.3900146484375,847.25,843.989990234375,331.6151123046875,3000,0.0,
2009-08-20 00:00:00+00:00,836.0,859.6749877929688,836.0,333.54571533203125,20860,0.0,
2009-08-21 00:00:00+00:00,857.5,857.5,847.5,335.50762939453125,11119,0.0,
2009-08-24 00:00:00+00:00,863.2150268554688,864.989990234375,853.0,335.3859558105469,4210,0.0,
2009-08-25 00:00:00+00:00,855.0100708007812,869.3350219726562,855.0100708007812,341.1329040527344,2933,0.0,
2009-08-26 00:00:00+00:00,865.0,867.5,857.0700073242188,339.0394592285156,18635,0.0,
2009-08-27 00:00:00+00:00,859.989990234375,859.989990234375,850.0,340.9486694335937,25263,18.75,
2009-08-28 00:00:00+00:00,868.7000122070312,868.7000122070312,852.0449829101562,343.75244140625,4950,0.0,
2009-08-31 00:00:00+00:00,849.7999877929688,855.02001953125,849.7999877929688,341.947509765625,24568,0.0,
2009-09-01 00:00:00+00:00,852.719970703125,855.0,845.0,339.7413024902344,73999,0.0,
2009-09-02 00:00:00+00:00,851.3599853515625,855.875,840.0,336.9335021972656,2100,0.0,
2009-09-03 00:00:00+00:00,850.0,856.25,849.0,343.4515686035156,3101,0.0,
2009-09-04 00:00:00+00:00,856.0,859.969970703125,852.0,344.15362548828125,1802,0.0,
2009-09-08 00:00:00+00:00,856.0,861.25,855.0,342.9501953125,5101,0.0,
2009-09-09 00:00:00+00:00,853.0349731445312,857.4650268554688,853.0349731445312,343.93896484375,650,0.0,
2009-09-10 00:00:00+00:00,851.25,855.010009765625,851.25,342.5892028808594,23201,0.0,
2009-09-11 00:00:00+00:00,855.0,856.25,850.9730224609375,342.9501953125,77884,0.0,
2009-09-14 00:00:00+00:00,855.0,860.0,855.0,343.3513488769531,28500,0.0,
2009-09-15 00:00:00+00:00,860.0,872.5,860.0,348.9668884277344,14482,0.0,
2009-09-16 00:00:00+00:00,874.7150268554688,878.0,873.5,352.1757202148437,35796,0.0,
2009-09-17 00:00:00+00:00,873.75,880.0,872.5,352.9779663085937,45336,0.0,
2009-09-18 00:00:00+00:00,880.0,882.25,877.0001220703125,353.88043212890625,2092,0.0,
2009-09-21 00:00:00+00:00,880.0,881.0999755859375,880.0,353.4192199707031,300,0.0,
2009-09-22 00:00:00+00:00,881.2000122070312,897.0,881.2000122070312,355.3847045898437,2744,0.0,
2009-09-23 00:00:00+00:00,886.0,888.0,885.25,355.3847045898437,2650,0.0,
2009-09-24 00:00:00+00:00,891.25,891.25,885.0,354.9836120605469,2095,0.0,
2009-09-25 00:00:00+00:00,890.0,890.0,883.25,355.3847045898437,1230,0.0,
2009-09-28 00:00:00+00:00,890.0,890.0,877.25,351.8749694824219,5700,0.0,
2009-09-29 00:00:00+00:00,880.0,893.5,880.0,358.3930969238281,2950,0.0,
2009-09-30 00:00:00+00:00,890.0,895.0,890.0,358.19244384765625,5800,0.0,
2009-10-01 00:00:00+00:00,893.0,895.0,887.5,357.39019775390625,18895,0.0,
2009-10-02 00:00:00+00:00,890.0,890.0,862.97998046875,346.15106201171875,6825,0.0,
2009-10-05 00:00:00+00:00,882.0999755859375,891.489990234375,882.010009765625,356.989013671875,1300,0.0,
2009-10-06 00:00:00+00:00,895.0,898.75,895.0,360.1981201171875,22000,0.0,
2009-10-07 00:00:00+00:00,895.0,900.0,892.5,359.4960632324219,8479,0.0,
2009-10-08 00:00:00+00:00,897.5,901.0,897.5,361.4013671875,7450,0.0,
2009-10-09 00:00:00+00:00,905.0,905.0,896.4600219726562,359.997314453125,3100,0.0,
2009-10-12 00:00:00+00:00,897.510009765625,900.02001953125,897.5,359.997314453125,8200,0.0,
2009-10-13 00:00:00+00:00,895.0,896.25,893.0,359.39569091796875,5580,0.0,
2009-10-14 00:00:00+00:00,905.0,905.0,902.0,363.005859375,6385,0.0,
2009-10-15 00:00:00+00:00,905.0,909.0,900.0,363.8080749511719,3980,0.0,
2009-10-16 00:00:00+00:00,906.0,906.0,900.0,362.6046142578125,400,0.0,
2009-10-19 00:00:00+00:00,905.0,905.0,905.0,363.005859375,1300,0.0,
2009-10-20 00:00:00+00:00,904.375,910.0,904.375,364.2090759277344,11100,0.0,
2009-10-21 00:00:00+00:00,914.0,914.0,909.5,364.8107604980469,3000,0.0,
2009-10-22 00:00:00+00:00,910.0,910.02001953125,907.4500122070312,364.0085754394531,24323,0.0,
2009-10-23 00:00:00+00:00,905.989990234375,905.989990234375,904.9998779296876,363.00579833984375,900,0.0,
2009-10-26 00:00:00+00:00,905.0,915.0,905.0,367.0168762207031,2600,0.0,
2009-10-27 00:00:00+00:00,901.0999755859376,901.0999755859376,893.75,358.4931945800781,796,0.0,
2009-10-28 00:00:00+00:00,915.0,915.0,880.9099731445312,356.989013671875,1020,0.0,
2009-10-29 00:00:00+00:00,892.0,903.5,892.0,360.5991821289063,600,0.0,
2009-10-30 00:00:00+00:00,894.9500122070312,895.010009765625,894.9500122070312,358.9946594238281,500,0.0,
2009-11-02 00:00:00+00:00,900.0,902.0,877.3099975585938,351.97515869140625,13600,0.0,
2009-11-03 00:00:00+00:00,875.0,880.0,870.0,350.9725952148437,4072,0.0,
2009-11-04 00:00:00+00:00,870.010009765625,880.0,870.010009765625,350.9725952148437,3395,0.0,
2009-11-05 00:00:00+00:00,873.0300903320312,887.9650268554688,870.0,350.9725952148437,4803,0.0,
2009-11-06 00:00:00+00:00,875.0,875.0,875.0,350.9725952148437,100,0.0,
2009-11-09 00:00:00+00:00,880.260009765625,894.9600219726562,880.260009765625,358.97869873046875,898,0.0,
2009-11-10 00:00:00+00:00,890.0100708007812,898.75,890.0,360.4989318847656,2628,0.0,
2009-11-11 00:00:00+00:00,896.0,899.9998779296875,896.0,359.7968444824219,1900,0.0,
2009-11-12 00:00:00+00:00,895.0,897.5,890.0,356.989013671875,1300,0.0,
2009-11-13 00:00:00+00:00,890.010009765625,892.5,890.0,357.39019775390625,4800,0.0,
2009-11-16 00:00:00+00:00,891.0800170898438,900.0,885.0,360.4788208007813,6195,0.0,
2009-11-17 00:00:00+00:00,890.260009765625,897.5,890.0,359.997314453125,7022,0.0,
2009-11-18 00:00:00+00:00,892.5,897.510009765625,892.5,360.0015869140625,2265,0.0,
2009-11-19 00:00:00+00:00,890.7999877929688,898.0,890.7999877929688,360.1981201171875,2000,0.0,
2009-11-20 00:00:00+00:00,896.0,896.0,890.0999755859375,358.5936584472656,3192,0.0,
2009-11-23 00:00:00+00:00,896.0,900.25,895.4400024414062,361.1005554199219,3550,0.0,
2009-11-24 00:00:00+00:00,900.0,901.97998046875,895.0,361.7944030761719,11617,0.0,
2009-11-25 00:00:00+00:00,886.5,901.97998046875,885.25,364.5677185058594,4356,18.75,
2009-11-27 00:00:00+00:00,880.0,880.0,880.0,360.471435546875,600,0.0,
2009-11-30 00:00:00+00:00,883.5,892.0,883.5,365.3868103027344,3563,0.0,
2009-12-01 00:00:00+00:00,889.989990234375,897.375,889.989990234375,366.6156921386719,6921,0.0,
2009-12-02 00:00:00+00:00,885.0399780273438,906.6099853515624,884.8800048828125,368.684326171875,7550,0.0,
2009-12-03 00:00:00+00:00,908.989990234375,917.5,908.989990234375,374.7960205078125,34232,0.0,
2009-12-04 00:00:00+00:00,925.0,929.8499755859376,915.0,375.8323974609375,18922,0.0,
2009-12-07 00:00:00+00:00,920.0,928.0,920.0,379.92864990234375,16675,0.0,
2009-12-08 00:00:00+00:00,925.0,928.010009765625,924.989990234375,379.92864990234375,5400,0.0,
2009-12-09 00:00:00+00:00,929.9550170898438,930.0,926.969970703125,379.7197570800781,6606,0.0,
2009-12-10 00:00:00+00:00,930.0,930.0,927.0,380.9527587890625,3737,0.0,
2009-12-11 00:00:00+00:00,927.5,937.5,922.5,377.880615234375,45050,0.0,
2009-12-14 00:00:00+00:00,933.0,933.0,925.0,379.92864990234375,11850,0.0,
2009-12-15 00:00:00+00:00,938.239990234375,940.0,930.0,382.5870971679688,6100,0.0,
2009-12-16 00:00:00+00:00,934.010009765625,936.77001953125,930.010009765625,383.5386047363281,10328,0.0,
2009-12-17 00:00:00+00:00,937.9500122070312,940.0499877929688,927.0,382.1815185546875,47784,0.0,
2009-12-18 00:00:00+00:00,933.0,933.0,926.25,380.9527587890625,26530,0.0,
2009-12-21 00:00:00+00:00,960.0,975.0,925.0,378.9045104980469,16079,0.0,
2009-12-22 00:00:00+00:00,939.719970703125,939.719970703125,924.9998779296876,378.9045104980469,5169,0.0,
2009-12-23 00:00:00+00:00,925.989990234375,930.75,924.0,378.4948120117188,5884,0.0,
2009-12-24 00:00:00+00:00,932.989990234375,932.989990234375,920.0,379.7237548828125,7000,0.0,
2009-12-28 00:00:00+00:00,928.2999877929688,928.489990234375,918.0449829101562,376.2418823242188,6839,0.0,
2009-12-29 00:00:00+00:00,916.0,919.72998046875,915.0,376.7457885742188,5862,0.0,
2009-12-30 00:00:00+00:00,921.0,921.0,919.0,376.4467468261719,2967,0.0,
2009-12-31 00:00:00+00:00,920.4299926757812,925.0,918.0,376.037109375,9668,0.0,
2010-01-04 00:00:00+00:00,922.0,925.0,915.0,377.6757507324219,9588,0.0,
2010-01-05 00:00:00+00:00,924.0,925.0,923.75,378.9045104980469,14495,0.0,
2010-01-06 00:00:00+00:00,926.0,936.9199829101562,926.0,383.4103088378906,18768,0.0,
2010-01-07 00:00:00+00:00,939.97998046875,948.1199951171876,937.219970703125,388.12115478515625,7850,0.0,
2010-01-08 00:00:00+00:00,950.0,953.75,950.0,390.6812438964844,19150,0.0,
2010-01-11 00:00:00+00:00,955.0,961.2999877929688,955.0,391.19342041015625,2675,0.0,
2010-01-12 00:00:00+00:00,954.989990234375,955.0,936.5900268554688,390.5132751464844,3334,0.0,
2010-01-13 00:00:00+00:00,950.0,951.0,947.0,389.1452331542969,10000,0.0,
2010-01-14 00:00:00+00:00,945.0,955.75,944.8699951171876,391.5005187988281,35204,0.0,
2010-01-15 00:00:00+00:00,950.030029296875,950.030029296875,942.5,389.1452331542969,10450,0.0,
2010-01-19 00:00:00+00:00,950.0,951.0,948.97998046875,389.5548095703125,3925,0.0,
2010-01-20 00:00:00+00:00,950.0999755859376,950.0999755859376,945.0,387.9163208007813,10900,0.0,
2010-01-21 00:00:00+00:00,945.0,947.5,937.5,386.0730590820313,53479,0.0,
2010-01-22 00:00:00+00:00,933.0,940.0,933.0,383.28753662109375,1620,0.0,
2010-01-25 00:00:00+00:00,940.0,940.0,939.25,384.7417602539063,1400,0.0,
2010-01-26 00:00:00+00:00,949.9550170898438,949.9550170898438,943.0,386.2777099609375,1500,0.0,
2010-01-27 00:00:00+00:00,935.02001953125,945.010009765625,935.02001953125,387.1011962890625,13500,0.0,
2010-01-28 00:00:00+00:00,946.010009765625,948.25,946.0,388.4284057617188,2000,0.0,
2010-01-29 00:00:00+00:00,951.0,951.25,942.5999755859376,386.1139526367188,17228,0.0,
2010-02-01 00:00:00+00:00,935.27001953125,947.0,935.27001953125,385.0489196777344,18440,0.0,
2010-02-02 00:00:00+00:00,941.010009765625,947.4550170898438,938.9500122070312,387.0970458984375,19764,0.0,
2010-02-03 00:00:00+00:00,946.0,950.5999755859376,945.0,387.0970458984375,21196,0.0,
2010-02-04 00:00:00+00:00,938.0900268554688,943.4799194335938,914.0,384.2297973632813,5441,0.0,
2010-02-05 00:00:00+00:00,935.260009765625,938.0349731445312,930.0,381.3623962402344,6367,0.0,
2010-02-08 00:00:00+00:00,935.75,936.0,935.75,383.4103088378906,800,0.0,
2010-02-09 00:00:00+00:00,938.75,938.75,935.510009765625,383.2096862792969,3130,0.0,
2010-02-10 00:00:00+00:00,939.9249877929688,941.0,938.9550170898438,385.2536926269531,3330,0.0,
2010-02-11 00:00:00+00:00,942.75,942.75,939.0,385.0489196777344,930,0.0,
2010-02-12 00:00:00+00:00,935.4000244140624,946.25,935.0,385.0489196777344,4125,0.0,
2010-02-16 00:00:00+00:00,940.0,944.0,938.5,386.2777099609375,2364,0.0,
2010-02-17 00:00:00+00:00,950.0,952.9400024414062,946.0,389.1452331542969,10620,0.0,
2010-02-18 00:00:00+00:00,950.3499755859376,965.0,950.0,393.2413940429688,8325,0.0,
2010-02-19 00:00:00+00:00,975.0,975.0,960.0,394.6751708984375,2362,0.0,
