date,IVOO_Open,IVOO_High,IVOO_Low,IVOO_Close,IVOO_Volume,IVOO_Dividends,IVOO_Stock Splits
2010-09-09 00:00:00+00:00,25.200000762939453,25.200000762939453,25.200000762939453,21.10724258422852,200,0.0,
2010-09-10 00:00:00+00:00,25.280000686645508,25.280000686645508,25.280000686645508,21.17424964904785,200,0.0,
2010-09-13 00:00:00+00:00,25.280000686645508,25.280000686645508,25.280000686645508,21.17424964904785,0,0.0,
2010-09-14 00:00:00+00:00,25.684999465942383,25.799999237060547,25.684999465942383,21.59303855895996,4600,0.0,
2010-09-15 00:00:00+00:00,25.600000381469727,25.600000381469727,25.600000381469727,21.44226837158203,200,0.0,
2010-09-16 00:00:00+00:00,25.809999465942383,25.815000534057617,25.71500015258789,21.597230911254883,10400,0.0,
2010-09-17 00:00:00+00:00,25.8700008392334,25.8700008392334,25.809999465942383,21.6181640625,4800,0.0,
2010-09-20 00:00:00+00:00,25.899999618530277,26.1200008392334,25.899999618530277,21.861064910888672,1600,0.0,
2010-09-21 00:00:00+00:00,26.19499969482422,26.21999931335449,26.149999618530277,21.90294075012207,1600,0.0,
2010-09-22 00:00:00+00:00,26.1200008392334,26.1200008392334,26.1200008392334,21.877819061279297,400,0.0,
2010-09-23 00:00:00+00:00,26.024999618530277,26.030000686645508,26.024999618530277,21.80242347717285,2400,0.0,
2010-09-24 00:00:00+00:00,26.0049991607666,26.26499938964844,26.0049991607666,21.999271392822266,1600,0.0,
2010-09-27 00:00:00+00:00,26.280000686645508,26.280000686645508,26.280000686645508,22.0118350982666,200,0.0,
2010-09-28 00:00:00+00:00,26.40999984741211,26.489999771118164,26.395000457763672,22.12071418762207,4400,0.0,
2010-09-29 00:00:00+00:00,26.545000076293945,26.600000381469727,26.53499984741211,22.225419998168945,4400,0.0,
2010-09-30 00:00:00+00:00,26.645000457763672,26.864999771118164,26.645000457763672,22.40549087524414,4400,0.0,
2010-10-01 00:00:00+00:00,26.739999771118164,26.739999771118164,26.700000762939453,22.363618850708008,800,0.0,
2010-10-04 00:00:00+00:00,26.700000762939453,26.700000762939453,26.700000762939453,22.363618850708008,0,0.0,
2010-10-05 00:00:00+00:00,26.61000061035156,26.7549991607666,26.56999969482422,22.40968894958496,1200,0.0,
2010-10-06 00:00:00+00:00,26.604999542236328,26.61000061035156,26.604999542236328,22.28824234008789,1400,0.0,
2010-10-07 00:00:00+00:00,26.540000915527344,26.540000915527344,26.540000915527344,22.2296085357666,400,0.0,
2010-10-08 00:00:00+00:00,26.540000915527344,26.540000915527344,26.540000915527344,22.2296085357666,0,0.0,
2010-10-11 00:00:00+00:00,27.0,27.024999618530277,26.924999237060547,22.552078247070312,800,0.0,
2010-10-12 00:00:00+00:00,26.924999237060547,26.924999237060547,26.924999237060547,22.552078247070312,0,0.0,
2010-10-13 00:00:00+00:00,27.1200008392334,27.274999618530277,27.1200008392334,22.845233917236328,1600,0.0,
2010-10-14 00:00:00+00:00,27.274999618530277,27.274999618530277,27.274999618530277,22.845233917236328,0,0.0,
2010-10-15 00:00:00+00:00,27.274999618530277,27.274999618530277,27.274999618530277,22.845233917236328,0,0.0,
2010-10-18 00:00:00+00:00,27.225000381469727,27.23500061035156,27.225000381469727,22.81173324584961,800,0.0,
2010-10-19 00:00:00+00:00,27.170000076293945,27.170000076293945,26.71999931335449,22.480880737304688,2000,0.0,
2010-10-20 00:00:00+00:00,27.229999542236328,27.229999542236328,27.229999542236328,22.80753898620605,400,0.0,
2010-10-21 00:00:00+00:00,27.125,27.125,27.0,22.627460479736328,2600,0.0,
2010-10-22 00:00:00+00:00,27.01499938964844,27.01499938964844,27.01499938964844,22.627460479736328,0,0.0,
2010-10-25 00:00:00+00:00,27.5,27.559999465942383,27.475000381469727,23.01274871826172,24200,0.0,
2010-10-26 00:00:00+00:00,27.450000762939453,27.520000457763672,27.44499969482422,22.987621307373047,8800,0.0,
2010-10-27 00:00:00+00:00,27.3799991607666,27.3799991607666,27.165000915527344,22.8577938079834,8200,0.0,
2010-10-28 00:00:00+00:00,27.270000457763672,27.38500022888184,27.270000457763672,22.937360763549805,4400,0.0,
2010-10-29 00:00:00+00:00,27.3799991607666,27.51000022888184,27.3799991607666,23.01693725585937,5400,0.0,
2010-11-01 00:00:00+00:00,27.604999542236328,27.729999542236328,27.315000534057617,22.91642951965332,15600,0.0,
2010-11-02 00:00:00+00:00,27.69499969482422,27.795000076293945,27.69499969482422,23.243087768554688,6800,0.0,
2010-11-03 00:00:00+00:00,27.825000762939453,27.84000015258789,27.61000061035156,23.318470001220703,72200,0.0,
