date,CURE_Open,CURE_High,CURE_Low,CURE_Close,CURE_Volume,CURE_Dividends,CURE_Stock Splits
2011-06-15 00:00:00+00:00,4.973750114440918,4.974999904632568,4.973750114440918,4.5584330558776855,8000,0.0,
2011-06-16 00:00:00+00:00,4.84375,4.84375,4.78125,4.380906105041504,4000,0.0,
2011-06-17 00:00:00+00:00,4.90625,4.90625,4.90625,4.495438575744629,800,0.0,
2011-06-20 00:00:00+00:00,4.943749904632568,4.963749885559082,4.943749904632568,4.548125267028809,1600,0.0,
2011-06-21 00:00:00+00:00,5.045000076293945,5.058750152587891,5.045000076293945,4.6351704597473145,4800,0.0,
2011-06-22 00:00:00+00:00,5.082499980926514,5.103750228881836,5.039999961853027,4.621426105499268,57600,0.0,
2011-06-23 00:00:00+00:00,4.996250152587891,4.996250152587891,4.818749904632568,4.415265083312988,12000,0.0,
2011-06-24 00:00:00+00:00,4.849999904632568,4.857500076293945,4.827499866485596,4.450769901275635,6400,0.0,
2011-06-27 00:00:00+00:00,4.860000133514404,4.886250019073486,4.84375,4.477114200592041,52800,0.0,
2011-06-28 00:00:00+00:00,5.105000019073486,5.105000019073486,5.09250020980835,4.666094779968262,4800,0.0,
2011-06-29 00:00:00+00:00,5.136250019073486,5.138750076293945,5.076250076293945,4.700454235076904,29600,0.0,
2011-06-30 00:00:00+00:00,5.182499885559082,5.203750133514404,5.150000095367432,4.737104892730713,21600,0.0,
2011-07-01 00:00:00+00:00,5.277500152587891,5.366250038146973,5.277500152587891,4.916921615600586,19200,0.0,
2011-07-05 00:00:00+00:00,5.367499828338623,5.367499828338623,5.287499904632568,4.8516387939453125,16000,0.0,
2011-07-06 00:00:00+00:00,5.348750114440918,5.348750114440918,5.348750114440918,4.9008870124816895,800,0.0,
2011-07-07 00:00:00+00:00,5.318749904632568,5.332499980926514,5.318749904632568,4.884852886199951,6400,0.0,
2011-07-08 00:00:00+00:00,5.21875,5.269999980926514,5.208749771118164,4.828731536865234,7200,0.0,
2011-07-11 00:00:00+00:00,5.125,5.139999866485596,5.043749809265137,4.621426105499268,111200,0.0,
2011-07-12 00:00:00+00:00,5.082499980926514,5.137499809265137,5.081250190734863,4.680983543395996,22400,0.0,
2011-07-13 00:00:00+00:00,5.15749979019165,5.256249904632568,5.112500190734863,4.684419631958008,25600,0.0,
2011-07-14 00:00:00+00:00,5.112500190734863,5.112500190734863,5.099999904632568,4.674111366271973,8800,0.0,
2011-07-15 00:00:00+00:00,5.143750190734863,5.143750190734863,5.013750076293945,4.59393835067749,14400,0.0,
2011-07-18 00:00:00+00:00,4.9375,4.973750114440918,4.816249847412109,4.430154323577881,16000,0.0,
2011-07-19 00:00:00+00:00,4.900000095367432,4.994999885559082,4.900000095367432,4.576757431030273,6400,0.0,
2011-07-20 00:00:00+00:00,4.983749866485596,5.019999980926514,4.977499961853027,4.596228122711182,16000,0.0,
2011-07-21 00:00:00+00:00,5.12375020980835,5.243750095367432,5.088749885559082,4.769173622131348,122400,0.0,
2011-07-22 00:00:00+00:00,5.18625020980835,5.18625020980835,5.132500171661377,4.731377601623535,19200,0.0,
2011-07-25 00:00:00+00:00,5.039999961853027,5.09375,5.039999961853027,4.6420416831970215,18400,0.0,
2011-07-26 00:00:00+00:00,4.923749923706055,4.961249828338623,4.882500171661377,4.473678112030029,35200,0.0,
2011-07-27 00:00:00+00:00,4.763750076293945,4.777500152587891,4.65500020980835,4.268661975860596,32800,0.0,
2011-07-28 00:00:00+00:00,4.648749828338623,4.760000228881836,4.647500038146973,4.261789798736572,28800,0.0,
2011-07-29 00:00:00+00:00,4.503749847412109,4.621250152587891,4.434999942779541,4.201088905334473,23200,0.0,
2011-08-01 00:00:00+00:00,4.692500114440918,4.692500114440918,4.1875,3.9284989833831783,37600,0.0,
2011-08-02 00:00:00+00:00,4.246250152587891,4.263750076293945,4.057499885559082,3.7177560329437256,30400,0.0,
2011-08-03 00:00:00+00:00,4.047500133514404,4.057499885559082,3.8737499713897705,3.7177560329437256,76000,0.0,
2011-08-04 00:00:00+00:00,3.757499933242798,3.875,3.586250066757202,3.285965919494629,20000,0.0,
2011-08-05 00:00:00+00:00,3.6862499713897705,3.747499942779541,3.461250066757202,3.390191078186035,41600,0.0,
2011-08-08 00:00:00+00:00,3.5350000858306885,3.5350000858306885,3.2225000858306885,2.957254409790039,43200,0.0,
2011-08-09 00:00:00+00:00,3.2674999237060547,3.313750028610229,2.953749895095825,2.784308671951294,38400,0.0,
2011-08-10 00:00:00+00:00,3.181250095367432,3.181250095367432,3.1762499809265137,2.9102954864501958,3200,0.0,
2011-08-11 00:00:00+00:00,3.0350000858306885,3.512500047683716,3.0350000858306885,3.15425181388855,20000,0.0,
2011-08-12 00:00:00+00:00,3.5225000381469727,3.598750114440918,3.492500066757202,3.205791711807251,28000,0.0,
2011-08-15 00:00:00+00:00,3.625,3.7100000381469727,3.541249990463257,3.399353265762329,40000,0.0,
2011-08-16 00:00:00+00:00,3.625,3.7487499713897705,3.6162500381469727,3.43485951423645,6400,0.0,
2011-08-17 00:00:00+00:00,3.702500104904175,3.776249885559082,3.661250114440918,3.354685544967652,7200,0.0,
2011-08-18 00:00:00+00:00,3.432499885559082,3.432499885559082,3.259999990463257,3.0454447269439697,40800,0.0,
2011-08-19 00:00:00+00:00,3.276249885559082,3.380000114440918,3.276249885559082,3.064915657043457,19200,0.0,
2011-08-22 00:00:00+00:00,3.4375,3.4375,3.296250104904175,3.0202486515045166,21600,0.0,
2011-08-23 00:00:00+00:00,3.321249961853028,3.6050000190734863,3.321249961853028,3.2676398754119877,17600,0.0,
2011-08-24 00:00:00+00:00,3.6362500190734863,3.736249923706055,3.631249904632568,3.4234061241149902,31200,0.0,
2011-08-25 00:00:00+00:00,3.743750095367432,3.743750095367432,3.528749942779541,3.260767698287964,16000,0.0,
2011-08-26 00:00:00+00:00,3.477499961853028,3.690000057220459,3.438750028610229,3.381028413772583,20800,0.0,
2011-08-29 00:00:00+00:00,3.796250104904175,3.958750009536743,3.796250104904175,3.627275705337525,29600,0.0,
2011-08-30 00:00:00+00:00,3.943749904632568,4.057499885559082,3.875,3.7177560329437256,28000,0.0,
2011-08-31 00:00:00+00:00,4.125,4.130000114440918,3.9987499713897705,3.687978506088257,21600,0.0,
2011-09-01 00:00:00+00:00,4.090000152587891,4.193749904632568,4.005000114440918,3.6696527004241934,27200,0.0,
2011-09-02 00:00:00+00:00,3.795000076293945,3.912499904632568,3.737499952316284,3.424551010131836,31200,0.0,
2011-09-06 00:00:00+00:00,3.563750028610229,3.768749952316284,3.516249895095825,3.382173776626587,43200,0.0,
2011-09-07 00:00:00+00:00,3.869999885559082,4.03125,3.787499904632568,3.692559242248535,22400,0.0,
2011-09-08 00:00:00+00:00,4.067500114440918,4.067500114440918,3.908750057220459,3.581461906433105,39200,0.0,
2011-09-09 00:00:00+00:00,3.783750057220459,3.783750057220459,3.557499885559082,3.2596230506896973,20800,0.0,
2011-09-12 00:00:00+00:00,3.430000066757202,3.4825000762939453,3.427500009536743,3.1783037185668945,11200,0.0,
2011-09-13 00:00:00+00:00,3.682499885559082,3.682499885559082,3.5924999713897705,3.373010635375977,33600,0.0,
2011-09-14 00:00:00+00:00,3.733750104904175,3.898750066757202,3.6475000381469727,3.572298765182495,11200,0.0,
2011-09-15 00:00:00+00:00,3.816250085830689,3.902499914169312,3.816250085830689,3.575734853744507,28800,0.0,
2011-09-16 00:00:00+00:00,3.9375,3.996249914169312,3.9375,3.630711793899536,86400,0.0,
2011-09-19 00:00:00+00:00,3.788749933242798,3.869999885559082,3.766249895095825,3.5459561347961426,16800,0.0,
2011-09-20 00:00:00+00:00,4.0,4.066249847412109,3.954999923706055,3.6238391399383545,36800,0.0,
2011-09-21 00:00:00+00:00,3.848750114440918,3.898750066757202,3.677500009536743,3.369574546813965,29600,0.0,
2011-09-22 00:00:00+00:00,3.403749942779541,3.492500066757202,3.309999942779541,3.1267645359039307,72000,0.0,
2011-09-23 00:00:00+00:00,3.352499961853028,3.452500104904175,3.352499961853028,3.1450886726379395,22400,0.0,
2011-09-26 00:00:00+00:00,3.490000009536743,3.5687499046325684,3.431250095367432,3.269930839538574,15200,0.0,
2011-09-27 00:00:00+00:00,3.7899999618530273,3.878750085830689,3.783750057220459,3.489834785461426,30400,0.0,
2011-09-28 00:00:00+00:00,3.722500085830689,3.744999885559082,3.6549999713897705,3.348958730697632,8000,0.0,
2011-09-29 00:00:00+00:00,3.708750009536743,3.708750009536743,3.4512500762939453,3.364993095397949,12000,0.0,
2011-09-30 00:00:00+00:00,3.59375,3.59375,3.539999961853028,3.260767698287964,4000,0.0,
2011-10-03 00:00:00+00:00,3.4287500381469727,3.538749933242798,3.182499885559082,2.916022777557373,40800,0.0,
2011-10-04 00:00:00+00:00,3.083750009536743,3.1137499809265137,2.981250047683716,2.731623649597168,51200,0.0,
