date,TNL_Open,TNL_High,TNL_Low,TNL_Close,TNL_Volume,TNL_Dividends,TNL_Stock Splits
2006-07-19 00:00:00+00:00,14.672685623168944,15.273138046264648,14.650113105773926,9.225546836853027,1331437,0.0,
2006-07-20 00:00:00+00:00,14.695260047912598,14.853273391723633,14.695260047912598,9.302191734313965,1616286,0.0,
2006-07-21 00:00:00+00:00,14.817155838012695,14.943567276000977,14.781038284301758,9.339094161987305,1087122,0.0,
2006-07-24 00:00:00+00:00,14.853273391723633,14.88939094543457,14.424379348754885,9.197161674499512,547105,0.0,
2006-07-25 00:00:00+00:00,14.582392692565918,15.742664337158203,14.379233360290527,9.767724990844728,1441965,0.0,
2006-07-26 00:00:00+00:00,15.237019538879396,15.237019538879396,14.329570770263672,9.151745796203612,558623,0.0,
2006-07-27 00:00:00+00:00,14.537245750427246,14.62753963470459,14.085779190063477,8.94736385345459,1362225,0.0,
2006-07-28 00:00:00+00:00,14.221219062805176,14.920992851257324,14.063204765319824,9.367481231689451,977258,0.0,
2006-07-31 00:00:00+00:00,14.898420333862305,15.349886894226074,14.717832565307615,9.495219230651855,5699860,0.0,
2006-08-01 00:00:00+00:00,15.101579666137695,15.101579666137695,14.045146942138672,9.04103946685791,8056398,0.0,
2006-08-02 00:00:00+00:00,14.266366004943848,14.266366004943848,13.512414932250977,8.51872730255127,7586153,0.0,
2006-08-03 00:00:00+00:00,13.544017791748049,13.702032089233398,13.295710563659668,8.371122360229492,4696465,0.0,
2006-08-04 00:00:00+00:00,13.340858459472656,13.534989356994627,12.695260047912598,8.0162935256958,5450229,0.0,
2006-08-07 00:00:00+00:00,12.663657188415527,12.672685623168944,11.503385543823242,7.667140960693359,10105495,0.0,
2006-08-08 00:00:00+00:00,12.257335662841797,12.370203018188477,12.076748847961426,7.62172269821167,7185903,0.0,
2006-08-09 00:00:00+00:00,12.21218967437744,12.27991008758545,11.60270881652832,7.400310516357422,7532550,0.0,
2006-08-10 00:00:00+00:00,11.512414932250977,12.781038284301758,11.512414932250977,7.99074649810791,8360517,0.0,
2006-08-11 00:00:00+00:00,12.686229705810549,13.259593963623049,12.686229705810549,8.158228874206543,3797174,0.0,
2006-08-14 00:00:00+00:00,12.844244003295898,12.884876251220703,12.401805877685549,7.817590713500977,2943735,0.0,
2006-08-15 00:00:00+00:00,12.73137664794922,12.89390468597412,12.686229705810549,8.090091705322266,2395966,0.0,
2006-08-16 00:00:00+00:00,12.866817474365234,12.925507545471191,12.663657188415527,7.979391098022461,2640502,0.0,
2006-08-17 00:00:00+00:00,12.641083717346191,12.73137664794922,12.433408737182615,7.843137741088867,2428526,0.0,
2006-08-18 00:00:00+00:00,12.641083717346191,12.80812644958496,12.53273105621338,7.882877349853516,2570286,0.0,
2006-08-21 00:00:00+00:00,12.234763145446776,12.370203018188477,12.203160285949709,7.675657749176025,1574865,0.0,
2006-08-22 00:00:00+00:00,11.918736457824709,12.054176330566406,11.896162986755373,7.508175373077393,2258414,0.0,
2006-08-23 00:00:00+00:00,11.828441619873049,12.054176330566406,11.828441619873049,7.491147041320801,1608533,0.0,
2006-08-24 00:00:00+00:00,12.59593677520752,12.866817474365234,12.474040985107422,7.914100646972656,5189302,0.0,
2006-08-25 00:00:00+00:00,12.586907386779783,13.051918983459473,12.568848609924316,8.195127487182617,3770151,0.0,
2006-08-28 00:00:00+00:00,13.033860206604004,13.318284034729004,12.830699920654297,8.090091705322266,4768452,0.0,
2006-08-29 00:00:00+00:00,12.934536933898926,13.155755996704102,12.934536933898926,8.180933952331543,2026282,0.0,
2006-08-30 00:00:00+00:00,13.092551231384276,13.20541763305664,13.056432723999023,8.226349830627441,1803010,0.0,
2006-08-31 00:00:00+00:00,13.115123748779297,13.259593963623049,13.097064971923828,8.305831909179688,1847088,0.0,
2006-09-01 00:00:00+00:00,13.250563621520996,13.345372200012209,13.182844161987305,8.359766960144043,2396852,0.0,
2006-09-05 00:00:00+00:00,13.182844161987305,13.322798728942873,13.128667831420898,8.356928825378418,2027168,0.0,
