date,EDZ_Open,EDZ_High,EDZ_Low,EDZ_Close,EDZ_Volume,EDZ_Dividends,EDZ_Stock Splits
2009-05-14 00:00:00+00:00,4955.0,5015.0,4495.0,4298.720703125,1485,0.0,
2009-05-15 00:00:00+00:00,4722.5,4962.5,4587.5,4447.18798828125,1713,0.0,
2009-05-18 00:00:00+00:00,4382.5,4395.0,4000.0,3700.280029296875,3679,0.0,
2009-05-19 00:00:00+00:00,4010.0,4047.5,3782.5,3590.641357421875,1530,0.0,
2009-05-20 00:00:00+00:00,3780.0,3905.0,3612.5,3526.68701171875,1979,0.0,
2009-05-21 00:00:00+00:00,4102.5,4212.5,4007.5,3709.416259765625,2328,0.0,
2009-05-22 00:00:00+00:00,4057.5,4090.0,3897.5,3654.59765625,754,0.0,
2009-05-26 00:00:00+00:00,4210.0,4300.0,3857.5,3535.82275390625,1378,0.0,
2009-05-27 00:00:00+00:00,3782.5,4035.0,3707.5,3656.881591796875,1640,0.0,
2009-05-28 00:00:00+00:00,3807.5,3915.0,3625.0,3323.400146484375,2082,0.0,
2009-05-29 00:00:00+00:00,3485.0,3592.5,3435.0,3154.374755859375,1663,0.0,
2009-06-01 00:00:00+00:00,3145.0,3200.0,2970.0,2759.22119140625,2640,0.0,
2009-06-02 00:00:00+00:00,3145.0,3222.5,3075.0,2907.689208984375,2541,0.0,
2009-06-03 00:00:00+00:00,3312.5,3635.0,3307.5,3195.489013671875,3404,0.0,
2009-06-04 00:00:00+00:00,3405.0,3485.0,3270.0,3015.042724609375,1582,0.0,
2009-06-05 00:00:00+00:00,3142.5,3437.5,3125.0,3001.33837890625,2180,0.0,
2009-06-08 00:00:00+00:00,3512.5,3572.5,3355.0,3122.396728515625,4623,0.0,
2009-06-09 00:00:00+00:00,3387.5,3505.0,3360.0,3126.964599609375,656,0.0,
2009-06-10 00:00:00+00:00,3190.0,3435.0,3175.0,3005.90625,2416,0.0,
2009-06-11 00:00:00+00:00,3245.0,3250.0,2990.0,2836.881103515625,3374,0.0,
2009-06-12 00:00:00+00:00,3200.0,3287.5,3187.5,2937.382568359375,1786,0.0,
2009-06-15 00:00:00+00:00,3430.0,3677.5,3412.5,3257.16015625,3724,0.0,
2009-06-16 00:00:00+00:00,3522.5,3772.5,3457.5,3414.764404296875,5161,0.0,
2009-06-17 00:00:00+00:00,3825.0,3980.0,3750.0,3517.55029296875,4949,0.0,
2009-06-18 00:00:00+00:00,3912.5,3970.0,3780.0,3538.10693359375,4012,0.0,
2009-06-19 00:00:00+00:00,3722.5,3855.0,3710.0,3512.98193359375,2211,0.0,
2009-06-22 00:00:00+00:00,3992.5,4245.0,3960.0,3869.304931640625,5570,0.0,
2009-06-23 00:00:00+00:00,4260.0,4375.0,4125.0,3809.91845703125,7341,0.0,
2009-06-24 00:00:00+00:00,3847.5,3977.5,3702.5,3535.82275390625,6948,0.0,
2009-06-25 00:00:00+00:00,3952.5,3975.0,3552.5,3257.16015625,4918,0.0,
2009-06-26 00:00:00+00:00,3545.0,3572.5,3430.0,3195.489013671875,2684,0.0,
2009-06-29 00:00:00+00:00,3377.5,3505.0,3372.5,3108.691650390625,2787,0.0,
2009-06-30 00:00:00+00:00,3407.5,3580.0,3365.0,3158.94287109375,2876,0.0,
2009-07-01 00:00:00+00:00,3297.5,3342.5,3192.5,3021.8955078125,4676,0.0,
2009-07-02 00:00:00+00:00,3490.0,3595.0,3477.5,3266.296142578125,4250,0.0,
2009-07-06 00:00:00+00:00,3745.0,3822.5,3587.5,3289.1376953125,4680,0.0,
2009-07-07 00:00:00+00:00,3637.5,3865.0,3605.0,3528.970947265625,4216,0.0,
2009-07-08 00:00:00+00:00,3812.5,4187.5,3787.5,3645.46142578125,8507,0.0,
2009-07-09 00:00:00+00:00,3797.5,3867.5,3687.5,3449.026123046875,6166,0.0,
2009-07-10 00:00:00+00:00,3937.5,4040.0,3867.5,3558.664306640625,5835,0.0,
2009-07-13 00:00:00+00:00,3987.5,4155.0,3767.5,3490.140869140625,7214,0.0,
2009-07-14 00:00:00+00:00,3685.0,3820.0,3637.5,3378.21875,5047,0.0,
2009-07-15 00:00:00+00:00,3367.5,3377.5,3095.0,2846.01806640625,11702,0.0,
2009-07-16 00:00:00+00:00,3160.0,3232.5,3027.5,2816.32373046875,5738,0.0,
2009-07-17 00:00:00+00:00,3072.5,3112.5,2975.0,2740.9482421875,4688,0.0,
2009-07-20 00:00:00+00:00,2780.0,2807.5,2677.5,2460.001220703125,10651,0.0,
2009-07-21 00:00:00+00:00,2627.5,2825.0,2625.0,2460.001220703125,10462,0.0,
2009-07-22 00:00:00+00:00,2815.0,2815.0,2640.0,2482.84228515625,7094,0.0,
2009-07-23 00:00:00+00:00,2660.0,2672.5,2435.0,2277.271240234375,13932,0.0,
2009-07-24 00:00:00+00:00,2550.0,2612.5,2510.0,2295.5439453125,6019,0.0,
2009-07-27 00:00:00+00:00,2490.0,2557.5,2437.5,2245.293212890625,8363,0.0,
2009-07-28 00:00:00+00:00,2520.0,2590.0,2462.5,2274.9873046875,10924,0.0,
2009-07-29 00:00:00+00:00,2587.5,2695.0,2570.0,2412.034423828125,11042,0.0,
2009-07-30 00:00:00+00:00,2430.0,2462.5,2362.5,2249.86181640625,12776,0.0,
2009-07-31 00:00:00+00:00,2407.5,2472.5,2362.5,2211.03173828125,9889,0.0,
2009-08-03 00:00:00+00:00,2217.5,2250.0,2130.0,1964.3460693359373,12328,0.0,
2009-08-04 00:00:00+00:00,2245.0,2255.0,2162.5,2003.17626953125,9332,0.0,
2009-08-05 00:00:00+00:00,2250.0,2357.5,2227.5,2060.279052734375,11194,0.0,
2009-08-06 00:00:00+00:00,2225.0,2385.0,2210.0,2119.666259765625,13932,0.0,
2009-08-07 00:00:00+00:00,2245.0,2310.0,2197.5,2048.85888671875,9678,0.0,
2009-08-10 00:00:00+00:00,2305.0,2375.0,2280.0,2110.530029296875,6978,0.0,
2009-08-11 00:00:00+00:00,2367.5,2487.5,2367.5,2243.009521484375,10367,0.0,
2009-08-12 00:00:00+00:00,2482.5,2482.5,2330.0,2179.053955078125,11254,0.0,
2009-08-13 00:00:00+00:00,2265.0,2372.5,2257.5,2067.13134765625,8184,0.0,
2009-08-14 00:00:00+00:00,2262.5,2410.0,2260.0,2167.63330078125,10588,0.0,
2009-08-17 00:00:00+00:00,2637.5,2700.0,2617.5,2398.329833984375,19267,0.0,
2009-08-18 00:00:00+00:00,2560.0,2577.5,2480.0,2270.4189453125,10578,0.0,
2009-08-19 00:00:00+00:00,2635.0,2652.5,2447.5,2258.998291015625,13258,0.0,
2009-08-20 00:00:00+00:00,2442.5,2457.5,2325.0,2144.792236328125,8979,0.0,
2009-08-21 00:00:00+00:00,2265.0,2297.5,2207.5,2042.006103515625,9446,0.0,
2009-08-24 00:00:00+00:00,2152.5,2230.0,2120.0,2007.74462890625,14192,0.0,
2009-08-25 00:00:00+00:00,2150.0,2217.5,2102.5,2021.449462890625,11812,0.0,
2009-08-26 00:00:00+00:00,2250.0,2287.5,2217.5,2042.006103515625,10680,0.0,
2009-08-27 00:00:00+00:00,2282.5,2372.5,2232.5,2046.5745849609373,14730,0.0,
2009-08-28 00:00:00+00:00,2205.0,2317.5,2197.5,2087.689208984375,11337,0.0,
2009-08-31 00:00:00+00:00,2400.0,2440.0,2392.5,2201.894775390625,13100,0.0,
2009-09-01 00:00:00+00:00,2405.0,2560.0,2300.0,2327.52197265625,22052,0.0,
2009-09-02 00:00:00+00:00,2550.0,2552.5,2440.0,2254.4296875,11752,0.0,
2009-09-03 00:00:00+00:00,2370.0,2435.0,2320.0,2119.666259765625,9886,0.0,
2009-09-04 00:00:00+00:00,2262.5,2330.0,2182.5,1994.039794921875,12038,0.0,
2009-09-08 00:00:00+00:00,2075.0,2085.0,2045.0,1882.117919921875,9961,0.0,
2009-09-09 00:00:00+00:00,2030.0,2060.0,1980.0,1841.00341796875,13236,0.0,
2009-09-10 00:00:00+00:00,2012.5,2065.0,1937.5,1770.19580078125,10262,0.0,
2009-09-11 00:00:00+00:00,1915.0,1977.5,1887.5,1763.343505859375,10423,0.0,
2009-09-14 00:00:00+00:00,2017.5,2027.5,1945.0,1783.9005126953125,10034,0.0,
2009-09-15 00:00:00+00:00,1950.0,1967.5,1885.0,1733.6497802734375,7722,0.0,
2009-09-16 00:00:00+00:00,1807.5,1832.5,1732.5,1594.318359375,16244,0.0,
2009-09-17 00:00:00+00:00,1757.5,1797.5,1715.0,1621.7274169921875,14606,0.0,
2009-09-18 00:00:00+00:00,1752.5,1785.0,1740.0,1610.306884765625,8382,0.0,
2009-09-21 00:00:00+00:00,1825.0,1865.0,1792.5,1644.56884765625,10558,0.0,
2009-09-22 00:00:00+00:00,1732.5,1765.0,1710.0,1571.476806640625,8281,0.0,
2009-09-23 00:00:00+00:00,1730.0,1800.0,1690.0,1635.4322509765625,13638,0.0,
2009-09-24 00:00:00+00:00,1782.5,1932.5,1767.5,1738.2178955078125,18688,0.0,
2009-09-25 00:00:00+00:00,1905.0,1912.5,1850.0,1713.092529296875,17978,0.0,
2009-09-28 00:00:00+00:00,1865.0,1875.0,1767.5,1640.0006103515625,7914,0.0,
2009-09-29 00:00:00+00:00,1780.0,1822.5,1760.0,1633.1480712890625,6403,0.0,
2009-09-30 00:00:00+00:00,1755.0,1827.5,1702.5,1603.45458984375,14084,0.0,
2009-10-01 00:00:00+00:00,1777.5,1910.0,1765.0,1715.376708984375,16777,0.0,
2009-10-02 00:00:00+00:00,1972.5,1985.0,1885.0,1745.0704345703125,15140,0.0,
2009-10-05 00:00:00+00:00,1852.5,1877.5,1752.5,1612.5911865234375,11395,0.0,
2009-10-06 00:00:00+00:00,1710.0,1722.5,1627.5,1528.0787353515625,16227,0.0,
2009-10-07 00:00:00+00:00,1697.5,1730.0,1680.0,1539.4993896484375,9080,0.0,
2009-10-08 00:00:00+00:00,1637.5,1675.0,1605.0,1484.68017578125,9399,0.0,
2009-10-09 00:00:00+00:00,1632.5,1642.5,1607.5,1468.6912841796875,7956,0.0,
2009-10-12 00:00:00+00:00,1582.5,1602.5,1555.0,1441.2818603515625,10157,0.0,
2009-10-13 00:00:00+00:00,1587.5,1627.5,1562.5,1438.9976806640625,6782,0.0,
2009-10-14 00:00:00+00:00,1477.5,1490.0,1417.5,1299.6661376953125,15186,0.0,
2009-10-15 00:00:00+00:00,1462.5,1472.5,1432.5,1313.37109375,9163,0.0,
2009-10-16 00:00:00+00:00,1510.0,1545.0,1485.0,1370.47412109375,14096,0.0,
2009-10-19 00:00:00+00:00,1465.0,1482.5,1407.5,1290.530029296875,13954,0.0,
2009-10-20 00:00:00+00:00,1435.0,1510.0,1435.0,1343.064697265625,13340,0.0,
2009-10-21 00:00:00+00:00,1492.5,1497.5,1410.0,1365.906005859375,16651,0.0,
2009-10-22 00:00:00+00:00,1507.5,1545.0,1440.0,1331.6439208984375,15927,0.0,
2009-10-23 00:00:00+00:00,1427.5,1515.0,1422.5,1361.337646484375,16726,0.0,
2009-10-26 00:00:00+00:00,1457.5,1557.5,1420.0,1411.588134765625,17975,0.0,
2009-10-27 00:00:00+00:00,1545.0,1627.5,1540.0,1484.68017578125,19354,0.0,
2009-10-28 00:00:00+00:00,1677.5,1862.5,1677.5,1687.9671630859375,40382,0.0,
2009-10-29 00:00:00+00:00,1752.5,1755.0,1590.0,1473.259521484375,34775,0.0,
2009-10-30 00:00:00+00:00,1650.0,1862.5,1645.0,1669.6942138671875,66088,0.0,
2009-11-02 00:00:00+00:00,1747.5,1845.0,1667.5,1603.45458984375,56147,0.0,
2009-11-03 00:00:00+00:00,1850.0,1850.0,1720.0,1585.1817626953125,44648,0.0,
2009-11-04 00:00:00+00:00,1617.5,1667.5,1575.0,1502.953125,42030,0.0,
2009-11-05 00:00:00+00:00,1602.5,1632.5,1540.0,1413.8721923828125,29162,0.0,
2009-11-06 00:00:00+00:00,1590.0,1597.5,1520.0,1411.588134765625,35326,0.0,
2009-11-09 00:00:00+00:00,1460.0,1462.5,1370.0,1256.267822265625,31692,0.0,
2009-11-10 00:00:00+00:00,1417.5,1425.0,1372.5,1272.2568359375,30162,0.0,
2009-11-11 00:00:00+00:00,1332.5,1387.5,1320.0,1244.84716796875,23491,0.0,
2009-11-12 00:00:00+00:00,1385.0,1455.0,1365.0,1317.939208984375,24289,0.0,
2009-11-13 00:00:00+00:00,1425.0,1440.0,1362.5,1251.6995849609375,24120,0.0,
2009-11-16 00:00:00+00:00,1317.5,1317.5,1255.0,1158.0509033203125,33071,0.0,
2009-11-17 00:00:00+00:00,1312.5,1335.0,1285.0,1174.039306640625,24063,0.0,
2009-11-18 00:00:00+00:00,1285.0,1327.5,1280.0,1199.1649169921875,19976,0.0,
2009-11-19 00:00:00+00:00,1360.0,1422.5,1357.5,1269.9725341796875,49090,0.0,
2009-11-20 00:00:00+00:00,1415.0,1432.5,1387.5,1279.109130859375,32111,0.0,
2009-11-23 00:00:00+00:00,1312.5,1337.5,1280.0,1203.7330322265625,27784,0.0,
2009-11-24 00:00:00+00:00,1350.0,1385.0,1332.5,1222.006103515625,29178,0.0,
2009-11-25 00:00:00+00:00,1315.0,1340.0,1287.5,1180.8917236328125,18247,0.0,
2009-11-27 00:00:00+00:00,1475.0,1517.5,1392.5,1320.223388671875,46200,0.0,
2009-11-30 00:00:00+00:00,1410.0,1450.0,1387.5,1272.2568359375,44598,0.0,
2009-12-01 00:00:00+00:00,1315.0,1317.5,1265.0,1169.4710693359375,31761,0.0,
2009-12-02 00:00:00+00:00,1280.0,1280.0,1232.5,1155.7664794921875,30287,0.0,
2009-12-03 00:00:00+00:00,1240.0,1305.0,1222.5,1187.7442626953125,23345,0.0,
2009-12-04 00:00:00+00:00,1225.0,1312.5,1197.5,1151.1982421875,41622,0.0,
2009-12-07 00:00:00+00:00,1285.0,1295.0,1257.5,1178.607666015625,18896,0.0,
2009-12-08 00:00:00+00:00,1335.0,1380.0,1332.5,1244.84716796875,41807,0.0,
2009-12-09 00:00:00+00:00,1360.0,1387.5,1337.5,1224.2901611328125,23893,0.0,
2009-12-10 00:00:00+00:00,1320.0,1347.5,1302.5,1206.0172119140625,14644,0.0,
2009-12-11 00:00:00+00:00,1300.0,1327.5,1297.5,1187.7442626953125,22586,0.0,
2009-12-14 00:00:00+00:00,1280.0,1302.5,1270.0,1169.4710693359375,9404,0.0,
2009-12-15 00:00:00+00:00,1317.5,1320.0,1280.0,1201.44921875,10973,0.0,
2009-12-16 00:00:00+00:00,1287.5,1305.0,1270.0,1178.607666015625,9958,0.0,
2009-12-17 00:00:00+00:00,1360.0,1402.5,1355.0,1279.109130859375,28070,0.0,
2009-12-18 00:00:00+00:00,1390.0,1427.5,1377.5,1269.9725341796875,13974,0.0,
2009-12-21 00:00:00+00:00,1377.5,1402.5,1355.0,1274.5408935546875,7856,0.0,
2009-12-22 00:00:00+00:00,1380.0,1387.5,1355.0,1237.9949951171875,7850,0.0,
2009-12-23 00:00:00+00:00,1325.0,1355.0,1302.5,1201.44921875,8612,0.0,
2009-12-24 00:00:00+00:00,1282.5,1295.0,1272.5,1167.18701171875,4801,0.0,
2009-12-28 00:00:00+00:00,1252.5,1280.0,1247.5,1153.4822998046875,8804,0.0,
2009-12-29 00:00:00+00:00,1252.5,1280.0,1252.5,1164.903076171875,7296,0.0,
2009-12-30 00:00:00+00:00,1272.5,1280.0,1257.5,1151.1982421875,8065,0.0,
2009-12-31 00:00:00+00:00,1235.0,1252.5,1222.5,1139.7777099609375,16852,0.0,
2010-01-04 00:00:00+00:00,1185.0,1185.0,1132.5,1034.7078857421875,26284,0.0,
2010-01-05 00:00:00+00:00,1122.5,1130.0,1097.5,1018.7188110351562,14687,0.0,
2010-01-06 00:00:00+00:00,1107.5,1112.5,1090.0,1009.5825805664062,13772,0.0,
2010-01-07 00:00:00+00:00,1125.0,1140.0,1112.5,1025.5711669921875,12544,0.0,
2010-01-08 00:00:00+00:00,1122.5,1130.0,1095.0,1002.730224609375,8144,0.0,
2010-01-11 00:00:00+00:00,1075.0,1117.5,1075.0,1007.2986450195312,9195,0.0,
2010-01-12 00:00:00+00:00,1140.0,1172.5,1132.5,1052.98095703125,17353,0.0,
2010-01-13 00:00:00+00:00,1142.5,1177.5,1132.5,1048.41259765625,13973,0.0,
2010-01-14 00:00:00+00:00,1145.0,1160.0,1137.5,1052.98095703125,7075,0.0,
2010-01-15 00:00:00+00:00,1165.0,1202.5,1160.0,1089.5269775390625,27855,0.0,
2010-01-19 00:00:00+00:00,1185.0,1185.0,1120.0,1027.8555908203125,11013,0.0,
2010-01-20 00:00:00+00:00,1175.0,1227.5,1175.0,1094.0950927734375,20562,0.0,
2010-01-21 00:00:00+00:00,1225.0,1312.5,1210.0,1196.880615234375,42597,0.0,
2010-01-22 00:00:00+00:00,1337.5,1402.5,1325.0,1276.8250732421875,47411,0.0,
2010-01-25 00:00:00+00:00,1340.0,1392.5,1322.5,1251.6995849609375,25928,0.0,
2010-01-26 00:00:00+00:00,1445.0,1462.5,1395.0,1327.075927734375,26938,0.0,
2010-01-27 00:00:00+00:00,1485.0,1527.5,1447.5,1333.927978515625,64441,0.0,
2010-01-28 00:00:00+00:00,1422.5,1530.0,1402.5,1363.6217041015625,29726,0.0,
2010-01-29 00:00:00+00:00,1440.0,1565.0,1427.5,1409.3040771484375,37016,0.0,
2010-02-01 00:00:00+00:00,1497.5,1500.0,1412.5,1290.530029296875,30188,0.0,
2010-02-02 00:00:00+00:00,1402.5,1447.5,1372.5,1265.4044189453125,34287,0.0,
2010-02-03 00:00:00+00:00,1380.0,1417.5,1360.0,1283.6776123046875,17879,0.0,
2010-02-04 00:00:00+00:00,1472.5,1600.0,1467.5,1461.839111328125,54491,0.0,
2010-02-05 00:00:00+00:00,1637.5,1780.0,1620.0,1502.953125,107098,0.0,
2010-02-08 00:00:00+00:00,1650.0,1697.5,1607.5,1548.6356201171875,54961,0.0,
2010-02-09 00:00:00+00:00,1567.5,1612.5,1482.5,1400.1676025390625,95773,0.0,
2010-02-10 00:00:00+00:00,1530.0,1592.5,1500.0,1407.02001953125,46866,0.0,
2010-02-11 00:00:00+00:00,1515.0,1547.5,1415.0,1295.0977783203125,57865,0.0,
2010-02-12 00:00:00+00:00,1512.5,1535.0,1457.5,1340.780517578125,48286,0.0,
2010-02-16 00:00:00+00:00,1407.5,1432.5,1355.0,1244.84716796875,39526,0.0,
2010-02-17 00:00:00+00:00,1327.5,1370.0,1325.0,1224.2901611328125,28086,0.0,
2010-02-18 00:00:00+00:00,1375.0,1382.5,1315.0,1215.15380859375,30222,0.0,
2010-02-19 00:00:00+00:00,1375.0,1385.0,1337.5,1244.84716796875,27982,0.0,
2010-02-22 00:00:00+00:00,1335.0,1370.0,1335.0,1237.9949951171875,21744,0.0,
2010-02-23 00:00:00+00:00,1380.0,1452.5,1372.5,1322.5072021484375,60878,0.0,
2010-02-24 00:00:00+00:00,1425.0,1447.5,1387.5,1285.96142578125,40430,0.0,
2010-02-25 00:00:00+00:00,1507.5,1530.0,1437.5,1317.939208984375,58110,0.0,
