date,APAM_Open,APAM_High,APAM_Low,APAM_Close,APAM_Volume,APAM_Dividends,APAM_Stock Splits
2013-04-04 00:00:00+00:00,39.9900016784668,39.9900016784668,39.09999847412109,14.899897575378418,28400,0.0,
2013-04-05 00:00:00+00:00,38.79999923706055,38.95000076293945,37.369998931884766,14.458418846130373,112700,0.0,
2013-04-08 00:00:00+00:00,37.75,37.77999877929688,37.2599983215332,14.378493309020996,68200,0.0,
2013-04-09 00:00:00+00:00,37.58000183105469,37.79999923706055,37.34000015258789,14.340432167053224,142100,0.0,
2013-04-10 00:00:00+00:00,37.5099983215332,38.9900016784668,37.5,14.812358856201172,384100,0.0,
2013-04-11 00:00:00+00:00,38.52999877929688,39.13999938964844,38.52999877929688,14.835192680358888,51000,0.0,
2013-04-12 00:00:00+00:00,38.75,38.90999984741211,38.150001525878906,14.675348281860352,19000,0.0,
2013-04-15 00:00:00+00:00,38.2599983215332,38.54999923706055,37.880001068115234,14.549752235412598,78200,0.0,
2013-04-16 00:00:00+00:00,38.20000076293945,39.02000045776367,37.4900016784668,14.812358856201172,180700,0.0,
2013-04-17 00:00:00+00:00,38.52999877929688,38.77999877929688,37.790000915527344,14.500276565551758,166700,0.0,
2013-04-18 00:00:00+00:00,38.09999847412109,38.119998931884766,37.72999954223633,14.454607009887695,151500,0.0,
2013-04-19 00:00:00+00:00,37.97999954223633,38.0,37.790000915527344,14.41655158996582,5800,0.0,
2013-04-22 00:00:00+00:00,37.93999862670898,37.9900016784668,37.77000045776367,14.427969932556152,33600,0.0,
2013-04-23 00:00:00+00:00,38.06999969482422,38.18000030517578,37.84999847412109,14.44699478149414,83200,0.0,
2013-04-24 00:00:00+00:00,37.970001220703125,37.970001220703125,37.369998931884766,14.313790321350098,62000,0.0,
2013-04-25 00:00:00+00:00,37.59999847412109,38.04999923706055,37.150001525878906,14.408939361572266,138200,0.0,
2013-04-26 00:00:00+00:00,37.5,37.68000030517578,37.40999984741211,14.306175231933594,113000,0.0,
2013-04-29 00:00:00+00:00,37.56999969482422,37.91999816894531,37.27000045776367,14.252901077270508,78700,0.0,
2013-04-30 00:00:00+00:00,37.459999084472656,37.59999847412109,36.869998931884766,14.195809364318848,265000,0.0,
2013-05-01 00:00:00+00:00,38.02000045776367,39.720001220703125,38.02000045776367,15.02548599243164,116000,0.0,
2013-05-02 00:00:00+00:00,39.470001220703125,40.0,39.459999084472656,15.223395347595217,100300,0.0,
2013-05-03 00:00:00+00:00,40.79999923706055,41.18999862670898,40.13999938964844,15.501209259033203,119700,0.0,
2013-05-06 00:00:00+00:00,40.75,41.0,40.380001068115234,15.50502109527588,102700,0.0,
2013-05-07 00:00:00+00:00,40.75,40.88999938964844,40.38999938964844,15.451737403869627,124700,0.0,
2013-05-08 00:00:00+00:00,40.20000076293945,40.54999923706055,39.88999938964844,15.307120323181152,162500,0.0,
2013-05-09 00:00:00+00:00,40.47999954223633,41.630001068115234,40.09999847412109,15.600165367126465,90100,0.0,
2013-05-10 00:00:00+00:00,41.0,43.650001525878906,40.709999084472656,16.498348236083984,69900,0.0,
2013-05-13 00:00:00+00:00,43.060001373291016,44.59000015258789,43.060001373291016,16.821849822998047,97200,0.0,
2013-05-14 00:00:00+00:00,43.93999862670898,46.63999938964844,43.93999862670898,17.583017349243164,155200,0.0,
2013-05-15 00:00:00+00:00,46.0,48.11000061035156,46.0,18.21097946166992,121700,0.0,
2013-05-16 00:00:00+00:00,47.91999816894531,48.43000030517578,47.77000045776367,18.3099308013916,156000,0.0,
2013-05-17 00:00:00+00:00,47.59999847412109,48.720001220703125,47.59999847412109,18.47739028930664,146200,0.0,
2013-05-20 00:00:00+00:00,48.02000045776367,49.59000015258789,47.59999847412109,18.75902366638184,93200,0.0,
2013-05-21 00:00:00+00:00,49.09999847412109,50.22999954223633,48.9900016784668,19.044458389282227,87000,0.0,
2013-05-22 00:00:00+00:00,50.02999877929688,50.36000061035156,49.959999084472656,19.033042907714844,132900,0.0,
2013-05-23 00:00:00+00:00,49.11000061035156,49.63999938964844,49.09000015258789,18.71715545654297,216000,0.0,
2013-05-24 00:00:00+00:00,49.09999847412109,49.58000183105469,48.70000076293945,18.846553802490234,94000,0.0,
2013-05-28 00:00:00+00:00,49.970001220703125,49.970001220703125,48.790000915527344,18.86558723449707,84900,0.0,
2013-05-29 00:00:00+00:00,49.119998931884766,49.34999847412109,47.900001525878906,18.268070220947266,196900,0.0,
2013-05-30 00:00:00+00:00,47.84999847412109,47.84999847412109,47.18000030517578,18.024494171142575,90600,0.0,
2013-05-31 00:00:00+00:00,46.970001220703125,47.41999816894531,46.369998931884766,17.784725189208984,124200,0.0,
2013-06-03 00:00:00+00:00,46.7400016784668,46.91999816894531,46.34999847412109,17.735244750976562,118800,0.0,
2013-06-04 00:00:00+00:00,46.75,47.060001373291016,46.41999816894531,17.784725189208984,89600,0.0,
2013-06-05 00:00:00+00:00,46.54999923706055,46.7400016784668,46.0099983215332,17.704797744750977,140900,0.0,
2013-06-06 00:00:00+00:00,46.369998931884766,47.040000915527344,46.20000076293945,17.879873275756836,160300,0.0,
2013-06-07 00:00:00+00:00,47.31999969482422,48.880001068115234,47.0099983215332,18.347990036010746,232800,0.0,
2013-06-10 00:00:00+00:00,48.34000015258789,52.77999877929688,47.91999816894531,19.96927833557129,298700,0.0,
2013-06-11 00:00:00+00:00,52.0099983215332,54.09999847412109,51.86000061035156,20.11771011352539,317100,0.0,
2013-06-12 00:00:00+00:00,54.25,54.25,51.83000183105469,19.98830986022949,197400,0.0,
2013-06-13 00:00:00+00:00,52.27000045776367,54.11000061035156,52.119998931884766,20.399341583251957,107100,0.0,
2013-06-14 00:00:00+00:00,53.43999862670898,54.29999923706055,52.61000061035156,20.182411193847656,142000,0.0,
2013-06-17 00:00:00+00:00,53.0,53.93000030517578,52.869998931884766,20.39553642272949,126700,0.0,
2013-06-18 00:00:00+00:00,53.84000015258789,56.0099983215332,53.58000183105469,21.21759605407715,268700,0.0,
2013-06-19 00:00:00+00:00,55.75,56.06999969482422,55.09000015258789,21.21379852294922,172100,0.0,
2013-06-20 00:00:00+00:00,54.959999084472656,55.52999877929688,53.709999084472656,21.126256942749023,446000,0.0,
2013-06-21 00:00:00+00:00,55.38999938964844,55.900001525878906,54.619998931884766,20.82939910888672,604700,0.0,
2013-06-24 00:00:00+00:00,54.54999923706055,54.77000045776367,52.20000076293945,20.17860984802246,115400,0.0,
2013-06-25 00:00:00+00:00,53.20000076293945,53.20000076293945,51.08000183105469,19.50497055053711,143800,0.0,
2013-06-26 00:00:00+00:00,51.79999923706055,51.81999969482422,49.40999984741211,18.937891006469727,150000,0.0,
2013-06-27 00:00:00+00:00,49.56999969482422,50.790000915527344,49.2599983215332,19.124378204345703,119400,0.0,
2013-06-28 00:00:00+00:00,49.68000030517578,50.25,47.2400016784668,18.994983673095703,751000,0.0,
2013-07-01 00:00:00+00:00,50.25,51.22999954223633,49.54999923706055,19.170053482055664,124000,0.0,
2013-07-02 00:00:00+00:00,50.34000015258789,51.11000061035156,49.9900016784668,19.18527603149414,53900,0.0,
2013-07-03 00:00:00+00:00,50.16999816894531,50.810001373291016,49.97999954223633,19.280420303344727,44900,0.0,
2013-07-05 00:00:00+00:00,51.04999923706055,51.16999816894531,49.40999984741211,19.249977111816406,84400,0.0,
2013-07-08 00:00:00+00:00,50.7400016784668,51.31999969482422,50.29999923706055,19.322288513183597,78800,0.0,
2013-07-09 00:00:00+00:00,51.02999877929688,51.84000015258789,50.36000061035156,19.69906234741211,67600,0.0,
2013-07-10 00:00:00+00:00,51.619998931884766,52.7400016784668,51.43999862670898,20.030176162719727,81800,0.0,
2013-07-11 00:00:00+00:00,52.91999816894531,53.150001525878906,52.400001525878906,20.09868049621582,89900,0.0,
2013-07-12 00:00:00+00:00,52.720001220703125,53.84000015258789,51.84000015258789,19.752351760864254,70600,0.0,
2013-07-15 00:00:00+00:00,51.900001525878906,53.5,51.63999938964844,19.98450469970703,58600,0.0,
2013-07-16 00:00:00+00:00,52.34000015258789,52.709999084472656,51.52000045776367,19.69906234741211,36900,0.0,
2013-07-17 00:00:00+00:00,51.959999084472656,52.810001373291016,51.47999954223633,20.07584571838379,24700,0.0,
2013-07-18 00:00:00+00:00,52.81999969482422,53.75,52.34999847412109,20.29658889770508,42100,0.0,
2013-07-19 00:00:00+00:00,53.31999969482422,53.54999923706055,52.959999084472656,20.273744583129883,82000,0.0,
2013-07-22 00:00:00+00:00,53.15999984741211,54.15999984741211,52.79999923706055,20.399341583251957,50700,0.0,
2013-07-23 00:00:00+00:00,53.52999877929688,53.630001068115234,52.380001068115234,19.96927833557129,48300,0.0,
2013-07-24 00:00:00+00:00,52.59999847412109,52.97999954223633,51.459999084472656,19.69145774841309,51900,0.0,
2013-07-25 00:00:00+00:00,51.790000915527344,55.560001373291016,51.40999984741211,20.38792610168457,78200,0.0,
2013-07-26 00:00:00+00:00,53.38999938964844,54.20000076293945,53.08000183105469,20.368896484375,28500,0.0,
2013-07-29 00:00:00+00:00,53.52999877929688,53.52999877929688,52.77999877929688,20.323226928710938,22700,0.0,
2013-07-30 00:00:00+00:00,53.36000061035156,53.70000076293945,53.31999969482422,20.40315055847168,20400,0.0,
2013-07-31 00:00:00+00:00,53.650001525878906,53.83000183105469,52.68000030517578,20.170988082885746,23900,0.0,
2013-08-01 00:00:00+00:00,53.06999969482422,53.13999938964844,52.290000915527344,20.170988082885746,27000,0.0,
2013-08-02 00:00:00+00:00,52.77000045776367,53.02999877929688,52.09000015258789,20.04159164428711,57100,0.0,
2013-08-05 00:00:00+00:00,52.59999847412109,52.68999862670898,51.7400016784668,19.79041290283203,30300,0.0,
2013-08-06 00:00:00+00:00,52.06999969482422,52.27000045776367,51.81999969482422,19.79041290283203,52700,0.0,
2013-08-07 00:00:00+00:00,51.81999969482422,52.040000915527344,51.650001525878906,19.782787322998047,26800,0.0,
2013-08-08 00:00:00+00:00,51.79999923706055,51.900001525878906,51.380001068115234,19.786630630493164,14900,0.43,
2013-08-09 00:00:00+00:00,51.7400016784668,51.7400016784668,51.27999877929688,19.70220184326172,11300,0.0,
2013-08-12 00:00:00+00:00,51.27999877929688,51.88999938964844,51.27999877929688,19.694522857666016,7300,0.0,
2013-08-13 00:00:00+00:00,51.5099983215332,51.70000076293945,50.220001220703125,19.36066055297852,46500,0.0,
2013-08-14 00:00:00+00:00,50.540000915527344,50.810001373291016,50.02000045776367,19.372169494628903,15300,0.0,
2013-08-15 00:00:00+00:00,50.369998931884766,50.45000076293945,49.68999862670898,19.207149505615234,32300,0.0,
2013-08-16 00:00:00+00:00,50.02999877929688,50.060001373291016,49.459999084472656,19.08435440063477,33100,0.0,
2013-08-19 00:00:00+00:00,49.7599983215332,50.900001525878906,49.20000076293945,19.180288314819336,52200,0.0,
2013-08-20 00:00:00+00:00,50.18000030517578,50.27999877929688,48.959999084472656,19.0498161315918,38200,0.0,
2013-08-21 00:00:00+00:00,49.59999847412109,50.650001525878906,49.45000076293945,19.138078689575195,29300,0.0,
2013-08-22 00:00:00+00:00,50.36000061035156,50.38999938964844,49.119998931884766,19.07283592224121,16700,0.0,
2013-08-23 00:00:00+00:00,49.900001525878906,50.47999954223633,49.459999084472656,19.10353660583496,24100,0.0,
2013-08-26 00:00:00+00:00,49.709999084472656,50.77000045776367,49.09999847412109,18.95770835876465,32000,0.0,
2013-08-27 00:00:00+00:00,49.22999954223633,49.77999877929688,48.15999984741211,18.62768173217773,30500,0.0,
2013-08-28 00:00:00+00:00,48.630001068115234,48.81999969482422,47.34999847412109,18.309160232543945,55800,0.0,
2013-08-29 00:00:00+00:00,47.93999862670898,48.54999923706055,46.02000045776367,17.89470100402832,51000,0.0,
2013-08-30 00:00:00+00:00,46.56999969482422,48.15999984741211,46.459999084472656,18.41660690307617,32800,0.0,
2013-09-03 00:00:00+00:00,48.40999984741211,49.04999923706055,47.54999923706055,18.44347381591797,30700,0.0,
2013-09-04 00:00:00+00:00,47.9900016784668,48.630001068115234,47.5,18.60465240478516,146000,0.0,
2013-09-05 00:00:00+00:00,48.4900016784668,49.31999969482422,48.119998931884766,18.570114135742188,31900,0.0,
2013-09-06 00:00:00+00:00,48.43999862670898,49.97999954223633,48.33000183105469,19.00760078430176,38300,0.0,
2013-09-09 00:00:00+00:00,49.20000076293945,49.79999923706055,49.20000076293945,19.088193893432617,25000,0.0,
2013-09-10 00:00:00+00:00,50.04999923706055,51.400001525878906,50.02000045776367,19.60626220703125,49900,0.0,
2013-09-11 00:00:00+00:00,51.220001220703125,52.900001525878906,51.220001220703125,19.917110443115234,159200,0.0,
2013-09-12 00:00:00+00:00,52.119998931884766,52.59000015258789,51.52999877929688,19.93629264831543,52100,0.0,
2013-09-13 00:00:00+00:00,52.0,52.380001068115234,51.59999847412109,19.85187530517578,91300,0.0,
2013-09-16 00:00:00+00:00,52.310001373291016,52.369998931884766,51.38999938964844,19.874895095825195,44000,0.0,
2013-09-17 00:00:00+00:00,52.0,53.0,51.650001525878906,19.86722183227539,52000,0.0,
2013-09-18 00:00:00+00:00,51.810001373291016,53.810001373291016,51.34999847412109,20.600202560424805,66900,0.0,
2013-09-19 00:00:00+00:00,53.84999847412109,54.29999923706055,52.540000915527344,20.44669532775879,52900,0.0,
2013-09-20 00:00:00+00:00,53.119998931884766,53.47999954223633,51.31999969482422,20.181900024414062,102600,0.0,
2013-09-23 00:00:00+00:00,52.97999954223633,53.09000015258789,51.7599983215332,20.14352798461914,129800,0.0,
2013-09-24 00:00:00+00:00,52.5,52.5,51.880001068115234,19.955493927001957,13300,0.0,
2013-09-25 00:00:00+00:00,52.06999969482422,52.43000030517578,51.52999877929688,19.94397735595703,151400,0.0,
2013-09-26 00:00:00+00:00,51.459999084472656,51.7400016784668,50.790000915527344,19.75209617614746,127300,0.0,
2013-09-27 00:00:00+00:00,51.31999969482422,52.16999816894531,51.130001068115234,19.974672317504883,25500,0.0,
2013-09-30 00:00:00+00:00,51.959999084472656,52.86000061035156,51.540000915527344,20.09364128112793,57500,0.0,
2013-10-01 00:00:00+00:00,52.27000045776367,53.59999847412109,52.27000045776367,20.32389640808105,93000,0.0,
2013-10-02 00:00:00+00:00,52.709999084472656,53.20000076293945,51.400001525878906,19.990026473999023,32800,0.0,
2013-10-03 00:00:00+00:00,52.13999938964844,53.470001220703125,51.650001525878906,20.48890495300293,61400,0.0,
2013-10-04 00:00:00+00:00,53.09000015258789,53.95000076293945,52.619998931884766,20.431346893310547,41300,0.0,
2013-10-07 00:00:00+00:00,53.20000076293945,53.20000076293945,52.11000061035156,20.1550407409668,30600,0.0,
2013-10-08 00:00:00+00:00,52.650001525878906,52.95000076293945,51.25,19.920948028564453,40400,0.0,
2013-10-09 00:00:00+00:00,52.43000030517578,52.68999862670898,51.4900016784668,19.775115966796875,51300,0.0,
2013-10-10 00:00:00+00:00,52.63999938964844,53.880001068115234,52.63999938964844,20.60787773132324,163000,0.0,
2013-10-11 00:00:00+00:00,53.709999084472656,55.9900016784668,53.400001525878906,20.960935592651367,186600,0.0,
2013-10-14 00:00:00+00:00,54.52999877929688,55.369998931884766,54.11000061035156,21.04536437988281,49700,0.0,
2013-10-15 00:00:00+00:00,54.97999954223633,55.5099983215332,53.68999862670898,20.765213012695312,111500,0.0,
2013-10-16 00:00:00+00:00,54.060001373291016,54.060001373291016,51.88999938964844,20.300874710083008,223000,0.0,
2013-10-17 00:00:00+00:00,52.63999938964844,53.41999816894531,52.380001068115234,20.331573486328125,73700,0.0,
2013-10-18 00:00:00+00:00,53.25,53.83000183105469,52.560001373291016,20.33540153503418,100100,0.0,
2013-10-21 00:00:00+00:00,52.880001068115234,55.79999923706055,52.880001068115234,21.01082992553711,400600,0.0,
2013-10-22 00:00:00+00:00,54.65999984741211,58.18000030517578,54.65999984741211,21.77834701538086,135300,0.0,
2013-10-23 00:00:00+00:00,56.709999084472656,58.52999877929688,56.650001525878906,22.40386962890625,77900,0.0,
2013-10-24 00:00:00+00:00,58.34000015258789,58.400001525878906,56.75,21.977903366088867,170300,0.0,
2013-10-25 00:00:00+00:00,57.59000015258789,58.61000061035156,56.83000183105469,22.09302520751953,229200,0.0,
2013-10-28 00:00:00+00:00,57.29999923706055,60.720001220703125,57.29999923706055,23.04474639892578,223300,0.0,
2013-10-29 00:00:00+00:00,60.040000915527344,64.23999786376953,59.369998931884766,24.092403411865234,201300,0.0,
2013-10-30 00:00:00+00:00,62.68999862670898,63.959999084472656,62.34000015258789,23.935068130493164,207000,0.0,
2013-10-31 00:00:00+00:00,62.4900016784668,63.72999954223633,59.380001068115234,22.97566795349121,291900,0.0,
2013-11-01 00:00:00+00:00,57.81999969482422,59.90999984741211,57.77000045776367,22.737743377685547,2862200,0.0,
2013-11-04 00:00:00+00:00,59.310001373291016,60.209999084472656,59.25,22.971837997436523,210300,0.0,
2013-11-05 00:00:00+00:00,59.310001373291016,61.400001525878906,59.060001373291016,23.505260467529297,228600,0.0,
2013-11-06 00:00:00+00:00,60.83000183105469,61.630001068115234,60.18000030517578,23.350662231445312,193600,0.43,
2013-11-07 00:00:00+00:00,60.310001373291016,60.77000045776367,58.11000061035156,22.53135108947754,149800,0.0,
2013-11-08 00:00:00+00:00,58.29999923706055,60.540000915527344,58.29999923706055,23.33135032653809,143000,0.0,
2013-11-11 00:00:00+00:00,60.52999877929688,61.84999847412109,60.52999877929688,23.71009063720703,190000,0.0,
2013-11-12 00:00:00+00:00,61.400001525878906,63.41999816894531,61.16999816894531,24.1661319732666,191900,0.0,
2013-11-13 00:00:00+00:00,62.52999877929688,64.13999938964844,62.16999816894531,24.571924209594727,181900,0.0,
2013-11-14 00:00:00+00:00,63.59999847412109,64.29000091552734,63.02999877929688,24.52168273925781,100500,0.0,
2013-11-15 00:00:00+00:00,63.61000061035156,63.7599983215332,62.040000915527344,24.108154296875,276900,0.0,
2013-11-18 00:00:00+00:00,62.84000015258789,62.84000015258789,60.27000045776367,23.35453414916992,211400,0.0,
2013-11-19 00:00:00+00:00,60.2599983215332,61.06999969482422,57.65999984741211,22.74391746520996,312100,0.0,
2013-11-20 00:00:00+00:00,59.27999877929688,61.790000915527344,58.720001220703125,23.246315002441406,162400,0.0,
2013-11-21 00:00:00+00:00,60.650001525878906,60.650001525878906,59.91999816894531,23.37386131286621,99400,0.0,
2013-11-22 00:00:00+00:00,60.54999923706055,60.68000030517578,58.900001525878906,22.88303565979004,251700,0.0,
2013-11-25 00:00:00+00:00,59.869998931884766,60.209999084472656,58.84999847412109,22.852127075195312,135900,0.0,
2013-11-26 00:00:00+00:00,58.83000183105469,59.810001373291016,58.619998931884766,22.863719940185547,217500,0.0,
2013-11-27 00:00:00+00:00,59.36000061035156,61.81999969482422,59.25,23.393186569213867,178900,0.0,
2013-11-29 00:00:00+00:00,60.65999984741211,61.95000076293945,60.65999984741211,23.85309219360352,58500,0.0,
2013-12-02 00:00:00+00:00,61.81999969482422,62.93999862670898,61.619998931884766,24.13134765625,176300,0.0,
2013-12-03 00:00:00+00:00,62.20000076293945,63.2599983215332,61.0099983215332,23.826032638549805,263300,0.0,
2013-12-04 00:00:00+00:00,61.56999969482422,62.72999954223633,61.06999969482422,23.918779373168945,110300,0.0,
2013-12-05 00:00:00+00:00,61.91999816894531,62.52000045776367,61.72999954223633,24.06951332092285,127600,0.0,
2013-12-06 00:00:00+00:00,63.06999969482422,63.93999862670898,62.310001373291016,24.645357131958008,155600,0.0,
2013-12-09 00:00:00+00:00,63.959999084472656,66.01000213623047,63.720001220703125,25.16322898864746,175700,0.0,
2013-12-10 00:00:00+00:00,65.18000030517578,65.18000030517578,62.880001068115234,24.36323356628418,134300,0.0,
2013-12-11 00:00:00+00:00,63.27000045776367,63.81999969482422,62.04999923706055,24.204776763916016,186100,0.0,
2013-12-12 00:00:00+00:00,62.75,62.97999954223633,61.84999847412109,24.06951332092285,91500,0.0,
2013-12-13 00:00:00+00:00,62.5,62.7599983215332,61.83000183105469,23.953577041625977,113600,0.0,
2013-12-16 00:00:00+00:00,62.09000015258789,63.15999984741211,62.040000915527344,24.328445434570312,205800,0.0,
2013-12-17 00:00:00+00:00,62.95000076293945,63.220001220703125,61.72999954223633,24.088836669921875,156500,0.0,
2013-12-18 00:00:00+00:00,62.27000045776367,63.16999816894531,61.84999847412109,24.29366683959961,210800,0.0,
2013-12-19 00:00:00+00:00,62.459999084472656,63.09999847412109,62.36000061035156,24.22410011291504,227300,0.0,
2013-12-20 00:00:00+00:00,62.95000076293945,63.630001068115234,62.5,24.571924209594727,281700,0.0,
2013-12-23 00:00:00+00:00,63.90999984741211,64.72000122070312,63.29999923706055,24.888835906982425,191200,0.0,
2013-12-24 00:00:00+00:00,65.05000305175781,65.19999694824219,64.33000183105469,24.896564483642575,82900,0.0,
2013-12-26 00:00:00+00:00,64.41000366210938,64.75,63.59999847412109,24.958396911621094,162900,0.0,
2013-12-27 00:00:00+00:00,64.58000183105469,65.0999984741211,64.41999816894531,25.06660842895508,54300,0.0,
2013-12-30 00:00:00+00:00,64.7300033569336,65.36000061035156,64.08999633789062,24.966121673583984,54800,0.0,
2013-12-31 00:00:00+00:00,64.43000030517578,65.30000305175781,64.4000015258789,25.19414520263672,144600,0.0,
2014-01-02 00:00:00+00:00,64.8499984741211,65.87999725341797,64.47000122070312,25.0511531829834,116300,0.0,
2014-01-03 00:00:00+00:00,64.94000244140625,66.04000091552734,64.62999725341797,25.398975372314453,134800,0.0,
2014-01-06 00:00:00+00:00,66.0999984741211,66.56999969482422,65.27999877929688,25.317819595336918,97000,0.0,
2014-01-07 00:00:00+00:00,66.12000274658203,66.4000015258789,65.55000305175781,25.530372619628903,69600,0.0,
2014-01-08 00:00:00+00:00,66.04000091552734,68.0,65.97000122070312,26.017332077026367,177600,0.0,
2014-01-09 00:00:00+00:00,67.55999755859375,68.73999786376953,67.0999984741211,26.3574275970459,125100,0.0,
2014-01-10 00:00:00+00:00,71.0,71.37000274658203,69.1500015258789,27.12264442443848,307800,0.0,
2014-01-13 00:00:00+00:00,70.61000061035156,71.27999877929688,69.2699966430664,26.979644775390625,311600,0.0,
2014-01-14 00:00:00+00:00,70.20999908447266,71.12999725341797,69.05999755859375,26.94873046875,231300,0.0,
2014-01-15 00:00:00+00:00,69.7300033569336,69.97000122070312,68.7300033569336,26.987380981445312,148100,0.0,
2014-01-16 00:00:00+00:00,70.0,70.51000213623047,69.23999786376953,27.006696701049805,132800,0.0,
2014-01-17 00:00:00+00:00,69.95999908447266,70.6500015258789,69.56999969482422,27.21539306640625,123100,0.0,
2014-01-21 00:00:00+00:00,70.83999633789062,71.54000091552734,70.77999877929688,27.543895721435547,144400,0.0,
2014-01-22 00:00:00+00:00,71.41999816894531,71.86000061035156,71.0199966430664,27.72940444946289,45900,0.0,
2014-01-23 00:00:00+00:00,71.55000305175781,71.73999786376953,70.7699966430664,27.427955627441406,170400,0.0,
2014-01-24 00:00:00+00:00,70.87999725341797,70.87999725341797,66.29000091552734,25.661771774291992,200200,0.0,
2014-01-27 00:00:00+00:00,66.63999938964844,67.19000244140625,63.27999877929688,24.695592880249023,211900,0.0,
2014-01-28 00:00:00+00:00,63.970001220703125,67.13999938964844,63.81999969482422,25.82796287536621,204300,0.0,
2014-01-29 00:00:00+00:00,65.5,65.69999694824219,63.90999984741211,24.772890090942383,140000,0.0,
2014-01-30 00:00:00+00:00,64.70999908447266,65.63999938964844,64.0199966430664,25.11298942565918,98800,0.0,
2014-01-31 00:00:00+00:00,63.91999816894531,64.37000274658203,62.72999954223633,24.510086059570312,182700,0.0,
2014-02-03 00:00:00+00:00,63.209999084472656,63.65999984741211,60.470001220703125,23.6984977722168,160000,0.0,
2014-02-04 00:00:00+00:00,60.68000030517578,61.310001373291016,58.02000045776367,23.40091323852539,410800,0.0,
2014-02-05 00:00:00+00:00,59.900001525878906,61.34999847412109,59.79999923706055,23.60574722290039,312700,0.0,
2014-02-06 00:00:00+00:00,61.2599983215332,61.810001373291016,60.72999954223633,23.7216854095459,161300,0.0,
2014-02-07 00:00:00+00:00,61.560001373291016,62.02999877929688,58.02999877929688,22.569995880126957,555800,0.0,
2014-02-10 00:00:00+00:00,58.34999847412109,60.02999877929688,57.5,22.960329055786133,566000,0.0,
2014-02-11 00:00:00+00:00,59.54999923706055,60.369998931884766,59.25,23.26178359985352,346400,0.0,
2014-02-12 00:00:00+00:00,58.04999923706055,59.290000915527344,57.91999816894531,23.558523178100582,287900,2.18,
2014-02-13 00:00:00+00:00,58.400001525878906,60.65999984741211,58.13999938964844,24.18006896972656,187700,0.0,
2014-02-14 00:00:00+00:00,60.06999969482422,60.20000076293945,59.31999969482422,24.075801849365234,118800,0.0,
2014-02-18 00:00:00+00:00,60.02000045776367,62.38999938964844,59.41999816894531,24.94194984436035,224000,0.0,
2014-02-19 00:00:00+00:00,62.060001373291016,62.86000061035156,61.47999954223633,24.97804069519043,170700,0.0,
2014-02-20 00:00:00+00:00,62.380001068115234,63.11000061035156,62.130001068115234,25.12240982055664,140500,0.0,
2014-02-21 00:00:00+00:00,62.79999923706055,62.9900016784668,60.810001373291016,24.460756301879883,93700,0.0,
2014-02-24 00:00:00+00:00,63.13999938964844,63.90999984741211,62.34000015258789,25.42314720153809,390200,0.0,
2014-02-25 00:00:00+00:00,63.470001220703125,63.900001525878906,63.040000915527344,25.362998962402344,137600,0.0,
2014-02-26 00:00:00+00:00,63.400001525878906,64.18000030517578,62.09999847412109,25.226673126220703,269700,0.0,
2014-02-27 00:00:00+00:00,62.77999877929688,63.560001373291016,62.59999847412109,25.17453384399414,146900,0.0,
