date,BHP_Open,BHP_High,BHP_Low,BHP_Close,BHP_Volume,BHP_Dividends,BHP_Stock Splits
1980-03-17 00:00:00+00:00,0.0,2.8609108924865723,2.80535888671875,0.6096374988555908,51304,0.0,
1980-03-18 00:00:00+00:00,0.0,2.888685941696167,2.833134889602661,0.6156737804412842,24752,0.0,
1980-03-19 00:00:00+00:00,0.0,3.0553410053253174,2.9997899532318115,0.6518898606300354,10801,0.0,
1980-03-20 00:00:00+00:00,0.0,3.0275659561157227,2.9720139503479004,0.6458537578582764,110708,0.0,
1980-03-21 00:00:00+00:00,0.0,2.916461944580078,2.8609108924865723,0.6217098236083984,83256,0.0,
1980-03-24 00:00:00+00:00,0.0,2.888685941696167,2.833134889602661,0.6156737804412842,18901,0.0,
1980-03-25 00:00:00+00:00,0.0,2.833134889602661,2.777582883834839,0.6036016941070557,6300,0.0,
1980-03-26 00:00:00+00:00,0.0,2.833134889602661,2.777582883834839,0.6036016941070557,3600,0.0,
1980-03-27 00:00:00+00:00,0.0,2.80535888671875,2.749806880950928,0.5975654721260071,40053,0.0,
1980-03-28 00:00:00+00:00,0.0,2.80535888671875,2.749806880950928,0.5975654721260071,35102,0.0,
1980-03-31 00:00:00+00:00,0.0,2.80535888671875,2.749806880950928,0.5975654721260071,20251,0.0,
1980-04-01 00:00:00+00:00,0.0,2.833134889602661,2.777582883834839,0.6036016941070557,3150,0.0,
1980-04-02 00:00:00+00:00,0.0,2.888685941696167,2.833134889602661,0.6156737804412842,44103,0.0,
1980-04-03 00:00:00+00:00,0.0,2.9997899532318115,2.9442379474639893,0.6398177146911621,146710,0.0,
1980-04-07 00:00:00+00:00,0.0,2.9720139503479004,2.916461944580078,0.6337814331054688,4950,0.0,
1980-04-08 00:00:00+00:00,0.0,2.888685941696167,2.833134889602661,0.6156737804412842,26102,0.0,
1980-04-09 00:00:00+00:00,0.0,2.9720139503479004,2.916461944580078,0.6337814331054688,31502,0.0,
1980-04-10 00:00:00+00:00,0.0,2.9720139503479004,2.916461944580078,0.6337814331054688,11701,0.0,
1980-04-11 00:00:00+00:00,0.0,2.9720139503479004,2.916461944580078,0.6337814331054688,61204,0.0,
1980-04-14 00:00:00+00:00,0.0,2.9720139503479004,2.916461944580078,0.6337814331054688,34652,0.0,
1980-04-15 00:00:00+00:00,0.0,2.9720139503479004,2.916461944580078,0.6337814331054688,100807,0.0,
1980-04-16 00:00:00+00:00,0.0,2.9720139503479004,2.916461944580078,0.6337814331054688,45903,0.0,
1980-04-17 00:00:00+00:00,0.0,2.9997899532318115,2.9442379474639893,0.6398177146911621,34652,0.0,
1980-04-18 00:00:00+00:00,0.0,3.0275659561157227,2.9720139503479004,0.6458537578582764,54904,0.0,
1980-04-21 00:00:00+00:00,0.0,3.0275659561157227,2.9720139503479004,0.6458537578582764,42753,0.0,
1980-04-22 00:00:00+00:00,0.0,2.9997899532318115,2.9442379474639893,0.6398177146911621,115208,0.0,
1980-04-23 00:00:00+00:00,0.0,2.9997899532318115,2.9442379474639893,0.6398177146911621,107558,0.0,
1980-04-24 00:00:00+00:00,0.0,3.0275659561157227,2.9720139503479004,0.6458537578582764,11251,0.0,
1980-04-25 00:00:00+00:00,0.0,3.0831170082092285,3.0275659561157227,0.6579257249832153,35552,0.0,
1980-04-28 00:00:00+00:00,0.0,3.0553410053253174,2.9997899532318115,0.6518898606300354,105757,0.0,
1980-04-29 00:00:00+00:00,0.0,3.0553410053253174,2.9997899532318115,0.6518898606300354,26552,0.0,
1980-04-30 00:00:00+00:00,0.0,3.0553410053253174,2.9997899532318115,0.6518898606300354,24752,0.0,
1980-05-01 00:00:00+00:00,0.0,3.0275659561157227,2.9720139503479004,0.6458537578582764,21602,0.0,
1980-05-02 00:00:00+00:00,0.0,3.0553410053253174,2.9997899532318115,0.6518898606300354,37353,0.0,
1980-05-05 00:00:00+00:00,0.0,3.0553410053253174,2.9997899532318115,0.6518898606300354,49053,0.0,
1980-05-06 00:00:00+00:00,0.0,3.0553410053253174,2.9997899532318115,0.6518898606300354,43653,0.0,
1980-05-07 00:00:00+00:00,0.0,3.0553410053253174,2.9997899532318115,0.6518898606300354,31052,0.0,
1980-05-08 00:00:00+00:00,0.0,3.0553410053253174,2.9997899532318115,0.6518898606300354,11701,0.0,
1980-05-09 00:00:00+00:00,0.0,3.11089301109314,3.0553410053253174,0.6639618873596191,49503,0.0,
1980-05-12 00:00:00+00:00,0.0,3.249772071838379,3.194221019744873,0.6941419839859009,89106,0.0,
1980-05-13 00:00:00+00:00,0.0,3.3331000804901123,3.27754807472229,0.7122499942779541,57604,0.0,
1980-05-14 00:00:00+00:00,0.0,3.4719789028167725,3.41642689704895,0.7424298524856567,50854,0.0,
1980-05-15 00:00:00+00:00,0.0,3.4442028999328613,3.388650894165039,0.7363940477371216,89106,0.0,
1980-05-16 00:00:00+00:00,0.0,3.4442028999328613,3.388650894165039,0.7363940477371216,49954,0.0,
1980-05-19 00:00:00+00:00,0.0,3.388650894165039,3.3331000804901123,0.7243219614028931,43203,0.0,
1980-05-20 00:00:00+00:00,0.0,3.3331000804901123,3.27754807472229,0.7122499942779541,47253,0.0,
1980-05-21 00:00:00+00:00,0.0,3.360874891281128,3.305324077606201,0.7182857394218445,9901,0.0,
1980-05-22 00:00:00+00:00,0.0,3.388650894165039,3.3331000804901123,0.7243219614028931,74255,0.0,
1980-05-23 00:00:00+00:00,0.0,3.499754905700684,3.4442028999328613,0.7484660148620605,42753,0.0,
1980-05-27 00:00:00+00:00,0.0,3.5830819606781006,3.5275299549102783,0.766573965549469,109358,0.0,
1980-05-28 00:00:00+00:00,0.0,3.666409969329834,3.610857963562012,0.7846819758415222,128709,0.0,
1980-05-29 00:00:00+00:00,0.0,3.666409969329834,3.610857963562012,0.7846819758415222,88656,0.0,
1980-05-30 00:00:00+00:00,0.0,3.638633966445923,3.5830819606781006,0.7786461114883423,128259,0.0,
1980-06-02 00:00:00+00:00,0.0,3.6941850185394287,3.638633966445923,0.790718138217926,28352,0.0,
1980-06-03 00:00:00+00:00,0.0,3.638633966445923,3.5830819606781006,0.7786461114883423,174612,0.0,
1980-06-04 00:00:00+00:00,0.0,3.749737024307251,3.6941850185394287,0.8027898669242859,248867,0.0,
1980-06-05 00:00:00+00:00,0.0,3.833065032958984,3.777513027191162,0.8208980560302734,227716,0.0,
1980-06-06 00:00:00+00:00,0.0,3.88861608505249,3.833065032958984,0.8329702615737915,93607,0.0,
1980-06-09 00:00:00+00:00,0.0,3.916392087936402,3.860840082168579,0.839006245136261,338424,0.0,
1980-06-10 00:00:00+00:00,0.0,3.833065032958984,3.777513027191162,0.8208980560302734,81456,0.0,
1980-06-11 00:00:00+00:00,0.0,3.860840082168579,3.805289030075073,0.8269342184066772,234016,0.0,
1980-06-12 00:00:00+00:00,0.0,3.860840082168579,3.805289030075073,0.8269342184066772,233116,0.0,
1980-06-13 00:00:00+00:00,0.0,3.944168090820313,3.88861608505249,0.8450421094894409,71105,0.0,
1980-06-16 00:00:00+00:00,0.0,3.944168090820313,3.88861608505249,0.8450421094894409,192163,0.0,
1980-06-17 00:00:00+00:00,0.0,3.88861608505249,3.833065032958984,0.8329702615737915,47253,0.0,
1980-06-18 00:00:00+00:00,0.0,3.860840082168579,3.805289030075073,0.8269342184066772,62104,0.0,
1980-06-19 00:00:00+00:00,0.0,3.88861608505249,3.833065032958984,0.8329702615737915,42753,0.0,
1980-06-20 00:00:00+00:00,0.0,3.916392087936402,3.860840082168579,0.839006245136261,56254,0.0,
1980-06-23 00:00:00+00:00,0.0,3.916392087936402,3.860840082168579,0.839006245136261,31952,0.0,
1980-06-24 00:00:00+00:00,0.0,3.88861608505249,3.833065032958984,0.8329702615737915,63904,0.0,
1980-06-25 00:00:00+00:00,0.0,3.944168090820313,3.88861608505249,0.8450421094894409,84606,0.0,
1980-06-26 00:00:00+00:00,0.0,4.02749490737915,3.971944093704224,0.8631502985954285,179113,0.0,
1980-06-27 00:00:00+00:00,0.0,3.999720096588135,3.944168090820313,0.857114315032959,15751,0.0,
1980-06-30 00:00:00+00:00,0.0,3.944168090820313,3.88861608505249,0.8450421094894409,72905,0.0,
1980-07-01 00:00:00+00:00,0.0,4.02749490737915,3.971944093704224,0.8631502985954285,98557,0.0,
1980-07-02 00:00:00+00:00,0.0,3.999720096588135,3.944168090820313,0.857114315032959,80106,0.0,
1980-07-03 00:00:00+00:00,0.0,3.971944093704224,3.916392087936402,0.8510780930519104,58054,0.0,
1980-07-07 00:00:00+00:00,0.0,4.02749490737915,3.999720096588135,0.8691863417625427,131859,0.0,
1980-07-08 00:00:00+00:00,0.0,3.944168090820313,3.916392087936402,0.8510780930519104,138610,0.0,
