date,BRN_Open,BRN_High,BRN_Low,BRN_Close,BRN_Volume,BRN_Dividends,BRN_Stock Splits
1973-02-21 00:00:00+00:00,1.8541669845581052,1.8541669845581052,1.8541669845581052,1.4996342658996582,16800,0.0,
1973-02-22 00:00:00+00:00,1.8541669845581052,1.8541669845581052,1.8541669845581052,1.4996342658996582,12600,0.0,
1973-02-23 00:00:00+00:00,1.8333330154418943,1.8333330154418943,1.8333330154418943,1.4827842712402344,53400,0.0,
1973-02-26 00:00:00+00:00,1.7916669845581057,1.7916669845581057,1.7916669845581057,1.4490848779678345,9600,0.0,
1973-02-27 00:00:00+00:00,1.6041669845581057,1.6041669845581057,1.6041669845581057,1.297436237335205,28200,0.0,
1973-02-28 00:00:00+00:00,1.6458330154418943,1.6458330154418943,1.6458330154418943,1.3311355113983154,16200,0.0,
1973-03-01 00:00:00+00:00,1.625,1.625,1.625,1.3142858743667605,25200,0.0,
1973-03-02 00:00:00+00:00,1.6458330154418943,1.6458330154418943,1.6458330154418943,1.3311355113983154,6600,0.0,
1973-03-05 00:00:00+00:00,1.6875,1.6875,1.6875,1.364834904670715,5400,0.0,
1973-03-06 00:00:00+00:00,1.6666669845581057,1.6666669845581057,1.6666669845581057,1.3479855060577393,6600,0.0,
1973-03-07 00:00:00+00:00,1.6041669845581057,1.6041669845581057,1.6041669845581057,1.297436237335205,10200,0.0,
1973-03-08 00:00:00+00:00,1.625,1.625,1.625,1.3142858743667605,2400,0.0,
1973-03-09 00:00:00+00:00,1.6458330154418943,1.6458330154418943,1.6458330154418943,1.3311355113983154,4800,0.0,
1973-03-12 00:00:00+00:00,1.7291669845581057,1.7291669845581057,1.7291669845581057,1.3985350131988523,5400,0.0,
1973-03-13 00:00:00+00:00,1.8125,1.8125,1.8125,1.465934157371521,6600,0.0,
1973-03-14 00:00:00+00:00,1.8541669845581052,1.8541669845581052,1.8541669845581052,1.4996342658996582,5400,0.0,
1973-03-15 00:00:00+00:00,1.8958330154418943,1.8958330154418943,1.8958330154418943,1.533333420753479,4800,0.0,
1973-03-16 00:00:00+00:00,1.8333330154418943,1.8333330154418943,1.8333330154418943,1.4827842712402344,4800,0.0,
1973-03-19 00:00:00+00:00,1.7291669845581057,1.7291669845581057,1.7291669845581057,1.3985350131988523,7200,0.0,
1973-03-20 00:00:00+00:00,1.6666669845581057,1.6666669845581057,1.6666669845581057,1.3479855060577393,2400,0.0,
1973-03-21 00:00:00+00:00,1.7083330154418943,1.7083330154418943,1.7083330154418943,1.3816851377487185,25800,0.0,
1973-03-22 00:00:00+00:00,1.6875,1.6875,1.6875,1.364834904670715,9600,0.0,
1973-03-23 00:00:00+00:00,1.7083330154418943,1.7083330154418943,1.7083330154418943,1.3816851377487185,9000,0.0,
1973-03-26 00:00:00+00:00,1.7083330154418943,1.7083330154418943,1.7083330154418943,1.3816851377487185,3000,0.0,
1973-03-27 00:00:00+00:00,1.7708330154418943,1.7708330154418943,1.7708330154418943,1.4322340488433838,7800,0.0,
1973-03-28 00:00:00+00:00,1.75,1.75,1.75,1.4153848886489868,2400,0.0,
1973-03-29 00:00:00+00:00,1.7708330154418943,1.7708330154418943,1.7708330154418943,1.4322340488433838,1200,0.0,
1973-03-30 00:00:00+00:00,1.75,1.75,1.75,1.4153848886489868,9000,0.0,
1973-04-02 00:00:00+00:00,1.7916669845581057,1.7916669845581057,1.7916669845581057,1.4490848779678345,1800,0.0,
1973-04-03 00:00:00+00:00,1.7916669845581057,1.7916669845581057,1.7916669845581057,1.4490848779678345,2400,0.0,
1973-04-04 00:00:00+00:00,1.875,1.875,1.875,1.5164836645126345,14400,0.0,
1973-04-05 00:00:00+00:00,1.8333330154418943,1.8333330154418943,1.8333330154418943,1.4827842712402344,1800,0.0,
1973-04-06 00:00:00+00:00,1.8333330154418943,1.8333330154418943,1.8333330154418943,1.4827842712402344,3000,0.0,
1973-04-09 00:00:00+00:00,1.9375,1.9375,1.9375,1.567033052444458,19800,0.0,
1973-04-10 00:00:00+00:00,1.875,1.875,1.875,1.5164836645126345,3600,0.0,
1973-04-11 00:00:00+00:00,1.875,1.875,1.875,1.5164836645126345,10200,0.0,
1973-04-12 00:00:00+00:00,1.875,1.875,1.875,1.5164836645126345,3600,0.0,
1973-04-13 00:00:00+00:00,1.8333330154418943,1.8333330154418943,1.8333330154418943,1.4827842712402344,2400,0.0,
1973-04-16 00:00:00+00:00,1.8333330154418943,1.8333330154418943,1.8333330154418943,1.4827842712402344,7800,0.0,
1973-04-17 00:00:00+00:00,1.8333330154418943,1.8333330154418943,1.8333330154418943,1.4827842712402344,6600,0.0,
1973-04-18 00:00:00+00:00,1.8125,1.8125,1.8125,1.465934157371521,3600,0.0,
1973-04-19 00:00:00+00:00,1.8125,1.8125,1.8125,1.465934157371521,3000,0.0,
1973-04-23 00:00:00+00:00,1.8333330154418943,1.8333330154418943,1.8333330154418943,1.4827842712402344,3600,0.0,
1973-04-24 00:00:00+00:00,1.7708330154418943,1.7708330154418943,1.7708330154418943,1.4322340488433838,6600,0.0,
1973-04-25 00:00:00+00:00,1.7708330154418943,1.7708330154418943,1.7708330154418943,1.4322340488433838,4800,0.0,
1973-04-26 00:00:00+00:00,1.6875,1.6875,1.6875,1.364834904670715,4200,0.0,
1973-04-27 00:00:00+00:00,1.6666669845581057,1.6666669845581057,1.6666669845581057,1.3479855060577393,13200,0.0,
1973-04-30 00:00:00+00:00,1.6666669845581057,1.6666669845581057,1.6666669845581057,1.3479855060577393,3600,0.0,
1973-05-01 00:00:00+00:00,1.6666669845581057,1.6666669845581057,1.6666669845581057,1.3479855060577393,6000,0.0,
1973-05-02 00:00:00+00:00,1.7083330154418943,1.7083330154418943,1.7083330154418943,1.3816851377487185,6600,0.0,
1973-05-03 00:00:00+00:00,0.0,1.7291669845581057,1.6875,1.3816851377487185,3600,0.0,
1973-05-04 00:00:00+00:00,0.0,1.7291669845581057,1.6875,1.3985350131988523,2400,0.0,
1973-05-07 00:00:00+00:00,0.0,1.75,1.6666669845581057,1.3479855060577393,3600,0.0,
1973-05-08 00:00:00+00:00,0.0,1.6666669845581057,1.6666669845581057,1.3479855060577393,600,0.0,
1973-05-09 00:00:00+00:00,0.0,1.75,1.6666669845581057,1.4153848886489868,13800,0.0,
