date,TOMZ_Open,TOMZ_High,TOMZ_Low,TOMZ_Close,TOMZ_Volume,TOMZ_Dividends,TOMZ_Stock Splits
2008-06-20 00:00:00+00:00,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,200,,
2008-06-23 00:00:00+00:00,12.0,16.0,5.599999904632568,16.0,300,,
2008-06-24 00:00:00+00:00,20.0,20.0,8.079999923706055,15.359999656677246,2738,,
2008-06-25 00:00:00+00:00,15.359999656677246,15.359999656677246,8.800000190734863,8.800000190734863,638,,
2008-06-26 00:00:00+00:00,8.800000190734863,8.800000190734863,8.800000190734863,8.800000190734863,0,,
2008-06-27 00:00:00+00:00,5.199999809265137,6.0,5.199999809265137,5.199999809265137,250,,
2008-06-30 00:00:00+00:00,15.119999885559082,15.119999885559082,15.119999885559082,15.119999885559082,163,,
2008-07-01 00:00:00+00:00,15.119999885559082,28.0,12.0,24.0,2775,,
2008-07-02 00:00:00+00:00,24.0,24.0,24.0,24.0,0,,
2008-07-03 00:00:00+00:00,24.0,24.0,24.0,24.0,0,,
2008-07-07 00:00:00+00:00,15.039999961853027,23.600000381469727,12.0,23.600000381469727,338,,
2008-07-08 00:00:00+00:00,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,75,,
2008-07-09 00:00:00+00:00,23.1200008392334,23.600000381469727,23.1200008392334,23.600000381469727,175,,
2008-07-10 00:00:00+00:00,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,0,,
2008-07-11 00:00:00+00:00,5.440000057220459,24.399999618530277,5.440000057220459,24.399999618530277,175,,
2008-07-14 00:00:00+00:00,24.0,24.0,22.0,22.0,125,,
2008-07-15 00:00:00+00:00,22.0,22.0,22.0,22.0,0,,
2008-07-16 00:00:00+00:00,22.0,22.0,22.0,22.0,0,,
2008-07-17 00:00:00+00:00,19.920000076293945,20.399999618530277,19.920000076293945,20.399999618530277,125,,
2008-07-18 00:00:00+00:00,22.0,22.0,22.0,22.0,63,,
2008-07-21 00:00:00+00:00,22.0,22.0,22.0,22.0,0,,
2008-07-22 00:00:00+00:00,22.0,23.600000381469727,21.600000381469727,23.600000381469727,563,,
2008-07-23 00:00:00+00:00,21.600000381469727,21.68000030517578,21.600000381469727,21.68000030517578,138,,
2008-07-24 00:00:00+00:00,21.76000022888184,25.600000381469727,21.76000022888184,25.600000381469727,488,,
2008-07-25 00:00:00+00:00,22.0,22.0,22.0,22.0,113,,
2008-07-28 00:00:00+00:00,20.15999984741211,20.15999984741211,20.15999984741211,20.15999984741211,63,,
2008-07-29 00:00:00+00:00,16.0,16.0,16.0,16.0,100,,
2008-07-30 00:00:00+00:00,16.0,16.0,16.0,16.0,400,,
2008-07-31 00:00:00+00:00,16.0,16.0,16.0,16.0,0,,
2008-08-01 00:00:00+00:00,14.0,16.0,12.0,14.800000190734863,300,,
2008-08-04 00:00:00+00:00,14.800000190734863,15.600000381469728,14.800000190734863,15.600000381469728,175,,
2008-08-05 00:00:00+00:00,15.600000381469728,15.600000381469728,15.600000381469728,15.600000381469728,0,,
2008-08-06 00:00:00+00:00,10.0,15.600000381469728,10.0,15.039999961853027,463,,
2008-08-07 00:00:00+00:00,15.199999809265137,15.199999809265137,15.199999809265137,15.199999809265137,300,,
2008-08-08 00:00:00+00:00,15.199999809265137,15.199999809265137,15.199999809265137,15.199999809265137,63,,
2008-08-11 00:00:00+00:00,15.199999809265137,22.399999618530277,15.199999809265137,22.399999618530277,175,,
2008-08-12 00:00:00+00:00,22.399999618530277,22.399999618530277,22.399999618530277,22.399999618530277,0,,
2008-08-13 00:00:00+00:00,22.399999618530277,22.399999618530277,22.399999618530277,22.399999618530277,0,,
2008-08-14 00:00:00+00:00,16.0,22.399999618530277,16.0,16.0,263,,
2008-08-15 00:00:00+00:00,15.520000457763672,16.0,15.039999961853027,16.0,300,,
2008-08-18 00:00:00+00:00,16.0,16.0,16.0,16.0,0,,
2008-08-19 00:00:00+00:00,16.0,16.0,16.0,16.0,0,,
2008-08-20 00:00:00+00:00,16.0,16.0,16.0,16.0,0,,
2008-08-21 00:00:00+00:00,10.5600004196167,16.0,10.5600004196167,16.0,388,,
2008-08-22 00:00:00+00:00,14.399999618530272,14.399999618530272,14.399999618530272,14.399999618530272,125,,
2008-08-25 00:00:00+00:00,14.399999618530272,14.399999618530272,14.399999618530272,14.399999618530272,0,,
2008-08-26 00:00:00+00:00,16.0,16.0,16.0,16.0,38,,
2008-08-27 00:00:00+00:00,16.0,16.0,16.0,16.0,0,,
2008-08-28 00:00:00+00:00,10.800000190734863,16.0,10.800000190734863,16.0,63,,
2008-08-29 00:00:00+00:00,16.0,16.0,16.0,16.0,0,,
2008-09-02 00:00:00+00:00,10.800000190734863,18.399999618530277,10.800000190734863,16.0,1350,,
2008-09-03 00:00:00+00:00,15.199999809265137,16.0,15.199999809265137,16.0,188,,
2008-09-04 00:00:00+00:00,16.0,16.0,16.0,16.0,0,,
2008-09-05 00:00:00+00:00,16.0,16.0,16.0,16.0,0,,
2008-09-08 00:00:00+00:00,16.0,16.0,16.0,16.0,0,,
2008-09-09 00:00:00+00:00,16.0,16.0,16.0,16.0,0,,
2008-09-10 00:00:00+00:00,12.0,12.0,8.079999923706055,8.399999618530273,650,,
2008-09-11 00:00:00+00:00,9.600000381469728,16.0,9.600000381469728,16.0,688,,
2008-09-12 00:00:00+00:00,12.800000190734863,16.799999237060547,12.800000190734863,16.799999237060547,500,,
2008-09-15 00:00:00+00:00,16.799999237060547,16.799999237060547,16.799999237060547,16.799999237060547,0,,
2008-09-16 00:00:00+00:00,10.399999618530272,16.799999237060547,10.399999618530272,16.799999237060547,250,,
2008-09-17 00:00:00+00:00,14.0,22.0,12.0,22.0,413,,
2008-09-18 00:00:00+00:00,14.0,22.399999618530277,14.0,22.399999618530277,238,,
2008-09-19 00:00:00+00:00,19.600000381469727,19.600000381469727,14.0,19.200000762939453,338,,
2008-09-22 00:00:00+00:00,19.200000762939453,19.200000762939453,19.200000762939453,19.200000762939453,0,,
2008-09-23 00:00:00+00:00,19.200000762939453,19.200000762939453,19.200000762939453,19.200000762939453,25,,
2008-09-24 00:00:00+00:00,19.200000762939453,19.200000762939453,19.200000762939453,19.200000762939453,0,,
2008-09-25 00:00:00+00:00,20.0,20.0,16.0,16.0,188,,
2008-09-26 00:00:00+00:00,16.0,16.0,16.0,16.0,0,,
2008-09-29 00:00:00+00:00,16.0,17.200000762939453,16.0,16.0,188,,
2008-09-30 00:00:00+00:00,12.399999618530272,16.0,12.399999618530272,16.0,63,,
2008-10-01 00:00:00+00:00,19.200000762939453,19.200000762939453,19.200000762939453,19.200000762939453,25,,
2008-10-02 00:00:00+00:00,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,50,,
2008-10-03 00:00:00+00:00,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,0,,
2008-10-06 00:00:00+00:00,14.399999618530272,19.200000762939453,14.399999618530272,19.200000762939453,563,,
2008-10-07 00:00:00+00:00,19.200000762939453,20.399999618530277,18.239999771118164,20.399999618530277,788,,
2008-10-08 00:00:00+00:00,20.399999618530277,20.399999618530277,20.399999618530277,20.399999618530277,0,,
2008-10-09 00:00:00+00:00,19.200000762939453,19.200000762939453,17.600000381469727,18.799999237060547,463,,
2008-10-10 00:00:00+00:00,17.200000762939453,19.200000762939453,17.200000762939453,19.200000762939453,313,,
2008-10-13 00:00:00+00:00,20.0,25.600000381469727,20.0,25.600000381469727,600,,
2008-10-14 00:00:00+00:00,25.600000381469727,32.0,25.600000381469727,31.200000762939453,525,,
2008-10-15 00:00:00+00:00,36.0,39.20000076293945,32.0,39.20000076293945,438,,
2008-10-16 00:00:00+00:00,35.20000076293945,37.91999816894531,35.20000076293945,37.91999816894531,1863,,
2008-10-17 00:00:00+00:00,37.91999816894531,37.91999816894531,37.91999816894531,37.91999816894531,0,,
2008-10-20 00:00:00+00:00,28.0,38.400001525878906,28.0,38.400001525878906,63,,
2008-10-21 00:00:00+00:00,36.0,36.0,36.0,36.0,125,,
2008-10-22 00:00:00+00:00,28.0,37.20000076293945,28.0,36.0,175,,
2008-10-23 00:00:00+00:00,36.0,36.0,36.0,36.0,0,,
2008-10-24 00:00:00+00:00,36.0,36.0,36.0,36.0,0,,
2008-10-27 00:00:00+00:00,28.799999237060547,28.799999237060547,28.799999237060547,28.799999237060547,38,,
2008-10-28 00:00:00+00:00,28.799999237060547,30.0,20.799999237060547,30.0,575,,
2008-10-29 00:00:00+00:00,30.0,30.0,30.0,30.0,38,,
2008-10-30 00:00:00+00:00,30.0,32.0,30.0,32.0,75,,
2008-10-31 00:00:00+00:00,32.0,32.0,32.0,32.0,125,,
2008-11-03 00:00:00+00:00,32.0,32.0,32.0,32.0,38,,
2008-11-04 00:00:00+00:00,32.0,32.0,32.0,32.0,0,,
2008-11-05 00:00:00+00:00,40.0,40.0,34.0,40.0,125,,
2008-11-06 00:00:00+00:00,56.0,56.0,56.0,56.0,75,,
2008-11-07 00:00:00+00:00,48.0,60.08000183105469,48.0,60.08000183105469,63,,
2008-11-10 00:00:00+00:00,60.08000183105469,60.08000183105469,60.08000183105469,60.08000183105469,0,,
2008-11-11 00:00:00+00:00,56.0,72.0,56.0,72.0,125,,
2008-11-12 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2008-11-13 00:00:00+00:00,40.0,72.0,40.0,72.0,63,,
2008-11-14 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2008-11-17 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2008-11-18 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2008-11-19 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2008-11-20 00:00:00+00:00,48.0,72.0,48.0,72.0,100,,
2008-11-21 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2008-11-24 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2008-11-25 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2008-11-26 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2008-11-28 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2008-12-01 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2008-12-02 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2008-12-03 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2008-12-04 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2008-12-05 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2008-12-08 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2008-12-09 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2008-12-10 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2008-12-11 00:00:00+00:00,40.0,64.0,40.0,64.0,63,,
2008-12-12 00:00:00+00:00,64.0,64.0,64.0,64.0,0,,
2008-12-15 00:00:00+00:00,64.0,64.0,64.0,64.0,0,,
2008-12-16 00:00:00+00:00,64.0,64.0,64.0,64.0,0,,
2008-12-17 00:00:00+00:00,64.0,64.0,64.0,64.0,0,,
2008-12-18 00:00:00+00:00,64.0,64.0,64.0,64.0,0,,
2008-12-19 00:00:00+00:00,64.0,64.0,64.0,64.0,0,,
2008-12-22 00:00:00+00:00,64.0,64.0,64.0,64.0,0,,
2008-12-23 00:00:00+00:00,64.0,64.0,64.0,64.0,0,,
2008-12-24 00:00:00+00:00,64.0,64.0,64.0,64.0,0,,
2008-12-26 00:00:00+00:00,64.0,64.0,64.0,64.0,0,,
2008-12-29 00:00:00+00:00,64.0,64.0,64.0,64.0,0,,
2008-12-30 00:00:00+00:00,55.91999816894531,64.0,40.0,60.0,213,,
2008-12-31 00:00:00+00:00,48.0,60.0,40.0,56.0,163,,
2009-01-02 00:00:00+00:00,56.0,56.0,56.0,56.0,0,,
2009-01-05 00:00:00+00:00,56.0,56.0,56.0,56.0,0,,
2009-01-06 00:00:00+00:00,64.0,64.0,64.0,64.0,38,,
2009-01-07 00:00:00+00:00,64.0,72.0,64.0,72.0,150,,
2009-01-08 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2009-01-09 00:00:00+00:00,48.0,72.0,48.0,72.0,63,,
2009-01-12 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2009-01-13 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2009-01-14 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2009-01-15 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
