date,NHTC_Open,NHTC_High,NHTC_Low,NHTC_Close,NHTC_Volume,NHTC_Dividends,NHTC_Stock Splits
1995-06-22 00:00:00+00:00,11000.0,18000.0,11000.0,6163.328125,1070,0.0,
1995-06-23 00:00:00+00:00,13500.0,14500.0,13000.0,5849.9375,57,0.0,
1995-06-26 00:00:00+00:00,14000.0,14000.0,13000.0,5432.08447265625,64,0.0,
1995-06-27 00:00:00+00:00,13000.0,14000.0,13000.0,5432.08447265625,60,0.0,
1995-06-28 00:00:00+00:00,13000.0,14000.0,12875.0,5849.9375,27,0.0,
1995-06-29 00:00:00+00:00,13250.0,14000.0,13250.0,5536.54833984375,10,0.0,
1995-06-30 00:00:00+00:00,13250.0,14000.0,13000.0,5445.14404296875,27,0.0,
1995-07-03 00:00:00+00:00,13000.0,13000.0,13000.0,5432.08447265625,5,0.0,
1995-07-05 00:00:00+00:00,13000.0,14000.0,13000.0,5432.08447265625,19,0.0,
1995-07-06 00:00:00+00:00,13000.0,13500.0,12875.0,5432.08447265625,45,0.0,
1995-07-07 00:00:00+00:00,13500.0,13500.0,13000.0,5432.08447265625,39,0.0,
1995-07-10 00:00:00+00:00,13500.0,13500.0,13000.0,5641.01025390625,9,0.0,
1995-07-11 00:00:00+00:00,13500.0,13500.0,13000.0,5432.08447265625,6,0.0,
1995-07-12 00:00:00+00:00,13000.0,14000.0,13000.0,5432.08447265625,30,0.0,
1995-07-13 00:00:00+00:00,14000.0,14000.0,13000.0,5849.9375,14,0.0,
1995-07-14 00:00:00+00:00,14000.0,14000.0,13000.0,5432.08447265625,24,0.0,
1995-07-17 00:00:00+00:00,13000.0,14000.0,13000.0,5432.08447265625,23,0.0,
1995-07-18 00:00:00+00:00,13000.0,14000.0,12000.0,5432.08447265625,75,0.0,
1995-07-19 00:00:00+00:00,14000.0,14000.0,12500.0,5223.15869140625,136,0.0,
1995-07-20 00:00:00+00:00,12500.0,14000.0,12500.0,5223.15869140625,101,0.0,
1995-07-21 00:00:00+00:00,12250.0,14500.0,12250.0,5223.15869140625,70,0.0,
1995-07-24 00:00:00+00:00,12500.0,14500.0,12250.0,6058.86474609375,70,0.0,
1995-07-25 00:00:00+00:00,12500.0,14500.0,12500.0,6058.86474609375,66,0.0,
1995-07-26 00:00:00+00:00,12500.0,14500.0,12500.0,5327.62060546875,22,0.0,
1995-07-27 00:00:00+00:00,13000.0,14500.0,13000.0,5432.08447265625,29,0.0,
1995-07-28 00:00:00+00:00,13000.0,13000.0,13000.0,5432.08447265625,3,0.0,
1995-07-31 00:00:00+00:00,13000.0,13000.0,12750.0,5327.62060546875,6,0.0,
1995-08-01 00:00:00+00:00,14500.0,14500.0,12750.0,5432.08447265625,12,0.0,
1995-08-02 00:00:00+00:00,12750.0,15500.0,12750.0,6476.716796875,28,0.0,
1995-08-03 00:00:00+00:00,14250.0,15500.0,13750.0,6058.86474609375,27,0.0,
1995-08-04 00:00:00+00:00,15500.0,15500.0,13750.0,5797.70751953125,34,0.0,
1995-08-07 00:00:00+00:00,15500.0,15500.0,13750.0,5745.47314453125,10,0.0,
1995-08-08 00:00:00+00:00,13750.0,15500.0,13500.0,6476.716796875,26,0.0,
1995-08-09 00:00:00+00:00,13500.0,15500.0,13500.0,6372.25537109375,16,0.0,
1995-08-10 00:00:00+00:00,15500.0,15500.0,13500.0,6476.716796875,29,0.0,
1995-08-11 00:00:00+00:00,13500.0,15000.0,13500.0,6058.86474609375,10,0.0,
1995-08-14 00:00:00+00:00,15000.0,15500.0,13500.0,6476.716796875,12,0.0,
1995-08-15 00:00:00+00:00,15500.0,15500.0,13500.0,6111.09423828125,60,0.0,
1995-08-16 00:00:00+00:00,13500.0,15500.0,13500.0,6476.716796875,49,0.0,
1995-08-17 00:00:00+00:00,13500.0,15500.0,13500.0,5641.01025390625,40,0.0,
1995-08-18 00:00:00+00:00,15500.0,16500.0,13500.0,6894.5693359375,27,0.0,
1995-08-21 00:00:00+00:00,16000.0,16500.0,14500.0,6790.1044921875,29,0.0,
1995-08-22 00:00:00+00:00,16500.0,16500.0,14500.0,6894.5693359375,66,0.0,
1995-08-23 00:00:00+00:00,14500.0,17000.0,14500.0,7103.494140625,18,0.0,
1995-08-24 00:00:00+00:00,14500.0,17000.0,14375.0,6058.86474609375,26,0.0,
1995-08-25 00:00:00+00:00,17000.0,17000.0,14500.0,6999.0322265625,8,0.0,
1995-08-28 00:00:00+00:00,14500.0,16750.0,14500.0,6999.0322265625,20,0.0,
1995-08-29 00:00:00+00:00,16750.0,16750.0,14500.0,6999.0322265625,9,0.0,
1995-08-30 00:00:00+00:00,14500.0,16750.0,14500.0,6058.86474609375,10,0.0,
1995-08-31 00:00:00+00:00,14500.0,16750.0,14500.0,6058.86474609375,8,0.0,
1995-09-01 00:00:00+00:00,14500.0,14750.0,14500.0,6163.328125,6,0.0,
1995-09-05 00:00:00+00:00,14500.0,16750.0,14500.0,6098.03955078125,11,0.0,
1995-09-06 00:00:00+00:00,14500.0,16750.0,14500.0,6685.64404296875,10,0.0,
1995-09-07 00:00:00+00:00,16500.0,16500.0,14500.0,6098.03955078125,21,0.0,
1995-09-08 00:00:00+00:00,14500.0,16500.0,14500.0,6098.03955078125,18,0.0,
1995-09-11 00:00:00+00:00,14500.0,14500.0,14000.0,5954.4013671875,8,0.0,
1995-09-12 00:00:00+00:00,14250.0,15500.0,14000.0,5849.9375,40,0.0,
1995-09-13 00:00:00+00:00,14000.0,15500.0,14000.0,6006.6318359375,24,0.0,
1995-09-14 00:00:00+00:00,14500.0,15500.0,14500.0,6084.98046875,46,0.0,
1995-09-15 00:00:00+00:00,14500.0,15500.0,14250.0,6476.716796875,22,0.0,
1995-09-18 00:00:00+00:00,15500.0,16250.0,14000.0,6790.1044921875,59,0.0,
1995-09-19 00:00:00+00:00,16250.0,16500.0,15500.0,6894.5693359375,67,0.0,
1995-09-20 00:00:00+00:00,16000.0,16500.0,16000.0,6894.5693359375,51,0.0,
1995-09-21 00:00:00+00:00,16500.0,17250.0,15125.0,6999.0322265625,65,0.0,
1995-09-22 00:00:00+00:00,17000.0,17000.0,15625.0,6685.64404296875,21,0.0,
1995-09-25 00:00:00+00:00,16000.0,17500.0,16000.0,7312.42333984375,9,0.0,
1995-09-26 00:00:00+00:00,16000.0,17500.0,15500.0,7103.494140625,35,0.0,
1995-09-27 00:00:00+00:00,15500.0,16750.0,15250.0,6372.25537109375,15,0.0,
1995-09-28 00:00:00+00:00,15250.0,15625.0,15250.0,6372.25537109375,16,0.0,
1995-09-29 00:00:00+00:00,16250.0,16250.0,15250.0,6372.25537109375,4,0.0,
1995-10-02 00:00:00+00:00,15250.0,16250.0,15250.0,6424.48486328125,9,0.0,
1995-10-03 00:00:00+00:00,16250.0,16500.0,15250.0,6476.716796875,18,0.0,
1995-10-04 00:00:00+00:00,15500.0,16500.0,15500.0,6894.5693359375,2,0.0,
1995-10-05 00:00:00+00:00,15500.0,16000.0,15250.0,6685.64404296875,5,0.0,
1995-10-06 00:00:00+00:00,15500.0,16000.0,15250.0,6372.25537109375,6,0.0,
1995-10-09 00:00:00+00:00,15000.0,15500.0,15000.0,6476.716796875,9,0.0,
1995-10-10 00:00:00+00:00,15000.0,15500.0,15000.0,6267.79052734375,18,0.0,
1995-10-11 00:00:00+00:00,15500.0,15500.0,15000.0,6476.716796875,27,0.0,
1995-10-12 00:00:00+00:00,15000.0,15500.0,15000.0,6476.716796875,5,0.0,
1995-10-13 00:00:00+00:00,15000.0,15500.0,15000.0,6476.716796875,9,0.0,
1995-10-16 00:00:00+00:00,15500.0,15500.0,14750.0,6163.328125,5,0.0,
1995-10-17 00:00:00+00:00,14750.0,15250.0,14750.0,6267.79052734375,36,0.0,
1995-10-18 00:00:00+00:00,15250.0,15500.0,14750.0,6372.25537109375,31,0.0,
1995-10-19 00:00:00+00:00,15500.0,15500.0,14500.0,6476.716796875,26,0.0,
1995-10-20 00:00:00+00:00,15500.0,15500.0,14500.0,6476.716796875,30,0.0,
1995-10-23 00:00:00+00:00,14500.0,17000.0,14500.0,6790.1044921875,49,0.0,
1995-10-24 00:00:00+00:00,16750.0,16750.0,16000.0,6790.1044921875,73,0.0,
1995-10-25 00:00:00+00:00,16500.0,16500.0,15250.0,6685.64404296875,39,0.0,
1995-10-26 00:00:00+00:00,16250.0,16250.0,15500.0,6581.18017578125,27,0.0,
1995-10-27 00:00:00+00:00,15500.0,16250.0,15500.0,6790.1044921875,32,0.0,
1995-10-30 00:00:00+00:00,16250.0,16250.0,15500.0,6790.1044921875,21,0.0,
1995-10-31 00:00:00+00:00,16250.0,16250.0,15250.0,6685.64404296875,46,0.0,
1995-11-01 00:00:00+00:00,17000.0,18000.0,16000.0,6685.64404296875,73,0.0,
1995-11-02 00:00:00+00:00,17000.0,21000.0,15500.0,7939.20068359375,117,0.0,
1995-11-03 00:00:00+00:00,19000.0,21000.0,19000.0,8774.90625,64,0.0,
1995-11-06 00:00:00+00:00,21000.0,21000.0,19000.0,7939.20068359375,6,0.0,
1995-11-07 00:00:00+00:00,19000.0,21500.0,18500.0,8357.052734375,45,0.0,
1995-11-08 00:00:00+00:00,21500.0,21500.0,20000.0,8357.052734375,29,0.0,
1995-11-09 00:00:00+00:00,20500.0,21250.0,20000.0,8879.3681640625,32,0.0,
1995-11-10 00:00:00+00:00,20000.0,20750.0,20000.0,8357.052734375,24,0.0,
1995-11-13 00:00:00+00:00,20500.0,20500.0,20000.0,8357.052734375,10,0.0,
1995-11-14 00:00:00+00:00,20500.0,20500.0,20000.0,8565.98046875,13,0.0,
1995-11-15 00:00:00+00:00,20500.0,20500.0,20000.0,8565.98046875,29,0.0,
1995-11-16 00:00:00+00:00,20000.0,21500.0,20000.0,8357.052734375,80,0.0,
1995-11-17 00:00:00+00:00,20000.0,21500.0,20000.0,8357.052734375,105,0.0,
1995-11-20 00:00:00+00:00,20000.0,24500.0,20000.0,10028.462890625,75,0.0,
1995-11-21 00:00:00+00:00,24000.0,26500.0,23000.0,11073.0966796875,31,0.0,
1995-11-22 00:00:00+00:00,26500.0,26500.0,24000.0,10655.2412109375,34,0.0,
1995-11-24 00:00:00+00:00,27000.0,27000.0,25000.0,11282.0205078125,4,0.0,
1995-11-27 00:00:00+00:00,25000.0,26000.0,23000.0,9610.6123046875,44,0.0,
1995-11-28 00:00:00+00:00,23500.0,24500.0,23000.0,10028.462890625,9,0.0,
1995-11-29 00:00:00+00:00,24000.0,26000.0,23000.0,10864.1689453125,12,0.0,
1995-11-30 00:00:00+00:00,26500.0,28500.0,25500.0,10864.1689453125,28,0.0,
1995-12-01 00:00:00+00:00,26000.0,28000.0,25000.0,11073.0966796875,29,0.0,
1995-12-04 00:00:00+00:00,26000.0,26500.0,24000.0,10237.3916015625,30,0.0,
1995-12-05 00:00:00+00:00,24750.0,25000.0,24000.0,10446.3173828125,16,0.0,
1995-12-06 00:00:00+00:00,25000.0,25500.0,24000.0,10028.462890625,29,0.0,
1995-12-07 00:00:00+00:00,24000.0,25500.0,24000.0,10028.462890625,54,0.0,
1995-12-08 00:00:00+00:00,24000.0,25500.0,23500.0,10655.2412109375,29,0.0,
1995-12-11 00:00:00+00:00,24000.0,25000.0,23000.0,10028.462890625,166,0.0,
1995-12-12 00:00:00+00:00,24000.0,25000.0,23500.0,10028.462890625,50,0.0,
1995-12-13 00:00:00+00:00,24000.0,25000.0,24000.0,10028.462890625,61,0.0,
1995-12-14 00:00:00+00:00,24000.0,25000.0,24000.0,10080.69921875,16,0.0,
1995-12-15 00:00:00+00:00,24500.0,25000.0,24000.0,10446.3173828125,38,0.0,
1995-12-18 00:00:00+00:00,25000.0,25500.0,24000.0,10237.3916015625,43,0.0,
1995-12-19 00:00:00+00:00,25500.0,25500.0,24000.0,10028.462890625,31,0.0,
1995-12-20 00:00:00+00:00,24000.0,28000.0,24000.0,11282.0205078125,46,0.0,
1995-12-21 00:00:00+00:00,27000.0,27000.0,24000.0,10028.462890625,48,0.0,
1995-12-22 00:00:00+00:00,24500.0,25500.0,24000.0,10028.462890625,19,0.0,
1995-12-26 00:00:00+00:00,24000.0,25500.0,23000.0,10446.3173828125,10,0.0,
1995-12-27 00:00:00+00:00,23000.0,25000.0,22500.0,9401.685546875,31,0.0,
1995-12-28 00:00:00+00:00,22500.0,24500.0,22500.0,9401.685546875,6,0.0,
1995-12-29 00:00:00+00:00,22500.0,24500.0,21500.0,8983.8330078125,8,0.0,
1996-01-02 00:00:00+00:00,22500.0,25000.0,22500.0,10237.3916015625,24,0.0,
1996-01-03 00:00:00+00:00,25000.0,25000.0,23000.0,9610.6123046875,4,0.0,
1996-01-04 00:00:00+00:00,23000.0,25000.0,22500.0,9401.685546875,27,0.0,
1996-01-05 00:00:00+00:00,22500.0,24000.0,22500.0,9401.685546875,14,0.0,
1996-01-08 00:00:00+00:00,22500.0,22500.0,22500.0,9401.685546875,2,0.0,
1996-01-09 00:00:00+00:00,24000.0,24500.0,23000.0,9610.6123046875,14,0.0,
1996-01-10 00:00:00+00:00,23000.0,24000.0,22000.0,9401.685546875,32,0.0,
1996-01-11 00:00:00+00:00,23000.0,23000.0,22000.0,9610.6123046875,33,0.0,
1996-01-12 00:00:00+00:00,23000.0,23000.0,21000.0,8774.90625,32,0.0,
1996-01-15 00:00:00+00:00,23000.0,23000.0,21000.0,8983.8330078125,17,0.0,
1996-01-16 00:00:00+00:00,21000.0,22000.0,20000.0,8357.052734375,13,0.0,
1996-01-17 00:00:00+00:00,21500.0,22500.0,20000.0,8357.052734375,15,0.0,
1996-01-18 00:00:00+00:00,20000.0,21500.0,19000.0,7939.20068359375,9,0.0,
1996-01-19 00:00:00+00:00,19000.0,20500.0,18000.0,8357.052734375,13,0.0,
1996-01-22 00:00:00+00:00,21000.0,21000.0,18500.0,8774.90625,75,0.0,
1996-01-23 00:00:00+00:00,18500.0,21000.0,18000.0,7521.3505859375,154,0.0,
1996-01-24 00:00:00+00:00,18000.0,21000.0,18000.0,8565.98046875,17,0.0,
1996-01-25 00:00:00+00:00,20500.0,20500.0,18000.0,7521.3505859375,18,0.0,
1996-01-26 00:00:00+00:00,18000.0,21000.0,18000.0,7521.3505859375,19,0.0,
1996-01-29 00:00:00+00:00,18000.0,20500.0,18000.0,7521.3505859375,3,0.0,
1996-01-30 00:00:00+00:00,18000.0,20000.0,18000.0,7730.27392578125,13,0.0,
1996-01-31 00:00:00+00:00,18000.0,20000.0,18000.0,7521.3505859375,11,0.0,
1996-02-01 00:00:00+00:00,18000.0,20000.0,18000.0,7730.27392578125,7,0.0,
1996-02-02 00:00:00+00:00,18000.0,20000.0,18000.0,8357.052734375,14,0.0,
