date,JCI_Open,JCI_High,JCI_Low,JCI_Close,JCI_Volume,JCI_Dividends,JCI_Stock Splits
1987-09-28 00:00:00+00:00,6.994534969329834,7.027068138122559,6.896936893463135,3.1614198684692383,353106,0.0,
1987-09-29 00:00:00+00:00,6.929470062255859,6.994534969329834,6.896936893463135,3.191102743148804,289708,0.0,
1987-09-30 00:00:00+00:00,6.994534969329834,6.994534969329834,6.896936893463135,3.1614198684692383,191346,0.0,
1987-10-01 00:00:00+00:00,6.929470062255859,7.027068138122559,6.896936893463135,3.205944776535034,680853,0.0,
1987-10-02 00:00:00+00:00,7.027068138122559,7.09213399887085,7.027068138122559,3.2356297969818115,111042,0.0,
1987-10-05 00:00:00+00:00,7.09213399887085,7.189732074737549,7.027068138122559,3.2504727840423584,760388,0.0,
1987-10-06 00:00:00+00:00,7.124666213989258,7.124666213989258,6.83187198638916,3.146575927734375,240143,0.0,
1987-10-07 00:00:00+00:00,6.896936893463135,6.896936893463135,6.604143142700195,3.027836799621582,828781,0.0,
1987-10-08 00:00:00+00:00,6.636674880981445,6.83187198638916,6.539076805114746,3.116891622543335,280487,0.0,
1987-10-09 00:00:00+00:00,6.83187198638916,7.09213399887085,6.83187198638916,3.191102743148804,249364,0.0,
1987-10-12 00:00:00+00:00,6.896936893463135,6.896936893463135,6.701741218566895,3.0575194358825684,81841,0.0,
1987-10-13 00:00:00+00:00,6.701741218566895,6.799338817596436,6.604143142700195,3.0575194358825684,164834,0.0,
1987-10-14 00:00:00+00:00,6.636674880981445,6.636674880981445,6.441479206085205,2.953624963760376,245906,0.0,
1987-10-15 00:00:00+00:00,6.474011898040772,6.539076805114746,6.051085948944092,2.820044755935669,917538,0.0,
1987-10-16 00:00:00+00:00,6.181217193603516,6.278814792633057,5.725759029388428,2.6122519969940186,479901,0.0,
1987-10-19 00:00:00+00:00,5.6281609535217285,5.6281609535217285,4.489515781402588,2.0482425689697266,1466600,0.0,
1987-10-20 00:00:00+00:00,4.489515781402588,5.400432109832764,4.359385013580322,2.2857203483581543,1985693,0.0,
1987-10-21 00:00:00+00:00,5.042572021484375,5.530562877655029,5.042572021484375,2.463829278945923,1081219,0.0,
1987-10-22 00:00:00+00:00,5.400432109832764,5.400432109832764,4.81484317779541,2.270878553390503,592480,0.0,
1987-10-23 00:00:00+00:00,4.912440776824951,4.912440776824951,4.489515781402588,2.1076109409332275,807648,0.0,
1987-10-26 00:00:00+00:00,4.4569830894470215,4.4569830894470215,4.099123001098633,1.944347858428955,1093514,0.0,
1987-10-27 00:00:00+00:00,4.424449920654297,4.554581165313721,4.424449920654297,2.0482425689697266,1003989,0.0,
1987-10-28 00:00:00+00:00,4.489515781402588,4.522047996520996,4.229253768920898,2.0630853176116943,833007,0.0,
1987-10-29 00:00:00+00:00,4.944973945617676,5.140170097351074,4.944973945617676,2.270878553390503,940207,0.0,
1987-10-30 00:00:00+00:00,5.205235958099365,5.725759029388428,5.205235958099365,2.463829278945923,1018974,0.0,
1987-11-02 00:00:00+00:00,5.400432109832764,5.43296480178833,5.205235958099365,2.463829278945923,472217,0.0,
1987-11-03 00:00:00+00:00,5.400432109832764,5.43296480178833,5.3028340339660645,2.463829278945923,474138,0.0,
1987-11-04 00:00:00+00:00,5.400432109832764,5.400432109832764,5.3028340339660645,2.434142589569092,268960,0.0,
1987-11-05 00:00:00+00:00,5.3353657722473145,5.498030185699463,5.3028340339660645,2.508356094360352,496807,0.0,
1987-11-06 00:00:00+00:00,5.498030185699463,5.563096046447754,5.400432109832764,2.463829278945923,421499,0.0,
1987-11-09 00:00:00+00:00,5.205235958099365,5.205235958099365,5.042572021484375,2.315405368804932,615150,0.0,
1987-11-10 00:00:00+00:00,5.0751051902771,5.0751051902771,4.944973945617676,2.2857203483581543,705059,0.0,
1987-11-11 00:00:00+00:00,5.0751051902771,5.498030185699463,5.0751051902771,2.463829278945923,422651,0.0,
1987-11-12 00:00:00+00:00,5.498030185699463,5.595627784729004,5.498030185699463,2.538038730621338,200183,0.0,
1987-11-13 00:00:00+00:00,5.563096046447754,5.595627784729004,5.43296480178833,2.5528807640075684,150618,0.0,
1987-11-16 00:00:00+00:00,5.595627784729004,5.790824890136719,5.595627784729004,2.5528807640075684,528314,0.0,
1987-11-17 00:00:00+00:00,5.498030185699463,5.498030185699463,5.3353657722473145,2.463829278945923,493734,0.0,
1987-11-18 00:00:00+00:00,5.400432109832764,5.43296480178833,5.3028340339660645,2.463829278945923,177898,0.0,
1987-11-19 00:00:00+00:00,5.400432109832764,5.43296480178833,5.3353657722473145,2.463829278945923,184045,0.0,
1987-11-20 00:00:00+00:00,5.400432109832764,5.400432109832764,5.3028340339660645,2.463829278945923,226695,0.0,
1987-11-23 00:00:00+00:00,5.400432109832764,5.400432109832764,5.3028340339660645,2.4193010330200195,189040,0.0,
1987-11-24 00:00:00+00:00,5.3028340339660645,5.498030185699463,5.3028340339660645,2.463829278945923,124106,0.0,
1987-11-25 00:00:00+00:00,5.400432109832764,5.563096046447754,5.400432109832764,2.538038730621338,126795,0.0,
1987-11-27 00:00:00+00:00,5.563096046447754,5.660694122314453,5.498030185699463,2.5825672149658203,136017,0.0,
1987-11-30 00:00:00+00:00,5.400432109832764,5.400432109832764,5.0751051902771,2.3302464485168457,579417,0.0,
1987-12-01 00:00:00+00:00,5.205235958099365,5.3353657722473145,5.205235958099365,2.4193010330200195,160608,0.0,
1987-12-02 00:00:00+00:00,5.3353657722473145,5.498030185699463,5.3353657722473145,2.508356094360352,232458,0.0,
1987-12-03 00:00:00+00:00,5.498030185699463,5.498030185699463,5.237768173217773,2.3896162509918213,600165,0.0,
1987-12-04 00:00:00+00:00,5.205235958099365,5.205235958099365,4.944973945617676,2.2857203483581543,315836,0.0,
1987-12-07 00:00:00+00:00,5.01003885269165,5.10763692855835,5.01003885269165,2.315405368804932,329668,0.0,
1987-12-08 00:00:00+00:00,5.0751051902771,5.140170097351074,5.01003885269165,2.3302464485168457,282408,0.0,
1987-12-09 00:00:00+00:00,5.10763692855835,5.3028340339660645,5.10763692855835,2.345088243484497,492965,0.0,
1987-12-10 00:00:00+00:00,5.140170097351074,5.205235958099365,5.042572021484375,2.374774217605591,305077,0.0,
1987-12-11 00:00:00+00:00,5.205235958099365,5.3028340339660645,5.10763692855835,2.345088243484497,321984,0.0,
1987-12-14 00:00:00+00:00,5.140170097351074,5.3353657722473145,5.10763692855835,2.434142589569092,225158,0.0,
1987-12-15 00:00:00+00:00,5.400432109832764,5.595627784729004,5.400432109832764,2.508356094360352,295088,0.0,
1987-12-16 00:00:00+00:00,5.498030185699463,5.693225860595703,5.498030185699463,2.56772518157959,209405,0.0,
1987-12-17 00:00:00+00:00,5.6281609535217285,5.855889797210693,5.595627784729004,2.6122519969940186,957497,0.0,
1987-12-18 00:00:00+00:00,5.725759029388428,5.758292198181152,5.6281609535217285,2.6122519969940186,378465,0.0,
1987-12-21 00:00:00+00:00,5.725759029388428,5.790824890136719,5.6281609535217285,2.597410202026367,214015,0.0,
1987-12-22 00:00:00+00:00,5.693225860595703,5.725759029388428,5.6281609535217285,2.597410202026367,217473,0.0,
1987-12-23 00:00:00+00:00,5.725759029388428,5.823357105255127,5.725759029388428,2.656778335571289,512561,0.0,
1987-12-24 00:00:00+00:00,5.855889797210693,5.953487873077393,5.855889797210693,2.6864638328552246,75693,0.0,
1987-12-28 00:00:00+00:00,5.855889797210693,5.855889797210693,5.823357105255127,2.656778335571289,133712,0.0,
1987-12-29 00:00:00+00:00,5.823357105255127,5.888422966003418,5.725759029388428,2.656778335571289,335816,0.0,
