date,VC_Open,VC_High,VC_Low,VC_Close,VC_Volume,VC_Dividends,VC_Stock Splits
2010-10-05 00:00:00+00:00,58.0,58.0,50.7599983215332,33.56774139404297,478400,0.0,
2010-10-06 00:00:00+00:00,57.5,58.0,56.75,33.01744842529297,261800,0.0,
2010-10-07 00:00:00+00:00,57.5,58.5,57.0,33.52140045166016,636000,0.0,
2010-10-08 00:00:00+00:00,59.0,59.0,57.09999847412109,33.770477294921875,731500,0.0,
2010-10-11 00:00:00+00:00,58.34999847412109,58.369998931884766,57.5,33.62566375732422,92800,0.0,
2010-10-12 00:00:00+00:00,58.0,60.25,58.0,34.9000244140625,469000,0.0,
2010-10-13 00:00:00+00:00,60.0,62.29999923706055,59.900001525878906,35.8847541809082,310500,0.0,
2010-10-14 00:00:00+00:00,62.25,64.75,62.25,36.49296951293945,316700,0.0,
2010-10-15 00:00:00+00:00,63.0,63.5,62.25,36.49296951293945,115700,0.0,
2010-10-18 00:00:00+00:00,62.0,63.0,61.0,36.49296951293945,274100,0.0,
2010-10-19 00:00:00+00:00,62.900001525878906,63.0,61.09999847412109,36.19755172729492,4000,0.0,
2010-10-20 00:00:00+00:00,62.0,62.5,61.09999847412109,36.20334243774414,2400,0.0,
2010-10-21 00:00:00+00:00,61.0,62.0,60.0,34.755210876464844,217300,0.0,
2010-10-22 00:00:00+00:00,60.5,61.5,60.040000915527344,35.18965148925781,86400,0.0,
2010-10-25 00:00:00+00:00,60.75,62.400001525878906,60.75,36.14542007446289,269600,0.0,
2010-10-26 00:00:00+00:00,62.75,65.0999984741211,62.75,37.6514778137207,386500,0.0,
2010-10-27 00:00:00+00:00,64.0,66.0,63.0,37.07222366333008,186400,0.0,
2010-10-28 00:00:00+00:00,64.0999984741211,65.5999984741211,63.0,37.07222366333008,59600,0.0,
2010-10-29 00:00:00+00:00,62.75,63.0,61.29999923706055,36.4350471496582,264000,0.0,
2010-11-01 00:00:00+00:00,62.59999847412109,63.5,62.59999847412109,36.60302734375,118400,0.0,
2010-11-02 00:00:00+00:00,63.150001525878906,63.150001525878906,62.54999923706055,36.46400833129883,191600,0.0,
2010-11-03 00:00:00+00:00,62.70000076293945,63.04999923706055,62.54999923706055,36.49296951293945,181200,0.0,
2010-11-04 00:00:00+00:00,62.900001525878906,65.3499984741211,62.900001525878906,37.6514778137207,389200,0.0,
2010-11-05 00:00:00+00:00,64.75,65.25,64.75,37.639892578125,225900,0.0,
2010-11-08 00:00:00+00:00,65.0,65.4000015258789,64.9000015258789,37.79629135131836,113100,0.0,
2010-11-09 00:00:00+00:00,65.05000305175781,66.25,64.30000305175781,37.36185073852539,174500,0.0,
2010-11-10 00:00:00+00:00,64.9000015258789,65.75,64.5999984741211,38.08591842651367,73100,0.0,
2010-11-11 00:00:00+00:00,65.25,66.44999694824219,65.25,38.43346786499024,129200,0.0,
2010-11-12 00:00:00+00:00,66.5,66.5,64.51000213623047,37.99902725219727,44300,0.0,
2010-11-15 00:00:00+00:00,65.5999984741211,65.80000305175781,64.0,37.79629135131836,51100,0.0,
2010-11-16 00:00:00+00:00,65.0,65.0,63.25,37.3328857421875,26500,0.0,
2010-11-17 00:00:00+00:00,64.30000305175781,64.5,63.5,37.18807220458984,20900,0.0,
2010-11-18 00:00:00+00:00,64.25,65.0999984741211,64.19999694824219,37.6514778137207,40900,0.0,
2010-11-19 00:00:00+00:00,64.9000015258789,64.9000015258789,64.5,37.52404022216797,16100,0.0,
2010-11-22 00:00:00+00:00,64.75,65.19999694824219,64.26000213623047,37.41977310180664,23300,0.0,
2010-11-23 00:00:00+00:00,64.4000015258789,64.4000015258789,62.5,36.63778305053711,46000,0.0,
2010-11-24 00:00:00+00:00,63.25,63.25,62.84999847412109,36.55089569091797,116900,0.0,
2010-11-26 00:00:00+00:00,62.84999847412109,63.25,62.84999847412109,36.63778305053711,3900,0.0,
2010-11-29 00:00:00+00:00,63.5,63.75,61.02000045776367,35.62408828735352,672800,0.0,
2010-11-30 00:00:00+00:00,61.5,61.5,60.20000076293945,35.07379913330078,361700,0.0,
2010-12-01 00:00:00+00:00,60.5,62.25,60.5,35.68201446533203,436200,0.0,
2010-12-02 00:00:00+00:00,61.59999847412109,63.09999847412109,61.5,36.55089569091797,341300,0.0,
2010-12-03 00:00:00+00:00,63.0099983215332,64.0,63.0,36.95637130737305,271300,0.0,
2010-12-06 00:00:00+00:00,63.9900016784668,64.5,63.9900016784668,37.21703720092773,105800,0.0,
2010-12-07 00:00:00+00:00,64.58999633789062,65.25,64.58999633789062,37.79629135131836,375200,0.0,
2010-12-08 00:00:00+00:00,64.94999694824219,65.0,64.5999984741211,37.50666427612305,153900,0.0,
2010-12-09 00:00:00+00:00,64.80000305175781,65.0999984741211,64.73999786376953,37.58196640014648,172600,0.0,
2010-12-10 00:00:00+00:00,65.0,65.0,64.5,37.59355163574219,203000,0.0,
2010-12-13 00:00:00+00:00,65.0,65.25,64.75,37.62251281738281,5300,0.0,
2010-12-14 00:00:00+00:00,64.94999694824219,65.94999694824219,64.8499984741211,38.13804626464844,103200,0.0,
2010-12-15 00:00:00+00:00,65.83999633789062,65.9000015258789,64.80000305175781,37.53562927246094,64000,0.0,
2010-12-16 00:00:00+00:00,64.76000213623047,65.25,64.05000305175781,37.62251281738281,76900,0.0,
2010-12-17 00:00:00+00:00,64.8499984741211,67.94999694824219,64.75,38.80998229980469,223300,0.0,
2010-12-20 00:00:00+00:00,67.11000061035156,69.1500015258789,67.11000061035156,39.67886352539063,126300,0.0,
2010-12-21 00:00:00+00:00,69.0,70.93000030517578,69.0,40.98218536376953,444300,0.0,
2010-12-22 00:00:00+00:00,71.0,73.98999786376953,71.0,41.49192810058594,295900,0.0,
2010-12-23 00:00:00+00:00,72.25,73.75,72.0,42.71994400024414,433900,0.0,
2010-12-27 00:00:00+00:00,73.55000305175781,74.19999694824219,73.25,42.71994400024414,63300,0.0,
2010-12-28 00:00:00+00:00,73.75,74.0,73.19999694824219,42.57513046264648,96400,0.0,
2010-12-29 00:00:00+00:00,73.25,74.25,73.25,42.9516487121582,27700,0.0,
2010-12-30 00:00:00+00:00,74.0,74.3499984741211,73.69999694824219,42.9516487121582,94400,0.0,
2010-12-31 00:00:00+00:00,74.1500015258789,74.5,73.75,43.00957107543945,253700,0.0,
2011-01-03 00:00:00+00:00,73.98999786376953,73.98999786376953,71.44999694824219,41.59040451049805,950300,0.0,
2011-01-04 00:00:00+00:00,71.75,71.76000213623047,71.25,41.300777435302734,1361400,0.0,
2011-01-05 00:00:00+00:00,71.30000305175781,71.3499984741211,70.75,41.329734802246094,1753000,0.0,
2011-01-06 00:00:00+00:00,71.3499984741211,72.4000015258789,71.27999877929688,41.79314041137695,1642200,0.0,
2011-01-07 00:00:00+00:00,72.44999694824219,75.5,72.44999694824219,43.73363876342773,1991000,0.0,
2011-01-10 00:00:00+00:00,75.5,75.5,75.5,43.73363876342773,0,0.0,
2011-01-11 00:00:00+00:00,75.5,75.5,75.5,43.73363876342773,0,0.0,
2011-01-12 00:00:00+00:00,75.93000030517578,76.25,74.5,43.30499267578125,877800,0.0,
2011-01-13 00:00:00+00:00,74.37000274658203,75.0,73.2699966430664,42.76628494262695,856900,0.0,
2011-01-14 00:00:00+00:00,71.5,73.51000213623047,71.5,41.995880126953125,1145400,0.0,
2011-01-18 00:00:00+00:00,72.5,72.5,72.11000061035156,41.82210159301758,234900,0.0,
2011-01-19 00:00:00+00:00,72.2699966430664,73.0999984741211,69.58000183105469,40.46085739135742,434900,0.0,
2011-01-20 00:00:00+00:00,69.16999816894531,71.31999969482422,68.6500015258789,41.22547149658203,412000,0.0,
2011-01-21 00:00:00+00:00,71.55000305175781,73.3499984741211,71.4000015258789,42.488243103027344,2270200,0.0,
2011-01-24 00:00:00+00:00,73.2300033569336,73.3499984741211,72.44000244140625,41.995880126953125,287100,0.0,
2011-01-25 00:00:00+00:00,72.43000030517578,73.25,71.69999694824219,41.723628997802734,196100,0.0,
2011-01-26 00:00:00+00:00,72.0,72.66000366210938,71.81999969482422,41.6483268737793,322100,0.0,
2011-01-27 00:00:00+00:00,72.01000213623047,72.54000091552734,71.80999755859375,42.01905059814453,967300,0.0,
2011-01-28 00:00:00+00:00,72.30000305175781,72.30000305175781,69.0,40.36238479614258,739300,0.0,
2011-01-31 00:00:00+00:00,70.16000366210938,70.25,69.37999725341797,40.68676376342773,302100,0.0,
2011-02-01 00:00:00+00:00,70.75,70.75,69.76000213623047,40.54774475097656,319200,0.0,
2011-02-02 00:00:00+00:00,69.87000274658203,69.87000274658203,67.88999938964844,39.79471206665039,255000,0.0,
2011-02-03 00:00:00+00:00,68.77999877929688,70.16000366210938,68.19999694824219,40.51877975463867,310000,0.0,
2011-02-04 00:00:00+00:00,70.0,71.73999786376953,70.0,41.12699890136719,460600,0.0,
2011-02-07 00:00:00+00:00,70.7300033569336,72.25,70.7300033569336,41.61356735229492,329700,0.0,
2011-02-08 00:00:00+00:00,71.93000030517578,72.33999633789062,71.70999908447266,41.81051635742188,247900,0.0,
2011-02-09 00:00:00+00:00,72.0,72.3499984741211,71.4800033569336,41.59040451049805,81200,0.0,
2011-02-10 00:00:00+00:00,71.62000274658203,71.79000091552734,70.43000030517578,41.01115036010742,265000,0.0,
2011-02-11 00:00:00+00:00,70.5999984741211,71.26000213623047,70.19000244140625,41.05169677734375,303900,0.0,
2011-02-14 00:00:00+00:00,71.0,71.51000213623047,70.80000305175781,41.18492126464844,416100,0.0,
2011-02-15 00:00:00+00:00,70.94999694824219,71.75,70.94999694824219,41.47454833984375,433100,0.0,
2011-02-16 00:00:00+00:00,71.58999633789062,71.8499984741211,71.19999694824219,41.619361877441406,321500,0.0,
2011-02-17 00:00:00+00:00,71.91999816894531,73.37999725341797,71.73999786376953,42.505619049072266,544900,0.0,
2011-02-18 00:00:00+00:00,74.97000122070312,76.61000061035156,74.4800033569336,43.28761672973633,835000,0.0,
2011-02-22 00:00:00+00:00,74.83000183105469,74.83000183105469,73.6500015258789,42.72573852539063,326100,0.0,
2011-02-23 00:00:00+00:00,73.88999938964844,74.20999908447266,71.69999694824219,42.053802490234375,810800,0.0,
2011-02-24 00:00:00+00:00,72.58999633789062,73.66999816894531,71.80000305175781,41.688873291015625,724000,0.0,
2011-02-25 00:00:00+00:00,72.62000274658203,73.41000366210938,72.5999984741211,42.43031692504883,469000,0.0,
2011-02-28 00:00:00+00:00,73.8499984741211,75.05000305175781,73.26000213623047,42.83579254150391,371500,0.0,
2011-03-01 00:00:00+00:00,74.5,74.75,73.37999725341797,42.67360305786133,356500,0.0,
2011-03-02 00:00:00+00:00,73.55000305175781,74.19000244140625,73.4800033569336,42.87055206298828,515200,0.0,
2011-03-03 00:00:00+00:00,74.87000274658203,75.1500015258789,74.66999816894531,43.49614334106445,489400,0.0,
2011-03-04 00:00:00+00:00,75.02999877929688,75.0999984741211,74.58000183105469,43.43821716308594,412300,0.0,
2011-03-07 00:00:00+00:00,75.22000122070312,75.94000244140625,73.75,43.03274154663086,525100,0.0,
2011-03-08 00:00:00+00:00,74.43000030517578,74.83000183105469,73.31999969482422,42.69097900390625,426000,0.0,
