date,RMD_Open,RMD_High,RMD_Low,RMD_Close,RMD_Volume,RMD_Dividends,RMD_Stock Splits
1995-06-02 00:00:00+00:00,0.75,0.75,0.65625,0.5658816695213318,14915200,0.0,
1995-06-05 00:00:00+00:00,0.671875,0.6796879768371582,0.6367189884185791,0.5395615100860596,4787200,0.0,
1995-06-06 00:00:00+00:00,0.65625,0.6640629768371582,0.640625,0.5395615100860596,4769600,0.0,
1995-06-07 00:00:00+00:00,0.640625,0.640625,0.609375,0.5395615100860596,4793600,0.0,
1995-06-08 00:00:00+00:00,0.640625,0.703125,0.625,0.5922017097473145,7235200,0.0,
1995-06-09 00:00:00+00:00,0.703125,0.71875,0.6875,0.5922017097473145,4771200,0.0,
1995-06-12 00:00:00+00:00,0.71875,0.71875,0.6875,0.6053617000579834,4409600,0.0,
1995-06-13 00:00:00+00:00,0.71875,0.71875,0.6875,0.5790417790412903,2212800,0.0,
1995-06-14 00:00:00+00:00,0.703125,0.703125,0.6875,0.5790417790412903,4632000,0.0,
1995-06-15 00:00:00+00:00,0.703125,0.703125,0.6875,0.5823315382003784,896000,0.0,
1995-06-16 00:00:00+00:00,0.6875,0.703125,0.6875,0.5790417790412903,388800,0.0,
1995-06-19 00:00:00+00:00,0.703125,0.703125,0.6875,0.5823315382003784,374400,0.0,
1995-06-20 00:00:00+00:00,0.6875,0.703125,0.6875,0.5790417790412903,201600,0.0,
1995-06-21 00:00:00+00:00,0.6875,0.703125,0.6875,0.5922017097473145,481600,0.0,
1995-06-22 00:00:00+00:00,0.703125,0.703125,0.6875,0.5922017097473145,5576000,0.0,
1995-06-23 00:00:00+00:00,0.6923829913139343,0.75,0.6875,0.6316816210746765,2844800,0.0,
1995-06-26 00:00:00+00:00,0.703125,0.75,0.703125,0.6053617000579834,825600,0.0,
1995-06-27 00:00:00+00:00,0.75,0.75,0.703125,0.6316816210746765,1020800,0.0,
1995-06-28 00:00:00+00:00,0.703125,0.75,0.703125,0.6316816210746765,193600,0.0,
1995-06-29 00:00:00+00:00,0.75,0.75,0.703125,0.6316816210746765,104000,0.0,
1995-06-30 00:00:00+00:00,0.75,0.75,0.75,0.6316816210746765,14400,0.0,
1995-07-03 00:00:00+00:00,0.75,0.75,0.75,0.6316816210746765,32000,0.0,
1995-07-05 00:00:00+00:00,0.71875,0.8125,0.71875,0.6580018997192383,417600,0.0,
1995-07-06 00:00:00+00:00,0.78125,0.828125,0.78125,0.697482168674469,691200,0.0,
1995-07-07 00:00:00+00:00,0.796875,0.890625,0.796875,0.7238022089004517,1740800,0.0,
1995-07-10 00:00:00+00:00,0.875,0.90625,0.859375,0.7369620203971863,1068800,0.0,
1995-07-11 00:00:00+00:00,0.90625,0.90625,0.8125,0.6843219995498657,432000,0.0,
1995-07-12 00:00:00+00:00,0.84375,0.875,0.84375,0.7369620203971863,708800,0.0,
1995-07-13 00:00:00+00:00,0.875,0.875,0.84375,0.7369620203971863,337600,0.0,
1995-07-14 00:00:00+00:00,0.875,0.890625,0.875,0.7501220107078552,513600,0.0,
1995-07-17 00:00:00+00:00,0.859375,0.890625,0.859375,0.7501220107078552,60800,0.0,
1995-07-18 00:00:00+00:00,0.890625,0.890625,0.828125,0.7369620203971863,192000,0.0,
1995-07-19 00:00:00+00:00,0.875,0.875,0.796875,0.697482168674469,332800,0.0,
1995-07-20 00:00:00+00:00,0.828125,0.828125,0.828125,0.697482168674469,0,0.0,
1995-07-21 00:00:00+00:00,0.828125,0.828125,0.796875,0.6744518280029297,176000,0.0,
1995-07-24 00:00:00+00:00,0.78125,0.828125,0.78125,0.697482168674469,3200,0.0,
1995-07-25 00:00:00+00:00,0.828125,0.828125,0.796875,0.6711620688438416,46400,0.0,
1995-07-26 00:00:00+00:00,0.828125,0.84375,0.796875,0.7106418013572693,187200,0.0,
1995-07-27 00:00:00+00:00,0.84375,0.890625,0.828125,0.7501220107078552,979200,0.0,
1995-07-28 00:00:00+00:00,0.890625,0.90625,0.890625,0.7632821798324585,9600,0.0,
1995-07-31 00:00:00+00:00,0.859375,0.90625,0.859375,0.7238022089004517,89600,0.0,
1995-08-01 00:00:00+00:00,0.90625,0.90625,0.90625,0.7632821798324585,9600,0.0,
1995-08-02 00:00:00+00:00,0.90625,0.90625,0.859375,0.7238022089004517,38400,0.0,
1995-08-03 00:00:00+00:00,0.859375,0.90625,0.859375,0.7632821798324585,59200,0.0,
1995-08-04 00:00:00+00:00,0.859375,0.859375,0.859375,0.7238022089004517,11200,0.0,
1995-08-07 00:00:00+00:00,0.890625,0.890625,0.859375,0.7238022089004517,14400,0.0,
1995-08-08 00:00:00+00:00,0.859375,0.890625,0.859375,0.7501220107078552,216000,0.0,
1995-08-09 00:00:00+00:00,0.890625,0.890625,0.859375,0.7238022089004517,182400,0.0,
1995-08-10 00:00:00+00:00,0.890625,0.890625,0.890625,0.7501220107078552,9600,0.0,
1995-08-11 00:00:00+00:00,0.859375,0.890625,0.859375,0.7501220107078552,8000,0.0,
1995-08-14 00:00:00+00:00,0.890625,0.890625,0.859375,0.7402517795562744,107200,0.0,
1995-08-15 00:00:00+00:00,0.890625,0.890625,0.890625,0.7501220107078552,4800,0.0,
1995-08-16 00:00:00+00:00,0.890625,0.890625,0.890625,0.7501220107078552,8000,0.0,
1995-08-17 00:00:00+00:00,0.890625,0.890625,0.859375,0.7501220107078552,99200,0.0,
1995-08-18 00:00:00+00:00,0.859375,0.890625,0.859375,0.7238022089004517,257600,0.0,
1995-08-21 00:00:00+00:00,0.890625,0.890625,0.875,0.7369620203971863,401600,0.0,
1995-08-22 00:00:00+00:00,0.9375,0.9375,0.890625,0.7896022796630859,2531200,0.0,
1995-08-23 00:00:00+00:00,0.9375,0.9375,0.9140629768371582,0.7896022796630859,928000,0.0,
1995-08-24 00:00:00+00:00,0.9375,0.9375,0.890625,0.7501220107078552,9324800,0.0,
1995-08-25 00:00:00+00:00,0.9375,0.9375,0.890625,0.7896022796630859,86400,0.0,
1995-08-28 00:00:00+00:00,0.9375,0.9375,0.890625,0.7501220107078552,65600,0.0,
1995-08-29 00:00:00+00:00,0.9375,0.9375,0.890625,0.7896022796630859,784000,0.0,
1995-08-30 00:00:00+00:00,0.890625,0.9375,0.890625,0.7896022796630859,33600,0.0,
1995-08-31 00:00:00+00:00,0.9375,0.9375,0.9375,0.7896022796630859,27200,0.0,
1995-09-01 00:00:00+00:00,0.9375,0.9375,0.9375,0.7896022796630859,75200,0.0,
1995-09-05 00:00:00+00:00,0.890625,0.9375,0.890625,0.7896022796630859,38400,0.0,
1995-09-06 00:00:00+00:00,0.9375,0.96875,0.890625,0.8159223198890686,1896000,0.0,
1995-09-07 00:00:00+00:00,0.921875,0.984375,0.921875,0.8290824294090271,769600,0.0,
1995-09-08 00:00:00+00:00,0.984375,1.0,0.96875,0.8422423005104065,2222400,0.0,
1995-09-11 00:00:00+00:00,1.0,1.015625,0.984375,0.8554024696350098,1158400,0.0,
1995-09-12 00:00:00+00:00,0.96875,1.03125,0.96875,0.8685625195503235,427200,0.0,
1995-09-13 00:00:00+00:00,1.015625,1.015625,1.015625,0.8554024696350098,6400,0.0,
1995-09-14 00:00:00+00:00,1.015625,1.046875,0.984375,0.8817225098609924,452800,0.0,
1995-09-15 00:00:00+00:00,1.046875,1.046875,1.0,0.8817225098609924,51200,0.0,
1995-09-18 00:00:00+00:00,1.046875,1.046875,1.0,0.8817225098609924,30400,0.0,
1995-09-19 00:00:00+00:00,1.046875,1.09375,1.0,0.9212026596069336,2232000,0.0,
1995-09-20 00:00:00+00:00,1.0625,1.09375,1.0625,0.9212026596069336,4377600,0.0,
1995-09-21 00:00:00+00:00,1.0625,1.125,1.0625,0.947522521018982,132800,0.0,
1995-09-22 00:00:00+00:00,1.0625,1.125,1.0625,0.947522521018982,24000,0.0,
1995-09-25 00:00:00+00:00,1.0625,1.125,1.0625,0.9343628883361816,80000,0.0,
1995-09-26 00:00:00+00:00,1.125,1.125,1.0625,0.9343628883361816,80000,0.0,
1995-09-27 00:00:00+00:00,1.0625,1.0625,1.0625,0.8948825001716614,152000,0.0,
1995-09-28 00:00:00+00:00,1.0625,1.109375,1.0625,0.901463270187378,284800,0.0,
1995-09-29 00:00:00+00:00,1.078125,1.109375,1.078125,0.9343628883361816,209600,0.0,
1995-10-02 00:00:00+00:00,1.0625,1.109375,1.0625,0.9343628883361816,17600,0.0,
1995-10-03 00:00:00+00:00,1.09375,1.109375,1.0625,0.8948825001716614,3403200,0.0,
1995-10-04 00:00:00+00:00,1.0625,1.0703129768371582,1.03125,0.8685625195503235,5144000,0.0,
1995-10-05 00:00:00+00:00,1.03125,1.046875,0.984375,0.8290824294090271,334400,0.0,
1995-10-06 00:00:00+00:00,0.984375,1.015625,0.953125,0.8159223198890686,329600,0.0,
1995-10-09 00:00:00+00:00,1.015625,1.015625,0.9375,0.8159223198890686,129600,0.0,
1995-10-10 00:00:00+00:00,0.921875,0.96875,0.890625,0.7632821798324585,379200,0.0,
1995-10-11 00:00:00+00:00,0.875,0.921875,0.875,0.7567026615142822,163200,0.0,
1995-10-12 00:00:00+00:00,0.921875,0.921875,0.8828129768371582,0.7567026615142822,206400,0.0,
1995-10-13 00:00:00+00:00,0.921875,0.921875,0.859375,0.7238022089004517,620800,0.0,
1995-10-16 00:00:00+00:00,0.90625,0.90625,0.859375,0.7238022089004517,846400,0.0,
1995-10-17 00:00:00+00:00,0.90625,0.90625,0.859375,0.7238022089004517,641600,0.0,
1995-10-18 00:00:00+00:00,0.890625,0.90625,0.8828129768371582,0.7435425519943237,892800,0.0,
1995-10-19 00:00:00+00:00,0.90625,0.90625,0.875,0.7632821798324585,1720000,0.0,
1995-10-20 00:00:00+00:00,0.90625,0.90625,0.90625,0.7632821798324585,20800,0.0,
1995-10-23 00:00:00+00:00,0.890625,0.9375,0.875,0.7896022796630859,30400,0.0,
1995-10-24 00:00:00+00:00,0.9375,1.0,0.90625,0.8422423005104065,411200,0.0,
1995-10-25 00:00:00+00:00,1.0,1.015625,0.96875,0.8554024696350098,116800,0.0,
1995-10-26 00:00:00+00:00,0.96875,1.0,0.96875,0.8422423005104065,17600,0.0,
1995-10-27 00:00:00+00:00,0.96875,0.96875,0.96875,0.8159223198890686,64000,0.0,
1995-10-30 00:00:00+00:00,0.953125,0.953125,0.953125,0.8027623891830444,11200,0.0,
1995-10-31 00:00:00+00:00,0.9375,0.9375,0.9375,0.7896022796630859,32000,0.0,
1995-11-01 00:00:00+00:00,0.9375,1.0,0.9375,0.8422423005104065,107200,0.0,
1995-11-02 00:00:00+00:00,0.9765629768371582,0.9765629768371582,0.9375,0.7896022796630859,608000,0.0,
1995-11-03 00:00:00+00:00,1.0,1.0,0.953125,0.8159223198890686,57600,0.0,
1995-11-06 00:00:00+00:00,0.96875,1.0,0.953125,0.8422423005104065,3225600,0.0,
1995-11-07 00:00:00+00:00,0.984375,1.0,0.984375,0.8422423005104065,99200,0.0,
1995-11-08 00:00:00+00:00,1.0,1.0,1.0,0.8422423005104065,83200,0.0,
1995-11-09 00:00:00+00:00,0.9375,0.9375,0.9375,0.7896022796630859,3200,0.0,
1995-11-10 00:00:00+00:00,1.0,1.0,1.0,0.8422423005104065,3200,0.0,
