date,MOG-A_Open,MOG-A_High,MOG-A_Low,MOG-A_Close,MOG-A_Volume,MOG-A_Dividends,MOG-A_Stock Splits
1980-06-25 00:00:00+00:00,0.0,2.19753098487854,2.0740740299224854,1.93779456615448,355388,0.0,
1980-06-26 00:00:00+00:00,0.0,2.2716050148010254,2.172840118408203,1.959814190864563,222750,0.0,
1980-06-27 00:00:00+00:00,0.0,2.19753098487854,2.1481480598449707,1.959814190864563,54169,0.0,
1980-06-30 00:00:00+00:00,0.0,2.222222089767456,2.172840118408203,1.959814190864563,64800,0.0,
1980-07-01 00:00:00+00:00,0.0,2.222222089767456,2.19753098487854,1.959814190864563,11644,0.0,
1980-07-02 00:00:00+00:00,0.0,2.2469139099121094,2.19753098487854,2.003855466842652,85556,0.0,
1980-07-03 00:00:00+00:00,0.0,2.2962958812713623,2.2469139099121094,2.047895193099976,91125,0.0,
1980-07-07 00:00:00+00:00,0.0,2.419753074645996,2.2716050148010254,2.1579978466033936,130613,0.0,
1980-07-08 00:00:00+00:00,0.0,2.469135999679565,2.370369911193848,2.113956928253174,327544,0.0,
1980-07-09 00:00:00+00:00,0.0,2.419753074645996,2.370369911193848,2.113956928253174,49106,0.0,
1980-07-10 00:00:00+00:00,0.0,2.444443941116333,2.370369911193848,2.113956928253174,163013,0.0,
1980-07-11 00:00:00+00:00,0.0,2.419753074645996,2.370369911193848,2.1579978466033936,26325,0.0,
1980-07-14 00:00:00+00:00,0.0,2.765431880950928,2.419753074645996,2.444262981414795,123019,0.0,
1980-07-15 00:00:00+00:00,0.0,2.765431880950928,2.59259295463562,2.312139749526977,198450,0.0,
1980-07-16 00:00:00+00:00,0.0,2.666666984558105,2.567900896072388,2.3561809062957764,30881,0.0,
1980-07-17 00:00:00+00:00,0.0,2.7160489559173584,2.641974925994873,2.3561809062957764,41006,0.0,
1980-07-18 00:00:00+00:00,0.0,2.765431880950928,2.641974925994873,2.3561809062957764,57713,0.0,
1980-07-21 00:00:00+00:00,0.0,2.740741014480591,2.641974925994873,2.378202199935913,32400,0.0,
1980-07-22 00:00:00+00:00,0.0,2.7160489559173584,2.617284059524536,2.378202199935913,110363,0.0,
1980-07-23 00:00:00+00:00,0.0,2.617284059524536,2.567900896072388,2.312139749526977,49613,0.0,
1980-07-24 00:00:00+00:00,0.0,2.617284059524536,2.567900896072388,2.290118932723999,16706,0.0,
1980-07-25 00:00:00+00:00,0.0,2.567900896072388,2.5185189247131348,2.246078968048096,27844,0.0,
1980-07-28 00:00:00+00:00,0.0,2.567900896072388,2.469135999679565,2.268099308013916,102769,0.0,
1980-07-29 00:00:00+00:00,0.0,2.666666984558105,2.567900896072388,2.3341610431671143,19238,0.0,
1980-07-30 00:00:00+00:00,0.0,2.765431880950928,2.59259295463562,2.400221824645996,73406,0.0,
1980-07-31 00:00:00+00:00,0.0,2.765431880950928,2.666666984558105,2.466282367706299,31388,0.0,
1980-08-01 00:00:00+00:00,0.0,2.839505910873413,2.740741014480591,2.5323429107666016,100238,0.0,
1980-08-04 00:00:00+00:00,0.0,2.864197969436645,2.765431880950928,2.466282367706299,44550,0.0,
1980-08-05 00:00:00+00:00,0.0,2.814815044403076,2.765431880950928,2.466282367706299,16706,0.0,
1980-08-06 00:00:00+00:00,0.0,2.765431880950928,2.666666984558105,2.378202199935913,17719,0.0,
1980-08-07 00:00:00+00:00,0.0,2.765431880950928,2.691358089447021,2.466282367706299,21263,0.0,
1980-08-08 00:00:00+00:00,0.0,2.765431880950928,2.691358089447021,2.466282367706299,62269,0.0,
1980-08-11 00:00:00+00:00,0.0,2.864197969436645,2.7160489559173584,2.510324001312256,57206,0.0,
1980-08-12 00:00:00+00:00,0.0,2.864197969436645,2.790122985839844,2.488302707672119,31388,0.0,
1980-08-13 00:00:00+00:00,0.0,2.864197969436645,2.790122985839844,2.5543651580810547,14681,0.0,
1980-08-14 00:00:00+00:00,0.0,3.1358020305633545,2.814815044403076,2.752548217773437,47588,0.0,
1980-08-15 00:00:00+00:00,0.0,3.382715940475464,3.160494089126587,2.9947729110717773,113906,0.0,
1980-08-18 00:00:00+00:00,0.0,3.382715940475464,3.0864200592041016,2.796588659286499,45056,0.0,
1980-08-19 00:00:00+00:00,0.0,3.185184955596924,2.987653970718384,2.818609476089477,67331,0.0,
1980-08-20 00:00:00+00:00,0.0,3.209877014160156,3.0864200592041016,2.818609476089477,35438,0.0,
1980-08-21 00:00:00+00:00,0.0,3.358025074005127,3.185184955596924,2.9947729110717773,79481,0.0,
1980-08-22 00:00:00+00:00,0.0,3.5308640003204346,3.358025074005127,3.082853317260742,64800,0.0,
1980-08-25 00:00:00+00:00,0.0,3.679012060165405,3.40740704536438,3.214975595474243,32906,0.0,
1980-08-26 00:00:00+00:00,0.0,3.679012060165405,3.580246925354004,3.23699688911438,58725,0.0,
1980-08-27 00:00:00+00:00,0.0,3.654320955276489,3.5061728954315186,3.17093563079834,55181,0.0,
1980-08-28 00:00:00+00:00,0.0,3.629630088806152,3.555556058883667,3.192955017089844,26831,0.0,
1980-08-29 00:00:00+00:00,0.0,3.60493803024292,3.481481075286865,3.1268951892852783,36450,0.0,
1980-09-02 00:00:00+00:00,0.0,3.629630088806152,3.481481075286865,3.1268951892852783,20756,0.0,
1980-09-03 00:00:00+00:00,0.0,3.5308640003204346,3.456789970397949,3.148914337158203,22275,0.0,
1980-09-04 00:00:00+00:00,0.0,3.580246925354004,3.481481075286865,3.148914337158203,34425,0.0,
1980-09-05 00:00:00+00:00,0.0,3.60493803024292,3.5308640003204346,3.148914337158203,24300,0.0,
1980-09-08 00:00:00+00:00,0.0,3.580246925354004,3.5308640003204346,3.17093563079834,19744,0.0,
1980-09-09 00:00:00+00:00,0.0,3.555556058883667,3.481481075286865,3.17093563079834,47081,0.0,
1980-09-10 00:00:00+00:00,0.0,3.654320955276489,3.555556058883667,3.23699688911438,97706,0.0,
1980-09-11 00:00:00+00:00,0.0,4.049383163452148,3.654320955276489,3.479221105575561,105806,0.0,
1980-09-12 00:00:00+00:00,0.0,4.098764896392822,3.9012351036071777,3.5012407302856445,77456,0.0,
1980-09-15 00:00:00+00:00,0.0,3.876543045043945,3.728394985198975,3.457199811935425,93150,0.0,
1980-09-16 00:00:00+00:00,0.0,4.024691104888916,3.876543045043945,3.567301988601685,42525,0.0,
1980-09-17 00:00:00+00:00,0.0,4.345678806304932,4.049383163452148,3.875587701797485,100238,0.0,
1980-09-18 00:00:00+00:00,0.0,4.320988178253174,4.123456954956055,3.743465185165405,81506,0.0,
1980-09-19 00:00:00+00:00,0.0,4.641974925994873,4.123456954956055,3.875587701797485,117450,0.0,
1980-09-22 00:00:00+00:00,0.0,4.518518924713135,4.345678806304932,4.02972936630249,118969,0.0,
1980-09-23 00:00:00+00:00,0.0,4.518518924713135,4.271605014801025,3.83154559135437,52650,0.0,
1980-09-24 00:00:00+00:00,0.0,4.197531223297119,3.950617074966431,3.6113431453704834,174150,0.0,
1980-09-25 00:00:00+00:00,0.0,4.123456954956055,4.049383163452148,3.6113431453704834,39994,0.0,
1980-09-26 00:00:00+00:00,0.0,4.074073791503906,3.80246901512146,3.391139030456543,83531,0.0,
1980-09-29 00:00:00+00:00,0.0,3.777777910232544,3.5061728954315186,3.23699688911438,58725,0.0,
1980-09-30 00:00:00+00:00,0.0,3.827159881591797,3.60493803024292,3.413158416748047,49613,0.0,
1980-10-01 00:00:00+00:00,0.0,3.9012351036071777,3.75308609008789,3.457199811935425,45563,0.0,
1980-10-02 00:00:00+00:00,0.0,3.925925970077514,3.851851940155029,3.479221105575561,43538,0.0,
1980-10-03 00:00:00+00:00,0.0,4.074073791503906,3.876543045043945,3.6333625316619873,61256,0.0,
1980-10-06 00:00:00+00:00,0.0,4.345678806304932,4.197531223297119,3.853567123413086,57206,0.0,
1980-10-07 00:00:00+00:00,0.0,4.370369911193848,4.222221851348877,3.7654855251312256,27338,0.0,
1980-10-08 00:00:00+00:00,0.0,4.320988178253174,4.197531223297119,3.809526681900024,32400,0.0,
1980-10-09 00:00:00+00:00,0.0,4.296296119689941,4.246913909912109,3.809526681900024,14175,0.0,
1980-10-10 00:00:00+00:00,0.0,4.246913909912109,4.148148059844971,3.6994242668151855,19744,0.0,
1980-10-13 00:00:00+00:00,0.0,4.197531223297119,4.148148059844971,3.743465185165405,9619,0.0,
1980-10-14 00:00:00+00:00,0.0,4.271605014801025,4.172840118408203,3.7875068187713614,57713,0.0,
1980-10-15 00:00:00+00:00,0.0,4.493826866149902,4.271605014801025,3.941648006439209,61763,0.0,
1980-10-16 00:00:00+00:00,0.0,4.592593193054199,4.320988178253174,3.853567123413086,285525,0.0,
1980-10-17 00:00:00+00:00,0.0,4.246913909912109,4.148148059844971,3.721445083618164,56700,0.0,
1980-10-20 00:00:00+00:00,0.0,4.246913909912109,4.123456954956055,3.7654855251312256,23794,0.0,
1980-10-21 00:00:00+00:00,0.0,4.246913909912109,4.148148059844971,3.6994242668151855,20756,0.0,
1980-10-22 00:00:00+00:00,0.0,4.148148059844971,4.098764896392822,3.655382871627808,16706,0.0,
1980-10-23 00:00:00+00:00,0.0,4.098764896392822,3.950617074966431,3.6113431453704834,72900,0.0,
1980-10-24 00:00:00+00:00,0.0,4.148148059844971,4.098764896392822,3.655382871627808,34931,0.0,
1980-10-27 00:00:00+00:00,0.0,4.148148059844971,4.098764896392822,3.677404165267944,19238,0.0,
1980-10-28 00:00:00+00:00,0.0,4.197531223297119,4.049383163452148,3.743465185165405,56700,0.0,
1980-10-29 00:00:00+00:00,0.0,4.222221851348877,4.222221851348877,3.7654855251312256,3544,0.0,
1980-10-30 00:00:00+00:00,0.0,4.222221851348877,4.123456954956055,3.677404165267944,63788,0.0,
1980-10-31 00:00:00+00:00,0.0,4.222221851348877,4.098764896392822,3.7654855251312256,38981,0.0,
1980-11-03 00:00:00+00:00,0.0,4.222221851348877,4.148148059844971,3.743465185165405,5063,0.0,
1980-11-05 00:00:00+00:00,0.0,4.493826866149902,4.296296119689941,3.919628381729126,60750,0.0,
1980-11-06 00:00:00+00:00,0.0,4.444444179534912,4.320988178253174,3.897607564926148,64800,0.0,
1980-11-07 00:00:00+00:00,0.0,4.444444179534912,4.320988178253174,3.963668584823608,17213,0.0,
1980-11-10 00:00:00+00:00,0.0,4.543210029602051,4.493826866149902,4.007709980010986,15694,0.0,
1980-11-11 00:00:00+00:00,0.0,4.543210029602051,4.4691362380981445,4.051750659942627,26325,0.0,
1980-11-12 00:00:00+00:00,0.0,4.543210029602051,4.444444179534912,4.02972936630249,23794,0.0,
1980-11-13 00:00:00+00:00,0.0,4.567901134490967,4.493826866149902,4.007709980010986,53663,0.0,
1980-11-14 00:00:00+00:00,0.0,4.543210029602051,4.4691362380981445,4.051750659942627,18731,0.0,
1980-11-17 00:00:00+00:00,0.0,4.592593193054199,4.493826866149902,4.073770999908447,81506,0.0,
1980-11-18 00:00:00+00:00,0.0,4.814815044403076,4.543210029602051,4.249934673309326,207563,0.0,
1980-11-19 00:00:00+00:00,0.0,4.814815044403076,4.641974925994873,4.161850929260254,111375,0.0,
1980-11-20 00:00:00+00:00,0.0,4.765431880950928,4.641974925994873,4.183873176574707,32906,0.0,
1980-11-21 00:00:00+00:00,0.0,4.7160491943359375,4.641974925994873,4.183873176574707,32906,0.0,
1980-11-24 00:00:00+00:00,0.0,4.6913580894470215,4.641974925994873,4.183873176574707,50625,0.0,
1980-11-25 00:00:00+00:00,0.0,4.839506149291992,4.6666669845581055,4.249934673309326,45056,0.0,
1980-11-26 00:00:00+00:00,0.0,4.740740776062012,4.6913580894470215,4.227914810180664,45056,0.0,
1980-11-28 00:00:00+00:00,0.0,4.814815044403076,4.7160491943359375,4.293975830078125,33919,0.0,
1980-12-01 00:00:00+00:00,0.0,4.814815044403076,4.740740776062012,4.227914810180664,22275,0.0,
1980-12-02 00:00:00+00:00,0.0,4.7160491943359375,4.6913580894470215,4.183873176574707,77456,0.0,
1980-12-03 00:00:00+00:00,0.0,5.259259223937988,4.7160491943359375,4.580237865447998,131119,0.0,
1980-12-04 00:00:00+00:00,0.0,5.654321193695068,5.135801792144775,4.888525485992432,90619,0.0,
1980-12-05 00:00:00+00:00,0.0,5.925926208496094,5.382716178894043,5.152770042419434,203513,0.0,
1980-12-08 00:00:00+00:00,0.0,5.703703880310059,5.481481075286865,4.888525485992432,451575,0.0,
1980-12-09 00:00:00+00:00,0.0,5.580246925354004,5.333333015441895,4.976606369018555,119475,0.0,
1980-12-10 00:00:00+00:00,0.0,5.580246925354004,5.333333015441895,4.800443649291992,43031,0.0,
1980-12-11 00:00:00+00:00,0.0,5.333333015441895,5.086420059204102,4.558220863342285,118463,0.0,
1980-12-12 00:00:00+00:00,0.0,5.432098865509033,5.185184955596924,4.844483852386475,49106,0.0,
1980-12-15 00:00:00+00:00,0.0,5.506173133850098,5.358025074005127,4.822464466094971,19238,0.0,
1980-12-16 00:00:00+00:00,0.0,5.407406806945801,5.259259223937988,4.690342426300049,11138,0.0,
1980-12-17 00:00:00+00:00,0.0,5.555555820465088,5.259259223937988,4.866505146026611,35438,0.0,
1980-12-18 00:00:00+00:00,0.0,5.728394985198975,5.481481075286865,5.020648002624512,35438,0.0,
1980-12-19 00:00:00+00:00,0.0,5.629630088806152,5.530863761901856,4.954586029052734,35944,0.0,
1980-12-22 00:00:00+00:00,0.0,5.827159881591797,5.506173133850098,5.196810245513916,27338,0.0,
1980-12-23 00:00:00+00:00,0.0,5.876543045043945,5.728394985198975,5.1747894287109375,27338,0.0,
1980-12-24 00:00:00+00:00,0.0,5.802468776702881,5.654321193695068,5.108729362487793,35438,0.0,
1980-12-26 00:00:00+00:00,0.0,5.901235103607178,5.802468776702881,5.196810245513916,38981,0.0,
1980-12-29 00:00:00+00:00,0.0,6.370369911193848,5.975308895111084,5.505096435546875,201488,0.0,
1980-12-30 00:00:00+00:00,0.0,6.271605014801025,6.123456954956055,5.505096435546875,151875,0.0,
1980-12-31 00:00:00+00:00,0.0,6.197531223297119,6.123456954956055,5.505096435546875,50625,0.0,
1981-01-02 00:00:00+00:00,0.0,6.271605014801025,6.172840118408203,5.5931782722473145,48094,0.0,
1981-01-05 00:00:00+00:00,0.0,6.419753074645996,6.246913909912109,5.681258678436279,133144,0.0,
1981-01-06 00:00:00+00:00,0.0,6.320988178253174,6.024691104888916,5.417015075683594,107325,0.0,
1981-01-07 00:00:00+00:00,0.0,5.703703880310059,5.037036895751953,5.020648002624512,317419,0.0,
1981-01-08 00:00:00+00:00,0.0,5.901235103607178,5.703703880310059,5.1747894287109375,97706,0.0,
1981-01-09 00:00:00+00:00,0.0,6.098764896392822,5.925926208496094,5.328933238983154,261225,0.0,
1981-01-12 00:00:00+00:00,0.0,6.098764896392822,5.851851940155029,5.218830585479736,54675,0.0,
1981-01-13 00:00:00+00:00,0.0,5.888888835906982,5.629630088806152,5.152770042419434,45225,0.0,
1981-01-14 00:00:00+00:00,0.0,5.962963104248047,5.777778148651123,5.317922592163086,47925,0.0,
1981-01-15 00:00:00+00:00,0.0,6.074073791503906,5.925926208496094,5.417015075683594,46575,0.0,
1981-01-16 00:00:00+00:00,0.0,6.074073791503906,5.925926208496094,5.383983612060547,113063,0.0,
1981-01-19 00:00:00+00:00,0.0,6.074073791503906,5.962963104248047,5.417015075683594,74250,0.0,
1981-01-20 00:00:00+00:00,0.0,6.074073791503906,5.888888835906982,5.25186014175415,56363,0.0,
1981-01-21 00:00:00+00:00,0.0,6.0,5.888888835906982,5.25186014175415,145463,0.0,
1981-01-22 00:00:00+00:00,0.0,5.777778148651123,5.518518924713135,4.987617492675781,69188,0.0,
1981-01-23 00:00:00+00:00,0.0,5.740740776062012,5.592593193054199,5.11974048614502,30038,0.0,
1981-01-26 00:00:00+00:00,0.0,5.814815044403076,5.518518924713135,5.020648002624512,15863,0.0,
1981-01-27 00:00:00+00:00,0.0,5.814815044403076,5.518518924713135,5.185800552368164,34088,0.0,
1981-01-28 00:00:00+00:00,0.0,5.851851940155029,5.703703880310059,5.086707592010498,23963,0.0,
1981-01-29 00:00:00+00:00,0.0,5.777778148651123,5.629630088806152,5.086707592010498,32738,0.0,
1981-01-30 00:00:00+00:00,0.0,5.888888835906982,5.777778148651123,5.218830585479736,29025,0.0,
1981-02-02 00:00:00+00:00,0.0,5.888888835906982,5.333333015441895,4.789433002471924,34425,0.0,
1981-02-03 00:00:00+00:00,0.0,5.481481075286865,5.370369911193848,4.888525485992432,17888,0.0,
1981-02-04 00:00:00+00:00,0.0,5.592593193054199,5.481481075286865,4.888525485992432,18900,0.0,
1981-02-05 00:00:00+00:00,0.0,5.592593193054199,5.555555820465088,4.954586029052734,14175,0.0,
1981-02-06 00:00:00+00:00,0.0,5.629630088806152,5.555555820465088,4.954586029052734,14175,0.0,
1981-02-09 00:00:00+00:00,0.0,5.629630088806152,5.555555820465088,5.020648002624512,29700,0.0,
1981-02-10 00:00:00+00:00,0.0,5.629630088806152,5.555555820465088,5.020648002624512,12488,0.0,
1981-02-11 00:00:00+00:00,0.0,5.629630088806152,5.481481075286865,4.954586029052734,6413,0.0,
1981-02-12 00:00:00+00:00,0.0,5.592593193054199,5.481481075286865,4.921557426452637,7763,0.0,
1981-02-13 00:00:00+00:00,0.0,5.444444179534912,5.333333015441895,4.822464466094971,16538,0.0,
1981-02-17 00:00:00+00:00,0.0,5.555555820465088,5.333333015441895,4.954586029052734,14513,0.0,
1981-02-18 00:00:00+00:00,0.0,5.592593193054199,5.518518924713135,4.987617492675781,10800,0.0,
1981-02-19 00:00:00+00:00,0.0,5.592593193054199,5.333333015441895,4.756403923034668,51638,0.0,
1981-02-20 00:00:00+00:00,0.0,5.555555820465088,5.333333015441895,4.921557426452637,19575,0.0,
1981-02-23 00:00:00+00:00,0.0,5.555555820465088,5.259259223937988,4.690342426300049,38138,0.0,
1981-02-24 00:00:00+00:00,0.0,5.259259223937988,5.148148059844971,4.690342426300049,30713,0.0,
1981-02-25 00:00:00+00:00,0.0,5.407406806945801,5.037036895751953,4.591250896453857,33075,0.0,
1981-02-26 00:00:00+00:00,0.0,5.333333015441895,5.0,4.65731143951416,46238,0.0,
1981-02-27 00:00:00+00:00,0.0,5.407406806945801,5.296296119689941,4.822464466094971,134663,0.0,
1981-03-02 00:00:00+00:00,0.0,5.518518924713135,5.333333015441895,4.888525485992432,22275,0.0,
1981-03-03 00:00:00+00:00,0.0,5.592593193054199,5.407406806945801,4.888525485992432,17888,0.0,
1981-03-04 00:00:00+00:00,0.0,5.555555820465088,5.444444179534912,4.954586029052734,27338,0.0,
1981-03-05 00:00:00+00:00,0.0,5.592593193054199,5.444444179534912,4.888525485992432,46238,0.0,
1981-03-06 00:00:00+00:00,0.0,5.555555820465088,5.481481075286865,4.954586029052734,6750,0.0,
1981-03-09 00:00:00+00:00,0.0,5.629630088806152,5.592593193054199,5.020648002624512,30038,0.0,
1981-03-10 00:00:00+00:00,0.0,5.740740776062012,5.592593193054199,5.053676605224609,53325,0.0,
1981-03-11 00:00:00+00:00,0.0,5.888888835906982,5.703703880310059,5.185800552368164,44550,0.0,
1981-03-12 00:00:00+00:00,0.0,5.888888835906982,5.777778148651123,5.25186014175415,14850,0.0,
1981-03-13 00:00:00+00:00,0.0,5.962963104248047,5.777778148651123,5.152770042419434,67500,0.0,
1981-03-16 00:00:00+00:00,0.0,5.925926208496094,5.777778148651123,5.218830585479736,18563,0.0,
1981-03-17 00:00:00+00:00,0.0,5.962963104248047,5.777778148651123,5.218830585479736,16200,0.0,
1981-03-18 00:00:00+00:00,0.0,6.074073791503906,5.814815044403076,5.350953102111816,33413,0.0,
1981-03-19 00:00:00+00:00,0.0,6.222221851348877,6.0,5.516105651855469,23963,0.0,
1981-03-20 00:00:00+00:00,0.0,6.222221851348877,6.111111164093018,5.549136638641357,19575,0.0,
1981-03-23 00:00:00+00:00,0.0,6.518518924713135,6.222221851348877,5.813380241394043,122175,0.0,
1981-03-24 00:00:00+00:00,0.0,6.629630088806152,6.407406806945801,5.747320175170898,62100,0.0,
1981-03-25 00:00:00+00:00,0.0,6.740740776062012,6.370369911193848,6.011565685272217,183600,0.0,
1981-03-26 00:00:00+00:00,0.0,6.888888835906982,6.740740776062012,6.011565685272217,88425,0.0,
1981-03-27 00:00:00+00:00,0.0,6.888888835906982,6.740740776062012,6.044596195220947,98213,0.0,
1981-03-30 00:00:00+00:00,0.0,6.925926208496094,6.814815044403076,6.176718711853027,50288,0.0,
1981-03-31 00:00:00+00:00,0.0,7.037036895751953,6.962963104248047,6.209747791290283,106650,0.0,
1981-04-01 00:00:00+00:00,0.0,7.370369911193848,6.962963104248047,6.540052890777588,298350,0.0,
1981-04-02 00:00:00+00:00,0.0,7.777778148651123,7.3333330154418945,6.936420440673828,72563,0.0,
1981-04-03 00:00:00+00:00,0.0,8.074073791503906,7.777778148651123,7.101574420928955,438750,0.0,
1981-04-06 00:00:00+00:00,0.0,7.925926208496094,7.407406806945801,6.705206394195557,102938,0.0,
1981-04-07 00:00:00+00:00,0.0,7.6666669845581055,7.296296119689941,6.804299354553223,129938,0.0,
1981-04-08 00:00:00+00:00,0.0,7.6666669845581055,7.444444179534912,6.672174453735352,52988,0.0,
1981-04-09 00:00:00+00:00,0.0,7.703703880310059,7.555555820465088,6.804299354553223,30713,0.0,
1981-04-10 00:00:00+00:00,0.0,7.777778148651123,7.592593193054199,6.936420440673828,94500,0.0,
1981-04-13 00:00:00+00:00,0.0,7.962963104248047,7.592593193054199,6.936420440673828,58725,0.0,
1981-04-14 00:00:00+00:00,0.0,7.888888835906982,7.703703880310059,6.936420440673828,17213,0.0,
1981-04-15 00:00:00+00:00,0.0,7.888888835906982,7.740740776062012,7.002481460571289,28688,0.0,
1981-04-16 00:00:00+00:00,0.0,7.962963104248047,7.777778148651123,6.936420440673828,50963,0.0,
1981-04-20 00:00:00+00:00,0.0,7.777778148651123,7.592593193054199,6.804299354553223,26325,0.0,
1981-04-21 00:00:00+00:00,0.0,7.777778148651123,7.6666669845581055,6.936420440673828,45563,0.0,
1981-04-22 00:00:00+00:00,0.0,7.851851940155029,7.703703880310059,6.969451904296875,71888,0.0,
1981-04-23 00:00:00+00:00,0.0,7.851851940155029,7.6666669845581055,6.870359420776367,24975,0.0,
1981-04-24 00:00:00+00:00,0.0,7.703703880310059,7.592593193054199,6.771267890930176,36113,0.0,
1981-04-27 00:00:00+00:00,0.0,7.592593193054199,7.185184955596924,6.507022380828857,47925,0.0,
1981-04-28 00:00:00+00:00,0.0,7.259259223937988,6.6666669845581055,6.275807857513428,78300,0.0,
1981-04-29 00:00:00+00:00,0.0,7.0,6.740740776062012,6.143688201904297,229838,0.0,
1981-04-30 00:00:00+00:00,0.0,7.481481075286865,7.0,6.606114387512207,101588,0.0,
1981-05-01 00:00:00+00:00,0.0,7.481481075286865,7.185184955596924,6.606114387512207,67838,0.0,
1981-05-04 00:00:00+00:00,0.0,7.3333330154418945,7.037036895751953,6.308838844299316,70200,0.0,
1981-05-05 00:00:00+00:00,0.0,7.185184955596924,7.074073791503906,6.374902248382568,12825,0.0,
1981-05-06 00:00:00+00:00,0.0,7.259259223937988,7.037036895751953,6.473993301391602,15525,0.0,
1981-05-07 00:00:00+00:00,0.0,7.370369911193848,7.259259223937988,6.573084831237793,24638,0.0,
1981-05-08 00:00:00+00:00,0.0,7.444444179534912,7.370369911193848,6.639145851135254,42863,0.0,
1981-05-11 00:00:00+00:00,0.0,7.555555820465088,7.3333330154418945,6.540052890777588,32063,0.0,
1981-05-12 00:00:00+00:00,0.0,7.370369911193848,7.296296119689941,6.573084831237793,18563,0.0,
1981-05-13 00:00:00+00:00,0.0,7.370369911193848,7.074073791503906,6.341870307922363,24300,0.0,
1981-05-14 00:00:00+00:00,0.0,7.148148059844971,7.111111164093018,6.341870307922363,11475,0.0,
1981-05-15 00:00:00+00:00,0.0,7.222221851348877,7.111111164093018,6.374902248382568,16200,0.0,
1981-05-18 00:00:00+00:00,0.0,7.3333330154418945,7.185184955596924,6.540052890777588,33750,0.0,
1981-05-19 00:00:00+00:00,0.0,7.592593193054199,7.370369911193848,6.771267890930176,56363,0.0,
1981-05-20 00:00:00+00:00,0.0,8.074073791503906,7.703703880310059,6.936420440673828,58725,0.0,
1981-05-21 00:00:00+00:00,0.0,8.074073791503906,7.851851940155029,7.200664043426514,38138,0.0,
1981-05-22 00:00:00+00:00,0.0,8.370369911193848,8.222222328186035,7.398848533630371,89438,0.0,
1981-05-26 00:00:00+00:00,0.0,8.555556297302246,8.148147583007812,7.398848533630371,89775,0.0,
1981-05-27 00:00:00+00:00,0.0,8.5925931930542,8.370369911193848,7.66309118270874,35775,0.0,
1981-05-28 00:00:00+00:00,0.0,8.814814567565918,8.666666984558105,7.795215129852295,75938,0.0,
1981-05-29 00:00:00+00:00,0.0,8.962963104248047,8.851852416992188,7.927338123321533,77288,0.0,
1981-06-01 00:00:00+00:00,0.0,9.185185432434082,8.851852416992188,7.993397712707519,48263,0.0,
1981-06-02 00:00:00+00:00,0.0,8.88888931274414,8.703703880310059,7.762185573577881,56700,0.0,
1981-06-03 00:00:00+00:00,0.0,8.629630088806152,8.518519401550293,7.597033500671387,39825,0.0,
1981-06-04 00:00:00+00:00,0.0,8.5925931930542,8.518519401550293,7.66309118270874,29700,0.0,
1981-06-05 00:00:00+00:00,0.0,8.777777671813965,8.5925931930542,7.69612455368042,22950,0.0,
1981-06-08 00:00:00+00:00,0.0,9.11111068725586,8.777777671813965,7.993397712707519,38475,0.0,
1981-06-09 00:00:00+00:00,0.0,8.962963104248047,8.851852416992188,7.927338123321533,16200,0.0,
1981-06-10 00:00:00+00:00,0.0,8.851852416992188,8.777777671813965,7.8612775802612305,19913,0.0,
