date,RCG_Open,RCG_High,RCG_Low,RCG_Close,RCG_Volume,RCG_Dividends,RCG_Stock Splits
1996-09-11 00:00:00+00:00,9.5,9.5,8.75,3.193427801132202,4500,0.0,
1996-09-12 00:00:00+00:00,9.375,9.375,8.75,3.23840594291687,2400,0.0,
1996-09-13 00:00:00+00:00,8.75,9.0,8.5,3.0584938526153564,4600,0.0,
1996-09-16 00:00:00+00:00,9.25,9.25,9.25,3.328361749649048,500,0.0,
1996-09-17 00:00:00+00:00,8.875,9.0,8.875,3.23840594291687,300,0.0,
1996-09-18 00:00:00+00:00,9.0,9.0,8.75,3.148449420928955,4400,0.0,
1996-09-19 00:00:00+00:00,8.75,8.75,8.75,3.148449420928955,0,0.0,
1996-09-20 00:00:00+00:00,8.875,9.0,8.875,3.193427801132202,1800,0.0,
1996-09-23 00:00:00+00:00,8.875,9.375,8.875,3.373340606689453,15400,0.0,
1996-09-24 00:00:00+00:00,9.125,9.125,9.125,3.283383369445801,800,0.0,
1996-09-25 00:00:00+00:00,9.125,9.125,9.125,3.283383369445801,300,0.0,
1996-09-26 00:00:00+00:00,9.0,9.0,9.0,3.23840594291687,1000,0.0,
1996-09-27 00:00:00+00:00,9.0,9.0,9.0,3.23840594291687,500,0.0,
1996-09-30 00:00:00+00:00,9.0,9.25,9.0,3.328361749649048,900,0.0,
1996-10-01 00:00:00+00:00,9.25,9.25,9.25,3.328361749649048,0,0.0,
1996-10-02 00:00:00+00:00,9.25,9.25,9.25,3.328361749649048,0,0.0,
1996-10-03 00:00:00+00:00,9.0,9.625,9.0,3.23840594291687,2100,0.0,
1996-10-04 00:00:00+00:00,8.875,9.0,8.5,3.103470802307129,6300,0.0,
1996-10-07 00:00:00+00:00,9.0,9.25,9.0,3.328361749649048,14000,0.0,
1996-10-08 00:00:00+00:00,9.25,9.25,8.75,3.23840594291687,9000,0.0,
1996-10-09 00:00:00+00:00,9.375,9.375,9.375,3.373340606689453,1000,0.0,
1996-10-10 00:00:00+00:00,9.0,9.0,9.0,3.23840594291687,1000,0.0,
1996-10-11 00:00:00+00:00,9.0,9.0,9.0,3.23840594291687,0,0.0,
1996-10-14 00:00:00+00:00,8.875,9.0,8.5,3.0584938526153564,17700,0.0,
1996-10-15 00:00:00+00:00,8.5,8.75,8.25,2.968538284301758,11800,0.0,
1996-10-16 00:00:00+00:00,8.75,8.75,8.25,2.968538284301758,3200,0.0,
1996-10-17 00:00:00+00:00,8.4375,8.5,8.25,2.968538284301758,7300,0.0,
1996-10-18 00:00:00+00:00,8.5,8.5,8.4375,3.0922272205352783,3000,0.09,
1996-10-21 00:00:00+00:00,9.0,9.0,8.375,3.0467541217803955,1500,0.0,
1996-10-22 00:00:00+00:00,8.5,8.75,8.5,3.1831748485565186,31800,0.0,
1996-10-23 00:00:00+00:00,8.5,8.5,8.5,3.0922272205352783,2300,0.0,
1996-10-24 00:00:00+00:00,8.5,8.5,8.25,3.0467541217803955,8500,0.0,
1996-10-25 00:00:00+00:00,8.375,8.375,8.375,3.0467541217803955,0,0.0,
1996-10-28 00:00:00+00:00,8.375,8.375,8.375,3.0467541217803955,0,0.0,
1996-10-29 00:00:00+00:00,8.125,8.125,8.125,2.9558064937591557,3000,0.0,
1996-10-30 00:00:00+00:00,8.125,8.125,8.125,2.9558064937591557,1000,0.0,
1996-10-31 00:00:00+00:00,8.625,8.625,8.5,3.0922272205352783,5500,0.0,
1996-11-01 00:00:00+00:00,8.25,8.625,8.25,3.13770079612732,9100,0.0,
1996-11-04 00:00:00+00:00,8.5,8.625,8.25,3.13770079612732,21600,0.0,
1996-11-05 00:00:00+00:00,8.3125,8.5,8.25,3.0240163803100586,18400,0.0,
1996-11-06 00:00:00+00:00,8.625,8.625,8.25,3.13770079612732,14100,0.0,
1996-11-07 00:00:00+00:00,8.25,8.25,8.25,3.001279592514038,3500,0.0,
1996-11-08 00:00:00+00:00,8.0,8.0,8.0,2.9103317260742188,2400,0.0,
1996-11-11 00:00:00+00:00,7.875,8.25,7.875,2.9103317260742188,6900,0.0,
1996-11-12 00:00:00+00:00,7.5,7.875,7.5,2.72843599319458,11300,0.0,
1996-11-13 00:00:00+00:00,8.0,8.0,7.5,2.8193845748901367,1900,0.0,
1996-11-14 00:00:00+00:00,8.0,8.0,7.5,2.9103317260742188,4500,0.0,
1996-11-15 00:00:00+00:00,7.5625,7.625,7.5625,2.7739098072052,26000,0.0,
1996-11-18 00:00:00+00:00,7.625,7.75,7.625,2.7739098072052,6600,0.0,
1996-11-19 00:00:00+00:00,8.0,8.125,7.625,2.9103317260742188,12300,0.0,
1996-11-20 00:00:00+00:00,8.0,8.0,8.0,2.9103317260742188,1500,0.0,
1996-11-21 00:00:00+00:00,7.75,7.75,7.75,2.8193845748901367,1300,0.0,
1996-11-22 00:00:00+00:00,7.75,7.75,7.75,2.8193845748901367,800,0.0,
1996-11-25 00:00:00+00:00,7.8125,8.0,7.75,2.8193845748901367,27000,0.0,
1996-11-26 00:00:00+00:00,7.75,8.125,7.75,2.8193845748901367,8200,0.0,
1996-11-27 00:00:00+00:00,7.75,7.75,7.75,2.8193845748901367,0,0.0,
1996-11-29 00:00:00+00:00,7.625,8.0,7.625,2.7739098072052,4000,0.0,
1996-12-02 00:00:00+00:00,7.5,7.5,7.5,2.72843599319458,3400,0.0,
1996-12-03 00:00:00+00:00,7.5,7.625,7.5,2.72843599319458,3000,0.0,
1996-12-04 00:00:00+00:00,7.5,8.0,7.5,2.9103317260742188,1300,0.0,
1996-12-05 00:00:00+00:00,7.5,7.625,6.8125,2.5920138359069824,17000,0.0,
1996-12-06 00:00:00+00:00,7.125,7.5,7.0,2.72843599319458,36500,0.0,
1996-12-09 00:00:00+00:00,7.375,7.375,7.25,2.6602251529693604,2800,0.0,
1996-12-10 00:00:00+00:00,7.3125,7.375,7.3125,2.6829614639282227,12900,0.0,
1996-12-11 00:00:00+00:00,7.25,7.5,7.25,2.6829614639282227,22600,0.0,
1996-12-12 00:00:00+00:00,7.5,7.625,7.375,2.7739098072052,4300,0.0,
1996-12-13 00:00:00+00:00,7.625,7.625,7.625,2.7739098072052,700,0.0,
1996-12-16 00:00:00+00:00,7.625,7.625,7.5625,2.751173257827759,3000,0.0,
1996-12-17 00:00:00+00:00,7.375,7.6875,7.375,2.6829614639282227,7800,0.0,
1996-12-18 00:00:00+00:00,7.5,7.5,7.125,2.5920138359069824,22800,0.0,
1996-12-19 00:00:00+00:00,7.125,7.5,7.125,2.6602251529693604,28700,0.0,
1996-12-20 00:00:00+00:00,7.125,7.375,7.125,2.5920138359069824,9900,0.0,
1996-12-23 00:00:00+00:00,7.125,7.1875,7.125,2.5920138359069824,18300,0.0,
1996-12-24 00:00:00+00:00,7.125,7.125,6.875,2.5010664463043213,15000,0.0,
1996-12-26 00:00:00+00:00,7.0,7.125,7.0,2.5465400218963623,10700,0.0,
1996-12-27 00:00:00+00:00,7.0,7.0625,7.0,2.5465400218963623,21700,0.0,
1996-12-30 00:00:00+00:00,7.1875,7.1875,7.0,2.5465400218963623,15000,0.0,
1996-12-31 00:00:00+00:00,7.0,7.375,7.0,2.6374876499176025,11600,0.0,
1997-01-02 00:00:00+00:00,7.375,7.375,7.25,2.6829614639282227,6700,0.0,
1997-01-03 00:00:00+00:00,7.5,7.5,7.375,2.72843599319458,1500,0.0,
1997-01-06 00:00:00+00:00,7.5625,7.5625,7.375,2.6829614639282227,2500,0.0,
1997-01-07 00:00:00+00:00,7.375,7.5,7.375,2.70569920539856,28300,0.0,
1997-01-08 00:00:00+00:00,7.5,7.75,7.375,2.8193845748901367,30300,0.0,
1997-01-09 00:00:00+00:00,7.625,7.625,7.625,2.7739098072052,1000,0.0,
1997-01-10 00:00:00+00:00,7.9375,8.4375,7.9375,3.0240163803100586,16000,0.0,
1997-01-13 00:00:00+00:00,8.125,8.375,8.125,2.9785425662994385,3600,0.0,
1997-01-14 00:00:00+00:00,8.5,8.5,8.375,3.0922272205352783,3800,0.0,
1997-01-15 00:00:00+00:00,8.25,8.375,8.25,3.001279592514038,5000,0.0,
1997-01-16 00:00:00+00:00,8.25,8.5,8.25,3.001279592514038,3300,0.0,
1997-01-17 00:00:00+00:00,8.25,8.25,8.25,3.001279592514038,100,0.0,
1997-01-20 00:00:00+00:00,8.5,8.5,8.25,3.0922272205352783,2500,0.0,
1997-01-21 00:00:00+00:00,8.5,8.5,8.5,3.0922272205352783,400,0.0,
1997-01-22 00:00:00+00:00,8.25,8.5,8.25,3.0922272205352783,3300,0.0,
1997-01-23 00:00:00+00:00,8.75,8.875,8.5,3.13770079612732,8600,0.0,
1997-01-24 00:00:00+00:00,8.625,8.625,8.625,3.13770079612732,2400,0.0,
1997-01-27 00:00:00+00:00,8.625,8.625,8.625,3.13770079612732,1400,0.0,
1997-01-28 00:00:00+00:00,8.625,8.625,8.625,3.13770079612732,0,0.0,
1997-01-29 00:00:00+00:00,8.625,8.625,8.625,3.170788526535034,1500,0.09,
1997-01-30 00:00:00+00:00,9.0,9.0,9.0,3.308648109436035,1800,0.0,
1997-01-31 00:00:00+00:00,9.125,9.125,8.75,3.308648109436035,14100,0.0,
1997-02-03 00:00:00+00:00,9.125,9.375,9.0,3.308648109436035,56700,0.0,
1997-02-04 00:00:00+00:00,9.375,9.375,9.125,3.446509838104248,4200,0.0,
1997-02-05 00:00:00+00:00,9.375,9.375,9.0,3.308648109436035,700,0.0,
1997-02-06 00:00:00+00:00,9.25,9.25,9.0,3.308648109436035,2700,0.0,
1997-02-07 00:00:00+00:00,9.375,9.375,9.375,3.446509838104248,500,0.0,
1997-02-10 00:00:00+00:00,9.0,9.0,9.0,3.308648109436035,100,0.0,
1997-02-11 00:00:00+00:00,9.375,9.375,9.0,3.308648109436035,5100,0.0,
1997-02-12 00:00:00+00:00,9.0,9.0,9.0,3.308648109436035,0,0.0,
1997-02-13 00:00:00+00:00,9.5,9.75,9.25,3.457996368408203,14300,0.0,
1997-02-14 00:00:00+00:00,9.375,9.5,9.25,3.492462396621704,15000,0.0,
1997-02-18 00:00:00+00:00,9.25,9.5,9.25,3.40055513381958,10500,0.0,
1997-02-19 00:00:00+00:00,9.125,9.1875,9.125,3.3775782585144043,2200,0.0,
1997-02-20 00:00:00+00:00,9.625,9.625,9.125,3.3546018600463867,8400,0.0,
1997-02-21 00:00:00+00:00,9.25,9.5,9.125,3.3546018600463867,9300,0.0,
1997-02-24 00:00:00+00:00,9.125,9.25,9.125,3.40055513381958,5900,0.0,
1997-02-25 00:00:00+00:00,9.25,9.25,9.25,3.40055513381958,0,0.0,
1997-02-26 00:00:00+00:00,9.0,9.0,9.0,3.308648109436035,6300,0.0,
1997-02-27 00:00:00+00:00,9.375,9.375,9.375,3.446509838104248,500,0.0,
1997-02-28 00:00:00+00:00,9.0,9.375,9.0,3.446509838104248,2300,0.0,
1997-03-03 00:00:00+00:00,9.375,9.375,9.375,3.446509838104248,0,0.0,
1997-03-04 00:00:00+00:00,9.25,9.25,8.875,3.40055513381958,6800,0.0,
1997-03-05 00:00:00+00:00,9.25,9.25,9.0,3.308648109436035,11100,0.0,
1997-03-06 00:00:00+00:00,9.25,9.25,9.0,3.3546018600463867,3700,0.0,
1997-03-07 00:00:00+00:00,9.125,9.125,8.875,3.2626960277557373,5100,0.0,
1997-03-10 00:00:00+00:00,8.625,9.125,8.625,3.19376540184021,3300,0.0,
1997-03-11 00:00:00+00:00,8.875,8.875,8.875,3.2626960277557373,400,0.0,
1997-03-12 00:00:00+00:00,9.0,9.0,9.0,3.308648109436035,6700,0.0,
1997-03-13 00:00:00+00:00,9.0,9.0,8.75,3.2626960277557373,17500,0.0,
1997-03-14 00:00:00+00:00,8.875,9.0,8.875,3.2626960277557373,3700,0.0,
1997-03-17 00:00:00+00:00,8.75,9.0,8.5,3.170788526535034,11800,0.0,
1997-03-18 00:00:00+00:00,8.5,9.0,8.5,3.2167418003082275,2200,0.0,
1997-03-19 00:00:00+00:00,8.5,8.5,8.5,3.12483549118042,1300,0.0,
1997-03-20 00:00:00+00:00,8.5,9.0,8.5,3.308648109436035,2200,0.0,
1997-03-21 00:00:00+00:00,8.75,8.8125,8.75,3.2167418003082275,2500,0.0,
1997-03-24 00:00:00+00:00,8.75,8.75,8.75,3.2167418003082275,0,0.0,
1997-03-25 00:00:00+00:00,8.75,8.75,8.75,3.2167418003082275,0,0.0,
1997-03-26 00:00:00+00:00,8.5,8.5,8.5,3.12483549118042,100,0.0,
1997-03-27 00:00:00+00:00,8.875,8.875,8.75,3.2167418003082275,6500,0.0,
1997-03-31 00:00:00+00:00,8.875,9.0,8.875,3.308648109436035,1600,0.0,
1997-04-01 00:00:00+00:00,8.75,8.75,8.75,3.2167418003082275,1000,0.0,
1997-04-02 00:00:00+00:00,8.5,8.71875,8.5,3.12483549118042,11500,0.0,
1997-04-03 00:00:00+00:00,8.625,8.75,8.5,3.2167418003082275,26600,0.0,
1997-04-04 00:00:00+00:00,8.5,8.625,8.375,3.078880548477173,4900,0.0,
1997-04-07 00:00:00+00:00,8.625,8.625,8.625,3.170788526535034,300,0.0,
1997-04-08 00:00:00+00:00,8.375,8.5,8.125,2.986974000930786,12000,0.0,
1997-04-09 00:00:00+00:00,8.125,8.125,7.875,2.8950674533843994,9400,0.0,
1997-04-10 00:00:00+00:00,8.0,8.0,7.75,2.8950674533843994,2400,0.0,
1997-04-11 00:00:00+00:00,8.0,8.0,7.5625,2.780183792114258,5600,0.0,
1997-04-14 00:00:00+00:00,7.625,7.875,7.625,2.8950674533843994,7000,0.0,
1997-04-15 00:00:00+00:00,7.625,7.75,7.625,2.8031601905822754,4000,0.0,
1997-04-16 00:00:00+00:00,7.5,7.5,7.5,2.757206678390503,500,0.0,
1997-04-17 00:00:00+00:00,7.5,7.5,7.5,2.757206678390503,0,0.0,
1997-04-18 00:00:00+00:00,7.5,7.875,7.5,2.8950674533843994,8200,0.0,
1997-04-21 00:00:00+00:00,7.625,7.625,7.625,2.8031601905822754,1500,0.0,
1997-04-22 00:00:00+00:00,7.875,7.875,7.625,2.8950674533843994,3300,0.0,
1997-04-23 00:00:00+00:00,7.625,7.875,7.625,2.8950674533843994,4300,0.0,
1997-04-24 00:00:00+00:00,7.75,7.875,7.6875,2.8950674533843994,7100,0.0,
1997-04-25 00:00:00+00:00,7.625,7.625,7.625,2.8031601905822754,100,0.0,
1997-04-28 00:00:00+00:00,8.125,8.125,8.125,2.986974000930786,300,0.0,
1997-04-29 00:00:00+00:00,7.625,8.0,7.625,2.94102144241333,3900,0.0,
1997-04-30 00:00:00+00:00,8.0,8.0,8.0,2.94102144241333,2000,0.0,
1997-05-01 00:00:00+00:00,8.125,8.125,7.75,2.94102144241333,3700,0.0,
1997-05-02 00:00:00+00:00,8.25,8.25,8.0,2.94102144241333,13500,0.0,
1997-05-05 00:00:00+00:00,8.0,8.0,7.875,2.8950674533843994,700,0.0,
1997-05-06 00:00:00+00:00,8.375,8.375,8.125,2.986974000930786,6700,0.0,
1997-05-07 00:00:00+00:00,8.0,8.0,8.0,2.94102144241333,700,0.0,
1997-05-08 00:00:00+00:00,8.0,8.125,8.0,2.986974000930786,1000,0.0,
1997-05-09 00:00:00+00:00,8.25,8.25,8.125,3.032926559448242,9800,0.0,
1997-05-12 00:00:00+00:00,8.0,8.0,8.0,2.94102144241333,400,0.0,
1997-05-13 00:00:00+00:00,8.0,8.0,8.0,2.94102144241333,600,0.0,
1997-05-14 00:00:00+00:00,8.0,8.0,8.0,2.94102144241333,0,0.0,
1997-05-15 00:00:00+00:00,8.0,8.0,8.0,2.94102144241333,0,0.0,
1997-05-16 00:00:00+00:00,8.5,8.5,8.5,3.12483549118042,2000,0.0,
1997-05-19 00:00:00+00:00,8.5,8.5,8.4375,3.101857185363769,3400,0.0,
1997-05-20 00:00:00+00:00,8.375,8.375,8.0,2.94102144241333,3500,0.0,
1997-05-21 00:00:00+00:00,8.1875,8.375,8.1875,3.078880548477173,3500,0.0,
1997-05-22 00:00:00+00:00,8.0,8.25,8.0,2.94102144241333,4800,0.0,
1997-05-23 00:00:00+00:00,7.875,8.0,7.875,2.94102144241333,200,0.0,
1997-05-27 00:00:00+00:00,7.875,8.0,7.875,2.94102144241333,800,0.0,
1997-05-28 00:00:00+00:00,8.125,8.125,8.0,2.94102144241333,1100,0.0,
1997-05-29 00:00:00+00:00,8.125,8.125,7.875,2.986974000930786,6600,0.0,
1997-05-30 00:00:00+00:00,8.0,8.0,7.75,2.849114418029785,5100,0.0,
1997-06-02 00:00:00+00:00,8.0,8.0,7.5,2.94102144241333,1000,0.0,
1997-06-03 00:00:00+00:00,7.625,7.625,7.625,2.8031601905822754,200,0.0,
1997-06-04 00:00:00+00:00,7.625,7.625,7.5,2.780183792114258,3600,0.0,
1997-06-05 00:00:00+00:00,7.5625,7.5625,7.5625,2.780183792114258,0,0.0,
1997-06-06 00:00:00+00:00,7.625,7.625,7.625,2.8031601905822754,1700,0.0,
1997-06-09 00:00:00+00:00,8.0,8.0,7.625,2.8031601905822754,400,0.0,
1997-06-10 00:00:00+00:00,7.625,7.6875,7.625,2.8261373043060303,4000,0.0,
1997-06-11 00:00:00+00:00,7.625,7.625,7.625,2.8031601905822754,1900,0.0,
1997-06-12 00:00:00+00:00,7.625,7.625,7.625,2.8031601905822754,2700,0.0,
1997-06-13 00:00:00+00:00,8.0,8.0,7.5,2.757206678390503,700,0.0,
1997-06-16 00:00:00+00:00,7.5,7.5,7.5,2.757206678390503,0,0.0,
1997-06-17 00:00:00+00:00,7.5,7.5,7.375,2.757206678390503,5500,0.0,
1997-06-18 00:00:00+00:00,7.5,7.5,7.5,2.757206678390503,0,0.0,
1997-06-19 00:00:00+00:00,7.5,7.5,7.5,2.757206678390503,0,0.0,
1997-06-20 00:00:00+00:00,7.25,7.75,7.25,2.849114418029785,1300,0.0,
1997-06-23 00:00:00+00:00,7.75,7.75,7.25,2.6653006076812744,1400,0.0,
1997-06-24 00:00:00+00:00,7.25,7.25,7.25,2.6653006076812744,0,0.0,
1997-06-25 00:00:00+00:00,7.25,7.25,6.875,2.619346857070923,11900,0.0,
1997-06-26 00:00:00+00:00,7.125,7.125,6.5,2.481486558914185,9200,0.0,
1997-06-27 00:00:00+00:00,7.0,7.0,6.875,2.5733933448791504,2300,0.0,
1997-06-30 00:00:00+00:00,7.0,7.0,7.0,2.5733933448791504,0,0.0,
1997-07-01 00:00:00+00:00,7.0,7.0,7.0,2.5733933448791504,0,0.0,
1997-07-02 00:00:00+00:00,6.625,6.625,6.625,2.435532808303833,1400,0.0,
1997-07-03 00:00:00+00:00,7.0,7.0,7.0,2.5733933448791504,1000,0.0,
1997-07-07 00:00:00+00:00,7.125,7.125,6.75,2.5733933448791504,5600,0.0,
1997-07-08 00:00:00+00:00,7.0,7.0,6.75,2.481486558914185,7100,0.0,
1997-07-09 00:00:00+00:00,6.625,6.75,6.625,2.435532808303833,23600,0.0,
1997-07-10 00:00:00+00:00,7.0,7.125,6.75,2.481486558914185,7000,0.0,
1997-07-11 00:00:00+00:00,7.0,7.25,7.0,2.6653006076812744,2400,0.0,
1997-07-14 00:00:00+00:00,6.875,7.375,6.875,2.711254119873047,2100,0.0,
1997-07-15 00:00:00+00:00,7.375,7.375,7.375,2.711254119873047,0,0.0,
