date,PII_Open,PII_High,PII_Low,PII_Close,PII_Volume,PII_Dividends,PII_Stock Splits
1987-09-16 00:00:00+00:00,1.6666669845581057,1.6770830154418943,1.6666669845581057,0.4078167676925659,753600,0.0,
1987-09-17 00:00:00+00:00,1.6770830154418943,1.6770830154418943,1.6666669845581057,0.4078167676925659,169200,0.0,
1987-09-18 00:00:00+00:00,1.6770830154418943,1.6770830154418943,1.6666669845581057,0.4052838385105133,163200,0.0,
1987-09-21 00:00:00+00:00,1.6666669845581057,1.6979169845581057,1.6666669845581057,0.4052838385105133,169200,0.0,
1987-09-22 00:00:00+00:00,1.6770830154418943,1.6875,1.6770830154418943,0.4078167676925659,76800,0.0,
1987-09-23 00:00:00+00:00,1.6875,1.6979169845581057,1.6875,0.4103499948978424,164400,0.0,
1987-09-24 00:00:00+00:00,1.6875,1.6979169845581057,1.6875,0.4103499948978424,56400,0.0,
1987-09-25 00:00:00+00:00,1.6875,1.6979169845581057,1.6770830154418943,0.4103499948978424,43200,0.0,
1987-09-28 00:00:00+00:00,1.6875,1.6875,1.6875,0.4103499948978424,14400,0.0,
1987-09-29 00:00:00+00:00,1.6979169845581057,1.71875,1.6979169845581057,0.4154159426689148,232800,0.0,
1987-09-30 00:00:00+00:00,1.7083330154418943,1.7083330154418943,1.6979169845581057,0.4154159426689148,84000,0.0,
1987-10-01 00:00:00+00:00,1.7083330154418943,1.71875,1.6979169845581057,0.4154159426689148,93600,0.0,
1987-10-02 00:00:00+00:00,1.7083330154418943,1.71875,1.6979169845581057,0.4154159426689148,158400,0.0,
1987-10-05 00:00:00+00:00,1.7083330154418943,1.7395830154418943,1.7083330154418943,0.4230149388313293,550800,0.0,
1987-10-06 00:00:00+00:00,1.7395830154418943,1.8125,1.71875,0.4179490804672241,597600,0.0,
1987-10-07 00:00:00+00:00,1.71875,1.7291669845581057,1.7083330154418943,0.4204820692539215,216000,0.0,
1987-10-08 00:00:00+00:00,1.7291669845581057,1.7395830154418943,1.7083330154418943,0.4204820692539215,116400,0.0,
1987-10-09 00:00:00+00:00,1.7291669845581057,1.7395830154418943,1.7083330154418943,0.4154159426689148,140400,0.0,
1987-10-12 00:00:00+00:00,1.7083330154418943,1.71875,1.6979169845581057,0.4154159426689148,67200,0.0,
1987-10-13 00:00:00+00:00,1.7083330154418943,1.7083330154418943,1.6979169845581057,0.4154159426689148,142800,0.0,
1987-10-14 00:00:00+00:00,1.7083330154418943,1.71875,1.6875,0.4154159426689148,79200,0.0,
1987-10-15 00:00:00+00:00,1.7083330154418943,1.7083330154418943,1.6666669845581057,0.4052838385105133,118800,0.0,
1987-10-16 00:00:00+00:00,1.6666669845581057,1.6770830154418943,1.6458330154418943,0.4002178609371185,229200,0.0,
1987-10-19 00:00:00+00:00,1.6458330154418943,1.65625,1.3541669845581057,0.3318262100219726,620400,0.0,
