date,VOO_Open,VOO_High,VOO_Low,VOO_Close,VOO_Volume,VOO_Dividends,VOO_Stock Splits
2010-09-09 00:00:00+00:00,102.5,102.5,101.13999938964844,78.21302795410156,26500,0.0,
2010-09-10 00:00:00+00:00,101.68000030517578,101.86000061035156,101.3000030517578,78.568115234375,8600,0.0,
2010-09-13 00:00:00+00:00,102.95999908447266,103.13999938964844,102.5,79.55619812011719,33750,0.0,
2010-09-14 00:00:00+00:00,102.83999633789062,103.4800033569336,102.37999725341795,79.540771484375,59400,0.0,
2010-09-15 00:00:00+00:00,102.62000274658205,103.37999725341795,102.4000015258789,79.7414779663086,9250,0.0,
2010-09-16 00:00:00+00:00,103.0199966430664,103.31999969482422,102.6999969482422,79.7105941772461,59550,0.0,
2010-09-17 00:00:00+00:00,103.87999725341795,103.87999725341795,103.0199966430664,79.78781127929688,49350,0.0,
2010-09-20 00:00:00+00:00,103.73999786376952,105.04000091552734,103.45999908447266,81.08464050292969,19000,0.0,
2010-09-21 00:00:00+00:00,105.0199966430664,105.44000244140624,104.27999877929688,80.8376235961914,19250,0.0,
2010-09-22 00:00:00+00:00,104.55999755859376,105.04000091552734,103.95999908447266,80.40533447265625,18100,0.0,
2010-09-23 00:00:00+00:00,103.31999969482422,104.33999633789062,103.12000274658205,79.7414779663086,33350,0.0,
2010-09-24 00:00:00+00:00,103.94000244140624,104.9000015258789,103.86000061035156,81.36978912353516,24100,0.558,
2010-09-27 00:00:00+00:00,104.9800033569336,104.9800033569336,104.33999633789062,80.98173522949219,15000,0.0,
2010-09-28 00:00:00+00:00,104.31999969482422,105.0199966430664,103.41999816894533,81.50948333740234,49850,0.0,
2010-09-29 00:00:00+00:00,104.58000183105467,104.91999816894533,104.22000122070312,81.12144470214844,15900,0.0,
2010-09-30 00:00:00+00:00,105.1999969482422,105.68000030517578,103.95999908447266,80.99723815917969,44750,0.0,
2010-10-01 00:00:00+00:00,105.08000183105467,105.16000366210938,104.16000366210938,81.27666473388672,17100,0.0,
2010-10-04 00:00:00+00:00,105.26000213623048,105.26000213623048,103.5,80.59367370605469,88700,0.0,
2010-10-05 00:00:00+00:00,105.0199966430664,106.1999969482422,104.81999969482422,82.3632583618164,19850,0.0,
2010-10-06 00:00:00+00:00,106.12000274658205,106.27999877929688,105.62000274658205,82.22357177734375,276900,0.0,
2010-10-07 00:00:00+00:00,106.5,106.5,105.31999969482422,82.17697143554688,49900,0.0,
2010-10-08 00:00:00+00:00,106.0199966430664,106.73999786376952,105.66000366210938,82.79785919189453,61550,0.0,
2010-10-11 00:00:00+00:00,106.72000122070312,106.83999633789062,106.27999877929688,82.65819549560547,14200,0.0,
2010-10-12 00:00:00+00:00,106.37999725341795,107.23999786376952,105.73999786376952,83.139404296875,42050,0.0,
2010-10-13 00:00:00+00:00,107.58000183105467,108.27999877929688,107.23999786376952,83.63611602783203,74450,0.0,
2010-10-14 00:00:00+00:00,107.6999969482422,107.81999969482422,106.8000030517578,83.32565307617188,19100,0.0,
2010-10-15 00:00:00+00:00,108.04000091552734,108.08000183105467,106.72000122070312,83.48087310791016,54950,0.0,
2010-10-18 00:00:00+00:00,107.62000274658205,108.44000244140624,107.44000244140624,84.08625030517578,22850,0.0,
2010-10-19 00:00:00+00:00,107.13999938964844,107.68000030517578,106.0199966430664,82.75132751464844,38550,0.0,
2010-10-20 00:00:00+00:00,106.94000244140624,108.16000366210938,106.94000244140624,83.63611602783203,22800,0.0,
2010-10-21 00:00:00+00:00,108.26000213623048,108.76000213623048,107.3000030517578,83.76029968261719,29400,0.0,
2010-10-22 00:00:00+00:00,108.16000366210938,108.1999969482422,107.94000244140624,83.96210479736328,24850,0.0,
2010-10-25 00:00:00+00:00,109.0199966430664,109.27999877929688,108.45999908447266,84.21044158935547,29600,0.0,
2010-10-26 00:00:00+00:00,107.91999816894533,108.55999755859376,107.87999725341795,84.19490814208984,15000,0.0,
2010-10-27 00:00:00+00:00,107.73999786376952,108.22000122070312,107.22000122070312,83.93099212646484,17150,0.0,
2010-10-28 00:00:00+00:00,108.76000213623048,108.81999969482422,107.76000213623048,83.9931640625,19250,0.0,
2010-10-29 00:00:00+00:00,108.0999984741211,108.41999816894533,108.0,84.05521392822266,13400,0.0,
2010-11-01 00:00:00+00:00,108.91999816894533,109.41999816894533,107.76000213623048,84.10179901123047,51550,0.0,
2010-11-02 00:00:00+00:00,109.22000122070312,109.41999816894533,108.86000061035156,84.75371551513672,26100,0.0,
2010-11-03 00:00:00+00:00,109.41999816894533,109.66000366210938,108.31999969482422,85.11077880859375,31850,0.0,
2010-11-04 00:00:00+00:00,110.9000015258789,111.8000030517578,110.73999786376952,86.7095947265625,49000,0.0,
2010-11-05 00:00:00+00:00,111.9000015258789,112.3000030517578,111.68000030517578,87.05108642578125,48300,0.0,
2010-11-08 00:00:00+00:00,111.87999725341795,112.08000183105467,111.5,86.94242858886719,43400,0.0,
2010-11-09 00:00:00+00:00,112.18000030517578,112.3000030517578,110.8000030517578,86.25944519042969,35700,0.0,
2010-11-10 00:00:00+00:00,111.16000366210938,111.5999984741211,110.31999969482422,86.5854263305664,28200,0.0,
2010-11-11 00:00:00+00:00,110.68000030517578,111.27999877929688,110.41999816894533,86.30599975585938,24000,0.0,
2010-11-12 00:00:00+00:00,110.4000015258789,110.86000061035156,109.37999725341795,85.23495483398438,39450,0.0,
2010-11-15 00:00:00+00:00,110.3000030517578,110.5199966430664,109.63999938964844,85.15734100341797,202750,0.0,
2010-11-16 00:00:00+00:00,109.0199966430664,109.0199966430664,107.4800033569336,83.79134368896484,32850,0.0,
2010-11-17 00:00:00+00:00,108.05999755859376,108.45999908447266,107.77999877929688,83.85344696044922,42450,0.0,
2010-11-18 00:00:00+00:00,109.08000183105467,109.91999816894533,109.08000183105467,85.09526062011719,26100,0.0,
2010-11-19 00:00:00+00:00,109.5,109.94000244140624,109.04000091552734,85.29705047607422,20250,0.0,
2010-11-22 00:00:00+00:00,109.41999816894533,109.8000030517578,108.58000183105467,85.21942901611328,25350,0.0,
2010-11-23 00:00:00+00:00,108.55999755859376,108.63999938964844,107.91999816894533,84.0241928100586,142400,0.0,
2010-11-24 00:00:00+00:00,108.94000244140624,109.77999877929688,108.94000244140624,85.11077880859375,30100,0.0,
2010-11-26 00:00:00+00:00,108.95999908447266,109.4000015258789,108.81999969482422,84.62957763671875,32650,0.0,
2010-11-29 00:00:00+00:00,108.36000061035156,109.16000366210938,107.66000366210938,84.55195617675781,46000,0.0,
2010-11-30 00:00:00+00:00,107.95999908447266,108.86000061035156,107.81999969482422,83.96210479736328,91950,0.0,
2010-12-01 00:00:00+00:00,109.91999816894533,110.73999786376952,109.87999725341795,85.85586547851562,33350,0.0,
2010-12-02 00:00:00+00:00,110.73999786376952,112.0999984741211,110.73999786376952,86.9734878540039,60650,0.0,
2010-12-03 00:00:00+00:00,111.66000366210938,112.45999908447266,111.63999938964844,87.19078826904297,184100,0.0,
2010-12-06 00:00:00+00:00,112.16000366210938,112.41999816894533,112.0,87.08213806152344,64150,0.0,
2010-12-07 00:00:00+00:00,113.33999633789062,113.37999725341795,112.1999969482422,87.11319732666016,109000,0.0,
2010-12-08 00:00:00+00:00,112.4000015258789,112.73999786376952,111.95999908447266,87.47021484375,69050,0.0,
2010-12-09 00:00:00+00:00,113.33999633789062,113.33999633789062,112.66000366210938,87.79619598388672,54850,0.0,
2010-12-10 00:00:00+00:00,113.4800033569336,113.87999725341795,113.22000122070312,88.32396697998047,73950,0.0,
2010-12-13 00:00:00+00:00,114.31999969482422,114.44000244140624,113.81999969482422,88.37054443359375,77050,0.0,
2010-12-14 00:00:00+00:00,114.12000274658205,114.36000061035156,113.66000366210938,88.4170913696289,59650,0.0,
2010-12-15 00:00:00+00:00,113.73999786376952,114.1999969482422,113.23999786376952,88.0290298461914,43600,0.0,
2010-12-16 00:00:00+00:00,113.55999755859376,114.16000366210938,113.12000274658205,88.54127502441406,60600,0.0,
