date,TEO_Open,TEO_High,TEO_Low,TEO_Close,TEO_Volume,TEO_Dividends,TEO_Stock Splits
1995-02-07 00:00:00+00:00,23.625,23.75,23.4375,9.25234603881836,268200,0.0,
1995-02-08 00:00:00+00:00,23.5,23.5,23.0625,9.10469913482666,145000,0.0,
1995-02-09 00:00:00+00:00,22.75,22.75,22.375,8.809414863586426,185400,0.0,
1995-02-10 00:00:00+00:00,22.4375,22.75,22.25,8.760198593139648,195400,0.0,
1995-02-13 00:00:00+00:00,22.25,22.3125,21.6875,8.563340187072754,87600,0.0,
1995-02-14 00:00:00+00:00,21.6875,21.6875,21.0,8.268054008483887,427000,0.0,
1995-02-15 00:00:00+00:00,20.75,20.75,19.25,7.579048633575439,295000,0.0,
1995-02-16 00:00:00+00:00,17.875,18.875,17.8125,7.308367729187012,688600,0.0,
1995-02-17 00:00:00+00:00,18.5625,19.25,18.5,7.529834747314453,358600,0.0,
1995-02-21 00:00:00+00:00,19.75,19.75,18.3125,7.209940433502197,188200,0.0,
1995-02-22 00:00:00+00:00,18.4375,19.0625,18.0,7.406797885894775,296400,0.0,
1995-02-23 00:00:00+00:00,18.8125,19.625,18.5625,7.357583045959473,420200,0.0,
1995-02-24 00:00:00+00:00,18.875,18.875,18.5,7.283760070800781,337600,0.0,
1995-02-27 00:00:00+00:00,18.625,18.625,17.3125,6.816222190856934,131600,0.0,
1995-02-28 00:00:00+00:00,17.8125,18.0625,17.25,7.037689208984375,723000,0.0,
1995-03-01 00:00:00+00:00,17.875,17.875,16.875,6.643969535827637,400800,0.0,
1995-03-02 00:00:00+00:00,16.875,16.9375,15.5625,6.151825904846191,441800,0.0,
1995-03-03 00:00:00+00:00,14.375,15.75,12.875,6.004180908203125,2249400,0.0,
1995-03-06 00:00:00+00:00,14.5625,15.0625,14.4375,5.856536388397217,615400,0.0,
1995-03-07 00:00:00+00:00,15.0,15.0,14.25,5.733500957489014,657800,0.0,
1995-03-08 00:00:00+00:00,14.5625,14.5625,13.3125,5.265963077545166,619400,0.0,
1995-03-09 00:00:00+00:00,13.625,14.25,13.125,5.536643505096436,814200,0.0,
1995-03-10 00:00:00+00:00,14.3125,16.125,14.25,6.176432132720947,1812200,0.0,
1995-03-13 00:00:00+00:00,16.25,18.0,16.125,7.086902141571045,1141400,0.0,
1995-03-14 00:00:00+00:00,20.25,20.25,18.5625,7.603656768798828,1510600,0.0,
1995-03-15 00:00:00+00:00,18.9375,19.375,18.8125,7.628262519836426,411200,0.0,
1995-03-16 00:00:00+00:00,19.5,19.625,18.875,7.431404113769531,342400,0.0,
1995-03-17 00:00:00+00:00,18.0,19.125,18.0,7.382191181182861,256200,0.0,
1995-03-20 00:00:00+00:00,18.625,19.0,18.625,7.456010341644287,125800,0.0,
1995-03-21 00:00:00+00:00,18.75,19.5,18.75,7.652869701385498,107400,0.0,
1995-03-22 00:00:00+00:00,19.875,20.25,19.625,7.800516128540039,135200,0.0,
1995-03-23 00:00:00+00:00,19.9375,20.0,19.5625,7.8743367195129395,172400,0.0,
1995-03-24 00:00:00+00:00,20.0,20.8125,20.0,8.145017623901367,519200,0.0,
1995-03-27 00:00:00+00:00,20.875,21.625,20.875,8.44030475616455,321800,0.0,
1995-03-28 00:00:00+00:00,21.5,21.8125,21.125,8.51412582397461,256800,0.0,
1995-03-29 00:00:00+00:00,21.4375,21.8125,21.125,8.464911460876465,140800,0.0,
1995-03-30 00:00:00+00:00,21.5,22.1875,21.5,8.68637752532959,224400,0.0,
1995-03-31 00:00:00+00:00,21.8125,21.9375,21.5,8.51412582397461,125000,0.0,
1995-04-03 00:00:00+00:00,21.5,21.875,21.4375,8.612555503845215,74200,0.0,
1995-04-04 00:00:00+00:00,22.0,22.25,21.625,8.51412582397461,287800,0.0,
1995-04-05 00:00:00+00:00,21.8125,21.9375,21.5,8.464911460876465,124200,0.0,
1995-04-06 00:00:00+00:00,21.6875,21.6875,21.5,8.51412582397461,57400,0.0,
1995-04-07 00:00:00+00:00,21.625,21.875,21.375,8.415698051452637,122400,0.0,
1995-04-10 00:00:00+00:00,20.875,21.125,20.4375,8.046587944030762,154200,0.0,
1995-04-11 00:00:00+00:00,20.4375,20.4375,19.875,7.997371673583984,228600,0.0,
1995-04-12 00:00:00+00:00,20.0,20.5,19.8125,8.071194648742676,168400,0.0,
1995-04-13 00:00:00+00:00,20.625,20.875,20.625,8.145017623901367,23000,0.0,
1995-04-17 00:00:00+00:00,20.8125,20.875,20.625,8.120408058166504,35000,0.0,
1995-04-18 00:00:00+00:00,20.5,20.75,20.4375,8.145017623901367,221400,0.0,
1995-04-19 00:00:00+00:00,20.8125,21.0625,20.8125,8.268054008483887,149800,0.0,
1995-04-20 00:00:00+00:00,21.375,23.0,21.3125,9.030879974365234,228400,0.0,
1995-04-21 00:00:00+00:00,23.375,23.9375,23.3125,9.350775718688965,384400,0.0,
1995-04-24 00:00:00+00:00,23.75,24.5,23.6875,9.6460599899292,321000,0.0,
1995-04-25 00:00:00+00:00,24.5,24.5,24.0,9.498416900634766,302000,0.0,
1995-04-26 00:00:00+00:00,24.1875,24.1875,23.375,9.203130722045898,186000,0.0,
1995-04-27 00:00:00+00:00,23.625,23.625,22.5,9.030879974365234,320200,0.0,
1995-04-28 00:00:00+00:00,22.8125,22.875,21.8125,8.612555503845215,102600,0.0,
1995-05-01 00:00:00+00:00,21.75,22.0,21.5625,8.563340187072754,114000,0.0,
1995-05-02 00:00:00+00:00,21.625,23.0,21.3125,9.055486679077148,317400,0.0,
1995-05-03 00:00:00+00:00,23.5625,24.125,23.4375,9.326168060302734,314600,0.0,
1995-05-04 00:00:00+00:00,23.5625,24.125,23.25,9.424595832824709,198800,0.0,
1995-05-05 00:00:00+00:00,24.1875,24.5,24.0,9.473810195922852,269200,0.0,
1995-05-08 00:00:00+00:00,24.0625,24.125,23.3125,9.203130722045898,182200,0.0,
1995-05-09 00:00:00+00:00,23.625,24.375,23.4375,9.572239875793455,312600,0.0,
1995-05-10 00:00:00+00:00,24.25,24.375,24.125,9.596848487854004,1018600,0.0,
1995-05-11 00:00:00+00:00,24.25,24.5,24.125,9.547632217407228,570800,0.0,
1995-05-12 00:00:00+00:00,24.25,24.8125,24.25,9.6460599899292,804600,0.0,
1995-05-15 00:00:00+00:00,25.5,25.875,25.0,9.916741371154783,549600,0.0,
1995-05-16 00:00:00+00:00,25.1875,25.375,24.75,9.916741371154783,346800,0.0,
1995-05-17 00:00:00+00:00,25.3125,26.0625,25.3125,10.16281509399414,446400,0.0,
1995-05-18 00:00:00+00:00,25.6875,26.0625,25.5,10.064385414123535,328400,0.0,
1995-05-19 00:00:00+00:00,25.375,25.5,24.875,9.990565299987791,248800,0.0,
1995-05-22 00:00:00+00:00,25.375,25.625,25.3125,10.064385414123535,154800,0.0,
1995-05-23 00:00:00+00:00,25.5,25.75,25.3125,9.990565299987791,451800,0.0,
1995-05-24 00:00:00+00:00,25.5,25.8125,25.25,10.039777755737305,279400,0.0,
1995-05-25 00:00:00+00:00,25.5,25.5,25.25,9.990565299987791,101000,0.0,
1995-05-26 00:00:00+00:00,25.125,25.125,24.75,9.793708801269531,94000,0.0,
1995-05-30 00:00:00+00:00,24.5625,24.625,24.0625,9.596848487854004,72600,0.0,
1995-05-31 00:00:00+00:00,24.25,25.25,23.75,9.71988296508789,227800,0.0,
1995-06-01 00:00:00+00:00,24.5625,24.875,24.4375,9.670668601989746,74000,0.0,
1995-06-02 00:00:00+00:00,24.375,25.1875,24.25,9.842917442321776,244800,0.0,
1995-06-05 00:00:00+00:00,24.875,25.375,24.875,9.892135620117188,386400,0.0,
1995-06-06 00:00:00+00:00,25.0,25.0,24.0625,9.498416900634766,371200,0.0,
1995-06-07 00:00:00+00:00,23.5,24.125,22.9375,9.10469913482666,458800,0.0,
1995-06-08 00:00:00+00:00,22.8125,23.4375,22.75,8.95705795288086,275000,0.0,
1995-06-09 00:00:00+00:00,22.5,22.625,22.125,8.735591888427734,118200,0.0,
1995-06-12 00:00:00+00:00,22.1875,23.25,22.0,9.12930965423584,180200,0.0,
1995-06-13 00:00:00+00:00,23.3125,23.5625,23.125,9.153915405273438,200800,0.0,
1995-06-14 00:00:00+00:00,22.25,22.5,21.8125,8.661767959594727,195600,0.0,
1995-06-15 00:00:00+00:00,22.0625,22.5,22.0625,8.735591888427734,258200,0.0,
1995-06-16 00:00:00+00:00,22.25,22.3125,22.125,8.710986137390137,239000,0.0,
1995-06-19 00:00:00+00:00,21.875,22.4375,21.875,8.784807205200195,64800,0.0,
1995-06-20 00:00:00+00:00,22.25,22.25,21.125,8.415698051452637,306200,0.0,
1995-06-21 00:00:00+00:00,21.5,21.9375,21.4375,8.538734436035156,215200,0.0,
1995-06-22 00:00:00+00:00,21.6875,22.125,21.6875,8.5879487991333,344600,0.0,
1995-06-23 00:00:00+00:00,21.0625,21.1875,20.8125,8.317266464233398,497600,0.0,
1995-06-26 00:00:00+00:00,21.0,21.5,20.875,8.415698051452637,203400,0.0,
1995-06-27 00:00:00+00:00,21.5,21.875,21.5,8.538734436035156,259200,0.0,
1995-06-28 00:00:00+00:00,22.125,22.9375,22.0625,8.95705795288086,250800,0.0,
1995-06-29 00:00:00+00:00,22.8125,22.8125,22.375,8.907841682434082,308200,0.0,
1995-06-30 00:00:00+00:00,22.75,22.875,22.5625,8.95705795288086,94200,0.0,
1995-07-03 00:00:00+00:00,22.875,22.9375,22.6875,9.006270408630371,53000,0.0,
1995-07-05 00:00:00+00:00,23.25,24.0,23.25,9.449206352233888,440000,0.0,
1995-07-06 00:00:00+00:00,24.125,25.125,24.0,9.892135620117188,326800,0.0,
1995-07-07 00:00:00+00:00,25.0,26.6875,25.0,10.482710838317873,489600,0.0,
1995-07-10 00:00:00+00:00,26.5,27.125,26.5,10.630352973937988,430800,0.0,
1995-07-11 00:00:00+00:00,26.4375,26.5,26.1875,10.310461044311523,361200,0.0,
1995-07-12 00:00:00+00:00,25.875,26.8125,25.875,10.507318496704102,240800,0.0,
1995-07-13 00:00:00+00:00,26.625,27.5,26.625,10.827213287353516,495200,0.0,
1995-07-14 00:00:00+00:00,27.375,28.375,27.125,11.02407169342041,315600,0.0,
1995-07-17 00:00:00+00:00,27.9375,28.625,27.9375,11.02407169342041,453200,0.0,
1995-07-18 00:00:00+00:00,27.75,27.75,27.0625,10.704174995422363,357600,0.0,
1995-07-19 00:00:00+00:00,26.75,26.8125,25.75,10.310461044311523,292000,0.0,
1995-07-20 00:00:00+00:00,26.0625,26.625,25.9375,10.384281158447266,289800,0.0,
1995-07-21 00:00:00+00:00,26.375,26.75,25.9375,10.212028503417969,162600,0.0,
1995-07-24 00:00:00+00:00,26.125,26.3125,25.875,10.28585147857666,129800,0.0,
1995-07-25 00:00:00+00:00,26.0,26.6875,26.0,10.482710838317873,259400,0.0,
1995-07-26 00:00:00+00:00,26.5,26.5625,25.875,10.187423706054688,153600,0.0,
1995-07-27 00:00:00+00:00,26.0,26.0,25.5,10.039777755737305,258800,0.0,
1995-07-28 00:00:00+00:00,25.625,25.75,25.125,9.892135620117188,98000,0.0,
1995-07-31 00:00:00+00:00,24.625,24.8125,24.5625,9.7691011428833,72800,0.0,
1995-08-01 00:00:00+00:00,24.9375,25.3125,24.5625,9.71988296508789,292600,0.0,
1995-08-02 00:00:00+00:00,25.5,26.1875,25.3125,10.088994026184082,309200,0.0,
1995-08-03 00:00:00+00:00,25.6875,26.0,25.375,10.187423706054688,126600,0.0,
1995-08-04 00:00:00+00:00,26.0,26.6875,26.0,10.43349552154541,157200,0.0,
1995-08-07 00:00:00+00:00,26.5,27.125,26.375,10.408889770507812,245600,0.0,
1995-08-08 00:00:00+00:00,25.25,25.625,24.8125,9.7691011428833,654800,0.0,
1995-08-09 00:00:00+00:00,25.0625,25.75,25.0,9.916741371154783,569800,0.0,
1995-08-10 00:00:00+00:00,25.625,26.25,25.5625,10.187423706054688,338800,0.0,
1995-08-11 00:00:00+00:00,25.9375,25.9375,25.4375,10.039777755737305,228800,0.0,
1995-08-14 00:00:00+00:00,25.375,25.375,25.125,9.916741371154783,79600,0.0,
1995-08-15 00:00:00+00:00,25.125,25.4375,25.0625,9.916741371154783,186200,0.0,
1995-08-16 00:00:00+00:00,24.6875,25.25,24.6875,9.892135620117188,266200,0.0,
1995-08-17 00:00:00+00:00,25.0,25.25,24.75,9.842917442321776,142200,0.0,
1995-08-18 00:00:00+00:00,25.125,25.125,24.875,9.867526054382324,16800,0.0,
1995-08-21 00:00:00+00:00,25.0625,25.1875,24.9375,9.842917442321776,88000,0.0,
1995-08-22 00:00:00+00:00,24.875,24.875,24.0,9.523026466369627,227000,0.0,
1995-08-23 00:00:00+00:00,24.25,24.25,23.625,9.301562309265137,176200,0.0,
1995-08-24 00:00:00+00:00,22.6875,23.125,21.625,8.95705795288086,669400,0.0,
1995-08-25 00:00:00+00:00,23.0625,23.0625,22.0,8.710986137390137,216200,0.0,
1995-08-28 00:00:00+00:00,22.25,22.375,21.6875,8.612555503845215,187800,0.0,
1995-08-29 00:00:00+00:00,21.75,22.0,21.25,8.391091346740723,170800,0.0,
1995-08-30 00:00:00+00:00,21.3125,22.0,21.3125,8.563340187072754,203600,0.0,
1995-08-31 00:00:00+00:00,21.9375,22.375,21.75,8.563340187072754,409200,0.0,
1995-09-01 00:00:00+00:00,21.875,21.875,21.1875,8.415698051452637,155400,0.0,
1995-09-05 00:00:00+00:00,21.25,21.375,20.875,8.218838691711426,275400,0.0,
1995-09-06 00:00:00+00:00,21.0,21.0,20.6875,8.24344539642334,98400,0.0,
1995-09-07 00:00:00+00:00,21.3125,21.9375,21.25,8.5879487991333,192800,0.0,
1995-09-08 00:00:00+00:00,22.0625,22.0625,21.8125,8.637165069580078,179000,0.0,
1995-09-11 00:00:00+00:00,22.0,23.5625,22.0,9.27695369720459,323200,0.0,
1995-09-12 00:00:00+00:00,23.4375,23.4375,23.0,9.153915405273438,316200,0.0,
1995-09-13 00:00:00+00:00,23.125,23.375,22.8125,9.08009433746338,516400,0.0,
1995-09-14 00:00:00+00:00,23.1875,23.25,22.6875,8.932451248168945,107800,0.0,
1995-09-15 00:00:00+00:00,22.4375,22.4375,21.875,8.637165069580078,65000,0.0,
1995-09-18 00:00:00+00:00,21.8125,21.8125,21.375,8.538734436035156,603200,0.0,
1995-09-19 00:00:00+00:00,21.875,22.1875,21.875,8.612555503845215,253600,0.0,
1995-09-20 00:00:00+00:00,21.9375,22.0,21.25,8.563340187072754,99800,0.0,
1995-09-21 00:00:00+00:00,21.625,21.625,20.75,8.292659759521484,104800,0.0,
1995-09-22 00:00:00+00:00,20.6875,20.6875,20.375,8.071194648742676,227600,0.0,
1995-09-25 00:00:00+00:00,20.25,20.4375,19.875,7.898943424224853,282400,0.0,
1995-09-26 00:00:00+00:00,20.0,20.25,19.875,7.898943424224853,331400,0.0,
1995-09-27 00:00:00+00:00,20.1875,20.375,19.84375,7.849730014801025,655200,0.0,
1995-09-28 00:00:00+00:00,20.125,20.9375,20.125,8.218838691711426,906400,0.0,
1995-09-29 00:00:00+00:00,20.9375,21.125,20.6875,8.218838691711426,212400,0.0,
1995-10-02 00:00:00+00:00,21.0625,21.3125,20.8125,8.218838691711426,373800,0.0,
1995-10-03 00:00:00+00:00,21.0,21.0,20.625,8.16962718963623,180000,0.0,
1995-10-04 00:00:00+00:00,20.875,21.3125,20.6875,8.341874122619629,156200,0.0,
1995-10-05 00:00:00+00:00,21.3125,21.8125,21.3125,8.489518165588379,81800,0.0,
1995-10-06 00:00:00+00:00,21.375,21.9375,21.3125,8.563340187072754,87800,0.0,
1995-10-09 00:00:00+00:00,21.75,21.75,21.4375,8.44030475616455,76600,0.0,
1995-10-10 00:00:00+00:00,21.3125,21.3125,20.6875,8.24344539642334,209400,0.0,
1995-10-11 00:00:00+00:00,21.0,21.125,20.75,8.194231986999512,121800,0.0,
1995-10-12 00:00:00+00:00,20.75,20.9375,20.5625,8.095802307128906,107400,0.0,
1995-10-13 00:00:00+00:00,20.6875,20.6875,20.4375,8.071194648742676,73600,0.0,
1995-10-16 00:00:00+00:00,20.625,20.625,20.4375,8.071194648742676,11400,0.0,
1995-10-17 00:00:00+00:00,20.5,20.6875,20.375,8.071194648742676,35200,0.0,
1995-10-18 00:00:00+00:00,20.5,20.5,19.8125,7.849730014801025,82000,0.0,
1995-10-19 00:00:00+00:00,20.0,20.0625,19.5625,7.8743367195129395,93600,0.0,
1995-10-20 00:00:00+00:00,20.0,20.0,19.75,7.825121879577637,88400,0.0,
1995-10-23 00:00:00+00:00,19.8125,19.8125,19.1875,7.554441928863525,122400,0.0,
1995-10-24 00:00:00+00:00,19.1875,19.6875,18.9375,7.628262519836426,171200,0.0,
1995-10-25 00:00:00+00:00,19.4375,19.4375,18.5625,7.332976818084717,149400,0.0,
1995-10-26 00:00:00+00:00,18.5625,18.5625,17.375,7.01308012008667,451200,0.0,
1995-10-27 00:00:00+00:00,17.5,18.5625,17.5,7.2345452308654785,237000,0.0,
1995-10-30 00:00:00+00:00,19.25,19.375,18.9375,7.603656768798828,303800,0.0,
1995-10-31 00:00:00+00:00,19.5625,19.8125,19.125,7.554441928863525,462000,0.0,
1995-11-01 00:00:00+00:00,19.25,19.25,18.4375,7.357583045959473,247400,0.0,
1995-11-02 00:00:00+00:00,18.6875,18.6875,18.3125,7.2345452308654785,177200,0.0,
1995-11-03 00:00:00+00:00,18.375,18.4375,17.875,7.111509323120117,190800,0.0,
1995-11-06 00:00:00+00:00,18.125,18.125,17.0,6.86543607711792,446800,0.0,
1995-11-07 00:00:00+00:00,17.125,17.375,16.875,6.816222190856934,629000,0.0,
1995-11-08 00:00:00+00:00,17.3125,17.4375,17.0625,6.86543607711792,496800,0.0,
1995-11-09 00:00:00+00:00,17.4375,17.8125,17.0625,6.939260482788086,404000,0.0,
1995-11-10 00:00:00+00:00,17.5625,17.75,17.375,6.86543607711792,315000,0.0,
1995-11-13 00:00:00+00:00,17.25,17.25,16.875,6.6931867599487305,264000,0.0,
1995-11-14 00:00:00+00:00,17.0,17.125,16.75,6.7177934646606445,339200,0.0,
1995-11-15 00:00:00+00:00,17.375,17.375,17.125,6.791615009307861,197000,0.0,
1995-11-16 00:00:00+00:00,17.375,18.125,17.375,7.136116027832031,707400,0.0,
1995-11-17 00:00:00+00:00,18.125,19.0,18.125,7.480620384216309,501200,0.0,
1995-11-20 00:00:00+00:00,18.9375,19.0,18.6875,7.382191181182861,391000,0.0,
1995-11-21 00:00:00+00:00,18.8125,19.25,18.75,7.554441928863525,275400,0.0,
1995-11-22 00:00:00+00:00,19.75,20.875,19.6875,8.16962718963623,583400,0.0,
1995-11-24 00:00:00+00:00,21.0,21.25,20.5,8.268054008483887,268000,0.0,
1995-11-27 00:00:00+00:00,20.9375,21.0625,20.75,8.268054008483887,193800,0.0,
1995-11-28 00:00:00+00:00,21.0625,21.4375,20.75,8.415698051452637,347200,0.0,
1995-11-29 00:00:00+00:00,21.6875,22.625,21.6875,8.907841682434082,398200,0.0,
1995-11-30 00:00:00+00:00,22.5,22.5625,21.875,8.612555503845215,241400,0.0,
1995-12-01 00:00:00+00:00,21.875,22.375,21.75,8.68637752532959,296200,0.0,
1995-12-04 00:00:00+00:00,22.1875,22.5,22.125,8.784807205200195,160400,0.0,
1995-12-05 00:00:00+00:00,22.0625,22.25,21.75,8.637165069580078,167800,0.0,
1995-12-06 00:00:00+00:00,22.0625,22.25,21.625,8.563340187072754,191200,0.0,
1995-12-07 00:00:00+00:00,21.75,21.75,20.875,8.24344539642334,201000,0.0,
1995-12-08 00:00:00+00:00,21.0,21.125,20.8125,8.218838691711426,118800,0.0,
1995-12-11 00:00:00+00:00,20.875,20.875,20.6875,8.194231986999512,163200,0.0,
1995-12-12 00:00:00+00:00,20.875,21.625,20.875,8.366480827331543,243800,0.0,
1995-12-13 00:00:00+00:00,21.375,21.9375,21.3125,8.637165069580078,320200,0.0,
1995-12-14 00:00:00+00:00,21.875,22.0,21.5,8.538734436035156,156400,0.0,
1995-12-15 00:00:00+00:00,21.6875,21.8125,21.5,8.5879487991333,133000,0.0,
1995-12-18 00:00:00+00:00,21.75,21.8125,21.5625,8.538734436035156,787600,0.0,
1995-12-19 00:00:00+00:00,21.5625,22.8125,21.5625,8.981663703918457,221400,0.0,
1995-12-20 00:00:00+00:00,23.125,24.0,23.125,9.424595832824709,285000,0.0,
1995-12-21 00:00:00+00:00,23.9375,24.625,23.8125,9.695273399353027,196200,0.0,
1995-12-22 00:00:00+00:00,23.6875,24.375,23.6875,9.829075813293455,235000,1.075,
1995-12-26 00:00:00+00:00,23.875,23.875,23.5,9.726152420043944,82400,0.0,
1995-12-27 00:00:00+00:00,23.625,23.9375,23.625,9.77761459350586,115400,0.0,
1995-12-28 00:00:00+00:00,23.6875,23.6875,23.375,9.726152420043944,101600,0.0,
1995-12-29 00:00:00+00:00,23.6875,23.9375,23.6875,9.77761459350586,59400,0.0,
1996-01-02 00:00:00+00:00,23.8125,25.0,23.8125,10.292228698730469,207400,0.0,
1996-01-03 00:00:00+00:00,25.875,27.125,25.8125,10.935490608215332,649800,0.0,
1996-01-04 00:00:00+00:00,26.5,26.875,25.75,10.600990295410156,471200,0.0,
1996-01-05 00:00:00+00:00,25.5,26.3125,25.1875,10.832565307617188,359400,0.0,
1996-01-08 00:00:00+00:00,26.3125,26.5625,26.25,10.90975856781006,123000,0.0,
1996-01-09 00:00:00+00:00,26.625,26.9375,25.25,10.395146369934082,318000,0.0,
1996-01-10 00:00:00+00:00,24.375,25.4375,24.375,10.266491889953612,513800,0.0,
1996-01-11 00:00:00+00:00,25.4375,25.75,25.0,10.498069763183594,268800,0.0,
1996-01-12 00:00:00+00:00,25.875,26.375,25.6875,10.652453422546388,362000,0.0,
1996-01-15 00:00:00+00:00,25.8125,26.1875,25.75,10.600990295410156,87200,0.0,
1996-01-16 00:00:00+00:00,25.9375,26.25,25.75,10.781107902526855,221600,0.0,
1996-01-17 00:00:00+00:00,26.1875,26.1875,25.5,10.498069763183594,188800,0.0,
1996-01-18 00:00:00+00:00,25.5,25.8125,25.5,10.575261116027832,247600,0.0,
1996-01-19 00:00:00+00:00,25.6875,26.4375,25.6875,10.85829734802246,220400,0.0,
1996-01-22 00:00:00+00:00,26.4375,27.5625,26.4375,11.347179412841797,369200,0.0,
1996-01-23 00:00:00+00:00,27.4375,27.6875,26.875,11.192793846130373,490000,0.0,
1996-01-24 00:00:00+00:00,27.125,27.4375,27.125,11.192793846130373,217600,0.0,
1996-01-25 00:00:00+00:00,27.25,27.25,26.6875,10.98695182800293,227200,0.0,
1996-01-26 00:00:00+00:00,26.5625,26.9375,26.5,11.089872360229492,117800,0.0,
1996-01-29 00:00:00+00:00,26.875,27.0,26.6875,11.012682914733888,141400,0.0,
1996-01-30 00:00:00+00:00,26.75,27.0625,26.625,11.089872360229492,248400,0.0,
1996-01-31 00:00:00+00:00,26.875,26.875,26.5,10.98695182800293,116200,0.0,
1996-02-01 00:00:00+00:00,26.375,26.5625,25.5,10.678183555603027,201200,0.0,
1996-02-02 00:00:00+00:00,25.9375,25.9375,25.125,10.395146369934082,223800,0.0,
1996-02-05 00:00:00+00:00,25.125,25.1875,24.6875,10.292228698730469,219200,0.0,
1996-02-06 00:00:00+00:00,24.9375,25.25,24.9375,10.317956924438477,212400,0.0,
1996-02-07 00:00:00+00:00,25.125,25.25,25.0,10.343687057495115,160800,0.0,
1996-02-08 00:00:00+00:00,25.25,25.625,24.875,10.54953384399414,426400,0.0,
1996-02-09 00:00:00+00:00,25.4375,25.5625,25.1875,10.420879364013672,153400,0.0,
1996-02-12 00:00:00+00:00,25.375,25.5,25.25,10.420879364013672,156400,0.0,
1996-02-13 00:00:00+00:00,25.375,25.5,25.3125,10.446610450744627,92200,0.0,
1996-02-14 00:00:00+00:00,25.25,25.25,25.0,10.343687057495115,192600,0.0,
1996-02-15 00:00:00+00:00,25.0625,25.0625,24.3125,10.060650825500488,249400,0.0,
