date,FORD_Open,FORD_High,FORD_Low,FORD_Close,FORD_Volume,FORD_Dividends,FORD_Stock Splits
1995-02-22 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1995-02-23 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1995-02-24 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1995-02-27 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1995-02-28 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1995-03-01 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1995-03-02 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1995-03-03 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1995-03-06 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1995-03-07 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1995-03-08 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1995-03-09 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1995-03-10 00:00:00+00:00,30.0,31.25,30.0,30.0,1660,,
1995-03-13 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1995-03-14 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1995-03-15 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1995-03-16 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1995-03-17 00:00:00+00:00,28.125,30.9375,25.0,30.9375,1350,,
1995-03-20 00:00:00+00:00,30.0,30.0,30.0,30.0,210,,
1995-03-21 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1995-03-22 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1995-03-23 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1995-03-24 00:00:00+00:00,30.0,30.0,30.0,30.0,0,,
1995-03-27 00:00:00+00:00,32.5,32.5,32.5,32.5,100,,
1995-03-28 00:00:00+00:00,32.5,32.5,32.5,32.5,0,,
1995-03-29 00:00:00+00:00,35.0,35.0,35.0,35.0,710,,
1995-03-30 00:00:00+00:00,34.375,34.375,34.375,34.375,100,,
1995-03-31 00:00:00+00:00,34.375,34.375,34.375,34.375,0,,
1995-04-03 00:00:00+00:00,35.0,35.0,35.0,35.0,40,,
1995-04-04 00:00:00+00:00,37.5,37.5,37.5,37.5,40,,
1995-04-05 00:00:00+00:00,37.5,37.5,37.5,37.5,290,,
1995-04-06 00:00:00+00:00,37.5,37.5,37.5,37.5,0,,
1995-04-07 00:00:00+00:00,40.0,40.0,40.0,40.0,10,,
1995-04-10 00:00:00+00:00,38.75,40.0,38.75,40.0,730,,
1995-04-11 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
1995-04-12 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
1995-04-13 00:00:00+00:00,39.6875,40.0,39.375,39.375,1200,,
1995-04-17 00:00:00+00:00,40.9375,41.25,40.3125,40.3125,2900,,
1995-04-18 00:00:00+00:00,40.0,40.0,40.0,40.0,30,,
1995-04-19 00:00:00+00:00,42.5,42.5,41.25,42.5,2660,,
1995-04-20 00:00:00+00:00,45.0,45.0,45.0,45.0,160,,
1995-04-21 00:00:00+00:00,43.75,43.75,43.75,43.75,10,,
1995-04-24 00:00:00+00:00,40.0,40.3125,40.0,40.3125,2570,,
1995-04-25 00:00:00+00:00,40.3125,40.3125,40.3125,40.3125,0,,
1995-04-26 00:00:00+00:00,40.0,40.0,37.5,38.75,1200,,
1995-04-27 00:00:00+00:00,50.0,50.0,37.5,37.5,450,,
1995-04-28 00:00:00+00:00,40.3125,40.3125,40.3125,40.3125,1100,,
1995-05-01 00:00:00+00:00,40.3125,40.3125,40.3125,40.3125,0,,
1995-05-02 00:00:00+00:00,40.0,40.0,40.0,40.0,20,,
1995-05-03 00:00:00+00:00,37.5,37.5,37.5,37.5,50,,
1995-05-04 00:00:00+00:00,40.0,40.0,40.0,40.0,260,,
1995-05-05 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
1995-05-08 00:00:00+00:00,40.625,40.625,40.625,40.625,260,,
1995-05-09 00:00:00+00:00,40.625,40.625,40.625,40.625,0,,
1995-05-10 00:00:00+00:00,40.625,40.625,40.625,40.625,0,,
1995-05-11 00:00:00+00:00,40.625,40.625,40.625,40.625,0,,
1995-05-12 00:00:00+00:00,36.25,36.25,36.25,36.25,100,,
1995-05-15 00:00:00+00:00,36.25,36.25,36.25,36.25,0,,
1995-05-16 00:00:00+00:00,36.25,36.25,36.25,36.25,0,,
1995-05-17 00:00:00+00:00,36.25,36.25,36.25,36.25,0,,
1995-05-18 00:00:00+00:00,36.25,36.25,36.25,36.25,0,,
1995-05-19 00:00:00+00:00,36.25,36.25,36.25,36.25,0,,
1995-05-22 00:00:00+00:00,40.0,40.0,40.0,40.0,100,,
1995-05-23 00:00:00+00:00,40.0,40.0,40.0,40.0,110,,
1995-05-24 00:00:00+00:00,32.8125,32.8125,32.8125,32.8125,2880,,
1995-05-25 00:00:00+00:00,32.8125,32.8125,32.8125,32.8125,0,,
1995-05-26 00:00:00+00:00,32.8125,32.8125,32.8125,32.8125,0,,
1995-05-30 00:00:00+00:00,32.8125,32.8125,32.8125,32.8125,0,,
1995-05-31 00:00:00+00:00,43.75,43.75,42.5,42.5,1840,,
1995-06-01 00:00:00+00:00,42.5,42.5,42.5,42.5,0,,
1995-06-02 00:00:00+00:00,42.5,42.5,42.5,42.5,0,,
1995-06-05 00:00:00+00:00,43.75,43.75,43.75,43.75,10,,
1995-06-06 00:00:00+00:00,43.75,43.75,43.75,43.75,0,,
1995-06-07 00:00:00+00:00,43.75,43.75,43.75,43.75,0,,
1995-06-08 00:00:00+00:00,37.5,39.375,37.5,39.375,650,,
1995-06-09 00:00:00+00:00,39.375,39.375,39.375,39.375,0,,
1995-06-12 00:00:00+00:00,37.5,37.5,37.5,37.5,10,,
1995-06-13 00:00:00+00:00,40.0,40.0,39.375,39.375,1000,,
1995-06-14 00:00:00+00:00,40.0,43.75,40.0,43.75,1410,,
1995-06-15 00:00:00+00:00,40.0,40.0,40.0,40.0,2500,,
1995-06-16 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
1995-06-19 00:00:00+00:00,41.25,41.25,41.25,41.25,2680,,
1995-06-20 00:00:00+00:00,41.25,41.25,41.25,41.25,30,,
1995-06-21 00:00:00+00:00,40.0,40.46875,40.0,40.46875,5000,,
1995-06-22 00:00:00+00:00,42.5,42.5,42.5,42.5,30,,
1995-06-23 00:00:00+00:00,42.5,42.5,42.5,42.5,0,,
1995-06-26 00:00:00+00:00,42.5,42.5,42.5,42.5,0,,
1995-06-27 00:00:00+00:00,42.5,42.5,42.5,42.5,0,,
1995-06-28 00:00:00+00:00,42.5,42.5,42.5,42.5,50,,
1995-06-29 00:00:00+00:00,42.5,45.0,42.5,45.0,1680,,
1995-06-30 00:00:00+00:00,45.0,45.0,45.0,45.0,0,,
1995-07-03 00:00:00+00:00,50.0,50.0,50.0,50.0,5000,,
1995-07-05 00:00:00+00:00,50.0,50.0,50.0,50.0,0,,
1995-07-06 00:00:00+00:00,49.375,49.375,48.4375,48.75,2000,,
1995-07-07 00:00:00+00:00,50.0,50.0,40.0,42.5,5350,,
1995-07-10 00:00:00+00:00,42.5,42.5,42.5,42.5,0,,
1995-07-11 00:00:00+00:00,42.5,42.5,42.5,42.5,0,,
1995-07-12 00:00:00+00:00,42.5,42.5,42.5,42.5,0,,
1995-07-13 00:00:00+00:00,40.0,40.0,40.0,40.0,6010,,
1995-07-14 00:00:00+00:00,41.25,41.25,41.25,41.25,250,,
1995-07-17 00:00:00+00:00,41.25,41.25,41.25,41.25,0,,
1995-07-18 00:00:00+00:00,42.5,45.0,42.5,42.5,2160,,
1995-07-19 00:00:00+00:00,47.5,47.5,45.625,47.5,2250,,
1995-07-20 00:00:00+00:00,42.5,42.5,42.5,42.5,60,,
1995-07-21 00:00:00+00:00,42.5,47.5,42.5,47.5,550,,
1995-07-24 00:00:00+00:00,42.5,42.5,42.5,42.5,10,,
1995-07-25 00:00:00+00:00,47.5,47.5,42.5,42.5,1050,,
1995-07-26 00:00:00+00:00,40.78125,40.78125,40.78125,40.78125,3000,,
1995-07-27 00:00:00+00:00,43.75,43.75,43.75,43.75,60,,
1995-07-28 00:00:00+00:00,47.5,47.5,47.5,47.5,100,,
1995-07-31 00:00:00+00:00,43.75,45.0,43.75,45.0,1660,,
1995-08-01 00:00:00+00:00,47.5,50.0,42.5,50.0,1670,,
1995-08-02 00:00:00+00:00,50.0,50.0,38.75,42.5,4190,,
1995-08-03 00:00:00+00:00,50.0,50.0,50.0,50.0,590,,
1995-08-04 00:00:00+00:00,42.5,50.0,42.5,42.5,1350,,
1995-08-07 00:00:00+00:00,50.0,50.0,50.0,50.0,230,,
1995-08-08 00:00:00+00:00,50.0,50.0,50.0,50.0,0,,
1995-08-09 00:00:00+00:00,50.0,50.0,42.5,42.5,3860,,
1995-08-10 00:00:00+00:00,42.5,42.5,42.5,42.5,0,,
1995-08-11 00:00:00+00:00,42.5,42.5,42.5,42.5,0,,
1995-08-14 00:00:00+00:00,50.0,50.0,50.0,50.0,1440,,
1995-08-15 00:00:00+00:00,50.0,50.0,48.75,48.75,200,,
1995-08-16 00:00:00+00:00,50.0,50.0,50.0,50.0,670,,
1995-08-17 00:00:00+00:00,50.0,50.0,50.0,50.0,570,,
1995-08-18 00:00:00+00:00,50.0,50.0,50.0,50.0,0,,
1995-08-21 00:00:00+00:00,50.0,50.0,50.0,50.0,0,,
1995-08-22 00:00:00+00:00,50.0,50.0,50.0,50.0,0,,
1995-08-23 00:00:00+00:00,46.25,46.25,45.0,45.0,4200,,
1995-08-24 00:00:00+00:00,45.0,45.0,45.0,45.0,0,,
1995-08-25 00:00:00+00:00,45.0,45.0,45.0,45.0,0,,
1995-08-28 00:00:00+00:00,50.0,50.0,47.5,47.5,1790,,
1995-08-29 00:00:00+00:00,47.5,47.5,47.5,47.5,0,,
1995-08-30 00:00:00+00:00,47.5,47.5,47.5,47.5,0,,
1995-08-31 00:00:00+00:00,50.0,50.0,50.0,50.0,300,,
1995-09-01 00:00:00+00:00,50.0,50.0,50.0,50.0,200,,
1995-09-05 00:00:00+00:00,50.0,50.0,50.0,50.0,0,,
1995-09-06 00:00:00+00:00,50.0,50.0,50.0,50.0,0,,
1995-09-07 00:00:00+00:00,46.25,46.25,46.25,46.25,200,,
1995-09-08 00:00:00+00:00,50.0,51.25,50.0,51.25,1790,,
1995-09-11 00:00:00+00:00,50.0,51.25,48.75,48.75,4950,,
1995-09-12 00:00:00+00:00,51.25,55.0,50.3125,54.375,2700,,
1995-09-13 00:00:00+00:00,52.5,53.75,52.5,52.5,4760,,
1995-09-14 00:00:00+00:00,52.5,55.0,47.03125,47.03125,15580,,
1995-09-15 00:00:00+00:00,53.75,56.25,50.0,55.0,7210,,
1995-09-18 00:00:00+00:00,52.5,53.75,52.5,52.5,660,,
1995-09-19 00:00:00+00:00,53.75,61.25,51.25,61.25,4620,,
1995-09-20 00:00:00+00:00,57.5,61.25,53.75,60.0,11040,,
1995-09-21 00:00:00+00:00,60.0,60.0,60.0,60.0,0,,
1995-09-22 00:00:00+00:00,55.0,61.25,55.0,61.25,5390,,
1995-09-25 00:00:00+00:00,65.0,67.5,60.0,67.5,7880,,
1995-09-26 00:00:00+00:00,60.0,70.0,60.0,70.0,3140,,
1995-09-27 00:00:00+00:00,70.0,72.5,62.5,72.5,7510,,
1995-09-28 00:00:00+00:00,70.0,73.75,65.0,73.75,2150,,
1995-09-29 00:00:00+00:00,65.0,73.75,65.0,71.875,6300,,
1995-10-02 00:00:00+00:00,75.0,75.0,70.0,75.0,3730,,
1995-10-03 00:00:00+00:00,70.0,76.25,70.0,70.0,4830,,
1995-10-04 00:00:00+00:00,76.25,76.25,70.0,70.0,740,,
1995-10-05 00:00:00+00:00,70.0,76.25,70.0,70.0,2910,,
1995-10-06 00:00:00+00:00,75.0,75.0,66.25,72.5,5110,,
1995-10-09 00:00:00+00:00,67.5,72.5,65.0,72.5,1160,,
1995-10-10 00:00:00+00:00,72.5,72.5,60.0,68.75,4780,,
1995-10-11 00:00:00+00:00,68.75,68.75,65.0,68.75,1700,,
1995-10-12 00:00:00+00:00,63.75,70.0,63.75,67.5,1630,,
1995-10-13 00:00:00+00:00,70.0,70.0,65.0,65.0,1680,,
1995-10-16 00:00:00+00:00,65.0,70.0,65.0,70.0,5400,,
1995-10-17 00:00:00+00:00,68.75,76.25,66.25,76.25,8120,,
1995-10-18 00:00:00+00:00,76.25,77.5,71.25,75.0,9240,,
1995-10-19 00:00:00+00:00,72.5,77.5,72.5,72.5,3980,,
1995-10-20 00:00:00+00:00,72.5,77.5,72.5,77.5,13800,,
1995-10-23 00:00:00+00:00,75.625,77.5,73.75,76.25,9920,,
1995-10-24 00:00:00+00:00,73.75,80.0,72.5,77.5,25510,,
1995-10-25 00:00:00+00:00,77.5,77.5,72.5,72.5,3980,,
1995-10-26 00:00:00+00:00,78.75,78.75,72.5,78.75,5770,,
1995-10-27 00:00:00+00:00,72.5,78.75,72.34375,72.5,960,,
1995-10-30 00:00:00+00:00,72.5,78.75,72.5,77.5,1270,,
1995-10-31 00:00:00+00:00,78.75,78.75,72.5,72.5,5140,,
1995-11-01 00:00:00+00:00,78.75,78.75,72.5,78.75,12280,,
1995-11-02 00:00:00+00:00,72.5,78.75,72.5,78.75,2260,,
1995-11-03 00:00:00+00:00,72.5,78.75,72.5,72.5,390,,
1995-11-06 00:00:00+00:00,72.5,78.75,72.5,73.75,1710,,
1995-11-07 00:00:00+00:00,78.75,78.75,72.5,72.5,140,,
1995-11-08 00:00:00+00:00,72.5,78.75,72.5,78.75,9180,,
1995-11-09 00:00:00+00:00,72.5,78.75,72.5,77.5,19710,,
1995-11-10 00:00:00+00:00,78.75,85.0,76.25,80.0,14170,,
1995-11-13 00:00:00+00:00,85.0,86.25,80.0,81.25,6700,,
1995-11-14 00:00:00+00:00,81.25,86.25,81.25,81.25,4090,,
1995-11-15 00:00:00+00:00,86.25,86.25,81.25,82.5,6020,,
1995-11-16 00:00:00+00:00,82.5,86.25,81.25,81.25,4490,,
1995-11-17 00:00:00+00:00,81.25,86.25,81.25,82.5,3060,,
1995-11-20 00:00:00+00:00,82.5,91.25,82.5,85.0,9970,,
1995-11-21 00:00:00+00:00,90.0,95.0,86.25,90.0,14690,,
1995-11-22 00:00:00+00:00,95.0,95.0,87.5,87.5,9800,,
1995-11-24 00:00:00+00:00,92.5,92.5,87.5,92.5,970,,
1995-11-27 00:00:00+00:00,92.5,95.0,87.5,88.75,8420,,
1995-11-28 00:00:00+00:00,93.75,95.0,90.0,90.0,1350,,
1995-11-29 00:00:00+00:00,95.0,95.0,90.0,92.1875,5670,,
1995-11-30 00:00:00+00:00,97.5,97.5,90.0,92.5,5470,,
1995-12-01 00:00:00+00:00,97.5,97.5,91.25,97.5,7800,,
1995-12-04 00:00:00+00:00,97.5,97.5,92.5,92.5,610,,
1995-12-05 00:00:00+00:00,96.25,97.5,92.5,93.75,7170,,
1995-12-06 00:00:00+00:00,98.75,102.5,95.0,96.25,9390,,
1995-12-07 00:00:00+00:00,100.0,102.5,93.75,93.75,360,,
1995-12-08 00:00:00+00:00,100.0,100.0,93.75,93.75,4600,,
1995-12-11 00:00:00+00:00,93.75,96.25,93.75,96.25,1550,,
1995-12-12 00:00:00+00:00,102.5,102.5,95.0,97.5,1660,,
1995-12-13 00:00:00+00:00,95.0,102.5,95.0,100.0,1430,,
1995-12-14 00:00:00+00:00,102.5,102.5,96.25,96.25,2590,,
1995-12-15 00:00:00+00:00,101.25,102.5,96.25,101.25,1070,,
1995-12-18 00:00:00+00:00,96.25,102.5,95.0,95.0,2160,,
1995-12-19 00:00:00+00:00,102.5,102.5,95.0,102.5,5150,,
1995-12-20 00:00:00+00:00,102.5,102.5,95.0,102.5,3660,,
1995-12-21 00:00:00+00:00,102.5,102.5,95.0,102.5,2020,,
1995-12-22 00:00:00+00:00,97.5,102.5,96.25,98.75,4780,,
1995-12-26 00:00:00+00:00,97.5,102.5,96.25,102.5,1990,,
1995-12-27 00:00:00+00:00,98.75,100.0,96.25,96.25,1660,,
1995-12-28 00:00:00+00:00,100.0,100.0,90.0,95.0,1760,,
1995-12-29 00:00:00+00:00,95.0,100.0,91.25,98.75,5250,,
1996-01-02 00:00:00+00:00,100.0,100.0,92.5,92.5,2590,,
1996-01-03 00:00:00+00:00,92.5,97.5,91.25,91.25,2600,,
1996-01-04 00:00:00+00:00,90.0,95.0,90.0,90.0,920,,
1996-01-05 00:00:00+00:00,93.75,93.75,90.0,93.75,1500,,
1996-01-08 00:00:00+00:00,93.75,93.75,93.75,93.75,0,,
1996-01-09 00:00:00+00:00,90.0,93.75,90.0,90.0,780,,
1996-01-10 00:00:00+00:00,93.75,93.75,88.75,88.75,3940,,
1996-01-11 00:00:00+00:00,93.75,93.75,90.0,91.25,6400,,
1996-01-12 00:00:00+00:00,95.0,95.0,90.0,92.5,2460,,
1996-01-15 00:00:00+00:00,95.0,95.0,92.5,93.75,1740,,
1996-01-16 00:00:00+00:00,95.0,95.0,93.4375,93.4375,2300,,
1996-01-17 00:00:00+00:00,95.0,95.0,92.5,95.0,1160,,
1996-01-18 00:00:00+00:00,92.5,95.0,92.5,95.0,1740,,
1996-01-19 00:00:00+00:00,92.5,97.5,92.5,95.0,4900,,
1996-01-22 00:00:00+00:00,98.75,100.0,92.5,100.0,1880,,
1996-01-23 00:00:00+00:00,95.0,102.5,95.0,102.5,4000,,
1996-01-24 00:00:00+00:00,102.5,102.5,95.0,95.0,2750,,
1996-01-25 00:00:00+00:00,97.5,102.5,95.0,95.0,2090,,
1996-01-26 00:00:00+00:00,102.5,103.75,95.0,95.0,5380,,
1996-01-29 00:00:00+00:00,103.75,103.75,95.0,103.75,1700,,
1996-01-30 00:00:00+00:00,95.0,103.75,95.0,103.75,2160,,
1996-01-31 00:00:00+00:00,102.5,103.75,95.0,103.75,1700,,
1996-02-01 00:00:00+00:00,95.0,112.5,95.0,110.0,5025,,
1996-02-02 00:00:00+00:00,95.0,107.5,95.0,107.5,8170,,
1996-02-05 00:00:00+00:00,105.0,115.0,95.0,112.5,7540,,
1996-02-06 00:00:00+00:00,105.0,115.0,100.0,100.0,5035,,
1996-02-07 00:00:00+00:00,112.5,112.5,100.0,100.0,2345,,
1996-02-08 00:00:00+00:00,112.5,117.5,100.0,102.5,2445,,
1996-02-09 00:00:00+00:00,117.5,117.5,102.5,105.0,6180,,
1996-02-12 00:00:00+00:00,117.5,117.5,105.0,107.5,9985,,
1996-02-13 00:00:00+00:00,105.0,112.5,105.0,107.5,3570,,
1996-02-14 00:00:00+00:00,112.5,117.5,105.0,105.0,5810,,
1996-02-15 00:00:00+00:00,105.0,115.0,100.0,115.0,4505,,
1996-02-16 00:00:00+00:00,115.0,115.0,102.5,115.0,3845,,
1996-02-20 00:00:00+00:00,110.0,115.0,102.5,105.0,3065,,
1996-02-21 00:00:00+00:00,115.0,117.5,100.0,117.5,3665,,
1996-02-22 00:00:00+00:00,117.5,117.5,102.5,117.5,4220,,
1996-02-23 00:00:00+00:00,102.5,117.5,102.5,104.375,4185,,
1996-02-26 00:00:00+00:00,110.0,117.5,102.5,115.0,7065,,
1996-02-27 00:00:00+00:00,115.0,117.5,102.5,111.25,2305,,
1996-02-28 00:00:00+00:00,105.0,117.5,102.5,102.5,3240,,
1996-02-29 00:00:00+00:00,102.5,117.5,100.0,100.0,6390,,
1996-03-01 00:00:00+00:00,112.5,112.5,100.0,112.5,2975,,
1996-03-04 00:00:00+00:00,112.5,117.5,100.0,115.0,3180,,
1996-03-05 00:00:00+00:00,116.25,117.5,102.5,112.5,2305,,
1996-03-06 00:00:00+00:00,117.5,117.5,102.5,102.5,1260,,
1996-03-07 00:00:00+00:00,102.5,117.5,102.5,103.75,2260,,
1996-03-08 00:00:00+00:00,117.5,117.5,102.5,102.5,1215,,
1996-03-11 00:00:00+00:00,117.5,117.5,102.5,115.0,705,,
1996-03-12 00:00:00+00:00,110.0,117.5,105.0,105.0,1170,,
1996-03-13 00:00:00+00:00,117.5,117.5,102.5,102.5,3630,,
1996-03-14 00:00:00+00:00,117.5,117.5,102.5,117.5,5220,,
1996-03-15 00:00:00+00:00,117.5,117.5,105.0,117.5,3075,,
1996-03-18 00:00:00+00:00,107.5,120.0,107.5,117.5,15195,,
1996-03-19 00:00:00+00:00,120.0,120.0,107.5,107.5,8015,,
1996-03-20 00:00:00+00:00,105.0,115.0,105.0,115.0,4475,,
1996-03-21 00:00:00+00:00,115.0,115.0,105.0,105.0,1445,,
1996-03-22 00:00:00+00:00,115.0,115.0,105.0,110.0,3375,,
1996-03-25 00:00:00+00:00,113.75,115.0,105.0,105.0,2900,,
1996-03-26 00:00:00+00:00,115.0,115.0,105.0,105.0,8340,,
1996-03-27 00:00:00+00:00,105.0,115.0,105.0,105.0,1010,,
1996-03-28 00:00:00+00:00,105.0,115.0,105.0,115.0,6650,,
1996-03-29 00:00:00+00:00,115.0,115.0,105.0,105.0,1880,,
1996-04-01 00:00:00+00:00,113.75,113.75,105.0,113.75,1430,,
1996-04-02 00:00:00+00:00,113.75,115.0,105.0,113.75,2915,,
1996-04-03 00:00:00+00:00,113.75,113.75,105.0,105.0,3015,,
1996-04-04 00:00:00+00:00,110.0,115.0,84.0625,113.75,26035,,
1996-04-08 00:00:00+00:00,113.75,113.75,110.0,113.75,2415,,
1996-04-09 00:00:00+00:00,110.0,125.0,102.5,125.0,6690,,
1996-04-10 00:00:00+00:00,125.0,125.0,110.0,125.0,7150,,
1996-04-11 00:00:00+00:00,115.0,127.5,115.0,120.0,6330,,
1996-04-12 00:00:00+00:00,120.0,130.0,118.75,125.0,5895,,
1996-04-15 00:00:00+00:00,120.0,135.0,120.0,120.0,4670,,
1996-04-16 00:00:00+00:00,132.5,135.0,110.0,117.5,15200,,
1996-04-17 00:00:00+00:00,115.0,125.0,115.0,117.5,3540,,
1996-04-18 00:00:00+00:00,115.0,122.5,112.5,115.0,6775,,
1996-04-19 00:00:00+00:00,117.5,120.0,112.5,112.5,2035,,
1996-04-22 00:00:00+00:00,120.0,120.0,112.5,112.5,2315,,
1996-04-23 00:00:00+00:00,120.0,120.0,112.5,120.0,5455,,
1996-04-24 00:00:00+00:00,112.5,125.0,112.5,120.0,9600,,
1996-04-25 00:00:00+00:00,120.0,125.0,112.5,115.0,10305,,
1996-04-26 00:00:00+00:00,115.0,122.5,115.0,120.0,1725,,
1996-04-29 00:00:00+00:00,115.0,122.5,115.0,115.0,1905,,
1996-04-30 00:00:00+00:00,115.0,122.5,115.0,122.5,920,,
1996-05-01 00:00:00+00:00,122.5,122.5,115.0,115.625,2440,,
1996-05-02 00:00:00+00:00,115.0,120.0,115.0,115.0,2775,,
