date,TNA_Open,TNA_High,TNA_Low,TNA_Close,TNA_Volume,TNA_Dividends,TNA_Stock Splits
2008-11-19 00:00:00+00:00,7.767499923706055,7.997499942779541,6.0,5.017134666442871,10955600,0.0,
2008-11-20 00:00:00+00:00,5.835000038146973,6.275000095367432,4.75,3.9631850719451904,19968400,0.0,
2008-11-21 00:00:00+00:00,5.547500133514404,5.617499828338623,4.267499923706055,4.578160762786865,19014400,0.0,
2008-11-24 00:00:00+00:00,5.872499942779541,6.929999828338623,5.599999904632568,5.532721996307373,14030400,0.0,
2008-11-25 00:00:00+00:00,7.010000228881836,7.110000133514404,6.277500152587891,5.799832820892334,11441200,0.0,
2008-11-26 00:00:00+00:00,6.570000171661377,8.317500114440918,6.517499923706055,6.831007957458496,14252400,0.0,
2008-11-28 00:00:00+00:00,7.992499828338623,8.664999961853027,7.880000114440918,7.176801681518555,3981600,0.0,
2008-12-01 00:00:00+00:00,7.827499866485596,7.932499885559082,5.375,4.65477466583252,14906800,0.0,
2008-12-02 00:00:00+00:00,5.972499847412109,6.525000095367432,5.607500076293945,5.350505828857422,15318800,0.0,
2008-12-03 00:00:00+00:00,6.012499809265137,7.242499828338623,5.957499980926514,5.864022731781006,27722400,0.0,
2008-12-04 00:00:00+00:00,6.737500190734863,7.487500190734863,6.017499923706055,5.307022571563721,23481600,0.0,
2008-12-05 00:00:00+00:00,6.107500076293945,7.292500019073486,5.652500152587891,5.971694946289063,37032800,0.0,
2008-12-08 00:00:00+00:00,7.789999961853027,8.387499809265137,7.644999980926514,6.754392623901367,28211600,0.0,
2008-12-09 00:00:00+00:00,7.922500133514404,8.8100004196167,7.232500076293945,6.17875862121582,28266400,0.0,
2008-12-10 00:00:00+00:00,7.699999809265137,8.307499885559082,7.517499923706055,6.592883586883545,23926000,0.0,
2008-12-11 00:00:00+00:00,7.71999979019165,8.0625,6.507500171661377,5.6051926612854,19806000,0.0,
2008-12-12 00:00:00+00:00,6.21750020980835,7.497499942779541,6.177499771118164,6.143556594848633,40111600,0.0,
2008-12-15 00:00:00+00:00,7.607500076293945,7.684999942779541,6.397500038146973,5.580345630645752,25721600,0.0,
2008-12-16 00:00:00+00:00,7.122499942779541,8.0600004196167,7.077499866485596,6.592883586883545,27358400,0.0,
2008-12-17 00:00:00+00:00,7.84499979019165,8.645000457763672,7.650000095367432,6.860764026641846,27246800,0.0105,
2008-12-18 00:00:00+00:00,8.265000343322754,8.699999809265137,7.53249979019165,6.690746307373047,22805200,0.0,
2008-12-19 00:00:00+00:00,8.3725004196167,8.859999656677246,7.997499942779541,6.842102527618408,28224800,0.0,
2008-12-22 00:00:00+00:00,8.335000038146973,8.362500190734863,6.927499771118164,6.385961532592773,25004800,0.0,
2008-12-23 00:00:00+00:00,7.875,8.0,7.192500114440918,6.072884559631348,26145200,0.0,
2008-12-24 00:00:00+00:00,7.387499809265137,7.550000190734863,7.125,6.168259620666504,9540400,0.0,
2008-12-26 00:00:00+00:00,7.675000190734863,7.747499942779541,7.357500076293945,6.375594615936279,8625600,0.0,
2008-12-29 00:00:00+00:00,7.65500020980835,7.752500057220459,6.985000133514404,6.02934455871582,16916400,0.0,
2008-12-30 00:00:00+00:00,7.494999885559082,7.972499847412109,7.349999904632568,6.574638366699219,18838000,0.0,
2008-12-31 00:00:00+00:00,8.007499694824219,9.042499542236328,7.96750020980835,7.068098545074463,27154800,0.0,
2009-01-02 00:00:00+00:00,8.757499694824219,9.244999885559082,8.454999923706055,7.445451736450195,29046400,0.0,
2009-01-05 00:00:00+00:00,9.137499809265137,9.34000015258789,8.574999809265137,7.588512897491455,25524800,0.0,
2009-01-06 00:00:00+00:00,9.357500076293944,9.907500267028809,9.177499771118164,7.959644317626953,31898400,0.0,
2009-01-07 00:00:00+00:00,9.00749969482422,9.142499923706056,8.342499732971191,7.231894493103027,27940800,0.0,
2009-01-08 00:00:00+00:00,8.537500381469727,8.9350004196167,8.4375,7.377031326293945,31515200,0.0,
2009-01-09 00:00:00+00:00,8.907500267028809,8.932499885559082,7.75,6.531097888946533,39779600,0.0,
2009-01-12 00:00:00+00:00,7.767499923706055,7.852499961853027,7.077499866485596,5.944335460662842,24239200,0.0,
2009-01-13 00:00:00+00:00,7.117499828338623,7.574999809265137,7.017499923706055,6.180699348449707,28787200,0.0,
2009-01-14 00:00:00+00:00,6.972499847412109,7.132500171661377,6.432499885559082,5.370014190673828,40151600,0.0,
2009-01-15 00:00:00+00:00,6.510000228881836,7.017499923706055,5.875,5.674798011779785,57358800,0.0,
2009-01-16 00:00:00+00:00,7.239999771118164,7.247499942779541,6.355000019073486,5.799200057983398,48674800,0.0,
2009-01-20 00:00:00+00:00,6.732500076293945,6.877500057220459,5.599999904632568,4.650556564331055,46289600,0.0,
2009-01-21 00:00:00+00:00,5.847499847412109,6.497499942779541,5.485000133514404,5.303665637969971,40993200,0.0,
2009-01-22 00:00:00+00:00,6.007500171661377,6.369999885559082,5.545000076293945,4.864112377166748,57889600,0.0,
2009-01-23 00:00:00+00:00,5.425000190734863,6.21999979019165,5.347499847412109,4.94912052154541,48821200,0.0,
2009-01-26 00:00:00+00:00,5.949999809265137,6.550000190734863,5.875,5.083889961242676,48428000,0.0,
2009-01-27 00:00:00+00:00,6.224999904632568,6.53249979019165,6.087500095367432,5.264271259307861,38027200,0.0,
2009-01-28 00:00:00+00:00,6.737500190734863,7.21999979019165,6.690000057220459,5.86969518661499,44948400,0.0,
2009-01-29 00:00:00+00:00,6.822500228881836,6.872499942779541,6.255000114440918,5.226951599121094,37922800,0.0,
2009-01-30 00:00:00+00:00,6.46999979019165,6.5625,5.792500019073486,4.90765380859375,40600800,0.0,
2009-02-02 00:00:00+00:00,5.612500190734863,6.199999809265137,5.610000133514404,5.046570777893066,27782400,0.0,
2009-02-03 00:00:00+00:00,6.252500057220459,6.362500190734863,5.927499771118164,5.133650779724121,33355600,0.0,
2009-02-04 00:00:00+00:00,6.224999904632568,6.577499866485596,5.942500114440918,5.019615650177002,45293600,0.0,
2009-02-05 00:00:00+00:00,5.912499904632568,6.534999847412109,5.815000057220459,5.173044681549072,43947200,0.0,
2009-02-06 00:00:00+00:00,6.304999828338623,7.012499809265137,6.227499961853027,5.741146087646484,48942400,0.0,
2009-02-09 00:00:00+00:00,6.869999885559082,7.03249979019165,6.632500171661377,5.683091163635254,31430000,0.0,
2009-02-10 00:00:00+00:00,6.730000019073486,7.022500038146973,5.872499942779541,4.957414150238037,50923200,0.0,
2009-02-11 00:00:00+00:00,6.03000020980835,6.167500019073486,5.737500190734863,4.974001407623291,30332400,0.0,
2009-02-12 00:00:00+00:00,5.732500076293945,6.167500019073486,5.489999771118164,5.083889961242676,39875600,0.0,
2009-02-13 00:00:00+00:00,6.132500171661377,6.367499828338623,5.925000190734863,4.9200944900512695,33377600,0.0,
2009-02-17 00:00:00+00:00,5.287499904632568,5.527500152587891,5.21750020980835,4.3665056228637695,41732400,0.0,
2009-02-18 00:00:00+00:00,5.387499809265137,5.40749979019165,4.962500095367432,4.16953706741333,50078400,0.0,
2009-02-19 00:00:00+00:00,5.199999809265137,5.255000114440918,4.784999847412109,3.9912266731262207,41802400,0.0,
2009-02-20 00:00:00+00:00,4.517499923706055,4.784999847412109,4.297500133514404,3.8274309635162354,64065200,0.0,
2009-02-23 00:00:00+00:00,4.699999809265137,4.724999904632568,4.047500133514404,3.381657600402832,56234000,0.0,
