date,KTH_Open,KTH_High,KTH_Low,KTH_Close,KTH_Volume,KTH_Dividends,KTH_Stock Splits
2001-02-12 00:00:00+00:00,25.125,25.125,25.125,5.337575912475586,0,0.0,
2001-02-13 00:00:00+00:00,25.0,25.046875,25.0,5.32097864151001,1700,0.0,
2001-02-14 00:00:00+00:00,25.0,25.0,24.796875,5.267868518829346,7200,0.0,
2001-02-15 00:00:00+00:00,25.0,25.0,24.796875,5.311022758483887,17900,0.0,
2001-02-16 00:00:00+00:00,24.75,25.0,24.75,5.311022758483887,11200,0.0,
2001-02-20 00:00:00+00:00,24.953125,25.0,24.90625,5.291105270385742,8000,0.0,
2001-02-21 00:00:00+00:00,25.0,25.0625,24.84375,5.32097864151001,8300,0.0,
2001-02-22 00:00:00+00:00,25.046875,25.09375,25.0,5.311022758483887,3100,0.0,
2001-02-23 00:00:00+00:00,25.015625,25.15625,25.0,5.344214916229248,6500,0.0,
2001-02-26 00:00:00+00:00,25.09375,25.15625,25.09375,5.330936908721924,2400,0.0,
2001-02-27 00:00:00+00:00,25.15625,25.15625,25.15625,5.344214916229248,2500,0.0,
2001-02-28 00:00:00+00:00,25.25,25.25,25.25,5.364132881164551,300,0.0,
2001-03-01 00:00:00+00:00,25.09375,25.09375,25.09375,5.330936908721924,400,0.0,
2001-03-02 00:00:00+00:00,25.25,25.5,25.171875,5.417243003845215,6200,0.0,
2001-03-05 00:00:00+00:00,25.34375,25.34375,25.34375,5.384048461914063,600,0.0,
2001-03-06 00:00:00+00:00,25.40625,25.4375,25.25,5.364132881164551,1700,0.0,
2001-03-07 00:00:00+00:00,25.171875,25.171875,25.15625,5.344214916229248,2000,0.0,
2001-03-08 00:00:00+00:00,25.09375,25.09375,25.09375,5.330936908721924,2000,0.0,
2001-03-09 00:00:00+00:00,25.09375,25.09375,25.09375,5.330936908721924,4000,0.0,
2001-03-12 00:00:00+00:00,25.203125,25.203125,25.203125,5.354174137115479,3200,0.0,
2001-03-13 00:00:00+00:00,25.203125,25.203125,25.203125,5.354174137115479,800,0.0,
2001-03-14 00:00:00+00:00,25.0,25.203125,25.0,5.354174137115479,1600,0.0,
2001-03-15 00:00:00+00:00,25.203125,25.40625,25.0625,5.364132881164551,18100,0.0,
2001-03-16 00:00:00+00:00,25.25,25.25,25.09375,5.330936908721924,10600,0.0,
2001-03-19 00:00:00+00:00,25.203125,25.40625,25.203125,5.3973259925842285,5400,0.0,
2001-03-20 00:00:00+00:00,25.5,25.5,25.5,5.417243003845215,1200,0.0,
2001-03-21 00:00:00+00:00,25.40625,25.40625,25.40625,5.3973259925842285,1000,0.0,
2001-03-22 00:00:00+00:00,25.40625,25.5,25.40625,5.417243003845215,600,0.0,
2001-03-23 00:00:00+00:00,25.59375,25.59375,25.5,5.417243003845215,1700,0.0,
2001-03-26 00:00:00+00:00,25.40625,25.5,25.203125,5.417243003845215,3000,0.0,
2001-03-27 00:00:00+00:00,25.40625,25.40625,25.40625,5.3973259925842285,200,0.0,
2001-03-28 00:00:00+00:00,25.296875,25.5,25.296875,5.417243003845215,200,0.0,
2001-03-29 00:00:00+00:00,25.40625,25.5,25.25,5.364132881164551,7300,0.0,
2001-03-30 00:00:00+00:00,25.203125,25.203125,25.203125,5.354174137115479,400,0.0,
2001-04-02 00:00:00+00:00,25.40625,25.40625,25.40625,5.3973259925842285,200,0.0,
2001-04-03 00:00:00+00:00,25.5,25.5,25.296875,5.374090671539307,1600,0.0,
2001-04-04 00:00:00+00:00,25.5,25.59375,25.5,5.417243003845215,1000,0.0,
2001-04-05 00:00:00+00:00,25.5,25.5,25.5,5.417243003845215,0,0.0,
2001-04-06 00:00:00+00:00,25.59375,25.59375,25.453125,5.407284259796143,3300,0.0,
2001-04-09 00:00:00+00:00,25.350000381469727,25.450000762939453,25.350000381469727,5.385376453399658,1700,0.0,
2001-04-10 00:00:00+00:00,25.350000381469727,25.350000381469727,25.350000381469727,5.385376453399658,0,0.0,
2001-04-11 00:00:00+00:00,25.450000762939453,25.450000762939453,25.450000762939453,5.406620025634766,400,0.0,
2001-04-12 00:00:00+00:00,25.450000762939453,25.450000762939453,25.450000762939453,5.406620025634766,200,0.0,
2001-04-16 00:00:00+00:00,25.350000381469727,25.350000381469727,25.350000381469727,5.385376453399658,500,0.0,
2001-04-17 00:00:00+00:00,25.25,25.350000381469727,25.25,5.385376453399658,800,0.0,
2001-04-18 00:00:00+00:00,25.25,25.25,25.049999237060547,5.321643352508545,1500,0.0,
2001-04-19 00:00:00+00:00,24.950000762939453,25.149999618530277,24.950000762939453,5.342886924743652,1100,0.0,
2001-04-20 00:00:00+00:00,25.149999618530277,25.149999618530277,25.149999618530277,5.342886924743652,0,0.0,
2001-04-23 00:00:00+00:00,25.25,25.25,25.25,5.364132881164551,600,0.0,
2001-04-24 00:00:00+00:00,25.149999618530277,25.149999618530277,25.149999618530277,5.342886924743652,1000,0.0,
2001-04-25 00:00:00+00:00,25.299999237060547,25.350000381469727,25.299999237060547,5.494613170623779,500,0.5,
2001-04-26 00:00:00+00:00,25.25,25.25,25.200000762939453,5.462099552154541,600,0.0,
2001-04-27 00:00:00+00:00,25.100000381469727,25.100000381469727,25.100000381469727,5.440424919128418,200,0.0,
2001-04-30 00:00:00+00:00,25.100000381469727,25.100000381469727,25.100000381469727,5.440424919128418,0,0.0,
2001-05-01 00:00:00+00:00,25.0,25.200000762939453,25.0,5.462099552154541,1100,0.0,
2001-05-02 00:00:00+00:00,25.299999237060547,25.299999237060547,25.100000381469727,5.457764625549316,1900,0.0,
2001-05-03 00:00:00+00:00,25.299999237060547,25.399999618530277,25.25,5.472938537597656,3500,0.0,
2001-05-04 00:00:00+00:00,25.399999618530277,25.450000762939453,25.3799991607666,5.516288757324219,900,0.0,
