date,MOS_Open,MOS_High,MOS_Low,MOS_Close,MOS_Volume,MOS_Dividends,MOS_Stock Splits
1988-05-19 00:00:00+00:00,14.3125,14.375,14.125,8.612842559814453,138000,0.0,
1988-05-20 00:00:00+00:00,14.25,14.625,14.1875,8.841503143310547,135400,0.0,
1988-05-23 00:00:00+00:00,14.375,14.375,14.125,8.612842559814453,144800,0.0,
1988-05-24 00:00:00+00:00,14.0625,14.1875,14.0625,8.650955200195312,92600,0.0,
1988-05-25 00:00:00+00:00,14.1875,14.4375,14.0625,8.689062118530273,219000,0.0,
1988-05-26 00:00:00+00:00,14.25,14.375,14.25,8.727177619934082,217400,0.0,
1988-05-27 00:00:00+00:00,14.3125,14.375,14.25,8.689062118530273,148800,0.0,
1988-05-31 00:00:00+00:00,14.125,14.4375,14.0,8.803397178649902,220400,0.0,
1988-06-01 00:00:00+00:00,14.4375,14.8125,14.4375,8.993946075439453,366400,0.0,
1988-06-02 00:00:00+00:00,14.8125,15.0,14.6875,9.14638614654541,211600,0.0,
1988-06-03 00:00:00+00:00,15.875,16.0,15.625,9.527484893798828,283000,0.0,
1988-06-06 00:00:00+00:00,15.5,16.25,15.5,9.756142616271973,364400,0.0,
1988-06-07 00:00:00+00:00,16.0,16.8125,15.75,9.7942533493042,554200,0.0,
1988-06-08 00:00:00+00:00,16.0625,16.75,16.0625,10.137248039245604,237600,0.0,
1988-06-09 00:00:00+00:00,16.4375,17.3125,16.4375,10.404008865356444,268200,0.0,
1988-06-10 00:00:00+00:00,17.0625,17.25,17.0,10.404008865356444,188200,0.0,
1988-06-13 00:00:00+00:00,17.0,17.5,17.0,10.551345825195312,57600,0.115,
1988-06-14 00:00:00+00:00,17.3125,19.5,17.3125,11.35707950592041,760000,0.0,
1988-06-15 00:00:00+00:00,18.375,19.75,18.375,11.97098445892334,621400,0.0,
1988-06-16 00:00:00+00:00,19.375,20.0,18.875,11.740775108337402,505600,0.0,
1988-06-17 00:00:00+00:00,19.25,19.5,18.5,11.433826446533203,139800,0.0,
1988-06-20 00:00:00+00:00,18.625,18.9375,18.5,11.625658988952637,285400,0.0,
1988-06-21 00:00:00+00:00,19.0,19.75,19.0,12.047721862792969,531000,0.0,
1988-06-22 00:00:00+00:00,20.0,21.0,20.0,12.43140983581543,772800,0.0,
1988-06-23 00:00:00+00:00,20.75,21.625,20.625,12.776721000671388,820800,0.0,
1988-06-24 00:00:00+00:00,20.875,21.125,20.6875,12.699983596801758,251400,0.0,
1988-06-27 00:00:00+00:00,20.6875,20.6875,20.4375,12.623247146606444,276000,0.0,
1988-06-28 00:00:00+00:00,20.5,20.625,19.3125,12.27793025970459,510000,0.0,
1988-06-29 00:00:00+00:00,19.875,19.875,19.5625,12.009353637695312,208200,0.0,
1988-06-30 00:00:00+00:00,19.625,19.75,19.5625,12.08609104156494,299600,0.0,
1988-07-01 00:00:00+00:00,19.8125,19.9375,19.8125,12.201194763183594,212600,0.0,
1988-07-05 00:00:00+00:00,19.9375,20.875,19.9375,12.546504974365234,205200,0.0,
1988-07-06 00:00:00+00:00,20.5,21.25,20.4375,12.738353729248049,642800,0.0,
1988-07-07 00:00:00+00:00,20.75,21.25,20.75,12.968562126159668,551200,0.0,
1988-07-08 00:00:00+00:00,20.5,20.9375,20.5,12.661617279052734,536000,0.0,
1988-07-11 00:00:00+00:00,20.5625,20.6875,20.25,12.43140983581543,117400,0.0,
1988-07-12 00:00:00+00:00,20.25,20.3125,19.625,12.2395658493042,109600,0.0,
1988-07-13 00:00:00+00:00,20.0,20.125,19.875,12.201194763183594,45800,0.0,
1988-07-14 00:00:00+00:00,19.75,21.0,19.75,12.776721000671388,356800,0.0,
1988-07-15 00:00:00+00:00,20.875,21.25,20.5625,12.776721000671388,362400,0.0,
1988-07-18 00:00:00+00:00,20.625,20.75,20.0,12.27793025970459,158400,0.0,
1988-07-19 00:00:00+00:00,19.9375,19.9375,19.0,11.97098445892334,2492400,0.0,
1988-07-20 00:00:00+00:00,19.5,19.5,18.75,11.664036750793455,528400,0.0,
1988-07-21 00:00:00+00:00,18.9375,19.375,18.9375,11.855875968933104,478200,0.0,
1988-07-22 00:00:00+00:00,19.3125,19.3125,18.6875,11.510560989379885,247400,0.0,
1988-07-25 00:00:00+00:00,18.8125,18.875,17.75,11.165246963500977,388400,0.0,
1988-07-26 00:00:00+00:00,18.1875,18.6875,18.1875,11.433826446533203,272400,0.0,
1988-07-27 00:00:00+00:00,18.75,18.9375,18.1875,11.165246963500977,286600,0.0,
1988-07-28 00:00:00+00:00,18.25,18.6875,18.25,11.35707950592041,200200,0.0,
1988-07-29 00:00:00+00:00,18.5,18.875,18.25,11.472195625305176,174200,0.0,
1988-08-01 00:00:00+00:00,18.8125,20.0,18.6875,11.58729648590088,376200,0.0,
1988-08-02 00:00:00+00:00,18.9375,19.0,18.3125,11.664036750793455,471400,0.0,
1988-08-03 00:00:00+00:00,19.0,19.0,18.875,11.625658988952637,532800,0.0,
1988-08-04 00:00:00+00:00,19.0,19.5,18.9375,11.894245147705078,397000,0.0,
1988-08-05 00:00:00+00:00,19.375,19.625,19.3125,12.047721862792969,189400,0.0,
1988-08-08 00:00:00+00:00,19.5,19.625,19.375,12.009353637695312,135600,0.0,
1988-08-09 00:00:00+00:00,19.75,20.0,19.125,11.932611465454102,391200,0.0,
1988-08-10 00:00:00+00:00,19.125,19.125,18.625,11.625658988952637,269000,0.0,
1988-08-11 00:00:00+00:00,18.9375,19.25,18.5,11.817510604858398,146800,0.0,
1988-08-12 00:00:00+00:00,19.375,19.375,19.0,11.779136657714844,68000,0.0,
1988-08-15 00:00:00+00:00,19.0,19.0,18.5625,11.472195625305176,169600,0.0,
1988-08-16 00:00:00+00:00,18.625,19.0625,18.25,11.625658988952637,291400,0.0,
1988-08-17 00:00:00+00:00,18.9375,19.125,18.75,11.625658988952637,234600,0.0,
1988-08-18 00:00:00+00:00,19.0,19.625,19.0,11.817510604858398,324800,0.0,
1988-08-19 00:00:00+00:00,19.3125,19.4375,19.25,11.817510604858398,137800,0.0,
1988-08-22 00:00:00+00:00,19.1875,19.1875,18.8125,11.625658988952637,194200,0.0,
1988-08-23 00:00:00+00:00,18.9375,19.3125,18.9375,11.779136657714844,219600,0.0,
1988-08-24 00:00:00+00:00,19.25,19.5,19.25,11.97098445892334,95600,0.0,
1988-08-25 00:00:00+00:00,19.375,19.75,19.375,12.124459266662598,120800,0.0,
1988-08-26 00:00:00+00:00,19.6875,20.3125,19.6875,12.354666709899902,352800,0.0,
1988-08-29 00:00:00+00:00,20.1875,20.625,20.125,12.584877967834473,187600,0.0,
1988-08-30 00:00:00+00:00,20.375,20.625,20.25,12.584877967834473,122000,0.0,
1988-08-31 00:00:00+00:00,20.5625,20.75,20.375,12.546504974365234,97400,0.0,
1988-09-01 00:00:00+00:00,20.3125,20.3125,19.875,12.2395658493042,77400,0.0,
1988-09-02 00:00:00+00:00,20.125,20.4375,20.125,12.50814151763916,89200,0.0,
1988-09-06 00:00:00+00:00,20.375,20.5,20.25,12.546504974365234,159200,0.0,
1988-09-07 00:00:00+00:00,20.375,20.75,20.3125,12.584877967834473,289200,0.0,
1988-09-08 00:00:00+00:00,20.5625,21.1875,20.5,12.776721000671388,285600,0.0,
1988-09-09 00:00:00+00:00,20.8125,21.0,20.75,12.89182472229004,203600,0.0,
1988-09-12 00:00:00+00:00,20.875,21.0625,20.625,12.737434387207031,198600,0.125,
1988-09-13 00:00:00+00:00,20.6875,20.9375,20.625,12.891828536987305,156600,0.0,
1988-09-14 00:00:00+00:00,21.0,21.3125,21.0,13.16201400756836,470200,0.0,
1988-09-15 00:00:00+00:00,21.25,21.5625,21.1875,13.123420715332031,158000,0.0,
1988-09-16 00:00:00+00:00,21.3125,21.3125,20.875,12.969022750854492,265000,0.0,
1988-09-19 00:00:00+00:00,21.0,21.0,20.625,12.737434387207031,82800,0.0,
1988-09-20 00:00:00+00:00,20.6875,20.6875,20.1875,12.505845069885254,98600,0.0,
1988-09-21 00:00:00+00:00,20.375,20.5625,20.1875,12.467245101928713,800200,0.0,
1988-09-22 00:00:00+00:00,20.3125,20.3125,18.75,11.965468406677246,1026000,0.0,
1988-09-23 00:00:00+00:00,19.125,19.5,19.125,11.965468406677246,156400,0.0,
1988-09-26 00:00:00+00:00,19.375,19.375,18.75,11.733880043029783,171200,0.0,
1988-09-27 00:00:00+00:00,19.0625,19.1875,18.625,11.502290725708008,204200,0.0,
1988-09-28 00:00:00+00:00,18.625,18.75,18.5,11.463690757751465,111200,0.0,
1988-09-29 00:00:00+00:00,18.5625,19.5,18.5625,11.888275146484377,463600,0.0,
1988-09-30 00:00:00+00:00,19.3125,19.4375,18.5,11.54089069366455,4569600,0.0,
1988-10-03 00:00:00+00:00,18.75,19.0,18.5625,11.733880043029783,562600,0.0,
1988-10-04 00:00:00+00:00,19.0,19.1875,18.9375,11.695274353027344,192200,0.0,
1988-10-05 00:00:00+00:00,19.0,19.5625,19.0,12.00406551361084,291800,0.0,
1988-10-06 00:00:00+00:00,19.5625,20.0,19.4375,12.274255752563477,135600,0.0,
1988-10-07 00:00:00+00:00,19.875,20.25,19.875,12.39004898071289,193800,0.0,
1988-10-10 00:00:00+00:00,20.0625,20.0625,19.9375,12.351451873779297,86000,0.0,
1988-10-11 00:00:00+00:00,20.0,20.0625,19.875,12.312854766845703,53600,0.0,
1988-10-12 00:00:00+00:00,19.875,19.875,19.5625,12.158459663391112,73400,0.0,
1988-10-13 00:00:00+00:00,19.5625,20.125,19.5625,12.197061538696287,150000,0.0,
1988-10-14 00:00:00+00:00,19.75,20.125,19.75,12.428646087646484,270800,0.0,
1988-10-17 00:00:00+00:00,20.125,20.125,19.875,12.274255752563477,276000,0.0,
1988-10-18 00:00:00+00:00,20.0,20.1875,20.0,12.467245101928713,297600,0.0,
1988-10-19 00:00:00+00:00,20.375,20.75,20.3125,12.583041191101074,262200,0.0,
1988-10-20 00:00:00+00:00,20.4375,20.875,20.375,12.814634323120115,251000,0.0,
1988-10-21 00:00:00+00:00,20.6875,20.8125,20.6875,12.77603244781494,32600,0.0,
1988-10-24 00:00:00+00:00,20.75,20.75,20.4375,12.660237312316896,609400,0.0,
1988-10-25 00:00:00+00:00,20.375,20.5,20.375,12.660237312316896,117800,0.0,
1988-10-26 00:00:00+00:00,20.5,20.9375,20.5,12.891828536987305,485000,0.0,
1988-10-27 00:00:00+00:00,21.0,21.0,20.625,12.814634323120115,101200,0.0,
1988-10-28 00:00:00+00:00,20.75,21.0,20.75,12.969022750854492,98000,0.0,
1988-10-31 00:00:00+00:00,20.875,21.0,20.8125,12.969022750854492,100200,0.0,
1988-11-01 00:00:00+00:00,20.9375,20.9375,20.8125,12.891828536987305,119000,0.0,
1988-11-02 00:00:00+00:00,20.9375,20.9375,20.6875,12.77603244781494,105200,0.0,
1988-11-03 00:00:00+00:00,20.625,20.625,20.0625,12.39004898071289,360000,0.0,
1988-11-04 00:00:00+00:00,20.0,20.0625,19.9375,12.351451873779297,285600,0.0,
1988-11-07 00:00:00+00:00,19.9375,19.9375,19.625,12.158459663391112,121600,0.0,
1988-11-08 00:00:00+00:00,19.8125,20.0,19.6875,12.235650062561035,205000,0.0,
1988-11-09 00:00:00+00:00,19.6875,19.8125,19.625,12.197061538696287,39400,0.0,
1988-11-10 00:00:00+00:00,19.75,19.75,19.5,12.11986255645752,134800,0.0,
1988-11-11 00:00:00+00:00,19.5625,19.5625,19.25,12.042668342590332,61000,0.0,
1988-11-14 00:00:00+00:00,19.375,19.375,19.1875,11.888275146484377,36200,0.0,
1988-11-15 00:00:00+00:00,19.25,19.375,19.25,11.888275146484377,184200,0.0,
1988-11-16 00:00:00+00:00,19.25,19.25,18.75,11.656679153442385,163400,0.0,
1988-11-17 00:00:00+00:00,18.75,19.0,18.75,11.733880043029783,129000,0.0,
1988-11-18 00:00:00+00:00,19.0625,19.125,18.8125,11.772478103637695,184600,0.0,
1988-11-21 00:00:00+00:00,19.125,19.25,19.0,11.888275146484377,55400,0.0,
1988-11-22 00:00:00+00:00,19.125,19.1875,19.0,11.733880043029783,35800,0.0,
1988-11-23 00:00:00+00:00,19.0,19.5625,19.0,12.042668342590332,36400,0.0,
1988-11-25 00:00:00+00:00,19.4375,19.625,19.4375,12.11986255645752,71800,0.0,
1988-11-28 00:00:00+00:00,19.625,19.75,19.625,12.197061538696287,86200,0.0,
1988-11-29 00:00:00+00:00,19.75,20.0,19.6875,12.351451873779297,97200,0.0,
1988-11-30 00:00:00+00:00,20.0,20.3125,20.0,12.54444408416748,172000,0.0,
1988-12-01 00:00:00+00:00,20.3125,20.3125,20.1875,12.505845069885254,30200,0.0,
1988-12-02 00:00:00+00:00,20.25,20.4375,20.125,12.62163543701172,66200,0.0,
1988-12-05 00:00:00+00:00,20.375,20.4375,20.3125,12.583041191101074,130600,0.0,
1988-12-06 00:00:00+00:00,20.375,20.4375,20.3125,12.583041191101074,97200,0.0,
1988-12-07 00:00:00+00:00,20.375,20.75,20.375,12.814634323120115,139000,0.0,
1988-12-08 00:00:00+00:00,20.625,20.625,20.5,12.698835372924805,349600,0.0,
1988-12-09 00:00:00+00:00,20.5625,21.125,20.5625,12.969022750854492,353200,0.0,
1988-12-12 00:00:00+00:00,21.0,21.0,20.875,12.969024658203123,331600,0.125,
1988-12-13 00:00:00+00:00,20.875,20.875,20.75,12.891364097595217,124600,0.0,
1988-12-14 00:00:00+00:00,20.8125,21.0,20.75,12.969024658203123,124800,0.0,
1988-12-15 00:00:00+00:00,20.75,21.0,20.75,13.046683311462402,397600,0.0,
1988-12-16 00:00:00+00:00,21.125,21.1875,21.125,13.163175582885742,233800,0.0,
1988-12-19 00:00:00+00:00,21.1875,22.1875,21.1875,13.70678424835205,241400,0.0,
1988-12-20 00:00:00+00:00,22.125,22.4375,22.125,13.82327651977539,297400,0.0,
1988-12-21 00:00:00+00:00,22.25,22.25,22.0625,13.70678424835205,36800,0.0,
1988-12-22 00:00:00+00:00,22.1875,22.4375,22.0625,13.900928497314451,168800,0.0,
1988-12-23 00:00:00+00:00,22.4375,22.5625,22.4375,13.978590965270996,53000,0.0,
1988-12-27 00:00:00+00:00,22.5625,22.5625,22.3125,13.86209774017334,48200,0.0,
1988-12-28 00:00:00+00:00,22.25,22.3125,22.25,13.82327651977539,32800,0.0,
1988-12-29 00:00:00+00:00,22.3125,22.3125,22.1875,13.784438133239746,78800,0.0,
1988-12-30 00:00:00+00:00,22.25,22.25,22.0,13.70678424835205,50000,0.0,
1989-01-03 00:00:00+00:00,22.1875,22.1875,21.9375,13.70678424835205,75000,0.0,
1989-01-04 00:00:00+00:00,22.1875,23.1875,22.1875,14.32805347442627,365000,0.0,
1989-01-05 00:00:00+00:00,23.1875,23.5,23.125,14.522204399108888,570800,0.0,
1989-01-06 00:00:00+00:00,23.4375,23.5,23.125,14.366884231567385,303200,0.0,
1989-01-09 00:00:00+00:00,23.125,23.125,22.625,14.095078468322754,82400,0.0,
1989-01-10 00:00:00+00:00,22.6875,22.875,22.5625,14.133901596069336,133800,0.0,
1989-01-11 00:00:00+00:00,22.6875,22.6875,22.4375,14.095078468322754,100600,0.0,
1989-01-12 00:00:00+00:00,22.75,22.875,22.5625,14.056246757507324,115000,0.0,
1989-01-13 00:00:00+00:00,22.75,23.375,22.75,14.483375549316406,255600,0.0,
1989-01-16 00:00:00+00:00,23.375,23.875,23.375,14.832836151123049,132400,0.0,
1989-01-17 00:00:00+00:00,23.9375,24.375,23.625,15.143473625183104,469800,0.0,
1989-01-18 00:00:00+00:00,24.25,24.375,24.0625,15.065808296203612,203400,0.0,
1989-01-19 00:00:00+00:00,24.4375,24.875,24.4375,15.182307243347168,407000,0.0,
1989-01-20 00:00:00+00:00,24.375,24.5,24.0625,15.065808296203612,95200,0.0,
1989-01-23 00:00:00+00:00,24.3125,24.3125,23.75,14.832836151123049,242000,0.0,
1989-01-24 00:00:00+00:00,23.875,23.9375,23.8125,14.79400634765625,547600,0.0,
1989-01-25 00:00:00+00:00,23.8125,24.1875,23.75,14.910490036010742,443400,0.0,
1989-01-26 00:00:00+00:00,24.0,24.25,23.9375,15.065808296203612,334000,0.0,
1989-01-27 00:00:00+00:00,24.25,24.25,23.9375,14.910490036010742,182800,0.0,
1989-01-30 00:00:00+00:00,23.875,24.3125,23.75,14.94931983947754,267400,0.0,
1989-01-31 00:00:00+00:00,24.0625,24.3125,24.0,15.10464096069336,190200,0.0,
1989-02-01 00:00:00+00:00,24.4375,24.6875,24.4375,15.221123695373535,188600,0.0,
1989-02-02 00:00:00+00:00,24.5625,24.5625,24.3125,15.10464096069336,110000,0.0,
1989-02-03 00:00:00+00:00,24.3125,24.4375,23.4375,14.832836151123049,151000,0.0,
1989-02-06 00:00:00+00:00,23.8125,23.8125,23.25,14.444536209106444,104400,0.0,
1989-02-07 00:00:00+00:00,23.375,23.625,23.1875,14.56102466583252,315600,0.0,
1989-02-08 00:00:00+00:00,23.625,24.0,23.625,14.755178451538086,405800,0.0,
1989-02-09 00:00:00+00:00,23.875,24.0,23.625,14.71634292602539,599400,0.0,
1989-02-10 00:00:00+00:00,23.5625,23.5625,23.125,14.522204399108888,225600,0.0,
1989-02-13 00:00:00+00:00,23.1875,23.1875,22.875,14.289223670959473,230600,0.0,
1989-02-14 00:00:00+00:00,23.0,23.0,22.75,14.133901596069336,165000,0.0,
1989-02-15 00:00:00+00:00,22.8125,22.9375,22.75,14.211567878723145,84600,0.0,
1989-02-16 00:00:00+00:00,23.5,24.0,23.5,14.71634292602539,356400,0.0,
1989-02-17 00:00:00+00:00,23.8125,23.9375,23.75,14.871667861938477,88200,0.0,
1989-02-21 00:00:00+00:00,24.0,24.125,23.9375,14.988152503967283,174400,0.0,
1989-02-22 00:00:00+00:00,24.0,24.125,23.875,14.871667861938477,178400,0.0,
1989-02-23 00:00:00+00:00,23.9375,23.9375,23.6875,14.755178451538086,116000,0.0,
1989-02-24 00:00:00+00:00,23.875,23.875,23.75,14.755178451538086,254400,0.0,
1989-02-27 00:00:00+00:00,23.625,23.75,23.625,14.71634292602539,191000,0.0,
1989-02-28 00:00:00+00:00,23.75,23.75,23.5625,14.63868808746338,132600,0.0,
1989-03-01 00:00:00+00:00,23.5625,23.8125,23.5625,14.71634292602539,123200,0.0,
1989-03-02 00:00:00+00:00,23.6875,23.75,23.5625,14.755178451538086,873400,0.0,
1989-03-03 00:00:00+00:00,23.75,23.875,23.6875,14.755178451538086,272600,0.0,
1989-03-06 00:00:00+00:00,23.8125,24.0,23.75,14.910490036010742,454400,0.0,
1989-03-07 00:00:00+00:00,24.0,24.625,24.0,15.29879093170166,401000,0.0,
1989-03-08 00:00:00+00:00,24.625,24.625,24.5,15.221123695373535,254800,0.0,
1989-03-09 00:00:00+00:00,24.25,24.25,23.5625,14.63868808746338,1174600,0.0,
1989-03-10 00:00:00+00:00,23.5,23.5625,23.25,14.444536209106444,493400,0.0,
1989-03-13 00:00:00+00:00,23.25,23.375,23.0,14.405489921569824,297200,0.125,
1989-03-14 00:00:00+00:00,23.4375,23.4375,23.1875,14.483579635620115,454400,0.0,
1989-03-15 00:00:00+00:00,23.5,23.625,23.375,14.717813491821287,454600,0.0,
1989-03-16 00:00:00+00:00,23.5,23.75,23.5,14.678778648376465,571400,0.0,
1989-03-17 00:00:00+00:00,23.5,23.5,23.0625,14.483579635620115,134000,0.0,
1989-03-20 00:00:00+00:00,23.0625,23.0625,22.5,14.171271324157717,161800,0.0,
1989-03-21 00:00:00+00:00,22.6875,22.75,21.9375,13.702795028686523,808800,0.0,
1989-03-22 00:00:00+00:00,21.6875,22.0625,21.625,13.546632766723633,439000,0.0,
1989-03-23 00:00:00+00:00,21.6875,21.9375,21.6875,13.624709129333496,212600,0.0,
1989-03-27 00:00:00+00:00,21.8125,21.8125,21.6875,13.585676193237305,205600,0.0,
1989-03-28 00:00:00+00:00,21.8125,22.1875,21.8125,13.78087043762207,602400,0.0,
1989-03-29 00:00:00+00:00,22.375,22.4375,22.25,13.897994041442873,212200,0.0,
1989-03-30 00:00:00+00:00,22.375,22.625,22.375,14.13221836090088,273400,0.0,
1989-03-31 00:00:00+00:00,22.625,22.875,22.625,14.28837776184082,178200,0.0,
1989-04-03 00:00:00+00:00,23.0,23.125,22.875,14.28837776184082,217400,0.0,
