date,AMSWA_Open,AMSWA_High,AMSWA_Low,AMSWA_Close,AMSWA_Volume,AMSWA_Dividends,AMSWA_Stock Splits
1983-04-04 00:00:00+00:00,0.0,4.6913580894470215,4.592593193054199,1.525001049041748,85556,0.0,
1983-04-05 00:00:00+00:00,0.0,4.740740776062012,4.592593193054199,1.525001049041748,32400,0.0,
1983-04-06 00:00:00+00:00,0.0,4.592593193054199,4.543210029602051,1.5086028575897217,49106,0.0,
1983-04-07 00:00:00+00:00,0.0,4.592593193054199,4.543210029602051,1.5086028575897217,86569,0.0,
1983-04-08 00:00:00+00:00,0.0,4.592593193054199,4.543210029602051,1.5086028575897217,35438,0.0,
1983-04-11 00:00:00+00:00,0.0,4.592593193054199,4.543210029602051,1.5086028575897217,25313,0.0,
1983-04-12 00:00:00+00:00,0.0,4.592593193054199,4.493826866149902,1.4922049045562744,65813,0.0,
1983-04-13 00:00:00+00:00,0.0,4.592593193054199,4.543210029602051,1.5086028575897217,40500,0.0,
1983-04-14 00:00:00+00:00,0.0,4.592593193054199,4.493826866149902,1.4922049045562744,76444,0.0,
1983-04-15 00:00:00+00:00,0.0,4.543210029602051,4.444444179534912,1.4758071899414062,44550,0.0,
1983-04-18 00:00:00+00:00,0.0,4.543210029602051,4.444444179534912,1.4758071899414062,74419,0.0,
1983-04-19 00:00:00+00:00,0.0,4.543210029602051,4.493826866149902,1.4922049045562744,52650,0.0,
1983-04-20 00:00:00+00:00,0.0,4.39506196975708,4.246913909912109,1.4102153778076172,327038,0.0,
1983-04-21 00:00:00+00:00,0.0,4.6913580894470215,4.592593193054199,1.525001049041748,490556,0.0,
1983-04-22 00:00:00+00:00,0.0,4.641974925994873,4.493826866149902,1.4922049045562744,161494,0.0,
1983-04-25 00:00:00+00:00,0.0,4.592593193054199,4.493826866149902,1.4922049045562744,65306,0.0,
1983-04-26 00:00:00+00:00,0.0,4.790122985839844,4.6913580894470215,1.557795763015747,190856,0.0,
1983-04-27 00:00:00+00:00,0.0,5.037036895751953,4.987654209136963,1.656182885169983,567000,0.0,
1983-04-28 00:00:00+00:00,0.0,5.283950805664063,5.234568119049072,1.7381727695465088,295144,0.0,
1983-04-29 00:00:00+00:00,0.0,5.679011821746826,5.580246925354004,1.8529565334320068,341719,0.0,
1983-05-02 00:00:00+00:00,0.0,5.333333015441895,5.185184955596924,1.7217737436294556,227813,0.0,
1983-05-03 00:00:00+00:00,0.0,5.530863761901856,5.481481075286865,1.8201613426208496,162506,0.0,
1983-05-04 00:00:00+00:00,0.0,5.679011821746826,5.580246925354004,1.8529565334320068,171113,0.0,
1983-05-05 00:00:00+00:00,0.0,5.580246925354004,5.481481075286865,1.8201613426208496,111375,0.0,
1983-05-06 00:00:00+00:00,0.0,5.728394985198975,5.629630088806152,1.869355320930481,140231,0.0,
1983-05-09 00:00:00+00:00,0.0,5.580246925354004,5.530863761901856,1.836558818817139,96188,0.0,
1983-05-10 00:00:00+00:00,0.0,5.679011821746826,5.580246925354004,1.8529565334320068,110869,0.0,
1983-05-11 00:00:00+00:00,0.0,5.629630088806152,5.481481075286865,1.8201613426208496,91631,0.0,
1983-05-12 00:00:00+00:00,0.0,5.580246925354004,5.481481075286865,1.8201613426208496,82519,0.0,
1983-05-13 00:00:00+00:00,0.0,5.679011821746826,5.580246925354004,1.8529565334320068,69356,0.0,
1983-05-16 00:00:00+00:00,0.0,5.432098865509033,5.333333015441895,1.770967721939087,95681,0.0,
1983-05-17 00:00:00+00:00,0.0,5.432098865509033,5.333333015441895,1.770967721939087,69356,0.0,
1983-05-18 00:00:00+00:00,0.0,5.432098865509033,5.382716178894043,1.7873669862747192,113400,0.0,
1983-05-19 00:00:00+00:00,0.0,5.432098865509033,5.382716178894043,1.7873669862747192,53663,0.0,
1983-05-20 00:00:00+00:00,0.0,5.481481075286865,5.432098865509033,1.8037647008895876,136181,0.0,
1983-05-23 00:00:00+00:00,0.0,5.481481075286865,5.382716178894043,1.7873669862747192,200475,0.0,
1983-05-24 00:00:00+00:00,0.0,5.827159881591797,5.728394985198975,1.902151346206665,171619,0.0,
1983-05-25 00:00:00+00:00,0.0,6.074073791503906,5.975308895111084,1.9841398000717163,159469,0.0,
1983-05-26 00:00:00+00:00,0.0,6.123456954956055,6.074073791503906,2.0169358253479004,129600,0.0,
1983-05-27 00:00:00+00:00,0.0,5.876543045043945,5.777778148651123,1.9185487031936648,105806,0.0,
1983-05-31 00:00:00+00:00,0.0,5.876543045043945,5.777778148651123,1.9185487031936648,88088,0.0,
1983-06-01 00:00:00+00:00,0.0,5.679011821746826,5.580246925354004,1.8529565334320068,151875,0.0,
1983-06-02 00:00:00+00:00,0.0,5.728394985198975,5.629630088806152,1.869355320930481,52650,0.0,
1983-06-03 00:00:00+00:00,0.0,5.777778148651123,5.728394985198975,1.902151346206665,48600,0.0,
1983-06-06 00:00:00+00:00,0.0,5.679011821746826,5.580246925354004,1.8529565334320068,59738,0.0,
1983-06-07 00:00:00+00:00,0.0,5.382716178894043,5.283950805664063,1.754570722579956,79481,0.0,
1983-06-08 00:00:00+00:00,0.0,5.283950805664063,5.135801792144775,1.7053771018981934,57206,0.0,
1983-06-09 00:00:00+00:00,0.0,5.234568119049072,5.135801792144775,1.7053771018981934,58725,0.0,
1983-06-10 00:00:00+00:00,0.0,5.185184955596924,5.086420059204102,1.6889793872833252,55181,0.0,
1983-06-13 00:00:00+00:00,0.0,5.234568119049072,5.135801792144775,1.7053771018981934,62775,0.0,
1983-06-14 00:00:00+00:00,0.0,5.135801792144775,5.086420059204102,1.6889793872833252,56700,0.0,
1983-06-15 00:00:00+00:00,0.0,5.086420059204102,4.987654209136963,1.656182885169983,95681,0.0,
1983-06-16 00:00:00+00:00,0.0,5.679011821746826,5.530863761901856,1.836558818817139,198956,0.0,
1983-06-17 00:00:00+00:00,0.0,6.074073791503906,5.975308895111084,1.9841398000717163,586744,0.0,
1983-06-20 00:00:00+00:00,0.0,5.876543045043945,5.728394985198975,1.902151346206665,161494,0.0,
1983-06-21 00:00:00+00:00,0.0,5.827159881591797,5.728394985198975,1.902151346206665,355894,0.0,
1983-06-22 00:00:00+00:00,0.0,6.123456954956055,6.074073791503906,2.0169358253479004,208575,0.0,
1983-06-23 00:00:00+00:00,0.0,6.024691104888916,5.975308895111084,1.9841398000717163,519413,0.0,
1983-06-24 00:00:00+00:00,0.0,6.074073791503906,5.975308895111084,1.9841398000717163,76444,0.0,
1983-06-27 00:00:00+00:00,0.0,5.975308895111084,5.876543045043945,1.9513441324234009,131625,0.0,
1983-06-28 00:00:00+00:00,0.0,5.679011821746826,5.530863761901856,1.836558818817139,101250,0.0,
1983-06-29 00:00:00+00:00,0.0,5.629630088806152,5.530863761901856,1.836558818817139,62269,0.0,
1983-06-30 00:00:00+00:00,0.0,5.728394985198975,5.580246925354004,1.8529565334320068,57713,0.0,
1983-07-01 00:00:00+00:00,0.0,5.925926208496094,5.827159881591797,1.934946656227112,215156,0.0,
1983-07-05 00:00:00+00:00,0.0,5.975308895111084,5.827159881591797,1.934946656227112,66319,0.0,
1983-07-06 00:00:00+00:00,0.0,5.876543045043945,5.777778148651123,1.9185487031936648,65813,0.0,
1983-07-07 00:00:00+00:00,0.0,5.777778148651123,5.629630088806152,1.869355320930481,52650,0.0,
1983-07-08 00:00:00+00:00,0.0,5.679011821746826,5.580246925354004,1.8529565334320068,28856,0.0,
1983-07-11 00:00:00+00:00,0.0,5.679011821746826,5.580246925354004,1.8529565334320068,20250,0.0,
1983-07-12 00:00:00+00:00,0.0,5.283950805664063,5.185184955596924,1.7217737436294556,78975,0.0,
1983-07-13 00:00:00+00:00,0.0,5.135801792144775,5.037036895751953,1.6725802421569824,102263,0.0,
1983-07-14 00:00:00+00:00,0.0,4.987654209136963,4.888888835906982,1.6233874559402466,68850,0.0,
1983-07-15 00:00:00+00:00,0.0,4.987654209136963,4.938271999359131,1.639785647392273,113400,0.0,
1983-07-18 00:00:00+00:00,0.0,4.296296119689941,4.148148059844971,1.3774189949035645,205538,0.0,
1983-07-19 00:00:00+00:00,0.0,4.740740776062012,4.641974925994873,1.5413981676101685,74419,0.0,
1983-07-20 00:00:00+00:00,0.0,5.234568119049072,5.135801792144775,1.7053771018981934,108338,0.0,
1983-07-21 00:00:00+00:00,0.0,5.382716178894043,5.234568119049072,1.7381727695465088,128081,0.0,
1983-07-22 00:00:00+00:00,0.0,5.135801792144775,5.037036895751953,1.6725802421569824,61256,0.0,
1983-07-25 00:00:00+00:00,0.0,4.888888835906982,4.790122985839844,1.5905921459197998,125550,0.0,
1983-07-26 00:00:00+00:00,0.0,4.987654209136963,4.888888835906982,1.6233874559402466,38475,0.0,
1983-07-27 00:00:00+00:00,0.0,4.888888835906982,4.740740776062012,1.574193835258484,35438,0.0,
1983-07-28 00:00:00+00:00,4.740740776062012,4.740740776062012,4.740740776062012,1.574193835258484,0,0.0,
1983-07-29 00:00:00+00:00,0.0,4.740740776062012,4.641974925994873,1.5413981676101685,38981,0.0,
1983-08-01 00:00:00+00:00,0.0,4.740740776062012,4.592593193054199,1.525001049041748,25313,0.0,
1983-08-02 00:00:00+00:00,0.0,4.740740776062012,4.543210029602051,1.5086028575897217,17719,0.0,
1983-08-03 00:00:00+00:00,0.0,4.740740776062012,4.641974925994873,1.5413981676101685,38475,0.0,
1983-08-04 00:00:00+00:00,0.0,4.938271999359131,4.839506149291992,1.606989502906799,75938,0.0,
1983-08-05 00:00:00+00:00,0.0,4.938271999359131,4.839506149291992,1.606989502906799,25313,0.0,
1983-08-08 00:00:00+00:00,0.0,4.888888835906982,4.790122985839844,1.5905921459197998,36450,0.0,
1983-08-09 00:00:00+00:00,0.0,4.888888835906982,4.790122985839844,1.5905921459197998,74925,0.0,
1983-08-10 00:00:00+00:00,0.0,4.888888835906982,4.790122985839844,1.5905921459197998,6581,0.0,
1983-08-11 00:00:00+00:00,0.0,4.938271999359131,4.814815044403076,1.606989502906799,126563,0.0,
1983-08-12 00:00:00+00:00,0.0,5.037036895751953,4.839506149291992,1.656182885169983,29363,0.0,
1983-08-15 00:00:00+00:00,0.0,4.987654209136963,4.839506149291992,1.606989502906799,22781,0.0,
1983-08-16 00:00:00+00:00,0.0,4.839506149291992,4.345678806304932,1.4758071899414062,72900,0.0,
1983-08-17 00:00:00+00:00,0.0,4.6913580894470215,4.345678806304932,1.5086028575897217,43538,0.0,
1983-08-18 00:00:00+00:00,0.0,4.839506149291992,4.592593193054199,1.525001049041748,49106,0.0,
1983-08-19 00:00:00+00:00,0.0,4.740740776062012,4.543210029602051,1.525001049041748,21769,0.0,
1983-08-22 00:00:00+00:00,0.0,4.740740776062012,4.592593193054199,1.549597144126892,84038,0.0,
1983-08-23 00:00:00+00:00,0.0,4.740740776062012,4.617283821105957,1.5413981676101685,36450,0.0,
1983-08-24 00:00:00+00:00,0.0,4.839506149291992,4.641974925994873,1.574193835258484,115931,0.0,
1983-08-25 00:00:00+00:00,0.0,4.790122985839844,4.6913580894470215,1.574193835258484,34931,0.0,
1983-08-26 00:00:00+00:00,0.0,4.6913580894470215,4.592593193054199,1.5413981676101685,42525,0.0,
1983-08-29 00:00:00+00:00,0.0,4.641974925994873,4.493826866149902,1.525001049041748,5063,0.0,
1983-08-30 00:00:00+00:00,0.0,4.543210029602051,4.493826866149902,1.4922049045562744,12656,0.0,
1983-08-31 00:00:00+00:00,0.0,4.592593193054199,4.493826866149902,1.525001049041748,6581,0.0,
1983-09-01 00:00:00+00:00,0.0,4.592593193054199,4.444444179534912,1.5086028575897217,13163,0.0,
1983-09-02 00:00:00+00:00,0.0,4.592593193054199,4.444444179534912,1.525001049041748,69356,0.0,
1983-09-06 00:00:00+00:00,0.0,4.592593193054199,4.543210029602051,1.5086028575897217,38981,0.0,
1983-09-07 00:00:00+00:00,0.0,4.740740776062012,4.592593193054199,1.557795763015747,44044,0.0,
1983-09-08 00:00:00+00:00,0.0,4.740740776062012,4.592593193054199,1.5413981676101685,21263,0.0,
1983-09-09 00:00:00+00:00,0.0,4.6913580894470215,4.592593193054199,1.557795763015747,51638,0.0,
1983-09-12 00:00:00+00:00,0.0,4.790122985839844,4.6913580894470215,1.557795763015747,79481,0.0,
1983-09-13 00:00:00+00:00,0.0,4.938271999359131,4.740740776062012,1.6233874559402466,260213,0.0,
1983-09-14 00:00:00+00:00,0.0,5.086420059204102,4.938271999359131,1.6807804107666016,153394,0.0,
1983-09-15 00:00:00+00:00,0.0,5.086420059204102,4.938271999359131,1.639785647392273,98213,0.0,
1983-09-16 00:00:00+00:00,0.0,5.037036895751953,4.888888835906982,1.639785647392273,15694,0.0,
1983-09-19 00:00:00+00:00,0.0,5.135801792144775,4.938271999359131,1.6725802421569824,49106,0.0,
1983-09-20 00:00:00+00:00,0.0,5.629630088806152,5.135801792144775,1.8283604383468628,550294,0.0,
1983-09-21 00:00:00+00:00,0.0,5.580246925354004,5.432098865509033,1.836558818817139,185288,0.0,
1983-09-22 00:00:00+00:00,0.0,5.530863761901856,5.382716178894043,1.7873669862747192,61256,0.0,
1983-09-23 00:00:00+00:00,0.0,5.777778148651123,5.530863761901856,1.869355320930481,375638,0.0,
1983-09-26 00:00:00+00:00,0.0,5.876543045043945,5.580246925354004,1.88575279712677,244519,0.0,
1983-09-27 00:00:00+00:00,0.0,5.777778148651123,5.481481075286865,1.869355320930481,117450,0.0,
1983-09-28 00:00:00+00:00,0.0,5.728394985198975,5.481481075286865,1.8201613426208496,59738,0.0,
1983-09-29 00:00:00+00:00,0.0,5.629630088806152,5.481481075286865,1.8201613426208496,44550,0.0,
1983-09-30 00:00:00+00:00,0.0,5.530863761901856,5.283950805664063,1.770967721939087,113400,0.0,
1983-10-03 00:00:00+00:00,0.0,5.481481075286865,5.382716178894043,1.8201613426208496,71381,0.0,
1983-10-04 00:00:00+00:00,0.0,5.580246925354004,5.382716178894043,1.8201613426208496,47588,0.0,
1983-10-05 00:00:00+00:00,0.0,5.580246925354004,5.481481075286865,1.8201613426208496,111375,0.0,
1983-10-06 00:00:00+00:00,0.0,5.629630088806152,5.481481075286865,1.869355320930481,27844,0.0,
1983-10-07 00:00:00+00:00,0.0,5.777778148651123,5.629630088806152,1.902151346206665,121500,0.0,
1983-10-10 00:00:00+00:00,0.0,5.777778148651123,5.555555820465088,1.902151346206665,158963,0.0,
1983-10-11 00:00:00+00:00,0.0,5.777778148651123,5.580246925354004,1.893951654434204,120488,0.0,
1983-10-12 00:00:00+00:00,0.0,5.086420059204102,4.938271999359131,1.639785647392273,178200,0.0,
1983-10-13 00:00:00+00:00,0.0,5.037036895751953,4.6913580894470215,1.631587266921997,188325,0.0,
1983-10-14 00:00:00+00:00,0.0,4.987654209136963,4.790122985839844,1.639785647392273,99225,0.0,
1983-10-17 00:00:00+00:00,0.0,4.987654209136963,4.888888835906982,1.6233874559402466,91125,0.0,
1983-10-18 00:00:00+00:00,0.0,4.987654209136963,4.888888835906982,1.639785647392273,29363,0.0,
1983-10-19 00:00:00+00:00,0.0,4.938271999359131,4.543210029602051,1.606989502906799,114919,0.0,
1983-10-20 00:00:00+00:00,0.0,5.086420059204102,4.790122985839844,1.6233874559402466,61256,0.0,
1983-10-21 00:00:00+00:00,0.0,5.037036895751953,4.938271999359131,1.639785647392273,15188,0.0,
1983-10-24 00:00:00+00:00,0.0,4.987654209136963,4.641974925994873,1.5905921459197998,175669,0.0,
1983-10-25 00:00:00+00:00,0.0,4.938271999359131,4.740740776062012,1.639785647392273,77456,0.0,
1983-10-26 00:00:00+00:00,0.0,4.938271999359131,4.839506149291992,1.606989502906799,45563,0.0,
1983-10-27 00:00:00+00:00,0.0,4.839506149291992,4.740740776062012,1.574193835258484,66825,0.0,
1983-10-28 00:00:00+00:00,0.0,4.740740776062012,4.493826866149902,1.4922049045562744,72394,0.0,
1983-10-31 00:00:00+00:00,0.0,4.592593193054199,4.444444179534912,1.4758071899414062,21263,0.0,
1983-11-01 00:00:00+00:00,0.0,4.592593193054199,4.246913909912109,1.4102153778076172,40500,0.0,
1983-11-02 00:00:00+00:00,0.0,4.592593193054199,4.148148059844971,1.5086028575897217,132131,0.0,
1983-11-03 00:00:00+00:00,0.0,4.740740776062012,4.592593193054199,1.574193835258484,53663,0.0,
1983-11-04 00:00:00+00:00,0.0,4.740740776062012,4.444444179534912,1.4758071899414062,18731,0.0,
1983-11-07 00:00:00+00:00,0.0,4.543210029602051,4.444444179534912,1.4758071899414062,43538,0.0,
1983-11-08 00:00:00+00:00,0.0,4.543210029602051,4.444444179534912,1.5086028575897217,2025,0.0,
1983-11-09 00:00:00+00:00,0.0,4.444444179534912,4.296296119689941,1.426613688468933,24806,0.0,
1983-11-10 00:00:00+00:00,0.0,4.543210029602051,4.296296119689941,1.4512102603912354,25313,0.0,
1983-11-11 00:00:00+00:00,0.0,4.493826866149902,4.345678806304932,1.4594093561172483,47588,0.0,
1983-11-14 00:00:00+00:00,0.0,4.592593193054199,4.39506196975708,1.4594093561172483,45056,0.0,
1983-11-15 00:00:00+00:00,0.0,4.493826866149902,4.39506196975708,1.4594093561172483,22781,0.0,
1983-11-16 00:00:00+00:00,0.0,4.543210029602051,4.444444179534912,1.4758071899414062,15188,0.0,
1983-11-17 00:00:00+00:00,0.0,4.543210029602051,4.444444179534912,1.5086028575897217,38981,0.0,
1983-11-18 00:00:00+00:00,0.0,4.543210029602051,4.444444179534912,1.4758071899414062,66825,0.0,
1983-11-21 00:00:00+00:00,0.0,4.543210029602051,4.444444179534912,1.4922049045562744,37463,0.0,
1983-11-22 00:00:00+00:00,0.0,4.493826866149902,4.296296119689941,1.426613688468933,62775,0.0,
1983-11-23 00:00:00+00:00,0.0,4.39506196975708,4.246913909912109,1.426613688468933,88594,0.0,
1983-11-25 00:00:00+00:00,0.0,4.296296119689941,4.246913909912109,1.4102153778076172,15188,0.0,
1983-11-28 00:00:00+00:00,0.0,4.345678806304932,4.098764896392822,1.361021637916565,59738,0.0,
1983-11-29 00:00:00+00:00,0.0,4.197531223297119,4.098764896392822,1.361021637916565,38981,0.0,
1983-11-30 00:00:00+00:00,0.0,4.246913909912109,4.098764896392822,1.3774189949035645,88594,0.0,
1983-12-01 00:00:00+00:00,0.0,4.246913909912109,4.098764896392822,1.361021637916565,27338,0.0,
1983-12-02 00:00:00+00:00,0.0,4.148148059844971,4.049383163452148,1.361021637916565,62269,0.0,
1983-12-05 00:00:00+00:00,0.0,4.148148059844971,4.049383163452148,1.361021637916565,17719,0.0,
1983-12-06 00:00:00+00:00,0.0,4.148148059844971,3.9012351036071777,1.3118284940719604,194906,0.0,
1983-12-07 00:00:00+00:00,0.0,3.950617074966431,3.7037041187286377,1.2790318727493286,111881,0.0,
1983-12-08 00:00:00+00:00,0.0,3.950617074966431,3.75308609008789,1.2462366819381714,100744,0.0,
1983-12-09 00:00:00+00:00,0.0,3.851851940155029,3.7037041187286377,1.2462366819381714,67838,0.0,
1983-12-12 00:00:00+00:00,0.0,3.75308609008789,3.654320955276489,1.2462366819381714,230850,0.0,
1983-12-13 00:00:00+00:00,0.0,3.9012351036071777,3.75308609008789,1.2462366819381714,99731,0.0,
1983-12-14 00:00:00+00:00,0.0,3.80246901512146,3.654320955276489,1.2462366819381714,114413,0.0,
1983-12-15 00:00:00+00:00,0.0,3.80246901512146,3.40740704536438,1.1806455850601196,660656,0.0,
1983-12-16 00:00:00+00:00,0.0,3.654320955276489,3.40740704536438,1.1314514875411987,226294,0.0,
1983-12-19 00:00:00+00:00,0.0,3.7037041187286377,3.40740704536438,1.1970431804656982,351338,0.0,
1983-12-20 00:00:00+00:00,0.0,3.75308609008789,3.555556058883667,1.2134405374526978,125044,0.0,
1983-12-21 00:00:00+00:00,0.0,3.7037041187286377,3.555556058883667,1.1970431804656982,181744,0.0,
1983-12-22 00:00:00+00:00,0.0,3.7037041187286377,3.580246925354004,1.205242156982422,161494,0.0,
1983-12-23 00:00:00+00:00,0.0,3.654320955276489,3.555556058883667,1.2134405374526978,30375,0.0,
1983-12-27 00:00:00+00:00,0.0,3.654320955276489,3.456789970397949,1.1806455850601196,45056,0.0,
1983-12-28 00:00:00+00:00,0.0,3.60493803024292,3.456789970397949,1.1642470359802246,339188,0.0,
1983-12-29 00:00:00+00:00,0.0,3.60493803024292,3.5061728954315186,1.1642470359802246,209081,0.0,
1983-12-30 00:00:00+00:00,0.0,3.654320955276489,3.5061728954315186,1.1806455850601196,217688,0.0,
1984-01-03 00:00:00+00:00,0.0,3.75308609008789,3.60493803024292,1.2216393947601318,116438,0.0,
1984-01-04 00:00:00+00:00,0.0,3.75308609008789,3.654320955276489,1.2462366819381714,81506,0.0,
1984-01-05 00:00:00+00:00,0.0,3.80246901512146,3.654320955276489,1.2298390865325928,101250,0.0,
1984-01-06 00:00:00+00:00,0.0,3.80246901512146,3.7037041187286377,1.2626346349716189,25313,0.0,
1984-01-09 00:00:00+00:00,0.0,3.851851940155029,3.7037041187286377,1.2462366819381714,111375,0.0,
1984-01-10 00:00:00+00:00,0.0,3.80246901512146,3.7037041187286377,1.2462366819381714,93656,0.0,
1984-01-11 00:00:00+00:00,0.0,3.75308609008789,3.7037041187286377,1.2462366819381714,21769,0.0,
1984-01-12 00:00:00+00:00,0.0,3.75308609008789,3.7037041187286377,1.2462366819381714,48600,0.0,
1984-01-13 00:00:00+00:00,0.0,3.75308609008789,3.7037041187286377,1.2298390865325928,7088,0.0,
1984-01-16 00:00:00+00:00,0.0,3.75308609008789,3.7037041187286377,1.2298390865325928,24300,0.0,
1984-01-17 00:00:00+00:00,0.0,3.75308609008789,3.7037041187286377,1.2462366819381714,21263,0.0,
1984-01-18 00:00:00+00:00,0.0,3.75308609008789,3.679012060165405,1.2298390865325928,47588,0.0,
1984-01-19 00:00:00+00:00,0.0,3.75308609008789,3.7037041187286377,1.2380379438400269,33919,0.0,
1984-01-20 00:00:00+00:00,0.0,3.75308609008789,3.7037041187286377,1.2298390865325928,35944,0.0,
1984-01-23 00:00:00+00:00,0.0,3.75308609008789,3.7037041187286377,1.2298390865325928,15188,0.0,
1984-01-24 00:00:00+00:00,0.0,3.7037041187286377,3.60493803024292,1.1970431804656982,26831,0.0,
1984-01-25 00:00:00+00:00,0.0,3.7037041187286377,3.5061728954315186,1.1642470359802246,26325,0.0,
1984-01-26 00:00:00+00:00,0.0,3.555556058883667,3.160494089126587,1.1150535345077517,40500,0.0,
1984-01-27 00:00:00+00:00,0.0,3.209877014160156,3.1111109256744385,1.0658608675003052,155419,0.0,
1984-01-30 00:00:00+00:00,0.0,3.160494089126587,3.061728000640869,1.033064842224121,29363,0.0,
1984-01-31 00:00:00+00:00,0.0,3.1111109256744385,2.617284059524536,0.967473328113556,226294,0.0,
1984-02-01 00:00:00+00:00,0.0,2.962963104248047,2.814815044403076,0.9838711619377136,74419,0.0,
1984-02-02 00:00:00+00:00,0.0,3.061728000640869,2.9135799407958984,0.9756724238395692,114413,0.0,
1984-02-03 00:00:00+00:00,0.0,3.012346029281616,2.9135799407958984,0.967473328113556,28856,0.0,
1984-02-06 00:00:00+00:00,0.0,2.962963104248047,2.864197969436645,0.9510757327079772,150356,0.0,
1984-02-07 00:00:00+00:00,0.0,2.962963104248047,2.7160489559173584,0.9182794094085692,35944,0.0,
1984-02-08 00:00:00+00:00,0.0,2.864197969436645,2.7160489559173584,0.9182794094085692,157444,0.0,
1984-02-09 00:00:00+00:00,0.0,2.814815044403076,2.666666984558105,0.8854838609695435,111375,0.0,
1984-02-10 00:00:00+00:00,0.0,2.962963104248047,2.666666984558105,0.9510757327079772,134663,0.0,
1984-02-13 00:00:00+00:00,0.0,2.962963104248047,2.864197969436645,0.9510757327079772,29363,0.0,
1984-02-14 00:00:00+00:00,0.0,3.061728000640869,2.9135799407958984,1.000269055366516,147319,0.0,
1984-02-15 00:00:00+00:00,0.0,3.1111109256744385,3.012346029281616,1.033064842224121,65813,0.0,
1984-02-16 00:00:00+00:00,0.0,3.209877014160156,3.012346029281616,1.033064842224121,21263,0.0,
1984-02-17 00:00:00+00:00,0.0,3.259258985519409,3.160494089126587,1.0822581052780151,22781,0.0,
1984-02-21 00:00:00+00:00,0.0,3.358025074005127,3.160494089126587,1.1150535345077517,76950,0.0,
1984-02-22 00:00:00+00:00,0.0,3.358025074005127,3.259258985519409,1.0822581052780151,60750,0.0,
1984-02-23 00:00:00+00:00,0.0,3.358025074005127,3.209877014160156,1.0658608675003052,11644,0.0,
1984-02-24 00:00:00+00:00,0.0,3.358025074005127,3.209877014160156,1.1150535345077517,48600,0.0,
1984-02-27 00:00:00+00:00,0.0,3.358025074005127,3.209877014160156,1.0822581052780151,115425,0.0,
1984-02-28 00:00:00+00:00,0.0,3.259258985519409,3.1111109256744385,1.033064842224121,12150,0.0,
1984-02-29 00:00:00+00:00,0.0,3.1111109256744385,3.037036895751953,1.033064842224121,396394,0.0,
1984-03-01 00:00:00+00:00,0.0,3.209877014160156,3.012346029281616,1.033064842224121,43538,0.0,
1984-03-02 00:00:00+00:00,0.0,3.160494089126587,3.012346029281616,1.033064842224121,7594,0.0,
