date,UGE_Open,UGE_High,UGE_Low,UGE_Close,UGE_Volume,UGE_Dividends,UGE_Stock Splits
2007-02-01 00:00:00+00:00,2.976249933242798,2.976249933242798,2.976249933242798,2.5389535427093506,4800,0.0,
2007-02-02 00:00:00+00:00,2.976249933242798,2.976249933242798,2.976249933242798,2.5389535427093506,0,0.0,
2007-02-05 00:00:00+00:00,2.9891669750213623,2.9891669750213623,2.981250047683716,2.54321837425232,724800,0.0,
2007-02-06 00:00:00+00:00,2.9725000858306885,2.981250047683716,2.9725000858306885,2.54321837425232,12000,0.0,
2007-02-07 00:00:00+00:00,2.9633328914642334,2.978749990463257,2.9633328914642334,2.541086196899414,122400,0.0,
2007-02-08 00:00:00+00:00,2.94333291053772,2.94333291053772,2.94333291053772,2.510873317718506,4800,0.0,
2007-02-09 00:00:00+00:00,2.94333291053772,2.94333291053772,2.94333291053772,2.510873317718506,0,0.0,
2007-02-12 00:00:00+00:00,2.94333291053772,2.94333291053772,2.94333291053772,2.510873317718506,0,0.0,
2007-02-13 00:00:00+00:00,2.9529170989990234,2.962083101272583,2.9529170989990234,2.5268678665161133,360000,0.0,
2007-02-14 00:00:00+00:00,2.962083101272583,2.962083101272583,2.962083101272583,2.5268678665161133,0,0.0,
2007-02-15 00:00:00+00:00,3.0083329677581787,3.0083329677581787,3.0083329677581787,2.5663228034973145,2400,0.0,
2007-02-16 00:00:00+00:00,3.0083329677581787,3.0083329677581787,3.0083329677581787,2.5663228034973145,0,0.0,
2007-02-20 00:00:00+00:00,3.0083329677581787,3.0083329677581787,3.0083329677581787,2.5663228034973145,0,0.0,
2007-02-21 00:00:00+00:00,3.0083329677581787,3.0083329677581787,3.0083329677581787,2.5663228034973145,0,0.0,
2007-02-22 00:00:00+00:00,3.0083329677581787,3.0083329677581787,3.0083329677581787,2.5663228034973145,0,0.0,
2007-02-23 00:00:00+00:00,3.0083329677581787,3.0083329677581787,3.0083329677581787,2.5663228034973145,0,0.0,
2007-02-26 00:00:00+00:00,3.0083329677581787,3.0083329677581787,3.0083329677581787,2.5663228034973145,0,0.0,
2007-02-27 00:00:00+00:00,2.954166889190674,2.954166889190674,2.7891669273376465,2.3854005336761475,38400,0.0,
2007-02-28 00:00:00+00:00,2.853332996368408,2.853332996368408,2.84041690826416,2.4230778217315674,242400,0.0,
2007-03-01 00:00:00+00:00,2.84041690826416,2.84041690826416,2.84041690826416,2.4230778217315674,0,0.0,
2007-03-02 00:00:00+00:00,2.7895829677581787,2.7895829677581787,2.782500028610229,2.373670816421509,9600,0.0,
2007-03-05 00:00:00+00:00,2.742083072662353,2.742083072662353,2.742083072662353,2.3391928672790527,2400,0.0,
2007-03-06 00:00:00+00:00,2.742083072662353,2.742083072662353,2.742083072662353,2.3391928672790527,0,0.0,
2007-03-07 00:00:00+00:00,2.742083072662353,2.742083072662353,2.742083072662353,2.3391928672790527,0,0.0,
2007-03-08 00:00:00+00:00,2.829582929611206,2.829582929611206,2.829582929611206,2.413836002349853,2400,0.0,
2007-03-09 00:00:00+00:00,2.829582929611206,2.829582929611206,2.829582929611206,2.413836002349853,0,0.0,
2007-03-12 00:00:00+00:00,2.829582929611206,2.829582929611206,2.829582929611206,2.413836002349853,0,0.0,
2007-03-13 00:00:00+00:00,2.791666984558105,2.791666984558105,2.743750095367432,2.340614557266236,79200,0.0,
2007-03-14 00:00:00+00:00,2.743750095367432,2.743750095367432,2.743750095367432,2.340614557266236,0,0.0,
2007-03-15 00:00:00+00:00,2.7920830249786377,2.793333053588867,2.7920830249786377,2.382912397384644,7200,0.0,
2007-03-16 00:00:00+00:00,2.793333053588867,2.793333053588867,2.793333053588867,2.382912397384644,0,0.0,
2007-03-19 00:00:00+00:00,2.793333053588867,2.793333053588867,2.793333053588867,2.382912397384644,0,0.0,
