date,GOEX_Open,GOEX_High,GOEX_Low,GOEX_Close,GOEX_Volume,GOEX_Dividends,GOEX_Stock Splits
2010-11-04 00:00:00+00:00,128.8000030517578,135.0399932861328,128.8000030517578,71.23908996582031,45850,0.0,
2010-11-05 00:00:00+00:00,136.0,136.0,132.8000030517578,72.14083099365234,22800,0.0,
2010-11-08 00:00:00+00:00,136.0,139.1999969482422,133.27999877929688,74.41670989990234,35375,0.0,
2010-11-09 00:00:00+00:00,143.83999633789062,143.83999633789062,130.8000030517578,70.68084716796875,44475,0.0,
2010-11-10 00:00:00+00:00,135.27999877929688,136.55999755859375,129.83999633789062,73.30023956298828,19625,0.0,
2010-11-11 00:00:00+00:00,138.24000549316406,138.55999755859375,134.24000549316406,73.55789184570312,8763,0.0,
2010-11-12 00:00:00+00:00,136.0800018310547,137.27999877929688,130.39999389648438,71.23908996582031,9813,0.0,
2010-11-15 00:00:00+00:00,133.1999969482422,133.1999969482422,130.47999572753906,70.2514419555664,4275,0.0,
2010-11-16 00:00:00+00:00,131.1999969482422,131.1999969482422,123.83999633789062,66.90203857421875,20213,0.0,
2010-11-17 00:00:00+00:00,127.68000030517578,130.32000732421875,126.31999969482422,69.30673217773438,4088,0.0,
2010-11-18 00:00:00+00:00,132.9600067138672,132.9600067138672,131.44000244140625,70.68084716796875,6013,0.0,
2010-11-19 00:00:00+00:00,133.44000244140625,133.44000244140625,130.0,71.28203582763672,3050,0.0,
2010-11-22 00:00:00+00:00,129.44000244140625,134.55999755859375,129.44000244140625,72.18377685546875,8025,0.0,
2010-11-23 00:00:00+00:00,134.39999389648438,134.39999389648438,130.32000732421875,71.28203582763672,4488,0.0,
2010-11-24 00:00:00+00:00,134.8000030517578,135.1999969482422,133.9199981689453,72.26966094970703,9475,0.0,
2010-11-26 00:00:00+00:00,132.72000122070312,134.72000122070312,132.72000122070312,72.26966094970703,3350,0.0,
2010-11-29 00:00:00+00:00,134.0,137.60000610351562,132.9600067138672,73.85848999023438,9313,0.0,
2010-11-30 00:00:00+00:00,138.8000030517578,142.16000366210938,138.63999938964844,76.17729949951172,10950,0.0,
2010-12-01 00:00:00+00:00,144.0,145.52000427246094,141.1199951171875,76.8643569946289,18700,0.0,
2010-12-02 00:00:00+00:00,144.9600067138672,147.36000061035156,143.60000610351562,78.28140258789062,13900,0.0,
2010-12-03 00:00:00+00:00,146.47999572753906,148.16000366210938,146.47999572753906,79.26904296875,8450,0.0,
2010-12-06 00:00:00+00:00,148.24000549316406,150.72000122070312,148.24000549316406,80.90081024169922,8963,0.0,
2010-12-07 00:00:00+00:00,154.32000732421875,154.32000732421875,146.55999755859375,78.96844482421875,12363,0.0,
2010-12-08 00:00:00+00:00,144.47999572753906,145.44000244140625,141.0399932861328,77.2508316040039,11775,0.0,
2010-12-09 00:00:00+00:00,145.60000610351562,145.83999633789062,143.0399932861328,76.82141876220703,7900,0.0,
2010-12-10 00:00:00+00:00,143.0399932861328,144.16000366210938,140.55999755859375,77.33670043945312,7638,0.0,
2010-12-13 00:00:00+00:00,146.39999389648438,148.72000122070312,146.39999389648438,78.7108154296875,8538,0.0,
2010-12-14 00:00:00+00:00,147.60000610351562,148.0800018310547,146.0,78.66787719726562,7725,0.0,
2010-12-15 00:00:00+00:00,146.39999389648438,146.55999755859375,143.0399932861328,77.20787811279297,5825,0.0,
2010-12-16 00:00:00+00:00,142.55999755859375,143.52000427246094,140.9600067138672,76.69258880615234,7163,0.0,
2010-12-17 00:00:00+00:00,140.47999572753906,145.75999450683594,140.47999572753906,77.29376983642578,2863,0.0,
2010-12-20 00:00:00+00:00,146.8000030517578,146.8000030517578,143.52000427246094,78.41024017333984,2900,0.0,
2010-12-21 00:00:00+00:00,145.60000610351562,146.8800048828125,145.1199951171875,78.58198547363281,4263,0.0,
2010-12-22 00:00:00+00:00,148.0800018310547,148.0800018310547,142.8000030517578,76.77845764160156,4238,0.0,
2010-12-23 00:00:00+00:00,143.75999450683594,146.47999572753906,142.39999389648438,77.68022155761719,1600,0.0,
2010-12-27 00:00:00+00:00,145.1999969482422,145.9199981689453,144.39999389648438,77.93788146972656,5538,0.0,
2010-12-28 00:00:00+00:00,152.0,152.0,147.0399932861328,81.07257080078125,5325,0.0,
2010-12-29 00:00:00+00:00,152.0,152.9600067138672,149.52000427246094,80.29963684082031,3725,0.0,
2010-12-30 00:00:00+00:00,148.32000732421875,150.63999938964844,148.16000366210938,79.74139404296875,4700,0.0,
2010-12-31 00:00:00+00:00,149.1999969482422,152.8000030517578,149.1999969482422,81.58785247802734,4613,0.0,
2011-01-03 00:00:00+00:00,154.9600067138672,154.9600067138672,151.1999969482422,81.158447265625,10863,0.0,
2011-01-04 00:00:00+00:00,150.39999389648438,150.39999389648438,142.0800018310547,77.85198211669922,8463,0.0,
2011-01-05 00:00:00+00:00,143.1999969482422,144.63999938964844,141.36000061035156,77.37963104248047,4563,0.0,
2011-01-06 00:00:00+00:00,144.0800018310547,144.0800018310547,138.72000122070312,74.71729278564453,4963,0.0,
2011-01-07 00:00:00+00:00,138.16000366210938,140.0800018310547,136.63999938964844,74.11613464355469,12700,0.0,
2011-01-10 00:00:00+00:00,139.52000427246094,140.32000732421875,136.9600067138672,74.88906860351562,2813,0.0,
2011-01-11 00:00:00+00:00,141.60000610351562,144.0,141.1199951171875,76.4349365234375,2400,0.0,
2011-01-12 00:00:00+00:00,143.83999633789062,144.9600067138672,142.39999389648438,77.46553802490234,4750,0.0,
2011-01-13 00:00:00+00:00,145.60000610351562,145.60000610351562,140.16000366210938,75.31848907470703,2613,0.0,
2011-01-14 00:00:00+00:00,137.27999877929688,138.55999755859375,136.8000030517578,74.07318115234375,4500,0.0,
2011-01-18 00:00:00+00:00,138.72000122070312,139.52000427246094,137.0399932861328,74.11613464355469,2675,0.0,
2011-01-19 00:00:00+00:00,138.16000366210938,140.16000366210938,136.8000030517578,73.60082244873047,2950,0.0,
2011-01-20 00:00:00+00:00,134.39999389648438,134.39999389648438,130.55999755859375,71.3249740600586,9350,0.0,
2011-01-21 00:00:00+00:00,132.8800048828125,133.52000427246094,130.8800048828125,70.33732604980469,6950,0.0,
2011-01-24 00:00:00+00:00,131.36000061035156,132.32000732421875,130.0,69.8649673461914,1888,0.0,
2011-01-25 00:00:00+00:00,129.36000061035156,129.36000061035156,126.95999908447266,69.2637939453125,4650,0.0,
2011-01-26 00:00:00+00:00,128.39999389648438,135.27999877929688,128.39999389648438,72.61319732666016,3200,0.0,
2011-01-27 00:00:00+00:00,134.63999938964844,136.9600067138672,131.75999450683594,71.06731414794922,6425,0.0,
2011-01-28 00:00:00+00:00,131.60000610351562,135.83999633789062,131.60000610351562,72.48436737060547,9125,0.0,
2011-01-31 00:00:00+00:00,135.52000427246094,135.52000427246094,132.0,70.9814453125,2450,0.0,
2011-02-01 00:00:00+00:00,135.67999267578125,137.44000244140625,133.75999450683594,73.72966766357422,2125,0.0,
2011-02-02 00:00:00+00:00,137.44000244140625,137.44000244140625,135.44000244140625,73.25730895996094,3575,0.0,
2011-02-03 00:00:00+00:00,140.0,146.0,139.1999969482422,78.23844909667969,8138,0.0,
2011-02-04 00:00:00+00:00,147.52000427246094,148.32000732421875,145.67999267578125,78.9255142211914,3900,0.0,
2011-02-07 00:00:00+00:00,148.0,148.47999572753906,146.72000122070312,79.05433654785156,4350,0.0,
2011-02-08 00:00:00+00:00,151.83999633789062,151.83999633789062,148.63999938964844,80.77198028564453,4063,0.0,
2011-02-09 00:00:00+00:00,150.39999389648438,150.55999755859375,145.60000610351562,78.45317077636719,3650,0.0,
2011-02-10 00:00:00+00:00,144.24000549316406,144.8000030517578,142.47999572753906,77.37963104248047,3688,0.0,
2011-02-11 00:00:00+00:00,144.39999389648438,145.75999450683594,144.24000549316406,77.50846099853516,2088,0.0,
2011-02-14 00:00:00+00:00,146.8000030517578,146.8000030517578,145.27999877929688,78.15258026123047,1125,0.0,
2011-02-15 00:00:00+00:00,146.47999572753906,147.60000610351562,146.24000549316406,78.9255142211914,3650,0.0,
2011-02-16 00:00:00+00:00,147.1999969482422,149.36000061035156,145.1999969482422,79.78433990478516,3150,0.0,
2011-02-17 00:00:00+00:00,148.63999938964844,149.52000427246094,148.39999389648438,79.65550994873047,3188,0.0,
2011-02-18 00:00:00+00:00,148.0800018310547,149.27999877929688,147.44000244140625,79.52669525146484,3938,0.0,
2011-02-22 00:00:00+00:00,149.36000061035156,150.0,144.55999755859375,77.59435272216797,4950,0.0,
2011-02-23 00:00:00+00:00,144.8000030517578,145.83999633789062,144.0800018310547,78.23844909667969,4925,0.0,
2011-02-24 00:00:00+00:00,146.0800018310547,146.0800018310547,140.72000122070312,75.66200256347656,6938,0.0,
