date,WFG_Open,WFG_High,WFG_Low,WFG_Close,WFG_Volume,WFG_Dividends,WFG_Stock Splits
2009-02-13 00:00:00+00:00,11.704999923706056,11.704999923706056,11.704999923706056,10.537372589111328,0,0.0,
2009-02-17 00:00:00+00:00,10.6899995803833,10.6899995803833,10.6850004196167,9.619121551513672,800,0.0,
2009-02-18 00:00:00+00:00,10.795000076293944,10.795000076293944,10.595000267028809,9.538097381591797,5200,0.0,
2009-02-19 00:00:00+00:00,10.595000267028809,10.595000267028809,10.595000267028809,9.538097381591797,0,0.0,
2009-02-20 00:00:00+00:00,10.279999732971191,10.28499984741211,9.984999656677246,9.0069580078125,35000,0.0,
2009-02-23 00:00:00+00:00,10.005000114440918,10.005000114440918,10.005000114440918,9.0069580078125,0,0.0,
2009-02-24 00:00:00+00:00,9.65999984741211,9.6850004196167,9.654999732971191,8.71887493133545,13400,0.0,
2009-02-25 00:00:00+00:00,11.029999732971191,11.029999732971191,10.074999809265137,9.38055419921875,15200,0.0,
2009-02-26 00:00:00+00:00,10.614999771118164,10.625,10.614999771118164,9.556103706359863,5000,0.0,
2009-02-27 00:00:00+00:00,10.550000190734863,10.725000381469728,10.550000190734863,9.655129432678224,6800,0.0,
2009-03-02 00:00:00+00:00,10.015000343322754,10.015000343322754,10.015000343322754,9.015955924987791,200,0.0,
2009-03-03 00:00:00+00:00,9.670000076293944,9.675000190734863,9.670000076293944,8.70987319946289,2000,0.0,
2009-03-04 00:00:00+00:00,9.579999923706056,9.579999923706056,9.579999923706056,8.624351501464844,5000,0.0,
2009-03-05 00:00:00+00:00,9.114999771118164,9.135000228881836,9.100000381469728,8.223736763000488,19600,0.0,
2009-03-06 00:00:00+00:00,9.100000381469728,9.125,9.020000457763672,8.205735206604004,10000,0.0,
2009-03-09 00:00:00+00:00,8.5649995803833,8.5649995803833,8.5649995803833,7.710598468780518,1000,0.0,
2009-03-10 00:00:00+00:00,9.015000343322754,9.295000076293944,9.015000343322754,8.160723686218262,15200,0.0,
2009-03-11 00:00:00+00:00,9.164999961853027,9.324999809265137,9.135000228881836,8.223736763000488,10400,0.0,
2009-03-12 00:00:00+00:00,8.9399995803833,8.944999694824219,8.925000190734863,8.034689903259277,2000,0.0,
2009-03-13 00:00:00+00:00,9.145000457763672,9.145000457763672,9.020000457763672,8.129216194152832,2600,0.0,
2009-03-16 00:00:00+00:00,9.029999732971191,9.029999732971191,9.029999732971191,8.129216194152832,0,0.0,
2009-03-17 00:00:00+00:00,8.720000267028809,8.720000267028809,8.664999961853027,7.800624847412109,2000,0.0,
2009-03-18 00:00:00+00:00,8.664999961853027,8.864999771118164,8.664999961853027,7.971673011779785,4000,0.0,
2009-03-19 00:00:00+00:00,8.854999542236328,8.854999542236328,8.854999542236328,7.971673011779785,0,0.0,
