date,TWIN_Open,TWIN_High,TWIN_Low,TWIN_Close,TWIN_Volume,TWIN_Dividends,TWIN_Stock Splits
1980-05-14 00:00:00+00:00,0.0,4.125,4.03125,1.7181851863861084,6400,0.0,
1980-05-15 00:00:00+00:00,0.0,4.125,4.125,1.7181851863861084,2400,0.0,
1980-05-16 00:00:00+00:00,4.125,4.125,4.125,1.7181851863861084,0,0.0,
1980-05-19 00:00:00+00:00,0.0,4.1875,4.1875,1.7442190647125244,800,0.0,
1980-05-20 00:00:00+00:00,0.0,4.21875,4.09375,1.7181851863861084,9600,0.0,
1980-05-21 00:00:00+00:00,0.0,4.15625,4.15625,1.731202244758606,800,0.0,
1980-05-22 00:00:00+00:00,0.0,4.1875,4.1875,1.7442190647125244,800,0.0,
1980-05-23 00:00:00+00:00,0.0,4.21875,4.1875,1.757235050201416,1200,0.0,
1980-05-27 00:00:00+00:00,0.0,4.28125,4.25,1.7832682132720947,800,0.0,
1980-05-28 00:00:00+00:00,4.28125,4.28125,4.28125,1.7832682132720947,0,0.0,
1980-05-29 00:00:00+00:00,4.28125,4.28125,4.28125,1.7832682132720947,0,0.0,
1980-05-30 00:00:00+00:00,0.0,4.25,4.25,1.7702516317367554,1600,0.0,
1980-06-02 00:00:00+00:00,0.0,4.3125,4.25,1.7702516317367554,4400,0.0,
1980-06-03 00:00:00+00:00,0.0,4.28125,4.25,1.7832682132720947,3600,0.0,
1980-06-04 00:00:00+00:00,4.28125,4.28125,4.28125,1.7832682132720947,0,0.0,
1980-06-05 00:00:00+00:00,0.0,4.34375,4.34375,1.8093011379241943,2400,0.0,
1980-06-06 00:00:00+00:00,0.0,4.40625,4.375,1.822317361831665,4800,0.0,
1980-06-09 00:00:00+00:00,0.0,4.4375,4.4375,1.848351240158081,800,0.0,
1980-06-10 00:00:00+00:00,0.0,4.46875,4.4375,1.8613686561584477,6000,0.0,
1980-06-11 00:00:00+00:00,0.0,4.5,4.5,1.8743841648101809,800,0.0,
1980-06-12 00:00:00+00:00,0.0,4.5,4.46875,1.8743841648101809,2400,0.0,
1980-06-13 00:00:00+00:00,0.0,4.5,4.46875,1.8613686561584477,2400,0.0,
1980-06-16 00:00:00+00:00,0.0,4.46875,4.46875,1.8613686561584477,2800,0.0,
1980-06-17 00:00:00+00:00,0.0,4.5,4.5,1.8743841648101809,2400,0.0,
1980-06-18 00:00:00+00:00,0.0,4.5,4.5,1.8743841648101809,2000,0.0,
1980-06-19 00:00:00+00:00,0.0,4.46875,4.4375,1.8613686561584477,6400,0.0,
1980-06-20 00:00:00+00:00,0.0,4.46875,4.40625,1.835334539413452,4800,0.0,
1980-06-23 00:00:00+00:00,0.0,4.375,4.3125,1.796284794807434,5200,0.0,
1980-06-24 00:00:00+00:00,0.0,4.3125,4.3125,1.796284794807434,400,0.0,
1980-06-25 00:00:00+00:00,0.0,4.375,4.3125,1.822317361831665,1600,0.0,
1980-06-26 00:00:00+00:00,0.0,4.34375,4.3125,1.796284794807434,2400,0.0,
1980-06-27 00:00:00+00:00,0.0,4.34375,4.3125,1.796284794807434,1200,0.0,
1980-06-30 00:00:00+00:00,0.0,4.40625,4.375,1.835334539413452,4000,0.0,
1980-07-01 00:00:00+00:00,0.0,4.375,4.375,1.822317361831665,800,0.0,
1980-07-02 00:00:00+00:00,0.0,4.34375,4.28125,1.796284794807434,4000,0.0,
1980-07-03 00:00:00+00:00,0.0,4.34375,4.34375,1.8093011379241943,400,0.0,
1980-07-07 00:00:00+00:00,0.0,4.34375,4.3125,1.796284794807434,2400,0.0,
1980-07-08 00:00:00+00:00,0.0,4.28125,4.25,1.7832682132720947,3200,0.0,
1980-07-09 00:00:00+00:00,0.0,4.34375,4.34375,1.8093011379241943,2000,0.0,
1980-07-10 00:00:00+00:00,4.34375,4.34375,4.34375,1.8093011379241943,0,0.0,
1980-07-11 00:00:00+00:00,0.0,4.375,4.375,1.822317361831665,400,0.0,
1980-07-14 00:00:00+00:00,0.0,4.4375,4.40625,1.848351240158081,1200,0.0,
1980-07-15 00:00:00+00:00,0.0,4.4375,4.375,1.835334539413452,2400,0.0,
1980-07-16 00:00:00+00:00,0.0,4.40625,4.40625,1.835334539413452,2400,0.0,
1980-07-17 00:00:00+00:00,0.0,4.375,4.375,1.822317361831665,800,0.0,
1980-07-18 00:00:00+00:00,0.0,4.3125,4.28125,1.796284794807434,5600,0.0,
1980-07-21 00:00:00+00:00,0.0,4.3125,4.3125,1.796284794807434,5200,0.0,
1980-07-22 00:00:00+00:00,0.0,4.3125,4.3125,1.796284794807434,3200,0.0,
1980-07-23 00:00:00+00:00,0.0,4.34375,4.3125,1.8093011379241943,7200,0.0,
1980-07-24 00:00:00+00:00,0.0,4.3125,4.3125,1.796284794807434,1200,0.0,
1980-07-25 00:00:00+00:00,0.0,4.3125,4.28125,1.7832682132720947,1200,0.0,
1980-07-28 00:00:00+00:00,0.0,4.25,4.21875,1.757235050201416,4000,0.0,
1980-07-29 00:00:00+00:00,0.0,4.25,4.09375,1.705168843269348,6800,0.0,
1980-07-30 00:00:00+00:00,0.0,4.09375,4.03125,1.705168843269348,4800,0.0,
1980-07-31 00:00:00+00:00,0.0,4.09375,4.09375,1.705168843269348,5600,0.0,
1980-08-01 00:00:00+00:00,0.0,4.21875,4.15625,1.757235050201416,6400,0.0,
1980-08-04 00:00:00+00:00,0.0,4.28125,4.1875,1.757235050201416,8000,0.0,
1980-08-05 00:00:00+00:00,0.0,4.25,4.15625,1.731202244758606,10800,0.0,
1980-08-06 00:00:00+00:00,0.0,4.25,4.1875,1.7702516317367554,4800,0.0,
1980-08-07 00:00:00+00:00,0.0,4.40625,4.3125,1.822317361831665,8400,0.0,
1980-08-08 00:00:00+00:00,0.0,4.5,4.40625,1.8743841648101809,4000,0.0,
1980-08-11 00:00:00+00:00,0.0,4.59375,4.53125,1.887400507926941,21600,0.0,
1980-08-12 00:00:00+00:00,0.0,4.5625,4.53125,1.9004170894622805,12800,0.0,
1980-08-13 00:00:00+00:00,0.0,4.53125,4.53125,1.887400507926941,2800,0.0,
1980-08-14 00:00:00+00:00,0.0,4.5,4.5,1.8743841648101809,800,0.0,
1980-08-15 00:00:00+00:00,0.0,4.5,4.5,1.8743841648101809,3200,0.0,
1980-08-18 00:00:00+00:00,0.0,4.5,4.5,1.8743841648101809,400,0.0,
1980-08-19 00:00:00+00:00,0.0,4.5,4.5,1.8743841648101809,1200,0.0,
1980-08-20 00:00:00+00:00,0.0,4.5,4.46875,1.8613686561584477,1600,0.0,
1980-08-21 00:00:00+00:00,0.0,4.4375,4.34375,1.822317361831665,12800,0.0,
1980-08-22 00:00:00+00:00,0.0,4.40625,4.375,1.835334539413452,1600,0.0,
1980-08-25 00:00:00+00:00,0.0,4.40625,4.40625,1.835334539413452,1200,0.0,
1980-08-26 00:00:00+00:00,0.0,4.40625,4.40625,1.835334539413452,800,0.0,
1980-08-27 00:00:00+00:00,0.0,4.375,4.375,1.822317361831665,2400,0.0,
1980-08-28 00:00:00+00:00,0.0,4.40625,4.40625,1.835334539413452,400,0.0,
1980-08-29 00:00:00+00:00,0.0,4.4375,4.375,1.848351240158081,4800,0.0,
1980-09-02 00:00:00+00:00,0.0,4.46875,4.375,1.8613686561584477,8400,0.0,
1980-09-03 00:00:00+00:00,0.0,4.6875,4.46875,1.952484130859375,49200,0.0,
1980-09-04 00:00:00+00:00,0.0,4.9375,4.75,2.056615114212036,19600,0.0,
1980-09-05 00:00:00+00:00,0.0,4.90625,4.84375,2.030583143234253,4400,0.0,
1980-09-08 00:00:00+00:00,0.0,4.875,4.8125,2.030583143234253,3200,0.0,
1980-09-09 00:00:00+00:00,0.0,4.90625,4.84375,2.043599367141724,17200,0.0,
1980-09-10 00:00:00+00:00,0.0,4.9375,4.875,2.056615114212036,4000,0.0,
1980-09-11 00:00:00+00:00,0.0,4.9375,4.84375,2.0175657272338867,4800,0.0,
1980-09-12 00:00:00+00:00,0.0,4.9375,4.90625,2.056615114212036,1600,0.0,
1980-09-15 00:00:00+00:00,0.0,4.875,4.875,2.030583143234253,2800,0.0,
1980-09-16 00:00:00+00:00,0.0,4.9375,4.875,2.056615114212036,10400,0.0,
1980-09-17 00:00:00+00:00,0.0,4.875,4.875,2.030583143234253,400,0.0,
1980-09-18 00:00:00+00:00,0.0,4.96875,4.875,2.056615114212036,6400,0.0,
1980-09-19 00:00:00+00:00,0.0,4.90625,4.84375,2.043599367141724,4800,0.0,
1980-09-22 00:00:00+00:00,0.0,4.9375,4.84375,2.056615114212036,4400,0.0,
1980-09-23 00:00:00+00:00,0.0,4.875,4.84375,2.0175657272338867,1200,0.0,
1980-09-24 00:00:00+00:00,0.0,4.875,4.78125,2.0175657272338867,6400,0.0,
1980-09-25 00:00:00+00:00,0.0,4.9375,4.875,2.030583143234253,6400,0.0,
1980-09-26 00:00:00+00:00,0.0,4.90625,4.875,2.030583143234253,8000,0.0,
1980-09-29 00:00:00+00:00,0.0,4.9375,4.875,2.030583143234253,14400,0.0,
1980-09-30 00:00:00+00:00,0.0,4.9375,4.875,2.043599367141724,5200,0.0,
1980-10-01 00:00:00+00:00,4.90625,4.90625,4.90625,2.043599367141724,0,0.0,
1980-10-02 00:00:00+00:00,0.0,4.90625,4.84375,2.0175657272338867,11200,0.0,
1980-10-03 00:00:00+00:00,0.0,4.84375,4.78125,2.0175657272338867,7600,0.0,
1980-10-06 00:00:00+00:00,0.0,4.8125,4.78125,2.004549980163574,4000,0.0,
1980-10-07 00:00:00+00:00,0.0,4.8125,4.75,1.9785159826278689,4400,0.0,
1980-10-08 00:00:00+00:00,0.0,4.75,4.75,1.9785159826278689,9600,0.0,
1980-10-09 00:00:00+00:00,0.0,4.75,4.6875,1.952484130859375,5600,0.0,
1980-10-10 00:00:00+00:00,0.0,4.71875,4.65625,1.9655007123947144,2800,0.0,
1980-10-13 00:00:00+00:00,0.0,4.71875,4.625,1.926450610160828,4800,0.0,
1980-10-14 00:00:00+00:00,0.0,4.6875,4.625,1.926450610160828,5200,0.0,
1980-10-15 00:00:00+00:00,0.0,4.5625,4.5625,1.9004170894622805,1600,0.0,
1980-10-16 00:00:00+00:00,0.0,4.59375,4.53125,1.887400507926941,8000,0.0,
1980-10-17 00:00:00+00:00,0.0,4.59375,4.5,1.8743841648101809,9600,0.0,
1980-10-20 00:00:00+00:00,0.0,4.5,4.5,1.8743841648101809,400,0.0,
1980-10-21 00:00:00+00:00,0.0,4.5625,4.5,1.8743841648101809,3200,0.0,
1980-10-22 00:00:00+00:00,0.0,4.53125,4.375,1.822317361831665,27600,0.0,
1980-10-23 00:00:00+00:00,0.0,4.375,4.375,1.822317361831665,400,0.0,
1980-10-24 00:00:00+00:00,0.0,4.375,4.375,1.822317361831665,1600,0.0,
1980-10-27 00:00:00+00:00,0.0,4.375,4.375,1.822317361831665,800,0.0,
1980-10-28 00:00:00+00:00,0.0,4.375,4.34375,1.822317361831665,2800,0.0,
1980-10-29 00:00:00+00:00,0.0,4.375,4.34375,1.8093011379241943,800,0.0,
1980-10-30 00:00:00+00:00,0.0,4.34375,4.34375,1.8093011379241943,800,0.0,
1980-10-31 00:00:00+00:00,0.0,4.28125,4.25,1.7702516317367554,8800,0.0,
1980-11-03 00:00:00+00:00,0.0,4.1875,4.15625,1.731202244758606,14400,0.0,
1980-11-05 00:00:00+00:00,0.0,4.21875,4.15625,1.731202244758606,10800,0.0,
1980-11-06 00:00:00+00:00,0.0,4.21875,4.15625,1.7442190647125244,2000,0.0,
1980-11-07 00:00:00+00:00,0.0,4.25,4.15625,1.757235050201416,4000,0.0,
1980-11-10 00:00:00+00:00,0.0,4.21875,4.15625,1.757235050201416,2000,0.0,
1980-11-11 00:00:00+00:00,0.0,4.3125,4.25,1.7702516317367554,5600,0.0,
1980-11-12 00:00:00+00:00,0.0,4.25,4.21875,1.7702516317367554,2400,0.0,
1980-11-13 00:00:00+00:00,0.0,4.28125,4.21875,1.757235050201416,6400,0.0,
1980-11-14 00:00:00+00:00,0.0,4.25,4.21875,1.757235050201416,5200,0.0,
1980-11-17 00:00:00+00:00,0.0,4.21875,4.1875,1.757235050201416,5600,0.0,
1980-11-18 00:00:00+00:00,0.0,4.21875,4.15625,1.731202244758606,2800,0.0,
1980-11-19 00:00:00+00:00,0.0,4.15625,4.125,1.7181851863861084,6400,0.0,
1980-11-20 00:00:00+00:00,0.0,4.125,4.125,1.7181851863861084,2000,0.0,
1980-11-21 00:00:00+00:00,0.0,4.0625,4.03125,1.679136872291565,9600,0.0,
1980-11-24 00:00:00+00:00,0.0,4.03125,4.0,1.6661189794540403,5600,0.0,
1980-11-25 00:00:00+00:00,0.0,4.0,3.9375,1.6661189794540403,4000,0.0,
1980-11-26 00:00:00+00:00,0.0,4.0,3.9375,1.640086054801941,4400,0.0,
1980-11-28 00:00:00+00:00,0.0,4.0,4.0,1.6661189794540403,400,0.0,
1980-12-01 00:00:00+00:00,0.0,4.03125,3.96875,1.6531022787094116,2000,0.0,
1980-12-02 00:00:00+00:00,0.0,4.03125,4.0,1.679136872291565,1200,0.0,
1980-12-03 00:00:00+00:00,4.03125,4.03125,4.03125,1.679136872291565,0,0.0,
1980-12-04 00:00:00+00:00,0.0,4.0625,4.03125,1.679136872291565,2000,0.0,
1980-12-05 00:00:00+00:00,4.03125,4.03125,4.03125,1.679136872291565,0,0.0,
1980-12-08 00:00:00+00:00,0.0,4.0625,4.03125,1.679136872291565,28400,0.0,
1980-12-09 00:00:00+00:00,0.0,4.09375,4.03125,1.679136872291565,1200,0.0,
1980-12-10 00:00:00+00:00,0.0,4.0,3.96875,1.6531022787094116,6800,0.0,
1980-12-11 00:00:00+00:00,0.0,3.96875,3.90625,1.627069354057312,2800,0.0,
1980-12-12 00:00:00+00:00,3.90625,3.90625,3.90625,1.627069354057312,0,0.0,
1980-12-15 00:00:00+00:00,0.0,3.90625,3.90625,1.627069354057312,8000,0.0,
1980-12-16 00:00:00+00:00,3.90625,3.90625,3.90625,1.627069354057312,0,0.0,
1980-12-17 00:00:00+00:00,0.0,3.90625,3.90625,1.627069354057312,12400,0.0,
1980-12-18 00:00:00+00:00,0.0,3.90625,3.8125,1.6010366678237915,6400,0.0,
1980-12-19 00:00:00+00:00,0.0,3.875,3.84375,1.614052653312683,4000,0.0,
1980-12-22 00:00:00+00:00,0.0,3.90625,3.84375,1.6010366678237915,10000,0.0,
1980-12-23 00:00:00+00:00,0.0,3.84375,3.78125,1.588019609451294,8400,0.0,
1980-12-24 00:00:00+00:00,0.0,3.96875,3.875,1.6531022787094116,14400,0.0,
1980-12-26 00:00:00+00:00,0.0,3.96875,3.90625,1.6531022787094116,4800,0.0,
1980-12-29 00:00:00+00:00,0.0,4.0625,4.0,1.6921521425247192,4400,0.0,
1980-12-30 00:00:00+00:00,0.0,4.09375,4.03125,1.6921521425247192,5200,0.0,
1980-12-31 00:00:00+00:00,0.0,4.09375,4.09375,1.705168843269348,400,0.0,
1981-01-02 00:00:00+00:00,0.0,4.125,4.125,1.7181851863861084,2000,0.0,
1981-01-05 00:00:00+00:00,0.0,4.125,4.09375,1.705168843269348,1200,0.0,
1981-01-06 00:00:00+00:00,0.0,4.125,4.09375,1.7181851863861084,3200,0.0,
1981-01-07 00:00:00+00:00,0.0,4.15625,4.0625,1.731202244758606,5200,0.0,
1981-01-08 00:00:00+00:00,0.0,4.125,4.0625,1.7181851863861084,5200,0.0,
1981-01-09 00:00:00+00:00,0.0,4.15625,4.0625,1.705168843269348,2000,0.0,
1981-01-12 00:00:00+00:00,0.0,4.0625,4.0625,1.6921521425247192,400,0.0,
1981-01-13 00:00:00+00:00,0.0,4.125,4.0625,1.6921521425247192,4000,0.0,
1981-01-14 00:00:00+00:00,0.0,4.1875,4.125,1.7442190647125244,7600,0.0,
1981-01-15 00:00:00+00:00,0.0,4.125,4.125,1.7181851863861084,4000,0.0,
1981-01-16 00:00:00+00:00,0.0,4.125,4.125,1.7181851863861084,40000,0.0,
1981-01-19 00:00:00+00:00,0.0,4.0625,4.0625,1.6921521425247192,4400,0.0,
1981-01-20 00:00:00+00:00,0.0,4.25,4.03125,1.7442190647125244,111600,0.0,
1981-01-21 00:00:00+00:00,0.0,4.3125,4.1875,1.796284794807434,12400,0.0,
1981-01-22 00:00:00+00:00,0.0,4.375,4.375,1.822317361831665,800,0.0,
1981-01-23 00:00:00+00:00,0.0,4.40625,4.375,1.822317361831665,10400,0.0,
1981-01-26 00:00:00+00:00,0.0,4.375,4.21875,1.757235050201416,66000,0.0,
1981-01-27 00:00:00+00:00,0.0,4.3125,4.1875,1.796284794807434,8000,0.0,
1981-01-28 00:00:00+00:00,0.0,4.28125,4.25,1.7832682132720947,2400,0.0,
1981-01-29 00:00:00+00:00,0.0,4.28125,4.21875,1.757235050201416,6800,0.0,
1981-01-30 00:00:00+00:00,0.0,4.28125,4.28125,1.7832682132720947,9200,0.0,
1981-02-02 00:00:00+00:00,0.0,4.25,4.1875,1.7702516317367554,4800,0.0,
1981-02-03 00:00:00+00:00,0.0,4.28125,4.21875,1.7702516317367554,4400,0.0,
1981-02-04 00:00:00+00:00,0.0,4.28125,4.25,1.7832682132720947,1600,0.0,
1981-02-05 00:00:00+00:00,0.0,4.28125,4.25,1.7832682132720947,4400,0.0,
1981-02-06 00:00:00+00:00,0.0,4.28125,4.25,1.7832682132720947,3600,0.0,
1981-02-09 00:00:00+00:00,0.0,4.25,4.21875,1.757235050201416,6800,0.0,
1981-02-10 00:00:00+00:00,0.0,4.3125,4.25,1.7702516317367554,11200,0.0,
1981-02-11 00:00:00+00:00,0.0,4.34375,4.3125,1.8093011379241943,27200,0.0,
1981-02-12 00:00:00+00:00,0.0,4.34375,4.34375,1.8093011379241943,15600,0.0,
1981-02-13 00:00:00+00:00,0.0,4.3125,4.3125,1.796284794807434,400,0.0,
1981-02-17 00:00:00+00:00,0.0,4.34375,4.3125,1.796284794807434,25200,0.0,
1981-02-18 00:00:00+00:00,0.0,4.46875,4.375,1.8613686561584477,28000,0.0,
1981-02-19 00:00:00+00:00,0.0,4.46875,4.46875,1.8613686561584477,400,0.0,
1981-02-20 00:00:00+00:00,0.0,4.40625,4.375,1.822317361831665,2400,0.0,
1981-02-23 00:00:00+00:00,0.0,4.40625,4.34375,1.822317361831665,5600,0.0,
1981-02-24 00:00:00+00:00,0.0,4.3125,4.28125,1.7832682132720947,1600,0.0,
1981-02-25 00:00:00+00:00,0.0,4.34375,4.25,1.7702516317367554,5200,0.0,
1981-02-26 00:00:00+00:00,0.0,4.25,4.21875,1.7702516317367554,1600,0.0,
1981-02-27 00:00:00+00:00,0.0,4.1875,4.15625,1.731202244758606,2800,0.0,
1981-03-02 00:00:00+00:00,0.0,4.25,4.0625,1.6921521425247192,12000,0.0,
1981-03-03 00:00:00+00:00,0.0,4.15625,4.09375,1.7181851863861084,10400,0.0,
1981-03-04 00:00:00+00:00,0.0,4.125,4.125,1.7181851863861084,5200,0.0,
1981-03-05 00:00:00+00:00,0.0,4.125,4.125,1.7181851863861084,2800,0.0,
1981-03-06 00:00:00+00:00,0.0,4.1875,4.125,1.7181851863861084,13200,0.0,
1981-03-09 00:00:00+00:00,0.0,4.1875,4.125,1.731202244758606,6800,0.0,
1981-03-10 00:00:00+00:00,0.0,4.1875,4.125,1.731202244758606,13200,0.0,
1981-03-11 00:00:00+00:00,0.0,4.15625,4.09375,1.705168843269348,8400,0.0,
1981-03-12 00:00:00+00:00,0.0,4.1875,4.09375,1.7442190647125244,8800,0.0,
1981-03-13 00:00:00+00:00,0.0,4.21875,4.125,1.731202244758606,7200,0.0,
1981-03-16 00:00:00+00:00,0.0,4.46875,4.25,1.8613686561584477,13200,0.0,
1981-03-17 00:00:00+00:00,0.0,4.65625,4.5625,1.926450610160828,16000,0.0,
1981-03-18 00:00:00+00:00,0.0,4.65625,4.59375,1.9134345054626465,8400,0.0,
1981-03-19 00:00:00+00:00,0.0,4.5625,4.46875,1.8743841648101809,27200,0.0,
1981-03-20 00:00:00+00:00,0.0,4.53125,4.5,1.887400507926941,6400,0.0,
1981-03-23 00:00:00+00:00,0.0,4.5625,4.5,1.8743841648101809,6000,0.0,
1981-03-24 00:00:00+00:00,0.0,4.53125,4.53125,1.887400507926941,4400,0.0,
1981-03-25 00:00:00+00:00,0.0,4.5625,4.5625,1.9004170894622805,400,0.0,
1981-03-26 00:00:00+00:00,0.0,4.6875,4.625,1.926450610160828,14800,0.0,
1981-03-27 00:00:00+00:00,0.0,4.625,4.625,1.926450610160828,2400,0.0,
1981-03-30 00:00:00+00:00,0.0,4.65625,4.65625,1.9394670724868772,800,0.0,
1981-03-31 00:00:00+00:00,0.0,4.6875,4.65625,1.952484130859375,2800,0.0,
1981-04-01 00:00:00+00:00,0.0,4.71875,4.65625,1.9655007123947144,7200,0.0,
1981-04-02 00:00:00+00:00,0.0,5.03125,4.75,2.0956647396087646,12400,0.0,
1981-04-03 00:00:00+00:00,0.0,5.0,4.96875,2.082648754119873,22400,0.0,
1981-04-06 00:00:00+00:00,0.0,4.96875,4.90625,2.0696322917938232,6400,0.0,
1981-04-07 00:00:00+00:00,0.0,4.96875,4.90625,2.056615114212036,10800,0.0,
1981-04-08 00:00:00+00:00,0.0,4.96875,4.90625,2.056615114212036,10800,0.0,
1981-04-09 00:00:00+00:00,0.0,4.9375,4.9375,2.056615114212036,2800,0.0,
1981-04-10 00:00:00+00:00,0.0,5.03125,4.9375,2.0956647396087646,7600,0.0,
1981-04-13 00:00:00+00:00,0.0,5.0625,5.0625,2.108681917190552,3200,0.0,
1981-04-14 00:00:00+00:00,0.0,5.0625,5.0625,2.108681917190552,3200,0.0,
1981-04-15 00:00:00+00:00,0.0,5.125,5.03125,2.108681917190552,8000,0.0,
1981-04-16 00:00:00+00:00,0.0,5.09375,5.0,2.082648754119873,4000,0.0,
1981-04-20 00:00:00+00:00,0.0,5.03125,5.0,2.0956647396087646,800,0.0,
1981-04-21 00:00:00+00:00,0.0,5.03125,5.0,2.082648754119873,6800,0.0,
1981-04-22 00:00:00+00:00,0.0,5.0,5.0,2.082648754119873,2800,0.0,
1981-04-23 00:00:00+00:00,0.0,5.0625,4.96875,2.082648754119873,31200,0.0,
1981-04-24 00:00:00+00:00,0.0,5.09375,5.0625,2.1216986179351807,5200,0.0,
1981-04-27 00:00:00+00:00,0.0,5.09375,5.0,2.082648754119873,3200,0.0,
1981-04-28 00:00:00+00:00,0.0,5.09375,5.0,2.108681917190552,16000,0.0,
1981-04-29 00:00:00+00:00,0.0,5.09375,5.0625,2.108681917190552,3200,0.0,
1981-04-30 00:00:00+00:00,0.0,5.125,5.0625,2.108681917190552,7200,0.0,
1981-05-01 00:00:00+00:00,0.0,5.15625,5.0625,2.1477315425872803,6000,0.0,
1981-05-04 00:00:00+00:00,0.0,5.09375,5.03125,2.1216986179351807,4400,0.0,
1981-05-05 00:00:00+00:00,0.0,5.0625,5.03125,2.0956647396087646,7200,0.0,
1981-05-06 00:00:00+00:00,0.0,5.0625,5.0,2.082648754119873,2800,0.0,
1981-05-07 00:00:00+00:00,0.0,5.03125,4.96875,2.0956647396087646,5200,0.0,
1981-05-08 00:00:00+00:00,0.0,5.0,5.0,2.082648754119873,800,0.0,
1981-05-11 00:00:00+00:00,0.0,5.0,5.0,2.082648754119873,4000,0.0,
1981-05-12 00:00:00+00:00,0.0,5.03125,4.9375,2.056615114212036,2800,0.0,
1981-05-13 00:00:00+00:00,0.0,4.96875,4.90625,2.043599367141724,2400,0.0,
1981-05-14 00:00:00+00:00,0.0,5.0625,5.0,2.108681917190552,14400,0.0,
1981-05-15 00:00:00+00:00,0.0,5.125,5.0625,2.1216986179351807,10000,0.0,
1981-05-18 00:00:00+00:00,0.0,5.09375,5.03125,2.0956647396087646,3600,0.0,
