date,SLB_Open,SLB_High,SLB_Low,SLB_Close,SLB_Volume,SLB_Dividends,SLB_Stock Splits
1982-03-23 00:00:00+00:00,11.0,11.125,10.84375,4.124695301055908,1092800,0.0,
1982-03-24 00:00:00+00:00,11.125,11.25,10.96875,4.147997856140137,1596800,0.0,
1982-03-25 00:00:00+00:00,11.125,11.3125,10.9375,4.101391792297363,1070400,0.0,
1982-03-26 00:00:00+00:00,10.75,10.96875,10.53125,3.9615707397460938,1150400,0.0,
1982-03-29 00:00:00+00:00,10.625,10.75,10.46875,4.008179187774658,644800,0.0,
1982-03-30 00:00:00+00:00,10.65625,10.71875,10.5625,3.97322154045105,793200,0.0,
1982-03-31 00:00:00+00:00,10.6875,10.78125,10.59375,3.97322154045105,1119200,0.0,
1982-04-01 00:00:00+00:00,10.8125,11.0625,10.5625,4.124695301055908,1167600,0.0,
1982-04-02 00:00:00+00:00,11.3125,11.53125,11.09375,4.26451587677002,1537200,0.0,
1982-04-05 00:00:00+00:00,11.25,11.4375,11.0625,4.17130184173584,699600,0.0,
1982-04-06 00:00:00+00:00,11.3125,11.4375,11.1875,4.252861976623535,776000,0.0,
1982-04-07 00:00:00+00:00,11.53125,11.625,11.40625,4.299469470977783,1457600,0.0,
1982-04-08 00:00:00+00:00,11.71875,11.875,11.53125,4.357728004455566,1549600,0.0,
1982-04-12 00:00:00+00:00,11.625,11.71875,11.5,4.299469470977783,884800,0.0,
1982-04-13 00:00:00+00:00,11.53125,11.65625,11.40625,4.26451587677002,804400,0.0,
1982-04-14 00:00:00+00:00,11.34375,11.4375,11.25,4.252861976623535,692800,0.0,
1982-04-15 00:00:00+00:00,11.3125,11.375,11.21875,4.21790885925293,452800,0.0,
1982-04-16 00:00:00+00:00,11.3125,11.5625,11.28125,4.241209983825684,768800,0.0,
1982-04-19 00:00:00+00:00,11.3125,11.40625,11.1875,4.182952880859375,713600,0.0,
1982-04-20 00:00:00+00:00,10.96875,11.1875,10.75,4.043131351470947,1103600,0.0,
1982-04-21 00:00:00+00:00,10.53125,10.71875,10.34375,3.93826961517334,2250800,0.0,
1982-04-22 00:00:00+00:00,10.96875,11.21875,10.6875,4.182952880859375,2845600,0.0,
1982-04-23 00:00:00+00:00,11.625,11.8125,11.4375,4.3810343742370605,2343200,0.0,
1982-04-26 00:00:00+00:00,11.96875,12.21875,11.6875,4.474245071411133,2468000,0.0,
1982-04-27 00:00:00+00:00,11.78125,12.0,11.53125,4.334425926208496,1718400,0.0,
1982-04-28 00:00:00+00:00,11.59375,11.75,11.4375,4.346075534820557,1735600,0.0,
1982-04-29 00:00:00+00:00,11.625,11.75,11.5,4.299469470977783,1164800,0.0,
1982-04-30 00:00:00+00:00,11.59375,11.6875,11.5,4.287816524505615,911200,0.0,
1982-05-03 00:00:00+00:00,11.5625,11.6875,11.4375,4.346075534820557,1023200,0.0,
1982-05-04 00:00:00+00:00,11.84375,11.96875,11.6875,4.450943470001221,1966800,0.0,
1982-05-05 00:00:00+00:00,11.875,12.03125,11.6875,4.415985584259033,1378800,0.0,
1982-05-06 00:00:00+00:00,11.96875,12.0625,11.875,4.474245071411133,1312000,0.0,
1982-05-07 00:00:00+00:00,12.25,12.375,12.09375,4.567458629608154,1761600,0.0,
1982-05-10 00:00:00+00:00,12.09375,12.25,11.90625,4.485896110534668,1481200,0.0,
1982-05-11 00:00:00+00:00,12.125,12.34375,11.875,4.555808067321777,2420400,0.0,
1982-05-12 00:00:00+00:00,12.25,12.4375,12.03125,4.485896110534668,1472800,0.0,
1982-05-13 00:00:00+00:00,12.21875,12.3125,12.09375,4.544155597686768,1064000,0.0,
1982-05-14 00:00:00+00:00,12.125,12.1875,12.0625,4.544155597686768,777600,0.0,
1982-05-17 00:00:00+00:00,12.03125,12.125,11.90625,4.450943470001221,871600,0.0,
1982-05-18 00:00:00+00:00,11.8125,11.90625,11.71875,4.404333591461182,784800,0.0,
1982-05-19 00:00:00+00:00,11.65625,11.875,11.4375,4.287816524505615,622800,0.0,
1982-05-20 00:00:00+00:00,11.46875,11.625,11.3125,4.334425926208496,1421200,0.0,
1982-05-21 00:00:00+00:00,11.71875,11.78125,11.625,4.369381427764893,993600,0.0,
1982-05-24 00:00:00+00:00,11.625,11.75,11.5,4.3810343742370605,747600,0.0,
1982-05-25 00:00:00+00:00,11.75,11.90625,11.5625,4.311123847961426,988800,0.0,
1982-05-26 00:00:00+00:00,11.3125,11.40625,11.21875,4.194606304168701,2038800,0.0,
1982-05-27 00:00:00+00:00,11.21875,11.3125,11.125,4.182952880859375,1097600,0.0,
1982-05-28 00:00:00+00:00,11.09375,11.28125,10.875,4.078088283538818,880000,0.0,
1982-06-01 00:00:00+00:00,11.09375,11.1875,11.0,4.17130184173584,1130400,0.0,
1982-06-02 00:00:00+00:00,10.9375,11.1875,10.6875,4.019830703735352,1629200,0.0,
1982-06-03 00:00:00+00:00,10.53125,10.78125,10.25,3.926615238189697,2386800,0.0,
1982-06-04 00:00:00+00:00,10.28125,10.5,10.0625,3.8217482566833496,1426800,0.0,
1982-06-07 00:00:00+00:00,10.125,10.28125,9.9375,3.810096740722656,2116000,0.0,
1982-06-08 00:00:00+00:00,10.03125,10.25,9.8125,3.7036795616149902,3626000,0.06,
1982-06-09 00:00:00+00:00,9.59375,9.75,9.40625,3.598194122314453,2973600,0.0,
1982-06-10 00:00:00+00:00,9.78125,9.875,9.65625,3.7036795616149902,2408400,0.0,
1982-06-11 00:00:00+00:00,10.125,10.28125,9.96875,3.844321012496948,2722000,0.0,
1982-06-14 00:00:00+00:00,10.125,10.21875,10.0,3.762279987335205,1371600,0.0,
1982-06-15 00:00:00+00:00,9.90625,10.0,9.8125,3.727119445800781,1032000,0.0,
1982-06-16 00:00:00+00:00,9.90625,10.09375,9.6875,3.645074367523194,1276000,0.0,
1982-06-17 00:00:00+00:00,9.625,9.75,9.5,3.5747528076171875,1393200,0.0,
1982-06-18 00:00:00+00:00,9.5625,9.625,9.46875,3.598194122314453,1168000,0.0,
1982-06-21 00:00:00+00:00,9.71875,9.875,9.53125,3.609913110733032,1160800,0.0,
1982-06-22 00:00:00+00:00,9.78125,10.0,9.5625,3.738840579986572,1119200,0.0,
1982-06-23 00:00:00+00:00,10.125,10.34375,9.90625,3.8794853687286377,1660400,0.0,
1982-06-24 00:00:00+00:00,10.125,10.3125,9.90625,3.738840579986572,1463200,0.0,
1982-06-25 00:00:00+00:00,9.84375,9.9375,9.71875,3.645074367523194,887600,0.0,
1982-06-28 00:00:00+00:00,9.84375,9.9375,9.71875,3.7036795616149902,1187600,0.0,
1982-06-29 00:00:00+00:00,9.78125,9.9375,9.625,3.645074367523194,905600,0.0,
1982-06-30 00:00:00+00:00,9.6875,9.84375,9.53125,3.586472272872925,1291600,0.0,
1982-07-01 00:00:00+00:00,9.40625,9.59375,9.1875,3.4575464725494385,1618800,0.0,
1982-07-02 00:00:00+00:00,9.0625,9.1875,8.9375,3.352064371109009,2031200,0.0,
1982-07-06 00:00:00+00:00,9.09375,9.21875,8.9375,3.4575464725494385,1334800,0.0,
1982-07-07 00:00:00+00:00,9.25,9.3125,9.15625,3.445826530456543,1024800,0.0,
1982-07-08 00:00:00+00:00,9.09375,9.3125,8.875,3.4809892177581787,2107600,0.0,
1982-07-09 00:00:00+00:00,9.5625,9.8125,9.28125,3.633352518081665,1682800,0.0,
1982-07-12 00:00:00+00:00,9.25,9.375,9.125,3.516150951385498,1211600,0.0,
1982-07-13 00:00:00+00:00,9.25,9.34375,9.15625,3.445826530456543,968800,0.0,
1982-07-14 00:00:00+00:00,9.25,9.375,9.125,3.516150951385498,1211600,0.0,
1982-07-15 00:00:00+00:00,9.3125,9.46875,9.15625,3.445826530456543,1389600,0.0,
1982-07-16 00:00:00+00:00,9.21875,9.40625,9.03125,3.4341049194335938,71600,0.0,
1982-07-19 00:00:00+00:00,9.25,9.4375,9.0625,3.4341049194335938,928400,0.0,
1982-07-20 00:00:00+00:00,9.125,9.25,8.96875,3.4692678451538086,1279600,0.0,
1982-07-21 00:00:00+00:00,9.3125,9.4375,9.15625,3.445826530456543,1284800,0.0,
1982-07-22 00:00:00+00:00,9.375,9.46875,9.25,3.53959059715271,1768800,0.0,
1982-07-23 00:00:00+00:00,9.75,9.9375,9.53125,3.7036795616149902,1998000,0.0,
1982-07-26 00:00:00+00:00,9.9375,10.0625,9.78125,3.6802382469177246,1618800,0.0,
1982-07-27 00:00:00+00:00,9.71875,9.90625,9.53125,3.598194122314453,1047200,0.0,
1982-07-28 00:00:00+00:00,9.4375,9.59375,9.25,3.5044310092926025,1122800,0.0,
1982-07-29 00:00:00+00:00,9.3125,9.46875,9.125,3.4692678451538086,2087600,0.0,
1982-07-30 00:00:00+00:00,9.0625,9.25,8.84375,3.352064371109009,1843600,0.0,
1982-08-02 00:00:00+00:00,9.1875,9.3125,9.0625,3.4927074909210205,1775600,0.0,
1982-08-03 00:00:00+00:00,9.21875,9.34375,9.09375,3.4341049194335938,1417200,0.0,
1982-08-04 00:00:00+00:00,9.09375,9.1875,8.96875,3.3637821674346924,1465200,0.0,
1982-08-05 00:00:00+00:00,8.875,9.03125,8.6875,3.3637821674346924,1702800,0.0,
1982-08-06 00:00:00+00:00,8.90625,9.09375,8.71875,3.2934608459472656,1114800,0.0,
1982-08-09 00:00:00+00:00,8.84375,9.0625,8.625,3.3637821674346924,1387600,0.0,
1982-08-10 00:00:00+00:00,8.9375,9.125,8.71875,3.2817397117614746,1289600,0.0,
1982-08-11 00:00:00+00:00,8.71875,8.8125,8.625,3.2934608459472656,991600,0.0,
1982-08-12 00:00:00+00:00,8.6875,8.90625,8.4375,3.1879770755767822,1140000,0.0,
1982-08-13 00:00:00+00:00,8.5,8.59375,8.40625,3.1996958255767822,2291200,0.0,
1982-08-16 00:00:00+00:00,8.1875,8.65625,7.6875,2.953564167022705,3632400,0.0,
1982-08-17 00:00:00+00:00,8.0,8.375,7.59375,3.094210147857666,4498800,0.0,
1982-08-18 00:00:00+00:00,8.25,8.59375,7.875,3.094210147857666,3756800,0.0,
1982-08-19 00:00:00+00:00,7.8125,8.125,7.5,3.035609722137451,3962400,0.0,
1982-08-20 00:00:00+00:00,8.21875,8.5,7.9375,3.1879770755767822,3162800,0.0,
1982-08-23 00:00:00+00:00,8.59375,8.8125,8.375,3.30517840385437,3111600,0.0,
1982-08-24 00:00:00+00:00,9.03125,9.3125,8.75,3.3755035400390625,2958800,0.0,
1982-08-25 00:00:00+00:00,9.1875,9.46875,8.90625,3.5044310092926025,3545600,0.0,
1982-08-26 00:00:00+00:00,9.40625,9.6875,9.125,3.4575464725494385,3864000,0.0,
1982-08-27 00:00:00+00:00,9.09375,9.21875,8.96875,3.4341049194335938,1279600,0.0,
1982-08-30 00:00:00+00:00,9.0,9.15625,8.84375,3.422384023666382,1742400,0.0,
1982-08-31 00:00:00+00:00,9.1875,9.28125,9.09375,3.422384023666382,924000,0.0,
1982-09-01 00:00:00+00:00,9.15625,9.34375,8.9375,3.398946762084961,2341600,0.0,
1982-09-02 00:00:00+00:00,9.0625,9.21875,8.90625,3.4341049194335938,1636800,0.0,
1982-09-03 00:00:00+00:00,9.59375,9.75,9.40625,3.656795978546143,4520400,0.0,
1982-09-07 00:00:00+00:00,9.53125,9.6875,9.375,3.5497138500213623,1275600,0.06,
1982-09-08 00:00:00+00:00,9.46875,9.59375,9.3125,3.573303461074829,1636400,0.0,
1982-09-09 00:00:00+00:00,9.28125,9.4375,9.09375,3.490748643875122,2248800,0.0,
1982-09-10 00:00:00+00:00,9.125,9.3125,8.9375,3.4317848682403564,1358000,0.0,
1982-09-13 00:00:00+00:00,9.21875,9.4375,8.96875,3.561509132385254,1347200,0.0,
1982-09-14 00:00:00+00:00,9.625,9.78125,9.4375,3.644059896469116,2354400,0.0,
1982-09-15 00:00:00+00:00,9.65625,9.78125,9.53125,3.69123101234436,1173200,0.0,
1982-09-16 00:00:00+00:00,9.5,9.71875,9.25,3.5025429725646973,1657600,0.0,
1982-09-17 00:00:00+00:00,9.3125,9.4375,9.15625,3.514334201812744,1515600,0.0,
1982-09-20 00:00:00+00:00,9.3125,9.40625,9.1875,3.526129961013794,1437200,0.0,
1982-09-21 00:00:00+00:00,9.46875,9.5625,9.375,3.608680248260498,1305600,0.0,
1982-09-22 00:00:00+00:00,9.46875,9.6875,9.25,3.490748643875122,1896400,0.0,
1982-09-23 00:00:00+00:00,9.28125,9.375,9.15625,3.455368995666504,1127200,0.0,
1982-09-24 00:00:00+00:00,9.15625,9.28125,9.0,3.4435763359069824,1388800,0.0,
1982-09-27 00:00:00+00:00,8.9375,9.09375,8.78125,3.396403551101685,1375600,0.0,
1982-09-28 00:00:00+00:00,8.9375,9.03125,8.8125,3.361027479171753,1676000,0.0,
1982-09-29 00:00:00+00:00,8.875,8.9375,8.8125,3.3492324352264404,1942400,0.0,
1982-09-30 00:00:00+00:00,8.75,8.875,8.59375,3.302061080932617,1240400,0.0,
1982-10-01 00:00:00+00:00,8.78125,8.90625,8.625,3.3492324352264404,2082800,0.0,
1982-10-04 00:00:00+00:00,8.78125,8.875,8.65625,3.313852310180664,2473600,0.0,
1982-10-05 00:00:00+00:00,8.875,9.03125,8.6875,3.278475046157837,2047200,0.0,
1982-10-06 00:00:00+00:00,8.53125,8.71875,8.34375,3.266679286956787,3412000,0.0,
1982-10-07 00:00:00+00:00,9.34375,9.8125,8.84375,3.455368995666504,3465600,0.0,
1982-10-08 00:00:00+00:00,9.28125,9.375,9.15625,3.526129961013794,2926400,0.0,
1982-10-11 00:00:00+00:00,9.78125,10.09375,9.4375,3.703026056289673,5180400,0.0,
1982-10-12 00:00:00+00:00,10.40625,10.625,9.90625,3.986057996749878,4503600,0.0,
1982-10-13 00:00:00+00:00,11.09375,11.5625,10.65625,4.221919059753418,5331200,0.0,
1982-10-14 00:00:00+00:00,11.125,11.5,10.71875,4.092194557189941,3882400,0.0,
1982-10-15 00:00:00+00:00,10.75,11.0,10.5,4.068611145019531,2301200,0.0,
1982-10-18 00:00:00+00:00,10.96875,11.1875,10.75,4.221919059753418,1582000,0.0,
1982-10-19 00:00:00+00:00,11.0,11.3125,10.6875,4.080402851104736,2284400,0.0,
1982-10-20 00:00:00+00:00,10.8125,11.0625,10.53125,4.174746036529541,1906000,0.0,
1982-10-21 00:00:00+00:00,10.78125,11.15625,10.40625,4.056817054748535,2336800,0.0,
1982-10-22 00:00:00+00:00,10.6875,10.96875,10.40625,3.962471008300781,1726400,0.0,
1982-10-25 00:00:00+00:00,9.96875,10.15625,9.75,3.738404035568237,2618800,0.0,
1982-10-26 00:00:00+00:00,9.875,10.0625,9.6875,3.714818000793457,2934400,0.0,
1982-10-27 00:00:00+00:00,10.15625,10.375,9.9375,3.856331825256348,2566400,0.0,
1982-10-28 00:00:00+00:00,10.15625,10.28125,10.0,3.785576343536377,1262800,0.0,
1982-10-29 00:00:00+00:00,9.59375,9.90625,9.25,3.490748643875122,2125600,0.0,
1982-11-01 00:00:00+00:00,9.8125,9.9375,9.65625,3.714818000793457,1555600,0.0,
1982-11-02 00:00:00+00:00,10.15625,10.34375,9.9375,3.761988639831543,2200000,0.0,
1982-11-03 00:00:00+00:00,10.3125,10.75,9.875,4.033231258392334,3320400,0.0,
1982-11-04 00:00:00+00:00,10.8125,11.03125,10.5625,4.045022010803223,3409600,0.0,
1982-11-05 00:00:00+00:00,10.53125,10.71875,10.3125,3.915299415588379,1910000,0.0,
1982-11-08 00:00:00+00:00,10.28125,10.4375,10.125,3.915299415588379,2140000,0.0,
1982-11-09 00:00:00+00:00,10.71875,11.125,10.3125,4.198330879211426,2636800,0.0,
1982-11-10 00:00:00+00:00,10.875,11.1875,10.5625,4.033231258392334,2106800,0.0,
1982-11-11 00:00:00+00:00,10.53125,10.65625,10.375,4.0096435546875,1131200,0.0,
1982-11-12 00:00:00+00:00,10.1875,10.53125,9.8125,3.726611852645874,2440000,0.0,
1982-11-15 00:00:00+00:00,9.75,9.875,9.625,3.667644023895264,1458400,0.0,
1982-11-16 00:00:00+00:00,9.75,10.125,9.375,3.738404035568237,2288400,0.0,
1982-11-17 00:00:00+00:00,9.96875,10.0625,9.875,3.750198364257813,1258800,0.0,
1982-11-18 00:00:00+00:00,9.90625,9.96875,9.8125,3.738404035568237,1360400,0.0,
1982-11-19 00:00:00+00:00,9.71875,9.9375,9.5,3.58509373664856,1290400,0.0,
1982-11-22 00:00:00+00:00,9.6875,9.8125,9.53125,3.608680248260498,1997200,0.0,
1982-11-23 00:00:00+00:00,9.71875,9.875,9.53125,3.644059896469116,1902400,0.0,
1982-11-24 00:00:00+00:00,9.78125,9.9375,9.59375,3.655850410461426,1120400,0.0,
1982-11-26 00:00:00+00:00,9.75,9.78125,9.6875,3.69123101234436,1122000,0.0,
1982-11-29 00:00:00+00:00,9.71875,9.8125,9.625,3.655850410461426,1156000,0.0,
1982-11-30 00:00:00+00:00,9.71875,9.8125,9.59375,3.703026056289673,2126400,0.0,
1982-12-01 00:00:00+00:00,9.90625,10.1875,9.625,3.726611852645874,2815600,0.0,
1982-12-02 00:00:00+00:00,9.8125,9.90625,9.6875,3.655850410461426,1361200,0.0,
1982-12-03 00:00:00+00:00,9.78125,9.90625,9.625,3.632266759872437,1954000,0.0,
1982-12-06 00:00:00+00:00,10.03125,10.375,9.6875,3.915299415588379,1561200,0.0,
1982-12-07 00:00:00+00:00,10.6875,10.90625,10.4375,4.045022010803223,4295200,0.0,
1982-12-08 00:00:00+00:00,10.8125,11.03125,10.59375,4.0096435546875,3952000,0.0,
1982-12-09 00:00:00+00:00,10.75,10.96875,10.5,4.056817054748535,5464000,0.0,
1982-12-10 00:00:00+00:00,10.96875,11.1875,10.75,4.151162624359131,2856400,0.0,
1982-12-13 00:00:00+00:00,11.125,11.21875,11.03125,4.174746036529541,1903600,0.0,
1982-12-14 00:00:00+00:00,10.875,11.25,10.5,3.984079837799072,3252400,0.06,
1982-12-15 00:00:00+00:00,10.46875,10.6875,10.25,4.019654750823975,1979200,0.0,
1982-12-16 00:00:00+00:00,10.90625,11.125,10.65625,4.150084972381592,3153200,0.0,
1982-12-17 00:00:00+00:00,11.0,11.1875,10.78125,4.197514057159424,2004000,0.0,
1982-12-20 00:00:00+00:00,11.0625,11.1875,10.9375,4.150084972381592,1759600,0.0,
1982-12-21 00:00:00+00:00,11.125,11.375,10.875,4.256800174713135,2059200,0.0,
1982-12-22 00:00:00+00:00,11.40625,11.5625,11.21875,4.327944278717041,4504800,0.0,
1982-12-23 00:00:00+00:00,11.59375,11.71875,11.4375,4.410946369171143,2208400,0.0,
1982-12-27 00:00:00+00:00,11.71875,11.84375,11.59375,4.470233917236328,2060000,0.0,
1982-12-28 00:00:00+00:00,11.65625,11.9375,11.34375,4.316086769104004,1400800,0.0,
1982-12-29 00:00:00+00:00,11.34375,11.5,11.1875,4.292372703552246,832400,0.0,
1982-12-30 00:00:00+00:00,11.5,11.65625,11.34375,4.363514423370361,1206400,0.0,
1982-12-31 00:00:00+00:00,11.625,11.75,11.5,4.42280387878418,786800,0.0,
1983-01-03 00:00:00+00:00,11.5625,11.75,11.375,4.327944278717041,1168000,0.0,
1983-01-04 00:00:00+00:00,11.625,11.9375,11.28125,4.517665386199951,2361600,0.0,
1983-01-05 00:00:00+00:00,12.28125,12.5,12.03125,4.707380771636963,5144400,0.0,
1983-01-06 00:00:00+00:00,12.6875,13.0,12.34375,4.849668979644775,5393200,0.0,
1983-01-07 00:00:00+00:00,12.59375,12.78125,12.40625,4.790383338928223,4886800,0.0,
1983-01-10 00:00:00+00:00,12.4375,12.5625,12.3125,4.671810626983643,2617200,0.0,
1983-01-11 00:00:00+00:00,12.34375,12.5,12.1875,4.671810626983643,3190800,0.0,
1983-01-12 00:00:00+00:00,12.5,12.75,12.21875,4.71923828125,3098400,0.0,
1983-01-13 00:00:00+00:00,12.25,12.375,12.125,4.600666046142578,1771200,0.0,
1983-01-14 00:00:00+00:00,12.5,12.71875,12.25,4.707380771636963,1484000,0.0,
1983-01-17 00:00:00+00:00,12.625,12.78125,12.46875,4.814098358154297,1956400,0.0,
1983-01-18 00:00:00+00:00,12.40625,12.5625,12.25,4.648091793060303,1230000,0.0,
1983-01-19 00:00:00+00:00,12.125,12.34375,11.875,4.565093517303467,2195200,0.0,
1983-01-20 00:00:00+00:00,12.625,12.78125,12.46875,4.754810810089111,3955200,0.0,
1983-01-21 00:00:00+00:00,12.375,12.59375,12.125,4.766666889190674,2693600,0.0,
1983-01-24 00:00:00+00:00,11.75,11.90625,11.5625,4.470233917236328,3075600,0.0,
1983-01-25 00:00:00+00:00,11.5,11.6875,11.28125,4.339800834655762,3198000,0.0,
1983-01-26 00:00:00+00:00,11.3125,11.46875,11.125,4.292372703552246,2243200,0.0,
1983-01-27 00:00:00+00:00,11.34375,11.5,11.1875,4.339800834655762,2212800,0.0,
1983-01-28 00:00:00+00:00,11.5,11.625,11.375,4.351661205291748,1439200,0.0,
1983-01-31 00:00:00+00:00,11.40625,11.53125,11.28125,4.304229736328125,2151600,0.0,
1983-02-01 00:00:00+00:00,10.90625,11.03125,10.75,4.078938484191895,2487600,0.0,
1983-02-02 00:00:00+00:00,10.53125,10.75,10.3125,4.078938484191895,3421200,0.0,
1983-02-03 00:00:00+00:00,10.625,10.78125,10.46875,4.043366432189941,2278400,0.0,
1983-02-04 00:00:00+00:00,10.78125,10.9375,10.59375,4.114507675170898,2589200,0.0,
1983-02-07 00:00:00+00:00,11.15625,11.34375,10.9375,4.24494218826294,2081200,0.0,
1983-02-08 00:00:00+00:00,11.15625,11.28125,11.0,4.185657024383545,1041200,0.0,
1983-02-09 00:00:00+00:00,10.90625,11.03125,10.78125,4.126367568969727,1574400,0.0,
1983-02-10 00:00:00+00:00,11.1875,11.4375,10.9375,4.292372703552246,2496400,0.0,
1983-02-11 00:00:00+00:00,11.28125,11.4375,11.125,4.268657207489014,2641600,0.0,
1983-02-14 00:00:00+00:00,11.28125,11.40625,11.15625,4.280513763427734,1212800,0.0,
1983-02-15 00:00:00+00:00,11.21875,11.34375,11.09375,4.2093706130981445,1234400,0.0,
1983-02-16 00:00:00+00:00,11.0625,11.15625,10.96875,4.185657024383545,1772800,0.0,
1983-02-17 00:00:00+00:00,10.9375,11.0625,10.8125,4.150084972381592,1857200,0.0,
