date,WSO_Open,WSO_High,WSO_Low,WSO_Close,WSO_Volume,WSO_Dividends,WSO_Stock Splits
1984-06-07 00:00:00+00:00,2.1164019107818604,2.1164019107818604,2.1164019107818604,0.9539071321487428,354,0.0,
1984-06-08 00:00:00+00:00,2.1164019107818604,2.1164019107818604,2.1164019107818604,0.9539071321487428,0,0.0,
1984-06-11 00:00:00+00:00,2.0458550453186035,2.0458550453186035,2.0458550453186035,0.9221108555793762,354,0.0,
1984-06-12 00:00:00+00:00,2.0458550453186035,2.0458550453186035,2.0458550453186035,0.9221108555793762,0,0.0,
1984-06-13 00:00:00+00:00,1.975309014320373,1.975309014320373,1.975309014320373,0.8903144001960754,709,0.0,
1984-06-14 00:00:00+00:00,2.010581970214844,2.010581970214844,2.010581970214844,0.9062123894691468,354,0.0,
1984-06-15 00:00:00+00:00,2.010581970214844,2.010581970214844,2.010581970214844,0.9062123894691468,0,0.0,
1984-06-18 00:00:00+00:00,2.010581970214844,2.010581970214844,2.010581970214844,0.9062123894691468,0,0.0,
1984-06-19 00:00:00+00:00,2.010581970214844,2.010581970214844,2.010581970214844,0.9062123894691468,0,0.0,
1984-06-20 00:00:00+00:00,1.975309014320373,1.975309014320373,1.975309014320373,0.8903144001960754,709,0.0,
1984-06-21 00:00:00+00:00,1.975309014320373,1.975309014320373,1.975309014320373,0.8903144001960754,0,0.0,
1984-06-22 00:00:00+00:00,1.975309014320373,1.975309014320373,1.975309014320373,0.8903144001960754,0,0.0,
1984-06-25 00:00:00+00:00,1.975309014320373,1.975309014320373,1.975309014320373,0.8903144001960754,0,0.0,
1984-06-26 00:00:00+00:00,1.975309014320373,1.975309014320373,1.975309014320373,0.8903144001960754,0,0.0,
1984-06-27 00:00:00+00:00,2.010581970214844,2.1164019107818604,2.010581970214844,0.9539071321487428,5670,0.0,
1984-06-28 00:00:00+00:00,2.1164019107818604,2.1164019107818604,2.1164019107818604,0.9539071321487428,0,0.0,
1984-06-29 00:00:00+00:00,2.15167498588562,2.1869490146636963,2.15167498588562,0.9857054948806764,1418,0.0,
1984-07-02 00:00:00+00:00,2.15167498588562,2.15167498588562,2.15167498588562,0.9698064923286438,1418,0.0,
1984-07-03 00:00:00+00:00,2.15167498588562,2.15167498588562,2.15167498588562,0.9698064923286438,0,0.0,
1984-07-05 00:00:00+00:00,2.1164019107818604,2.1164019107818604,2.1164019107818604,0.9539071321487428,709,0.0,
1984-07-06 00:00:00+00:00,2.1164019107818604,2.1164019107818604,2.1164019107818604,0.9539071321487428,0,0.0,
1984-07-09 00:00:00+00:00,2.1164019107818604,2.15167498588562,2.08112907409668,0.9380096197128296,1418,0.0,
1984-07-10 00:00:00+00:00,2.0458550453186035,2.0458550453186035,2.010581970214844,0.9221108555793762,1772,0.0,
1984-07-11 00:00:00+00:00,2.010581970214844,2.010581970214844,2.010581970214844,0.9062123894691468,709,0.0,
1984-07-12 00:00:00+00:00,1.975309014320373,1.975309014320373,1.8694889545440676,0.8426192402839661,6379,0.0,
1984-07-13 00:00:00+00:00,1.8694889545440676,1.8694889545440676,1.8694889545440676,0.8426192402839661,709,0.0,
1984-07-16 00:00:00+00:00,1.8694889545440676,1.9400349855422971,1.8694889545440676,0.8426192402839661,5670,0.0,
1984-07-17 00:00:00+00:00,1.8694889545440676,1.8694889545440676,1.8694889545440676,0.8426192402839661,0,0.0,
1984-07-18 00:00:00+00:00,1.8694889545440676,1.8694889545440676,1.8694889545440676,0.8426192402839661,0,0.0,
1984-07-19 00:00:00+00:00,1.9400349855422971,2.010581970214844,1.9400349855422971,0.9062123894691468,4607,0.0,
1984-07-20 00:00:00+00:00,2.0458550453186035,2.3280420303344727,2.0458550453186035,1.0492984056472778,37564,0.0,
1984-07-23 00:00:00+00:00,2.3280420303344727,2.469135999679565,2.3280420303344727,1.0492984056472778,59535,0.0,
1984-07-24 00:00:00+00:00,2.3280420303344727,2.3280420303344727,2.257496118545532,1.0175018310546875,1772,0.0,
1984-07-25 00:00:00+00:00,2.222222089767456,2.222222089767456,2.222222089767456,1.0016027688980105,709,0.0,
1984-07-26 00:00:00+00:00,2.222222089767456,2.222222089767456,2.222222089767456,1.0016027688980105,0,0.0,
1984-07-27 00:00:00+00:00,2.222222089767456,2.222222089767456,2.222222089767456,1.0016027688980105,0,0.0,
1984-07-30 00:00:00+00:00,2.222222089767456,2.222222089767456,2.222222089767456,1.0016027688980105,3544,0.0,
1984-07-31 00:00:00+00:00,2.222222089767456,2.222222089767456,2.222222089767456,1.0016027688980105,0,0.0,
1984-08-01 00:00:00+00:00,2.222222089767456,2.222222089767456,2.222222089767456,1.0016027688980105,354,0.0,
1984-08-02 00:00:00+00:00,2.1869490146636963,2.1869490146636963,2.15167498588562,0.9698064923286438,3544,0.0,
1984-08-03 00:00:00+00:00,2.15167498588562,2.15167498588562,2.15167498588562,0.9698064923286438,354,0.0,
1984-08-06 00:00:00+00:00,2.15167498588562,2.15167498588562,2.15167498588562,0.9698064923286438,0,0.0,
1984-08-07 00:00:00+00:00,2.15167498588562,2.15167498588562,2.15167498588562,0.9698064923286438,0,0.0,
1984-08-08 00:00:00+00:00,2.15167498588562,2.15167498588562,2.15167498588562,0.9698064923286438,0,0.0,
1984-08-09 00:00:00+00:00,2.15167498588562,2.15167498588562,2.15167498588562,0.9698064923286438,0,0.0,
1984-08-10 00:00:00+00:00,2.222222089767456,2.257496118545532,2.222222089767456,1.0175018310546875,8505,0.0,
1984-08-13 00:00:00+00:00,2.257496118545532,2.398588895797729,2.257496118545532,1.081095814704895,6379,0.0,
