date,OPXS_Open,OPXS_High,OPXS_Low,OPXS_Close,OPXS_Volume,OPXS_Dividends,OPXS_Stock Splits
2010-07-23 00:00:00+00:00,32.0,35.0,32.0,32.30065155029297,2,0.0,
2010-07-26 00:00:00+00:00,32.0,40.0,31.0,35.06928253173828,122,0.0,
2010-07-27 00:00:00+00:00,40.0,42.0,40.0,36.91503143310547,124,0.0,
2010-07-28 00:00:00+00:00,40.0,50.0,40.0,46.1437873840332,212,0.0,
2010-07-29 00:00:00+00:00,50.0,50.0,35.0,32.30065155029297,44,0.0,
2010-07-30 00:00:00+00:00,50.0,50.0,35.0,32.30065155029297,7,0.0,
2010-08-02 00:00:00+00:00,35.0,35.0,35.0,32.30065155029297,2,0.0,
2010-08-03 00:00:00+00:00,35.0,35.0,35.0,32.30065155029297,20,0.0,
2010-08-04 00:00:00+00:00,35.0,35.0,35.0,32.30065155029297,6,0.0,
2010-08-05 00:00:00+00:00,35.0,35.0,35.0,32.30065155029297,0,0.0,
2010-08-06 00:00:00+00:00,35.0,35.0,35.0,32.30065155029297,7,0.0,
2010-08-09 00:00:00+00:00,35.0,35.0,33.0,30.45490074157715,11,0.0,
2010-08-10 00:00:00+00:00,33.0,33.0,33.0,30.45490074157715,0,0.0,
2010-08-11 00:00:00+00:00,36.0,39.0,36.0,35.992156982421875,6,0.0,
2010-08-12 00:00:00+00:00,39.0,39.0,35.0,32.30065155029297,16,0.0,
2010-08-13 00:00:00+00:00,40.0,40.0,39.0,35.992156982421875,15,0.0,
2010-08-16 00:00:00+00:00,35.0,35.0,35.0,32.30065155029297,1,0.0,
2010-08-17 00:00:00+00:00,35.0,40.0,35.0,32.30065155029297,70,0.0,
2010-08-18 00:00:00+00:00,35.0,35.0,33.0,30.45490074157715,33,0.0,
2010-08-19 00:00:00+00:00,33.0,33.0,33.0,30.45490074157715,0,0.0,
2010-08-20 00:00:00+00:00,33.0,33.0,33.0,30.45490074157715,0,0.0,
2010-08-23 00:00:00+00:00,35.0,35.0,32.0,29.53202247619629,33,0.0,
2010-08-24 00:00:00+00:00,39.0,39.0,39.0,35.992156982421875,0,0.0,
2010-08-25 00:00:00+00:00,39.0,39.0,32.0,35.992156982421875,21,0.0,
2010-08-26 00:00:00+00:00,33.0,33.0,33.0,30.45490074157715,6,0.0,
2010-08-27 00:00:00+00:00,33.0,33.0,33.0,30.45490074157715,0,0.0,
2010-08-30 00:00:00+00:00,33.0,33.0,33.0,30.45490074157715,0,0.0,
2010-08-31 00:00:00+00:00,33.0,33.0,33.0,30.45490074157715,0,0.0,
2010-09-01 00:00:00+00:00,32.0,32.0,31.0,28.60914802551269,66,0.0,
2010-09-02 00:00:00+00:00,31.0,31.0,31.0,28.60914802551269,51,0.0,
2010-09-03 00:00:00+00:00,31.0,31.0,31.0,28.60914802551269,11,0.0,
2010-09-07 00:00:00+00:00,31.0,38.0,31.0,35.06928253173828,14,0.0,
2010-09-08 00:00:00+00:00,38.0,38.0,31.0,28.60914802551269,35,0.0,
2010-09-09 00:00:00+00:00,31.0,33.0,30.0,30.45490074157715,77,0.0,
2010-09-10 00:00:00+00:00,33.0,33.0,28.0,30.45490074157715,25,0.0,
2010-09-13 00:00:00+00:00,29.0,30.0,29.0,27.68627166748047,4,0.0,
2010-09-14 00:00:00+00:00,31.0,33.0,31.0,28.60914802551269,19,0.0,
2010-09-15 00:00:00+00:00,31.0,31.0,25.0,23.0718936920166,26,0.0,
2010-09-16 00:00:00+00:00,29.0,29.0,29.0,26.763397216796875,6,0.0,
2010-09-17 00:00:00+00:00,27.0,27.0,27.0,24.91764259338379,3,0.0,
2010-09-20 00:00:00+00:00,27.0,30.0,27.0,27.68627166748047,163,0.0,
2010-09-21 00:00:00+00:00,30.0,30.0,30.0,27.68627166748047,0,0.0,
2010-09-22 00:00:00+00:00,30.0,30.0,30.0,27.68627166748047,0,0.0,
2010-09-23 00:00:00+00:00,30.0,30.0,30.0,27.68627166748047,5,0.0,
2010-09-24 00:00:00+00:00,29.0,29.0,25.0,25.84052276611328,93,0.0,
2010-09-27 00:00:00+00:00,28.0,28.0,28.0,25.84052276611328,8,0.0,
2010-09-28 00:00:00+00:00,25.0,25.0,22.0,20.303268432617188,39,0.0,
2010-09-29 00:00:00+00:00,24.0,28.0,24.0,25.84052276611328,20,0.0,
2010-09-30 00:00:00+00:00,25.0,25.0,23.0,21.22614479064941,32,0.0,
2010-10-01 00:00:00+00:00,23.0,28.0,22.0,20.303268432617188,48,0.0,
2010-10-04 00:00:00+00:00,25.0,25.0,22.0,20.303268432617188,52,0.0,
2010-10-05 00:00:00+00:00,22.0,25.0,22.0,23.0718936920166,49,0.0,
2010-10-06 00:00:00+00:00,25.0,25.0,15.0,21.22614479064941,83,0.0,
2010-10-07 00:00:00+00:00,22.0,23.0,20.0,18.45751571655273,310,0.0,
2010-10-08 00:00:00+00:00,24.0,24.0,20.0,18.45751571655273,25,0.0,
2010-10-11 00:00:00+00:00,20.0,20.0,20.0,18.45751571655273,5,0.0,
2010-10-12 00:00:00+00:00,22.0,22.0,22.0,20.303268432617188,11,0.0,
2010-10-13 00:00:00+00:00,20.0,22.0,20.0,20.303268432617188,42,0.0,
2010-10-14 00:00:00+00:00,21.0,22.0,21.0,20.303268432617188,36,0.0,
2010-10-15 00:00:00+00:00,20.0,20.0,20.0,18.45751571655273,178,0.0,
2010-10-18 00:00:00+00:00,18.0,18.0,18.0,16.611764907836914,5,0.0,
2010-10-19 00:00:00+00:00,20.0,21.0,20.0,18.45751571655273,45,0.0,
2010-10-20 00:00:00+00:00,20.0,20.0,20.0,18.45751571655273,3,0.0,
2010-10-21 00:00:00+00:00,20.0,21.0,20.0,19.380390167236328,16,0.0,
2010-10-22 00:00:00+00:00,20.0,22.0,20.0,18.45751571655273,92,0.0,
2010-10-25 00:00:00+00:00,20.0,20.0,20.0,18.45751571655273,68,0.0,
2010-10-26 00:00:00+00:00,20.0,20.0,20.0,18.45751571655273,0,0.0,
2010-10-27 00:00:00+00:00,19.0,19.0,19.0,17.53464126586914,18,0.0,
2010-10-28 00:00:00+00:00,16.0,20.0,15.0,14.766011238098145,584,0.0,
2010-10-29 00:00:00+00:00,20.0,25.0,20.0,18.45751571655273,317,0.0,
2010-11-01 00:00:00+00:00,20.0,20.0,20.0,18.45751571655273,16,0.0,
2010-11-02 00:00:00+00:00,20.0,25.0,20.0,23.0718936920166,28,0.0,
2010-11-03 00:00:00+00:00,22.0,25.0,22.0,23.0718936920166,35,0.0,
2010-11-04 00:00:00+00:00,25.0,25.0,25.0,23.0718936920166,12,0.0,
2010-11-05 00:00:00+00:00,22.0,25.0,22.0,23.0718936920166,29,0.0,
2010-11-08 00:00:00+00:00,22.0,22.0,22.0,20.303268432617188,94,0.0,
2010-11-09 00:00:00+00:00,22.0,22.0,22.0,20.303268432617188,10,0.0,
2010-11-10 00:00:00+00:00,22.0,22.0,22.0,20.303268432617188,0,0.0,
2010-11-11 00:00:00+00:00,22.0,22.0,20.0,18.45751571655273,152,0.0,
2010-11-12 00:00:00+00:00,19.0,19.0,19.0,17.53464126586914,2,0.0,
2010-11-15 00:00:00+00:00,19.0,19.0,19.0,17.53464126586914,20,0.0,
2010-11-16 00:00:00+00:00,19.0,20.0,19.0,18.45751571655273,11,0.0,
2010-11-17 00:00:00+00:00,19.0,19.0,16.0,14.766011238098145,120,0.0,
2010-11-18 00:00:00+00:00,16.0,16.0,16.0,14.766011238098145,37,0.0,
2010-11-19 00:00:00+00:00,16.0,16.0,16.0,14.766011238098145,0,0.0,
2010-11-22 00:00:00+00:00,16.0,17.0,11.0,15.688889503479004,181,0.0,
2010-11-23 00:00:00+00:00,17.0,19.0,17.0,17.53464126586914,13,0.0,
2010-11-24 00:00:00+00:00,19.0,19.0,19.0,17.53464126586914,15,0.0,
2010-11-26 00:00:00+00:00,17.0,17.0,16.0,14.766011238098145,91,0.0,
2010-11-29 00:00:00+00:00,16.0,16.0,16.0,14.766011238098145,50,0.0,
2010-11-30 00:00:00+00:00,16.0,16.0,16.0,14.766011238098145,151,0.0,
2010-12-01 00:00:00+00:00,16.0,16.0,16.0,14.766011238098145,102,0.0,
2010-12-02 00:00:00+00:00,16.0,19.0,16.0,15.688889503479004,6,0.0,
2010-12-03 00:00:00+00:00,19.0,19.0,17.0,15.688889503479004,21,0.0,
2010-12-06 00:00:00+00:00,18.0,18.0,17.0,16.611764907836914,45,0.0,
2010-12-07 00:00:00+00:00,17.0,17.0,17.0,15.688889503479004,3,0.0,
2010-12-08 00:00:00+00:00,17.0,17.0,17.0,15.688889503479004,8,0.0,
2010-12-09 00:00:00+00:00,17.0,17.0,12.0,14.766011238098145,32,0.0,
2010-12-10 00:00:00+00:00,13.0,13.0,12.0,11.074509620666504,205,0.0,
2010-12-13 00:00:00+00:00,13.0,20.0,13.0,18.45751571655273,456,0.0,
2010-12-14 00:00:00+00:00,20.0,20.0,20.0,18.45751571655273,17,0.0,
2010-12-15 00:00:00+00:00,24.0,24.0,20.0,18.45751571655273,1,0.0,
2010-12-16 00:00:00+00:00,22.0,22.0,20.0,18.45751571655273,10,0.0,
2010-12-17 00:00:00+00:00,20.0,20.0,20.0,18.45751571655273,3,0.0,
2010-12-20 00:00:00+00:00,20.0,20.0,20.0,18.45751571655273,28,0.0,
2010-12-21 00:00:00+00:00,20.0,20.0,20.0,18.45751571655273,7,0.0,
2010-12-22 00:00:00+00:00,20.0,20.0,20.0,18.45751571655273,3,0.0,
2010-12-23 00:00:00+00:00,20.0,20.0,20.0,18.45751571655273,35,0.0,
2010-12-27 00:00:00+00:00,17.0,17.0,16.0,14.766011238098145,278,0.0,
2010-12-28 00:00:00+00:00,16.0,16.0,16.0,14.766011238098145,5,0.0,
2010-12-29 00:00:00+00:00,16.0,17.0,16.0,14.766011238098145,5,0.0,
2010-12-30 00:00:00+00:00,16.0,16.0,16.0,14.766011238098145,10,0.0,
2010-12-31 00:00:00+00:00,16.0,17.0,16.0,15.688889503479004,13,0.0,
2011-01-03 00:00:00+00:00,20.0,20.0,17.0,15.688889503479004,32,0.0,
2011-01-04 00:00:00+00:00,17.0,17.0,17.0,15.688889503479004,0,0.0,
2011-01-05 00:00:00+00:00,17.0,17.0,17.0,15.688889503479004,2,0.0,
2011-01-06 00:00:00+00:00,17.0,17.0,17.0,15.688889503479004,0,0.0,
2011-01-07 00:00:00+00:00,17.0,17.0,16.0,14.766011238098145,34,0.0,
2011-01-10 00:00:00+00:00,16.0,16.0,16.0,14.766011238098145,16,0.0,
2011-01-11 00:00:00+00:00,15.0,15.0,15.0,13.843135833740234,3,0.0,
2011-01-12 00:00:00+00:00,15.0,15.0,15.0,13.843135833740234,0,0.0,
2011-01-13 00:00:00+00:00,18.0,18.0,15.0,13.843135833740234,4,0.0,
2011-01-14 00:00:00+00:00,17.0,17.0,17.0,15.688889503479004,23,0.0,
2011-01-18 00:00:00+00:00,18.0,18.0,18.0,16.611764907836914,14,0.0,
2011-01-19 00:00:00+00:00,19.0,20.0,19.0,18.45751571655273,48,0.0,
2011-01-20 00:00:00+00:00,18.0,18.0,17.0,15.688889503479004,23,0.0,
2011-01-21 00:00:00+00:00,20.0,20.0,20.0,18.45751571655273,4,0.0,
2011-01-24 00:00:00+00:00,15.0,15.0,13.0,11.997384071350098,32,0.0,
2011-01-25 00:00:00+00:00,14.0,15.0,14.0,13.843135833740234,11,0.0,
2011-01-26 00:00:00+00:00,14.0,20.0,14.0,18.45751571655273,29,0.0,
2011-01-27 00:00:00+00:00,20.0,20.0,18.0,16.611764907836914,30,0.0,
2011-01-28 00:00:00+00:00,18.0,18.0,18.0,16.611764907836914,0,0.0,
2011-01-31 00:00:00+00:00,18.0,18.0,18.0,16.611764907836914,10,0.0,
2011-02-01 00:00:00+00:00,18.0,18.0,14.0,12.92026138305664,45,0.0,
2011-02-02 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,0,0.0,
2011-02-03 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,0,0.0,
2011-02-04 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,0,0.0,
2011-02-07 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,0,0.0,
2011-02-08 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,4,0.0,
2011-02-09 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,0,0.0,
2011-02-10 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,0,0.0,
2011-02-11 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,0,0.0,
2011-02-14 00:00:00+00:00,15.0,15.0,15.0,13.843135833740234,5,0.0,
2011-02-15 00:00:00+00:00,15.0,15.0,15.0,13.843135833740234,0,0.0,
2011-02-16 00:00:00+00:00,15.0,15.0,15.0,13.843135833740234,0,0.0,
2011-02-17 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,2,0.0,
2011-02-18 00:00:00+00:00,18.0,20.0,18.0,18.45751571655273,35,0.0,
2011-02-22 00:00:00+00:00,20.0,20.0,20.0,18.45751571655273,8,0.0,
2011-02-23 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,2,0.0,
2011-02-24 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,9,0.0,
2011-02-25 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,0,0.0,
2011-02-28 00:00:00+00:00,14.0,20.0,14.0,17.53464126586914,75,0.0,
2011-03-01 00:00:00+00:00,20.0,20.0,20.0,18.45751571655273,16,0.0,
2011-03-02 00:00:00+00:00,20.0,20.0,20.0,18.45751571655273,39,0.0,
2011-03-03 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,12,0.0,
2011-03-04 00:00:00+00:00,19.0,19.0,19.0,17.53464126586914,5,0.0,
2011-03-07 00:00:00+00:00,19.0,20.0,14.0,18.45751571655273,62,0.0,
2011-03-08 00:00:00+00:00,17.0,17.0,17.0,15.688889503479004,1,0.0,
2011-03-09 00:00:00+00:00,19.0,19.0,19.0,17.53464126586914,5,0.0,
2011-03-10 00:00:00+00:00,19.0,19.0,19.0,17.53464126586914,33,0.0,
2011-03-11 00:00:00+00:00,19.0,19.0,19.0,17.53464126586914,14,0.0,
2011-03-14 00:00:00+00:00,17.0,19.0,17.0,17.53464126586914,8,0.0,
2011-03-15 00:00:00+00:00,17.0,17.0,17.0,15.688889503479004,6,0.0,
2011-03-16 00:00:00+00:00,19.0,19.0,17.0,15.688889503479004,25,0.0,
2011-03-17 00:00:00+00:00,17.0,17.0,17.0,15.688889503479004,22,0.0,
2011-03-18 00:00:00+00:00,17.0,17.0,17.0,15.688889503479004,40,0.0,
2011-03-21 00:00:00+00:00,17.0,17.0,17.0,15.688889503479004,0,0.0,
2011-03-22 00:00:00+00:00,17.0,17.0,17.0,15.688889503479004,0,0.0,
2011-03-23 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,4,0.0,
2011-03-24 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,2,0.0,
2011-03-25 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,0,0.0,
2011-03-28 00:00:00+00:00,18.0,18.0,14.0,12.92026138305664,51,0.0,
2011-03-29 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,3,0.0,
2011-03-30 00:00:00+00:00,14.0,15.0,14.0,12.92026138305664,105,0.0,
2011-03-31 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,1,0.0,
2011-04-01 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,0,0.0,
2011-04-04 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,1,0.0,
2011-04-05 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,1,0.0,
2011-04-06 00:00:00+00:00,16.0,16.0,16.0,14.766011238098145,0,0.0,
2011-04-07 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,0,0.0,
2011-04-08 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,0,0.0,
2011-04-11 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,0,0.0,
2011-04-12 00:00:00+00:00,14.0,16.0,14.0,14.766011238098145,5,0.0,
2011-04-13 00:00:00+00:00,16.0,16.0,16.0,14.766011238098145,3,0.0,
2011-04-14 00:00:00+00:00,16.0,16.0,16.0,14.766011238098145,33,0.0,
2011-04-15 00:00:00+00:00,16.0,16.0,16.0,14.766011238098145,0,0.0,
2011-04-18 00:00:00+00:00,16.0,16.0,14.0,12.92026138305664,8,0.0,
2011-04-19 00:00:00+00:00,14.0,16.0,12.0,11.074509620666504,63,0.0,
2011-04-20 00:00:00+00:00,10.0,10.0,5.0,4.614378929138184,45,0.0,
2011-04-21 00:00:00+00:00,6.0,10.0,6.0,9.228757858276367,137,0.0,
2011-04-25 00:00:00+00:00,10.0,10.0,10.0,9.228757858276367,0,0.0,
2011-04-26 00:00:00+00:00,10.0,10.0,10.0,9.228757858276367,0,0.0,
2011-04-27 00:00:00+00:00,10.0,10.0,10.0,9.228757858276367,47,0.0,
2011-04-28 00:00:00+00:00,10.0,13.0,10.0,11.997384071350098,17,0.0,
2011-04-29 00:00:00+00:00,10.0,10.0,10.0,9.228757858276367,12,0.0,
2011-05-02 00:00:00+00:00,10.0,10.0,10.0,9.228757858276367,0,0.0,
2011-05-03 00:00:00+00:00,10.0,10.0,10.0,9.228757858276367,0,0.0,
2011-05-04 00:00:00+00:00,11.0,11.0,11.0,10.151634216308594,1,0.0,
2011-05-05 00:00:00+00:00,11.0,11.0,11.0,10.151634216308594,11,0.0,
2011-05-06 00:00:00+00:00,13.0,13.0,13.0,11.997384071350098,39,0.0,
2011-05-09 00:00:00+00:00,13.0,13.0,13.0,11.997384071350098,0,0.0,
2011-05-10 00:00:00+00:00,13.0,13.0,13.0,11.997384071350098,15,0.0,
2011-05-11 00:00:00+00:00,13.0,13.0,13.0,11.997384071350098,0,0.0,
2011-05-12 00:00:00+00:00,13.0,13.0,13.0,11.997384071350098,0,0.0,
2011-05-13 00:00:00+00:00,13.0,13.0,13.0,11.997384071350098,0,0.0,
2011-05-16 00:00:00+00:00,13.0,13.0,13.0,11.997384071350098,0,0.0,
2011-05-17 00:00:00+00:00,13.0,13.0,13.0,11.997384071350098,0,0.0,
2011-05-18 00:00:00+00:00,19.0,20.0,19.0,17.53464126586914,171,0.0,
2011-05-19 00:00:00+00:00,20.0,20.0,20.0,18.45751571655273,21,0.0,
2011-05-20 00:00:00+00:00,20.0,20.0,20.0,18.45751571655273,0,0.0,
2011-05-23 00:00:00+00:00,15.0,18.0,13.0,16.611764907836914,104,0.0,
2011-05-24 00:00:00+00:00,18.0,18.0,18.0,16.611764907836914,0,0.0,
2011-05-25 00:00:00+00:00,13.0,13.0,13.0,11.997384071350098,17,0.0,
2011-05-26 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,11,0.0,
2011-05-27 00:00:00+00:00,13.0,20.0,13.0,18.45751571655273,12,0.0,
2011-05-31 00:00:00+00:00,20.0,20.0,20.0,18.45751571655273,0,0.0,
2011-06-01 00:00:00+00:00,13.0,20.0,13.0,18.45751571655273,15,0.0,
2011-06-02 00:00:00+00:00,14.0,19.0,14.0,17.53464126586914,7,0.0,
2011-06-03 00:00:00+00:00,19.0,19.0,19.0,17.53464126586914,3,0.0,
2011-06-06 00:00:00+00:00,15.0,15.0,15.0,13.843135833740234,80,0.0,
2011-06-07 00:00:00+00:00,15.0,15.0,15.0,13.843135833740234,32,0.0,
2011-06-08 00:00:00+00:00,18.0,18.0,14.0,12.92026138305664,30,0.0,
2011-06-09 00:00:00+00:00,14.0,14.0,14.0,12.92026138305664,0,0.0,
2011-06-10 00:00:00+00:00,18.0,18.0,18.0,16.611764907836914,20,0.0,
2011-06-13 00:00:00+00:00,18.0,18.0,18.0,16.611764907836914,0,0.0,
2011-06-14 00:00:00+00:00,13.0,18.0,13.0,13.843135833740234,26,0.0,
2011-06-15 00:00:00+00:00,18.0,18.0,16.0,14.766011238098145,10,0.0,
2011-06-16 00:00:00+00:00,18.0,18.0,18.0,16.611764907836914,20,0.0,
2011-06-17 00:00:00+00:00,18.0,18.0,18.0,16.611764907836914,0,0.0,
2011-06-20 00:00:00+00:00,13.0,13.0,13.0,11.997384071350098,3,0.0,
2011-06-21 00:00:00+00:00,13.0,18.0,13.0,16.611764907836914,8,0.0,
2011-06-22 00:00:00+00:00,19.0,19.0,19.0,17.53464126586914,20,0.0,
2011-06-23 00:00:00+00:00,19.0,19.0,19.0,17.53464126586914,0,0.0,
2011-06-24 00:00:00+00:00,19.0,19.0,19.0,17.53464126586914,0,0.0,
2011-06-27 00:00:00+00:00,19.0,19.0,19.0,17.53464126586914,0,0.0,
2011-06-28 00:00:00+00:00,18.0,18.0,15.0,16.611764907836914,19,0.0,
2011-06-29 00:00:00+00:00,18.0,18.0,18.0,16.611764907836914,0,0.0,
2011-06-30 00:00:00+00:00,15.0,15.0,13.0,11.997384071350098,6,0.0,
2011-07-01 00:00:00+00:00,13.0,13.0,13.0,11.997384071350098,0,0.0,
2011-07-05 00:00:00+00:00,13.0,13.0,13.0,11.997384071350098,0,0.0,
2011-07-06 00:00:00+00:00,13.0,13.0,13.0,11.997384071350098,0,0.0,
2011-07-07 00:00:00+00:00,13.0,13.0,13.0,11.997384071350098,0,0.0,
2011-07-08 00:00:00+00:00,13.0,13.0,13.0,11.997384071350098,0,0.0,
2011-07-11 00:00:00+00:00,13.0,13.0,13.0,11.997384071350098,0,0.0,
2011-07-12 00:00:00+00:00,13.0,19.0,10.0,17.53464126586914,36,0.0,
2011-07-13 00:00:00+00:00,19.0,19.0,19.0,17.53464126586914,0,0.0,
2011-07-14 00:00:00+00:00,19.0,19.0,19.0,17.53464126586914,0,0.0,
2011-07-15 00:00:00+00:00,11.0,11.0,11.0,10.151634216308594,1,0.0,
2011-07-18 00:00:00+00:00,17.0,17.0,17.0,15.688889503479004,12,0.0,
2011-07-19 00:00:00+00:00,17.0,17.0,17.0,15.688889503479004,0,0.0,
2011-07-20 00:00:00+00:00,17.0,17.0,17.0,15.688889503479004,14,0.0,
2011-07-21 00:00:00+00:00,17.0,17.0,17.0,15.688889503479004,0,0.0,
2011-07-22 00:00:00+00:00,18.0,18.0,18.0,16.611764907836914,14,0.0,
2011-07-25 00:00:00+00:00,18.0,18.0,18.0,16.611764907836914,0,0.0,
2011-07-26 00:00:00+00:00,15.0,19.0,15.0,17.53464126586914,11,0.0,
2011-07-27 00:00:00+00:00,19.0,19.0,19.0,17.53464126586914,0,0.0,
2011-07-28 00:00:00+00:00,15.0,19.0,14.0,17.53464126586914,135,0.0,
2011-07-29 00:00:00+00:00,19.0,19.0,19.0,17.53464126586914,0,0.0,
