date,TMF_Open,TMF_High,TMF_Low,TMF_Close,TMF_Volume,TMF_Dividends,TMF_Stock Splits
2009-04-16 00:00:00+00:00,146.3000030517578,147.9250030517578,144.9250030517578,105.39238739013672,4560,0.0,
2009-04-17 00:00:00+00:00,143.0,143.25,138.02499389648438,100.6792449951172,12040,0.0,
2009-04-20 00:00:00+00:00,142.89999389648438,147.27499389648438,142.89999389648438,106.78812408447266,2720,0.0,
2009-04-21 00:00:00+00:00,151.02499389648438,152.4250030517578,142.77499389648438,103.56148529052734,6240,0.0,
2009-04-22 00:00:00+00:00,142.75,142.75,136.25,100.0266571044922,10120,0.0,
2009-04-23 00:00:00+00:00,138.125,139.6750030517578,136.1750030517578,100.5523452758789,14400,0.0,
2009-04-24 00:00:00+00:00,136.1750030517578,136.1750030517578,131.75,95.6217041015625,20560,0.0,
2009-04-27 00:00:00+00:00,135.64999389648438,135.75,130.85000610351562,98.43144989013672,3400,0.0,
2009-04-28 00:00:00+00:00,134.3000030517578,134.4499969482422,126.375,92.7938461303711,2760,0.0,
2009-04-29 00:00:00+00:00,128.5,131.0749969482422,122.1750030517578,89.73031616210938,7280,0.0,
2009-04-30 00:00:00+00:00,121.5250015258789,122.5,119.375,88.11701202392578,13160,0.0,
2009-05-01 00:00:00+00:00,117.8249969482422,119.4749984741211,117.5,86.52178955078125,2520,0.0,
2009-05-04 00:00:00+00:00,119.2249984741211,120.875,118.375,87.64569854736328,6480,0.0,
2009-05-05 00:00:00+00:00,121.0500030517578,122.4749984741211,118.4499969482422,87.6275634765625,8520,0.0,
2009-05-06 00:00:00+00:00,120.7249984741211,122.125,118.3499984741211,85.97798156738281,19160,0.0,
2009-05-07 00:00:00+00:00,113.5250015258789,115.8499984741211,106.5,78.52763366699219,24160,0.0,
2009-05-08 00:00:00+00:00,108.9000015258789,110.6750030517578,107.9250030517578,79.234619140625,7760,0.0,
2009-05-11 00:00:00+00:00,113.3499984741211,114.375,112.0250015258789,82.86006927490234,14640,0.0,
2009-05-12 00:00:00+00:00,112.9000015258789,116.3249969482422,111.8249969482422,83.96583557128906,8040,0.0,
2009-05-13 00:00:00+00:00,118.6500015258789,120.5749969482422,118.3000030517578,86.41303253173828,21120,0.0,
2009-05-14 00:00:00+00:00,117.8249969482422,121.3000030517578,117.8249969482422,87.84510040283203,5720,0.0,
2009-05-15 00:00:00+00:00,120.0500030517578,120.5,118.5500030517578,87.01121520996094,10280,0.0,
2009-05-18 00:00:00+00:00,118.7750015258789,118.9000015258789,113.5,82.2981185913086,4760,0.0,
2009-05-19 00:00:00+00:00,112.9000015258789,113.1999969482422,111.0,80.99293518066406,2720,0.0,
2009-05-20 00:00:00+00:00,112.5,116.2750015258789,111.125,83.94768524169922,5200,0.0,
2009-05-21 00:00:00+00:00,118.25,118.25,105.4250030517578,76.55175018310547,9440,0.0,
2009-05-22 00:00:00+00:00,103.625,105.1750030517578,101.125,74.37647247314453,7800,0.0,
2009-05-26 00:00:00+00:00,103.9499969482422,103.9499969482422,96.8000030517578,70.18907165527344,7240,0.0,
2009-05-27 00:00:00+00:00,96.0999984741211,97.5,90.5500030517578,66.11042022705078,11240,0.0,
2009-05-28 00:00:00+00:00,96.0250015258789,96.3000030517578,90.625,68.8839111328125,44600,0.0,
2009-05-29 00:00:00+00:00,95.6750030517578,104.2750015258789,95.3249969482422,75.28282928466797,18080,0.0,
2009-06-01 00:00:00+00:00,97.5,97.5,91.9250030517578,67.9775161743164,17240,0.0,
2009-06-02 00:00:00+00:00,95.7249984741211,96.25,92.5749969482422,69.19206237792969,22240,0.0,
2009-06-03 00:00:00+00:00,97.5,98.75,93.9000015258789,70.78726196289062,16760,0.0,
2009-06-04 00:00:00+00:00,94.25,95.0250015258789,90.0,66.1285400390625,11480,0.0,
2009-06-05 00:00:00+00:00,89.57499694824219,92.75,88.0250015258789,64.44268035888672,64520,0.0,
2009-06-08 00:00:00+00:00,91.4250030517578,92.0250015258789,87.7249984741211,63.86261367797852,17000,0.0,
2009-06-09 00:00:00+00:00,90.1750030517578,90.4499969482422,86.94999694824219,64.04386901855469,33520,0.0,
2009-06-10 00:00:00+00:00,85.75,87.07499694824219,78.3499984741211,60.34592056274414,159680,0.0,
2009-06-11 00:00:00+00:00,81.7249984741211,87.80000305175781,81.3499984741211,62.72059631347656,76160,0.0,
2009-06-12 00:00:00+00:00,87.3499984741211,90.9000015258789,87.3499984741211,64.33391571044922,48640,0.0,
2009-06-15 00:00:00+00:00,90.9499969482422,92.6750030517578,90.3499984741211,66.29168701171875,31640,0.0,
2009-06-16 00:00:00+00:00,92.0250015258789,96.5999984741211,91.4749984741211,70.04403686523438,30760,0.0,
2009-06-17 00:00:00+00:00,96.5999984741211,99.6500015258789,94.4000015258789,68.5576171875,27120,0.0,
2009-06-18 00:00:00+00:00,92.4000015258789,93.4000015258789,88.55000305175781,65.94727325439453,23520,0.0,
2009-06-19 00:00:00+00:00,89.67500305175781,94.3249969482422,89.5,68.39445495605469,16560,0.0,
2009-06-22 00:00:00+00:00,96.9250030517578,98.4250030517578,95.0,70.71475982666016,31240,0.0,
2009-06-23 00:00:00+00:00,97.5749969482422,101.375,97.0250015258789,73.28404998779297,42360,0.1625,
2009-06-24 00:00:00+00:00,100.4000015258789,105.0,96.8499984741211,70.54225158691406,54080,0.0,
2009-06-25 00:00:00+00:00,99.2750015258789,103.75,97.3499984741211,75.31768798828125,34200,0.0,
2009-06-26 00:00:00+00:00,103.75,105.25,102.3249969482422,75.75347137451172,12520,0.0,
2009-06-29 00:00:00+00:00,105.2750015258789,106.3000030517578,97.2750015258789,75.8442611694336,34600,0.0,
2009-06-30 00:00:00+00:00,101.1999969482422,105.3000030517578,100.8000030517578,75.39032745361328,5800,0.0,
