date,ACNB_Open,ACNB_High,ACNB_Low,ACNB_Close,ACNB_Volume,ACNB_Dividends,ACNB_Stock Splits
1994-04-04 00:00:00+00:00,21.08843421936035,21.08843421936035,21.08843421936035,7.2346272468566895,221,0.0,
1994-04-05 00:00:00+00:00,21.08843421936035,21.08843421936035,21.08843421936035,7.2346272468566895,441,0.0,
1994-04-06 00:00:00+00:00,21.31519317626953,21.54195022583008,21.08843421936035,7.390211582183838,3528,0.0,
1994-04-07 00:00:00+00:00,21.54195022583008,21.54195022583008,21.31519317626953,7.312420845031738,6615,0.0,
1994-04-08 00:00:00+00:00,21.31519317626953,21.31519317626953,21.08843421936035,7.2346272468566895,1103,0.0,
1994-04-11 00:00:00+00:00,21.54195022583008,21.54195022583008,21.31519317626953,7.312420845031738,1323,0.0,
1994-04-12 00:00:00+00:00,21.54195022583008,21.54195022583008,21.08843421936035,7.2346272468566895,11466,0.0,
1994-04-13 00:00:00+00:00,21.54195022583008,21.768707275390625,21.08843421936035,7.2346272468566895,6836,0.0,
1994-04-14 00:00:00+00:00,21.428571701049805,21.428571701049805,21.428571701049805,7.351315498352051,1103,0.0,
1994-04-15 00:00:00+00:00,21.25850296020508,22.10884475708008,21.25850296020508,7.584695339202881,1103,0.0,
1994-04-18 00:00:00+00:00,21.54195022583008,21.99546432495117,21.54195022583008,7.468008518218994,1544,0.0,
1994-04-19 00:00:00+00:00,21.31519317626953,21.768707275390625,21.31519317626953,7.312420845031738,1544,0.0,
1994-04-20 00:00:00+00:00,21.31519317626953,21.31519317626953,21.31519317626953,7.312420845031738,0,0.0,
1994-04-21 00:00:00+00:00,21.54195022583008,21.54195022583008,21.54195022583008,7.390211582183838,1544,0.0,
1994-04-22 00:00:00+00:00,21.54195022583008,21.54195022583008,21.54195022583008,7.390211582183838,0,0.0,
1994-04-25 00:00:00+00:00,21.54195022583008,21.8820858001709,21.54195022583008,7.506897449493408,441,0.0,
1994-04-26 00:00:00+00:00,21.54195022583008,21.54195022583008,21.54195022583008,7.390211582183838,2646,0.0,
1994-04-28 00:00:00+00:00,21.54195022583008,21.54195022583008,21.54195022583008,7.390211582183838,0,0.0,
1994-04-29 00:00:00+00:00,21.54195022583008,21.54195022583008,21.54195022583008,7.390211582183838,0,0.0,
