date,APD_Open,APD_High,APD_Low,APD_Close,APD_Volume,APD_Dividends,APD_Stock Splits
1980-03-17 00:00:00+00:00,0.0,4.032723903656006,3.9459989070892334,1.563713312149048,271547,0.0,
1980-03-18 00:00:00+00:00,0.0,4.0038161277771,3.9459989070892334,1.558047890663147,376188,0.0,
1980-03-19 00:00:00+00:00,0.0,4.104994773864746,4.018270015716553,1.58637535572052,858746,0.0,
1980-03-20 00:00:00+00:00,0.0,4.047179222106934,4.018270015716553,1.5807089805603027,144422,0.0,
1980-03-21 00:00:00+00:00,0.0,4.032723903656006,3.9893620014190674,1.5807089805603027,106370,0.0,
1980-03-24 00:00:00+00:00,0.0,4.0038161277771,3.8881819248199454,1.5240534543991089,744593,0.0,
1980-03-25 00:00:00+00:00,0.0,3.9026360511779785,3.830364942550659,1.5070563554763794,112424,0.0,
1980-03-26 00:00:00+00:00,0.0,3.9026360511779785,3.830364942550659,1.5127217769622805,94263,0.0,
1980-03-27 00:00:00+00:00,0.0,3.844820022583008,3.815911054611206,1.5013906955718994,133179,0.0,
1980-03-28 00:00:00+00:00,0.0,4.047179222106934,3.859273910522461,1.5693790912628174,152205,0.0,
1980-03-31 00:00:00+00:00,0.0,4.032723903656006,3.9893620014190674,1.575043559074402,181608,0.0,
1980-04-01 00:00:00+00:00,0.0,4.018270015716553,3.93154501914978,1.552381992340088,336407,0.0,
1980-04-02 00:00:00+00:00,0.0,3.93154501914978,3.815911054611206,1.5297188758850098,1004898,0.0,
1980-04-03 00:00:00+00:00,0.0,3.815911054611206,3.7291860580444336,1.4787293672561646,418563,0.0,
1980-04-07 00:00:00+00:00,0.0,3.801456928253174,3.743639945983887,1.4843945503234863,635628,0.0,
1980-04-08 00:00:00+00:00,0.0,3.844820022583008,3.7291860580444336,1.4957244396209717,486882,0.0,
1980-04-09 00:00:00+00:00,0.0,3.9604530334472656,3.873728036880493,1.546716570854187,211876,0.0,
1980-04-10 00:00:00+00:00,0.0,4.047179222106934,3.9893620014190674,1.58637535572052,40646,0.0,
1980-04-11 00:00:00+00:00,0.0,4.235083103179932,4.104994773864746,1.6600292921066284,82156,0.0,
1980-04-14 00:00:00+00:00,0.0,4.235083103179932,4.191720962524414,1.643031358718872,133179,0.0,
1980-04-15 00:00:00+00:00,0.0,4.191720962524414,4.133903980255127,1.6317015886306765,142692,0.0,
1980-04-16 00:00:00+00:00,0.0,4.133903980255127,4.061633110046387,1.59770667552948,457479,0.0,
1980-04-17 00:00:00+00:00,0.0,4.07608699798584,3.93154501914978,1.5410505533218384,449696,0.0,
1980-04-18 00:00:00+00:00,0.0,3.9604530334472656,3.815911054611206,1.5070563554763794,270682,0.0,
1980-04-21 00:00:00+00:00,0.0,3.815911054611206,3.772548913955689,1.4843945503234863,140098,0.0,
1980-04-22 00:00:00+00:00,0.0,4.07608699798584,3.815911054611206,1.59770667552948,378782,0.0,
1980-04-23 00:00:00+00:00,0.0,4.162812232971191,4.032723903656006,1.6033724546432495,315652,0.0,
1980-04-24 00:00:00+00:00,0.0,4.220629215240479,4.07608699798584,1.643031358718872,84750,0.0,
1980-04-25 00:00:00+00:00,0.0,4.307353973388672,4.1772661209106445,1.6713601350784302,35457,0.0,
1980-04-28 00:00:00+00:00,0.0,4.292900085449219,4.235083103179932,1.6770256757736206,110694,0.0,
1980-04-29 00:00:00+00:00,0.0,4.350717067718506,4.249536991119385,1.6940230131149292,255981,0.0,
1980-04-30 00:00:00+00:00,0.0,4.39408016204834,4.292900085449219,1.7223519086837769,267223,0.0,
1980-05-01 00:00:00+00:00,0.0,4.480804920196533,4.379624843597412,1.7166846990585327,677138,0.0,
1980-05-02 00:00:00+00:00,0.0,4.365170955657959,4.321808815002441,1.6996887922286987,364081,0.0,
1980-05-05 00:00:00+00:00,0.0,4.39408016204834,4.365170955657959,1.7110188007354736,681462,0.0,
1980-05-06 00:00:00+00:00,0.0,4.408534049987793,4.321808815002441,1.7166846990585327,608819,0.0,
1980-05-07 00:00:00+00:00,0.0,4.379624843597412,4.278446197509766,1.6770256757736206,327759,0.0,
1980-05-08 00:00:00+00:00,0.0,4.278446197509766,4.162812232971191,1.6317015886306765,134044,0.0,
1980-05-09 00:00:00+00:00,0.0,4.162812232971191,4.018270015716553,1.58637535572052,79562,0.0,
1980-05-12 00:00:00+00:00,0.0,4.018270015716553,3.873728036880493,1.5410505533218384,614008,0.0,
1980-05-13 00:00:00+00:00,0.0,3.9459989070892334,3.873728036880493,1.546716570854187,604495,0.0,
1980-05-14 00:00:00+00:00,0.0,4.018270015716553,3.93154501914978,1.5693790912628174,443642,0.0,
1980-05-15 00:00:00+00:00,0.0,4.0038161277771,3.9459989070892334,1.546716570854187,678003,0.0,
1980-05-16 00:00:00+00:00,0.0,3.974906921386719,3.917090892791748,1.552381992340088,126261,0.0,
1980-05-19 00:00:00+00:00,0.0,3.9893620014190674,3.9459989070892334,1.552381992340088,402997,0.0,
1980-05-20 00:00:00+00:00,0.0,3.9893620014190674,3.93154501914978,1.563713312149048,83886,0.0,
1980-05-21 00:00:00+00:00,0.0,3.9893620014190674,3.917090892791748,1.558047890663147,269818,0.0,
1980-05-22 00:00:00+00:00,0.0,4.379624843597412,3.9604530334472656,1.643031358718872,1090513,0.0,
1980-05-23 00:00:00+00:00,0.0,4.336263179779053,4.249536991119385,1.6996887922286987,1250501,0.0,
1980-05-27 00:00:00+00:00,0.0,4.379624843597412,4.336263179779053,1.7110188007354736,104641,0.0,
1980-05-28 00:00:00+00:00,0.0,4.365170955657959,4.307353973388672,1.7053533792495728,63130,0.0,
