date,VONE_Open,VONE_High,VONE_Low,VONE_Close,VONE_Volume,VONE_Dividends,VONE_Stock Splits
2010-09-22 00:00:00+00:00,51.84000015258789,51.86000061035156,51.47999954223633,40.86958312988281,50200,0.0,
2010-09-23 00:00:00+00:00,51.060001373291016,51.470001220703125,50.95000076293945,40.448822021484375,13700,0.0,
2010-09-24 00:00:00+00:00,51.540000915527344,52.02999877929688,51.540000915527344,41.29034423828125,22900,0.0,
2010-09-27 00:00:00+00:00,52.09000015258789,52.09999847412109,51.84999847412109,41.361778259277344,24400,0.0,
2010-09-28 00:00:00+00:00,51.59999847412109,51.88999938964844,51.59999847412109,41.13950729370117,6000,0.0,
2010-09-29 00:00:00+00:00,51.84999847412109,51.95000076293945,51.84999847412109,41.242713928222656,17000,0.0,
2010-09-30 00:00:00+00:00,52.25,52.369998931884766,51.790000915527344,41.11567687988281,2300,0.0,
2010-10-01 00:00:00+00:00,52.27999877929688,52.27999877929688,52.0099983215332,41.29827499389648,1900,0.0,
2010-10-04 00:00:00+00:00,51.91999816894531,51.95000076293945,51.540000915527344,40.956912994384766,4400,0.0,
2010-10-05 00:00:00+00:00,52.119998931884766,52.63999938964844,52.119998931884766,41.790504455566406,2400,0.0,
2010-10-06 00:00:00+00:00,52.56999969482422,52.56999969482422,52.56999969482422,41.73492431640625,1000,0.0,
2010-10-07 00:00:00+00:00,52.84999847412109,52.84999847412109,52.29999923706055,41.71903991699219,31100,0.0,
2010-10-08 00:00:00+00:00,52.58000183105469,52.900001525878906,52.54999923706055,41.99691009521485,19600,0.0,
2010-10-11 00:00:00+00:00,52.91999816894531,53.040000915527344,52.91999816894531,42.10805892944336,6500,0.0,
2010-10-12 00:00:00+00:00,52.70000076293945,53.18000030517578,52.5,42.21919631958008,25900,0.0,
2010-10-13 00:00:00+00:00,53.459999084472656,53.72999954223633,53.369998931884766,42.576446533203125,8600,0.0,
2010-10-14 00:00:00+00:00,53.45000076293945,53.45000076293945,53.09999847412109,42.243011474609375,9600,0.0,
2010-10-15 00:00:00+00:00,53.040000915527344,53.38999938964844,53.040000915527344,42.38591384887695,7700,0.0,
2010-10-18 00:00:00+00:00,53.38999938964844,53.38999938964844,53.38999938964844,42.38591384887695,0,0.0,
2010-10-19 00:00:00+00:00,53.33000183105469,53.38999938964844,52.720001220703125,41.8540153503418,600,0.0,
2010-10-20 00:00:00+00:00,53.369998931884766,53.720001220703125,53.369998931884766,42.568504333496094,1700,0.0,
2010-10-21 00:00:00+00:00,53.880001068115234,53.880001068115234,53.25,42.27476501464844,2100,0.0,
2010-10-22 00:00:00+00:00,53.65999984741211,53.66999816894531,53.63999938964844,42.58438491821289,1500,0.0,
2010-10-25 00:00:00+00:00,54.02000045776367,54.060001373291016,53.900001525878906,42.790802001953125,2300,0.0,
2010-10-26 00:00:00+00:00,53.52999877929688,53.93999862670898,53.52999877929688,42.7669792175293,36900,0.0,
2010-10-27 00:00:00+00:00,53.560001373291016,53.68999862670898,53.34999847412109,42.54469299316406,5800,0.0,
2010-10-28 00:00:00+00:00,53.90999984741211,53.91999816894531,53.58000183105469,42.719356536865234,6600,0.0,
2010-10-29 00:00:00+00:00,53.77999877929688,53.90999984741211,53.68999862670898,42.79874038696289,2400,0.0,
2010-11-01 00:00:00+00:00,54.25,54.25,53.630001068115234,42.576446533203125,3600,0.0,
2010-11-02 00:00:00+00:00,54.31999969482422,54.40999984741211,54.150001525878906,43.11629486083984,60400,0.0,
2010-11-03 00:00:00+00:00,54.15999984741211,54.43000030517578,54.09000015258789,43.211570739746094,1100,0.0,
2010-11-04 00:00:00+00:00,55.18000030517578,55.34000015258789,55.18000030517578,43.91813659667969,2300,0.0,
2010-11-05 00:00:00+00:00,55.63999938964844,55.68000030517578,55.63999938964844,44.20393371582031,1200,0.0,
2010-11-08 00:00:00+00:00,55.63999938964844,55.70000076293945,55.61000061035156,44.15629577636719,7000,0.0,
2010-11-09 00:00:00+00:00,55.72999954223633,55.72999954223633,55.119998931884766,43.75934982299805,3700,0.0,
2010-11-10 00:00:00+00:00,55.0,55.43999862670898,55.0,43.98957824707031,8700,0.0,
2010-11-11 00:00:00+00:00,54.970001220703125,55.369998931884766,54.970001220703125,43.88639068603516,10800,0.0,
2010-11-12 00:00:00+00:00,54.93000030517578,55.11000061035156,54.47999954223633,43.27506637573242,5000,0.0,
2010-11-15 00:00:00+00:00,54.959999084472656,54.959999084472656,54.68000030517578,43.4100341796875,900,0.0,
2010-11-16 00:00:00+00:00,54.27999877929688,54.27999877929688,53.61000061035156,42.58438491821289,5800,0.0,
2010-11-17 00:00:00+00:00,53.720001220703125,53.95000076293945,53.709999084472656,42.759033203125,2900,0.0,
2010-11-18 00:00:00+00:00,54.45000076293945,54.70000076293945,54.45000076293945,43.29094696044922,5900,0.0,
2010-11-19 00:00:00+00:00,54.40999984741211,54.75,54.310001373291016,43.46560287475586,6500,0.0,
