date,FRME_Open,FRME_High,FRME_Low,FRME_Close,FRME_Volume,FRME_Dividends,FRME_Stock Splits
1989-06-20 00:00:00+00:00,0.0,6.334808826446533,6.014869213104248,2.0628225803375244,5079,0.0,
1989-06-21 00:00:00+00:00,0.0,6.334808826446533,6.014869213104248,2.172546863555908,3516,0.0,
1989-06-22 00:00:00+00:00,0.0,6.206832885742188,6.206832885742188,2.128657341003418,1953,0.0,
1989-06-23 00:00:00+00:00,0.0,6.014869213104248,6.014869213104248,2.0628225803375244,391,0.0,
1989-06-26 00:00:00+00:00,0.0,6.142845153808594,6.142845153808594,2.1067123413085938,1172,0.0,
1989-06-27 00:00:00+00:00,6.142845153808594,6.142845153808594,6.142845153808594,2.1067123413085938,0,0.0,
1989-06-28 00:00:00+00:00,0.0,6.27082109451294,6.142845153808594,2.1506030559539795,2344,0.0,
1989-06-29 00:00:00+00:00,6.27082109451294,6.27082109451294,6.27082109451294,2.1506030559539795,0,0.0,
1989-06-30 00:00:00+00:00,6.27082109451294,6.27082109451294,6.27082109451294,2.1506030559539795,0,0.0,
1989-07-03 00:00:00+00:00,6.27082109451294,6.27082109451294,6.27082109451294,2.1506030559539795,0,0.0,
1989-07-05 00:00:00+00:00,6.27082109451294,6.27082109451294,6.27082109451294,2.1506030559539795,0,0.0,
1989-07-06 00:00:00+00:00,0.0,6.27082109451294,6.014869213104248,2.0628225803375244,2735,0.0,
1989-07-07 00:00:00+00:00,6.014869213104248,6.014869213104248,6.014869213104248,2.0628225803375244,0,0.0,
1989-07-10 00:00:00+00:00,0.0,6.27082109451294,6.078856945037842,2.084767818450928,6251,0.0,
1989-07-11 00:00:00+00:00,0.0,6.206832885742188,6.014869213104248,2.0737948417663574,82437,0.0,
1989-07-12 00:00:00+00:00,0.0,6.206832885742188,6.206832885742188,2.128657341003418,1563,0.0,
1989-07-13 00:00:00+00:00,0.0,6.206832885742188,6.142845153808594,2.1176836490631104,20316,0.0,
1989-07-14 00:00:00+00:00,0.0,6.206832885742188,6.174839019775391,2.1176836490631104,7423,0.0,
1989-07-17 00:00:00+00:00,0.0,6.078856945037842,6.078856945037842,2.084767818450928,391,0.0,
1989-07-18 00:00:00+00:00,0.0,6.142845153808594,6.142845153808594,2.1067123413085938,391,0.0,
1989-07-19 00:00:00+00:00,6.142845153808594,6.142845153808594,6.142845153808594,2.1067123413085938,0,0.0,
1989-07-20 00:00:00+00:00,6.142845153808594,6.142845153808594,6.142845153808594,2.1067123413085938,0,0.0,
1989-07-21 00:00:00+00:00,0.0,6.206832885742188,6.142845153808594,2.128657341003418,25786,0.0,
1989-07-24 00:00:00+00:00,0.0,6.206832885742188,6.206832885742188,2.128657341003418,1953,0.0,
1989-07-25 00:00:00+00:00,6.206832885742188,6.206832885742188,6.206832885742188,2.128657341003418,0,0.0,
1989-07-26 00:00:00+00:00,6.206832885742188,6.206832885742188,6.206832885742188,2.128657341003418,0,0.0,
1989-07-27 00:00:00+00:00,6.206832885742188,6.206832885742188,6.206832885742188,2.128657341003418,0,0.0,
1989-07-28 00:00:00+00:00,0.0,6.206832885742188,6.206832885742188,2.128657341003418,781,0.0,
1989-07-31 00:00:00+00:00,0.0,6.078856945037842,6.078856945037842,2.084767818450928,7814,0.0,
1989-08-01 00:00:00+00:00,0.0,6.206832885742188,6.142845153808594,2.128657341003418,5079,0.0,
