date,XME_Open,XME_High,XME_Low,XME_Close,XME_Volume,XME_Dividends,XME_Stock Splits
2006-06-22 00:00:00+00:00,44.470001220703125,45.31999969482422,44.470001220703125,35.44153594970703,14000,0.0,
2006-06-23 00:00:00+00:00,46.18999862670898,46.25,45.970001220703125,36.16497039794922,17700,0.0,
2006-06-26 00:00:00+00:00,46.47999954223633,46.47999954223633,46.04999923706055,36.4166259765625,4700,0.0,
2006-06-27 00:00:00+00:00,46.5099983215332,47.060001373291016,45.970001220703125,36.149261474609375,11900,0.0,
2006-06-28 00:00:00+00:00,46.09000015258789,46.34000015258789,45.810001373291016,36.440208435058594,20900,0.0,
2006-06-29 00:00:00+00:00,46.18000030517578,49.290000915527344,46.18000030517578,38.75999450683594,125100,0.0,
2006-06-30 00:00:00+00:00,49.70000076293945,49.84999847412109,49.0,38.909400939941406,42500,0.0,
2006-07-03 00:00:00+00:00,50.369998931884766,50.84999847412109,50.369998931884766,39.97098159790039,9700,0.0,
2006-07-05 00:00:00+00:00,50.08000183105469,50.34000015258789,49.34000015258789,39.31830978393555,16100,0.0,
2006-07-06 00:00:00+00:00,50.20000076293945,50.790000915527344,49.970001220703125,39.35763549804688,18200,0.0,
2006-07-07 00:00:00+00:00,49.84999847412109,50.18000030517578,49.20000076293945,38.81503677368164,23100,0.0,
2006-07-10 00:00:00+00:00,49.34000015258789,49.369998931884766,48.7400016784668,38.5948600769043,11000,0.0,
2006-07-11 00:00:00+00:00,49.040000915527344,49.060001373291016,48.34000015258789,38.57912826538086,82600,0.0,
2006-07-12 00:00:00+00:00,49.59999847412109,49.91999816894531,48.7599983215332,38.34321975708008,23700,0.0,
2006-07-13 00:00:00+00:00,47.83000183105469,47.900001525878906,46.58000183105469,36.66825866699219,67700,0.0,
2006-07-14 00:00:00+00:00,46.7400016784668,46.7400016784668,45.59999847412109,36.19644165039063,94100,0.0,
2006-07-17 00:00:00+00:00,46.290000915527344,46.290000915527344,45.0,35.535884857177734,111000,0.0,
2006-07-18 00:00:00+00:00,45.900001525878906,45.91999816894531,44.52000045776367,35.51230239868164,84800,0.0,
2006-07-19 00:00:00+00:00,45.66999816894531,47.4900016784668,45.66999816894531,37.116485595703125,6700,0.0,
2006-07-20 00:00:00+00:00,47.09000015258789,47.09000015258789,44.7599983215332,35.19776153564453,143900,0.0,
2006-07-21 00:00:00+00:00,44.70000076293945,44.70000076293945,42.93999862670898,33.8058967590332,12600,0.0,
2006-07-24 00:00:00+00:00,43.31999969482422,43.869998931884766,42.68000030517578,34.26985549926758,15800,0.0,
2006-07-25 00:00:00+00:00,44.2599983215332,45.34000015258789,44.02000045776367,35.653846740722656,20900,0.0,
2006-07-26 00:00:00+00:00,43.97999954223633,44.810001373291016,43.54999923706055,35.2370719909668,28100,0.0,
2006-07-27 00:00:00+00:00,45.34999847412109,45.38999938964844,44.0,34.66301727294922,8700,0.0,
2006-07-28 00:00:00+00:00,44.08000183105469,44.08000183105469,44.08000183105469,34.66301727294922,0,0.0,
2006-07-31 00:00:00+00:00,44.95000076293945,46.25,44.900001525878906,36.102081298828125,11300,0.0,
2006-08-01 00:00:00+00:00,44.90999984741211,45.36000061035156,44.90999984741211,35.66957092285156,19800,0.0,
2006-08-02 00:00:00+00:00,45.959999084472656,47.040000915527344,45.959999084472656,36.47166442871094,14200,0.0,
2006-08-03 00:00:00+00:00,46.22999954223633,46.47999954223633,46.0099983215332,36.55030822753906,7100,0.0,
2006-08-04 00:00:00+00:00,47.0,47.150001525878906,45.25,35.622371673583984,53900,0.0,
2006-08-07 00:00:00+00:00,45.79999923706055,46.16999816894531,45.61000061035156,36.10995101928711,5500,0.0,
2006-08-08 00:00:00+00:00,45.900001525878906,45.900001525878906,44.72999954223633,35.28424453735352,5900,0.0,
2006-08-09 00:00:00+00:00,44.34999847412109,45.63999938964844,44.34999847412109,35.260650634765625,56000,0.0,
2006-08-10 00:00:00+00:00,44.369998931884766,44.59999847412109,44.06999969482422,34.938262939453125,8600,0.0,
2006-08-11 00:00:00+00:00,44.43999862670898,44.43999862670898,43.52999877929688,34.23838806152344,3600,0.0,
2006-08-14 00:00:00+00:00,43.29999923706055,43.58000183105469,42.81999969482422,33.67220687866211,44000,0.0,
2006-08-15 00:00:00+00:00,43.29999923706055,44.13999938964844,43.18000030517578,34.584381103515625,5400,0.0,
2006-08-16 00:00:00+00:00,44.77999877929688,45.45000076293945,44.77999877929688,35.6852912902832,3500,0.0,
2006-08-17 00:00:00+00:00,45.29999923706055,45.38999938964844,44.459999084472656,35.119117736816406,12200,0.0,
2006-08-18 00:00:00+00:00,45.16999816894531,45.16999816894531,44.52000045776367,35.4650993347168,1700,0.0,
2006-08-21 00:00:00+00:00,45.09999847412109,45.630001068115234,45.060001373291016,35.60666275024414,5300,0.0,
2006-08-22 00:00:00+00:00,45.25,45.25,44.93999862670898,35.394325256347656,7900,0.0,
2006-08-23 00:00:00+00:00,45.22999954223633,45.22999954223633,44.22999954223633,34.84389877319336,4700,0.0,
2006-08-24 00:00:00+00:00,44.459999084472656,44.459999084472656,43.7400016784668,34.65517044067383,7500,0.0,
2006-08-25 00:00:00+00:00,44.630001068115234,44.75,44.29999923706055,34.96184539794922,14300,0.0,
2006-08-28 00:00:00+00:00,44.08000183105469,44.08000183105469,43.81999969482422,34.45859146118164,3000,0.0,
2006-08-29 00:00:00+00:00,44.209999084472656,44.22999954223633,43.310001373291016,34.78097152709961,13900,0.0,
2006-08-30 00:00:00+00:00,44.34999847412109,44.34999847412109,43.7400016784668,34.513607025146484,5400,0.0,
2006-08-31 00:00:00+00:00,44.16999816894531,44.310001373291016,44.119998931884766,34.84389877319336,1200,0.0,
2006-09-01 00:00:00+00:00,44.33000183105469,45.20000076293945,44.20000076293945,35.44938278198242,6000,0.0,
2006-09-05 00:00:00+00:00,45.310001373291016,46.27999877929688,45.310001373291016,36.3458366394043,9900,0.0,
2006-09-06 00:00:00+00:00,46.040000915527344,46.040000915527344,44.88999938964844,35.30784225463867,7500,0.0,
2006-09-07 00:00:00+00:00,44.209999084472656,44.209999084472656,43.77000045776367,34.62370681762695,4500,0.0,
2006-09-08 00:00:00+00:00,43.72999954223633,43.7400016784668,43.31999969482422,34.12042236328125,5100,0.0,
2006-09-11 00:00:00+00:00,41.7400016784668,41.83000183105469,40.75,32.083736419677734,17600,0.0,
2006-09-12 00:00:00+00:00,41.02999877929688,41.77000045776367,40.86000061035156,32.3668327331543,13500,0.0,
2006-09-13 00:00:00+00:00,41.43000030517578,42.36000061035156,41.43000030517578,33.31047439575195,8400,0.0,
2006-09-14 00:00:00+00:00,42.41999816894531,42.45000076293945,41.09999847412109,32.476932525634766,16000,0.0,
2006-09-15 00:00:00+00:00,41.22999954223633,41.630001068115234,41.13999938964844,32.713348388671875,3900,0.09,
2006-09-18 00:00:00+00:00,41.84000015258789,42.47999954223633,41.810001373291016,33.249237060546875,3500,0.0,
2006-09-19 00:00:00+00:00,42.02999877929688,42.02999877929688,41.0,32.65031433105469,14400,0.0,
2006-09-20 00:00:00+00:00,41.38999938964844,41.84999847412109,40.77000045776367,32.25627517700195,10200,0.0,
2006-09-21 00:00:00+00:00,41.52000045776367,41.77999877929688,41.040000915527344,32.34294509887695,2000,0.0,
2006-09-22 00:00:00+00:00,40.77000045776367,40.77000045776367,40.06999969482422,31.673078536987305,3500,0.0,
2006-09-25 00:00:00+00:00,39.5099983215332,39.77000045776367,38.47999954223633,31.30267143249512,12400,0.0,
2006-09-26 00:00:00+00:00,40.0099983215332,41.400001525878906,40.0099983215332,32.62666702270508,12800,0.0,
2006-09-27 00:00:00+00:00,41.5,41.59000015258789,40.93000030517578,32.50843811035156,11600,0.0,
2006-09-28 00:00:00+00:00,41.619998931884766,41.650001525878906,41.20000076293945,32.58725357055664,4600,0.0,
2006-09-29 00:00:00+00:00,41.52999877929688,41.66999816894531,41.380001068115234,32.61091613769531,1200,0.0,
2006-10-02 00:00:00+00:00,41.59999847412109,41.77000045776367,41.33000183105469,32.571495056152344,6000,0.0,
2006-10-03 00:00:00+00:00,40.54999923706055,40.54999923706055,39.66999816894531,31.263288497924805,10600,0.0,
2006-10-04 00:00:00+00:00,39.900001525878906,39.97999954223633,38.90999984741211,31.4918155670166,4500,0.0,
2006-10-05 00:00:00+00:00,41.09999847412109,42.09000015258789,40.900001525878906,33.13890838623047,98800,0.0,
2006-10-06 00:00:00+00:00,41.58000183105469,42.220001220703125,41.40999984741211,33.154685974121094,10900,0.0,
2006-10-09 00:00:00+00:00,42.560001373291016,43.400001525878906,42.459999084472656,33.58024215698242,15100,0.0,
2006-10-10 00:00:00+00:00,42.400001525878906,43.77000045776367,42.400001525878906,34.39986038208008,11600,0.0,
2006-10-11 00:00:00+00:00,43.5,43.95000076293945,43.18000030517578,34.20283508300781,11800,0.0,
2006-10-12 00:00:00+00:00,43.59999847412109,44.79999923706055,43.59999847412109,35.290374755859375,18600,0.0,
2006-10-13 00:00:00+00:00,44.70000076293945,45.4900016784668,44.70000076293945,35.62138366699219,25700,0.0,
2006-10-16 00:00:00+00:00,45.900001525878906,46.29999923706055,45.68000030517578,36.46462631225586,24000,0.0,
2006-10-17 00:00:00+00:00,45.77999877929688,46.02999877929688,45.09999847412109,36.212440490722656,14300,0.0,
2006-10-18 00:00:00+00:00,46.41999816894531,46.41999816894531,45.0,35.755348205566406,17700,0.0,
2006-10-19 00:00:00+00:00,46.22999954223633,46.95000076293945,46.02000045776367,36.95323944091797,11100,0.0,
2006-10-20 00:00:00+00:00,46.540000915527344,46.540000915527344,45.84999847412109,36.1651496887207,17600,0.0,
2006-10-23 00:00:00+00:00,45.52999877929688,46.31999969482422,45.52999877929688,36.504024505615234,10200,0.0,
2006-10-24 00:00:00+00:00,46.20000076293945,48.11000061035156,46.20000076293945,37.91470336914063,24400,0.0,
2006-10-25 00:00:00+00:00,48.119998931884766,48.720001220703125,47.91999816894531,38.166873931884766,23100,0.0,
2006-10-26 00:00:00+00:00,48.38999938964844,48.5,47.66999816894531,38.009273529052734,24400,0.0,
2006-10-27 00:00:00+00:00,48.130001068115234,49.040000915527344,48.02000045776367,37.8437614440918,19700,0.0,
2006-10-30 00:00:00+00:00,47.9900016784668,48.09000015258789,47.630001068115234,37.53641128540039,10600,0.0,
2006-10-31 00:00:00+00:00,47.16999816894531,47.59000015258789,46.93000030517578,37.394569396972656,26200,0.0,
2006-11-01 00:00:00+00:00,47.95000076293945,48.63999938964844,46.560001373291016,36.71681594848633,22600,0.0,
2006-11-02 00:00:00+00:00,46.70000076293945,47.11000061035156,46.27999877929688,36.921722412109375,32800,0.0,
2006-11-03 00:00:00+00:00,47.130001068115234,47.45000076293945,47.09999847412109,37.32363510131836,10300,0.0,
2006-11-06 00:00:00+00:00,47.380001068115234,48.41999816894531,47.380001068115234,37.9541130065918,23200,0.0,
2006-11-07 00:00:00+00:00,48.13999938964844,48.34999847412109,47.58000183105469,37.69404983520508,111400,0.0,
2006-11-08 00:00:00+00:00,48.02999877929688,48.130001068115234,47.4900016784668,37.63887405395508,17300,0.0,
2006-11-09 00:00:00+00:00,48.0,49.209999084472656,47.90999984741211,38.19840621948242,43700,0.0,
2006-11-10 00:00:00+00:00,48.29999923706055,48.34000015258789,47.040000915527344,37.34727096557617,19000,0.0,
2006-11-13 00:00:00+00:00,46.84999847412109,47.70000076293945,46.72999954223633,37.52853393554688,28200,0.0,
2006-11-14 00:00:00+00:00,47.59000015258789,47.68999862670898,47.09000015258789,37.49702453613281,22200,0.0,
2006-11-15 00:00:00+00:00,47.43999862670898,48.45000076293945,47.2599983215332,37.8437614440918,7000,0.0,
2006-11-16 00:00:00+00:00,48.27999877929688,48.27999877929688,46.34999847412109,36.57494354248047,17400,0.0,
2006-11-17 00:00:00+00:00,46.34000015258789,47.619998931884766,46.34000015258789,37.4182014465332,7300,0.0,
2006-11-20 00:00:00+00:00,48.9900016784668,49.47999954223633,48.54999923706055,38.30086898803711,20100,0.0,
2006-11-21 00:00:00+00:00,49.34999847412109,50.08000183105469,49.20000076293945,39.4593505859375,14300,0.0,
2006-11-22 00:00:00+00:00,50.56999969482422,50.56999969482422,49.68999862670898,39.63272476196289,33600,0.0,
2006-11-24 00:00:00+00:00,50.45000076293945,50.790000915527344,50.34999847412109,39.92432022094727,10300,0.0,
2006-11-27 00:00:00+00:00,50.70000076293945,50.70000076293945,49.5,39.096824645996094,29900,0.0,
2006-11-28 00:00:00+00:00,49.59000015258789,49.93999862670898,49.33000183105469,39.31749725341797,10000,0.0,
2006-11-29 00:00:00+00:00,50.27999877929688,51.400001525878906,50.18999862670898,40.50748825073242,24200,0.0,
2006-11-30 00:00:00+00:00,51.5,52.290000915527344,51.290000915527344,41.05915451049805,31100,0.0,
2006-12-01 00:00:00+00:00,52.34999847412109,52.34999847412109,51.13999938964844,40.75180435180664,76100,0.0,
2006-12-04 00:00:00+00:00,51.900001525878906,53.06999969482422,51.88999938964844,41.77633666992188,43800,0.0,
2006-12-05 00:00:00+00:00,53.0,53.20000076293945,52.33000183105469,41.68174743652344,32300,0.0,
2006-12-06 00:00:00+00:00,52.400001525878906,53.45000076293945,52.400001525878906,41.6580924987793,23400,0.0,
2006-12-07 00:00:00+00:00,52.93999862670898,53.619998931884766,52.63999938964844,41.9496955871582,27800,0.0,
2006-12-08 00:00:00+00:00,53.20000076293945,53.29999923706055,52.72999954223633,41.84724426269531,26700,0.0,
2006-12-11 00:00:00+00:00,53.09999847412109,53.09999847412109,52.70000076293945,41.60292816162109,47300,0.0,
2006-12-12 00:00:00+00:00,51.81999969482422,51.81999969482422,50.66999816894531,40.1922721862793,249500,0.0,
2006-12-13 00:00:00+00:00,51.060001373291016,51.619998931884766,51.04999923706055,40.68088912963867,21000,0.0,
2006-12-14 00:00:00+00:00,52.04999923706055,52.04999923706055,51.380001068115234,40.59418869018555,21800,0.0,
2006-12-15 00:00:00+00:00,51.36000061035156,51.56999969482422,50.90999984741211,40.35647201538086,28100,0.109,
2006-12-18 00:00:00+00:00,50.97999954223633,51.08000183105469,49.66999816894531,39.28240585327149,59100,0.0,
2006-12-19 00:00:00+00:00,49.43999862670898,50.650001525878906,49.400001525878906,39.95368957519531,34200,0.0,
2006-12-20 00:00:00+00:00,50.72999954223633,50.7599983215332,49.619998931884766,39.25082778930664,43200,0.0,
2006-12-21 00:00:00+00:00,49.0,49.060001373291016,48.40999984741211,38.45316696166992,22800,0.0,
2006-12-22 00:00:00+00:00,48.150001525878906,48.52000045776367,48.150001525878906,38.22412872314453,82400,0.0,
2006-12-26 00:00:00+00:00,48.84000015258789,49.150001525878906,48.66999816894531,38.5084342956543,15300,0.0,
2006-12-27 00:00:00+00:00,49.15999984741211,49.79999923706055,49.02000045776367,39.32979202270508,175900,0.0,
2006-12-28 00:00:00+00:00,50.27999877929688,50.27999877929688,49.560001373291016,39.21131896972656,81700,0.0,
2006-12-29 00:00:00+00:00,49.45000076293945,49.45000076293945,49.08000183105469,38.76115417480469,13900,0.0,
2007-01-03 00:00:00+00:00,49.02000045776367,49.02000045776367,47.25,37.63970947265625,153500,0.0,
2007-01-04 00:00:00+00:00,47.02999877929688,47.5,47.02999877929688,37.45017623901367,159200,0.0,
