date,STZ_Open,STZ_High,STZ_Low,STZ_Close,STZ_Volume,STZ_Dividends,STZ_Stock Splits
1992-03-17 00:00:00+00:00,1.5729169845581057,1.5729169845581057,1.5416669845581057,1.364755153656006,156000,0.0,
1992-03-18 00:00:00+00:00,1.5625,1.6041669845581057,1.5520830154418943,1.4200830459594729,618000,0.0,
1992-03-19 00:00:00+00:00,1.625,1.6458330154418943,1.6041669845581057,1.4477468729019165,984000,0.0,
1992-03-20 00:00:00+00:00,1.6145830154418943,1.65625,1.6145830154418943,1.4661893844604492,260400,0.0,
1992-03-23 00:00:00+00:00,1.6666669845581057,1.6979169845581057,1.6666669845581057,1.4754111766815186,658800,0.0,
1992-03-24 00:00:00+00:00,1.6666669845581057,1.7395830154418943,1.6666669845581057,1.5122956037521362,230400,0.0,
1992-03-25 00:00:00+00:00,1.6979169845581057,1.7291669845581057,1.6979169845581057,1.5215171575546265,388800,0.0,
1992-03-26 00:00:00+00:00,1.7083330154418943,1.71875,1.7083330154418943,1.5122956037521362,116400,0.0,
1992-03-27 00:00:00+00:00,1.7083330154418943,1.7083330154418943,1.6979169845581057,1.503075122833252,219600,0.0,
1992-03-30 00:00:00+00:00,1.6979169845581057,1.7083330154418943,1.6875,1.493853211402893,128400,0.0,
1992-03-31 00:00:00+00:00,1.6875,1.6875,1.6770830154418943,1.493853211402893,81600,0.0,
1992-04-01 00:00:00+00:00,1.6875,1.6979169845581057,1.6666669845581057,1.493853211402893,865200,0.0,
1992-04-02 00:00:00+00:00,1.6979169845581057,1.6979169845581057,1.6770830154418943,1.4846316576004028,146400,0.0,
1992-04-03 00:00:00+00:00,1.6979169845581057,1.6979169845581057,1.6666669845581057,1.4754111766815186,135600,0.0,
1992-04-06 00:00:00+00:00,1.6875,1.6875,1.6354169845581057,1.4754111766815186,92400,0.0,
1992-04-07 00:00:00+00:00,1.6666669845581057,1.6875,1.6666669845581057,1.4754111766815186,198000,0.0,
1992-04-08 00:00:00+00:00,1.6458330154418943,1.6458330154418943,1.59375,1.4293036460876465,49200,0.0,
1992-04-09 00:00:00+00:00,1.625,1.7083330154418943,1.6041669845581057,1.4846316576004028,142800,0.0,
1992-04-10 00:00:00+00:00,1.6979169845581057,1.6979169845581057,1.6875,1.493853211402893,67200,0.0,
1992-04-13 00:00:00+00:00,1.6979169845581057,1.8541669845581052,1.6979169845581057,1.6413944959640503,316800,0.0,
1992-04-14 00:00:00+00:00,1.8333330154418943,1.9479169845581052,1.8125,1.6782795190811155,472800,0.0,
1992-04-15 00:00:00+00:00,1.90625,1.90625,1.8645830154418943,1.6598371267318726,226800,0.0,
1992-04-16 00:00:00+00:00,1.8541669845581052,1.8541669845581052,1.7916669845581057,1.613730788230896,55200,0.0,
1992-04-20 00:00:00+00:00,1.8333330154418943,1.8333330154418943,1.6666669845581057,1.5307387113571167,132000,0.0,
1992-04-21 00:00:00+00:00,1.71875,1.78125,1.71875,1.5768446922302246,224400,0.0,
1992-04-22 00:00:00+00:00,1.7604169845581057,1.8020830154418943,1.75,1.586066722869873,70800,0.0,
1992-04-23 00:00:00+00:00,1.7916669845581057,1.8020830154418943,1.7708330154418943,1.5952873229980469,230400,0.0,
1992-04-24 00:00:00+00:00,1.8020830154418943,1.84375,1.8020830154418943,1.63217294216156,72000,0.0,
1992-04-27 00:00:00+00:00,1.8229169845581052,1.8229169845581052,1.8229169845581052,1.613730788230896,1200,0.0,
1992-04-28 00:00:00+00:00,1.8229169845581052,1.8229169845581052,1.8125,1.613730788230896,159600,0.0,
1992-04-29 00:00:00+00:00,1.8229169845581052,1.8333330154418943,1.8125,1.6229513883590698,142800,0.0,
1992-04-30 00:00:00+00:00,1.8333330154418943,1.9166669845581052,1.8333330154418943,1.6782795190811155,414000,0.0,
1992-05-01 00:00:00+00:00,1.8958330154418943,1.9479169845581052,1.875,1.7243865728378296,484800,0.0,
1992-05-04 00:00:00+00:00,1.9375,1.9479169845581052,1.9166669845581052,1.7243865728378296,159600,0.0,
1992-05-05 00:00:00+00:00,1.9479169845581052,1.9479169845581052,1.9479169845581052,1.7243865728378296,0,0.0,
1992-05-06 00:00:00+00:00,2.0833330154418945,2.0833330154418945,2.0208330154418945,1.7889348268508911,187200,0.0,
1992-05-07 00:00:00+00:00,2.0208330154418945,2.03125,2.0208330154418945,1.7889348268508911,406800,0.0,
1992-05-08 00:00:00+00:00,2.0208330154418945,2.0208330154418945,2.0,1.7889348268508911,24000,0.0,
