date,FISI_Open,FISI_High,FISI_Low,FISI_Close,FISI_Volume,FISI_Dividends,FISI_Stock Splits
1999-09-27 00:00:00+00:00,12.9375,12.9375,12.8125,5.705226898193359,1700,0.0,
1999-09-28 00:00:00+00:00,12.875,12.875,12.875,5.705226898193359,0,0.0,
1999-09-29 00:00:00+00:00,12.8125,12.9375,12.8125,5.732919692993164,1600,0.0,
1999-09-30 00:00:00+00:00,12.9375,12.9375,12.9375,5.732919692993164,1800,0.0,
1999-10-01 00:00:00+00:00,13.0,13.0,13.0,5.760616302490234,6200,0.0,
1999-10-04 00:00:00+00:00,13.0,13.0,13.0,5.760616302490234,2000,0.0,
1999-10-05 00:00:00+00:00,12.96875,13.0,12.9375,5.760616302490234,3200,0.0,
1999-10-06 00:00:00+00:00,12.9375,13.0,12.9375,5.760616302490234,4100,0.0,
1999-10-07 00:00:00+00:00,13.0,13.0,13.0,5.760616302490234,0,0.0,
1999-10-08 00:00:00+00:00,13.0625,13.0625,13.0,5.760616302490234,800,0.0,
1999-10-11 00:00:00+00:00,12.6875,12.6875,12.6875,5.622137069702148,800,0.0,
1999-10-12 00:00:00+00:00,12.6875,12.6875,12.6875,5.622137069702148,800,0.0,
1999-10-13 00:00:00+00:00,12.6875,12.6875,12.6875,5.622137069702148,0,0.0,
1999-10-14 00:00:00+00:00,13.0,13.0,12.75,5.649837017059326,3800,0.0,
1999-10-15 00:00:00+00:00,12.75,12.75,12.625,5.594445705413818,1400,0.0,
1999-10-18 00:00:00+00:00,12.625,12.625,12.0,5.455967903137207,1400,0.0,
1999-10-19 00:00:00+00:00,12.0,12.0,12.0,5.317493438720703,1400,0.0,
1999-10-20 00:00:00+00:00,12.5,12.5,12.0625,5.345188140869141,500,0.0,
1999-10-21 00:00:00+00:00,12.0625,12.0625,12.0625,5.345188140869141,0,0.0,
1999-10-22 00:00:00+00:00,12.65625,12.65625,12.1875,5.400577545166016,5300,0.0,
1999-10-25 00:00:00+00:00,12.25,12.4375,12.25,5.511359214782715,9100,0.0,
1999-10-26 00:00:00+00:00,12.375,12.5,12.3125,5.539054393768311,20200,0.0,
1999-10-27 00:00:00+00:00,12.5,12.5,12.5,5.539054393768311,0,0.0,
1999-10-28 00:00:00+00:00,12.75,12.875,12.75,5.649837017059326,3700,0.0,
1999-10-29 00:00:00+00:00,12.3125,14.0,12.3125,6.20374059677124,64900,0.0,
1999-11-01 00:00:00+00:00,13.625,13.625,13.375,6.037566184997559,1200,0.0,
1999-11-02 00:00:00+00:00,13.9375,14.0,12.875,5.926787853240967,15500,0.0,
1999-11-03 00:00:00+00:00,12.875,13.25,12.875,5.871397495269775,2000,0.0,
1999-11-04 00:00:00+00:00,13.25,13.25,13.25,5.871397495269775,0,0.0,
1999-11-05 00:00:00+00:00,13.5,13.5,13.375,5.926787853240967,8000,0.0,
1999-11-08 00:00:00+00:00,13.5,13.5,12.875,5.705226898193359,13500,0.0,
1999-11-09 00:00:00+00:00,13.0625,13.0625,13.0625,5.788311004638672,1600,0.0,
1999-11-10 00:00:00+00:00,13.0,13.0,13.0,5.760616302490234,600,0.0,
1999-11-11 00:00:00+00:00,13.125,13.125,13.125,5.816006660461426,1500,0.0,
1999-11-12 00:00:00+00:00,13.0,13.875,13.0,6.148348331451416,300,0.0,
1999-11-15 00:00:00+00:00,13.875,13.875,13.875,6.148348331451416,0,0.0,
1999-11-16 00:00:00+00:00,13.875,13.875,13.875,6.148348331451416,0,0.0,
1999-11-17 00:00:00+00:00,13.375,13.375,13.3125,5.89909553527832,700,0.0,
1999-11-18 00:00:00+00:00,13.375,13.5,13.3125,5.982182025909424,7700,0.0,
1999-11-19 00:00:00+00:00,13.125,13.25,13.0625,5.788311004638672,17200,0.0,
1999-11-22 00:00:00+00:00,13.0,13.0,12.25,5.428275108337402,9500,0.0,
1999-11-23 00:00:00+00:00,12.375,12.375,12.25,5.455967903137207,18900,0.0,
1999-11-24 00:00:00+00:00,12.1875,12.375,12.1875,5.483663082122803,65600,0.0,
1999-11-26 00:00:00+00:00,12.5,12.5,12.5,5.539054393768311,200,0.0,
1999-11-29 00:00:00+00:00,12.5,12.5,12.375,5.483663082122803,900,0.0,
1999-11-30 00:00:00+00:00,12.375,12.375,12.375,5.483663082122803,0,0.0,
1999-12-01 00:00:00+00:00,12.25,12.25,12.25,5.428275108337402,200,0.0,
1999-12-02 00:00:00+00:00,13.0625,14.625,13.0625,6.20374059677124,25300,0.0,
1999-12-03 00:00:00+00:00,13.5625,13.5625,13.25,5.871397495269775,11700,0.0,
1999-12-06 00:00:00+00:00,13.0,13.0,12.25,5.594445705413818,9700,0.0,
1999-12-07 00:00:00+00:00,12.5,12.625,12.5,5.594445705413818,3200,0.0,
1999-12-08 00:00:00+00:00,12.5,12.5,12.5,5.539054393768311,1000,0.0,
1999-12-09 00:00:00+00:00,12.3125,12.6875,12.3125,5.539054393768311,1000,0.0,
1999-12-10 00:00:00+00:00,12.5,12.5,12.5,5.539054393768311,0,0.0,
1999-12-13 00:00:00+00:00,12.25,12.3125,12.1875,5.400577545166016,1400,0.0,
1999-12-14 00:00:00+00:00,12.1875,12.1875,12.125,5.372882843017578,6200,0.0,
1999-12-15 00:00:00+00:00,12.125,12.125,12.125,5.408567905426025,1600,0.08,
1999-12-16 00:00:00+00:00,12.125,12.5625,12.125,5.408567905426025,4300,0.0,
1999-12-17 00:00:00+00:00,12.25,12.3125,12.25,5.492205619812012,1500,0.0,
1999-12-20 00:00:00+00:00,12.125,12.125,12.125,5.408567905426025,500,0.0,
1999-12-21 00:00:00+00:00,12.1875,12.1875,12.0,5.352810382843018,5800,0.0,
1999-12-22 00:00:00+00:00,12.0,12.0,12.0,5.352810382843018,2400,0.0,
1999-12-23 00:00:00+00:00,12.0,12.5625,12.0,5.603724956512451,2900,0.0,
1999-12-27 00:00:00+00:00,12.0,12.0,12.0,5.352810382843018,2100,0.0,
1999-12-28 00:00:00+00:00,12.0,12.5625,12.0,5.436447143554688,14700,0.0,
1999-12-29 00:00:00+00:00,12.125,12.25,12.125,5.408567905426025,9700,0.0,
1999-12-30 00:00:00+00:00,12.125,12.375,12.0,5.352810382843018,13700,0.0,
1999-12-31 00:00:00+00:00,12.0,12.125,12.0,5.408567905426025,17900,0.0,
2000-01-03 00:00:00+00:00,12.0,12.0,12.0,5.352810382843018,4500,0.0,
2000-01-04 00:00:00+00:00,11.9375,12.0625,11.9375,5.352810382843018,3100,0.0,
2000-01-05 00:00:00+00:00,12.0,12.0625,12.0,5.352810382843018,4200,0.0,
2000-01-06 00:00:00+00:00,12.0,12.125,11.9375,5.408567905426025,2800,0.0,
2000-01-07 00:00:00+00:00,11.9375,12.0625,11.9375,5.3806891441345215,800,0.0,
2000-01-10 00:00:00+00:00,12.0625,12.0625,12.0,5.352810382843018,800,0.0,
2000-01-11 00:00:00+00:00,12.0625,12.0625,12.0,5.352810382843018,2600,0.0,
2000-01-12 00:00:00+00:00,12.0,12.0,12.0,5.352810382843018,500,0.0,
2000-01-13 00:00:00+00:00,12.0,12.0,12.0,5.352810382843018,600,0.0,
2000-01-14 00:00:00+00:00,11.875,11.875,11.6875,5.213414192199707,1600,0.0,
2000-01-18 00:00:00+00:00,11.5,12.0,11.25,5.018259525299072,2000,0.0,
2000-01-19 00:00:00+00:00,11.25,12.0,11.25,5.352810382843018,300,0.0,
2000-01-20 00:00:00+00:00,11.25,11.75,10.9375,4.878861904144287,2300,0.0,
2000-01-21 00:00:00+00:00,10.9375,11.5,10.9375,4.878861904144287,800,0.0,
2000-01-24 00:00:00+00:00,10.9375,10.9375,10.625,4.739466667175293,2800,0.0,
2000-01-25 00:00:00+00:00,10.625,10.625,10.625,4.739466667175293,0,0.0,
2000-01-26 00:00:00+00:00,10.375,11.0,10.375,4.850984573364258,3900,0.0,
2000-01-27 00:00:00+00:00,11.125,11.125,11.0,4.962500095367432,1300,0.0,
2000-01-28 00:00:00+00:00,10.9375,10.9375,10.9375,4.878861904144287,500,0.0,
2000-01-31 00:00:00+00:00,10.875,10.875,10.875,4.850984573364258,200,0.0,
2000-02-01 00:00:00+00:00,10.9375,11.75,10.75,5.241294860839844,14200,0.0,
2000-02-02 00:00:00+00:00,11.75,11.75,11.75,5.241294860839844,300,0.0,
2000-02-03 00:00:00+00:00,12.0,12.0,12.0,5.352810382843018,500,0.0,
2000-02-04 00:00:00+00:00,11.75,11.75,11.75,5.241294860839844,200,0.0,
2000-02-07 00:00:00+00:00,11.75,11.75,11.75,5.241294860839844,0,0.0,
2000-02-08 00:00:00+00:00,11.75,11.75,11.75,5.241294860839844,0,0.0,
2000-02-09 00:00:00+00:00,11.75,11.75,11.75,5.241294860839844,0,0.0,
2000-02-10 00:00:00+00:00,11.5,11.5,11.5,5.1297783851623535,500,0.0,
2000-02-11 00:00:00+00:00,11.5,12.0,11.5,5.352810382843018,3000,0.0,
2000-02-14 00:00:00+00:00,11.75,11.875,11.75,5.297053337097168,3400,0.0,
2000-02-15 00:00:00+00:00,11.875,11.875,11.875,5.297053337097168,0,0.0,
2000-02-16 00:00:00+00:00,12.0,12.0,11.875,5.297053337097168,700,0.0,
2000-02-17 00:00:00+00:00,11.875,13.25,11.875,5.352810382843018,1900,0.0,
2000-02-18 00:00:00+00:00,11.875,12.0,11.875,5.352810382843018,15700,0.0,
2000-02-22 00:00:00+00:00,11.875,11.875,11.875,5.297053337097168,400,0.0,
2000-02-23 00:00:00+00:00,11.9375,11.9375,11.875,5.297053337097168,700,0.0,
2000-02-24 00:00:00+00:00,11.875,11.875,11.6875,5.213414192199707,2500,0.0,
2000-02-25 00:00:00+00:00,11.75,12.0625,11.5,5.352810382843018,6300,0.0,
2000-02-28 00:00:00+00:00,11.75,11.75,11.75,5.241294860839844,500,0.0,
2000-02-29 00:00:00+00:00,11.75,11.75,11.75,5.241294860839844,0,0.0,
2000-03-01 00:00:00+00:00,11.75,11.75,11.25,5.018259525299072,1300,0.0,
2000-03-02 00:00:00+00:00,11.3125,11.3125,11.3125,5.046136856079102,800,0.0,
2000-03-03 00:00:00+00:00,11.3125,11.3125,11.3125,5.046136856079102,400,0.0,
2000-03-06 00:00:00+00:00,11.375,11.375,11.25,5.018259525299072,1100,0.0,
2000-03-07 00:00:00+00:00,11.15625,11.15625,10.75,4.90674352645874,21700,0.0,
2000-03-08 00:00:00+00:00,11.0,11.0,10.625,4.739466667175293,300,0.0,
2000-03-09 00:00:00+00:00,11.0,11.0,10.75,4.795225143432617,500,0.0,
2000-03-10 00:00:00+00:00,11.0,11.0,11.0,4.90674352645874,2100,0.0,
2000-03-13 00:00:00+00:00,11.0,11.125,11.0,4.90674352645874,23100,0.0,
2000-03-14 00:00:00+00:00,10.9375,11.125,10.75,4.90674352645874,9100,0.0,
2000-03-15 00:00:00+00:00,11.40625,11.40625,11.1875,5.120567798614502,22300,0.1,
2000-03-16 00:00:00+00:00,11.375,11.5,11.3125,5.148703575134277,248000,0.0,
2000-03-17 00:00:00+00:00,11.5,11.5,11.5,5.176836490631104,1100,0.0,
2000-03-20 00:00:00+00:00,11.625,11.625,11.625,5.233107566833496,600,0.0,
2000-03-21 00:00:00+00:00,11.625,11.625,11.625,5.233107566833496,0,0.0,
2000-03-22 00:00:00+00:00,11.75,11.75,11.375,5.120567798614502,1200,0.0,
2000-03-23 00:00:00+00:00,11.5,11.5,11.375,5.120567798614502,1500,0.0,
2000-03-24 00:00:00+00:00,11.59375,11.59375,11.375,5.120567798614502,400,0.0,
2000-03-27 00:00:00+00:00,11.375,11.375,11.375,5.120567798614502,0,0.0,
2000-03-28 00:00:00+00:00,11.375,11.75,11.375,5.289376258850098,13900,0.0,
2000-03-29 00:00:00+00:00,11.75,11.75,11.75,5.289376258850098,10800,0.0,
2000-03-30 00:00:00+00:00,11.75,12.25,11.625,5.5144572257995605,10400,0.0,
2000-03-31 00:00:00+00:00,11.9375,12.125,11.625,5.289376258850098,10100,0.0,
2000-04-03 00:00:00+00:00,11.75,11.75,11.75,5.289376258850098,0,0.0,
2000-04-04 00:00:00+00:00,11.75,11.75,11.75,5.289376258850098,0,0.0,
2000-04-05 00:00:00+00:00,11.75,11.75,11.75,5.289376258850098,0,0.0,
2000-04-06 00:00:00+00:00,11.9375,12.9375,11.9375,5.82394552230835,46000,0.0,
2000-04-07 00:00:00+00:00,12.5625,13.1875,12.5625,5.908347606658936,25800,0.0,
2000-04-10 00:00:00+00:00,13.0,13.0,13.0,5.852076530456543,500,0.0,
2000-04-11 00:00:00+00:00,13.125,13.125,12.875,5.908347606658936,3400,0.0,
2000-04-12 00:00:00+00:00,12.75,12.75,12.75,5.739536285400391,2200,0.0,
2000-04-13 00:00:00+00:00,12.75,12.75,12.75,5.739536285400391,0,0.0,
2000-04-14 00:00:00+00:00,12.75,12.75,12.75,5.739536285400391,800,0.0,
2000-04-17 00:00:00+00:00,12.75,12.75,12.5,5.626996040344238,3800,0.0,
2000-04-18 00:00:00+00:00,12.3125,12.3125,12.25,5.5144572257995605,500,0.0,
2000-04-19 00:00:00+00:00,12.25,12.25,12.0,5.458186626434326,28200,0.0,
2000-04-20 00:00:00+00:00,12.25,12.5,12.1875,5.570727348327637,73500,0.0,
2000-04-24 00:00:00+00:00,12.6875,12.6875,12.6875,5.711404800415039,100,0.0,
2000-04-25 00:00:00+00:00,12.375,12.875,12.375,5.739536285400391,20100,0.0,
2000-04-26 00:00:00+00:00,12.75,12.75,12.75,5.739536285400391,0,0.0,
2000-04-27 00:00:00+00:00,12.75,12.75,12.75,5.739536285400391,0,0.0,
2000-04-28 00:00:00+00:00,12.75,12.75,12.75,5.739536285400391,0,0.0,
2000-05-01 00:00:00+00:00,12.4375,12.4375,12.4375,5.59886360168457,200,0.0,
2000-05-02 00:00:00+00:00,12.4375,12.5,12.4375,5.626996040344238,36400,0.0,
2000-05-03 00:00:00+00:00,12.75,12.875,12.75,5.79580545425415,25500,0.0,
2000-05-04 00:00:00+00:00,12.9375,12.9375,12.8125,5.82394552230835,20000,0.0,
2000-05-05 00:00:00+00:00,12.875,13.0,12.875,5.852076530456543,20500,0.0,
2000-05-08 00:00:00+00:00,12.78125,13.0,12.75,5.767675399780273,25000,0.0,
2000-05-09 00:00:00+00:00,12.875,13.0,12.875,5.852076530456543,20100,0.0,
2000-05-10 00:00:00+00:00,13.0,13.125,12.875,5.908347606658936,36900,0.0,
2000-05-11 00:00:00+00:00,13.0,13.1875,13.0,5.936485290527344,1100,0.0,
2000-05-12 00:00:00+00:00,13.125,13.3125,13.125,5.992755889892578,7600,0.0,
2000-05-15 00:00:00+00:00,13.1875,13.5,13.125,5.964616298675537,9400,0.0,
2000-05-16 00:00:00+00:00,13.125,13.125,13.125,5.908347606658936,500,0.0,
2000-05-17 00:00:00+00:00,13.125,13.25,13.125,5.908347606658936,5700,0.0,
2000-05-18 00:00:00+00:00,13.25,13.375,13.25,6.020888805389404,300,0.0,
2000-05-19 00:00:00+00:00,13.1875,13.1875,13.1875,5.936485290527344,1400,0.0,
2000-05-22 00:00:00+00:00,13.25,13.25,13.25,5.964616298675537,400,0.0,
2000-05-23 00:00:00+00:00,13.1875,13.25,13.1875,5.964616298675537,29600,0.0,
2000-05-24 00:00:00+00:00,13.25,13.25,13.25,5.964616298675537,0,0.0,
2000-05-25 00:00:00+00:00,13.25,13.25,13.25,5.964616298675537,0,0.0,
2000-05-26 00:00:00+00:00,13.375,13.375,13.375,6.020888805389404,1700,0.0,
2000-05-30 00:00:00+00:00,13.375,13.375,13.375,6.020888805389404,0,0.0,
2000-05-31 00:00:00+00:00,13.1875,13.1875,13.1875,5.936485290527344,1500,0.0,
2000-06-01 00:00:00+00:00,13.5,13.5,13.5,6.0771565437316895,9000,0.0,
2000-06-02 00:00:00+00:00,13.5,13.875,13.5,6.245968818664551,3800,0.0,
2000-06-05 00:00:00+00:00,13.8125,14.4375,13.8125,6.35851001739502,9900,0.0,
2000-06-06 00:00:00+00:00,14.125,14.125,14.125,6.35851001739502,0,0.0,
2000-06-07 00:00:00+00:00,14.25,14.25,13.875,6.245968818664551,2100,0.0,
2000-06-08 00:00:00+00:00,14.375,15.0,14.375,6.527318477630615,1600,0.0,
2000-06-09 00:00:00+00:00,14.375,14.375,13.75,6.189698219299316,8900,0.0,
2000-06-12 00:00:00+00:00,14.21875,14.21875,14.21875,6.400712013244629,300,0.0,
2000-06-13 00:00:00+00:00,13.5,13.75,13.5,6.189698219299316,5500,0.0,
2000-06-14 00:00:00+00:00,14.0,14.375,14.0,6.518457412719727,5700,0.1,
2000-06-15 00:00:00+00:00,13.75,14.0,13.75,6.235043525695801,5800,0.0,
2000-06-16 00:00:00+00:00,13.75,13.75,13.75,6.235043525695801,0,0.0,
2000-06-19 00:00:00+00:00,14.0,14.0,14.0,6.348407745361328,3300,0.0,
2000-06-20 00:00:00+00:00,13.8125,14.125,13.8125,6.263383865356445,6600,0.0,
2000-06-21 00:00:00+00:00,13.9375,13.9375,13.875,6.291726589202881,2300,0.0,
2000-06-22 00:00:00+00:00,13.875,14.0,13.875,6.348407745361328,4600,0.0,
2000-06-23 00:00:00+00:00,14.0,14.0,14.0,6.348407745361328,100,0.0,
2000-06-26 00:00:00+00:00,14.0,14.0,14.0,6.348407745361328,0,0.0,
2000-06-27 00:00:00+00:00,14.0,14.125,13.875,6.291726589202881,45200,0.0,
2000-06-28 00:00:00+00:00,13.875,13.875,13.875,6.291726589202881,0,0.0,
2000-06-29 00:00:00+00:00,14.0,14.0,13.9375,6.320066928863525,300,0.0,
2000-06-30 00:00:00+00:00,13.9375,14.0,13.9375,6.348407745361328,7600,0.0,
2000-07-03 00:00:00+00:00,14.0,14.0,14.0,6.348407745361328,0,0.0,
2000-07-05 00:00:00+00:00,14.0,14.0,14.0,6.348407745361328,0,0.0,
2000-07-06 00:00:00+00:00,14.1875,14.1875,14.1875,6.433432102203369,100,0.0,
2000-07-07 00:00:00+00:00,13.9375,13.9375,13.9375,6.320066928863525,1200,0.0,
2000-07-10 00:00:00+00:00,14.0,14.0,14.0,6.348407745361328,100,0.0,
2000-07-11 00:00:00+00:00,13.9375,13.9375,13.9375,6.320066928863525,200,0.0,
2000-07-12 00:00:00+00:00,14.0,14.0,14.0,6.348407745361328,300,0.0,
2000-07-13 00:00:00+00:00,13.9375,13.9375,13.6875,6.206701755523682,2600,0.0,
2000-07-14 00:00:00+00:00,13.6875,13.6875,13.6875,6.206701755523682,0,0.0,
2000-07-17 00:00:00+00:00,13.625,13.625,12.375,5.668220520019531,5300,0.0,
2000-07-18 00:00:00+00:00,12.5,12.5,12.5,5.668220520019531,0,0.0,
2000-07-19 00:00:00+00:00,12.5,12.5,12.5,5.668220520019531,0,0.0,
2000-07-20 00:00:00+00:00,12.5,12.5,12.5,5.668220520019531,0,0.0,
2000-07-21 00:00:00+00:00,12.5,12.5,12.5,5.668220520019531,0,0.0,
2000-07-24 00:00:00+00:00,12.5,12.5,12.5,5.668220520019531,0,0.0,
2000-07-25 00:00:00+00:00,13.0,13.125,13.0,5.951632976531982,4500,0.0,
2000-07-26 00:00:00+00:00,13.3125,13.5625,13.3125,6.150020599365234,800,0.0,
2000-07-27 00:00:00+00:00,13.625,13.8125,13.625,6.263383865356445,300,0.0,
2000-07-28 00:00:00+00:00,13.4375,14.0,13.4375,6.291726589202881,9600,0.0,
2000-07-31 00:00:00+00:00,13.9375,13.9375,12.875,6.121677875518799,3400,0.0,
2000-08-01 00:00:00+00:00,13.5,13.5,13.5,6.121677875518799,0,0.0,
2000-08-02 00:00:00+00:00,13.5,13.5,13.5,6.121677875518799,0,0.0,
2000-08-03 00:00:00+00:00,13.5,13.5,13.5,6.121677875518799,0,0.0,
2000-08-04 00:00:00+00:00,12.875,12.875,12.875,5.838266372680664,1400,0.0,
2000-08-07 00:00:00+00:00,12.875,12.875,12.875,5.838266372680664,1500,0.0,
2000-08-08 00:00:00+00:00,12.875,13.4375,12.875,6.093337059020996,1800,0.0,
2000-08-09 00:00:00+00:00,13.4375,13.4375,13.4375,6.093337059020996,0,0.0,
2000-08-10 00:00:00+00:00,13.75,13.75,13.75,6.235043525695801,400,0.0,
2000-08-11 00:00:00+00:00,13.75,13.75,13.75,6.235043525695801,0,0.0,
2000-08-14 00:00:00+00:00,13.0,13.125,13.0,5.951632976531982,20000,0.0,
2000-08-15 00:00:00+00:00,13.375,13.375,13.0,5.894948482513428,7500,0.0,
2000-08-16 00:00:00+00:00,13.0,13.0,13.0,5.894948482513428,0,0.0,
2000-08-17 00:00:00+00:00,13.0,13.0,13.0,5.894948482513428,0,0.0,
2000-08-18 00:00:00+00:00,13.375,13.375,13.375,6.06499719619751,100,0.0,
2000-08-21 00:00:00+00:00,13.6875,13.75,13.6875,6.235043525695801,1100,0.0,
2000-08-22 00:00:00+00:00,13.75,13.75,13.75,6.235043525695801,0,0.0,
2000-08-23 00:00:00+00:00,13.625,13.625,13.625,6.1783623695373535,300,0.0,
2000-08-24 00:00:00+00:00,13.75,13.75,13.75,6.235043525695801,400,0.0,
2000-08-25 00:00:00+00:00,13.75,13.75,13.75,6.235043525695801,0,0.0,
2000-08-28 00:00:00+00:00,13.75,14.25,13.75,6.461771488189697,6800,0.0,
2000-08-29 00:00:00+00:00,14.25,14.25,13.75,6.461771488189697,13400,0.0,
2000-08-30 00:00:00+00:00,13.75,14.0,13.0,6.348407745361328,12700,0.0,
2000-08-31 00:00:00+00:00,14.0,14.0,14.0,6.348407745361328,0,0.0,
2000-09-01 00:00:00+00:00,13.5,14.125,13.5,6.40509033203125,500,0.0,
2000-09-05 00:00:00+00:00,13.75,13.75,13.75,6.235043525695801,400,0.0,
2000-09-06 00:00:00+00:00,13.75,13.75,13.75,6.235043525695801,0,0.0,
2000-09-07 00:00:00+00:00,13.75,13.75,13.75,6.235043525695801,2100,0.0,
