date,SPG-PJ_Open,SPG-PJ_High,SPG-PJ_Low,SPG-PJ_Close,SPG-PJ_Volume,SPG-PJ_Dividends,SPG-PJ_Stock Splits
2005-06-29 00:00:00+00:00,67.11000061035156,67.11000061035156,67.11000061035156,19.91704750061035,0,0.0,
2005-06-30 00:00:00+00:00,67.5,67.5,67.5,20.032798767089844,400,0.0,
2005-07-01 00:00:00+00:00,67.5,67.5,67.5,20.032798767089844,0,0.0,
2005-07-05 00:00:00+00:00,67.5,67.5,67.5,20.032798767089844,0,0.0,
2005-07-06 00:00:00+00:00,67.5,67.5,67.5,20.032798767089844,0,0.0,
2005-07-07 00:00:00+00:00,68.0,68.0,68.0,20.18118667602539,200,0.0,
2005-07-08 00:00:00+00:00,68.0,68.0,68.0,20.18118667602539,0,0.0,
2005-07-11 00:00:00+00:00,67.5,67.5,67.5,20.032798767089844,100,0.0,
2005-07-12 00:00:00+00:00,67.5,67.5,67.5,20.032798767089844,0,0.0,
2005-07-13 00:00:00+00:00,67.12000274658203,67.12000274658203,67.12000274658203,19.920021057128903,600,0.0,
2005-07-14 00:00:00+00:00,68.0,68.0,68.0,20.18118667602539,400,0.0,
2005-07-15 00:00:00+00:00,68.5,68.5,68.0,20.18118667602539,400,0.0,
2005-07-18 00:00:00+00:00,68.0,68.25,68.0,20.255373001098636,300,0.0,
2005-07-19 00:00:00+00:00,68.25,68.25,68.25,20.255373001098636,0,0.0,
2005-07-20 00:00:00+00:00,68.25,68.25,68.25,20.255373001098636,0,0.0,
2005-07-21 00:00:00+00:00,69.25,69.5,69.25,20.626352310180664,1000,0.0,
2005-07-22 00:00:00+00:00,69.5,69.5,69.5,20.626352310180664,0,0.0,
2005-07-25 00:00:00+00:00,69.5,69.5,69.5,20.626352310180664,0,0.0,
2005-07-26 00:00:00+00:00,69.5,69.5,69.5,20.626352310180664,0,0.0,
2005-07-27 00:00:00+00:00,69.5,69.5,69.5,20.626352310180664,0,0.0,
2005-07-28 00:00:00+00:00,69.5,69.5,69.5,20.626352310180664,0,0.0,
2005-07-29 00:00:00+00:00,69.5,69.5,69.5,20.626352310180664,0,0.0,
2005-08-01 00:00:00+00:00,70.0,71.0,70.0,21.071531295776367,600,0.0,
2005-08-02 00:00:00+00:00,71.0,71.0,71.0,21.071531295776367,0,0.0,
2005-08-03 00:00:00+00:00,71.0,71.0,71.0,21.071531295776367,0,0.0,
2005-08-04 00:00:00+00:00,71.0,71.0,71.0,21.071531295776367,0,0.0,
2005-08-05 00:00:00+00:00,71.0,71.0,71.0,21.071531295776367,0,0.0,
2005-08-08 00:00:00+00:00,71.0,71.0,71.0,21.071531295776367,0,0.0,
2005-08-09 00:00:00+00:00,69.5,69.5,69.5,20.626352310180664,100,0.0,
2005-08-10 00:00:00+00:00,69.0,69.0,69.0,20.47796630859375,200,0.0,
2005-08-11 00:00:00+00:00,69.0,69.0,69.0,20.47796630859375,0,0.0,
2005-08-12 00:00:00+00:00,69.0,69.0,69.0,20.47796630859375,0,0.0,
2005-08-15 00:00:00+00:00,69.0,69.0,69.0,20.47796630859375,0,0.0,
2005-08-16 00:00:00+00:00,69.0,69.0,69.0,20.47796630859375,0,0.0,
2005-08-17 00:00:00+00:00,70.0,70.0,70.0,20.77474594116211,3300,0.0,
2005-08-18 00:00:00+00:00,69.5,69.5,69.5,20.626352310180664,100,0.0,
2005-08-19 00:00:00+00:00,69.5,69.5,69.5,20.626352310180664,0,0.0,
2005-08-22 00:00:00+00:00,69.5,69.5,69.5,20.626352310180664,0,0.0,
2005-08-23 00:00:00+00:00,69.5,69.5,69.5,20.626352310180664,0,0.0,
2005-08-24 00:00:00+00:00,69.5,69.5,69.5,20.626352310180664,0,0.0,
2005-08-25 00:00:00+00:00,69.75,69.75,69.75,20.700551986694336,100,0.0,
2005-08-26 00:00:00+00:00,69.75,69.75,69.75,20.700551986694336,0,0.0,
2005-08-29 00:00:00+00:00,70.0,70.0,70.0,20.77474594116211,100,0.0,
2005-08-30 00:00:00+00:00,70.0,70.0,70.0,20.77474594116211,0,0.0,
2005-08-31 00:00:00+00:00,70.0,70.0,70.0,20.77474594116211,0,0.0,
2005-09-01 00:00:00+00:00,70.0,70.0,70.0,20.77474594116211,0,0.0,
2005-09-02 00:00:00+00:00,70.0,70.0,70.0,20.77474594116211,0,0.0,
2005-09-06 00:00:00+00:00,70.5,70.5,70.5,20.923139572143555,500,0.0,
2005-09-07 00:00:00+00:00,70.5,70.5,70.5,20.923139572143555,0,0.0,
2005-09-08 00:00:00+00:00,70.5,70.5,70.5,20.923139572143555,0,0.0,
2005-09-09 00:00:00+00:00,70.25,70.75,70.25,20.997337341308597,200,0.0,
2005-09-12 00:00:00+00:00,70.75,70.75,70.75,20.997337341308597,0,0.0,
2005-09-13 00:00:00+00:00,69.9000015258789,69.9000015258789,69.75,20.700551986694336,200,0.0,
2005-09-14 00:00:00+00:00,69.75,69.75,69.75,21.0159912109375,0,1.0469,
2005-09-15 00:00:00+00:00,69.75,69.75,69.75,21.0159912109375,0,0.0,
2005-09-16 00:00:00+00:00,69.75,69.75,69.75,21.0159912109375,0,0.0,
2005-09-19 00:00:00+00:00,67.69999694824219,67.69999694824219,67.69999694824219,20.3983097076416,500,0.0,
2005-09-20 00:00:00+00:00,68.0,68.0,68.0,20.488698959350582,200,0.0,
2005-09-21 00:00:00+00:00,68.0,68.0,68.0,20.488698959350582,0,0.0,
2005-09-22 00:00:00+00:00,68.0,68.0,68.0,20.488698959350582,0,0.0,
2005-09-23 00:00:00+00:00,68.0,68.0,68.0,20.488698959350582,0,0.0,
2005-09-26 00:00:00+00:00,68.0,68.0,68.0,20.488698959350582,0,0.0,
2005-09-27 00:00:00+00:00,67.69999694824219,67.69999694824219,67.69999694824219,20.3983097076416,200,0.0,
2005-09-28 00:00:00+00:00,67.5,67.5,67.5,20.33806037902832,100,0.0,
2005-09-29 00:00:00+00:00,67.5,67.5,67.5,20.33806037902832,0,0.0,
2005-09-30 00:00:00+00:00,67.5,67.5,67.5,20.33806037902832,0,0.0,
2005-10-03 00:00:00+00:00,67.5,67.5,67.5,20.33806037902832,0,0.0,
2005-10-04 00:00:00+00:00,67.25,67.25,67.25,20.26272201538086,1000,0.0,
2005-10-05 00:00:00+00:00,67.25,67.25,67.25,20.26272201538086,0,0.0,
2005-10-06 00:00:00+00:00,67.25,67.25,67.25,20.26272201538086,0,0.0,
2005-10-07 00:00:00+00:00,67.25,67.25,67.25,20.26272201538086,0,0.0,
2005-10-10 00:00:00+00:00,67.0,67.25,66.25,19.961423873901367,1300,0.0,
2005-10-11 00:00:00+00:00,66.25,66.25,66.25,19.961423873901367,0,0.0,
2005-10-12 00:00:00+00:00,67.0,67.0,67.0,20.187400817871094,100,0.0,
2005-10-13 00:00:00+00:00,66.75,66.75,66.75,20.112075805664062,200,0.0,
2005-10-14 00:00:00+00:00,66.75,66.75,66.75,20.112075805664062,0,0.0,
2005-10-17 00:00:00+00:00,66.75,66.75,66.75,20.112075805664062,0,0.0,
2005-10-18 00:00:00+00:00,67.0,67.0,67.0,20.187400817871094,100,0.0,
2005-10-19 00:00:00+00:00,67.0,67.0,67.0,20.187400817871094,0,0.0,
2005-10-20 00:00:00+00:00,67.0,67.0,67.0,20.187400817871094,0,0.0,
2005-10-21 00:00:00+00:00,67.0,67.0,67.0,20.187400817871094,0,0.0,
2005-10-24 00:00:00+00:00,66.97000122070312,67.25,66.95999908447266,20.26272201538086,500,0.0,
2005-10-25 00:00:00+00:00,67.25,67.25,67.25,20.26272201538086,400,0.0,
2005-10-26 00:00:00+00:00,67.25,67.25,67.25,20.26272201538086,100,0.0,
2005-10-27 00:00:00+00:00,66.8499984741211,66.8499984741211,66.8499984741211,20.142202377319336,300,0.0,
2005-10-28 00:00:00+00:00,66.8499984741211,66.8499984741211,66.8499984741211,20.142202377319336,0,0.0,
2005-10-31 00:00:00+00:00,67.0999984741211,67.0999984741211,66.8499984741211,20.142202377319336,200,0.0,
2005-11-01 00:00:00+00:00,66.8499984741211,66.8499984741211,66.8499984741211,20.142202377319336,0,0.0,
2005-11-02 00:00:00+00:00,66.8499984741211,66.8499984741211,66.8499984741211,20.142202377319336,0,0.0,
2005-11-03 00:00:00+00:00,67.5999984741211,67.5999984741211,67.5999984741211,20.36817741394043,1000,0.0,
2005-11-04 00:00:00+00:00,67.0999984741211,67.0999984741211,66.8499984741211,20.142202377319336,900,0.0,
2005-11-07 00:00:00+00:00,66.8499984741211,66.8499984741211,66.8499984741211,20.142202377319336,0,0.0,
2005-11-08 00:00:00+00:00,66.8499984741211,66.8499984741211,66.8499984741211,20.142202377319336,0,0.0,
2005-11-09 00:00:00+00:00,66.8499984741211,66.8499984741211,66.8499984741211,20.142202377319336,0,0.0,
2005-11-10 00:00:00+00:00,66.8499984741211,66.8499984741211,66.8499984741211,20.142202377319336,0,0.0,
2005-11-11 00:00:00+00:00,66.8499984741211,66.8499984741211,66.8499984741211,20.142202377319336,0,0.0,
2005-11-14 00:00:00+00:00,66.8499984741211,66.8499984741211,66.8499984741211,20.142202377319336,0,0.0,
2005-11-15 00:00:00+00:00,67.0999984741211,67.0999984741211,66.8499984741211,20.142202377319336,700,0.0,
2005-11-16 00:00:00+00:00,66.8499984741211,66.8499984741211,66.8499984741211,20.142202377319336,0,0.0,
2005-11-17 00:00:00+00:00,66.8499984741211,66.8499984741211,66.8499984741211,20.142202377319336,0,0.0,
2005-11-18 00:00:00+00:00,66.8499984741211,66.8499984741211,66.8499984741211,20.142202377319336,0,0.0,
2005-11-21 00:00:00+00:00,66.8499984741211,66.8499984741211,66.8499984741211,20.142202377319336,0,0.0,
2005-11-22 00:00:00+00:00,66.8499984741211,66.8499984741211,66.8499984741211,20.142202377319336,0,0.0,
2005-11-23 00:00:00+00:00,66.8499984741211,66.8499984741211,66.8499984741211,20.142202377319336,0,0.0,
2005-11-25 00:00:00+00:00,66.8499984741211,66.8499984741211,66.8499984741211,20.142202377319336,0,0.0,
2005-11-28 00:00:00+00:00,66.8499984741211,66.8499984741211,66.8499984741211,20.142202377319336,0,0.0,
2005-11-29 00:00:00+00:00,66.8499984741211,66.8499984741211,66.8499984741211,20.142202377319336,0,0.0,
2005-11-30 00:00:00+00:00,66.6500015258789,66.6500015258789,66.6500015258789,20.08194732666016,100,0.0,
2005-12-01 00:00:00+00:00,66.44999694824219,66.44999694824219,66.30000305175781,19.97649383544922,300,0.0,
2005-12-02 00:00:00+00:00,66.30000305175781,66.30000305175781,66.30000305175781,19.97649383544922,0,0.0,
2005-12-05 00:00:00+00:00,66.0,66.19999694824219,66.0,19.94635963439941,400,0.0,
2005-12-06 00:00:00+00:00,66.0,66.25,66.0,19.961423873901367,700,0.0,
2005-12-07 00:00:00+00:00,66.25,66.25,66.25,19.961423873901367,0,0.0,
2005-12-08 00:00:00+00:00,66.25,66.25,66.25,19.961423873901367,0,0.0,
2005-12-09 00:00:00+00:00,66.0,66.25,66.0,19.961423873901367,400,0.0,
2005-12-12 00:00:00+00:00,66.25,66.25,66.25,19.961423873901367,0,0.0,
2005-12-13 00:00:00+00:00,66.25,66.25,66.25,19.961423873901367,100,0.0,
2005-12-14 00:00:00+00:00,64.94999694824219,65.0,64.94999694824219,19.883939743041992,400,1.0469,
2005-12-15 00:00:00+00:00,64.94999694824219,64.94999694824219,64.94999694824219,19.883939743041992,0,0.0,
2005-12-16 00:00:00+00:00,64.94999694824219,64.94999694824219,64.94999694824219,19.883939743041992,0,0.0,
2005-12-19 00:00:00+00:00,64.69999694824219,64.69999694824219,64.69999694824219,19.80740165710449,200,0.0,
2005-12-20 00:00:00+00:00,64.69999694824219,64.69999694824219,64.69999694824219,19.80740165710449,0,0.0,
2005-12-21 00:00:00+00:00,64.69999694824219,64.69999694824219,64.69999694824219,19.80740165710449,0,0.0,
2005-12-22 00:00:00+00:00,64.44999694824219,64.44999694824219,63.70000076293945,19.501270294189453,500,0.0,
2005-12-23 00:00:00+00:00,63.70000076293945,63.70000076293945,63.70000076293945,19.501270294189453,0,0.0,
2005-12-27 00:00:00+00:00,63.70000076293945,63.70000076293945,63.70000076293945,19.501270294189453,0,0.0,
2005-12-28 00:00:00+00:00,63.70000076293945,63.70000076293945,63.70000076293945,19.501270294189453,0,0.0,
2005-12-29 00:00:00+00:00,63.70000076293945,63.70000076293945,63.70000076293945,19.501270294189453,0,0.0,
2005-12-30 00:00:00+00:00,63.70000076293945,63.70000076293945,63.70000076293945,19.501270294189453,0,0.0,
2006-01-03 00:00:00+00:00,64.55000305175781,64.55000305175781,64.55000305175781,19.76148796081543,100,0.0,
2006-01-04 00:00:00+00:00,64.80000305175781,64.80000305175781,64.80000305175781,19.83801651000977,100,0.0,
2006-01-05 00:00:00+00:00,65.05000305175781,65.05000305175781,65.05000305175781,19.9145450592041,100,0.0,
2006-01-06 00:00:00+00:00,65.05000305175781,65.05000305175781,65.05000305175781,19.9145450592041,0,0.0,
2006-01-09 00:00:00+00:00,64.8499984741211,64.8499984741211,64.8499984741211,19.853328704833984,100,0.0,
2006-01-10 00:00:00+00:00,64.8499984741211,64.8499984741211,64.8499984741211,19.853328704833984,0,0.0,
2006-01-11 00:00:00+00:00,65.0999984741211,65.0999984741211,65.0999984741211,19.929859161376957,200,0.0,
2006-01-12 00:00:00+00:00,65.0999984741211,65.0999984741211,65.0999984741211,19.929859161376957,0,0.0,
2006-01-13 00:00:00+00:00,65.0999984741211,65.0999984741211,65.0999984741211,19.929859161376957,0,0.0,
2006-01-17 00:00:00+00:00,65.0999984741211,65.0999984741211,65.0999984741211,19.929859161376957,0,0.0,
2006-01-18 00:00:00+00:00,65.0999984741211,65.0999984741211,65.0999984741211,19.929859161376957,0,0.0,
2006-01-19 00:00:00+00:00,65.0,65.0,64.8499984741211,19.853328704833984,600,0.0,
2006-01-20 00:00:00+00:00,64.8499984741211,64.8499984741211,64.8499984741211,19.853328704833984,0,0.0,
2006-01-23 00:00:00+00:00,64.8499984741211,64.8499984741211,64.8499984741211,19.853328704833984,0,0.0,
2006-01-24 00:00:00+00:00,64.5999984741211,64.5999984741211,64.5999984741211,19.776790618896484,500,0.0,
2006-01-25 00:00:00+00:00,64.5999984741211,64.5999984741211,64.5999984741211,19.776790618896484,0,0.0,
2006-01-26 00:00:00+00:00,64.44999694824219,64.44999694824219,64.44999694824219,19.73086166381836,100,0.0,
