date,VOX_Open,VOX_High,VOX_Low,VOX_Close,VOX_Volume,VOX_Dividends,VOX_Stock Splits
2004-09-29 00:00:00+00:00,49.18999862670898,49.34999847412109,49.18999862670898,31.61683654785156,25200,0.0,
2004-09-30 00:00:00+00:00,49.43000030517578,49.43000030517578,49.43000030517578,31.668087005615234,100,0.0,
2004-10-01 00:00:00+00:00,49.43000030517578,49.43000030517578,49.43000030517578,31.668087005615234,0,0.0,
2004-10-04 00:00:00+00:00,49.43000030517578,49.43000030517578,49.43000030517578,31.668087005615234,0,0.0,
2004-10-05 00:00:00+00:00,49.43000030517578,49.43000030517578,49.43000030517578,31.668087005615234,0,0.0,
2004-10-06 00:00:00+00:00,51.130001068115234,51.130001068115234,51.130001068115234,32.75720977783203,20000,0.0,
2004-10-07 00:00:00+00:00,51.130001068115234,51.130001068115234,51.130001068115234,32.75720977783203,0,0.0,
2004-10-08 00:00:00+00:00,51.29999923706055,51.29999923706055,51.29999923706055,32.86612701416016,200,0.0,
2004-10-11 00:00:00+00:00,51.04999923706055,51.04999923706055,50.88999938964844,32.60344696044922,2000,0.0,
2004-10-12 00:00:00+00:00,50.88999938964844,50.88999938964844,50.88999938964844,32.60344696044922,0,0.0,
2004-10-13 00:00:00+00:00,50.88999938964844,50.88999938964844,50.88999938964844,32.60344696044922,0,0.0,
2004-10-14 00:00:00+00:00,50.88999938964844,50.88999938964844,50.88999938964844,32.60344696044922,0,0.0,
2004-10-15 00:00:00+00:00,50.88999938964844,50.88999938964844,50.88999938964844,32.60344696044922,0,0.0,
2004-10-18 00:00:00+00:00,50.88999938964844,50.88999938964844,50.88999938964844,32.60344696044922,0,0.0,
2004-10-19 00:00:00+00:00,50.470001220703125,50.470001220703125,50.470001220703125,32.33436584472656,100,0.0,
2004-10-20 00:00:00+00:00,50.33000183105469,50.33000183105469,50.18000030517578,32.14857864379883,300,0.0,
2004-10-21 00:00:00+00:00,49.95000076293945,50.119998931884766,49.84000015258789,32.11013412475586,3300,0.0,
2004-10-22 00:00:00+00:00,49.790000915527344,49.81999969482422,49.70000076293945,31.84105491638184,700,0.0,
2004-10-25 00:00:00+00:00,49.15999984741211,49.15999984741211,49.15999984741211,31.495098114013672,200,0.0,
2004-10-26 00:00:00+00:00,49.66999816894531,49.66999816894531,49.59000015258789,31.77059364318848,200,0.0,
2004-10-27 00:00:00+00:00,50.09999847412109,50.18000030517578,50.09999847412109,32.14857864379883,10000,0.0,
2004-10-28 00:00:00+00:00,50.2400016784668,50.47999954223633,50.2400016784668,32.263916015625,1200,0.0,
2004-10-29 00:00:00+00:00,50.68000030517578,50.77999877929688,50.68000030517578,32.48813247680664,1100,0.0,
2004-11-01 00:00:00+00:00,50.560001373291016,51.15999984741211,50.560001373291016,32.77642822265625,18300,0.0,
2004-11-02 00:00:00+00:00,51.369998931884766,51.66999816894531,51.34999847412109,32.9430046081543,41800,0.0,
2004-11-03 00:00:00+00:00,51.70000076293945,51.83000183105469,51.66999816894531,33.10316467285156,3400,0.0,
2004-11-04 00:00:00+00:00,52.09999847412109,52.22999954223633,52.09999847412109,33.46194076538086,300,0.0,
2004-11-05 00:00:00+00:00,52.56999969482422,52.61000061035156,52.56999969482422,33.70538711547852,2900,0.0,
2004-11-08 00:00:00+00:00,52.68999862670898,52.77999877929688,52.68999862670898,33.81431198120117,500,0.0,
2004-11-09 00:00:00+00:00,52.58000183105469,52.68999862670898,52.5099983215332,33.75664520263672,6500,0.0,
2004-11-10 00:00:00+00:00,52.900001525878906,53.15999984741211,52.86000061035156,33.89118576049805,5200,0.0,
2004-11-11 00:00:00+00:00,53.04999923706055,53.380001068115234,53.02000045776367,34.19870376586914,10700,0.0,
2004-11-12 00:00:00+00:00,53.27999877929688,53.43000030517578,53.27999877929688,34.23073959350586,1200,0.0,
2004-11-15 00:00:00+00:00,53.97999954223633,53.97999954223633,53.40999984741211,34.28199768066406,20600,0.0,
2004-11-16 00:00:00+00:00,53.40999984741211,53.470001220703125,53.2400016784668,34.19230270385742,10700,0.0,
2004-11-17 00:00:00+00:00,54.119998931884766,54.119998931884766,53.27999877929688,34.13462829589844,13200,0.0,
2004-11-18 00:00:00+00:00,53.459999084472656,53.68000030517578,53.459999084472656,34.38449478149414,500,0.0,
2004-11-19 00:00:00+00:00,53.2400016784668,53.2400016784668,52.9900016784668,33.94886016845703,10100,0.0,
2004-11-22 00:00:00+00:00,53.13999938964844,53.29999923706055,53.13999938964844,34.1474609375,500,0.0,
2004-11-23 00:00:00+00:00,52.970001220703125,53.16999816894531,52.90999984741211,33.95524978637695,37200,0.0,
2004-11-24 00:00:00+00:00,53.02999877929688,53.02999877929688,52.900001525878906,33.942440032958984,2700,0.0,
2004-11-26 00:00:00+00:00,53.369998931884766,53.369998931884766,53.27999877929688,34.16667175292969,18000,0.0,
2004-11-29 00:00:00+00:00,53.68000030517578,53.68000030517578,53.25,34.307621002197266,28200,0.0,
2004-11-30 00:00:00+00:00,53.459999084472656,53.459999084472656,53.20000076293945,34.19870376586914,52200,0.0,
2004-12-01 00:00:00+00:00,53.91999816894531,54.18000030517578,53.91999816894531,34.71123504638672,3900,0.0,
2004-12-02 00:00:00+00:00,54.93000030517578,55.47999954223633,54.93000030517578,35.230186462402344,9800,0.0,
2004-12-03 00:00:00+00:00,54.97999954223633,55.18999862670898,54.900001525878906,35.2237663269043,12000,0.0,
2004-12-06 00:00:00+00:00,54.75,54.75,54.630001068115234,35.03156280517578,900,0.0,
2004-12-07 00:00:00+00:00,54.7599983215332,54.7599983215332,54.15999984741211,34.698429107666016,5600,0.0,
2004-12-08 00:00:00+00:00,53.72999954223633,53.95000076293945,53.72999954223633,34.44856643676758,63300,0.0,
2004-12-09 00:00:00+00:00,53.4900016784668,54.16999816894531,53.400001525878906,34.704833984375,26500,0.0,
2004-12-10 00:00:00+00:00,54.20000076293945,54.20000076293945,54.20000076293945,34.72406005859375,300,0.0,
2004-12-13 00:00:00+00:00,54.90999984741211,54.90999984741211,54.7400016784668,35.172515869140625,2000,0.0,
2004-12-14 00:00:00+00:00,55.0,55.02999877929688,54.709999084472656,35.191749572753906,26700,0.0,
2004-12-15 00:00:00+00:00,55.06999969482422,55.06999969482422,54.619998931884766,35.082820892333984,17600,0.0,
2004-12-16 00:00:00+00:00,54.91999816894531,54.91999816894531,54.91999816894531,35.185340881347656,400,0.0,
2004-12-17 00:00:00+00:00,54.970001220703125,54.970001220703125,54.83000183105469,35.166114807128906,500,0.0,
2004-12-20 00:00:00+00:00,55.25,55.25,55.25,35.39673614501953,100,0.0,
2004-12-21 00:00:00+00:00,55.16999816894531,55.29999923706055,55.16999816894531,35.41597366333008,500,0.0,
2004-12-22 00:00:00+00:00,55.04999923706055,55.20000076293945,55.04999923706055,35.596702575683594,2400,0.41,
2004-12-23 00:00:00+00:00,55.18999862670898,55.20000076293945,55.130001068115234,35.62896728515625,2100,0.0,
