date,ROP_Open,ROP_High,ROP_Low,ROP_Close,ROP_Volume,ROP_Dividends,ROP_Stock Splits
1992-02-13 00:00:00+00:00,2.0,2.09375,2.0,1.6507428884506226,18506400,0.0,
1992-02-14 00:00:00+00:00,2.0625,2.28125,2.0625,1.814557671546936,3128000,0.0,
1992-02-18 00:00:00+00:00,2.21875,2.28125,2.0625,1.6633446216583252,2584800,0.0,
1992-02-19 00:00:00+00:00,2.09375,2.15625,2.03125,1.7389509677886963,2454400,0.0,
1992-02-20 00:00:00+00:00,2.125,2.28125,2.125,1.7893537282943726,1304000,0.0,
1992-02-21 00:00:00+00:00,2.21875,2.28125,2.21875,1.8397600650787356,616800,0.0,
1992-02-24 00:00:00+00:00,2.21875,2.3125,2.21875,1.8649612665176392,772800,0.0,
1992-02-25 00:00:00+00:00,2.265625,2.3125,2.25,1.8397600650787356,517600,0.0,
1992-02-26 00:00:00+00:00,2.3125,2.34375,2.25,1.8901638984680176,851200,0.0,
1992-02-27 00:00:00+00:00,2.28125,2.4375,2.28125,1.940568685531616,555200,0.0,
1992-02-28 00:00:00+00:00,2.4375,2.59375,2.375,2.0413761138916016,1108800,0.0,
1992-03-02 00:00:00+00:00,2.59375,2.609375,2.46875,2.0665791034698486,873600,0.0,
1992-03-03 00:00:00+00:00,2.546875,2.5625,2.4375,1.990973234176636,512000,0.0,
1992-03-04 00:00:00+00:00,2.46875,2.53125,2.4375,1.9657715559005735,163200,0.0,
1992-03-05 00:00:00+00:00,2.53125,2.53125,2.34375,1.8901638984680176,707200,0.0,
1992-03-06 00:00:00+00:00,2.390625,2.4375,2.34375,1.8901638984680176,765600,0.0,
1992-03-09 00:00:00+00:00,2.34375,2.4375,2.34375,1.9279661178588867,766400,0.0,
1992-03-10 00:00:00+00:00,2.34375,2.4375,2.34375,1.9657715559005735,93600,0.0,
1992-03-11 00:00:00+00:00,2.5,2.53125,2.4375,1.978371739387512,222400,0.0,
1992-03-12 00:00:00+00:00,2.4375,2.53125,2.4375,1.9657715559005735,89600,0.0,
1992-03-13 00:00:00+00:00,2.4375,2.5625,2.4375,2.0413761138916016,211200,0.0,
1992-03-16 00:00:00+00:00,2.5,2.5625,2.5,2.0665791034698486,94400,0.0,
1992-03-17 00:00:00+00:00,2.46875,2.5625,2.46875,1.990973234176636,150400,0.0,
1992-03-18 00:00:00+00:00,2.46875,2.46875,2.46875,1.990973234176636,52000,0.0,
1992-03-19 00:00:00+00:00,2.5625,2.5625,2.4375,1.9657715559005735,68800,0.0,
1992-03-20 00:00:00+00:00,2.4375,2.53125,2.4375,2.0413761138916016,124800,0.0,
1992-03-23 00:00:00+00:00,2.4375,2.515625,2.4375,2.003572940826416,314400,0.0,
1992-03-24 00:00:00+00:00,2.46875,2.515625,2.4375,1.9657715559005735,437600,0.0,
1992-03-25 00:00:00+00:00,2.53125,2.53125,2.4375,1.990973234176636,79200,0.0,
1992-03-26 00:00:00+00:00,2.40625,2.421875,2.40625,1.940568685531616,47200,0.0,
1992-03-27 00:00:00+00:00,2.5,2.5,2.4375,2.0161750316619877,79200,0.0,
1992-03-30 00:00:00+00:00,2.4375,2.5,2.4375,1.990973234176636,46400,0.0,
1992-03-31 00:00:00+00:00,2.4375,2.5,2.4375,2.0161750316619877,107200,0.0,
1992-04-01 00:00:00+00:00,2.4375,2.5,2.40625,1.9657715559005735,356000,0.0,
1992-04-02 00:00:00+00:00,2.5,2.5,2.4375,1.990973234176636,51200,0.0,
1992-04-03 00:00:00+00:00,2.4375,2.5,2.4375,1.990973234176636,116800,0.0,
1992-04-06 00:00:00+00:00,2.4375,2.5,2.4375,1.9657715559005735,71200,0.0,
1992-04-07 00:00:00+00:00,2.4375,2.5625,2.4375,2.0161750316619877,116000,0.0,
1992-04-08 00:00:00+00:00,2.4375,2.5,2.4375,2.0161750316619877,247200,0.0,
1992-04-09 00:00:00+00:00,2.4375,2.53125,2.4375,1.990973234176636,36000,0.0,
1992-04-10 00:00:00+00:00,2.46875,2.53125,2.46875,1.990973234176636,87200,0.0,
1992-04-13 00:00:00+00:00,2.46875,2.53125,2.46875,1.990973234176636,16000,0.0,
1992-04-14 00:00:00+00:00,2.53125,2.53125,2.46875,1.990973234176636,25600,0.0,
1992-04-15 00:00:00+00:00,2.46875,2.5,2.4375,1.9657715559005735,84800,0.0,
1992-04-16 00:00:00+00:00,2.46875,2.5,2.4375,1.9657715559005735,62400,0.0,
1992-04-20 00:00:00+00:00,2.40625,2.40625,2.375,1.9193017482757568,59200,0.005,
1992-04-21 00:00:00+00:00,2.375,2.375,2.375,1.9193017482757568,7200,0.0,
1992-04-22 00:00:00+00:00,2.375,2.46875,2.375,1.995066523551941,7200,0.0,
1992-04-23 00:00:00+00:00,2.375,2.421875,2.375,1.9193017482757568,179200,0.0,
1992-04-24 00:00:00+00:00,2.375,2.4375,2.34375,1.9445562362670896,252800,0.0,
1992-04-27 00:00:00+00:00,2.34375,2.4375,2.34375,1.894049882888794,62400,0.0,
1992-04-28 00:00:00+00:00,2.3125,2.34375,2.25,1.81828773021698,99200,0.0,
1992-04-29 00:00:00+00:00,2.34375,2.34375,2.25,1.843541383743286,552000,0.0,
1992-04-30 00:00:00+00:00,2.34375,2.34375,2.25,1.81828773021698,128000,0.0,
1992-05-01 00:00:00+00:00,2.3125,2.3125,2.3125,1.868794083595276,6400,0.0,
1992-05-04 00:00:00+00:00,2.25,2.3125,2.25,1.868794083595276,38400,0.0,
1992-05-05 00:00:00+00:00,2.25,2.25,2.203125,1.81828773021698,55200,0.0,
1992-05-06 00:00:00+00:00,2.1875,2.25,2.1875,1.767778992652893,461600,0.0,
1992-05-07 00:00:00+00:00,2.1875,2.1875,2.125,1.7172718048095703,28800,0.0,
1992-05-08 00:00:00+00:00,2.125,2.25,2.125,1.7425256967544556,551200,0.0,
1992-05-11 00:00:00+00:00,2.15625,2.25,2.15625,1.81828773021698,135200,0.0,
1992-05-12 00:00:00+00:00,2.15625,2.34375,2.15625,1.7930327653884888,291200,0.0,
1992-05-13 00:00:00+00:00,2.3125,2.3125,2.234375,1.8056598901748655,52800,0.0,
1992-05-14 00:00:00+00:00,2.21875,2.234375,2.21875,1.7930327653884888,326400,0.0,
1992-05-15 00:00:00+00:00,2.21875,2.21875,2.21875,1.7930327653884888,800,0.0,
1992-05-18 00:00:00+00:00,2.21875,2.21875,2.21875,1.7930327653884888,2400,0.0,
1992-05-19 00:00:00+00:00,2.21875,2.21875,2.21875,1.7930327653884888,27200,0.0,
1992-05-20 00:00:00+00:00,2.1875,2.25,2.15625,1.7425256967544556,62400,0.0,
1992-05-21 00:00:00+00:00,2.15625,2.15625,2.03125,1.6920173168182373,151200,0.0,
1992-05-22 00:00:00+00:00,2.09375,2.09375,2.03125,1.666763186454773,77600,0.0,
1992-05-26 00:00:00+00:00,1.9375,1.9375,1.75,1.5531201362609863,1848800,0.0,
1992-05-27 00:00:00+00:00,1.875,2.0,1.875,1.5910009145736694,980000,0.0,
1992-05-28 00:00:00+00:00,1.921875,2.0,1.84375,1.5278666019439695,801600,0.0,
1992-05-29 00:00:00+00:00,1.90625,1.90625,1.859375,1.515238881111145,256000,0.0,
1992-06-01 00:00:00+00:00,1.84375,1.90625,1.8125,1.515238881111145,144800,0.0,
1992-06-02 00:00:00+00:00,1.90625,1.90625,1.8125,1.5026121139526367,235200,0.0,
1992-06-03 00:00:00+00:00,1.90625,1.90625,1.8125,1.4647314548492432,50400,0.0,
1992-06-04 00:00:00+00:00,1.8125,1.875,1.8125,1.515238881111145,874400,0.0,
1992-06-05 00:00:00+00:00,1.875,1.875,1.875,1.515238881111145,4000,0.0,
1992-06-08 00:00:00+00:00,1.90625,1.90625,1.90625,1.5404924154281616,1600,0.0,
1992-06-09 00:00:00+00:00,1.8125,1.875,1.8125,1.4773579835891724,1157600,0.0,
1992-06-10 00:00:00+00:00,1.875,1.875,1.8125,1.4647314548492432,16800,0.0,
1992-06-11 00:00:00+00:00,1.84375,1.875,1.8125,1.515238881111145,36000,0.0,
1992-06-12 00:00:00+00:00,1.875,1.875,1.8125,1.4647314548492432,104000,0.0,
1992-06-15 00:00:00+00:00,1.8125,1.8125,1.71875,1.4142234325408936,316800,0.0,
1992-06-16 00:00:00+00:00,1.78125,1.78125,1.71875,1.4394770860671997,108000,0.0,
1992-06-17 00:00:00+00:00,1.71875,1.75,1.71875,1.4015958309173584,243200,0.0,
1992-06-18 00:00:00+00:00,1.6875,1.703125,1.65625,1.3637152910232544,1378400,0.0,
1992-06-19 00:00:00+00:00,1.65625,1.75,1.65625,1.4142234325408936,1427200,0.0,
1992-06-22 00:00:00+00:00,1.75,1.75,1.6875,1.3637152910232544,14400,0.0,
1992-06-23 00:00:00+00:00,1.65625,1.71875,1.65625,1.393096685409546,6400,0.005,
1992-06-24 00:00:00+00:00,1.703125,1.703125,1.65625,1.355103611946106,1123200,0.0,
1992-06-25 00:00:00+00:00,1.75,1.75,1.625,1.3171099424362185,159200,0.0,
1992-06-26 00:00:00+00:00,1.59375,1.65625,1.46875,1.266451716423035,258400,0.0,
1992-06-29 00:00:00+00:00,1.5625,1.59375,1.5625,1.291780710220337,1517600,0.0,
1992-06-30 00:00:00+00:00,1.59375,1.59375,1.46875,1.2791160345077517,27200,0.0,
1992-07-01 00:00:00+00:00,1.59375,1.625,1.59375,1.291780710220337,194400,0.0,
1992-07-02 00:00:00+00:00,1.6875,1.6875,1.59375,1.3171099424362185,143200,0.0,
1992-07-06 00:00:00+00:00,1.609375,1.625,1.609375,1.3171099424362185,400000,0.0,
1992-07-07 00:00:00+00:00,1.6875,1.6875,1.5625,1.266451716423035,1510400,0.0,
1992-07-08 00:00:00+00:00,1.5625,1.625,1.5,1.2284585237503052,1468000,0.0,
1992-07-09 00:00:00+00:00,1.46875,1.625,1.46875,1.241122841835022,408800,0.0,
1992-07-10 00:00:00+00:00,1.5625,1.65625,1.5625,1.3297748565673828,88000,0.0,
1992-07-13 00:00:00+00:00,1.65625,1.65625,1.546875,1.2791160345077517,198400,0.0,
1992-07-14 00:00:00+00:00,1.53125,1.5625,1.53125,1.266451716423035,644000,0.0,
1992-07-15 00:00:00+00:00,1.609375,1.65625,1.59375,1.3297748565673828,330400,0.0,
1992-07-16 00:00:00+00:00,1.625,1.625,1.546875,1.2791160345077517,175200,0.0,
1992-07-17 00:00:00+00:00,1.5,1.5,1.4375,1.2031289339065552,673600,0.0,
1992-07-20 00:00:00+00:00,1.5,1.5625,1.4375,1.2157933712005615,31200,0.0,
1992-07-21 00:00:00+00:00,1.53125,1.53125,1.53125,1.241122841835022,5600,0.0,
1992-07-22 00:00:00+00:00,1.4375,1.5625,1.4375,1.165135145187378,659200,0.0,
1992-07-23 00:00:00+00:00,1.5625,1.5625,1.4375,1.241122841835022,177600,0.0,
1992-07-24 00:00:00+00:00,1.4375,1.484375,1.4375,1.2031289339065552,48000,0.0,
1992-07-27 00:00:00+00:00,1.4375,1.53125,1.4375,1.241122841835022,4000,0.0,
1992-07-28 00:00:00+00:00,1.5,1.515625,1.46875,1.190464735031128,587200,0.0,
1992-07-29 00:00:00+00:00,1.46875,1.53125,1.46875,1.241122841835022,30400,0.0,
1992-07-30 00:00:00+00:00,1.484375,1.625,1.46875,1.3171099424362185,1344000,0.0,
1992-07-31 00:00:00+00:00,1.625,1.625,1.5625,1.266451716423035,6400,0.0,
1992-08-03 00:00:00+00:00,1.5625,1.6875,1.5625,1.367767333984375,77600,0.0,
1992-08-04 00:00:00+00:00,1.625,1.671875,1.625,1.3171099424362185,247200,0.0,
1992-08-05 00:00:00+00:00,1.703125,1.71875,1.6875,1.367767333984375,283200,0.0,
1992-08-06 00:00:00+00:00,1.625,1.703125,1.625,1.380432367324829,7200,0.0,
1992-08-07 00:00:00+00:00,1.625,1.65625,1.625,1.3424386978149414,301600,0.0,
1992-08-10 00:00:00+00:00,1.71875,1.71875,1.703125,1.380432367324829,80000,0.0,
1992-08-11 00:00:00+00:00,1.671875,1.6875,1.625,1.3171099424362185,299200,0.0,
1992-08-12 00:00:00+00:00,1.75,1.75,1.5625,1.3171099424362185,232000,0.0,
1992-08-13 00:00:00+00:00,1.5625,1.5625,1.53125,1.2537871599197388,480000,0.0,
1992-08-14 00:00:00+00:00,1.59375,1.59375,1.59375,1.291780710220337,6400,0.0,
1992-08-17 00:00:00+00:00,1.59375,1.59375,1.53125,1.241122841835022,576800,0.0,
1992-08-18 00:00:00+00:00,1.59375,1.59375,1.53125,1.2537871599197388,142400,0.0,
1992-08-19 00:00:00+00:00,1.53125,1.5625,1.53125,1.2537871599197388,177600,0.0,
1992-08-20 00:00:00+00:00,1.546875,1.546875,1.546875,1.2537871599197388,0,0.0,
1992-08-21 00:00:00+00:00,1.53125,1.5625,1.53125,1.266451716423035,27200,0.0,
1992-08-24 00:00:00+00:00,1.46875,1.59375,1.46875,1.291780710220337,38400,0.0,
1992-08-25 00:00:00+00:00,1.515625,1.53125,1.5,1.2284585237503052,196000,0.0,
1992-08-26 00:00:00+00:00,1.46875,1.5625,1.46875,1.2284585237503052,2765600,0.0,
1992-08-27 00:00:00+00:00,1.46875,1.515625,1.46875,1.2031289339065552,93600,0.0,
1992-08-28 00:00:00+00:00,1.53125,1.53125,1.53125,1.241122841835022,8000,0.0,
1992-08-31 00:00:00+00:00,1.5625,1.5625,1.46875,1.190464735031128,10400,0.0,
1992-09-01 00:00:00+00:00,1.46875,1.546875,1.46875,1.2157933712005615,138400,0.0,
1992-09-02 00:00:00+00:00,1.46875,1.46875,1.46875,1.190464735031128,20000,0.0,
1992-09-03 00:00:00+00:00,1.5625,1.59375,1.5,1.266451716423035,556000,0.0,
1992-09-04 00:00:00+00:00,1.5,1.578125,1.5,1.2791160345077517,5600,0.0,
1992-09-08 00:00:00+00:00,1.546875,1.5625,1.5,1.2284585237503052,352800,0.0,
1992-09-09 00:00:00+00:00,1.5,1.578125,1.5,1.2791160345077517,652000,0.0,
1992-09-10 00:00:00+00:00,1.53125,1.625,1.53125,1.241122841835022,26400,0.0,
1992-09-11 00:00:00+00:00,1.65625,1.75,1.625,1.367767333984375,232800,0.0,
1992-09-14 00:00:00+00:00,1.8125,2.25,1.8125,1.5450708866119385,1387200,0.0,
1992-09-15 00:00:00+00:00,1.9375,1.9375,1.8125,1.5704001188278198,123200,0.0,
1992-09-16 00:00:00+00:00,1.875,2.1875,1.875,1.7350378036499023,944800,0.0,
1992-09-17 00:00:00+00:00,2.1875,2.1875,1.96875,1.5957289934158323,203200,0.0,
1992-09-18 00:00:00+00:00,2.03125,2.03125,2.0,1.6210583448410034,519200,0.0,
1992-09-21 00:00:00+00:00,2.03125,2.0625,1.921875,1.671716570854187,1224000,0.0,
1992-09-22 00:00:00+00:00,1.953125,2.0625,1.953125,1.6337227821350098,854400,0.0,
1992-09-23 00:00:00+00:00,2.0625,2.0625,1.9375,1.671716570854187,35200,0.0,
1992-09-24 00:00:00+00:00,2.0625,2.0625,1.9375,1.6463873386383057,23200,0.0,
1992-09-25 00:00:00+00:00,1.9375,2.0,1.9375,1.6210583448410034,62400,0.0,
1992-09-28 00:00:00+00:00,1.9375,2.03125,1.9375,1.5830649137496948,144800,0.0,
1992-09-29 00:00:00+00:00,2.0,2.0625,1.953125,1.671716570854187,18400,0.0,
1992-09-30 00:00:00+00:00,1.9375,1.9375,1.9375,1.5704001188278198,3200,0.0,
1992-10-01 00:00:00+00:00,2.0625,2.0625,2.0625,1.671716570854187,41600,0.0,
1992-10-02 00:00:00+00:00,2.0625,2.078125,2.03125,1.671716570854187,102400,0.0,
1992-10-05 00:00:00+00:00,1.953125,1.984375,1.953125,1.6123015880584717,156000,0.005,
1992-10-06 00:00:00+00:00,1.9375,2.03125,1.9375,1.574216365814209,102400,0.0,
1992-10-07 00:00:00+00:00,1.9375,2.0,1.9375,1.6249972581863403,18400,0.0,
1992-10-08 00:00:00+00:00,2.0,2.03125,1.9375,1.65038800239563,456800,0.0,
1992-10-09 00:00:00+00:00,2.03125,2.03125,1.96875,1.5996065139770508,23200,0.0,
1992-10-12 00:00:00+00:00,2.03125,2.03125,1.9375,1.574216365814209,6400,0.0,
1992-10-13 00:00:00+00:00,1.9375,2.15625,1.9375,1.701169490814209,253600,0.0,
1992-10-14 00:00:00+00:00,2.0625,2.109375,2.0625,1.7138649225234983,105600,0.0,
1992-10-15 00:00:00+00:00,2.03125,2.125,2.03125,1.675778865814209,129600,0.0,
1992-10-16 00:00:00+00:00,2.03125,2.125,2.03125,1.7265605926513672,6400,0.0,
1992-10-19 00:00:00+00:00,2.125,2.125,2.0625,1.701169490814209,457600,0.0,
1992-10-20 00:00:00+00:00,2.125,2.15625,2.0625,1.7138649225234983,261600,0.0,
1992-10-21 00:00:00+00:00,2.140625,2.140625,2.0625,1.7392539978027344,244000,0.0,
1992-10-22 00:00:00+00:00,2.0625,2.140625,2.0625,1.675778865814209,113600,0.0,
1992-10-23 00:00:00+00:00,2.15625,2.15625,2.125,1.7265605926513672,140800,0.0,
1992-10-26 00:00:00+00:00,2.09375,2.1875,2.09375,1.7519513368606567,62400,0.0,
1992-10-27 00:00:00+00:00,2.1875,2.375,2.15625,1.8535130023956297,782400,0.0,
1992-10-28 00:00:00+00:00,2.375,2.375,2.25,1.9296841621398928,16000,0.0,
1992-10-29 00:00:00+00:00,2.359375,2.375,2.25,1.9296841621398928,102400,0.0,
1992-10-30 00:00:00+00:00,2.25,2.40625,2.25,1.8281221389770508,77600,0.0,
1992-11-02 00:00:00+00:00,2.25,2.25,2.25,1.8281221389770508,0,0.0,
1992-11-03 00:00:00+00:00,2.25,2.3125,2.25,1.878902792930603,4000,0.0,
1992-11-04 00:00:00+00:00,2.3125,2.40625,2.3125,1.878902792930603,116000,0.0,
1992-11-05 00:00:00+00:00,2.40625,2.40625,2.3125,1.878902792930603,134400,0.0,
1992-11-06 00:00:00+00:00,2.375,2.375,2.34375,1.9296841621398928,13600,0.0,
1992-11-09 00:00:00+00:00,2.375,2.4375,2.3125,1.9042946100234983,91200,0.0,
1992-11-10 00:00:00+00:00,2.4375,2.53125,2.3125,2.03124737739563,419200,0.0,
1992-11-11 00:00:00+00:00,2.4375,2.53125,2.4375,2.05663800239563,46400,0.0,
1992-11-12 00:00:00+00:00,2.53125,2.53125,2.4375,2.05663800239563,24800,0.0,
1992-11-13 00:00:00+00:00,2.4375,2.5,2.28125,1.8535130023956297,148800,0.0,
1992-11-16 00:00:00+00:00,2.40625,2.40625,2.28125,1.8535130023956297,132800,0.0,
1992-11-17 00:00:00+00:00,2.328125,2.359375,2.125,1.7265605926513672,285600,0.0,
1992-11-18 00:00:00+00:00,2.125,2.140625,2.03125,1.7265605926513672,566400,0.0,
1992-11-19 00:00:00+00:00,2.125,2.1875,2.09375,1.7519513368606567,196800,0.0,
1992-11-20 00:00:00+00:00,2.125,2.296875,2.125,1.8281221389770508,126400,0.0,
1992-11-23 00:00:00+00:00,2.25,2.25,2.25,1.8281221389770508,0,0.0,
1992-11-24 00:00:00+00:00,2.203125,2.28125,2.15625,1.7519513368606567,260800,0.0,
1992-11-25 00:00:00+00:00,2.265625,2.34375,2.25,1.9042946100234983,173600,0.0,
1992-11-27 00:00:00+00:00,2.28125,2.34375,2.28125,1.891599416732788,17600,0.0,
1992-11-30 00:00:00+00:00,2.25,2.34375,2.25,1.8281221389770508,397600,0.0,
1992-12-01 00:00:00+00:00,2.25,2.34375,2.25,1.891599416732788,77600,0.0,
1992-12-02 00:00:00+00:00,2.25,2.34375,2.25,1.891599416732788,92000,0.0,
1992-12-03 00:00:00+00:00,2.296875,2.34375,2.265625,1.9042946100234983,105600,0.0,
1992-12-04 00:00:00+00:00,2.25,2.34375,2.25,1.9042946100234983,29600,0.0,
1992-12-07 00:00:00+00:00,2.28125,2.28125,2.28125,1.8535130023956297,8000,0.0,
1992-12-08 00:00:00+00:00,2.28125,2.34375,2.28125,1.9042946100234983,46400,0.0,
1992-12-09 00:00:00+00:00,2.34375,2.46875,2.34375,1.9296841621398928,76800,0.0,
1992-12-10 00:00:00+00:00,2.4375,2.46875,2.34375,1.9042946100234983,82400,0.0,
1992-12-11 00:00:00+00:00,2.34375,2.34375,2.34375,1.9042946100234983,1600,0.0,
1992-12-14 00:00:00+00:00,2.34375,2.34375,2.34375,1.9042946100234983,4000,0.0,
1992-12-15 00:00:00+00:00,2.46875,2.46875,2.34375,1.9296841621398928,26400,0.0,
1992-12-16 00:00:00+00:00,2.34375,2.40625,2.21875,1.802731275558472,81600,0.0,
1992-12-17 00:00:00+00:00,2.25,2.28125,2.21875,1.8535130023956297,16800,0.0,
1992-12-18 00:00:00+00:00,2.28125,2.28125,2.25,1.8535130023956297,16800,0.0,
1992-12-21 00:00:00+00:00,2.28125,2.28125,2.28125,1.8535130023956297,48000,0.0,
1992-12-22 00:00:00+00:00,2.25,2.28125,2.21875,1.8281221389770508,154400,0.0,
1992-12-23 00:00:00+00:00,2.28125,2.28125,2.21875,1.8281221389770508,6400,0.0,
1992-12-24 00:00:00+00:00,2.28125,2.28125,2.28125,1.8535130023956297,4800,0.0,
1992-12-28 00:00:00+00:00,2.21875,2.28125,2.21875,1.8535130023956297,20800,0.0,
1992-12-29 00:00:00+00:00,2.21875,2.25,2.21875,1.8281221389770508,8000,0.0,
1992-12-30 00:00:00+00:00,2.1875,2.3125,2.1875,1.8535130023956297,76000,0.0,
1992-12-31 00:00:00+00:00,2.21875,2.28125,2.203125,1.8281221389770508,167200,0.0,
1993-01-04 00:00:00+00:00,2.21875,2.25,2.21875,1.8281221389770508,177600,0.0,
1993-01-05 00:00:00+00:00,2.25,2.375,2.25,1.9296841621398928,1566400,0.0,
1993-01-06 00:00:00+00:00,2.375,2.46875,2.375,1.980466604232788,880000,0.0,
1993-01-07 00:00:00+00:00,2.4375,2.5,2.40625,2.018551826477051,764800,0.0,
1993-01-08 00:00:00+00:00,2.5,2.5,2.40625,1.9550753831863403,374400,0.0,
1993-01-11 00:00:00+00:00,2.4375,2.46875,2.40625,2.0058577060699463,1232000,0.0,
1993-01-12 00:00:00+00:00,2.46875,2.5,2.4375,2.0058577060699463,466400,0.0,
1993-01-13 00:00:00+00:00,2.40625,2.5,2.40625,2.03124737739563,69600,0.0,
1993-01-14 00:00:00+00:00,2.5,2.5,2.4375,2.03124737739563,330400,0.0,
1993-01-15 00:00:00+00:00,2.5,2.78125,2.40625,2.259762763977051,2082400,0.0,
1993-01-18 00:00:00+00:00,2.75,2.84375,2.59375,2.1074180603027344,349600,0.0,
