date,LOAN_Open,LOAN_High,LOAN_Low,LOAN_Close,LOAN_Volume,LOAN_Dividends,LOAN_Stock Splits
1999-07-01 00:00:00+00:00,4.28125,4.3125,4.125,1.3935017585754397,7800,0.0,
1999-07-02 00:00:00+00:00,4.265625,4.28125,4.1875,1.3730090856552124,16300,0.0,
1999-07-06 00:00:00+00:00,4.1875,4.6875,4.1875,1.4754728078842163,68600,0.0,
1999-07-07 00:00:00+00:00,4.4375,4.5625,4.0625,1.332023859024048,33900,0.0,
1999-07-08 00:00:00+00:00,4.1875,4.25,4.125,1.3935017585754397,12400,0.0,
1999-07-09 00:00:00+00:00,4.0625,4.25,4.0625,1.3525162935256958,11300,0.0,
1999-07-12 00:00:00+00:00,4.3125,4.3125,3.875,1.3115314245224,15300,0.0,
1999-07-13 00:00:00+00:00,3.96875,4.0,3.75,1.2295607328414917,14400,0.0,
1999-07-14 00:00:00+00:00,3.75,3.875,3.625,1.209067940711975,21600,0.0,
1999-07-15 00:00:00+00:00,3.65625,3.6875,3.5625,1.209067940711975,9500,0.0,
1999-07-16 00:00:00+00:00,3.6875,3.9375,3.625,1.2910387516021729,6700,0.0,
1999-07-19 00:00:00+00:00,3.9375,3.9375,3.625,1.209067940711975,10100,0.0,
1999-07-20 00:00:00+00:00,3.625,3.625,3.5625,1.168082356452942,2100,0.0,
1999-07-21 00:00:00+00:00,3.71875,3.75,3.5625,1.209067940711975,26400,0.0,
1999-07-22 00:00:00+00:00,3.5625,3.6875,3.5,1.209067940711975,13800,0.0,
1999-07-23 00:00:00+00:00,3.875,3.9375,3.75,1.2705457210540771,23700,0.0,
1999-07-26 00:00:00+00:00,3.90625,4.0,3.75,1.2705457210540771,6300,0.0,
1999-07-27 00:00:00+00:00,3.96875,3.96875,3.75,1.2295607328414917,16900,0.0,
1999-07-28 00:00:00+00:00,3.625,3.625,3.5,1.168082356452942,8400,0.0,
1999-07-29 00:00:00+00:00,3.625,3.75,3.25,1.0656191110610962,5900,0.0,
1999-07-30 00:00:00+00:00,3.3125,3.5,3.0625,1.004141092300415,30800,0.0,
1999-08-02 00:00:00+00:00,3.375,3.375,3.25,1.0656191110610962,19600,0.0,
1999-08-03 00:00:00+00:00,3.25,3.25,3.0,0.9836483597755432,7600,0.0,
1999-08-04 00:00:00+00:00,3.0625,3.3125,3.0625,1.0656191110610962,14100,0.0,
1999-08-05 00:00:00+00:00,3.25,3.5,3.0625,1.0861116647720337,18400,0.0,
1999-08-06 00:00:00+00:00,3.25,3.6875,3.125,1.209067940711975,13500,0.0,
1999-08-09 00:00:00+00:00,3.8125,3.8125,3.5625,1.209067940711975,17600,0.0,
1999-08-10 00:00:00+00:00,3.6875,3.6875,3.34375,1.0963577032089231,5000,0.0,
1999-08-11 00:00:00+00:00,3.375,3.375,3.34375,1.1066044569015503,3300,0.0,
1999-08-12 00:00:00+00:00,3.34375,3.375,3.34375,1.1066044569015503,4500,0.0,
1999-08-13 00:00:00+00:00,3.25,3.375,3.25,1.1066044569015503,11800,0.0,
1999-08-16 00:00:00+00:00,3.34375,3.34375,3.0,1.0656191110610962,76500,0.0,
1999-08-17 00:00:00+00:00,3.125,3.1875,3.125,1.0451263189315796,9500,0.0,
1999-08-18 00:00:00+00:00,3.0,3.125,3.0,1.014387607574463,16000,0.0,
1999-08-19 00:00:00+00:00,3.0,3.0,3.0,0.9836483597755432,1000,0.0,
1999-08-20 00:00:00+00:00,3.125,3.25,3.125,1.0246336460113523,16800,0.0,
1999-08-23 00:00:00+00:00,3.125,3.125,3.125,1.0246336460113523,5700,0.0,
1999-08-24 00:00:00+00:00,3.125,3.125,3.125,1.0246336460113523,5600,0.0,
1999-08-25 00:00:00+00:00,3.125,3.125,3.0,0.9836483597755432,35800,0.0,
1999-08-26 00:00:00+00:00,3.1875,3.1875,3.0,1.004141092300415,24900,0.0,
1999-08-27 00:00:00+00:00,3.0,3.0,3.0,0.9836483597755432,300,0.0,
1999-08-30 00:00:00+00:00,3.03125,3.125,3.03125,1.004141092300415,7100,0.0,
1999-08-31 00:00:00+00:00,3.15625,3.3125,3.15625,1.0861116647720337,7600,0.0,
1999-09-01 00:00:00+00:00,3.375,3.625,3.21875,1.188575029373169,13000,0.0,
1999-09-02 00:00:00+00:00,3.5625,3.5625,3.34375,1.0963577032089231,13800,0.0,
1999-09-03 00:00:00+00:00,3.4375,3.4375,3.34375,1.0963577032089231,6700,0.0,
1999-09-07 00:00:00+00:00,3.28125,3.3125,3.15625,1.0861116647720337,24600,0.0,
1999-09-08 00:00:00+00:00,3.3125,3.3125,3.25,1.0656191110610962,3000,0.0,
1999-09-09 00:00:00+00:00,3.125,3.125,3.0625,1.0246336460113523,8700,0.0,
1999-09-10 00:00:00+00:00,3.21875,3.375,3.21875,1.1066044569015503,15400,0.0,
1999-09-13 00:00:00+00:00,3.375,3.375,3.25,1.0656191110610962,16900,0.0,
1999-09-14 00:00:00+00:00,3.3125,3.5,3.1875,1.1475896835327148,43300,0.0,
1999-09-15 00:00:00+00:00,3.5,3.5625,3.5,1.1475896835327148,21800,0.0,
1999-09-16 00:00:00+00:00,3.515625,3.875,3.515625,1.2705457210540771,23200,0.0,
1999-09-17 00:00:00+00:00,3.875,4.25,3.875,1.3525162935256958,39100,0.0,
1999-09-20 00:00:00+00:00,4.0625,4.125,3.875,1.3115314245224,21200,0.0,
1999-09-21 00:00:00+00:00,4.109375,4.109375,3.875,1.2705457210540771,16800,0.0,
1999-09-22 00:00:00+00:00,3.875,4.0625,3.875,1.280792474746704,38600,0.0,
1999-09-23 00:00:00+00:00,3.9375,4.0,3.875,1.3115314245224,12500,0.0,
1999-09-24 00:00:00+00:00,4.0,4.0,4.0,1.3115314245224,3000,0.0,
1999-09-27 00:00:00+00:00,4.03125,4.03125,3.3125,1.0861116647720337,14000,0.0,
1999-09-28 00:00:00+00:00,3.4375,3.75,3.3125,1.1066044569015503,10000,0.0,
1999-09-29 00:00:00+00:00,3.375,3.4375,3.375,1.127097249031067,1300,0.0,
1999-09-30 00:00:00+00:00,3.3125,3.375,3.25,1.0656191110610962,6400,0.0,
1999-10-01 00:00:00+00:00,3.0625,3.5625,3.0625,1.168082356452942,25400,0.0,
1999-10-04 00:00:00+00:00,3.4375,3.53125,3.25,1.0656191110610962,12000,0.0,
1999-10-05 00:00:00+00:00,3.375,3.5625,3.375,1.127097249031067,8400,0.0,
1999-10-06 00:00:00+00:00,3.25,3.25,3.25,1.0656191110610962,100,0.0,
1999-10-07 00:00:00+00:00,3.25,3.25,3.1875,1.0656191110610962,3400,0.0,
1999-10-08 00:00:00+00:00,3.09375,3.125,2.9375,0.9631553292274476,12300,0.0,
1999-10-11 00:00:00+00:00,3.0,3.09375,3.0,1.014387607574463,12700,0.0,
1999-10-12 00:00:00+00:00,3.0,3.375,2.9375,1.004141092300415,65300,0.0,
1999-10-13 00:00:00+00:00,3.25,3.25,3.0,0.9836483597755432,6800,0.0,
1999-10-14 00:00:00+00:00,3.03125,3.1875,3.03125,1.004141092300415,17000,0.0,
1999-10-15 00:00:00+00:00,2.875,3.0,2.703125,0.9836483597755432,8600,0.0,
1999-10-18 00:00:00+00:00,2.875,2.875,2.8125,0.942663311958313,1400,0.0,
1999-10-19 00:00:00+00:00,3.0,3.625,3.0,1.0758651494979858,23200,0.0,
1999-10-20 00:00:00+00:00,3.25,3.3125,3.0625,1.0861116647720337,15200,0.0,
1999-10-21 00:00:00+00:00,3.34375,3.34375,3.25,1.0656191110610962,3700,0.0,
1999-10-22 00:00:00+00:00,3.25,3.4375,3.125,1.127097249031067,44300,0.0,
1999-10-25 00:00:00+00:00,3.4375,3.4375,2.875,0.9836483597755432,21600,0.0,
1999-10-26 00:00:00+00:00,3.0,3.125,3.0,1.004141092300415,16000,0.0,
1999-10-27 00:00:00+00:00,3.0625,3.0625,3.0625,1.004141092300415,0,0.0,
1999-10-28 00:00:00+00:00,3.0625,3.25,3.0625,1.0656191110610962,11300,0.0,
1999-10-29 00:00:00+00:00,3.25,3.25,3.125,1.0246336460113523,8700,0.0,
1999-11-01 00:00:00+00:00,3.125,3.125,3.0625,1.004141092300415,4500,0.0,
1999-11-02 00:00:00+00:00,3.0625,3.3125,3.0625,1.0553724765777588,11100,0.0,
1999-11-03 00:00:00+00:00,3.1875,3.1875,3.015625,0.9887714385986328,3100,0.0,
1999-11-04 00:00:00+00:00,3.125,3.25,3.0625,1.0246336460113523,36000,0.0,
1999-11-05 00:00:00+00:00,3.1875,3.1875,3.0625,1.004141092300415,12200,0.0,
1999-11-08 00:00:00+00:00,3.09375,3.09375,3.09375,1.014387607574463,1000,0.0,
1999-11-09 00:00:00+00:00,3.0625,3.125,3.0625,1.0246336460113523,2100,0.0,
1999-11-10 00:00:00+00:00,3.0625,3.0625,2.875,0.9836483597755432,15800,0.0,
1999-11-11 00:00:00+00:00,3.125,3.1875,3.0625,1.004141092300415,14500,0.0,
1999-11-12 00:00:00+00:00,3.0625,3.1875,3.0625,1.0451263189315796,15500,0.0,
1999-11-15 00:00:00+00:00,3.25,3.25,3.125,1.0246336460113523,10100,0.0,
1999-11-16 00:00:00+00:00,3.25,3.25,3.0,0.9836483597755432,7800,0.0,
1999-11-17 00:00:00+00:00,3.046875,3.0625,3.03125,1.004141092300415,9900,0.0,
1999-11-18 00:00:00+00:00,3.0625,3.0625,3.03125,0.9938947558403016,6000,0.0,
1999-11-19 00:00:00+00:00,3.109375,3.109375,2.90625,0.9938947558403016,13500,0.0,
1999-11-22 00:00:00+00:00,2.875,3.15625,2.875,0.9938947558403016,32800,0.0,
1999-11-23 00:00:00+00:00,3.0625,3.125,2.75,0.942663311958313,19000,0.0,
1999-11-24 00:00:00+00:00,2.8125,2.875,2.8125,0.9221702218055724,4800,0.0,
1999-11-26 00:00:00+00:00,2.9375,2.9375,2.8125,0.9221702218055724,3800,0.0,
1999-11-29 00:00:00+00:00,2.84375,3.25,2.8125,1.0451263189315796,33500,0.0,
1999-11-30 00:00:00+00:00,3.0625,3.3125,3.0625,1.0861116647720337,32900,0.0,
1999-12-01 00:00:00+00:00,3.3125,5.125,3.25,1.168082356452942,831300,0.0,
1999-12-02 00:00:00+00:00,3.3125,3.625,3.125,1.0656191110610962,114400,0.0,
1999-12-03 00:00:00+00:00,3.25,3.625,3.25,1.1066044569015503,95300,0.0,
1999-12-06 00:00:00+00:00,3.46875,3.8125,3.3125,1.0861116647720337,27200,0.0,
1999-12-07 00:00:00+00:00,3.3125,3.5625,3.125,1.0656191110610962,36700,0.0,
1999-12-08 00:00:00+00:00,3.34375,3.5625,3.25,1.127097249031067,30500,0.0,
1999-12-09 00:00:00+00:00,3.5,3.5625,3.25,1.1066044569015503,69800,0.0,
1999-12-10 00:00:00+00:00,3.375,4.375,3.3125,1.4344874620437622,190100,0.0,
1999-12-13 00:00:00+00:00,4.09375,4.5,3.4375,1.209067940711975,113400,0.0,
1999-12-14 00:00:00+00:00,3.78125,4.0,3.625,1.2295607328414917,56300,0.0,
1999-12-15 00:00:00+00:00,3.8125,3.8125,3.375,1.188575029373169,50800,0.0,
1999-12-16 00:00:00+00:00,3.59375,3.6875,3.5,1.168082356452942,10900,0.0,
1999-12-17 00:00:00+00:00,3.75,3.75,3.5,1.188575029373169,10300,0.0,
1999-12-20 00:00:00+00:00,3.84375,4.1875,3.8125,1.3115314245224,144000,0.0,
1999-12-21 00:00:00+00:00,4.0,4.09375,3.875,1.3422704935073853,95200,0.0,
1999-12-22 00:00:00+00:00,4.15625,4.1875,3.875,1.2910387516021729,43000,0.0,
1999-12-23 00:00:00+00:00,3.96875,4.0,3.9375,1.2910387516021729,16700,0.0,
1999-12-27 00:00:00+00:00,4.0,4.0,3.8125,1.2500526905059814,17000,0.0,
1999-12-28 00:00:00+00:00,3.78125,4.0,3.6875,1.2500526905059814,29100,0.0,
1999-12-29 00:00:00+00:00,3.875,3.9375,3.6875,1.2500526905059814,37300,0.0,
1999-12-30 00:00:00+00:00,3.875,3.9375,3.625,1.2705457210540771,23100,0.0,
1999-12-31 00:00:00+00:00,3.875,4.0,3.875,1.3115314245224,42200,0.0,
2000-01-03 00:00:00+00:00,3.96875,4.8125,3.9375,1.516457438468933,115600,0.0,
2000-01-04 00:00:00+00:00,4.546875,4.75,4.1875,1.3935017585754397,78500,0.0,
2000-01-05 00:00:00+00:00,4.5,4.5,4.125,1.4754728078842163,39900,0.0,
2000-01-06 00:00:00+00:00,4.40625,4.5,4.3125,1.4139944314956665,38100,0.0,
2000-01-07 00:00:00+00:00,4.3125,4.3125,4.1875,1.4139944314956665,41000,0.0,
2000-01-10 00:00:00+00:00,4.34375,4.875,4.25,1.5574427843093872,97200,0.0,
2000-01-11 00:00:00+00:00,4.71875,5.0,4.625,1.5574427843093872,77800,0.0,
2000-01-12 00:00:00+00:00,4.625,4.75,4.375,1.516457438468933,36500,0.0,
2000-01-13 00:00:00+00:00,4.75,4.75,4.5,1.4754728078842163,25300,0.0,
2000-01-14 00:00:00+00:00,4.375,4.8125,4.3125,1.4139944314956665,38200,0.0,
2000-01-18 00:00:00+00:00,4.1875,4.1875,3.875,1.3730090856552124,42100,0.0,
2000-01-19 00:00:00+00:00,4.0625,4.125,3.9375,1.2910387516021729,23900,0.0,
2000-01-20 00:00:00+00:00,4.03125,4.1875,3.5,1.3115314245224,79900,0.0,
2000-01-21 00:00:00+00:00,4.0625,4.25,3.8125,1.2500526905059814,15300,0.0,
2000-01-24 00:00:00+00:00,4.03125,4.03125,3.9375,1.2910387516021729,40900,0.0,
2000-01-25 00:00:00+00:00,3.875,3.875,3.875,1.2705457210540771,1900,0.0,
2000-01-26 00:00:00+00:00,4.0,4.5,4.0,1.4754728078842163,72900,0.0,
2000-01-27 00:00:00+00:00,4.40625,4.5625,4.375,1.4549800157546997,25000,0.0,
2000-01-28 00:00:00+00:00,4.375,4.5,4.125,1.4344874620437622,21000,0.0,
2000-01-31 00:00:00+00:00,4.28125,4.5,4.25,1.4549800157546997,19300,0.0,
2000-02-01 00:00:00+00:00,4.25,4.5625,4.1875,1.4754728078842163,13100,0.0,
2000-02-02 00:00:00+00:00,4.46875,4.625,4.3125,1.4549800157546997,10600,0.0,
2000-02-03 00:00:00+00:00,4.625,4.6875,4.25,1.3935017585754397,18300,0.0,
2000-02-04 00:00:00+00:00,4.3125,4.375,4.25,1.3935017585754397,7500,0.0,
2000-02-07 00:00:00+00:00,4.25,4.4375,4.25,1.4139944314956665,31100,0.0,
2000-02-08 00:00:00+00:00,4.4375,4.4375,4.1875,1.3935017585754397,14300,0.0,
2000-02-09 00:00:00+00:00,4.125,4.4375,4.125,1.4549800157546997,28000,0.0,
2000-02-10 00:00:00+00:00,4.4375,4.4375,4.1875,1.3730090856552124,21600,0.0,
2000-02-11 00:00:00+00:00,4.25,4.3125,4.1875,1.4139944314956665,79900,0.0,
2000-02-14 00:00:00+00:00,4.25,4.375,4.1875,1.3935017585754397,28600,0.0,
2000-02-15 00:00:00+00:00,4.25,4.46875,4.25,1.4652265310287476,21200,0.0,
2000-02-16 00:00:00+00:00,5.4375,5.46875,4.75,1.6599061489105225,133900,0.0,
2000-02-17 00:00:00+00:00,5.125,5.3125,5.125,1.68039870262146,34900,0.0,
2000-02-18 00:00:00+00:00,5.15625,5.15625,4.875,1.5984288454055786,36700,0.0,
2000-02-22 00:00:00+00:00,4.5,4.75,4.4375,1.4754728078842163,36100,0.0,
2000-02-23 00:00:00+00:00,4.625,5.125,4.625,1.6394140720367432,23700,0.0,
2000-02-24 00:00:00+00:00,5.25,5.25,4.8125,1.6394140720367432,47300,0.0,
2000-02-25 00:00:00+00:00,4.8125,5.0,4.5,1.516457438468933,20700,0.0,
2000-02-28 00:00:00+00:00,4.375,5.0,4.375,1.5984288454055786,17700,0.0,
2000-02-29 00:00:00+00:00,4.625,4.875,4.625,1.5779361724853516,13000,0.0,
2000-03-01 00:00:00+00:00,4.8125,4.875,4.375,1.4908419847488403,31200,0.0,
2000-03-02 00:00:00+00:00,4.75,4.75,4.5,1.5574427843093872,40400,0.0,
2000-03-03 00:00:00+00:00,4.625,4.75,4.5,1.4754728078842163,24500,0.0,
2000-03-06 00:00:00+00:00,4.625,4.6875,4.5625,1.5369499921798706,14900,0.0,
2000-03-07 00:00:00+00:00,4.75,5.0,4.625,1.6394140720367432,34000,0.0,
2000-03-08 00:00:00+00:00,4.625,5.0,4.625,1.516457438468933,10300,0.0,
2000-03-09 00:00:00+00:00,4.6875,5.0,4.5,1.5574427843093872,17000,0.0,
2000-03-10 00:00:00+00:00,4.875,4.875,4.5625,1.5574427843093872,39000,0.0,
2000-03-13 00:00:00+00:00,4.5625,4.625,4.25,1.516457438468933,18800,0.0,
2000-03-14 00:00:00+00:00,4.5625,4.5625,4.5,1.4754728078842163,7100,0.0,
2000-03-15 00:00:00+00:00,4.3125,4.4375,4.1875,1.4549800157546997,7300,0.0,
2000-03-16 00:00:00+00:00,4.21875,4.75,4.21875,1.5574427843093872,26700,0.0,
2000-03-17 00:00:00+00:00,4.75,4.75,4.5,1.5574427843093872,88100,0.0,
2000-03-20 00:00:00+00:00,4.5,4.5,4.25,1.3935017585754397,7700,0.0,
2000-03-21 00:00:00+00:00,4.21875,4.625,3.875,1.516457438468933,43800,0.0,
2000-03-22 00:00:00+00:00,4.375,5.0,4.375,1.6394140720367432,44800,0.0,
2000-03-23 00:00:00+00:00,5.125,5.125,4.375,1.516457438468933,47600,0.0,
2000-03-24 00:00:00+00:00,4.375,4.625,4.34375,1.4344874620437622,20900,0.0,
2000-03-27 00:00:00+00:00,4.375,4.625,4.34375,1.4242407083511353,24700,0.0,
2000-03-28 00:00:00+00:00,4.5,4.625,4.25,1.4652265310287476,45600,0.0,
2000-03-29 00:00:00+00:00,4.46875,4.75,4.46875,1.5574427843093872,16200,0.0,
2000-03-30 00:00:00+00:00,4.6875,4.6875,4.25,1.3935017585754397,42200,0.0,
2000-03-31 00:00:00+00:00,4.375,4.375,4.25,1.3935017585754397,10400,0.0,
2000-04-03 00:00:00+00:00,4.125,4.125,4.0625,1.3525162935256958,4300,0.0,
2000-04-04 00:00:00+00:00,4.25,4.375,3.875,1.3115314245224,27300,0.0,
2000-04-05 00:00:00+00:00,4.0,4.0,4.0,1.3115314245224,5800,0.0,
2000-04-06 00:00:00+00:00,3.75,3.75,3.75,1.2295607328414917,2000,0.0,
2000-04-07 00:00:00+00:00,3.75,3.75,3.5,1.2295607328414917,12500,0.0,
2000-04-10 00:00:00+00:00,3.75,3.75,3.5,1.188575029373169,3800,0.0,
2000-04-11 00:00:00+00:00,3.6875,3.875,3.625,1.209067940711975,11700,0.0,
2000-04-12 00:00:00+00:00,3.5625,3.75,3.5,1.2295607328414917,19700,0.0,
2000-04-13 00:00:00+00:00,3.75,4.0,3.625,1.209067940711975,19600,0.0,
2000-04-14 00:00:00+00:00,3.375,3.5625,2.9375,1.0656191110610962,19300,0.0,
2000-04-17 00:00:00+00:00,3.15625,3.25,2.6875,0.8811851143836975,22000,0.0,
2000-04-18 00:00:00+00:00,2.90625,3.3125,2.90625,1.0656191110610962,15600,0.0,
2000-04-19 00:00:00+00:00,3.3125,3.5625,3.125,1.168082356452942,14200,0.0,
2000-04-20 00:00:00+00:00,3.53125,3.75,3.25,1.188575029373169,13300,0.0,
2000-04-24 00:00:00+00:00,3.75,3.75,3.4375,1.127097249031067,11700,0.0,
2000-04-25 00:00:00+00:00,3.4375,3.5625,3.4375,1.168082356452942,4500,0.0,
2000-04-26 00:00:00+00:00,3.4375,3.4375,3.4375,1.127097249031067,500,0.0,
2000-04-27 00:00:00+00:00,3.6875,3.75,3.5,1.1475896835327148,1700,0.0,
2000-04-28 00:00:00+00:00,3.375,3.8125,3.375,1.2500526905059814,1800,0.0,
2000-05-01 00:00:00+00:00,3.375,4.0625,3.375,1.332023859024048,8600,0.0,
2000-05-02 00:00:00+00:00,4.1875,4.75,4.1875,1.4754728078842163,52800,0.0,
2000-05-03 00:00:00+00:00,4.3125,4.5,4.1875,1.4549800157546997,48100,0.0,
2000-05-04 00:00:00+00:00,4.375,4.5,4.1875,1.3730090856552124,11300,0.0,
2000-05-05 00:00:00+00:00,4.1875,4.1875,4.1875,1.3730090856552124,1000,0.0,
2000-05-08 00:00:00+00:00,4.0,4.0625,4.0,1.332023859024048,3000,0.0,
2000-05-09 00:00:00+00:00,4.0,4.125,4.0,1.3115314245224,3700,0.0,
2000-05-10 00:00:00+00:00,4.0,4.0,3.625,1.2295607328414917,7300,0.0,
2000-05-11 00:00:00+00:00,3.625,3.625,3.625,1.188575029373169,1400,0.0,
2000-05-12 00:00:00+00:00,3.625,3.75,3.625,1.2295607328414917,4600,0.0,
2000-05-15 00:00:00+00:00,3.625,3.625,3.625,1.188575029373169,1000,0.0,
2000-05-16 00:00:00+00:00,3.625,3.625,3.5,1.1475896835327148,2500,0.0,
2000-05-17 00:00:00+00:00,3.5,3.5,3.5,1.1475896835327148,800,0.0,
2000-05-18 00:00:00+00:00,3.5,3.5,3.375,1.1066044569015503,1400,0.0,
2000-05-19 00:00:00+00:00,3.4375,3.4375,3.0,0.9836483597755432,5500,0.0,
2000-05-22 00:00:00+00:00,3.0,3.0,3.0,0.9836483597755432,0,0.0,
2000-05-23 00:00:00+00:00,3.1875,3.1875,2.6875,0.8811851143836975,11800,0.0,
2000-05-24 00:00:00+00:00,2.84375,2.84375,2.5625,0.9016775488853456,7200,0.0,
2000-05-25 00:00:00+00:00,2.71875,2.875,2.71875,0.9016775488853456,7500,0.0,
2000-05-26 00:00:00+00:00,2.6875,2.6875,2.6875,0.8811851143836975,1500,0.0,
2000-05-30 00:00:00+00:00,2.6875,2.6875,2.6875,0.8811851143836975,0,0.0,
2000-05-31 00:00:00+00:00,2.6875,2.6875,2.6875,0.8811851143836975,500,0.0,
2000-06-01 00:00:00+00:00,2.75,2.75,2.75,0.9016775488853456,200,0.0,
2000-06-02 00:00:00+00:00,2.875,3.0,2.875,0.9836483597755432,2100,0.0,
2000-06-05 00:00:00+00:00,2.890625,2.9375,2.875,0.9631553292274476,4400,0.0,
2000-06-06 00:00:00+00:00,2.9375,3.0,2.875,0.942663311958313,3400,0.0,
2000-06-07 00:00:00+00:00,2.875,2.875,2.875,0.942663311958313,800,0.0,
2000-06-08 00:00:00+00:00,3.125,3.125,3.0,1.0246336460113523,8000,0.0,
2000-06-09 00:00:00+00:00,2.9375,2.9375,2.9375,0.9631553292274476,1000,0.0,
2000-06-12 00:00:00+00:00,2.9375,2.9375,2.9375,0.9631553292274476,500,0.0,
2000-06-13 00:00:00+00:00,3.0,3.1875,3.0,1.0451263189315796,1900,0.0,
2000-06-14 00:00:00+00:00,3.1875,3.1875,3.1875,1.0451263189315796,0,0.0,
2000-06-15 00:00:00+00:00,3.0,3.0,2.75,0.9016775488853456,3000,0.0,
2000-06-16 00:00:00+00:00,2.75,2.75,2.75,0.9016775488853456,0,0.0,
2000-06-19 00:00:00+00:00,2.875,2.875,2.6875,0.8811851143836975,5600,0.0,
2000-06-20 00:00:00+00:00,2.6875,2.75,2.6875,0.9016775488853456,3200,0.0,
2000-06-21 00:00:00+00:00,2.6875,2.6875,2.40625,0.8197070360183716,7700,0.0,
2000-06-22 00:00:00+00:00,2.5,2.5,2.375,0.7787213921546936,500,0.0,
2000-06-23 00:00:00+00:00,2.375,2.625,2.375,0.8606919646263123,9000,0.0,
2000-06-26 00:00:00+00:00,2.5,2.5,2.4375,0.7992144227027893,1300,0.0,
2000-06-27 00:00:00+00:00,2.625,2.625,2.625,0.8606919646263123,1000,0.0,
2000-06-28 00:00:00+00:00,2.625,2.625,2.625,0.8606919646263123,0,0.0,
2000-06-29 00:00:00+00:00,2.5,2.5,2.1875,0.7889680862426758,13800,0.0,
2000-06-30 00:00:00+00:00,2.375,2.375,2.375,0.7787213921546936,3200,0.0,
2000-07-03 00:00:00+00:00,2.4375,2.4375,2.4375,0.7992144227027893,400,0.0,
2000-07-05 00:00:00+00:00,2.4375,2.5625,2.4375,0.84019935131073,3700,0.0,
2000-07-06 00:00:00+00:00,2.4375,2.4375,2.125,0.7172437310218811,29500,0.0,
2000-07-07 00:00:00+00:00,2.1875,2.5,2.125,0.8197070360183716,49800,0.0,
2000-07-10 00:00:00+00:00,2.46875,3.0625,2.4375,0.9836483597755432,68000,0.0,
2000-07-11 00:00:00+00:00,3.34375,3.5,2.8125,0.9221702218055724,25400,0.0,
2000-07-12 00:00:00+00:00,2.8125,2.8125,2.8125,0.9221702218055724,0,0.0,
