date,SQM_Open,SQM_High,SQM_Low,SQM_Close,SQM_Volume,SQM_Dividends,SQM_Stock Splits
1993-09-21 00:00:00+00:00,2.5803310871124268,2.6533589363098145,2.50730299949646,0.984279453754425,17419974,0.0,
1993-09-22 00:00:00+00:00,2.555988073348999,2.555988073348999,2.50730299949646,0.984279453754425,3319264,0.0,
1993-09-23 00:00:00+00:00,2.50730299949646,2.531646013259888,2.50730299949646,0.989057183265686,1261156,0.0,
1993-09-24 00:00:00+00:00,2.50730299949646,2.531646013259888,2.50730299949646,0.9938355088233948,201292,0.0,
1993-09-27 00:00:00+00:00,2.531646013259888,2.568160057067871,2.531646013259888,1.0033917427062988,316316,0.0,
1993-09-28 00:00:00+00:00,2.543817043304444,2.555988073348999,2.50730299949646,0.9938355088233948,351234,0.0,
1993-09-29 00:00:00+00:00,2.531646013259888,2.543817043304444,2.519474029541016,0.989057183265686,749710,0.0,
1993-09-30 00:00:00+00:00,2.519474029541016,2.543817043304444,2.519474029541016,0.9938355088233948,767169,0.0,
1993-10-01 00:00:00+00:00,2.555988073348999,2.5925021171569824,2.555988073348999,1.0177252292633057,654199,0.0,
1993-10-04 00:00:00+00:00,2.5803310871124268,2.5925021171569824,2.555988073348999,1.0033917427062988,496041,0.0,
1993-10-05 00:00:00+00:00,2.543817043304444,2.568160057067871,2.543817043304444,1.0081695318222046,215670,0.0,
1993-10-06 00:00:00+00:00,2.568160057067871,2.5925021171569824,2.568160057067871,1.0177252292633057,353288,0.0,
1993-10-07 00:00:00+00:00,2.5925021171569824,2.5925021171569824,2.543817043304444,0.9986134767532348,94484,0.0,
1993-10-08 00:00:00+00:00,2.543817043304444,2.568160057067871,2.531646013259888,1.0033917427062988,211562,0.0,
1993-10-11 00:00:00+00:00,2.568160057067871,2.5803310871124268,2.568160057067871,1.0081695318222046,492960,0.0,
1993-10-12 00:00:00+00:00,2.5925021171569824,2.689872980117798,2.568160057067871,1.0559498071670532,816465,0.0,
1993-10-13 00:00:00+00:00,2.689872980117798,2.689872980117798,2.5803310871124268,1.0225038528442385,814411,0.0,
1993-10-14 00:00:00+00:00,2.6046741008758545,2.6046741008758545,2.5803310871124268,1.012947678565979,653172,0.0,
1993-10-15 00:00:00+00:00,2.6046741008758545,2.6046741008758545,2.531646013259888,0.9986134767532348,158158,0.0,
1993-10-18 00:00:00+00:00,2.555988073348999,2.5803310871124268,2.555988073348999,1.012947678565979,763061,0.0,
1993-10-19 00:00:00+00:00,2.568160057067871,2.5803310871124268,2.568160057067871,1.012947678565979,495014,0.0,
1993-10-20 00:00:00+00:00,2.568160057067871,2.5803310871124268,2.555988073348999,1.012947678565979,95511,0.0,
1993-10-21 00:00:00+00:00,2.5803310871124268,2.677701950073242,2.5803310871124268,1.0416154861450195,749710,0.0,
1993-10-22 00:00:00+00:00,2.6533589363098145,2.677701950073242,2.6290171146392822,1.036837816238403,198211,0.0,
1993-10-25 00:00:00+00:00,2.6533589363098145,2.6655309200286865,2.6533589363098145,1.0416154861450195,68809,0.0,
1993-10-26 00:00:00+00:00,2.641187906265259,2.641187906265259,2.5925021171569824,1.0225038528442385,426205,0.0,
1993-10-27 00:00:00+00:00,2.616844892501831,2.6533589363098145,2.616844892501831,1.036837816238403,274209,0.0,
1993-10-28 00:00:00+00:00,2.6290171146392822,2.6533589363098145,2.6290171146392822,1.0416154861450195,517608,0.0,
1993-10-29 00:00:00+00:00,2.6533589363098145,2.6655309200286865,2.641187906265259,1.046393871307373,202319,0.0,
1993-11-01 00:00:00+00:00,2.689872980117798,2.823759078979492,2.689872980117798,1.0607283115386963,543283,0.0,
1993-11-02 00:00:00+00:00,2.7142159938812256,2.7263879776000977,2.689872980117798,1.0607283115386963,642902,0.0,
1993-11-03 00:00:00+00:00,2.677701950073242,2.689872980117798,2.6046741008758545,1.0225038528442385,431340,0.0,
1993-11-04 00:00:00+00:00,2.5925021171569824,2.5925021171569824,2.519474029541016,0.989057183265686,499122,0.0,
1993-11-05 00:00:00+00:00,2.50730299949646,2.50730299949646,2.482959985733032,0.9747231602668762,185887,0.0,
1993-11-08 00:00:00+00:00,2.4586169719696045,2.482959985733032,2.4586169719696045,0.9747231602668762,55458,0.0,
1993-11-09 00:00:00+00:00,2.470788955688477,2.470788955688477,2.4586169719696045,0.9651668667793274,27729,0.0,
1993-11-10 00:00:00+00:00,2.470788955688477,2.470788955688477,2.4586169719696045,0.9651668667793274,91403,0.0,
1993-11-11 00:00:00+00:00,2.434274911880493,2.434274911880493,2.3855888843536377,0.9460551142692566,194103,0.0,
1993-11-12 00:00:00+00:00,2.3977599143981934,2.495131015777588,2.3977599143981934,0.9795005321502686,280371,0.0,
1993-11-15 00:00:00+00:00,2.50730299949646,2.50730299949646,2.482959985733032,0.9747231602668762,242372,0.0,
1993-11-16 00:00:00+00:00,2.495131015777588,2.495131015777588,2.4586169719696045,0.9651668667793274,26702,0.0,
1993-11-17 00:00:00+00:00,2.482959985733032,2.519474029541016,2.4586169719696045,0.969944953918457,283452,0.0,
1993-11-18 00:00:00+00:00,2.495131015777588,2.531646013259888,2.495131015777588,0.984279453754425,410800,0.0,
1993-11-19 00:00:00+00:00,2.50730299949646,2.50730299949646,2.470788955688477,0.9747231602668762,187941,0.0,
1993-11-22 00:00:00+00:00,2.4586169719696045,2.4586169719696045,2.434274911880493,0.955611288547516,160212,0.0,
1993-11-23 00:00:00+00:00,2.422102928161621,2.434274911880493,2.3977599143981934,0.9412761926651,196157,0.0,
1993-11-24 00:00:00+00:00,2.373418092727661,2.409931898117065,2.373418092727661,0.9460551142692566,427232,0.0,
1993-11-26 00:00:00+00:00,2.3977599143981934,2.422102928161621,2.373418092727661,0.9317209124565125,367666,0.0,
1993-11-29 00:00:00+00:00,2.361246109008789,2.3855888843536377,2.3490750789642334,0.9269425272941588,279344,0.0,
1993-11-30 00:00:00+00:00,2.3369040489196777,2.3490750789642334,2.31256103515625,0.9078304171562196,263939,0.0,
1993-12-01 00:00:00+00:00,2.2882180213928223,2.2882180213928223,2.2760469913482666,0.8934963345527649,209508,0.0,
1993-12-02 00:00:00+00:00,2.2760469913482666,2.31256103515625,2.2760469913482666,0.9078304171562196,188968,0.0,
1993-12-03 00:00:00+00:00,2.3369040489196777,2.361246109008789,2.31256103515625,0.9221646189689636,176644,0.0,
1993-12-06 00:00:00+00:00,2.31256103515625,2.3247320652008057,2.2638750076293945,0.8982742428779602,399503,0.0,
1993-12-07 00:00:00+00:00,2.31256103515625,2.3369040489196777,2.2882180213928223,0.8982742428779602,378963,0.0,
1993-12-08 00:00:00+00:00,2.31256103515625,2.3247320652008057,2.31256103515625,0.9078304171562196,230048,0.0,
1993-12-09 00:00:00+00:00,2.31256103515625,2.4586169719696045,2.300389051437378,0.9317209124565125,982839,0.0,
1993-12-10 00:00:00+00:00,2.3977599143981934,2.422102928161621,2.3855888843536377,0.9460551142692566,919165,0.0,
1993-12-13 00:00:00+00:00,2.434274911880493,2.482959985733032,2.434274911880493,0.9747231602668762,567931,0.0,
1993-12-14 00:00:00+00:00,2.50730299949646,2.543817043304444,2.446445941925049,0.9603890180587769,2193672,0.0,
1993-12-15 00:00:00+00:00,2.434274911880493,2.446445941925049,2.434274911880493,0.955611288547516,2416531,0.0,
1993-12-16 00:00:00+00:00,2.4586169719696045,2.4586169719696045,2.434274911880493,0.955611288547516,735332,0.0,
1993-12-17 00:00:00+00:00,2.434274911880493,2.4586169719696045,2.434274911880493,0.9651668667793274,397449,0.0,
1993-12-20 00:00:00+00:00,2.470788955688477,2.495131015777588,2.4586169719696045,0.9795005321502686,495014,0.0,
1993-12-21 00:00:00+00:00,2.495131015777588,2.50730299949646,2.482959985733032,0.9747231602668762,463177,0.0,
1993-12-22 00:00:00+00:00,2.50730299949646,2.568160057067871,2.50730299949646,1.0081695318222046,1401855,0.0,
1993-12-23 00:00:00+00:00,2.5803310871124268,2.641187906265259,2.5803310871124268,1.027281403541565,374855,0.0,
1993-12-27 00:00:00+00:00,2.6655309200286865,2.7142159938812256,2.6655309200286865,1.0607283115386963,208481,0.0,
1993-12-28 00:00:00+00:00,2.7263879776000977,2.884614944458008,2.7263879776000977,1.118064284324646,434421,0.0,
1993-12-29 00:00:00+00:00,2.835930109024048,2.835930109024048,2.750730037689209,1.0798399448394775,391287,0.0,
1993-12-30 00:00:00+00:00,2.7750730514526367,2.81158709526062,2.7750730514526367,1.1037306785583496,1187212,0.0,
1993-12-31 00:00:00+00:00,2.823759078979492,2.9941580295562744,2.823759078979492,1.165845274925232,861653,0.0,
1994-01-03 00:00:00+00:00,2.921129941940308,2.9819860458374023,2.89678692817688,1.1610674858093262,960245,0.0,
1994-01-04 00:00:00+00:00,2.945472002029419,2.945472002029419,2.89678692817688,1.146733283996582,413881,0.0,
1994-01-05 00:00:00+00:00,2.921129941940308,2.945472002029419,2.8481009006500244,1.141954779624939,610038,0.0,
1994-01-06 00:00:00+00:00,2.921129941940308,2.921129941940308,2.835930109024048,1.1132869720458984,115024,0.0,
1994-01-07 00:00:00+00:00,2.835930109024048,2.835930109024048,2.7750730514526367,1.0893959999084473,218751,0.0,
1994-01-10 00:00:00+00:00,2.7750730514526367,2.7872440814971924,2.7385590076446533,1.0941745042800903,797979,0.0,
1994-01-11 00:00:00+00:00,2.7872440814971924,2.823759078979492,2.7872440814971924,1.108508825302124,387179,0.0,
1994-01-12 00:00:00+00:00,2.8481009006500244,2.8481009006500244,2.81158709526062,1.108508825302124,655226,0.0,
1994-01-13 00:00:00+00:00,2.835930109024048,2.8481009006500244,2.81158709526062,1.1132869720458984,558688,0.0,
1994-01-14 00:00:00+00:00,2.823759078979492,2.8602728843688965,2.823759078979492,1.1228431463241575,295776,0.0,
1994-01-17 00:00:00+00:00,2.884614944458008,2.957643985748291,2.884614944458008,1.1610674858093262,908895,0.0,
1994-01-18 00:00:00+00:00,2.9698150157928467,2.9819860458374023,2.957643985748291,1.165845274925232,668577,0.0,
1994-01-19 00:00:00+00:00,2.957643985748291,3.0185000896453857,2.957643985748291,1.1849573850631714,239291,0.0,
1994-01-20 00:00:00+00:00,3.0185000896453857,3.140213966369629,3.00632905960083,1.2184041738510132,795925,0.0,
1994-01-21 00:00:00+00:00,3.140213966369629,3.1767280101776123,3.09152889251709,1.2231820821762085,249561,0.0,
1994-01-24 00:00:00+00:00,3.115870952606201,3.213242053985596,3.115870952606201,1.2470721006393433,270101,0.0,
1994-01-25 00:00:00+00:00,3.152385950088501,3.152385950088501,3.067186117172241,1.2136261463165283,162266,0.0,
1994-01-26 00:00:00+00:00,3.067186117172241,3.140213966369629,3.0185000896453857,1.2231820821762085,621335,0.0,
1994-01-27 00:00:00+00:00,3.115870952606201,3.128042936325073,3.09152889251709,1.2184041738510132,239291,0.0,
1994-01-28 00:00:00+00:00,3.115870952606201,3.115870952606201,3.103699922561645,1.2184041738510132,195130,0.0,
1994-01-31 00:00:00+00:00,3.128042936325073,3.213242053985596,3.128042936325073,1.2614057064056396,220805,0.0,
1994-02-01 00:00:00+00:00,3.2375850677490234,3.310612916946411,3.2375850677490234,1.29485285282135,853437,0.0,
