date,PATK_Open,PATK_High,PATK_Low,PATK_Close,PATK_Volume,PATK_Dividends,PATK_Stock Splits
1980-03-17 00:00:00+00:00,0.0,0.3703700006008148,0.2962960004806518,0.2383297681808471,5400,0.0,
1980-03-18 00:00:00+00:00,0.0,0.3703700006008148,0.2962960004806518,0.2383297681808471,4050,0.0,
1980-03-19 00:00:00+00:00,0.0,0.3703700006008148,0.2962960004806518,0.2383297681808471,8775,0.0,
1980-03-20 00:00:00+00:00,0.0,0.3703700006008148,0.2962960004806518,0.2383297681808471,13500,0.0,
1980-03-21 00:00:00+00:00,0.0,0.3703700006008148,0.2962960004806518,0.2383297681808471,6075,0.0,
1980-03-24 00:00:00+00:00,0.0,0.3703700006008148,0.2962960004806518,0.2383297681808471,4050,0.0,
1980-03-25 00:00:00+00:00,0.0,0.3703700006008148,0.2962960004806518,0.2383297681808471,18900,0.0,
1980-03-26 00:00:00+00:00,0.0,0.3888890147209167,0.3148150146007538,0.2532257437705993,1350,0.0,
1980-03-27 00:00:00+00:00,0.0,0.3703700006008148,0.2962960004806518,0.2383297681808471,16875,0.0,
1980-03-28 00:00:00+00:00,0.2962960004806518,0.2962960004806518,0.2962960004806518,0.2383297681808471,0,0.0,
1980-03-31 00:00:00+00:00,0.0,0.3703700006008148,0.2962960004806518,0.2383297681808471,20250,0.0,
1980-04-01 00:00:00+00:00,0.2962960004806518,0.2962960004806518,0.2962960004806518,0.2383297681808471,0,0.0,
1980-04-02 00:00:00+00:00,0.2962960004806518,0.2962960004806518,0.2962960004806518,0.2383297681808471,0,0.0,
1980-04-03 00:00:00+00:00,0.0,0.3703700006008148,0.2962960004806518,0.2383297681808471,7425,0.0,
1980-04-07 00:00:00+00:00,0.2962960004806518,0.2962960004806518,0.2962960004806518,0.2383297681808471,0,0.0,
1980-04-08 00:00:00+00:00,0.2962960004806518,0.2962960004806518,0.2962960004806518,0.2383297681808471,0,0.0,
