date,XBI_Open,XBI_High,XBI_Low,XBI_Close,XBI_Volume,XBI_Dividends,XBI_Stock Splits
2006-02-06 00:00:00+00:00,16.5,16.5,16.399999618530273,15.59865379333496,36600,0.0,
2006-02-07 00:00:00+00:00,16.469999313354492,16.520000457763672,16.366666793823242,15.551145553588867,16500,0.0,
2006-02-08 00:00:00+00:00,16.34000015258789,16.360000610351562,16.266666412353516,15.544811248779297,1500,0.0,
2006-02-09 00:00:00+00:00,16.549999237060547,16.72333335876465,16.51333236694336,15.690505981445312,36300,0.0,
2006-02-10 00:00:00+00:00,16.399999618530273,16.559999465942383,16.329999923706055,15.734850883483888,16200,0.0,
2006-02-13 00:00:00+00:00,16.40999984741211,16.40999984741211,16.316667556762695,15.513140678405762,118800,0.0,
2006-02-14 00:00:00+00:00,16.459999084472656,16.479999542236328,16.459999084472656,15.658827781677246,600,0.0,
2006-02-15 00:00:00+00:00,16.64666748046875,16.989999771118164,16.64666748046875,16.061071395874023,19800,0.0,
2006-02-16 00:00:00+00:00,17.123332977294922,17.200000762939453,17.09666633605957,16.342960357666016,3600,0.0,
2006-02-17 00:00:00+00:00,17.25,17.25666618347168,17.206666946411133,16.371456146240234,76500,0.0,
2006-02-21 00:00:00+00:00,17.233333587646484,17.233333587646484,16.926666259765625,16.11175537109375,219300,0.0,
2006-02-22 00:00:00+00:00,17.136667251586914,17.31999969482422,17.126667022705078,16.45697784423828,7200,0.0,
2006-02-23 00:00:00+00:00,17.25,17.389999389648438,17.25,16.498149871826172,63600,0.0,
2006-02-24 00:00:00+00:00,17.416667938232422,17.69333267211914,17.40999984741211,16.811704635620117,172800,0.0,
2006-02-27 00:00:00+00:00,18.0,18.143333435058597,17.889999389648438,17.21394920349121,104400,0.0,
2006-02-28 00:00:00+00:00,18.0,18.0,17.700000762939453,16.833881378173828,13200,0.0,
2006-03-01 00:00:00+00:00,17.873332977294922,17.963333129882812,17.65999984741211,17.046085357666016,54900,0.0,
2006-03-02 00:00:00+00:00,17.933332443237305,17.93666648864746,17.766666412353516,17.042917251586914,64200,0.0,
2006-03-03 00:00:00+00:00,17.933332443237305,17.953332901000977,17.80666732788086,16.966901779174805,102300,0.0,
2006-03-06 00:00:00+00:00,17.78333282470703,17.836666107177734,17.623332977294922,16.849708557128906,215400,0.0,
2006-03-07 00:00:00+00:00,17.496667861938477,17.549999237060547,17.35333251953125,16.517152786254883,428100,0.0,
2006-03-08 00:00:00+00:00,17.366666793823242,17.706666946411133,17.22333335876465,16.79269790649414,839400,0.0,
2006-03-09 00:00:00+00:00,17.60333251953125,17.60333251953125,17.406667709350586,16.5519962310791,14100,0.0,
2006-03-10 00:00:00+00:00,17.30666732788086,17.56333351135254,17.30666732788086,16.50765037536621,26100,0.0,
2006-03-13 00:00:00+00:00,17.53333282470703,17.59000015258789,17.333332061767578,16.469642639160156,50100,0.0,
2006-03-14 00:00:00+00:00,17.366666793823242,17.366666793823242,17.25,16.45380973815918,170700,0.0,
2006-03-15 00:00:00+00:00,17.386667251586914,17.426666259765625,17.366666793823242,16.558326721191406,4500,0.0,
2006-03-16 00:00:00+00:00,17.633333206176758,17.636667251586914,17.399999618530273,16.532987594604492,43500,0.0,
2006-03-17 00:00:00+00:00,17.316667556762695,17.366666793823242,17.299999237060547,16.49181365966797,9600,0.0,
2006-03-20 00:00:00+00:00,17.273332595825195,17.420000076293945,17.226667404174805,16.42848014831543,8100,0.0,
2006-03-21 00:00:00+00:00,17.14666748046875,17.260000228881836,16.93666648864746,16.127582550048828,134700,0.0,
2006-03-22 00:00:00+00:00,16.766666412353516,16.979999542236328,16.59666633605957,16.127582550048828,13200,0.0,
2006-03-23 00:00:00+00:00,17.03333282470703,17.03333282470703,16.809999465942383,16.064239501953125,101400,0.0,
2006-03-24 00:00:00+00:00,16.796667098999023,16.796667098999023,16.666667938232422,15.899547576904297,300000,0.0,
2006-03-27 00:00:00+00:00,16.719999313354492,16.719999313354492,16.649999618530273,15.84570026397705,139200,0.0,
2006-03-28 00:00:00+00:00,16.639999389648438,16.706666946411133,16.56333351135254,15.738014221191406,24900,0.0,
2006-03-29 00:00:00+00:00,16.56333351135254,16.74333381652832,16.56333351135254,15.883708000183104,62400,0.0,
2006-03-30 00:00:00+00:00,16.733333587646484,16.799999237060547,16.690000534057617,15.91221809387207,17100,0.0,
2006-03-31 00:00:00+00:00,16.82666778564453,16.82666778564453,16.690000534057617,15.921713829040527,18000,0.0,
2006-04-03 00:00:00+00:00,16.75666618347168,16.75666618347168,16.496667861938477,15.684167861938477,87300,0.0,
2006-04-04 00:00:00+00:00,16.46666717529297,16.57666778564453,16.46666717529297,15.69367218017578,33600,0.0,
2006-04-05 00:00:00+00:00,16.583332061767578,16.583332061767578,16.42333221435547,15.646166801452637,26100,0.0,
2006-04-06 00:00:00+00:00,16.28333282470703,16.293333053588867,16.1299991607666,15.383285522460938,14700,0.0,
2006-04-07 00:00:00+00:00,16.260000228881836,16.260000228881836,15.936667442321776,15.174242973327637,12300,0.0,
2006-04-10 00:00:00+00:00,15.986666679382324,15.986666679382324,15.876667022705078,15.098228454589844,20700,0.0,
2006-04-11 00:00:00+00:00,15.973333358764648,15.973333358764648,15.5600004196167,14.80684757232666,71700,0.0,
2006-04-12 00:00:00+00:00,15.649999618530272,15.84000015258789,15.649999618530272,15.012717247009276,57300,0.0,
2006-04-13 00:00:00+00:00,15.873332977294922,16.01333236694336,15.873332977294922,15.215421676635742,5400,0.0,
2006-04-17 00:00:00+00:00,16.00666618347168,16.040000915527344,15.729999542236328,15.085563659667969,37500,0.0,
2006-04-18 00:00:00+00:00,15.880000114440918,16.19333267211914,15.880000114440918,15.370613098144531,74400,0.0,
2006-04-19 00:00:00+00:00,16.176666259765625,16.190000534057617,16.073333740234375,15.383285522460938,100800,0.0,
