date,KTRA_Open,KTRA_High,KTRA_Low,KTRA_Close,KTRA_Volume,KTRA_Dividends,KTRA_Stock Splits
2013-04-04 00:00:00+00:00,875.0,875.0,875.0,875.0,90,,
2013-04-05 00:00:00+00:00,900.0,900.0,900.0,900.0,7,,
2013-04-08 00:00:00+00:00,900.0,900.0,900.0,900.0,0,,
2013-04-09 00:00:00+00:00,900.0,950.0,875.0,925.0,229,,
2013-04-10 00:00:00+00:00,950.0,950.0,935.0,935.0,14,,
2013-04-11 00:00:00+00:00,930.0,930.0,930.0,930.0,33,,
2013-04-12 00:00:00+00:00,925.0,925.0,925.0,925.0,46,,
2013-04-15 00:00:00+00:00,920.0,930.0,920.0,925.0,53,,
2013-04-16 00:00:00+00:00,925.0,925.0,925.0,925.0,0,,
2013-04-17 00:00:00+00:00,925.0,950.0,925.0,950.0,3,,
2013-04-18 00:00:00+00:00,950.0,950.0,950.0,950.0,0,,
2013-04-19 00:00:00+00:00,950.0,950.0,950.0,950.0,4,,
2013-04-22 00:00:00+00:00,950.0,950.0,950.0,950.0,0,,
2013-04-23 00:00:00+00:00,950.0,950.0,950.0,950.0,0,,
2013-04-24 00:00:00+00:00,950.0,1055.0,950.0,960.0,116,,
2013-04-25 00:00:00+00:00,1020.0,1025.0,1000.0,1025.0,4,,
2013-04-26 00:00:00+00:00,1025.0,1025.0,1025.0,1025.0,0,,
2013-04-29 00:00:00+00:00,1025.0,1025.0,1025.0,1025.0,0,,
2013-04-30 00:00:00+00:00,1025.0,1025.0,960.0,1025.0,32,,
2013-05-01 00:00:00+00:00,1025.0,1025.0,1025.0,1025.0,0,,
2013-05-02 00:00:00+00:00,975.0,975.0,970.0,970.0,2,,
2013-05-03 00:00:00+00:00,950.0,990.0,950.0,975.0,11,,
2013-05-06 00:00:00+00:00,975.0,975.0,975.0,975.0,7,,
2013-05-07 00:00:00+00:00,985.0,1045.0,985.0,1045.0,109,,
2013-05-08 00:00:00+00:00,1025.0,1025.0,975.0,980.0,60,,
2013-05-09 00:00:00+00:00,1120.0,1120.0,1120.0,1120.0,24,,
2013-05-10 00:00:00+00:00,1100.0,1100.0,1100.0,1100.0,0,,
2013-05-13 00:00:00+00:00,1120.0,1120.0,1120.0,1120.0,20,,
2013-05-14 00:00:00+00:00,1125.0,1125.0,1125.0,1125.0,16,,
2013-05-15 00:00:00+00:00,1150.0,1150.0,1010.0,1120.0,41,,
2013-05-16 00:00:00+00:00,1120.0,1120.0,1120.0,1120.0,22,,
2013-05-17 00:00:00+00:00,1000.0,1240.0,1000.0,1225.0,27,,
2013-05-20 00:00:00+00:00,1050.0,1050.0,1050.0,1050.0,10,,
2013-05-21 00:00:00+00:00,1050.0,1050.0,1050.0,1050.0,0,,
2013-05-22 00:00:00+00:00,1050.0,1050.0,970.0,1000.0,40,,
2013-05-23 00:00:00+00:00,1000.0,1125.0,1000.0,1000.0,17,,
2013-05-24 00:00:00+00:00,1050.0,1075.0,1000.0,1075.0,152,,
2013-05-28 00:00:00+00:00,1095.0,1095.0,1095.0,1095.0,2,,
2013-05-29 00:00:00+00:00,1125.0,1125.0,1050.0,1050.0,18,,
2013-05-30 00:00:00+00:00,1125.0,1125.0,1125.0,1125.0,11,,
2013-05-31 00:00:00+00:00,1200.0,1200.0,1125.0,1150.0,16,,
2013-06-03 00:00:00+00:00,1175.0,1175.0,1165.0,1165.0,21,,
2013-06-04 00:00:00+00:00,1195.0,1195.0,775.0,975.0,15,,
2013-06-05 00:00:00+00:00,1000.0,1050.0,1000.0,1050.0,1,,
2013-06-06 00:00:00+00:00,1050.0,1050.0,1050.0,1050.0,0,,
2013-06-07 00:00:00+00:00,1000.0,1100.0,1000.0,1000.0,5,,
2013-06-10 00:00:00+00:00,1000.0,1000.0,1000.0,1000.0,10,,
2013-06-11 00:00:00+00:00,1000.0,1000.0,1000.0,1000.0,0,,
2013-06-12 00:00:00+00:00,1000.0,1000.0,1000.0,1000.0,0,,
2013-06-13 00:00:00+00:00,1000.0,1000.0,1000.0,1000.0,0,,
2013-06-14 00:00:00+00:00,1000.0,1100.0,1000.0,1100.0,1,,
2013-06-17 00:00:00+00:00,1100.0,1100.0,1100.0,1100.0,1,,
2013-06-18 00:00:00+00:00,1000.0,1000.0,1000.0,1000.0,1,,
2013-06-19 00:00:00+00:00,1000.0,1000.0,1000.0,1000.0,0,,
2013-06-20 00:00:00+00:00,1100.0,1100.0,1100.0,1100.0,0,,
2013-06-21 00:00:00+00:00,930.0,1050.0,805.0,1050.0,6,,
2013-06-24 00:00:00+00:00,1050.0,1050.0,1050.0,1050.0,0,,
2013-06-25 00:00:00+00:00,1050.0,1050.0,1050.0,1050.0,0,,
2013-06-26 00:00:00+00:00,1000.0,1000.0,995.0,1000.0,4,,
2013-06-27 00:00:00+00:00,1000.0,1000.0,1000.0,1000.0,0,,
2013-06-28 00:00:00+00:00,1000.0,1075.0,1000.0,1050.0,2,,
2013-07-01 00:00:00+00:00,1020.0,1020.0,810.0,810.0,22,,
2013-07-02 00:00:00+00:00,825.0,825.0,825.0,825.0,6,,
2013-07-03 00:00:00+00:00,805.0,805.0,800.0,800.0,1,,
2013-07-05 00:00:00+00:00,800.0,800.0,800.0,800.0,1,,
2013-07-08 00:00:00+00:00,825.0,825.0,600.0,600.0,88,,
2013-07-09 00:00:00+00:00,610.0,615.0,575.0,575.0,13,,
2013-07-10 00:00:00+00:00,575.0,575.0,575.0,575.0,15,,
2013-07-11 00:00:00+00:00,575.0,600.0,545.0,600.0,178,,
2013-07-12 00:00:00+00:00,575.0,575.0,545.0,550.0,26,,
2013-07-15 00:00:00+00:00,545.0,545.0,500.0,500.0,10,,
2013-07-16 00:00:00+00:00,500.0,550.0,500.0,550.0,12,,
2013-07-17 00:00:00+00:00,550.0,575.0,550.0,575.0,110,,
2013-07-18 00:00:00+00:00,575.0,575.0,525.0,550.0,13,,
2013-07-19 00:00:00+00:00,550.0,550.0,525.0,550.0,36,,
2013-07-22 00:00:00+00:00,550.0,550.0,550.0,550.0,0,,
2013-07-23 00:00:00+00:00,550.0,550.0,550.0,550.0,20,,
2013-07-24 00:00:00+00:00,550.0,550.0,550.0,550.0,33,,
2013-07-25 00:00:00+00:00,560.0,560.0,560.0,560.0,0,,
2013-07-26 00:00:00+00:00,575.0,575.0,550.0,570.0,82,,
2013-07-29 00:00:00+00:00,575.0,580.0,575.0,575.0,23,,
2013-07-30 00:00:00+00:00,575.0,575.0,575.0,575.0,0,,
2013-07-31 00:00:00+00:00,575.0,580.0,575.0,575.0,46,,
2013-08-01 00:00:00+00:00,600.0,600.0,600.0,600.0,1,,
2013-08-02 00:00:00+00:00,625.0,625.0,625.0,625.0,1,,
2013-08-05 00:00:00+00:00,600.0,600.0,575.0,575.0,20,,
2013-08-06 00:00:00+00:00,575.0,575.0,500.0,505.0,82,,
2013-08-07 00:00:00+00:00,575.0,575.0,575.0,575.0,1,,
2013-08-08 00:00:00+00:00,525.0,535.0,515.0,535.0,12,,
2013-08-09 00:00:00+00:00,575.0,575.0,500.0,525.0,213,,
2013-08-12 00:00:00+00:00,550.0,555.0,550.0,555.0,20,,
2013-08-13 00:00:00+00:00,555.0,570.0,555.0,570.0,12,,
2013-08-14 00:00:00+00:00,570.0,570.0,570.0,570.0,6,,
2013-08-15 00:00:00+00:00,560.0,560.0,505.0,525.0,8,,
2013-08-16 00:00:00+00:00,560.0,560.0,560.0,560.0,1,,
2013-08-19 00:00:00+00:00,565.0,565.0,500.0,505.0,9,,
2013-08-20 00:00:00+00:00,560.0,560.0,550.0,550.0,15,,
2013-08-21 00:00:00+00:00,555.0,555.0,535.0,535.0,6,,
2013-08-22 00:00:00+00:00,575.0,575.0,550.0,565.0,34,,
2013-08-23 00:00:00+00:00,565.0,570.0,565.0,570.0,1,,
2013-08-26 00:00:00+00:00,570.0,570.0,545.0,570.0,10,,
2013-08-27 00:00:00+00:00,570.0,570.0,570.0,570.0,0,,
2013-08-28 00:00:00+00:00,555.0,555.0,545.0,545.0,6,,
2013-08-29 00:00:00+00:00,545.0,545.0,540.0,540.0,9,,
2013-08-30 00:00:00+00:00,540.0,540.0,540.0,540.0,0,,
2013-09-03 00:00:00+00:00,505.0,505.0,500.0,500.0,8,,
2013-09-04 00:00:00+00:00,515.0,525.0,515.0,525.0,24,,
2013-09-05 00:00:00+00:00,525.0,525.0,525.0,525.0,0,,
2013-09-06 00:00:00+00:00,525.0,525.0,525.0,525.0,1,,
2013-09-09 00:00:00+00:00,510.0,510.0,500.0,500.0,10,,
2013-09-10 00:00:00+00:00,500.0,510.0,500.0,510.0,13,,
2013-09-11 00:00:00+00:00,510.0,510.0,510.0,510.0,0,,
2013-09-12 00:00:00+00:00,515.0,540.0,510.0,510.0,32,,
2013-09-13 00:00:00+00:00,500.0,500.0,500.0,500.0,6,,
2013-09-16 00:00:00+00:00,505.0,505.0,505.0,505.0,4,,
2013-09-17 00:00:00+00:00,510.0,510.0,500.0,505.0,11,,
2013-09-18 00:00:00+00:00,500.0,500.0,500.0,500.0,6,,
2013-09-19 00:00:00+00:00,500.0,500.0,500.0,500.0,1,,
2013-09-20 00:00:00+00:00,500.0,500.0,500.0,500.0,12,,
2013-09-23 00:00:00+00:00,500.0,500.0,450.0,450.0,10,,
2013-09-24 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
2013-09-25 00:00:00+00:00,505.0,505.0,500.0,500.0,12,,
2013-09-26 00:00:00+00:00,495.0,495.0,475.0,475.0,12,,
2013-09-27 00:00:00+00:00,475.0,490.0,470.0,490.0,50,,
2013-09-30 00:00:00+00:00,490.0,490.0,490.0,490.0,5,,
2013-10-01 00:00:00+00:00,550.0,550.0,500.0,500.0,5,,
2013-10-02 00:00:00+00:00,545.0,550.0,545.0,550.0,17,,
2013-10-03 00:00:00+00:00,525.0,540.0,450.0,460.0,50,,
2013-10-04 00:00:00+00:00,560.0,560.0,525.0,545.0,44,,
2013-10-07 00:00:00+00:00,550.0,670.0,550.0,625.0,33,,
2013-10-08 00:00:00+00:00,675.0,750.0,465.0,550.0,14,,
2013-10-09 00:00:00+00:00,550.0,650.0,550.0,600.0,9,,
2013-10-10 00:00:00+00:00,625.0,625.0,530.0,530.0,10,,
2013-10-11 00:00:00+00:00,530.0,575.0,490.0,500.0,38,,
2013-10-14 00:00:00+00:00,500.0,500.0,500.0,500.0,18,,
2013-10-15 00:00:00+00:00,500.0,500.0,500.0,500.0,25,,
2013-10-16 00:00:00+00:00,500.0,500.0,500.0,500.0,0,,
2013-10-17 00:00:00+00:00,500.0,500.0,500.0,500.0,12,,
2013-10-18 00:00:00+00:00,645.0,645.0,565.0,565.0,2,,
2013-10-21 00:00:00+00:00,565.0,565.0,565.0,565.0,0,,
2013-10-22 00:00:00+00:00,570.0,570.0,500.0,500.0,6,,
2013-10-23 00:00:00+00:00,510.0,510.0,480.0,500.0,69,,
2013-10-24 00:00:00+00:00,550.0,600.0,550.0,600.0,2,,
2013-10-25 00:00:00+00:00,600.0,600.0,600.0,600.0,0,,
2013-10-28 00:00:00+00:00,590.0,590.0,590.0,590.0,0,,
2013-10-29 00:00:00+00:00,500.0,505.0,500.0,500.0,9,,
2013-10-30 00:00:00+00:00,510.0,550.0,505.0,550.0,6,,
2013-10-31 00:00:00+00:00,550.0,620.0,550.0,620.0,0,,
2013-11-01 00:00:00+00:00,575.0,620.0,550.0,550.0,7,,
2013-11-04 00:00:00+00:00,550.0,740.0,550.0,560.0,122,,
2013-11-05 00:00:00+00:00,600.0,600.0,550.0,592.5,21,,
2013-11-06 00:00:00+00:00,592.5,592.5,592.5,592.5,0,,
2013-11-07 00:00:00+00:00,592.5,592.5,592.5,592.5,0,,
2013-11-08 00:00:00+00:00,515.0,600.0,515.0,595.0,4,,
2013-11-11 00:00:00+00:00,595.0,595.0,550.0,550.0,1,,
2013-11-12 00:00:00+00:00,530.0,530.0,455.0,455.0,120,,
2013-11-13 00:00:00+00:00,475.0,500.0,475.0,500.0,12,,
2013-11-14 00:00:00+00:00,525.0,530.0,525.0,530.0,13,,
2013-11-15 00:00:00+00:00,525.0,525.0,515.0,525.0,24,,
2013-11-18 00:00:00+00:00,500.0,550.0,500.0,530.0,19,,
2013-11-19 00:00:00+00:00,550.0,555.0,525.0,540.0,25,,
2013-11-20 00:00:00+00:00,555.0,555.0,525.0,550.0,26,,
2013-11-21 00:00:00+00:00,550.0,550.0,550.0,550.0,0,,
2013-11-22 00:00:00+00:00,550.0,590.0,550.0,590.0,63,,
2013-11-25 00:00:00+00:00,595.0,595.0,570.0,570.0,18,,
2013-11-26 00:00:00+00:00,575.0,575.0,455.0,500.0,34,,
2013-11-27 00:00:00+00:00,515.0,575.0,515.0,570.0,65,,
2013-11-29 00:00:00+00:00,550.0,600.0,550.0,600.0,50,,
2013-12-02 00:00:00+00:00,590.0,590.0,465.5,505.0,895,,
2013-12-03 00:00:00+00:00,505.0,505.0,500.0,500.0,48,,
2013-12-04 00:00:00+00:00,475.0,485.0,450.0,455.0,434,,
2013-12-05 00:00:00+00:00,425.0,460.0,400.0,445.0,158,,
2013-12-06 00:00:00+00:00,505.0,505.0,445.0,452.5,169,,
2013-12-09 00:00:00+00:00,450.0,450.0,425.0,425.0,8,,
2013-12-10 00:00:00+00:00,450.0,465.0,425.0,425.0,524,,
2013-12-11 00:00:00+00:00,425.0,450.0,425.0,450.0,29,,
2013-12-12 00:00:00+00:00,450.0,450.0,420.5,450.0,15,,
2013-12-13 00:00:00+00:00,450.0,450.0,450.0,450.0,2,,
2013-12-16 00:00:00+00:00,422.5,435.0,402.5,435.0,25,,
2013-12-17 00:00:00+00:00,425.0,500.0,375.5,495.0,29,,
2013-12-18 00:00:00+00:00,420.0,495.0,420.0,485.0,65,,
2013-12-19 00:00:00+00:00,450.0,450.0,450.0,450.0,12,,
2013-12-20 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
2013-12-23 00:00:00+00:00,430.0,435.0,430.0,430.0,29,,
2013-12-24 00:00:00+00:00,475.0,475.0,475.0,475.0,2,,
2013-12-26 00:00:00+00:00,475.0,500.0,475.0,500.0,73,,
2013-12-27 00:00:00+00:00,490.0,490.0,425.0,475.0,27,,
2013-12-30 00:00:00+00:00,475.0,480.0,425.0,480.0,6,,
2013-12-31 00:00:00+00:00,480.0,480.0,430.0,470.0,34,,
2014-01-02 00:00:00+00:00,435.5,435.5,435.5,435.5,4,,
2014-01-03 00:00:00+00:00,500.0,500.0,500.0,500.0,2,,
2014-01-06 00:00:00+00:00,475.0,500.0,475.0,500.0,6,,
2014-01-07 00:00:00+00:00,450.0,545.0,450.0,545.0,2,,
2014-01-08 00:00:00+00:00,455.5,485.0,455.5,460.0,123,,
2014-01-09 00:00:00+00:00,460.0,460.0,450.0,455.0,22,,
2014-01-10 00:00:00+00:00,500.0,500.0,450.0,450.0,13,,
2014-01-13 00:00:00+00:00,500.0,500.0,495.0,495.0,21,,
2014-01-14 00:00:00+00:00,475.0,475.0,450.0,450.0,20,,
2014-01-15 00:00:00+00:00,475.0,480.0,475.0,480.0,12,,
2014-01-16 00:00:00+00:00,480.0,480.0,450.0,475.0,139,,
2014-01-17 00:00:00+00:00,475.0,475.0,450.0,450.0,99,,
2014-01-21 00:00:00+00:00,489.5,489.5,425.0,425.0,255,,
2014-01-22 00:00:00+00:00,450.0,450.0,425.0,425.0,152,,
2014-01-23 00:00:00+00:00,450.0,450.0,425.0,435.0,178,,
2014-01-24 00:00:00+00:00,450.0,475.0,430.0,435.0,39,,
2014-01-27 00:00:00+00:00,475.0,475.0,445.0,450.0,20,,
2014-01-28 00:00:00+00:00,465.0,480.0,400.0,400.5,46,,
2014-01-29 00:00:00+00:00,400.0,460.0,400.0,455.0,104,,
2014-01-30 00:00:00+00:00,455.0,455.0,405.5,420.0,39,,
2014-01-31 00:00:00+00:00,420.0,480.0,412.5,475.0,138,,
2014-02-03 00:00:00+00:00,490.0,490.0,475.0,475.0,13,,
2014-02-04 00:00:00+00:00,460.0,475.0,460.0,470.0,22,,
2014-02-05 00:00:00+00:00,445.0,445.0,440.0,440.0,59,,
2014-02-06 00:00:00+00:00,425.0,425.0,425.0,425.0,4,,
2014-02-07 00:00:00+00:00,425.0,475.0,400.0,470.0,140,,
2014-02-10 00:00:00+00:00,470.0,470.0,415.0,468.0,75,,
2014-02-11 00:00:00+00:00,440.0,440.0,400.5,420.0,186,,
2014-02-12 00:00:00+00:00,420.0,450.0,420.0,450.0,12,,
2014-02-13 00:00:00+00:00,450.0,490.0,395.0,445.0,307,,
2014-02-14 00:00:00+00:00,445.0,450.0,445.0,450.0,115,,
2014-02-18 00:00:00+00:00,450.0,475.0,450.0,470.0,34,,
2014-02-19 00:00:00+00:00,455.0,475.0,425.0,475.0,140,,
2014-02-20 00:00:00+00:00,475.0,480.0,455.0,475.0,236,,
2014-02-21 00:00:00+00:00,480.0,540.0,475.0,500.0,2575,,
2014-02-24 00:00:00+00:00,515.0,570.0,515.0,555.0,521,,
2014-02-25 00:00:00+00:00,575.0,640.0,565.0,625.0,138,,
2014-02-26 00:00:00+00:00,655.0,735.0,607.5,615.0,794,,
2014-02-27 00:00:00+00:00,625.0,700.0,625.0,680.0,403,,
2014-02-28 00:00:00+00:00,745.0,790.0,650.0,720.0,359,,
2014-03-03 00:00:00+00:00,750.0,750.0,705.0,725.0,122,,
2014-03-04 00:00:00+00:00,750.0,795.0,725.0,740.0,182,,
2014-03-05 00:00:00+00:00,750.0,770.0,715.0,770.0,189,,
2014-03-06 00:00:00+00:00,770.0,800.0,680.0,700.0,486,,
2014-03-07 00:00:00+00:00,700.0,745.0,700.0,725.0,166,,
2014-03-10 00:00:00+00:00,740.0,765.0,700.0,720.0,108,,
2014-03-11 00:00:00+00:00,720.0,725.0,665.0,665.0,139,,
2014-03-12 00:00:00+00:00,655.0,715.0,655.0,695.0,111,,
2014-03-13 00:00:00+00:00,695.0,695.0,660.0,665.0,105,,
2014-03-14 00:00:00+00:00,660.0,695.0,660.0,695.0,130,,
2014-03-17 00:00:00+00:00,695.0,700.0,655.0,675.0,30,,
2014-03-18 00:00:00+00:00,660.0,695.0,660.0,675.0,68,,
2014-03-19 00:00:00+00:00,700.0,700.0,665.0,670.0,37,,
2014-03-20 00:00:00+00:00,670.0,670.0,625.0,630.0,251,,
2014-03-21 00:00:00+00:00,690.0,690.0,575.0,600.0,743,,
2014-03-24 00:00:00+00:00,610.0,650.0,600.0,625.0,89,,
2014-03-25 00:00:00+00:00,680.0,680.0,600.0,650.0,33,,
2014-03-26 00:00:00+00:00,650.0,650.0,575.0,575.0,157,,
2014-03-27 00:00:00+00:00,575.0,635.0,575.0,635.0,34,,
2014-03-28 00:00:00+00:00,640.0,640.0,600.0,600.0,65,,
2014-03-31 00:00:00+00:00,610.0,610.0,600.0,605.0,33,,
2014-04-01 00:00:00+00:00,625.0,640.0,585.0,585.0,126,,
2014-04-02 00:00:00+00:00,600.0,640.0,600.0,625.0,58,,
2014-04-03 00:00:00+00:00,645.0,690.0,625.0,625.0,405,,
2014-04-04 00:00:00+00:00,635.0,695.0,600.0,605.0,487,,
2014-04-07 00:00:00+00:00,632.5,705.0,600.0,625.0,597,,
2014-04-08 00:00:00+00:00,640.0,670.0,625.0,660.0,94,,
2014-04-09 00:00:00+00:00,650.0,690.0,630.0,640.0,491,,
2014-04-10 00:00:00+00:00,665.0,665.0,605.0,610.0,103,,
2014-04-11 00:00:00+00:00,660.0,660.0,610.0,645.0,112,,
2014-04-14 00:00:00+00:00,665.0,675.0,610.0,625.0,137,,
2014-04-15 00:00:00+00:00,625.0,630.0,600.0,620.0,42,,
2014-04-16 00:00:00+00:00,620.0,625.0,580.0,600.0,72,,
2014-04-17 00:00:00+00:00,600.0,650.0,590.0,650.0,109,,
2014-04-21 00:00:00+00:00,645.0,645.0,630.0,630.0,60,,
2014-04-22 00:00:00+00:00,630.0,630.0,575.0,585.0,215,,
2014-04-23 00:00:00+00:00,600.0,600.0,590.0,590.0,21,,
2014-04-24 00:00:00+00:00,595.0,595.0,550.0,550.0,205,,
2014-04-25 00:00:00+00:00,550.0,570.0,535.0,570.0,43,,
2014-04-28 00:00:00+00:00,560.0,560.0,540.0,540.0,23,,
2014-04-29 00:00:00+00:00,535.0,555.0,535.0,545.0,25,,
2014-04-30 00:00:00+00:00,550.0,615.0,550.0,585.0,79,,
2014-05-01 00:00:00+00:00,585.0,585.0,575.0,575.0,28,,
2014-05-02 00:00:00+00:00,570.0,570.0,570.0,570.0,1,,
2014-05-05 00:00:00+00:00,585.0,585.0,575.0,575.0,77,,
2014-05-06 00:00:00+00:00,575.0,575.0,555.0,575.0,23,,
2014-05-07 00:00:00+00:00,530.0,560.0,530.0,560.0,19,,
2014-05-08 00:00:00+00:00,550.0,565.0,545.0,565.0,21,,
2014-05-09 00:00:00+00:00,570.0,575.0,565.0,575.0,9,,
2014-05-12 00:00:00+00:00,575.0,575.0,560.0,575.0,3,,
2014-05-13 00:00:00+00:00,560.0,580.0,550.0,570.0,125,,
2014-05-14 00:00:00+00:00,575.0,600.0,565.0,565.0,12,,
2014-05-15 00:00:00+00:00,570.0,590.0,525.0,555.0,56,,
2014-05-16 00:00:00+00:00,555.0,585.0,555.0,555.0,11,,
2014-05-19 00:00:00+00:00,550.0,555.0,520.0,520.0,71,,
2014-05-20 00:00:00+00:00,560.0,560.0,520.0,525.0,54,,
2014-05-21 00:00:00+00:00,525.0,550.0,525.0,550.0,2,,
2014-05-22 00:00:00+00:00,530.0,585.0,530.0,550.0,27,,
2014-05-23 00:00:00+00:00,550.0,560.0,545.0,545.0,21,,
2014-05-27 00:00:00+00:00,545.0,550.0,505.0,535.0,225,,
2014-05-28 00:00:00+00:00,500.0,510.0,400.0,425.0,624,,
2014-05-29 00:00:00+00:00,440.0,465.0,435.0,460.0,144,,
2014-05-30 00:00:00+00:00,475.0,475.0,450.0,462.5,143,,
2014-06-02 00:00:00+00:00,465.0,475.0,375.0,400.0,530,,
2014-06-03 00:00:00+00:00,415.0,475.0,400.0,470.0,123,,
2014-06-04 00:00:00+00:00,465.0,465.0,427.5,455.0,47,,
2014-06-05 00:00:00+00:00,455.0,465.0,425.0,465.0,63,,
2014-06-06 00:00:00+00:00,475.0,475.0,450.0,475.0,35,,
2014-06-09 00:00:00+00:00,480.0,480.0,435.0,475.0,4,,
2014-06-10 00:00:00+00:00,450.0,465.0,445.0,450.0,61,,
2014-06-11 00:00:00+00:00,480.0,480.0,430.0,433.5,62,,
2014-06-12 00:00:00+00:00,450.0,465.0,445.0,465.0,93,,
2014-06-13 00:00:00+00:00,495.0,495.0,435.0,475.0,37,,
2014-06-16 00:00:00+00:00,460.0,460.0,430.0,435.0,32,,
2014-06-17 00:00:00+00:00,435.0,470.0,431.0,465.0,33,,
2014-06-18 00:00:00+00:00,436.0,450.0,436.0,440.0,54,,
2014-06-19 00:00:00+00:00,450.0,450.0,438.0,450.0,25,,
2014-06-20 00:00:00+00:00,450.0,450.0,430.0,440.0,89,,
2014-06-23 00:00:00+00:00,411.0,440.0,411.0,415.0,15,,
2014-06-24 00:00:00+00:00,440.0,440.0,440.0,440.0,0,,
2014-06-25 00:00:00+00:00,435.0,450.0,435.0,450.0,32,,
2014-06-26 00:00:00+00:00,450.0,455.0,450.0,450.0,34,,
2014-06-27 00:00:00+00:00,440.0,440.0,415.0,415.0,13,,
2014-06-30 00:00:00+00:00,450.0,470.0,406.5,444.0,79,,
2014-07-01 00:00:00+00:00,440.0,440.0,420.0,425.0,12,,
2014-07-02 00:00:00+00:00,420.0,422.5,410.0,410.0,14,,
2014-07-03 00:00:00+00:00,420.0,420.0,415.0,415.0,8,,
2014-07-07 00:00:00+00:00,425.0,444.0,425.0,434.0,33,,
2014-07-08 00:00:00+00:00,425.0,455.0,425.0,430.0,46,,
2014-07-09 00:00:00+00:00,450.0,450.0,425.0,444.0,26,,
2014-07-10 00:00:00+00:00,415.0,454.0,415.0,425.0,31,,
2014-07-11 00:00:00+00:00,440.0,474.0,425.0,450.0,13,,
2014-07-14 00:00:00+00:00,475.0,475.0,444.5,470.0,63,,
2014-07-15 00:00:00+00:00,440.5,470.0,440.5,465.0,122,,
2014-07-16 00:00:00+00:00,462.5,505.0,462.5,490.0,191,,
2014-07-17 00:00:00+00:00,490.0,500.0,455.0,455.0,175,,
2014-07-18 00:00:00+00:00,475.0,490.0,455.0,455.0,65,,
2014-07-21 00:00:00+00:00,455.0,455.0,450.0,450.0,43,,
2014-07-22 00:00:00+00:00,450.0,485.0,420.0,435.0,52,,
2014-07-23 00:00:00+00:00,445.0,458.0,410.0,420.0,102,,
2014-07-24 00:00:00+00:00,420.0,450.0,420.0,420.0,71,,
2014-07-25 00:00:00+00:00,420.0,420.0,400.0,410.0,141,,
2014-07-28 00:00:00+00:00,388.5,425.0,388.5,400.0,115,,
2014-07-29 00:00:00+00:00,390.0,400.0,390.0,393.5,11,,
2014-07-30 00:00:00+00:00,395.0,395.0,395.0,395.0,6,,
2014-07-31 00:00:00+00:00,390.0,400.0,375.0,400.0,85,,
2014-08-01 00:00:00+00:00,400.0,400.0,385.0,395.0,35,,
2014-08-04 00:00:00+00:00,390.0,390.0,380.0,390.0,10,,
2014-08-05 00:00:00+00:00,420.0,420.0,375.0,385.0,158,,
2014-08-06 00:00:00+00:00,405.0,405.0,370.0,370.0,36,,
2014-08-07 00:00:00+00:00,400.0,420.0,320.0,320.0,78,,
2014-08-08 00:00:00+00:00,365.0,374.0,315.0,354.0,143,,
