date,GDEN_Open,GDEN_High,GDEN_Low,GDEN_Close,GDEN_Volume,GDEN_Dividends,GDEN_Stock Splits
1999-04-01 00:00:00+00:00,8.25,8.875,8.125,6.935447216033936,74200,0.0,
1999-04-05 00:00:00+00:00,8.5,9.0,8.5,7.037439346313477,12200,0.0,
1999-04-06 00:00:00+00:00,8.875,8.875,8.125,6.68046760559082,39000,0.0,
1999-04-07 00:00:00+00:00,8.1875,8.375,8.125,6.629471302032471,37200,0.0,
1999-04-08 00:00:00+00:00,8.125,8.4375,8.125,6.782459735870361,17000,0.0,
1999-04-09 00:00:00+00:00,8.1875,8.5625,8.125,6.629471302032471,27500,0.0,
1999-04-12 00:00:00+00:00,8.125,8.3125,8.125,6.629471302032471,10500,0.0,
1999-04-13 00:00:00+00:00,8.125,8.3125,8.0625,6.73146390914917,13100,0.0,
1999-04-14 00:00:00+00:00,8.375,8.625,8.125,6.935447216033936,10300,0.0,
1999-04-15 00:00:00+00:00,8.625,8.75,8.3125,6.935447216033936,24600,0.0,
1999-04-16 00:00:00+00:00,8.5,8.75,8.0,6.5784759521484375,65900,0.0,
1999-04-19 00:00:00+00:00,8.125,8.875,8.0,7.2414231300354,59100,0.0,
1999-04-20 00:00:00+00:00,8.75,8.75,8.375,6.8334550857543945,37900,0.0,
1999-04-21 00:00:00+00:00,8.875,10.0,8.625,7.59839391708374,81700,0.0,
1999-04-22 00:00:00+00:00,9.5,10.25,9.375,8.108353614807129,102800,0.0,
1999-04-23 00:00:00+00:00,9.875,10.0,9.6875,8.057356834411621,48100,0.0,
1999-04-26 00:00:00+00:00,9.875,10.125,9.875,8.057356834411621,74300,0.0,
1999-04-27 00:00:00+00:00,9.875,10.125,9.75,7.955366611480713,91000,0.0,
1999-04-28 00:00:00+00:00,9.75,9.875,9.625,7.853374004364014,87700,0.0,
1999-04-29 00:00:00+00:00,9.625,9.8125,9.625,8.006361961364746,11200,0.0,
1999-04-30 00:00:00+00:00,9.75,9.875,9.625,7.853374004364014,30300,0.0,
1999-05-03 00:00:00+00:00,9.75,10.0,9.625,8.108353614807129,28400,0.0,
1999-05-04 00:00:00+00:00,9.75,10.125,9.75,8.159350395202637,25700,0.0,
1999-05-05 00:00:00+00:00,10.125,10.125,9.875,8.159350395202637,27800,0.0,
1999-05-06 00:00:00+00:00,9.875,10.0,9.8125,8.006361961364746,30100,0.0,
1999-05-07 00:00:00+00:00,9.8125,10.0,9.8125,8.108353614807129,9000,0.0,
1999-05-10 00:00:00+00:00,10.0,10.25,9.875,8.261341094970703,29300,0.0,
1999-05-11 00:00:00+00:00,10.25,10.25,9.875,8.082856178283691,6000,0.0,
1999-05-12 00:00:00+00:00,9.875,10.4375,9.875,8.363333702087402,41800,0.0,
1999-05-13 00:00:00+00:00,10.0625,10.25,10.0,8.159350395202637,12900,0.0,
1999-05-14 00:00:00+00:00,10.0,10.1875,9.875,8.261341094970703,34600,0.0,
1999-05-17 00:00:00+00:00,9.875,10.3125,9.875,8.108353614807129,22900,0.0,
1999-05-18 00:00:00+00:00,9.96875,10.25,9.96875,8.159350395202637,23400,0.0,
1999-05-19 00:00:00+00:00,10.3125,10.3125,10.0,8.261341094970703,37000,0.0,
1999-05-20 00:00:00+00:00,10.125,10.3125,10.0625,8.363333702087402,24200,0.0,
1999-05-21 00:00:00+00:00,10.1875,10.25,10.1875,8.363333702087402,31100,0.0,
1999-05-24 00:00:00+00:00,10.5625,10.5625,10.25,8.465324401855469,21000,0.0,
1999-05-25 00:00:00+00:00,10.8125,10.875,10.4375,8.873291969299316,31500,0.0,
1999-05-26 00:00:00+00:00,10.875,10.9375,10.5625,8.669309616088867,39100,0.0,
1999-05-27 00:00:00+00:00,10.625,11.0,10.625,8.975284576416016,38300,0.0,
1999-05-28 00:00:00+00:00,10.8125,11.875,10.625,9.48524284362793,57000,0.0,
1999-06-01 00:00:00+00:00,11.6875,11.875,10.75,8.873291969299316,45000,0.0,
1999-06-02 00:00:00+00:00,11.0,11.375,10.875,8.873291969299316,17500,0.0,
1999-06-03 00:00:00+00:00,10.8125,11.25,10.8125,9.077277183532717,20400,0.0,
1999-06-04 00:00:00+00:00,11.125,11.25,10.75,8.975284576416016,58800,0.0,
1999-06-07 00:00:00+00:00,11.125,11.5,11.0,9.077277183532717,10000,0.0,
1999-06-08 00:00:00+00:00,11.5,11.5,11.0,9.179268836975098,30600,0.0,
1999-06-09 00:00:00+00:00,11.0625,11.375,11.0625,9.077277183532717,28000,0.0,
1999-06-10 00:00:00+00:00,11.4375,11.4375,11.125,9.077277183532717,21500,0.0,
1999-06-11 00:00:00+00:00,11.25,11.5,11.25,9.28126049041748,36600,0.0,
1999-06-14 00:00:00+00:00,11.375,11.5,11.125,9.077277183532717,33500,0.0,
1999-06-15 00:00:00+00:00,11.1875,11.1875,11.1875,9.12827205657959,14100,0.0,
1999-06-16 00:00:00+00:00,11.1875,11.3125,11.1875,9.12827205657959,14100,0.0,
1999-06-17 00:00:00+00:00,11.3125,11.3125,11.1875,9.12827205657959,23900,0.0,
1999-06-18 00:00:00+00:00,11.25,11.3125,11.1875,9.179268836975098,28700,0.0,
1999-06-21 00:00:00+00:00,11.25,11.375,10.625,8.822297096252441,165800,0.0,
1999-06-22 00:00:00+00:00,10.75,10.8125,9.875,8.465324401855469,97400,0.0,
1999-06-23 00:00:00+00:00,10.75,10.75,10.4375,8.567317962646484,183200,0.0,
1999-06-24 00:00:00+00:00,10.625,10.875,10.625,8.720304489135742,66400,0.0,
1999-06-25 00:00:00+00:00,10.75,11.125,10.75,9.077277183532717,24100,0.0,
1999-06-28 00:00:00+00:00,10.875,11.125,10.875,9.077277183532717,27000,0.0,
1999-06-29 00:00:00+00:00,11.15625,11.25,10.875,8.873291969299316,399300,0.0,
1999-06-30 00:00:00+00:00,11.0,11.125,10.75,8.924287796020508,69400,0.0,
1999-07-01 00:00:00+00:00,10.875,11.1875,10.875,9.026280403137209,32300,0.0,
1999-07-02 00:00:00+00:00,11.0,11.75,10.875,9.472494125366213,59600,0.0,
1999-07-06 00:00:00+00:00,11.5625,11.75,11.5,9.587236404418944,37600,0.0,
1999-07-07 00:00:00+00:00,11.5625,11.75,11.5,9.587236404418944,37900,0.0,
1999-07-08 00:00:00+00:00,11.8125,12.0,11.125,9.12827205657959,29000,0.0,
1999-07-09 00:00:00+00:00,11.25,11.5,11.25,9.383252143859863,3700,0.0,
1999-07-12 00:00:00+00:00,11.375,11.6875,11.375,9.48524284362793,35500,0.0,
1999-07-13 00:00:00+00:00,11.375,11.75,11.375,9.587236404418944,44200,0.0,
1999-07-14 00:00:00+00:00,11.5,11.75,11.5,9.383252143859863,8200,0.0,
1999-07-15 00:00:00+00:00,11.75,12.0,11.5,9.689228057861328,44700,0.0,
1999-07-16 00:00:00+00:00,12.0,13.25,11.875,10.505162239074709,58300,0.0,
1999-07-19 00:00:00+00:00,12.6875,13.125,12.6875,10.505162239074709,30100,0.0,
1999-07-20 00:00:00+00:00,12.875,12.875,12.5,10.19918727874756,8900,0.0,
1999-07-21 00:00:00+00:00,12.5,13.0,12.375,10.403170585632324,12900,0.0,
1999-07-22 00:00:00+00:00,12.9375,13.125,12.875,10.709146499633787,40100,0.0,
1999-07-23 00:00:00+00:00,13.0625,13.25,12.75,10.709146499633787,17700,0.0,
1999-07-26 00:00:00+00:00,13.125,13.125,12.6875,10.403170585632324,13600,0.0,
1999-07-27 00:00:00+00:00,12.75,12.9375,12.75,10.556159019470217,23500,0.0,
1999-07-28 00:00:00+00:00,12.9375,13.0,12.8125,10.607154846191406,2700,0.0,
1999-07-29 00:00:00+00:00,13.0625,13.0625,12.5,10.30117893218994,9500,0.0,
1999-07-30 00:00:00+00:00,12.75,12.9375,12.25,10.30117893218994,13000,0.0,
1999-08-02 00:00:00+00:00,12.5625,12.625,12.5,10.19918727874756,4000,0.0,
1999-08-03 00:00:00+00:00,12.75,13.0,12.5,10.19918727874756,51000,0.0,
1999-08-04 00:00:00+00:00,12.5,12.625,12.0,10.097195625305176,241500,0.0,
1999-08-05 00:00:00+00:00,12.3125,12.625,12.125,10.30117893218994,52900,0.0,
1999-08-06 00:00:00+00:00,12.375,12.625,12.375,10.30117893218994,11300,0.0,
1999-08-09 00:00:00+00:00,12.625,12.625,12.375,10.30117893218994,28100,0.0,
1999-08-10 00:00:00+00:00,12.5,12.625,12.5,10.19918727874756,43100,0.0,
1999-08-11 00:00:00+00:00,12.5,13.0,12.5,10.403170585632324,15900,0.0,
1999-08-12 00:00:00+00:00,13.0,13.0,12.25,9.995203018188477,34100,0.0,
1999-08-13 00:00:00+00:00,12.5,13.0,12.375,10.505162239074709,19300,0.0,
1999-08-16 00:00:00+00:00,13.0,13.0625,12.8125,10.454166412353516,20400,0.0,
1999-08-17 00:00:00+00:00,12.8125,13.25,12.8125,10.607154846191406,27200,0.0,
1999-08-18 00:00:00+00:00,13.03125,13.25,12.875,10.607154846191406,25500,0.0,
1999-08-19 00:00:00+00:00,13.0,13.0,12.75,10.505162239074709,27500,0.0,
1999-08-20 00:00:00+00:00,12.875,12.875,12.5,10.403170585632324,27700,0.0,
1999-08-23 00:00:00+00:00,12.75,12.8125,12.5,10.19918727874756,45500,0.0,
1999-08-24 00:00:00+00:00,12.375,12.4375,11.875,9.689228057861328,99100,0.0,
1999-08-25 00:00:00+00:00,12.0,12.0,11.5,9.383252143859863,7100,0.0,
1999-08-26 00:00:00+00:00,11.5,11.5,10.625,9.12827205657959,35700,0.0,
1999-08-27 00:00:00+00:00,11.0,11.125,11.0,9.077277183532717,6700,0.0,
1999-08-30 00:00:00+00:00,11.3125,11.5,11.125,9.179268836975098,10400,0.0,
1999-08-31 00:00:00+00:00,11.3125,11.3125,11.3125,9.230264663696287,1400,0.0,
1999-09-01 00:00:00+00:00,11.1875,11.3125,11.125,9.12827205657959,4800,0.0,
1999-09-02 00:00:00+00:00,11.125,11.125,11.0,8.975284576416016,2900,0.0,
1999-09-03 00:00:00+00:00,11.125,11.5,11.0,9.077277183532717,5200,0.0,
1999-09-07 00:00:00+00:00,11.0,11.0,10.6875,8.77130126953125,29000,0.0,
1999-09-08 00:00:00+00:00,10.625,10.6875,9.75,8.363333702087402,38300,0.0,
1999-09-09 00:00:00+00:00,10.25,10.3125,10.25,8.414329528808594,5400,0.0,
1999-09-10 00:00:00+00:00,10.25,10.375,10.25,8.376082420349121,6900,0.0,
1999-09-13 00:00:00+00:00,10.3125,10.5,10.25,8.414329528808594,9200,0.0,
1999-09-14 00:00:00+00:00,10.3125,10.375,10.0,8.159350395202637,17900,0.0,
1999-09-15 00:00:00+00:00,10.0,10.25,9.75,7.955366611480713,16600,0.0,
1999-09-16 00:00:00+00:00,9.75,9.75,9.3125,7.904368877410889,37100,0.0,
1999-09-17 00:00:00+00:00,9.71875,10.0,9.5,7.751382350921631,209500,0.0,
1999-09-20 00:00:00+00:00,9.75,9.75,9.5,7.955366611480713,3200,0.0,
1999-09-21 00:00:00+00:00,9.5,9.75,9.5,7.853374004364014,14700,0.0,
1999-09-22 00:00:00+00:00,9.5625,9.875,9.5625,8.057356834411621,80800,0.0,
1999-09-23 00:00:00+00:00,9.625,10.03125,9.625,7.955366611480713,15800,0.0,
1999-09-24 00:00:00+00:00,9.75,10.0,9.75,8.057356834411621,6900,0.0,
1999-09-27 00:00:00+00:00,9.875,9.875,9.75,8.057356834411621,6800,0.0,
1999-09-28 00:00:00+00:00,9.75,9.9375,9.75,8.057356834411621,13700,0.0,
1999-09-29 00:00:00+00:00,9.875,9.875,9.875,8.057356834411621,1500,0.0,
1999-09-30 00:00:00+00:00,9.75,9.875,9.625,7.853374004364014,35900,0.0,
1999-10-01 00:00:00+00:00,9.625,9.75,9.625,7.878871917724609,23900,0.0,
1999-10-04 00:00:00+00:00,9.875,9.875,9.5625,7.955366611480713,29100,0.0,
1999-10-05 00:00:00+00:00,9.8125,9.9375,9.8125,8.057356834411621,42600,0.0,
1999-10-06 00:00:00+00:00,9.875,9.9375,9.875,8.057356834411621,1500,0.0,
1999-10-07 00:00:00+00:00,9.90625,10.1875,9.8125,8.108353614807129,12700,0.0,
1999-10-08 00:00:00+00:00,10.03125,10.03125,9.75,8.159350395202637,8400,0.0,
1999-10-11 00:00:00+00:00,9.9375,10.1875,9.875,8.312336921691895,6000,0.0,
1999-10-12 00:00:00+00:00,10.125,10.3125,9.90625,8.159350395202637,53600,0.0,
1999-10-13 00:00:00+00:00,9.9375,10.0625,9.875,8.057356834411621,2100,0.0,
1999-10-14 00:00:00+00:00,10.0,10.0625,9.8125,8.006361961364746,3900,0.0,
1999-10-15 00:00:00+00:00,9.6875,9.6875,9.375,7.64939022064209,7800,0.0,
1999-10-18 00:00:00+00:00,9.4375,9.4375,9.375,7.700386047363281,19300,0.0,
1999-10-19 00:00:00+00:00,9.4375,9.71875,9.4375,7.700386047363281,27500,0.0,
1999-10-20 00:00:00+00:00,9.375,9.6875,9.375,7.751382350921631,9900,0.0,
1999-10-21 00:00:00+00:00,9.4375,9.75,9.25,7.64939022064209,27100,0.0,
1999-10-22 00:00:00+00:00,9.375,9.59375,9.25,7.827876091003418,26500,0.0,
1999-10-25 00:00:00+00:00,9.640625,9.640625,9.5,7.853374004364014,27400,0.0,
1999-10-26 00:00:00+00:00,9.75,9.9375,9.625,8.006361961364746,9800,0.0,
1999-10-27 00:00:00+00:00,9.8125,9.875,9.8125,8.006361961364746,29500,0.0,
1999-10-28 00:00:00+00:00,9.8125,9.9375,9.78125,8.006361961364746,4100,0.0,
1999-10-29 00:00:00+00:00,9.75,9.8125,9.5625,7.8023786544799805,71000,0.0,
1999-11-01 00:00:00+00:00,9.5625,9.6875,9.5,7.8023786544799805,106000,0.0,
1999-11-02 00:00:00+00:00,9.75,9.75,9.5625,7.8023786544799805,89500,0.0,
1999-11-03 00:00:00+00:00,9.59375,9.640625,9.5625,7.866122245788574,59300,0.0,
1999-11-04 00:00:00+00:00,9.59375,9.625,9.25,7.64939022064209,31200,0.0,
1999-11-05 00:00:00+00:00,9.3125,9.4375,9.25,7.700386047363281,12700,0.0,
1999-11-08 00:00:00+00:00,9.25,9.25,8.625,7.037439346313477,21900,0.0,
1999-11-09 00:00:00+00:00,8.6875,9.125,8.6875,7.445406436920166,10300,0.0,
1999-11-10 00:00:00+00:00,9.0625,9.25,9.0625,7.496402263641357,9900,0.0,
1999-11-11 00:00:00+00:00,9.125,9.375,9.125,7.445406436920166,16400,0.0,
1999-11-12 00:00:00+00:00,9.125,9.375,9.125,7.445406436920166,8000,0.0,
1999-11-15 00:00:00+00:00,9.125,9.1875,9.125,7.445406436920166,13900,0.0,
1999-11-16 00:00:00+00:00,9.125,9.3125,8.8125,7.190426826477051,39200,0.0,
1999-11-17 00:00:00+00:00,8.875,9.4375,8.875,7.700386047363281,59900,0.0,
1999-11-18 00:00:00+00:00,9.5,9.5,9.3125,7.700386047363281,5600,0.0,
1999-11-19 00:00:00+00:00,9.375,9.5,8.5,7.2414231300354,39800,0.0,
1999-11-22 00:00:00+00:00,8.6875,8.8125,8.5,6.986443519592285,32200,0.0,
1999-11-23 00:00:00+00:00,8.5,9.0625,8.5,7.292418956756592,24200,0.0,
1999-11-24 00:00:00+00:00,9.0,9.0,8.5625,6.986443519592285,24900,0.0,
1999-11-26 00:00:00+00:00,8.5625,8.6875,8.5625,7.088435173034668,400,0.0,
1999-11-29 00:00:00+00:00,8.5625,8.75,8.4375,6.90994930267334,12700,0.0,
1999-11-30 00:00:00+00:00,8.640625,8.75,8.4375,6.935447216033936,19500,0.0,
1999-12-01 00:00:00+00:00,8.625,9.75,8.5,7.088435173034668,22400,0.0,
1999-12-02 00:00:00+00:00,8.75,9.25,8.5,7.343414306640625,12300,0.0,
1999-12-03 00:00:00+00:00,9.0,9.0,8.8125,7.2414231300354,6300,0.0,
1999-12-06 00:00:00+00:00,8.9375,8.9375,8.625,7.190426826477051,24000,0.0,
1999-12-07 00:00:00+00:00,8.8125,8.9375,8.8125,7.292418956756592,28400,0.0,
1999-12-08 00:00:00+00:00,8.875,8.9375,8.75,7.292418956756592,16700,0.0,
1999-12-09 00:00:00+00:00,8.875,8.875,8.4375,6.884451389312744,15200,0.0,
1999-12-10 00:00:00+00:00,8.5,8.5,8.25,6.782459735870361,10200,0.0,
1999-12-13 00:00:00+00:00,8.40625,8.6875,8.3125,6.960945129394531,28400,0.0,
1999-12-14 00:00:00+00:00,8.5625,8.75,8.375,7.037439346313477,27700,0.0,
1999-12-15 00:00:00+00:00,8.5,8.6875,8.5,7.088435173034668,7200,0.0,
1999-12-16 00:00:00+00:00,8.6875,8.6875,8.4375,6.884451389312744,14700,0.0,
1999-12-17 00:00:00+00:00,8.40625,8.5625,8.28125,6.85895299911499,14800,0.0,
1999-12-20 00:00:00+00:00,8.46875,8.5,8.375,6.884451389312744,78200,0.0,
1999-12-21 00:00:00+00:00,8.28125,8.4375,8.25,6.73146390914917,34900,0.0,
1999-12-22 00:00:00+00:00,8.25,8.375,8.25,6.73146390914917,11500,0.0,
1999-12-23 00:00:00+00:00,8.0,8.25,7.25,6.247002124786377,172300,0.0,
1999-12-27 00:00:00+00:00,7.90625,7.9375,7.125,5.813536643981934,91100,0.0,
1999-12-28 00:00:00+00:00,7.125,7.3125,6.84375,5.915528297424316,97300,0.0,
1999-12-29 00:00:00+00:00,7.1875,7.5,6.875,5.915528297424316,69300,0.0,
1999-12-30 00:00:00+00:00,7.4375,7.75,7.0,6.323495864868164,27900,0.0,
1999-12-31 00:00:00+00:00,7.6875,8.0625,7.6875,6.4764838218688965,47400,0.0,
2000-01-03 00:00:00+00:00,7.9375,8.375,7.5625,6.527479648590088,49500,0.0,
2000-01-04 00:00:00+00:00,8.0,8.25,7.5,6.323495864868164,16300,0.0,
2000-01-05 00:00:00+00:00,7.625,7.75,7.5625,6.323495864868164,18300,0.0,
2000-01-06 00:00:00+00:00,7.625,7.78125,7.625,6.323495864868164,22200,0.0,
2000-01-07 00:00:00+00:00,7.625,7.75,7.625,6.323495864868164,11400,0.0,
2000-01-10 00:00:00+00:00,7.8125,8.0,7.8125,6.527479648590088,10700,0.0,
2000-01-11 00:00:00+00:00,8.0,8.0,7.625,6.425487518310547,36600,0.0,
2000-01-12 00:00:00+00:00,7.75,7.875,7.625,6.221504211425781,121600,0.0,
2000-01-13 00:00:00+00:00,7.625,7.875,7.625,6.221504211425781,90700,0.0,
2000-01-14 00:00:00+00:00,7.65625,8.0625,7.625,6.527479648590088,128400,0.0,
2000-01-18 00:00:00+00:00,7.875,8.0,7.75,6.323495864868164,59500,0.0,
2000-01-19 00:00:00+00:00,7.5625,7.9375,7.5625,6.323495864868164,19200,0.0,
2000-01-20 00:00:00+00:00,7.625,7.6875,7.625,6.221504211425781,7100,0.0,
2000-01-21 00:00:00+00:00,7.625,7.875,7.625,6.425487518310547,13400,0.0,
2000-01-24 00:00:00+00:00,7.78125,7.9375,7.6875,6.4764838218688965,12100,0.0,
2000-01-25 00:00:00+00:00,8.015625,8.25,8.0,6.654969692230225,24600,0.0,
2000-01-26 00:00:00+00:00,8.125,8.53125,8.0,6.960945129394531,72700,0.0,
2000-01-27 00:00:00+00:00,8.75,9.375,8.75,7.64939022064209,115300,0.0,
2000-01-28 00:00:00+00:00,9.25,9.4375,9.25,7.700386047363281,43700,0.0,
2000-01-31 00:00:00+00:00,9.375,9.5,9.1875,7.547399044036865,102400,0.0,
2000-02-01 00:00:00+00:00,9.125,9.125,8.8125,7.190426826477051,48900,0.0,
2000-02-02 00:00:00+00:00,8.875,8.875,8.75,7.2414231300354,5000,0.0,
2000-02-03 00:00:00+00:00,8.875,9.25,8.875,7.356163501739502,22200,0.0,
2000-02-04 00:00:00+00:00,9.0,9.09375,8.6875,7.088435173034668,22100,0.0,
2000-02-07 00:00:00+00:00,8.625,8.875,8.625,7.088435173034668,35200,0.0,
2000-02-08 00:00:00+00:00,8.625,9.0625,8.625,7.190426826477051,22800,0.0,
2000-02-09 00:00:00+00:00,8.75,8.875,8.75,7.2414231300354,10500,0.0,
2000-02-10 00:00:00+00:00,8.75,9.0,8.75,7.2414231300354,65300,0.0,
2000-02-11 00:00:00+00:00,8.8125,8.9375,8.8125,7.2414231300354,93300,0.0,
2000-02-14 00:00:00+00:00,8.875,9.0,8.875,7.279669761657715,12000,0.0,
2000-02-15 00:00:00+00:00,8.875,9.0,8.625,7.139430522918701,53000,0.0,
2000-02-16 00:00:00+00:00,8.6875,8.8125,8.625,7.037439346313477,52900,0.0,
2000-02-17 00:00:00+00:00,8.625,8.625,7.75,6.323495864868164,92600,0.0,
2000-02-18 00:00:00+00:00,7.828125,7.828125,7.6875,6.323495864868164,16100,0.0,
2000-02-22 00:00:00+00:00,7.75,7.8125,7.5,6.221504211425781,32400,0.0,
2000-02-23 00:00:00+00:00,7.5625,8.25,7.5625,6.425487518310547,20700,0.0,
2000-02-24 00:00:00+00:00,7.75,8.0625,7.40625,6.221504211425781,21200,0.0,
2000-02-25 00:00:00+00:00,7.625,8.0,7.625,6.425487518310547,5400,0.0,
2000-02-28 00:00:00+00:00,7.875,8.0,7.625,6.323495864868164,8400,0.0,
2000-02-29 00:00:00+00:00,8.0,8.0,7.6875,6.425487518310547,18600,0.0,
2000-03-01 00:00:00+00:00,7.75,8.0,7.6875,6.527479648590088,64300,0.0,
2000-03-02 00:00:00+00:00,8.0,8.0,7.6875,6.425487518310547,51300,0.0,
2000-03-03 00:00:00+00:00,7.75,8.0,7.75,6.527479648590088,24000,0.0,
2000-03-06 00:00:00+00:00,7.75,8.0,7.6875,6.272499561309815,49400,0.0,
2000-03-07 00:00:00+00:00,8.125,8.3125,7.6875,6.272499561309815,61600,0.0,
2000-03-08 00:00:00+00:00,8.125,8.125,7.625,6.221504211425781,16900,0.0,
2000-03-09 00:00:00+00:00,8.09375,8.25,7.625,6.374491691589356,217000,0.0,
2000-03-10 00:00:00+00:00,8.25,8.5,8.03125,6.935447216033936,40800,0.0,
2000-03-13 00:00:00+00:00,8.4375,8.46875,8.25,6.73146390914917,40200,0.0,
2000-03-14 00:00:00+00:00,8.25,8.375,7.875,6.629471302032471,156900,0.0,
