date,FUSB_Open,FUSB_High,FUSB_Low,FUSB_Close,FUSB_Volume,FUSB_Dividends,FUSB_Stock Splits
1999-01-11 00:00:00+00:00,19.0,19.0,19.0,11.19804859161377,800,0.0,
1999-01-12 00:00:00+00:00,19.0,19.0,19.0,11.19804859161377,0,0.0,
1999-01-13 00:00:00+00:00,19.0,19.0,18.5,11.050704002380373,2000,0.0,
1999-01-14 00:00:00+00:00,18.75,18.75,18.75,11.050704002380373,0,0.0,
1999-01-15 00:00:00+00:00,18.75,18.75,18.75,11.050704002380373,0,0.0,
1999-01-19 00:00:00+00:00,18.75,18.75,18.75,11.050704002380373,0,0.0,
1999-01-20 00:00:00+00:00,18.75,18.75,18.75,11.050704002380373,0,0.0,
1999-01-21 00:00:00+00:00,18.75,18.75,18.75,11.050704002380373,0,0.0,
1999-01-22 00:00:00+00:00,18.75,18.75,18.75,11.050704002380373,0,0.0,
1999-01-25 00:00:00+00:00,18.75,18.75,18.75,11.050704002380373,0,0.0,
1999-01-26 00:00:00+00:00,18.75,18.75,18.75,11.050704002380373,0,0.0,
1999-01-27 00:00:00+00:00,18.75,18.75,18.75,11.050704002380373,0,0.0,
1999-01-28 00:00:00+00:00,18.75,18.75,18.75,11.050704002380373,0,0.0,
1999-01-29 00:00:00+00:00,18.75,18.75,18.75,11.050704002380373,0,0.0,
1999-02-01 00:00:00+00:00,18.5,18.75,18.5,10.903366088867188,2400,0.0,
1999-02-02 00:00:00+00:00,18.5,18.5,18.5,10.903366088867188,0,0.0,
1999-02-03 00:00:00+00:00,18.5,18.5,18.5,10.903366088867188,0,0.0,
1999-02-04 00:00:00+00:00,18.5,18.5,18.5,10.903366088867188,0,0.0,
1999-02-05 00:00:00+00:00,18.5,18.5,18.5,10.903366088867188,0,0.0,
1999-02-08 00:00:00+00:00,18.5,18.5,18.5,10.903366088867188,0,0.0,
1999-02-09 00:00:00+00:00,18.5,18.5,18.5,10.903366088867188,0,0.0,
1999-02-10 00:00:00+00:00,18.5,18.5,18.5,10.903366088867188,0,0.0,
1999-02-11 00:00:00+00:00,18.5,18.5,18.5,10.903366088867188,0,0.0,
1999-02-12 00:00:00+00:00,18.5,18.5,18.5,10.903366088867188,0,0.0,
1999-02-16 00:00:00+00:00,18.5,18.5,18.5,10.903366088867188,0,0.0,
1999-02-17 00:00:00+00:00,18.5,18.625,18.5,10.977035522460938,2000,0.0,
1999-02-18 00:00:00+00:00,18.75,18.75,18.5,10.903366088867188,4000,0.0,
1999-02-19 00:00:00+00:00,18.5,18.5,18.5,10.903366088867188,0,0.0,
1999-02-22 00:00:00+00:00,18.5,18.5,18.5,10.903366088867188,0,0.0,
1999-02-23 00:00:00+00:00,18.5,18.5,18.5,10.903366088867188,0,0.0,
1999-02-24 00:00:00+00:00,18.5,18.5,18.5,10.903366088867188,0,0.0,
1999-02-25 00:00:00+00:00,18.5,18.5,18.5,10.903366088867188,0,0.0,
1999-02-26 00:00:00+00:00,18.5,18.5,18.5,10.903366088867188,0,0.0,
1999-03-01 00:00:00+00:00,18.5,18.5,18.5,10.903366088867188,0,0.0,
1999-03-02 00:00:00+00:00,18.5,18.5,18.5,10.903366088867188,0,0.0,
1999-03-03 00:00:00+00:00,18.5,18.5,18.5,10.903366088867188,0,0.0,
1999-03-04 00:00:00+00:00,19.0,19.0,19.0,11.19804859161377,400,0.0,
