date,LGO_Open,LGO_High,LGO_Low,LGO_Close,LGO_Volume,LGO_Dividends,LGO_Stock Splits
2014-12-01 00:00:00+00:00,17.100000381469727,17.100000381469727,16.299999237060547,16.299999237060547,1090,,
2014-12-02 00:00:00+00:00,16.899999618530273,17.0,16.899999618530273,17.0,160,,
2014-12-03 00:00:00+00:00,17.0,17.0,17.0,17.0,0,,
2014-12-04 00:00:00+00:00,17.0,17.0,17.0,17.0,0,,
2014-12-05 00:00:00+00:00,17.0,17.0,17.0,17.0,0,,
2014-12-08 00:00:00+00:00,16.100000381469727,16.100000381469727,16.100000381469727,16.100000381469727,430,,
2014-12-09 00:00:00+00:00,15.899999618530272,16.200000762939453,15.899999618530272,16.200000762939453,2680,,
2014-12-10 00:00:00+00:00,16.200000762939453,16.200000762939453,16.200000762939453,16.200000762939453,80,,
2014-12-11 00:00:00+00:00,15.899999618530272,16.200000762939453,15.899999618530272,15.899999618530272,160,,
2014-12-12 00:00:00+00:00,15.899999618530272,16.0,15.899999618530272,16.0,6030,,
2014-12-15 00:00:00+00:00,16.0,16.0,13.899999618530272,13.899999618530272,2450,,
2014-12-16 00:00:00+00:00,15.0,15.199999809265137,15.0,15.199999809265137,440,,
2014-12-17 00:00:00+00:00,15.600000381469728,15.600000381469728,14.199999809265137,14.199999809265137,220,,
2014-12-18 00:00:00+00:00,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,0,,
2014-12-19 00:00:00+00:00,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,210,,
2014-12-22 00:00:00+00:00,14.699999809265137,14.699999809265137,14.699999809265137,14.699999809265137,100,,
2014-12-23 00:00:00+00:00,14.699999809265137,14.699999809265137,14.699999809265137,14.699999809265137,0,,
2014-12-24 00:00:00+00:00,14.100000381469728,14.100000381469728,14.100000381469728,14.100000381469728,130,,
2014-12-26 00:00:00+00:00,14.0,14.0,14.0,14.0,50,,
2014-12-29 00:00:00+00:00,14.399999618530272,14.600000381469728,14.399999618530272,14.5,490,,
2014-12-30 00:00:00+00:00,14.5,14.5,14.5,14.5,0,,
2014-12-31 00:00:00+00:00,14.600000381469728,14.600000381469728,14.5,14.5,60,,
2015-01-02 00:00:00+00:00,14.5,14.5,14.5,14.5,0,,
2015-01-05 00:00:00+00:00,14.5,14.5,14.5,14.5,0,,
2015-01-06 00:00:00+00:00,14.5,14.5,14.5,14.5,20,,
2015-01-07 00:00:00+00:00,14.5,14.5,14.5,14.5,0,,
2015-01-08 00:00:00+00:00,14.5,14.5,14.5,14.5,0,,
2015-01-09 00:00:00+00:00,14.5,14.600000381469728,14.5,14.600000381469728,100,,
2015-01-12 00:00:00+00:00,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,160,,
2015-01-13 00:00:00+00:00,12.199999809265137,12.199999809265137,11.300000190734863,11.300000190734863,480,,
2015-01-14 00:00:00+00:00,11.300000190734863,11.399999618530272,10.600000381469728,10.600000381469728,2410,,
2015-01-15 00:00:00+00:00,11.199999809265137,11.399999618530272,11.199999809265137,11.399999618530272,400,,
2015-01-16 00:00:00+00:00,11.300000190734863,11.300000190734863,10.699999809265137,10.699999809265137,210,,
2015-01-20 00:00:00+00:00,11.0,11.0,10.800000190734863,10.800000190734863,400,,
2015-01-21 00:00:00+00:00,10.399999618530272,10.399999618530272,10.399999618530272,10.399999618530272,130,,
2015-01-22 00:00:00+00:00,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,100,,
2015-01-23 00:00:00+00:00,10.300000190734863,10.399999618530272,10.300000190734863,10.399999618530272,100,,
2015-01-26 00:00:00+00:00,9.600000381469728,9.899999618530272,8.300000190734863,8.5,1390,,
2015-01-27 00:00:00+00:00,8.100000381469727,8.300000190734863,8.0,8.100000381469727,680,,
2015-01-28 00:00:00+00:00,7.699999809265137,7.699999809265137,7.0,7.099999904632568,2590,,
2015-01-29 00:00:00+00:00,7.599999904632568,8.800000190734863,7.599999904632568,8.800000190734863,5730,,
2015-01-30 00:00:00+00:00,9.899999618530272,9.899999618530272,8.800000190734863,9.800000190734863,1420,,
2015-02-02 00:00:00+00:00,9.800000190734863,9.800000190734863,9.600000381469728,9.600000381469728,50,,
2015-02-03 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,9.600000381469728,80,,
2015-02-04 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,9.600000381469728,0,,
2015-02-05 00:00:00+00:00,8.100000381469727,8.300000190734863,7.699999809265137,7.699999809265137,190,,
2015-02-06 00:00:00+00:00,8.100000381469727,8.800000190734863,8.100000381469727,8.800000190734863,3680,,
2015-02-09 00:00:00+00:00,8.800000190734863,9.399999618530272,8.800000190734863,9.399999618530272,1070,,
2015-02-10 00:00:00+00:00,9.899999618530272,9.899999618530272,9.5,9.5,3360,,
2015-02-11 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,9.600000381469728,40,,
2015-02-12 00:00:00+00:00,9.100000381469728,9.100000381469728,9.100000381469728,9.100000381469728,50,,
2015-02-13 00:00:00+00:00,9.0,9.0,9.0,9.0,1000,,
2015-02-17 00:00:00+00:00,9.0,9.0,9.0,9.0,9120,,
2015-02-18 00:00:00+00:00,7.900000095367432,7.900000095367432,7.699999809265137,7.699999809265137,550,,
2015-02-19 00:00:00+00:00,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0,,
2015-02-20 00:00:00+00:00,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,150,,
2015-02-23 00:00:00+00:00,7.699999809265137,8.199999809265137,7.699999809265137,8.199999809265137,910,,
2015-02-24 00:00:00+00:00,8.199999809265137,8.199999809265137,8.199999809265137,8.199999809265137,0,,
2015-02-25 00:00:00+00:00,10.5,10.5,10.5,10.5,150,,
2015-02-26 00:00:00+00:00,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,50,,
2015-02-27 00:00:00+00:00,10.300000190734863,10.300000190734863,10.0,10.0,190,,
2015-03-02 00:00:00+00:00,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,60,,
2015-03-03 00:00:00+00:00,10.300000190734863,10.399999618530272,10.300000190734863,10.399999618530272,100,,
2015-03-04 00:00:00+00:00,10.399999618530272,10.399999618530272,10.399999618530272,10.399999618530272,20,,
2015-03-05 00:00:00+00:00,10.5,10.5,10.5,10.5,40,,
2015-03-06 00:00:00+00:00,10.5,10.5,10.5,10.5,0,,
2015-03-09 00:00:00+00:00,10.0,10.600000381469728,10.0,10.600000381469728,7350,,
2015-03-10 00:00:00+00:00,9.800000190734863,10.399999618530272,8.100000381469727,8.100000381469727,2610,,
2015-03-11 00:00:00+00:00,8.399999618530273,8.399999618530273,7.5,7.599999904632568,1670,,
2015-03-12 00:00:00+00:00,8.100000381469727,8.5,8.100000381469727,8.300000190734863,2640,,
2015-03-13 00:00:00+00:00,9.0,9.0,8.300000190734863,8.300000190734863,260,,
2015-03-16 00:00:00+00:00,8.300000190734863,8.300000190734863,7.400000095367432,7.400000095367432,1550,,
2015-03-17 00:00:00+00:00,7.400000095367432,7.400000095367432,7.400000095367432,7.400000095367432,10,,
2015-03-18 00:00:00+00:00,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,350,,
2015-03-19 00:00:00+00:00,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,0,,
2015-03-20 00:00:00+00:00,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,0,,
2015-03-23 00:00:00+00:00,7.800000190734863,8.0,7.800000190734863,7.800000190734863,1300,,
2015-03-24 00:00:00+00:00,7.599999904632568,7.599999904632568,7.400000095367432,7.400000095367432,1720,,
2015-03-25 00:00:00+00:00,7.599999904632568,7.599999904632568,7.599999904632568,7.599999904632568,1000,,
2015-03-26 00:00:00+00:00,7.599999904632568,7.599999904632568,7.599999904632568,7.599999904632568,150,,
2015-03-27 00:00:00+00:00,7.599999904632568,7.699999809265137,7.599999904632568,7.699999809265137,150,,
2015-03-30 00:00:00+00:00,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,410,,
2015-03-31 00:00:00+00:00,7.5,7.5,7.400000095367432,7.400000095367432,220,,
2015-04-01 00:00:00+00:00,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,80,,
2015-04-02 00:00:00+00:00,7.099999904632568,7.300000190734863,7.0,7.099999904632568,2260,,
2015-04-06 00:00:00+00:00,7.400000095367432,7.400000095367432,7.400000095367432,7.400000095367432,10,,
2015-04-07 00:00:00+00:00,7.300000190734863,7.300000190734863,7.199999809265137,7.199999809265137,130,,
2015-04-08 00:00:00+00:00,7.199999809265137,7.199999809265137,7.0,7.0,310,,
2015-04-09 00:00:00+00:00,7.0,7.0,7.0,7.0,0,,
2015-04-10 00:00:00+00:00,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,680,,
2015-04-13 00:00:00+00:00,6.900000095367432,7.099999904632568,6.900000095367432,7.099999904632568,370,,
2015-04-14 00:00:00+00:00,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,
2015-04-15 00:00:00+00:00,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,,
2015-04-16 00:00:00+00:00,7.400000095367432,7.400000095367432,7.400000095367432,7.400000095367432,10,,
2015-04-17 00:00:00+00:00,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,70,,
2015-04-20 00:00:00+00:00,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,100,,
2015-04-21 00:00:00+00:00,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,0,,
2015-04-22 00:00:00+00:00,7.099999904632568,7.300000190734863,6.900000095367432,7.300000190734863,4200,,
2015-04-23 00:00:00+00:00,7.099999904632568,7.199999809265137,7.0,7.099999904632568,480,,
2015-04-24 00:00:00+00:00,6.800000190734863,6.800000190734863,6.400000095367432,6.699999809265137,3030,,
2015-04-27 00:00:00+00:00,6.800000190734863,6.800000190734863,6.599999904632568,6.699999809265137,3210,,
2015-04-28 00:00:00+00:00,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,300,,
2015-04-29 00:00:00+00:00,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,150,,
2015-04-30 00:00:00+00:00,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,0,,
2015-05-01 00:00:00+00:00,6.699999809265137,7.0,6.599999904632568,6.599999904632568,1700,,
2015-05-04 00:00:00+00:00,7.099999904632568,7.099999904632568,6.599999904632568,6.599999904632568,110,,
2015-05-05 00:00:00+00:00,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,100,,
2015-05-06 00:00:00+00:00,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,200,,
2015-05-07 00:00:00+00:00,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0,,
2015-05-08 00:00:00+00:00,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0,,
2015-05-11 00:00:00+00:00,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0,,
2015-05-12 00:00:00+00:00,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0,,
2015-05-13 00:00:00+00:00,7.099999904632568,7.199999809265137,7.099999904632568,7.199999809265137,950,,
2015-05-14 00:00:00+00:00,7.300000190734863,7.300000190734863,7.300000190734863,7.300000190734863,5770,,
2015-05-15 00:00:00+00:00,7.5,7.5,7.5,7.5,3500,,
2015-05-18 00:00:00+00:00,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,40,,
2015-05-19 00:00:00+00:00,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,780,,
2015-05-20 00:00:00+00:00,7.099999904632568,7.400000095367432,7.099999904632568,7.400000095367432,1120,,
2015-05-21 00:00:00+00:00,7.400000095367432,7.400000095367432,7.400000095367432,7.400000095367432,1050,,
2015-05-22 00:00:00+00:00,7.400000095367432,7.400000095367432,7.400000095367432,7.400000095367432,0,,
2015-05-26 00:00:00+00:00,7.0,7.0,7.0,7.0,40,,
2015-05-27 00:00:00+00:00,6.800000190734863,6.900000095367432,6.699999809265137,6.800000190734863,3680,,
2015-05-28 00:00:00+00:00,6.800000190734863,6.800000190734863,6.699999809265137,6.800000190734863,600,,
2015-05-29 00:00:00+00:00,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,500,,
2015-06-01 00:00:00+00:00,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,50,,
2015-06-02 00:00:00+00:00,6.400000095367432,6.5,6.400000095367432,6.5,490,,
2015-06-03 00:00:00+00:00,6.400000095367432,6.5,6.400000095367432,6.5,1000,,
2015-06-04 00:00:00+00:00,6.400000095367432,6.400000095367432,6.300000190734863,6.400000095367432,220,,
2015-06-05 00:00:00+00:00,6.400000095367432,6.5,6.400000095367432,6.400000095367432,13650,,
2015-06-08 00:00:00+00:00,6.400000095367432,6.5,6.099999904632568,6.099999904632568,7060,,
2015-06-09 00:00:00+00:00,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,1850,,
2015-06-10 00:00:00+00:00,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,2800,,
2015-06-11 00:00:00+00:00,6.0,6.0,6.0,6.0,5500,,
2015-06-12 00:00:00+00:00,5.800000190734863,6.099999904632568,5.800000190734863,5.800000190734863,3250,,
2015-06-15 00:00:00+00:00,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,40,,
2015-06-16 00:00:00+00:00,5.599999904632568,5.599999904632568,5.5,5.599999904632568,1900,,
2015-06-17 00:00:00+00:00,5.699999809265137,5.699999809265137,5.300000190734863,5.300000190734863,4890,,
2015-06-18 00:00:00+00:00,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,250,,
2015-06-19 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,250,,
2015-06-22 00:00:00+00:00,6.0,6.099999904632568,6.0,6.099999904632568,1900,,
2015-06-23 00:00:00+00:00,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,0,,
2015-06-24 00:00:00+00:00,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,100,,
2015-06-25 00:00:00+00:00,6.400000095367432,6.5,6.300000190734863,6.5,800,,
2015-06-26 00:00:00+00:00,6.5,6.800000190734863,6.5,6.599999904632568,1050,,
2015-06-29 00:00:00+00:00,6.400000095367432,6.400000095367432,6.300000190734863,6.400000095367432,3700,,
2015-06-30 00:00:00+00:00,6.5,6.5,6.5,6.5,750,,
2015-07-01 00:00:00+00:00,6.5,6.5,6.5,6.5,0,,
2015-07-02 00:00:00+00:00,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,750,,
2015-07-06 00:00:00+00:00,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,20,,
2015-07-07 00:00:00+00:00,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,50,,
2015-07-08 00:00:00+00:00,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,100,,
2015-07-09 00:00:00+00:00,6.0,6.0,6.0,6.0,100,,
2015-07-10 00:00:00+00:00,6.0,6.0,6.0,6.0,50,,
2015-07-13 00:00:00+00:00,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,460,,
2015-07-14 00:00:00+00:00,6.099999904632568,6.199999809265137,6.099999904632568,6.199999809265137,720,,
2015-07-15 00:00:00+00:00,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,0,,
2015-07-16 00:00:00+00:00,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,0,,
2015-07-17 00:00:00+00:00,6.0,6.099999904632568,6.0,6.0,680,,
2015-07-20 00:00:00+00:00,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,10,,
2015-07-21 00:00:00+00:00,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,0,,
2015-07-22 00:00:00+00:00,5.800000190734863,6.199999809265137,5.800000190734863,6.0,1150,,
2015-07-23 00:00:00+00:00,5.699999809265137,5.900000095367432,5.599999904632568,5.599999904632568,630,,
2015-07-24 00:00:00+00:00,5.199999809265137,5.199999809265137,5.099999904632568,5.099999904632568,60,,
2015-07-27 00:00:00+00:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,50,,
2015-07-28 00:00:00+00:00,5.0,5.0,5.0,5.0,10,,
2015-07-29 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,10,,
2015-07-30 00:00:00+00:00,5.199999809265137,5.199999809265137,5.0,5.0,740,,
2015-07-31 00:00:00+00:00,5.0,5.0,5.0,5.0,100,,
2015-08-03 00:00:00+00:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,20,,
2015-08-04 00:00:00+00:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,,
2015-08-05 00:00:00+00:00,5.0,5.0,5.0,5.0,220,,
2015-08-06 00:00:00+00:00,5.0,5.0,5.0,5.0,100,,
2015-08-07 00:00:00+00:00,5.0,5.0,5.0,5.0,0,,
2015-08-10 00:00:00+00:00,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,30,,
2015-08-11 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,100,,
2015-08-12 00:00:00+00:00,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,30,,
2015-08-13 00:00:00+00:00,4.800000190734863,4.900000095367432,4.800000190734863,4.900000095367432,90,,
2015-08-14 00:00:00+00:00,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,700,,
2015-08-17 00:00:00+00:00,4.5,4.5,4.5,4.5,50,,
2015-08-18 00:00:00+00:00,4.5,4.5,4.5,4.5,0,,
2015-08-19 00:00:00+00:00,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,30,,
2015-08-20 00:00:00+00:00,4.5,4.5,4.5,4.5,5000,,
2015-08-21 00:00:00+00:00,4.5,4.5,4.5,4.5,100,,
2015-08-24 00:00:00+00:00,4.199999809265137,4.199999809265137,3.900000095367432,4.0,3250,,
2015-08-25 00:00:00+00:00,4.5,4.5,4.5,4.5,400,,
2015-08-26 00:00:00+00:00,4.300000190734863,4.800000190734863,4.300000190734863,4.800000190734863,550,,
2015-08-27 00:00:00+00:00,4.800000190734863,4.800000190734863,4.5,4.5,2100,,
2015-08-28 00:00:00+00:00,4.5,4.5,4.5,4.5,20,,
2015-08-31 00:00:00+00:00,4.5,4.5,4.5,4.5,0,,
2015-09-01 00:00:00+00:00,3.900000095367432,4.0,3.799999952316284,4.0,1110,,
2015-09-02 00:00:00+00:00,3.700000047683716,3.799999952316284,3.5999999046325684,3.5999999046325684,1080,,
2015-09-03 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2015-09-04 00:00:00+00:00,3.700000047683716,3.700000047683716,3.5999999046325684,3.5999999046325684,630,,
2015-09-08 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,
2015-09-09 00:00:00+00:00,3.799999952316284,3.799999952316284,3.5999999046325684,3.5999999046325684,240,,
2015-09-10 00:00:00+00:00,3.5,3.5,3.5,3.5,150,,
2015-09-11 00:00:00+00:00,3.5,3.5,3.5,3.5,0,,
2015-09-14 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,80,,
2015-09-15 00:00:00+00:00,3.5,3.5,3.0,3.0999999046325684,9170,,
2015-09-16 00:00:00+00:00,2.900000095367432,3.0999999046325684,2.900000095367432,3.0999999046325684,1510,,
2015-09-17 00:00:00+00:00,3.0,3.0,3.0,3.0,150,,
2015-09-18 00:00:00+00:00,3.0,3.0,2.799999952316284,2.799999952316284,2710,,
2015-09-21 00:00:00+00:00,2.5999999046325684,2.5999999046325684,2.5,2.5999999046325684,770,,
2015-09-22 00:00:00+00:00,2.299999952316284,2.299999952316284,2.200000047683716,2.200000047683716,1300,,
2015-09-23 00:00:00+00:00,2.200000047683716,2.5,2.200000047683716,2.5,2100,,
2015-09-24 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2015-09-25 00:00:00+00:00,3.0,3.0,3.0,3.0,9560,,
2015-09-28 00:00:00+00:00,2.799999952316284,2.799999952316284,2.5999999046325684,2.5999999046325684,2700,,
2015-09-29 00:00:00+00:00,2.5999999046325684,2.700000047683716,2.5999999046325684,2.700000047683716,380,,
2015-09-30 00:00:00+00:00,2.900000095367432,3.0,2.900000095367432,3.0,1260,,
2015-10-01 00:00:00+00:00,2.5,2.5,2.400000095367432,2.400000095367432,3500,,
2015-10-02 00:00:00+00:00,2.5,2.5,2.5,2.5,400,,
2015-10-05 00:00:00+00:00,2.5,2.5,2.5,2.5,0,,
2015-10-06 00:00:00+00:00,2.400000095367432,2.5,2.400000095367432,2.5,1000,,
2015-10-07 00:00:00+00:00,2.5,3.0999999046325684,2.5,2.799999952316284,10550,,
2015-10-08 00:00:00+00:00,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,,
2015-10-09 00:00:00+00:00,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,,
2015-10-12 00:00:00+00:00,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,,
2015-10-13 00:00:00+00:00,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,500,,
2015-10-14 00:00:00+00:00,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,2000,,
2015-10-15 00:00:00+00:00,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,0,,
2015-10-16 00:00:00+00:00,2.700000047683716,2.700000047683716,2.700000047683716,2.700000047683716,0,,
2015-10-19 00:00:00+00:00,2.5,2.5999999046325684,2.5,2.5999999046325684,4480,,
2015-10-20 00:00:00+00:00,2.400000095367432,2.5,2.400000095367432,2.5,140,,
2015-10-21 00:00:00+00:00,2.5,2.5,2.400000095367432,2.400000095367432,1130,,
2015-10-22 00:00:00+00:00,2.400000095367432,2.400000095367432,2.400000095367432,2.400000095367432,200,,
2015-10-23 00:00:00+00:00,2.400000095367432,2.400000095367432,2.400000095367432,2.400000095367432,0,,
2015-10-26 00:00:00+00:00,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,100,,
2015-10-27 00:00:00+00:00,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,
2015-10-28 00:00:00+00:00,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,
2015-10-29 00:00:00+00:00,2.400000095367432,2.400000095367432,2.0,2.0,1310,,
2015-10-30 00:00:00+00:00,2.0999999046325684,2.299999952316284,2.0,2.200000047683716,3940,,
2015-11-02 00:00:00+00:00,2.200000047683716,2.200000047683716,2.0999999046325684,2.0999999046325684,1030,,
2015-11-03 00:00:00+00:00,2.0,2.0,2.0,2.0,560,,
2015-11-04 00:00:00+00:00,2.299999952316284,2.299999952316284,2.200000047683716,2.200000047683716,650,,
2015-11-05 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0,2.0,120,,
2015-11-06 00:00:00+00:00,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,700,,
2015-11-09 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,50,,
2015-11-10 00:00:00+00:00,2.0999999046325684,2.0999999046325684,1.7999999523162842,1.7999999523162842,1220,,
2015-11-11 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,800,,
2015-11-12 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,
2015-11-13 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,
2015-11-16 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,
2015-11-17 00:00:00+00:00,1.5,1.600000023841858,1.5,1.600000023841858,1450,,
2015-11-18 00:00:00+00:00,1.600000023841858,1.600000023841858,1.5,1.5,1040,,
2015-11-19 00:00:00+00:00,1.399999976158142,1.399999976158142,1.2999999523162842,1.2999999523162842,3400,,
2015-11-20 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0,,
2015-11-23 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0,,
2015-11-24 00:00:00+00:00,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,100,,
2015-11-25 00:00:00+00:00,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0,,
2015-11-27 00:00:00+00:00,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0,,
2015-11-30 00:00:00+00:00,1.7999999523162842,2.299999952316284,1.7000000476837158,2.200000047683716,1390,,
2015-12-01 00:00:00+00:00,2.0,2.0,1.7999999523162842,1.7999999523162842,450,,
2015-12-02 00:00:00+00:00,1.899999976158142,1.899999976158142,1.7999999523162842,1.7999999523162842,1070,,
2015-12-03 00:00:00+00:00,1.7000000476837158,1.7999999523162842,1.7000000476837158,1.7999999523162842,1850,,
2015-12-04 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,,
2015-12-07 00:00:00+00:00,1.7000000476837158,1.7999999523162842,1.7000000476837158,1.7999999523162842,1300,,
2015-12-08 00:00:00+00:00,1.5,1.5,1.5,1.5,100,,
2015-12-09 00:00:00+00:00,1.5,1.5,1.5,1.5,0,,
2015-12-10 00:00:00+00:00,1.5,1.5,1.5,1.5,0,,
2015-12-11 00:00:00+00:00,1.5,1.5,1.5,1.5,0,,
2015-12-14 00:00:00+00:00,1.2999999523162842,1.399999976158142,1.2999999523162842,1.2999999523162842,730,,
2015-12-15 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,0,,
2015-12-16 00:00:00+00:00,1.5,1.5,1.5,1.5,1500,,
2015-12-17 00:00:00+00:00,1.5,1.7999999523162842,1.5,1.600000023841858,2360,,
2015-12-18 00:00:00+00:00,1.899999976158142,2.200000047683716,1.899999976158142,2.0999999046325684,2500,,
2015-12-21 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,250,,
2015-12-22 00:00:00+00:00,2.0,2.0,1.899999976158142,2.0,9450,,
2015-12-23 00:00:00+00:00,2.0,2.0,2.0,2.0,40,,
2015-12-24 00:00:00+00:00,2.0,2.0,2.0,2.0,200,,
2015-12-28 00:00:00+00:00,2.0,2.0,2.0,2.0,3040,,
2015-12-29 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,10,,
2015-12-30 00:00:00+00:00,2.0,2.0999999046325684,2.0,2.0,180,,
2015-12-31 00:00:00+00:00,2.200000047683716,2.400000095367432,2.0999999046325684,2.400000095367432,1140,,
2016-01-04 00:00:00+00:00,2.400000095367432,2.400000095367432,2.400000095367432,2.400000095367432,0,,
2016-01-05 00:00:00+00:00,2.0999999046325684,2.0999999046325684,1.899999976158142,1.899999976158142,700,,
2016-01-06 00:00:00+00:00,2.0,2.700000047683716,2.0,2.299999952316284,4790,,
2016-01-07 00:00:00+00:00,2.0,2.400000095367432,2.0,2.400000095367432,3530,,
2016-01-08 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,1000,,
2016-01-11 00:00:00+00:00,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,30,,
2016-01-12 00:00:00+00:00,1.7999999523162842,2.0999999046325684,1.7999999523162842,2.0999999046325684,1100,,
2016-01-13 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0,2.0999999046325684,930,,
