date,EVC_Open,EVC_High,EVC_Low,EVC_Close,EVC_Volume,EVC_Dividends,EVC_Stock Splits
2000-10-06 00:00:00+00:00,16.4375,16.4375,14.625,8.597387313842773,171800,0.0,
2000-10-09 00:00:00+00:00,14.625,14.6875,13.375,7.862570762634277,497800,0.0,
2000-10-10 00:00:00+00:00,11.5,11.75,10.5,6.833823204040527,3430600,0.0,
2000-10-11 00:00:00+00:00,11.5625,11.625,11.0,6.466413021087647,366700,0.0,
2000-10-12 00:00:00+00:00,11.0,11.0,9.9375,5.878557205200195,795400,0.0,
2000-10-13 00:00:00+00:00,10.0,11.9375,9.875,6.76033878326416,1107500,0.0,
2000-10-16 00:00:00+00:00,11.5,12.5625,11.5,7.348194599151611,229900,0.0,
2000-10-17 00:00:00+00:00,12.75,13.375,12.75,7.715605735778809,328100,0.0,
2000-10-18 00:00:00+00:00,13.0,13.5,12.5,7.899310111999512,84300,0.0,
2000-10-19 00:00:00+00:00,13.3125,13.4375,13.0,7.642124652862549,1168000,0.0,
2000-10-20 00:00:00+00:00,13.0,18.5,13.0,8.597387313842773,620200,0.0,
2000-10-23 00:00:00+00:00,14.75,15.75,14.75,9.03828239440918,232900,0.0,
2000-10-24 00:00:00+00:00,15.5,15.75,15.375,9.111764907836914,374800,0.0,
2000-10-25 00:00:00+00:00,15.5,15.5625,15.4375,9.111764907836914,344300,0.0,
2000-10-26 00:00:00+00:00,15.5,15.625,15.125,9.185245513916016,71300,0.0,
2000-10-27 00:00:00+00:00,15.625,15.9375,15.5625,9.36894989013672,270400,0.0,
2000-10-30 00:00:00+00:00,15.9375,16.3125,15.9375,9.442431449890137,568000,0.0,
2000-10-31 00:00:00+00:00,16.0625,17.875,16.0625,10.397697448730469,991900,0.0,
2000-11-01 00:00:00+00:00,17.8125,17.875,17.25,10.471177101135254,238300,0.0,
2000-11-02 00:00:00+00:00,17.9375,17.9375,17.4375,10.507917404174805,180500,0.0,
2000-11-03 00:00:00+00:00,17.75,18.0,17.375,10.58139991760254,123700,0.0,
2000-11-06 00:00:00+00:00,18.0,18.25,17.0,10.067028999328612,229800,0.0,
2000-11-07 00:00:00+00:00,17.125,18.25,17.125,10.728363990783691,226400,0.0,
2000-11-08 00:00:00+00:00,18.25,18.4375,17.9375,10.544659614562988,104500,0.0,
2000-11-09 00:00:00+00:00,17.9375,17.9375,16.4375,9.993545532226562,612000,0.0,
2000-11-10 00:00:00+00:00,16.9375,17.0,16.8125,9.883323669433594,39200,0.0,
2000-11-13 00:00:00+00:00,16.6875,16.6875,16.0,9.442431449890137,100600,0.0,
2000-11-14 00:00:00+00:00,16.0625,16.1875,16.0625,9.479172706604004,50300,0.0,
2000-11-15 00:00:00+00:00,16.1875,16.25,15.8125,9.515912055969238,134800,0.0,
2000-11-16 00:00:00+00:00,16.0625,16.125,16.0625,9.479172706604004,24700,0.0,
2000-11-17 00:00:00+00:00,16.0625,16.0625,15.8125,9.36894989013672,130500,0.0,
2000-11-20 00:00:00+00:00,15.875,15.875,15.875,9.332208633422852,52200,0.0,
2000-11-21 00:00:00+00:00,15.875,16.1875,15.875,9.442431449890137,80000,0.0,
2000-11-22 00:00:00+00:00,16.25,16.25,15.875,9.36894989013672,51500,0.0,
2000-11-24 00:00:00+00:00,15.875,15.9375,15.875,9.332208633422852,1600,0.0,
2000-11-27 00:00:00+00:00,15.9375,15.9375,15.6875,9.2954683303833,17700,0.0,
2000-11-28 00:00:00+00:00,15.875,16.0,15.5625,9.185245513916016,64000,0.0,
2000-11-29 00:00:00+00:00,15.5625,15.5625,15.0,8.817832946777344,195000,0.0,
2000-11-30 00:00:00+00:00,15.0,15.0,14.125,8.413681030273438,69800,0.0,
2000-12-01 00:00:00+00:00,14.3125,16.375,14.3125,9.111764907836914,203000,0.0,
2000-12-04 00:00:00+00:00,15.375,15.375,14.625,8.707612991333008,40500,0.0,
2000-12-05 00:00:00+00:00,14.6875,16.0,14.6875,9.185245513916016,197000,0.0,
2000-12-06 00:00:00+00:00,15.875,16.0,15.875,9.40569019317627,33400,0.0,
2000-12-07 00:00:00+00:00,16.0,16.125,15.75,9.258724212646484,77800,0.0,
2000-12-08 00:00:00+00:00,15.6875,17.0,15.6875,9.993545532226562,233400,0.0,
2000-12-11 00:00:00+00:00,17.0,17.0,16.5,9.699618339538574,87700,0.0,
2000-12-12 00:00:00+00:00,16.5625,17.0,16.5625,9.883323669433594,106000,0.0,
2000-12-13 00:00:00+00:00,16.9375,17.125,16.875,10.030285835266112,46800,0.0,
2000-12-14 00:00:00+00:00,17.0,17.0,16.5,9.773098945617676,186800,0.0,
2000-12-15 00:00:00+00:00,16.625,16.625,16.0,9.62613582611084,164800,0.0,
2000-12-18 00:00:00+00:00,16.5,16.5625,16.4375,9.662875175476074,157400,0.0,
2000-12-19 00:00:00+00:00,16.5,16.5,16.25,9.552654266357422,20000,0.0,
2000-12-20 00:00:00+00:00,16.0625,16.625,16.0625,9.773098945617676,74800,0.0,
2000-12-21 00:00:00+00:00,16.5625,16.5625,16.0625,9.515912055969238,12100,0.0,
2000-12-22 00:00:00+00:00,16.1875,18.0,16.1875,10.397697448730469,101100,0.0,
2000-12-26 00:00:00+00:00,17.6875,19.375,17.6875,10.544659614562988,57300,0.0,
2000-12-27 00:00:00+00:00,17.875,17.875,16.1875,9.62613582611084,97400,0.0,
2000-12-28 00:00:00+00:00,16.375,16.5,15.9375,9.36894989013672,231200,0.0,
2000-12-29 00:00:00+00:00,16.0,18.375,15.9375,10.801843643188477,319800,0.0,
2001-01-02 00:00:00+00:00,18.375,18.375,16.75,10.140508651733398,86700,0.0,
2001-01-03 00:00:00+00:00,17.1875,17.25,16.5625,10.067028999328612,157100,0.0,
2001-01-04 00:00:00+00:00,17.125,20.5,17.125,11.46318244934082,502500,0.0,
2001-01-05 00:00:00+00:00,19.4375,19.4375,18.0,10.87533187866211,80200,0.0,
2001-01-08 00:00:00+00:00,17.9375,17.9375,16.3125,9.62613582611084,169000,0.0,
2001-01-09 00:00:00+00:00,16.375,16.625,15.5,9.773098945617676,129200,0.0,
2001-01-10 00:00:00+00:00,16.6875,16.9375,16.625,9.956807136535645,25100,0.0,
2001-01-11 00:00:00+00:00,17.0,17.375,16.1875,9.846583366394045,503300,0.0,
2001-01-12 00:00:00+00:00,16.625,16.875,16.375,9.920063972473145,912200,0.0,
2001-01-16 00:00:00+00:00,16.875,18.3125,16.875,10.544659614562988,71200,0.0,
2001-01-17 00:00:00+00:00,18.0625,18.8125,17.625,10.360956192016602,124700,0.0,
2001-01-18 00:00:00+00:00,17.6875,17.6875,16.9375,9.993545532226562,207300,0.0,
2001-01-19 00:00:00+00:00,16.9375,17.0,16.75,9.846583366394045,152100,0.0,
2001-01-22 00:00:00+00:00,16.75,16.75,16.25,9.846583366394045,61300,0.0,
2001-01-23 00:00:00+00:00,16.75,16.75,16.5,9.699618339538574,87600,0.0,
2001-01-24 00:00:00+00:00,16.5,16.5,16.375,9.699618339538574,62900,0.0,
2001-01-25 00:00:00+00:00,16.5,16.5,16.0,9.40569019317627,83300,0.0,
2001-01-26 00:00:00+00:00,16.0625,16.0625,15.0,8.964797973632812,366700,0.0,
2001-01-29 00:00:00+00:00,15.399999618530272,17.649999618530273,15.399999618530272,10.140508651733398,135100,0.0,
2001-01-30 00:00:00+00:00,17.0,17.5,16.25,9.993545532226562,148400,0.0,
2001-01-31 00:00:00+00:00,16.950000762939453,17.149999618530273,16.75,10.052328109741213,236400,0.0,
2001-02-01 00:00:00+00:00,17.0,17.25,16.700000762939453,9.905366897583008,104900,0.0,
2001-02-02 00:00:00+00:00,16.799999237060547,16.799999237060547,16.3799991607666,9.64083194732666,29100,0.0,
2001-02-05 00:00:00+00:00,16.399999618530273,16.600000381469727,15.899999618530272,9.417447090148926,215700,0.0,
2001-02-06 00:00:00+00:00,16.049999237060547,16.850000381469727,16.049999237060547,9.699618339538574,323600,0.0,
2001-02-07 00:00:00+00:00,13.0,13.199999809265137,11.18000030517578,6.819124698638916,4336200,0.0,
2001-02-08 00:00:00+00:00,11.300000190734863,12.199999809265137,11.300000190734863,7.083660125732422,510600,0.0,
2001-02-09 00:00:00+00:00,12.0,12.0,10.75,6.495803356170654,1552600,0.0,
2001-02-12 00:00:00+00:00,11.050000190734863,11.300000190734863,11.050000190734863,6.613376140594482,202400,0.0,
2001-02-13 00:00:00+00:00,11.25,11.300000190734863,10.899999618530272,6.495803356170654,428500,0.0,
2001-02-14 00:00:00+00:00,11.0,11.0,10.149999618530272,6.319449424743652,513200,0.0,
2001-02-15 00:00:00+00:00,10.75,11.0,10.75,6.407627582550049,160200,0.0,
2001-02-16 00:00:00+00:00,10.899999618530272,10.899999618530272,10.399999618530272,6.260661602020264,1020400,0.0,
2001-02-20 00:00:00+00:00,10.600000381469728,10.949999809265137,10.550000190734863,6.201877593994141,105200,0.0,
2001-02-21 00:00:00+00:00,10.300000190734863,10.489999771118164,10.25,6.166604518890381,329200,0.0,
2001-02-22 00:00:00+00:00,10.75,11.0,10.5,6.290055751800537,84100,0.0,
2001-02-23 00:00:00+00:00,10.699999809265137,10.699999809265137,10.239999771118164,6.019642353057861,109300,0.0,
2001-02-26 00:00:00+00:00,10.239999771118164,10.350000381469728,10.100000381469728,6.043154239654541,127000,0.0,
2001-02-27 00:00:00+00:00,10.25,10.300000190734863,10.149999618530272,5.966735363006592,177100,0.0,
2001-02-28 00:00:00+00:00,10.399999618530272,10.5,10.0,5.878557205200195,82300,0.0,
2001-03-01 00:00:00+00:00,10.0,10.0,9.050000190734863,5.496449947357178,555900,0.0,
2001-03-02 00:00:00+00:00,9.449999809265137,10.18000030517578,9.449999809265137,5.878557205200195,193600,0.0,
2001-03-05 00:00:00+00:00,9.899999618530272,9.949999809265137,9.800000190734863,5.819770336151123,143200,0.0,
2001-03-06 00:00:00+00:00,9.800000190734863,9.899999618530272,9.350000381469728,5.496449947357178,105600,0.0,
2001-03-07 00:00:00+00:00,9.40999984741211,9.5,9.300000190734863,5.525842666625977,180800,0.0,
2001-03-08 00:00:00+00:00,9.449999809265137,9.479999542236328,8.75,5.143737316131592,758200,0.0,
2001-03-09 00:00:00+00:00,8.75,8.75,7.0,4.320740222930908,2068600,0.0,
2001-03-12 00:00:00+00:00,7.309999942779541,7.400000095367432,7.150000095367432,4.320740222930908,1188200,0.0,
2001-03-13 00:00:00+00:00,7.550000190734863,7.849999904632568,7.099999904632568,4.273709774017334,855700,0.0,
2001-03-14 00:00:00+00:00,7.369999885559082,7.75,7.25,4.467702865600586,119700,0.0,
2001-03-15 00:00:00+00:00,7.699999809265137,8.25,7.699999809265137,4.732239246368408,298900,0.0,
2001-03-16 00:00:00+00:00,8.0,8.300000190734863,7.880000114440918,4.82041597366333,67200,0.0,
2001-03-19 00:00:00+00:00,8.100000381469727,8.449999809265137,8.050000190734863,4.761629104614258,168400,0.0,
2001-03-20 00:00:00+00:00,7.5,7.699999809265137,7.449999809265137,4.397159576416016,1526000,0.0,
2001-03-21 00:00:00+00:00,7.480000019073486,7.5,7.0,4.408916473388672,2052200,0.0,
2001-03-22 00:00:00+00:00,7.449999809265137,7.5,7.099999904632568,4.261952877044678,496100,0.0,
2001-03-23 00:00:00+00:00,7.25,7.449999809265137,7.25,4.356009483337402,22500,0.0,
2001-03-26 00:00:00+00:00,7.409999847412109,8.199999809265137,7.409999847412109,4.702845096588135,38900,0.0,
2001-03-27 00:00:00+00:00,8.050000190734863,8.699999809265137,8.050000190734863,5.114343643188477,760600,0.0,
2001-03-28 00:00:00+00:00,8.649999618530273,9.149999618530272,8.649999618530273,5.349486827850342,195600,0.0,
2001-03-29 00:00:00+00:00,9.050000190734863,10.199999809265137,8.949999809265137,5.584628105163574,345400,0.0,
2001-03-30 00:00:00+00:00,9.5,10.0,9.199999809265137,5.819770336151123,121000,0.0,
2001-04-02 00:00:00+00:00,9.850000381469728,9.850000381469728,9.649999618530272,5.672806262969971,34000,0.0,
2001-04-03 00:00:00+00:00,9.65999984741211,9.800000190734863,9.149999618530272,5.378878116607666,110800,0.0,
2001-04-04 00:00:00+00:00,9.149999618530272,9.149999618530272,8.699999809265137,5.114343643188477,112600,0.0,
2001-04-05 00:00:00+00:00,8.699999809265137,9.100000381469728,8.699999809265137,5.349486827850342,26500,0.0,
2001-04-06 00:00:00+00:00,9.09000015258789,9.199999809265137,8.949999809265137,5.261309146881104,24100,0.0,
2001-04-09 00:00:00+00:00,8.949999809265137,8.949999809265137,8.779999732971191,5.167251586914063,4500,0.0,
2001-04-10 00:00:00+00:00,8.899999618530273,9.5,8.899999618530273,5.496449947357178,83500,0.0,
2001-04-11 00:00:00+00:00,9.350000381469728,9.359999656677246,9.119999885559082,5.437665939331055,39600,0.0,
2001-04-12 00:00:00+00:00,9.25,10.25,9.140000343322754,5.73159122467041,117700,0.0,
2001-04-16 00:00:00+00:00,9.699999809265137,10.0,9.699999809265137,5.84916353225708,43700,0.0,
2001-04-17 00:00:00+00:00,9.949999809265137,9.949999809265137,9.5,5.584628105163574,41400,0.0,
2001-04-18 00:00:00+00:00,9.510000228881836,9.600000381469728,9.210000038146973,5.643414497375488,86500,0.0,
2001-04-19 00:00:00+00:00,10.0,10.300000190734863,10.0,6.002006530761719,419100,0.0,
2001-04-20 00:00:00+00:00,10.300000190734863,11.25,10.199999809265137,6.478166580200195,482100,0.0,
2001-04-23 00:00:00+00:00,10.949999809265137,11.0,10.800000190734863,6.354718208312988,30400,0.0,
2001-04-24 00:00:00+00:00,10.8100004196167,10.899999618530272,10.75,6.325325012207031,60700,0.0,
2001-04-25 00:00:00+00:00,10.760000228881836,10.760000228881836,10.100000381469728,6.090186595916748,88000,0.0,
2001-04-26 00:00:00+00:00,10.359999656677246,10.369999885559082,10.050000190734863,5.937343597412109,89900,0.0,
2001-04-27 00:00:00+00:00,10.079999923706056,10.079999923706056,10.0,5.907949924468994,138500,0.0,
2001-04-30 00:00:00+00:00,10.050000190734863,10.300000190734863,10.0,5.937343597412109,92100,0.0,
2001-05-01 00:00:00+00:00,10.100000381469728,10.25,10.100000381469728,5.996128559112549,36900,0.0,
2001-05-02 00:00:00+00:00,10.199999809265137,10.210000038146973,10.100000381469728,5.966735363006592,98400,0.0,
2001-05-03 00:00:00+00:00,10.140000343322754,10.949999809265137,10.140000343322754,6.37823486328125,201200,0.0,
2001-05-04 00:00:00+00:00,10.800000190734863,10.899999618530272,10.550000190734863,6.201877593994141,122500,0.0,
2001-05-07 00:00:00+00:00,10.600000381469728,10.779999732971191,10.600000381469728,6.290055751800537,102700,0.0,
2001-05-08 00:00:00+00:00,10.800000190734863,10.800000190734863,10.350000381469728,6.201877593994141,117800,0.0,
2001-05-09 00:00:00+00:00,10.800000190734863,11.25,10.699999809265137,6.531075954437256,195400,0.0,
2001-05-10 00:00:00+00:00,11.210000038146973,11.949999809265137,11.210000038146973,6.895545959472656,326000,0.0,
2001-05-11 00:00:00+00:00,12.350000381469728,13.550000190734863,12.34000015258789,7.348194599151611,1275600,0.0,
2001-05-14 00:00:00+00:00,12.5,14.489999771118164,12.100000381469728,7.318799018859863,137500,0.0,
2001-05-15 00:00:00+00:00,12.460000038146973,12.5,12.449999809265137,7.348194599151611,180300,0.0,
2001-05-16 00:00:00+00:00,12.5,12.800000190734863,12.420000076293944,7.348194599151611,278100,0.0,
2001-05-17 00:00:00+00:00,12.5,12.649999618530272,12.399999618530272,7.406980991363525,297600,0.0,
2001-05-18 00:00:00+00:00,12.699999809265137,12.800000190734863,12.350000381469728,7.348194599151611,171600,0.0,
2001-05-21 00:00:00+00:00,12.5,13.0,12.489999771118164,7.642124652862549,585300,0.0,
2001-05-22 00:00:00+00:00,13.100000381469728,14.399999618530272,13.100000381469728,8.465121269226074,332100,0.0,
2001-05-23 00:00:00+00:00,14.399999618530272,14.800000190734863,14.300000190734863,8.523905754089355,261200,0.0,
2001-05-24 00:00:00+00:00,14.449999809265137,14.600000381469728,14.109999656677246,8.306402206420898,245600,0.0,
2001-05-25 00:00:00+00:00,14.199999809265137,14.199999809265137,13.359999656677246,7.859629154205322,112900,0.0,
2001-05-29 00:00:00+00:00,13.369999885559082,13.550000190734863,13.34000015258789,7.906655788421631,19700,0.0,
2001-05-30 00:00:00+00:00,13.550000190734863,13.600000381469728,13.4399995803833,7.965442657470703,268100,0.0,
2001-05-31 00:00:00+00:00,13.550000190734863,13.899999618530272,13.5,8.030107498168945,162000,0.0,
2001-06-01 00:00:00+00:00,13.649999618530272,13.649999618530272,13.149999618530272,7.818481922149658,165500,0.0,
2001-06-04 00:00:00+00:00,13.300000190734863,14.649999618530272,13.300000190734863,8.006596565246582,191800,0.0,
2001-06-05 00:00:00+00:00,13.520000457763672,13.520000457763672,12.75,7.689149856567383,240700,0.0,
2001-06-06 00:00:00+00:00,12.949999809265137,13.100000381469728,12.949999809265137,7.618607997894287,250800,0.0,
2001-06-07 00:00:00+00:00,12.989999771118164,13.399999618530272,12.989999771118164,7.800844192504883,152800,0.0,
2001-06-08 00:00:00+00:00,13.270000457763672,13.550000190734863,13.270000457763672,7.883142471313477,47100,0.0,
2001-06-11 00:00:00+00:00,13.350000381469728,13.699999809265137,13.350000381469728,7.87726354598999,88400,0.0,
2001-06-12 00:00:00+00:00,13.399999618530272,13.399999618530272,12.899999618530272,7.589214324951172,79600,0.0,
2001-06-13 00:00:00+00:00,12.949999809265137,13.0,12.720000267028809,7.47752571105957,55300,0.0,
2001-06-14 00:00:00+00:00,12.779999732971191,12.960000038146973,12.470000267028809,7.371708869934082,127100,0.0,
2001-06-15 00:00:00+00:00,12.550000190734863,12.550000190734863,11.5,6.76033878326416,99900,0.0,
2001-06-18 00:00:00+00:00,11.5,11.5,10.350000381469728,6.437017917633057,758600,0.0,
2001-06-19 00:00:00+00:00,10.81999969482422,12.0,10.81999969482422,6.971966743469238,158200,0.0,
2001-06-20 00:00:00+00:00,11.960000038146973,12.0,11.779999732971191,6.995481014251709,140400,0.0,
2001-06-21 00:00:00+00:00,11.899999618530272,11.899999618530272,11.149999618530272,6.819124698638916,87000,0.0,
2001-06-22 00:00:00+00:00,11.600000381469728,11.880000114440918,11.489999771118164,6.907303810119629,66600,0.0,
2001-06-25 00:00:00+00:00,11.75,11.989999771118164,11.75,6.907303810119629,110200,0.0,
2001-06-26 00:00:00+00:00,11.699999809265137,11.949999809265137,10.600000381469728,7.024874687194824,161000,0.0,
2001-06-27 00:00:00+00:00,12.0,12.0,11.829999923706056,7.04250955581665,350400,0.0,
2001-06-28 00:00:00+00:00,11.920000076293944,12.899999618530272,11.920000076293944,7.295289993286133,158500,0.0,
2001-06-29 00:00:00+00:00,12.350000381469728,12.949999809265137,12.260000228881836,7.230623722076416,551500,0.0,
2001-07-02 00:00:00+00:00,12.3100004196167,12.75,12.300000190734863,7.348194599151611,341900,0.0,
2001-07-03 00:00:00+00:00,12.550000190734863,12.649999618530272,12.449999809265137,7.3423171043396,390600,0.0,
2001-07-05 00:00:00+00:00,12.40999984741211,12.850000381469728,12.40999984741211,7.383466720581055,148300,0.0,
2001-07-06 00:00:00+00:00,12.5600004196167,12.5600004196167,12.43000030517578,7.312924861907959,169700,0.0,
2001-07-09 00:00:00+00:00,12.5,12.699999809265137,12.489999771118164,7.348194599151611,118800,0.0,
2001-07-10 00:00:00+00:00,12.449999809265137,12.489999771118164,12.350000381469728,7.307044982910156,280700,0.0,
2001-07-11 00:00:00+00:00,12.300000190734863,12.300000190734863,11.850000381469728,7.154200553894043,92800,0.0,
2001-07-12 00:00:00+00:00,12.199999809265137,12.350000381469728,12.199999809265137,7.230623722076416,357600,0.0,
2001-07-13 00:00:00+00:00,12.300000190734863,12.300000190734863,12.0,7.05426836013794,280500,0.0,
2001-07-16 00:00:00+00:00,11.75,12.029999732971191,11.710000038146973,6.942574977874756,126300,0.0,
2001-07-17 00:00:00+00:00,11.800000190734863,12.0,11.199999809265137,6.642767906188965,205600,0.0,
2001-07-18 00:00:00+00:00,11.0,11.25,10.899999618530272,6.613376140594482,541200,0.0,
2001-07-19 00:00:00+00:00,11.5,11.850000381469728,11.5,6.960212707519531,185300,0.0,
2001-07-20 00:00:00+00:00,11.850000381469728,12.119999885559082,11.850000381469728,7.030754566192627,96600,0.0,
2001-07-23 00:00:00+00:00,12.0,12.199999809265137,11.949999809265137,7.05426836013794,130600,0.0,
2001-07-24 00:00:00+00:00,12.0,12.199999809265137,11.859999656677246,7.013119220733643,53000,0.0,
2001-07-25 00:00:00+00:00,12.0,12.0,11.920000076293944,7.04250955581665,151800,0.0,
2001-07-26 00:00:00+00:00,12.050000190734863,12.399999618530272,11.949999809265137,7.289407730102539,187900,0.0,
2001-07-27 00:00:00+00:00,12.4399995803833,12.600000381469728,12.25,7.312924861907959,66700,0.0,
2001-07-30 00:00:00+00:00,12.43000030517578,12.5,12.399999618530272,7.348194599151611,185400,0.0,
2001-07-31 00:00:00+00:00,12.449999809265137,12.56999969482422,12.449999809265137,7.36583137512207,108400,0.0,
2001-08-01 00:00:00+00:00,12.529999732971191,12.529999732971191,12.359999656677246,7.348194599151611,53100,0.0,
2001-08-02 00:00:00+00:00,12.5,12.5,12.34000015258789,7.348194599151611,77400,0.0,
2001-08-03 00:00:00+00:00,12.5,12.5,12.399999618530272,7.348194599151611,74500,0.0,
2001-08-06 00:00:00+00:00,12.5,12.5,12.25,7.201231956481934,52300,0.0,
2001-08-07 00:00:00+00:00,12.25,12.479999542236328,12.25,7.218867778778076,30300,0.0,
2001-08-08 00:00:00+00:00,12.25,12.270000457763672,12.149999618530272,7.16008186340332,18100,0.0,
2001-08-09 00:00:00+00:00,12.550000190734863,13.5,12.5,7.818481922149658,187200,0.0,
2001-08-10 00:00:00+00:00,13.350000381469728,13.699999809265137,12.800000190734863,7.642124652862549,226400,0.0,
2001-08-13 00:00:00+00:00,13.0,13.5,13.0,7.78908634185791,164100,0.0,
2001-08-14 00:00:00+00:00,13.25,13.25,13.149999618530272,7.753815174102783,60600,0.0,
2001-08-15 00:00:00+00:00,13.199999809265137,13.199999809265137,12.90999984741211,7.642124652862549,393100,0.0,
2001-08-16 00:00:00+00:00,13.0,13.199999809265137,12.920000076293944,7.630365371704102,330100,0.0,
2001-08-17 00:00:00+00:00,12.979999542236328,13.0,12.899999618530272,7.642124652862549,131500,0.0,
2001-08-20 00:00:00+00:00,13.0,13.0,12.90999984741211,7.612729549407959,428600,0.0,
2001-08-21 00:00:00+00:00,12.979999542236328,12.989999771118164,12.899999618530272,7.612729549407959,26100,0.0,
2001-08-22 00:00:00+00:00,12.899999618530272,12.899999618530272,12.550000190734863,7.406980991363525,25100,0.0,
2001-08-23 00:00:00+00:00,12.600000381469728,12.600000381469728,12.0,7.230623722076416,752200,0.0,
2001-08-24 00:00:00+00:00,12.350000381469728,12.739999771118164,12.350000381469728,7.465766429901123,57900,0.0,
2001-08-27 00:00:00+00:00,12.649999618530272,12.75,12.5,7.448131561279297,50600,0.0,
2001-08-28 00:00:00+00:00,12.649999618530272,12.649999618530272,11.75,7.024874687194824,1405000,0.0,
2001-08-29 00:00:00+00:00,11.949999809265137,12.350000381469728,11.949999809265137,7.224745273590088,55300,0.0,
2001-08-30 00:00:00+00:00,12.1899995803833,12.1899995803833,11.800000190734863,7.04250955581665,83400,0.0,
2001-08-31 00:00:00+00:00,11.979999542236328,12.149999618530272,11.979999542236328,7.130687713623047,38000,0.0,
