date,THG_Open,THG_High,THG_Low,THG_Close,THG_Volume,THG_Dividends,THG_Stock Splits
1996-02-09 00:00:00+00:00,27.125,27.125,26.75,16.50087547302246,157400,0.0,
1996-02-12 00:00:00+00:00,26.875,27.25,26.875,16.424484252929688,497200,0.0,
1996-02-13 00:00:00+00:00,27.125,28.0,27.125,17.112024307250977,204600,0.0,
1996-02-14 00:00:00+00:00,27.875,28.0,27.0,16.653669357299805,90200,0.0,
1996-02-15 00:00:00+00:00,27.375,27.375,27.0,16.577268600463867,56400,0.0,
1996-02-16 00:00:00+00:00,27.25,27.375,27.0,16.577268600463867,79800,0.0,
1996-02-20 00:00:00+00:00,27.0,27.25,26.25,16.04252052307129,119400,0.0,
1996-02-21 00:00:00+00:00,26.125,26.875,26.125,16.118915557861328,127500,0.0,
1996-02-22 00:00:00+00:00,26.25,27.375,26.25,16.73005485534668,179400,0.0,
1996-02-23 00:00:00+00:00,27.375,27.375,26.75,16.50087547302246,105300,0.0,
1996-02-26 00:00:00+00:00,26.875,27.0,26.625,16.271697998046875,48900,0.0,
1996-02-27 00:00:00+00:00,26.5,26.875,26.5,16.271697998046875,63700,0.0,
1996-02-28 00:00:00+00:00,26.875,27.0,26.5,16.348093032836914,179900,0.0,
1996-02-29 00:00:00+00:00,26.625,27.375,26.625,16.50087547302246,90900,0.0,
1996-03-01 00:00:00+00:00,27.0,27.25,26.875,16.424484252929688,196000,0.0,
1996-03-04 00:00:00+00:00,27.0,27.125,26.875,16.577268600463867,66900,0.0,
1996-03-05 00:00:00+00:00,27.125,27.125,26.75,16.424484252929688,72300,0.0,
1996-03-06 00:00:00+00:00,27.0,27.125,26.875,16.577268600463867,89500,0.0,
1996-03-07 00:00:00+00:00,27.0,27.25,27.0,16.577268600463867,96500,0.0,
1996-03-08 00:00:00+00:00,26.875,26.875,25.875,15.889726638793944,71400,0.0,
1996-03-11 00:00:00+00:00,26.0,26.125,25.75,15.813339233398438,146300,0.0,
1996-03-12 00:00:00+00:00,25.75,25.875,25.25,15.507763862609863,163700,0.0,
1996-03-13 00:00:00+00:00,25.375,25.375,24.75,15.354979515075684,137800,0.0,
1996-03-14 00:00:00+00:00,25.25,26.375,25.25,15.966121673583984,90300,0.0,
1996-03-15 00:00:00+00:00,25.875,26.0,25.25,15.507763862609863,60100,0.0,
1996-03-18 00:00:00+00:00,25.25,25.625,25.125,15.507763862609863,45100,0.0,
1996-03-19 00:00:00+00:00,25.625,25.625,25.25,15.660548210144045,62400,0.0,
1996-03-20 00:00:00+00:00,25.625,25.875,25.25,15.736945152282717,53600,0.0,
1996-03-21 00:00:00+00:00,25.75,25.875,25.5,15.660548210144045,54500,0.0,
1996-03-22 00:00:00+00:00,25.375,25.625,25.25,15.507763862609863,61800,0.0,
1996-03-25 00:00:00+00:00,25.375,25.75,25.375,15.584153175354004,53800,0.0,
1996-03-26 00:00:00+00:00,25.5,26.0,25.5,15.813339233398438,148800,0.0,
1996-03-27 00:00:00+00:00,26.0,26.125,25.875,15.889726638793944,48800,0.0,
1996-03-28 00:00:00+00:00,26.0,26.5,26.0,16.19530487060547,111500,0.0,
1996-03-29 00:00:00+00:00,26.875,27.0,26.375,16.118915557861328,114400,0.0,
1996-04-01 00:00:00+00:00,26.625,26.625,26.25,16.19530487060547,45400,0.0,
1996-04-02 00:00:00+00:00,26.5,26.5,26.25,16.118915557861328,38900,0.0,
1996-04-03 00:00:00+00:00,25.875,26.25,25.875,16.04252052307129,36100,0.0,
1996-04-04 00:00:00+00:00,26.125,26.25,26.125,16.04252052307129,39600,0.0,
1996-04-08 00:00:00+00:00,26.0,26.125,25.75,15.813339233398438,208500,0.0,
1996-04-09 00:00:00+00:00,26.0,26.125,25.875,15.813339233398438,93200,0.0,
1996-04-10 00:00:00+00:00,25.75,26.125,25.75,15.889726638793944,67900,0.0,
1996-04-11 00:00:00+00:00,25.875,25.875,25.25,15.660548210144045,65100,0.0,
1996-04-12 00:00:00+00:00,25.625,25.875,25.5,15.736945152282717,39000,0.0,
1996-04-15 00:00:00+00:00,25.625,25.875,25.625,15.813339233398438,27900,0.0,
1996-04-16 00:00:00+00:00,26.0,26.0,25.375,15.584153175354004,77100,0.0,
1996-04-17 00:00:00+00:00,25.5,26.0,25.5,15.736945152282717,274700,0.0,
1996-04-18 00:00:00+00:00,25.75,25.75,25.625,15.736945152282717,58700,0.0,
1996-04-19 00:00:00+00:00,25.75,26.125,25.625,15.889726638793944,94700,0.0,
1996-04-22 00:00:00+00:00,25.875,26.125,25.875,15.813339233398438,68300,0.0,
1996-04-23 00:00:00+00:00,25.875,26.125,25.625,15.660548210144045,138200,0.0,
1996-04-24 00:00:00+00:00,25.75,25.75,25.5,15.660548210144045,116100,0.0,
1996-04-25 00:00:00+00:00,25.75,25.75,25.625,15.736945152282717,85100,0.0,
1996-04-26 00:00:00+00:00,25.625,25.875,25.625,15.736945152282717,60100,0.0,
1996-04-29 00:00:00+00:00,25.625,25.875,25.625,15.767556190490724,61300,0.05,
1996-04-30 00:00:00+00:00,25.875,26.125,25.875,15.920646667480469,138700,0.0,
1996-05-01 00:00:00+00:00,25.875,26.125,25.75,15.920646667480469,65200,0.0,
1996-05-02 00:00:00+00:00,25.875,26.0,25.375,15.614471435546877,96500,0.0,
1996-05-03 00:00:00+00:00,25.75,26.0,25.625,15.69101905822754,132400,0.0,
1996-05-06 00:00:00+00:00,25.75,26.25,25.75,15.997183799743652,136000,0.0,
1996-05-07 00:00:00+00:00,26.0,26.375,26.0,16.1502685546875,85100,0.0,
1996-05-08 00:00:00+00:00,26.25,26.625,25.75,16.226804733276367,200900,0.0,
1996-05-09 00:00:00+00:00,26.75,26.75,25.875,15.920646667480469,112200,0.0,
1996-05-10 00:00:00+00:00,26.25,26.5,26.25,16.226804733276367,142500,0.0,
1996-05-13 00:00:00+00:00,26.375,26.375,25.875,16.073728561401367,73400,0.0,
1996-05-14 00:00:00+00:00,26.375,26.625,26.375,16.226804733276367,77300,0.0,
1996-05-15 00:00:00+00:00,26.5,26.625,26.0,16.1502685546875,161700,0.0,
1996-05-16 00:00:00+00:00,26.125,26.25,26.0,15.997183799743652,54800,0.0,
1996-05-17 00:00:00+00:00,26.125,26.25,26.0,15.997183799743652,65900,0.0,
1996-05-20 00:00:00+00:00,26.125,26.5,26.125,16.1502685546875,146300,0.0,
1996-05-21 00:00:00+00:00,26.375,26.5,26.25,16.226804733276367,62800,0.0,
1996-05-22 00:00:00+00:00,26.5,26.75,26.5,16.37989044189453,85900,0.0,
1996-05-23 00:00:00+00:00,26.625,26.75,26.5,16.226804733276367,93400,0.0,
1996-05-24 00:00:00+00:00,26.625,26.875,26.5,16.37989044189453,127500,0.0,
1996-05-28 00:00:00+00:00,26.875,27.0,26.5,16.303356170654297,355500,0.0,
1996-05-29 00:00:00+00:00,26.625,26.875,26.625,16.45644187927246,75400,0.0,
1996-05-30 00:00:00+00:00,26.875,27.75,26.875,16.915681838989258,134800,0.0,
1996-05-31 00:00:00+00:00,27.375,27.875,26.5,16.226804733276367,129300,0.0,
1996-06-03 00:00:00+00:00,26.5,26.875,26.375,16.37989044189453,65100,0.0,
1996-06-04 00:00:00+00:00,26.625,27.25,26.625,16.45644187927246,100200,0.0,
1996-06-05 00:00:00+00:00,27.0,27.125,26.625,16.37989044189453,149800,0.0,
1996-06-06 00:00:00+00:00,26.75,26.875,26.625,16.303356170654297,45600,0.0,
1996-06-07 00:00:00+00:00,26.375,26.75,26.125,16.37989044189453,60000,0.0,
1996-06-10 00:00:00+00:00,26.625,26.875,26.625,16.45644187927246,94200,0.0,
1996-06-11 00:00:00+00:00,27.0,27.125,26.75,16.37989044189453,58400,0.0,
1996-06-12 00:00:00+00:00,26.5,27.0,26.5,16.532976150512695,72600,0.0,
1996-06-13 00:00:00+00:00,27.0,27.25,27.0,16.609521865844727,78500,0.0,
1996-06-14 00:00:00+00:00,27.25,27.75,27.125,16.762598037719727,59000,0.0,
1996-06-17 00:00:00+00:00,27.5,27.625,27.375,16.839139938354492,47900,0.0,
1996-06-18 00:00:00+00:00,27.5,28.0,27.5,17.145313262939453,97100,0.0,
1996-06-19 00:00:00+00:00,27.75,28.25,27.75,17.145313262939453,184800,0.0,
1996-06-20 00:00:00+00:00,28.125,28.125,27.75,17.145313262939453,90400,0.0,
1996-06-21 00:00:00+00:00,28.0,28.125,27.875,17.145313262939453,133900,0.0,
1996-06-24 00:00:00+00:00,28.125,28.375,27.875,17.221847534179688,94700,0.0,
1996-06-25 00:00:00+00:00,28.0,28.875,27.875,17.37493133544922,138100,0.0,
1996-06-26 00:00:00+00:00,28.375,29.25,28.375,17.757638931274414,83800,0.0,
1996-06-27 00:00:00+00:00,29.0,29.125,28.625,17.83418083190918,176800,0.0,
1996-06-28 00:00:00+00:00,29.0,30.125,29.0,18.293434143066406,116700,0.0,
1996-07-01 00:00:00+00:00,30.0,30.125,29.125,17.91072654724121,142400,0.0,
1996-07-02 00:00:00+00:00,29.25,29.75,29.0,18.140352249145508,79100,0.0,
1996-07-03 00:00:00+00:00,29.375,29.625,28.625,17.757638931274414,69700,0.0,
1996-07-05 00:00:00+00:00,29.0,29.0,28.375,17.451475143432617,29600,0.0,
1996-07-08 00:00:00+00:00,28.25,28.5,28.0,17.298398971557617,133900,0.0,
1996-07-09 00:00:00+00:00,28.25,28.5625,28.25,17.37493133544922,188600,0.0,
1996-07-10 00:00:00+00:00,28.625,28.875,28.5,17.451475143432617,47200,0.0,
1996-07-11 00:00:00+00:00,28.5,28.5,27.875,17.221847534179688,127100,0.0,
1996-07-12 00:00:00+00:00,28.125,28.375,28.0,17.298398971557617,97300,0.0,
1996-07-15 00:00:00+00:00,28.5,28.5,28.0,17.37493133544922,87600,0.0,
1996-07-16 00:00:00+00:00,28.25,28.25,27.875,17.221847534179688,66200,0.0,
1996-07-17 00:00:00+00:00,28.125,29.375,28.125,17.68109893798828,95800,0.0,
1996-07-18 00:00:00+00:00,29.0,29.25,29.0,17.83418083190918,77300,0.0,
1996-07-19 00:00:00+00:00,29.25,29.25,28.75,17.68109893798828,32600,0.0,
1996-07-22 00:00:00+00:00,28.625,28.625,28.0,17.298398971557617,42400,0.0,
1996-07-23 00:00:00+00:00,28.5,28.5,28.0,17.298398971557617,48500,0.0,
1996-07-24 00:00:00+00:00,28.0,28.375,27.5,17.37493133544922,44600,0.0,
1996-07-25 00:00:00+00:00,28.25,28.625,28.125,17.298398971557617,39900,0.0,
1996-07-26 00:00:00+00:00,28.375,28.375,28.25,17.37493133544922,20100,0.0,
1996-07-29 00:00:00+00:00,28.375,28.375,28.25,17.298398971557617,19500,0.0,
1996-07-30 00:00:00+00:00,28.25,28.5,28.25,17.482418060302734,25800,0.05,
1996-07-31 00:00:00+00:00,28.75,29.625,28.75,18.172515869140625,64300,0.0,
1996-08-01 00:00:00+00:00,29.5,30.375,29.125,18.55590438842773,86100,0.0,
1996-08-02 00:00:00+00:00,30.125,30.375,29.875,18.325870513916016,78600,0.0,
1996-08-05 00:00:00+00:00,29.875,30.0,29.25,17.942485809326172,52500,0.0,
1996-08-06 00:00:00+00:00,29.125,29.75,29.125,18.24919319152832,50400,0.0,
1996-08-07 00:00:00+00:00,29.625,30.5,29.625,18.632577896118164,76800,0.0,
1996-08-08 00:00:00+00:00,30.375,30.625,30.25,18.709251403808597,70700,0.0,
1996-08-09 00:00:00+00:00,30.5,31.125,30.375,19.092641830444336,168500,0.0,
1996-08-12 00:00:00+00:00,31.25,31.25,31.0,19.16931533813477,78000,0.0,
1996-08-13 00:00:00+00:00,31.0,31.375,30.875,19.16931533813477,125800,0.0,
1996-08-14 00:00:00+00:00,31.25,32.25,31.125,19.782730102539062,206700,0.0,
1996-08-15 00:00:00+00:00,32.0,32.25,31.75,19.782730102539062,100700,0.0,
1996-08-16 00:00:00+00:00,32.125,32.375,32.125,19.782730102539062,109900,0.0,
1996-08-19 00:00:00+00:00,32.375,32.375,32.0,19.706056594848636,76000,0.0,
1996-08-20 00:00:00+00:00,32.125,32.375,32.125,19.782730102539062,39900,0.0,
1996-08-21 00:00:00+00:00,32.25,32.25,31.5,19.32267189025879,42200,0.0,
1996-08-22 00:00:00+00:00,31.75,31.75,30.75,18.862611770629883,43000,0.0,
1996-08-23 00:00:00+00:00,30.5,30.75,29.75,18.78592872619629,141700,0.0,
1996-08-26 00:00:00+00:00,30.375,31.0,30.125,18.939287185668945,28000,0.0,
1996-08-27 00:00:00+00:00,30.75,31.125,30.5,19.015962600708008,52700,0.0,
1996-08-28 00:00:00+00:00,31.125,31.375,30.875,19.16931533813477,31500,0.0,
1996-08-29 00:00:00+00:00,31.25,31.5,31.0,19.16931533813477,58900,0.0,
1996-08-30 00:00:00+00:00,31.25,31.25,30.875,18.939287185668945,23500,0.0,
1996-09-03 00:00:00+00:00,30.625,30.75,30.25,18.55590438842773,17100,0.0,
1996-09-04 00:00:00+00:00,30.125,30.25,30.0,18.47921562194824,26900,0.0,
1996-09-05 00:00:00+00:00,30.0,30.875,30.0,18.862611770629883,36500,0.0,
1996-09-06 00:00:00+00:00,31.75,32.0,31.375,19.399354934692383,155800,0.0,
1996-09-09 00:00:00+00:00,31.375,31.625,31.25,19.246002197265625,65900,0.0,
1996-09-10 00:00:00+00:00,31.25,31.5,31.125,19.32267189025879,114500,0.0,
1996-09-11 00:00:00+00:00,31.375,31.875,31.375,19.32267189025879,45100,0.0,
1996-09-12 00:00:00+00:00,31.5,31.75,31.375,19.32267189025879,52600,0.0,
1996-09-13 00:00:00+00:00,31.375,31.75,31.375,19.32267189025879,92000,0.0,
1996-09-16 00:00:00+00:00,31.5,31.75,31.375,19.47602653503418,36200,0.0,
1996-09-17 00:00:00+00:00,31.625,32.0,31.625,19.62938690185547,51300,0.0,
1996-09-18 00:00:00+00:00,32.0,32.875,32.0,19.936092376708984,107800,0.0,
1996-09-19 00:00:00+00:00,32.375,32.5,32.125,19.859413146972656,67400,0.0,
1996-09-20 00:00:00+00:00,32.25,32.25,31.875,19.552703857421875,66200,0.0,
1996-09-23 00:00:00+00:00,31.875,31.875,31.5,19.32267189025879,107000,0.0,
1996-09-24 00:00:00+00:00,31.5,32.0,31.375,19.552703857421875,74800,0.0,
1996-09-25 00:00:00+00:00,31.75,31.875,31.625,19.47602653503418,62100,0.0,
1996-09-26 00:00:00+00:00,31.625,32.125,31.5,19.47602653503418,88300,0.0,
1996-09-27 00:00:00+00:00,31.875,32.5,31.625,19.782730102539062,65000,0.0,
1996-09-30 00:00:00+00:00,32.375,32.75,32.25,19.936092376708984,41100,0.0,
1996-10-01 00:00:00+00:00,32.625,32.625,32.0,20.01276969909668,73900,0.0,
1996-10-02 00:00:00+00:00,32.375,33.0,32.25,20.2427978515625,90900,0.0,
1996-10-03 00:00:00+00:00,32.875,33.25,32.75,20.319480895996094,57800,0.0,
1996-10-04 00:00:00+00:00,33.0,34.375,33.0,21.086244583129883,42900,0.0,
1996-10-07 00:00:00+00:00,34.25,34.25,33.25,20.549510955810547,95600,0.0,
1996-10-08 00:00:00+00:00,33.25,33.25,32.5,20.2427978515625,39200,0.0,
1996-10-09 00:00:00+00:00,32.875,33.125,32.75,20.08944702148437,29900,0.0,
1996-10-10 00:00:00+00:00,32.625,32.75,32.5,20.01276969909668,29700,0.0,
1996-10-11 00:00:00+00:00,32.5,32.875,32.5,20.01276969909668,77700,0.0,
1996-10-14 00:00:00+00:00,32.625,32.75,32.5,20.08944702148437,36500,0.0,
1996-10-15 00:00:00+00:00,32.625,32.75,32.375,19.936092376708984,26600,0.0,
1996-10-16 00:00:00+00:00,32.375,32.5,31.875,19.62938690185547,38700,0.0,
1996-10-17 00:00:00+00:00,32.0,32.5,32.0,19.859413146972656,36500,0.0,
1996-10-18 00:00:00+00:00,32.25,32.25,31.5,19.32267189025879,28300,0.0,
1996-10-21 00:00:00+00:00,31.375,31.5,31.125,19.092641830444336,50900,0.0,
1996-10-22 00:00:00+00:00,31.25,31.75,31.125,19.47602653503418,41100,0.0,
1996-10-23 00:00:00+00:00,31.75,31.875,31.5,19.47602653503418,13900,0.0,
1996-10-24 00:00:00+00:00,31.75,32.125,31.625,19.47602653503418,27100,0.0,
1996-10-25 00:00:00+00:00,31.75,31.75,31.5,19.399354934692383,26900,0.0,
1996-10-28 00:00:00+00:00,31.5,31.75,31.25,19.246002197265625,18700,0.0,
1996-10-29 00:00:00+00:00,31.0,31.125,30.5,18.862611770629883,50300,0.0,
1996-10-30 00:00:00+00:00,30.75,31.5,30.5,19.200536727905277,39000,0.05,
1996-10-31 00:00:00+00:00,31.5,31.875,30.375,18.662925720214844,516700,0.0,
1996-11-01 00:00:00+00:00,30.5,31.75,30.5,19.50774383544922,126900,0.0,
1996-11-04 00:00:00+00:00,31.5,32.125,31.375,19.66135597229004,55800,0.0,
1996-11-05 00:00:00+00:00,32.125,32.5,31.75,19.66135597229004,72900,0.0,
1996-11-06 00:00:00+00:00,31.875,31.875,31.5,19.35414123535156,144900,0.0,
1996-11-07 00:00:00+00:00,31.5,32.375,31.5,19.89175796508789,74200,0.0,
1996-11-08 00:00:00+00:00,32.375,32.75,32.25,20.12216567993164,79800,0.0,
1996-11-11 00:00:00+00:00,32.625,32.875,32.5,20.1989688873291,45100,0.0,
1996-11-12 00:00:00+00:00,32.75,33.0,32.5,20.1989688873291,61500,0.0,
1996-11-13 00:00:00+00:00,32.875,33.125,32.75,20.35257339477539,20100,0.0,
1996-11-14 00:00:00+00:00,33.0,33.0,32.75,20.12216567993164,24700,0.0,
1996-11-15 00:00:00+00:00,32.75,33.125,32.75,20.12216567993164,38800,0.0,
1996-11-18 00:00:00+00:00,32.75,33.0,32.375,20.1989688873291,32500,0.0,
1996-11-19 00:00:00+00:00,33.0,33.0,32.75,20.275766372680664,57800,0.0,
1996-11-20 00:00:00+00:00,33.0,33.0,32.75,20.275766372680664,52900,0.0,
1996-11-21 00:00:00+00:00,33.125,33.25,32.875,20.275766372680664,38100,0.0,
1996-11-22 00:00:00+00:00,32.875,33.0,32.75,20.12216567993164,30100,0.0,
1996-11-25 00:00:00+00:00,32.625,32.75,32.5,20.12216567993164,59500,0.0,
1996-11-26 00:00:00+00:00,32.75,32.75,32.5,20.12216567993164,53100,0.0,
1996-11-27 00:00:00+00:00,32.625,33.25,32.375,20.1989688873291,74100,0.0,
1996-11-29 00:00:00+00:00,33.0,33.125,32.875,20.35257339477539,26400,0.0,
1996-12-02 00:00:00+00:00,33.125,33.125,32.75,20.275766372680664,28300,0.0,
1996-12-03 00:00:00+00:00,33.0,33.0,32.5,19.968563079833984,36000,0.0,
1996-12-04 00:00:00+00:00,32.25,32.25,31.5,19.35414123535156,72800,0.0,
1996-12-05 00:00:00+00:00,31.375,31.375,30.625,19.046934127807617,91100,0.0,
1996-12-06 00:00:00+00:00,30.375,30.75,29.875,18.816526412963867,55200,0.0,
1996-12-09 00:00:00+00:00,31.125,31.875,31.0,19.35414123535156,81100,0.0,
1996-12-10 00:00:00+00:00,31.5,31.5,30.625,18.816526412963867,127100,0.0,
1996-12-11 00:00:00+00:00,30.875,32.25,30.6875,19.584548950195312,227700,0.0,
1996-12-12 00:00:00+00:00,32.125,32.875,32.125,19.8149528503418,147700,0.0,
1996-12-13 00:00:00+00:00,32.5,32.5,31.625,19.584548950195312,103200,0.0,
1996-12-16 00:00:00+00:00,31.875,32.125,31.75,19.7381534576416,37300,0.0,
1996-12-17 00:00:00+00:00,32.125,32.125,31.5,19.43095016479492,39100,0.0,
1996-12-18 00:00:00+00:00,33.0,33.5,32.25,20.12216567993164,653000,0.0,
1996-12-19 00:00:00+00:00,32.75,32.75,32.375,20.12216567993164,224800,0.0,
1996-12-20 00:00:00+00:00,32.75,33.125,32.625,20.275766372680664,127300,0.0,
1996-12-23 00:00:00+00:00,32.875,33.125,32.875,20.275766372680664,115400,0.0,
1996-12-24 00:00:00+00:00,33.0,33.125,32.875,20.35257339477539,72100,0.0,
1996-12-26 00:00:00+00:00,33.0,33.75,33.0,20.582979202270508,88200,0.0,
1996-12-27 00:00:00+00:00,33.625,33.625,33.375,20.582979202270508,68900,0.0,
