date,OPBK_Open,OPBK_High,OPBK_Low,OPBK_Close,OPBK_Volume,OPBK_Dividends,OPBK_Stock Splits
2005-08-08 00:00:00+00:00,10.5,10.5,10.5,8.573164939880371,4000,0.0,
2005-08-09 00:00:00+00:00,10.5,10.5,10.5,8.573164939880371,0,0.0,
2005-08-10 00:00:00+00:00,10.5,10.5,10.5,8.573164939880371,0,0.0,
2005-08-11 00:00:00+00:00,10.5,10.5,10.5,8.573164939880371,0,0.0,
2005-08-12 00:00:00+00:00,10.5,10.5,10.5,8.573164939880371,0,0.0,
2005-08-15 00:00:00+00:00,10.5,10.5,10.5,8.573164939880371,0,0.0,
2005-08-16 00:00:00+00:00,10.5,10.5,10.5,8.573164939880371,0,0.0,
2005-08-17 00:00:00+00:00,10.5,10.5,10.5,8.573164939880371,0,0.0,
2005-08-18 00:00:00+00:00,10.5,10.5,10.5,8.573164939880371,0,0.0,
2005-08-19 00:00:00+00:00,10.5,10.5,10.5,8.573164939880371,0,0.0,
2005-08-22 00:00:00+00:00,10.5,10.5,10.5,8.573164939880371,0,0.0,
2005-08-23 00:00:00+00:00,10.5,10.5,10.5,8.573164939880371,0,0.0,
2005-08-24 00:00:00+00:00,10.5,10.5,10.5,8.573164939880371,0,0.0,
2005-08-25 00:00:00+00:00,10.5,10.5,10.5,8.573164939880371,0,0.0,
2005-08-26 00:00:00+00:00,10.5,10.5,10.5,8.573164939880371,0,0.0,
2005-08-29 00:00:00+00:00,10.5,10.5,10.5,8.573164939880371,0,0.0,
2005-08-30 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,400,0.0,
2005-08-31 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,0,0.0,
2005-09-01 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,0,0.0,
2005-09-02 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,0,0.0,
2005-09-06 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,0,0.0,
2005-09-07 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,0,0.0,
2005-09-08 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,0,0.0,
2005-09-09 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,0,0.0,
2005-09-12 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,0,0.0,
2005-09-13 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,0,0.0,
2005-09-14 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,0,0.0,
2005-09-15 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,0,0.0,
2005-09-16 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,0,0.0,
2005-09-19 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,0,0.0,
2005-09-20 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,0,0.0,
2005-09-21 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,0,0.0,
2005-09-22 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,0,0.0,
2005-09-23 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,0,0.0,
2005-09-26 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,0,0.0,
2005-09-27 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,0,0.0,
2005-09-28 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,0,0.0,
2005-09-29 00:00:00+00:00,11.029999732971191,11.029999732971191,11.029999732971191,9.00590705871582,0,0.0,
2005-09-30 00:00:00+00:00,11.399999618530272,11.399999618530272,11.399999618530272,9.30800724029541,10000,0.0,
2005-10-03 00:00:00+00:00,11.399999618530272,11.399999618530272,11.399999618530272,9.30800724029541,0,0.0,
2005-10-04 00:00:00+00:00,11.5,11.5,11.5,9.389656066894531,2500,0.0,
2005-10-05 00:00:00+00:00,11.5,11.5,11.5,9.389656066894531,0,0.0,
2005-10-06 00:00:00+00:00,11.5,11.5,11.5,9.389656066894531,0,0.0,
2005-10-07 00:00:00+00:00,11.5,11.5,11.5,9.389656066894531,0,0.0,
2005-10-10 00:00:00+00:00,11.5,11.5,11.5,9.389656066894531,0,0.0,
2005-10-11 00:00:00+00:00,12.0,12.0,12.0,9.797903060913086,500,0.0,
2005-10-12 00:00:00+00:00,12.0,12.0,12.0,9.797903060913086,0,0.0,
2005-10-13 00:00:00+00:00,12.0,12.0,12.0,9.797903060913086,0,0.0,
2005-10-14 00:00:00+00:00,12.0,12.0,12.0,9.797903060913086,0,0.0,
2005-10-17 00:00:00+00:00,12.0,12.0,12.0,9.797903060913086,0,0.0,
