date,AWI_Open,AWI_High,AWI_Low,AWI_Close,AWI_Volume,AWI_Dividends,AWI_Stock Splits
2006-10-18 00:00:00+00:00,39.97999954223633,40.08000183105469,39.900001525878906,20.755584716796875,93200,0.0,
2006-10-19 00:00:00+00:00,40.0,40.0,39.77999877929688,20.64142608642578,37300,0.0,
2006-10-20 00:00:00+00:00,39.54999923706055,39.75,39.20000076293945,20.470191955566406,54100,0.0,
2006-10-23 00:00:00+00:00,39.29999923706055,39.400001525878906,38.84999847412109,20.210752487182617,37500,0.0,
2006-10-24 00:00:00+00:00,38.900001525878906,39.04999923706055,38.09999847412109,19.76969146728516,45500,0.0,
2006-10-25 00:00:00+00:00,38.0,38.16999816894531,37.65999984741211,19.614023208618164,95500,0.0,
2006-10-26 00:00:00+00:00,37.79999923706055,38.27000045776367,37.79999923706055,19.671106338500977,66400,0.0,
2006-10-27 00:00:00+00:00,37.91999816894531,38.09999847412109,37.810001373291016,19.76969146728516,115400,0.0,
2006-10-30 00:00:00+00:00,38.25,38.25,37.75,19.588083267211918,124200,0.0,
2006-10-31 00:00:00+00:00,37.54999923706055,37.54999923706055,37.0,19.25079917907715,35100,0.0,
2006-11-01 00:00:00+00:00,37.0,37.0,36.810001373291016,19.105514526367188,41700,0.0,
2006-11-02 00:00:00+00:00,36.900001525878906,36.95000076293945,36.84999847412109,19.121082305908203,38300,0.0,
2006-11-03 00:00:00+00:00,36.86000061035156,36.86000061035156,36.36000061035156,18.877201080322266,6000,0.0,
2006-11-06 00:00:00+00:00,36.47999954223633,36.5,35.5,18.628137588500977,86200,0.0,
2006-11-07 00:00:00+00:00,35.81999969482422,35.81999969482422,35.25,18.373878479003903,41200,0.0,
2006-11-08 00:00:00+00:00,35.400001525878906,36.95000076293945,35.400001525878906,18.93946647644043,96900,0.0,
2006-11-09 00:00:00+00:00,36.34999847412109,36.77999877929688,36.34999847412109,19.064002990722656,48900,0.0,
2006-11-10 00:00:00+00:00,36.7400016784668,37.29999923706055,36.7400016784668,19.255992889404297,126900,0.0,
2006-11-13 00:00:00+00:00,36.9900016784668,36.9900016784668,36.869998931884766,19.14183807373047,41400,0.0,
2006-11-14 00:00:00+00:00,36.88999938964844,36.91999816894531,36.75,19.121082305908203,74700,0.0,
2006-11-15 00:00:00+00:00,36.75,36.7599983215332,36.59999847412109,19.043251037597656,41300,0.0,
2006-11-16 00:00:00+00:00,36.7400016784668,40.29999923706055,36.7400016784668,20.6777458190918,294800,0.0,
2006-11-17 00:00:00+00:00,39.84999847412109,40.0,39.27999877929688,20.729639053344727,156800,0.0,
2006-11-20 00:00:00+00:00,39.79999923706055,39.900001525878906,39.58000183105469,20.6777458190918,100800,0.0,
2006-11-21 00:00:00+00:00,39.84999847412109,39.900001525878906,39.68999862670898,20.625864028930664,92500,0.0,
2006-11-22 00:00:00+00:00,39.75,40.0,39.70000076293945,20.64142608642578,138500,0.0,
2006-11-24 00:00:00+00:00,39.70000076293945,39.869998931884766,39.58000183105469,20.6777458190918,6600,0.0,
2006-11-27 00:00:00+00:00,39.79999923706055,39.84999847412109,39.5,20.49614143371582,78500,0.0,
2006-11-28 00:00:00+00:00,39.75,39.95000076293945,39.650001525878906,20.729639053344727,36400,0.0,
2006-11-29 00:00:00+00:00,39.97999954223633,40.25,39.91999816894531,20.786714553833008,242800,0.0,
2006-11-30 00:00:00+00:00,40.20000076293945,41.25,40.0,21.274471282958984,201800,0.0,
2006-12-01 00:00:00+00:00,41.0,41.34999847412109,40.900001525878906,21.3211727142334,111900,0.0,
2006-12-04 00:00:00+00:00,41.0,41.09000015258789,40.84999847412109,21.2485294342041,168400,0.0,
2006-12-05 00:00:00+00:00,41.97999954223633,41.97999954223633,41.18000030517578,21.482027053833008,158500,0.0,
2006-12-06 00:00:00+00:00,41.59999847412109,41.959999084472656,41.59999847412109,21.689586639404297,144300,0.0,
2006-12-07 00:00:00+00:00,41.59999847412109,42.09999847412109,41.59999847412109,21.76742553710937,129900,0.0,
2006-12-08 00:00:00+00:00,41.900001525878906,41.95000076293945,41.61000061035156,21.59618377685547,20900,0.0,
2006-12-11 00:00:00+00:00,41.84999847412109,41.95000076293945,41.65999984741211,21.622133255004883,42200,0.0,
2006-12-12 00:00:00+00:00,41.70000076293945,41.75,40.29999923706055,21.14993476867676,53800,0.0,
2006-12-13 00:00:00+00:00,41.400001525878906,41.720001220703125,41.25,21.53910446166992,281000,0.0,
2006-12-14 00:00:00+00:00,41.650001525878906,41.79999923706055,41.5,21.658451080322266,128200,0.0,
2006-12-15 00:00:00+00:00,41.79999923706055,42.45000076293945,41.72999954223633,21.814115524291992,78900,0.0,
2006-12-18 00:00:00+00:00,41.84999847412109,42.18000030517578,41.84999847412109,21.840059280395508,73400,0.0,
2006-12-19 00:00:00+00:00,41.84000015258789,42.08000183105469,41.84000015258789,21.798553466796875,68100,0.0,
2006-12-20 00:00:00+00:00,42.0,42.09999847412109,41.75,21.762229919433597,111700,0.0,
2006-12-21 00:00:00+00:00,41.959999084472656,42.09999847412109,41.959999084472656,21.845251083374023,77700,0.0,
2006-12-22 00:00:00+00:00,42.150001525878906,42.25,42.02000045776367,21.871198654174805,29300,0.0,
2006-12-26 00:00:00+00:00,42.22999954223633,42.400001525878906,42.22999954223633,22.000919342041016,9100,0.0,
2006-12-27 00:00:00+00:00,42.29999923706055,42.400001525878906,41.900001525878906,21.98016166687012,13900,0.0,
2006-12-28 00:00:00+00:00,42.400001525878906,42.5,42.0,21.91789436340332,20900,0.0,
2006-12-29 00:00:00+00:00,42.09999847412109,42.38999938964844,42.09999847412109,21.995729446411133,7800,0.0,
2007-01-03 00:00:00+00:00,42.470001220703125,42.47999954223633,41.54999923706055,22.000919342041016,70800,0.0,
2007-01-04 00:00:00+00:00,42.25,42.400001525878906,41.93000030517578,21.79336166381836,45200,0.0,
2007-01-05 00:00:00+00:00,41.79999923706055,42.29999923706055,41.630001068115234,21.86081886291504,245900,0.0,
2007-01-08 00:00:00+00:00,42.02000045776367,42.150001525878906,41.79999923706055,21.77779197692871,43100,0.0,
2007-01-09 00:00:00+00:00,41.900001525878906,41.9900016784668,41.59999847412109,21.762229919433597,23300,0.0,
2007-01-10 00:00:00+00:00,41.970001220703125,42.18000030517578,41.75,21.76742553710937,53700,0.0,
