date,MSCI_Open,MSCI_High,MSCI_Low,MSCI_Close,MSCI_Volume,MSCI_Dividends,MSCI_Stock Splits
2007-11-15 00:00:00+00:00,23.0,28.450000762939453,22.059999465942383,23.43922615051269,11770500,0.0,
2007-11-16 00:00:00+00:00,25.979999542236328,25.979999542236328,23.600000381469727,22.41544342041016,1242900,0.0,
2007-11-19 00:00:00+00:00,24.709999084472656,25.75,24.530000686645508,23.124902725219727,469500,0.0,
2007-11-20 00:00:00+00:00,25.420000076293945,29.209999084472656,25.26000022888184,24.53485107421875,522200,0.0,
2007-11-21 00:00:00+00:00,27.0,27.1299991607666,25.940000534057617,23.933162689208984,167500,0.0,
2007-11-23 00:00:00+00:00,27.299999237060547,28.32999992370605,26.81999969482422,24.6066951751709,100700,0.0,
2007-11-26 00:00:00+00:00,27.989999771118164,29.489999771118164,27.530000686645508,24.96591567993164,438300,0.0,
2007-11-27 00:00:00+00:00,28.229999542236328,28.75,26.280000686645508,24.229516983032227,305800,0.0,
2007-11-28 00:00:00+00:00,27.1200008392334,27.6200008392334,26.68000030517578,24.516891479492188,273600,0.0,
2007-11-29 00:00:00+00:00,26.61000061035156,27.989999771118164,26.600000381469727,24.516891479492188,110600,0.0,
2007-11-30 00:00:00+00:00,27.600000381469727,28.700000762939453,27.100000381469727,24.831212997436523,524000,0.0,
2007-12-03 00:00:00+00:00,27.700000762939453,28.200000762939453,27.399999618530277,25.118587493896484,83600,0.0,
2007-12-04 00:00:00+00:00,27.709999084472656,29.75,27.239999771118164,26.357898712158203,387400,0.0,
2007-12-05 00:00:00+00:00,32.68000030517578,32.68000030517578,28.88999938964844,26.295042037963867,207200,0.0,
2007-12-06 00:00:00+00:00,29.0,29.420000076293945,28.440000534057617,25.9627628326416,97700,0.0,
2007-12-07 00:00:00+00:00,29.059999465942383,29.100000381469727,28.5,25.935813903808597,82500,0.0,
2007-12-10 00:00:00+00:00,28.59000015258789,29.950000762939453,28.59000015258789,26.043575286865234,177900,0.0,
2007-12-11 00:00:00+00:00,28.989999771118164,29.399999618530277,28.25,26.043575286865234,236200,0.0,
2007-12-12 00:00:00+00:00,29.36000061035156,29.36000061035156,28.299999237060547,25.57659339904785,64700,0.0,
2007-12-13 00:00:00+00:00,27.93000030517578,29.0,27.93000030517578,25.989694595336918,78000,0.0,
2007-12-14 00:00:00+00:00,28.82999992370605,28.940000534057617,28.32999992370605,25.792131423950195,118200,0.0,
2007-12-17 00:00:00+00:00,27.940000534057617,29.059999465942383,27.670000076293945,25.1275691986084,128600,0.0,
2007-12-18 00:00:00+00:00,28.0,28.799999237060547,28.0,25.594558715820312,132400,0.0,
2007-12-19 00:00:00+00:00,28.559999465942383,29.350000381469727,28.559999465942383,25.998685836791992,197600,0.0,
2007-12-20 00:00:00+00:00,28.950000762939453,29.01000022888184,28.88999938964844,25.94479751586914,197800,0.0,
2007-12-21 00:00:00+00:00,29.5,34.33000183105469,29.399999618530277,30.282405853271484,498600,0.0,
2007-12-24 00:00:00+00:00,33.599998474121094,34.400001525878906,32.54999923706055,30.462013244628903,142000,0.0,
2007-12-26 00:00:00+00:00,33.91999816894531,36.0,33.79999923706055,30.84816551208496,228300,0.0,
2007-12-27 00:00:00+00:00,34.349998474121094,37.18999862670898,33.79999923706055,32.82389831542969,194600,0.0,
2007-12-28 00:00:00+00:00,36.45000076293945,38.27000045776367,36.0,33.51539993286133,165900,0.0,
2007-12-31 00:00:00+00:00,37.45000076293945,38.400001525878906,36.0,34.485294342041016,136200,0.0,
2008-01-02 00:00:00+00:00,37.81999969482422,37.95000076293945,33.119998931884766,30.39914894104004,442900,0.0,
2008-01-03 00:00:00+00:00,33.849998474121094,33.849998474121094,30.559999465942383,27.651105880737305,395900,0.0,
2008-01-04 00:00:00+00:00,28.739999771118164,31.0,28.11000061035156,27.07634162902832,354100,0.0,
2008-01-07 00:00:00+00:00,29.75,29.75,27.75,25.27125740051269,383000,0.0,
2008-01-08 00:00:00+00:00,28.0,28.149999618530277,26.01000022888184,23.915191650390625,183900,0.0,
2008-01-09 00:00:00+00:00,27.299999237060547,29.75,24.739999771118164,24.929994583129883,383400,0.0,
2008-01-10 00:00:00+00:00,29.299999237060547,31.399999618530277,26.799999237060547,26.618337631225582,531500,0.0,
2008-01-11 00:00:00+00:00,29.420000076293945,32.77000045776367,29.209999084472656,27.327800750732425,121900,0.0,
2008-01-14 00:00:00+00:00,30.100000381469727,30.5,29.75,27.39066505432129,198300,0.0,
2008-01-15 00:00:00+00:00,30.5,30.93000030517578,29.71999931335449,27.579252243041992,74200,0.0,
2008-01-16 00:00:00+00:00,30.76000022888184,30.76000022888184,28.5,26.31300163269043,123700,0.0,
2008-01-17 00:00:00+00:00,29.450000762939453,29.450000762939453,28.649999618530277,26.034603118896484,122400,0.0,
2008-01-18 00:00:00+00:00,29.709999084472656,29.75,29.0,26.330957412719727,238900,0.0,
2008-01-22 00:00:00+00:00,28.149999618530277,29.200000762939453,27.32999992370605,25.953781127929688,193000,0.0,
2008-01-23 00:00:00+00:00,28.979999542236328,32.470001220703125,28.3799991607666,27.983383178710938,193100,0.0,
2008-01-24 00:00:00+00:00,30.780000686645508,33.0,30.239999771118164,28.890419006347656,305000,0.0,
2008-01-25 00:00:00+00:00,32.400001525878906,32.58000183105469,31.1299991607666,28.540178298950195,148700,0.0,
2008-01-28 00:00:00+00:00,31.299999237060547,34.0,30.030000686645508,29.68968391418457,222500,0.0,
2008-01-29 00:00:00+00:00,32.66999816894531,33.459999084472656,32.349998474121094,29.43821907043457,142600,0.0,
2008-01-30 00:00:00+00:00,32.77000045776367,33.0,31.0,29.36638069152832,117300,0.0,
2008-01-31 00:00:00+00:00,32.5,33.0,32.099998474121094,29.608861923217773,114800,0.0,
2008-02-01 00:00:00+00:00,32.970001220703125,35.970001220703125,32.400001525878906,31.072683334350582,134600,0.0,
2008-02-04 00:00:00+00:00,34.599998474121094,34.900001525878906,33.0,30.06686210632324,75300,0.0,
2008-02-05 00:00:00+00:00,33.47999954223633,33.47999954223633,31.979999542236328,29.519058227539062,109100,0.0,
2008-02-06 00:00:00+00:00,32.70000076293945,32.720001220703125,31.09000015258789,28.171974182128903,146000,0.0,
2008-02-07 00:00:00+00:00,31.399999618530277,32.0,29.520000457763672,26.68120574951172,128000,0.0,
2008-02-08 00:00:00+00:00,30.149999618530277,31.32999992370605,30.13999938964844,28.13605117797852,103400,0.0,
2008-02-11 00:00:00+00:00,31.350000381469727,31.950000762939453,31.0,28.22585868835449,94600,0.0,
2008-02-12 00:00:00+00:00,31.25,31.940000534057617,30.43000030517578,28.109107971191406,147800,0.0,
2008-02-13 00:00:00+00:00,31.200000762939453,33.869998931884766,31.200000762939453,30.381196975708008,114200,0.0,
2008-02-14 00:00:00+00:00,33.59000015258789,33.79999923706055,32.150001525878906,29.88726234436035,103100,0.0,
2008-02-15 00:00:00+00:00,33.279998779296875,33.31999969482422,30.32999992370605,28.50425910949707,142700,0.0,
2008-02-19 00:00:00+00:00,31.700000762939453,32.439998626708984,30.36000061035156,28.82755279541016,183500,0.0,
2008-02-20 00:00:00+00:00,31.84000015258789,34.34000015258789,30.940000534057617,28.926342010498047,181300,0.0,
2008-02-21 00:00:00+00:00,32.29999923706055,33.9900016784668,31.600000381469727,30.174633026123047,207100,0.0,
2008-02-22 00:00:00+00:00,33.5,34.150001525878906,32.47999954223633,30.291378021240234,123500,0.0,
2008-02-25 00:00:00+00:00,33.75,34.16999816894531,32.849998474121094,29.716630935668945,158500,0.0,
2008-02-26 00:00:00+00:00,33.34000015258789,35.36000061035156,32.619998931884766,30.462013244628903,186100,0.0,
2008-02-27 00:00:00+00:00,33.75,34.290000915527344,31.31999969482422,28.73774719238281,220300,0.0,
2008-02-28 00:00:00+00:00,32.54999923706055,32.54999923706055,29.18000030517578,27.92051696777344,344100,0.0,
2008-02-29 00:00:00+00:00,32.36000061035156,32.36000061035156,29.32999992370605,26.699167251586918,216900,0.0,
2008-03-03 00:00:00+00:00,29.5,30.350000381469727,28.290000915527344,26.106443405151367,188100,0.0,
2008-03-04 00:00:00+00:00,27.81999969482422,29.8700008392334,27.190000534057617,26.366884231567383,177400,0.0,
2008-03-05 00:00:00+00:00,29.920000076293945,32.099998474121094,29.71999931335449,28.42343139648437,221400,0.0,
2008-03-06 00:00:00+00:00,31.63999938964844,31.84000015258789,29.559999465942383,26.81590461730957,214800,0.0,
2008-03-07 00:00:00+00:00,29.76000022888184,30.209999084472656,26.46999931335449,25.379024505615234,268800,0.0,
2008-03-10 00:00:00+00:00,28.38999938964844,28.38999938964844,26.84000015258789,24.256460189819336,85800,0.0,
2008-03-11 00:00:00+00:00,27.489999771118164,30.34000015258789,27.25,27.202072143554688,166300,0.0,
2008-03-12 00:00:00+00:00,30.059999465942383,31.0,29.600000381469727,26.788969039916992,194800,0.0,
2008-03-13 00:00:00+00:00,29.600000381469727,30.36000061035156,28.76000022888184,26.88776016235352,176700,0.0,
2008-03-14 00:00:00+00:00,29.940000534057617,29.940000534057617,26.25,24.12174224853516,306100,0.0,
2008-03-17 00:00:00+00:00,26.32999992370605,26.540000915527344,23.290000915527344,21.167142868041992,367900,0.0,
2008-03-18 00:00:00+00:00,25.780000686645508,27.540000915527344,23.729999542236328,24.247478485107425,563900,0.0,
2008-03-19 00:00:00+00:00,26.6200008392334,27.75,25.899999618530277,23.969072341918945,275700,0.0,
2008-03-20 00:00:00+00:00,26.440000534057617,28.209999084472656,25.899999618530277,25.33412170410156,171400,0.0,
2008-03-24 00:00:00+00:00,28.36000061035156,30.90999984741211,28.21999931335449,27.00450134277344,219600,0.0,
2008-03-25 00:00:00+00:00,29.739999771118164,30.899999618530277,28.6200008392334,27.29187774658203,163400,0.0,
2008-03-26 00:00:00+00:00,30.489999771118164,30.790000915527344,29.399999618530277,26.41178131103516,242400,0.0,
2008-03-27 00:00:00+00:00,29.700000762939453,30.850000381469727,29.32999992370605,26.672224044799805,173700,0.0,
2008-03-28 00:00:00+00:00,29.600000381469727,31.5,29.3799991607666,28.064207077026367,137600,0.0,
2008-03-31 00:00:00+00:00,30.90999984741211,30.90999984741211,28.06999969482422,26.71712303161621,230600,0.0,
2008-04-01 00:00:00+00:00,29.81999969482422,31.51000022888184,29.65999984741211,27.74090385437012,116300,0.0,
2008-04-02 00:00:00+00:00,31.0,32.25,29.68000030517578,28.53119659423828,128100,0.0,
2008-04-03 00:00:00+00:00,31.600000381469727,32.939998626708984,30.700000762939453,28.764692306518555,108400,0.0,
2008-04-04 00:00:00+00:00,31.809999465942383,33.63999938964844,31.670000076293945,29.43821907043457,57700,0.0,
2008-04-07 00:00:00+00:00,32.81999969482422,32.81999969482422,31.149999618530277,28.20789909362793,47000,0.0,
2008-04-08 00:00:00+00:00,31.280000686645508,31.989999771118164,30.170000076293945,27.651105880737305,163300,0.0,
2008-04-09 00:00:00+00:00,28.950000762939453,29.3799991607666,24.649999618530277,25.1275691986084,835100,0.0,
2008-04-10 00:00:00+00:00,30.13999938964844,30.13999938964844,27.56999969482422,25.585573196411133,159500,0.0,
2008-04-11 00:00:00+00:00,28.0,28.989999771118164,27.1299991607666,25.082670211791992,173800,0.0,
2008-04-14 00:00:00+00:00,27.799999237060547,28.290000915527344,27.40999984741211,24.894073486328125,151000,0.0,
2008-04-15 00:00:00+00:00,27.90999984741211,28.1299991607666,26.76000022888184,24.400144577026367,84500,0.0,
2008-04-16 00:00:00+00:00,27.40999984741211,28.43000030517578,26.5,25.190427780151367,161000,0.0,
2008-04-17 00:00:00+00:00,28.020000457763672,28.770000457763672,27.440000534057617,25.639461517333984,138900,0.0,
2008-04-18 00:00:00+00:00,28.82999992370605,29.420000076293945,28.100000381469727,25.801101684570312,200000,0.0,
2008-04-21 00:00:00+00:00,28.799999237060547,28.959999084472656,28.01000022888184,25.585573196411133,288800,0.0,
2008-04-22 00:00:00+00:00,28.26000022888184,28.6200008392334,27.61000061035156,25.68436050415039,313800,0.0,
2008-04-23 00:00:00+00:00,28.520000457763672,29.899999618530277,27.90999984741211,26.45669174194336,253800,0.0,
2008-04-24 00:00:00+00:00,29.43000030517578,29.450000762939453,28.850000381469727,26.38484001159668,161600,0.0,
2008-04-25 00:00:00+00:00,29.0,29.3700008392334,28.290000915527344,25.47781181335449,269800,0.0,
2008-04-28 00:00:00+00:00,28.0,29.299999237060547,27.76000022888184,26.160335540771484,599200,0.0,
2008-04-29 00:00:00+00:00,29.489999771118164,31.0,29.350000381469727,27.09430885314941,5734000,0.0,
2008-04-30 00:00:00+00:00,30.38999938964844,31.229999542236328,30.0,27.85765838623047,775200,0.0,
2008-05-01 00:00:00+00:00,31.01000022888184,33.20000076293945,29.200000762939453,29.27657699584961,876200,0.0,
2008-05-02 00:00:00+00:00,32.68000030517578,32.83000183105469,31.350000381469727,28.50425910949707,358300,0.0,
2008-05-05 00:00:00+00:00,32.27000045776367,32.27000045776367,31.11000061035156,28.387508392333984,393700,0.0,
2008-05-06 00:00:00+00:00,32.040000915527344,32.20000076293945,31.6200008392334,28.674884796142575,292900,0.0,
2008-05-07 00:00:00+00:00,31.520000457763672,32.150001525878906,30.739999771118164,28.85449981689453,770300,0.0,
2008-05-08 00:00:00+00:00,32.0,32.25,30.25,28.818567276000977,163900,0.0,
2008-05-09 00:00:00+00:00,31.700000762939453,32.25,31.46999931335449,28.85449981689453,177700,0.0,
2008-05-12 00:00:00+00:00,32.22999954223633,32.5,31.899999618530277,29.18678092956543,200000,0.0,
2008-05-13 00:00:00+00:00,32.25,32.54999923706055,31.75,29.07002258300781,211100,0.0,
