date,MORN_Open,MORN_High,MORN_Low,MORN_Close,MORN_Volume,MORN_Dividends,MORN_Stock Splits
2005-05-03 00:00:00+00:00,18.65999984741211,20.649999618530277,18.51000022888184,18.00147819519043,3273400,0.0,
2005-05-04 00:00:00+00:00,20.96999931335449,22.0,20.25,19.39311408996582,1263600,0.0,
2005-05-05 00:00:00+00:00,23.450000762939453,23.450000762939453,22.09000015258789,20.32685852050781,865100,0.0,
2005-05-06 00:00:00+00:00,23.059999465942383,23.25,21.549999237060547,19.39311408996582,460300,0.0,
2005-05-09 00:00:00+00:00,21.700000762939453,21.700000762939453,20.5,18.647911071777344,220900,0.0,
2005-05-10 00:00:00+00:00,20.5,21.809999465942383,20.200000762939453,19.03397750854492,244200,0.0,
2005-05-11 00:00:00+00:00,21.3799991607666,22.350000381469727,21.059999465942383,19.61756896972656,169200,0.0,
2005-05-12 00:00:00+00:00,22.0,22.399999618530277,21.75,19.66245651245117,124900,0.0,
2005-05-13 00:00:00+00:00,22.350000381469727,22.350000381469727,21.649999618530277,19.71633529663086,96000,0.0,
2005-05-16 00:00:00+00:00,22.239999771118164,22.239999771118164,21.6299991607666,19.73429107666016,73800,0.0,
2005-05-17 00:00:00+00:00,21.8700008392334,22.0,21.01000022888184,19.123764038085938,227000,0.0,
2005-05-18 00:00:00+00:00,20.90999984741211,22.299999237060547,20.729999542236328,19.815092086791992,272000,0.0,
2005-05-19 00:00:00+00:00,21.06999969482422,22.940000534057617,21.06999969482422,20.33583641052246,230500,0.0,
2005-05-20 00:00:00+00:00,22.540000915527344,23.440000534057617,22.450000762939453,20.73985481262207,379100,0.0,
2005-05-23 00:00:00+00:00,23.450000762939453,23.450000762939453,22.799999237060547,20.94635581970215,122300,0.0,
2005-05-24 00:00:00+00:00,23.649999618530277,23.799999237060547,22.5,20.703947067260746,168800,0.0,
2005-05-25 00:00:00+00:00,21.76000022888184,22.5,21.200000762939453,19.89589500427246,240600,0.0,
2005-05-26 00:00:00+00:00,22.0,22.93000030517578,21.399999618530277,20.210134506225582,102300,0.0,
2005-05-27 00:00:00+00:00,22.84000015258789,22.84000015258789,21.770000457763672,19.7791805267334,25500,0.0,
2005-05-31 00:00:00+00:00,21.68000030517578,22.07999992370605,21.0,19.70734977722168,108500,0.0,
2005-06-01 00:00:00+00:00,21.729999542236328,23.190000534057617,21.729999542236328,20.820667266845703,124000,0.0,
2005-06-02 00:00:00+00:00,22.670000076293945,24.96999931335449,22.649999618530277,21.987836837768555,191000,0.0,
2005-06-03 00:00:00+00:00,24.61000061035156,25.950000762939453,23.96999931335449,23.15502166748047,166200,0.0,
2005-06-06 00:00:00+00:00,25.71999931335449,26.489999771118164,25.3799991607666,23.559032440185547,123300,0.0,
2005-06-07 00:00:00+00:00,26.3700008392334,28.239999771118164,26.0,25.03148651123047,276900,0.0,
2005-06-08 00:00:00+00:00,28.040000915527344,28.13999938964844,27.309999465942383,24.91476821899414,426900,0.0,
2005-06-09 00:00:00+00:00,27.399999618530277,27.790000915527344,26.670000076293945,24.58256721496582,112000,0.0,
2005-06-10 00:00:00+00:00,27.399999618530277,27.770000457763672,26.549999237060547,24.151599884033203,88400,0.0,
2005-06-13 00:00:00+00:00,27.200000762939453,27.530000686645508,26.61000061035156,24.12467193603516,87300,0.0,
2005-06-14 00:00:00+00:00,27.25,27.5,26.899999618530277,24.690303802490234,37500,0.0,
2005-06-15 00:00:00+00:00,27.09000015258789,28.739999771118164,27.09000015258789,25.30980682373047,213000,0.0,
2005-06-16 00:00:00+00:00,28.36000061035156,28.799999237060547,27.600000381469727,25.677913665771484,59300,0.0,
2005-06-17 00:00:00+00:00,28.86000061035156,29.59000015258789,28.61000061035156,25.7676944732666,154500,0.0,
2005-06-20 00:00:00+00:00,28.75,28.899999618530277,27.84000015258789,25.148197174072266,58500,0.0,
2005-06-21 00:00:00+00:00,28.280000686645508,28.290000915527344,27.100000381469727,24.91476821899414,154700,0.0,
2005-06-22 00:00:00+00:00,27.299999237060547,27.3799991607666,26.549999237060547,24.232406616210938,86200,0.0,
2005-06-23 00:00:00+00:00,26.690000534057617,28.18000030517578,26.549999237060547,24.82497215270996,40600,0.0,
2005-06-24 00:00:00+00:00,27.350000381469727,27.940000534057617,26.739999771118164,24.12467193603516,368400,0.0,
2005-06-27 00:00:00+00:00,26.65999984741211,27.43000030517578,25.270000457763672,24.3311767578125,94100,0.0,
2005-06-28 00:00:00+00:00,27.0,28.100000381469727,26.729999542236328,25.202068328857425,41500,0.0,
2005-06-29 00:00:00+00:00,28.06999969482422,28.600000381469727,27.440000534057617,24.645416259765625,64100,0.0,
2005-06-30 00:00:00+00:00,27.71999931335449,28.5,27.71999931335449,25.27389335632324,39200,0.0,
2005-07-01 00:00:00+00:00,28.290000915527344,28.290000915527344,27.36000061035156,24.95965003967285,31200,0.0,
2005-07-05 00:00:00+00:00,27.59000015258789,28.6299991607666,27.57999992370605,25.677913665771484,64600,0.0,
2005-07-06 00:00:00+00:00,28.440000534057617,29.0,28.020000457763672,25.51630401611328,33300,0.0,
2005-07-07 00:00:00+00:00,27.950000762939453,29.100000381469727,27.850000381469727,25.498353958129883,21300,0.0,
2005-07-08 00:00:00+00:00,28.440000534057617,28.950000762939453,28.01000022888184,25.848501205444336,49200,0.0,
2005-07-11 00:00:00+00:00,28.90999984741211,29.0,28.040000915527344,25.55221939086914,61700,0.0,
2005-07-12 00:00:00+00:00,28.290000915527344,28.440000534057617,27.149999618530277,25.37265968322754,40900,0.0,
2005-07-13 00:00:00+00:00,28.18000030517578,28.489999771118164,28.0,25.561208724975582,16900,0.0,
