date,SOWG_Open,SOWG_High,SOWG_Low,SOWG_Close,SOWG_Volume,SOWG_Dividends,SOWG_Stock Splits
2014-03-25 00:00:00+00:00,255.0,255.0,237.0,240.0,200,,
2014-03-26 00:00:00+00:00,255.0,258.0,237.0,237.0,184,,
2014-03-27 00:00:00+00:00,237.0,240.0,210.0,240.0,242,,
2014-03-28 00:00:00+00:00,240.0,252.0,240.0,252.0,15,,
2014-03-31 00:00:00+00:00,255.0,255.0,216.0,225.0,135,,
2014-04-01 00:00:00+00:00,240.0,240.0,210.0,216.0,154,,
2014-04-02 00:00:00+00:00,240.0,240.0,225.0,225.0,167,,
2014-04-03 00:00:00+00:00,234.0,234.0,228.0,228.0,11,,
2014-04-04 00:00:00+00:00,231.0,240.0,213.0,240.0,238,,
2014-04-07 00:00:00+00:00,258.0,279.0,237.0,237.0,193,,
2014-04-08 00:00:00+00:00,237.0,270.0,237.0,243.0,50,,
2014-04-09 00:00:00+00:00,255.0,258.0,249.0,249.0,51,,
2014-04-10 00:00:00+00:00,249.0,261.0,243.0,255.0,91,,
2014-04-11 00:00:00+00:00,255.0,255.0,252.0,255.0,46,,
2014-04-14 00:00:00+00:00,255.0,255.0,243.0,243.0,64,,
2014-04-15 00:00:00+00:00,228.0,234.0,228.0,234.0,17,,
2014-04-16 00:00:00+00:00,240.0,246.0,231.0,243.0,36,,
2014-04-17 00:00:00+00:00,249.0,267.0,249.0,252.0,337,,
2014-04-21 00:00:00+00:00,264.0,264.0,258.0,261.0,49,,
2014-04-22 00:00:00+00:00,261.0,267.0,240.0,267.0,86,,
2014-04-23 00:00:00+00:00,267.0,267.0,258.0,258.0,93,,
2014-04-24 00:00:00+00:00,258.0,267.0,258.0,267.0,37,,
2014-04-25 00:00:00+00:00,267.0,267.0,258.0,258.0,9,,
2014-04-28 00:00:00+00:00,255.0,270.0,255.0,270.0,79,,
2014-04-29 00:00:00+00:00,267.0,267.0,255.0,255.0,53,,
2014-04-30 00:00:00+00:00,255.0,261.0,243.0,258.0,41,,
2014-05-01 00:00:00+00:00,255.0,255.0,243.0,243.0,61,,
2014-05-02 00:00:00+00:00,243.0,249.0,240.0,246.0,52,,
2014-05-05 00:00:00+00:00,246.0,252.0,240.0,252.0,75,,
2014-05-06 00:00:00+00:00,249.0,252.0,249.0,252.0,4,,
2014-05-07 00:00:00+00:00,252.0,252.0,252.0,252.0,1,,
2014-05-08 00:00:00+00:00,252.0,255.0,249.0,255.0,32,,
2014-05-09 00:00:00+00:00,255.0,267.0,255.0,261.0,79,,
2014-05-12 00:00:00+00:00,270.0,270.0,264.0,270.0,32,,
2014-05-13 00:00:00+00:00,267.0,267.0,267.0,267.0,43,,
2014-05-14 00:00:00+00:00,258.0,270.0,249.0,261.0,172,,
2014-05-15 00:00:00+00:00,267.0,270.0,261.0,267.0,55,,
2014-05-16 00:00:00+00:00,261.0,267.0,252.0,267.0,82,,
2014-05-19 00:00:00+00:00,270.0,270.0,261.0,264.0,20,,
2014-05-20 00:00:00+00:00,267.0,267.0,264.0,264.0,24,,
2014-05-21 00:00:00+00:00,264.0,264.0,234.0,255.0,235,,
2014-05-22 00:00:00+00:00,243.0,258.0,234.0,246.0,115,,
2014-05-23 00:00:00+00:00,243.0,270.0,234.0,255.0,60,,
2014-05-27 00:00:00+00:00,255.0,255.0,234.0,255.0,47,,
2014-05-28 00:00:00+00:00,255.0,255.0,234.0,249.0,68,,
2014-05-29 00:00:00+00:00,249.0,249.0,249.0,249.0,0,,
2014-05-30 00:00:00+00:00,240.0,240.0,237.0,237.0,19,,
2014-06-02 00:00:00+00:00,237.0,237.0,234.0,237.0,62,,
2014-06-03 00:00:00+00:00,228.0,228.0,228.0,228.0,1,,
2014-06-04 00:00:00+00:00,240.0,240.0,228.0,228.0,67,,
2014-06-05 00:00:00+00:00,225.0,240.0,225.0,225.0,38,,
2014-06-06 00:00:00+00:00,225.0,234.0,210.0,234.0,248,,
2014-06-09 00:00:00+00:00,240.0,240.0,210.0,228.0,128,,
2014-06-10 00:00:00+00:00,219.0,222.0,219.0,222.0,55,,
2014-06-11 00:00:00+00:00,225.0,240.0,213.0,225.0,44,,
2014-06-12 00:00:00+00:00,225.0,240.0,225.0,225.0,30,,
2014-06-13 00:00:00+00:00,240.0,240.0,213.0,228.0,184,,
2014-06-16 00:00:00+00:00,225.0,240.0,225.0,240.0,274,,
2014-06-17 00:00:00+00:00,243.0,243.0,234.0,240.0,62,,
2014-06-18 00:00:00+00:00,234.0,240.0,225.0,240.0,181,,
2014-06-19 00:00:00+00:00,240.0,240.0,234.0,234.0,78,,
2014-06-20 00:00:00+00:00,240.0,240.0,240.0,240.0,28,,
2014-06-23 00:00:00+00:00,240.0,240.0,240.0,240.0,145,,
2014-06-24 00:00:00+00:00,240.0,240.0,237.0,237.0,66,,
2014-06-25 00:00:00+00:00,237.0,237.0,231.0,234.0,89,,
2014-06-26 00:00:00+00:00,228.0,234.0,228.0,231.0,20,,
2014-06-27 00:00:00+00:00,228.0,228.0,189.0,210.0,514,,
2014-06-30 00:00:00+00:00,207.0,207.0,162.0,195.0,454,,
2014-07-01 00:00:00+00:00,201.0,225.0,201.0,210.0,187,,
2014-07-02 00:00:00+00:00,210.0,213.0,198.0,210.0,70,,
2014-07-03 00:00:00+00:00,210.0,213.0,210.0,210.0,459,,
2014-07-07 00:00:00+00:00,234.0,237.0,207.0,210.0,233,,
2014-07-08 00:00:00+00:00,207.0,213.0,207.0,210.0,121,,
2014-07-09 00:00:00+00:00,207.0,213.0,198.0,204.0,91,,
2014-07-10 00:00:00+00:00,204.0,213.0,195.0,213.0,213,,
2014-07-11 00:00:00+00:00,213.0,213.0,210.0,213.0,42,,
2014-07-14 00:00:00+00:00,231.0,231.0,204.0,222.0,336,,
2014-07-15 00:00:00+00:00,225.0,225.0,207.0,210.0,314,,
2014-07-16 00:00:00+00:00,219.0,219.0,207.0,207.0,323,,
2014-07-17 00:00:00+00:00,207.0,207.0,201.0,207.0,69,,
2014-07-18 00:00:00+00:00,207.0,219.0,207.0,213.0,80,,
2014-07-21 00:00:00+00:00,213.0,213.0,210.0,210.0,59,,
2014-07-22 00:00:00+00:00,210.0,228.0,207.0,228.0,184,,
2014-07-23 00:00:00+00:00,231.0,231.0,204.0,213.0,365,,
2014-07-24 00:00:00+00:00,213.0,213.0,210.0,210.0,263,,
2014-07-25 00:00:00+00:00,207.0,213.0,207.0,210.0,190,,
2014-07-28 00:00:00+00:00,213.0,213.0,207.0,213.0,310,,
2014-07-29 00:00:00+00:00,213.0,213.0,204.0,210.0,72,,
2014-07-30 00:00:00+00:00,210.0,210.0,204.0,204.0,44,,
2014-07-31 00:00:00+00:00,204.0,213.0,204.0,210.0,146,,
2014-08-01 00:00:00+00:00,210.0,210.0,198.0,207.0,88,,
2014-08-04 00:00:00+00:00,210.0,219.0,204.0,219.0,59,,
2014-08-05 00:00:00+00:00,219.0,219.0,204.0,210.0,111,,
2014-08-06 00:00:00+00:00,207.0,210.0,207.0,210.0,15,,
2014-08-07 00:00:00+00:00,210.0,213.0,198.0,201.0,107,,
2014-08-08 00:00:00+00:00,207.0,213.0,207.0,210.0,93,,
2014-08-11 00:00:00+00:00,210.0,216.0,207.0,210.0,367,,
2014-08-12 00:00:00+00:00,216.0,240.0,216.0,234.0,1352,,
2014-08-13 00:00:00+00:00,234.0,270.0,234.0,270.0,997,,
2014-08-14 00:00:00+00:00,273.0,282.0,225.0,234.0,483,,
2014-08-15 00:00:00+00:00,240.0,240.0,213.0,225.0,251,,
2014-08-18 00:00:00+00:00,219.0,231.0,216.0,225.0,414,,
2014-08-19 00:00:00+00:00,222.0,228.0,222.0,225.0,62,,
2014-08-20 00:00:00+00:00,225.0,231.0,216.0,225.0,272,,
2014-08-21 00:00:00+00:00,228.0,228.0,216.0,219.0,188,,
2014-08-22 00:00:00+00:00,216.0,231.0,216.0,228.0,182,,
2014-08-25 00:00:00+00:00,228.0,228.0,216.0,219.0,449,,
2014-08-26 00:00:00+00:00,219.0,225.0,216.0,225.0,137,,
2014-08-27 00:00:00+00:00,225.0,225.0,219.0,222.0,308,,
2014-08-28 00:00:00+00:00,222.0,225.0,222.0,222.0,144,,
2014-08-29 00:00:00+00:00,225.0,225.0,216.0,225.0,111,,
2014-09-02 00:00:00+00:00,234.0,234.0,219.0,222.0,493,,
2014-09-03 00:00:00+00:00,225.0,225.0,216.0,219.0,262,,
2014-09-04 00:00:00+00:00,219.0,222.0,219.0,222.0,22,,
2014-09-05 00:00:00+00:00,222.0,225.0,219.0,225.0,143,,
2014-09-08 00:00:00+00:00,234.0,234.0,219.0,228.0,353,,
2014-09-09 00:00:00+00:00,228.0,228.0,225.0,225.0,78,,
2014-09-10 00:00:00+00:00,222.0,222.0,222.0,222.0,50,,
2014-09-11 00:00:00+00:00,222.0,231.0,219.0,231.0,71,,
2014-09-12 00:00:00+00:00,231.0,231.0,222.0,228.0,211,,
2014-09-15 00:00:00+00:00,228.0,228.0,222.0,222.0,188,,
2014-09-16 00:00:00+00:00,225.0,225.0,213.0,219.0,342,,
2014-09-17 00:00:00+00:00,222.0,228.0,216.0,225.0,65,,
2014-09-18 00:00:00+00:00,225.0,225.0,219.0,219.0,105,,
2014-09-19 00:00:00+00:00,219.0,225.0,219.0,222.0,53,,
2014-09-22 00:00:00+00:00,216.0,228.0,210.0,222.0,185,,
2014-09-23 00:00:00+00:00,210.0,222.0,210.0,216.0,47,,
2014-09-24 00:00:00+00:00,213.0,222.0,210.0,213.0,615,,
2014-09-25 00:00:00+00:00,219.0,219.0,216.0,219.0,88,,
2014-09-26 00:00:00+00:00,219.0,219.0,216.0,216.0,26,,
2014-09-29 00:00:00+00:00,213.0,222.0,213.0,216.0,99,,
2014-09-30 00:00:00+00:00,216.0,216.0,213.0,213.0,243,,
2014-10-01 00:00:00+00:00,210.0,216.0,210.0,210.0,116,,
2014-10-02 00:00:00+00:00,213.0,216.0,213.0,216.0,147,,
2014-10-03 00:00:00+00:00,222.0,222.0,195.0,204.0,484,,
2014-10-06 00:00:00+00:00,210.0,216.0,210.0,210.0,48,,
2014-10-07 00:00:00+00:00,210.0,225.0,210.0,222.0,137,,
2014-10-08 00:00:00+00:00,222.0,222.0,201.0,201.0,88,,
2014-10-09 00:00:00+00:00,195.0,201.0,180.0,180.0,403,,
2014-10-10 00:00:00+00:00,180.0,180.0,153.0,180.0,213,,
2014-10-13 00:00:00+00:00,183.0,186.0,174.0,180.0,175,,
2014-10-14 00:00:00+00:00,165.0,177.0,159.0,165.0,115,,
2014-10-15 00:00:00+00:00,165.0,183.0,165.0,180.0,211,,
2014-10-16 00:00:00+00:00,183.0,210.0,168.0,198.0,132,,
2014-10-17 00:00:00+00:00,201.0,222.0,168.0,216.0,65,,
2014-10-20 00:00:00+00:00,216.0,216.0,174.0,174.0,120,,
2014-10-21 00:00:00+00:00,198.0,216.0,177.0,204.0,69,,
2014-10-22 00:00:00+00:00,204.0,213.0,204.0,213.0,11,,
2014-10-23 00:00:00+00:00,210.0,210.0,204.0,204.0,7,,
2014-10-24 00:00:00+00:00,204.0,204.0,180.0,186.0,79,,
2014-10-27 00:00:00+00:00,189.0,189.0,186.0,189.0,16,,
2014-10-28 00:00:00+00:00,174.0,180.0,174.0,177.0,33,,
2014-10-29 00:00:00+00:00,177.0,192.0,177.0,177.0,68,,
2014-10-30 00:00:00+00:00,174.0,186.0,174.0,186.0,10,,
2014-10-31 00:00:00+00:00,177.0,177.0,165.0,171.0,104,,
2014-11-03 00:00:00+00:00,171.0,171.0,162.0,168.0,122,,
2014-11-04 00:00:00+00:00,168.0,174.0,168.0,168.0,64,,
2014-11-05 00:00:00+00:00,168.0,174.0,168.0,171.0,7,,
2014-11-06 00:00:00+00:00,171.0,174.0,153.0,156.0,105,,
2014-11-07 00:00:00+00:00,159.0,159.0,153.0,159.0,83,,
2014-11-10 00:00:00+00:00,168.0,180.0,165.0,177.0,99,,
2014-11-11 00:00:00+00:00,171.0,180.0,144.0,150.0,424,,
2014-11-12 00:00:00+00:00,150.0,180.0,150.0,150.0,445,,
2014-11-13 00:00:00+00:00,150.0,150.0,150.0,150.0,210,,
2014-11-14 00:00:00+00:00,150.0,150.0,120.0,150.0,219,,
2014-11-17 00:00:00+00:00,141.0,150.0,129.0,129.0,73,,
2014-11-18 00:00:00+00:00,129.0,150.0,129.0,150.0,30,,
2014-11-19 00:00:00+00:00,150.0,150.0,120.0,141.0,170,,
2014-11-20 00:00:00+00:00,150.0,150.0,135.0,141.0,89,,
2014-11-21 00:00:00+00:00,141.0,150.0,135.0,150.0,237,,
2014-11-24 00:00:00+00:00,150.0,150.0,144.0,150.0,350,,
2014-11-25 00:00:00+00:00,150.0,150.0,144.0,144.0,20,,
2014-11-26 00:00:00+00:00,141.0,141.0,129.0,129.0,17,,
2014-11-28 00:00:00+00:00,135.0,144.0,129.0,135.0,85,,
2014-12-01 00:00:00+00:00,129.0,132.0,108.0,114.0,485,,
2014-12-02 00:00:00+00:00,105.0,120.0,105.0,105.0,123,,
2014-12-03 00:00:00+00:00,108.0,120.0,108.0,117.0,82,,
2014-12-04 00:00:00+00:00,126.0,126.0,105.0,114.0,142,,
2014-12-05 00:00:00+00:00,105.0,120.0,105.0,111.0,168,,
2014-12-08 00:00:00+00:00,111.0,111.0,111.0,111.0,63,,
2014-12-09 00:00:00+00:00,117.0,117.0,96.0,108.0,100,,
2014-12-10 00:00:00+00:00,96.0,111.0,96.0,102.0,254,,
2014-12-11 00:00:00+00:00,108.0,108.0,93.0,99.0,183,,
2014-12-12 00:00:00+00:00,96.0,105.0,90.0,99.0,233,,
2014-12-15 00:00:00+00:00,93.0,93.0,78.0,81.0,254,,
2014-12-16 00:00:00+00:00,81.0,81.0,57.0,75.0,621,,
2014-12-17 00:00:00+00:00,81.0,81.0,72.0,72.0,89,,
2014-12-18 00:00:00+00:00,75.0,114.0,72.0,87.0,421,,
2014-12-19 00:00:00+00:00,87.0,96.0,75.0,90.0,187,,
2014-12-22 00:00:00+00:00,90.0,90.0,81.0,84.0,169,,
2014-12-23 00:00:00+00:00,81.0,81.0,72.0,81.0,211,,
2014-12-24 00:00:00+00:00,84.0,90.0,69.0,69.0,224,,
2014-12-26 00:00:00+00:00,69.0,78.0,63.0,66.0,439,,
2014-12-29 00:00:00+00:00,69.0,69.0,66.0,66.0,139,,
2014-12-30 00:00:00+00:00,72.0,72.0,60.0,60.0,679,,
2014-12-31 00:00:00+00:00,60.0,75.0,57.0,69.0,817,,
2015-01-02 00:00:00+00:00,75.0,75.0,60.0,72.0,80,,
2015-01-05 00:00:00+00:00,72.0,102.0,63.0,84.0,1118,,
2015-01-06 00:00:00+00:00,84.0,93.0,75.0,84.0,205,,
2015-01-07 00:00:00+00:00,90.0,90.0,69.0,75.0,80,,
2015-01-08 00:00:00+00:00,72.0,78.0,69.0,78.0,402,,
2015-01-09 00:00:00+00:00,75.0,75.0,69.0,69.0,44,,
2015-01-12 00:00:00+00:00,69.0,72.0,69.0,69.0,31,,
2015-01-13 00:00:00+00:00,69.0,69.0,66.0,69.0,415,,
2015-01-14 00:00:00+00:00,72.0,75.0,69.0,75.0,55,,
2015-01-15 00:00:00+00:00,66.0,69.0,66.0,69.0,166,,
2015-01-16 00:00:00+00:00,72.0,78.0,69.0,72.0,610,,
2015-01-20 00:00:00+00:00,78.0,78.0,69.0,69.0,331,,
2015-01-21 00:00:00+00:00,69.0,75.0,69.0,72.0,173,,
2015-01-22 00:00:00+00:00,72.0,75.0,72.0,72.0,29,,
2015-01-23 00:00:00+00:00,72.0,72.0,72.0,72.0,196,,
2015-01-26 00:00:00+00:00,72.0,75.0,72.0,75.0,21,,
2015-01-27 00:00:00+00:00,69.0,72.0,69.0,72.0,92,,
2015-01-28 00:00:00+00:00,72.0,72.0,66.0,69.0,309,,
2015-01-29 00:00:00+00:00,72.0,75.0,63.0,69.0,322,,
2015-01-30 00:00:00+00:00,69.0,69.0,63.0,69.0,42,,
2015-02-02 00:00:00+00:00,69.0,69.0,69.0,69.0,11,,
2015-02-03 00:00:00+00:00,72.0,72.0,69.0,69.0,270,,
2015-02-04 00:00:00+00:00,75.0,84.0,75.0,84.0,319,,
2015-02-05 00:00:00+00:00,81.0,84.0,81.0,84.0,74,,
2015-02-06 00:00:00+00:00,84.0,90.0,81.0,90.0,166,,
2015-02-09 00:00:00+00:00,90.0,102.0,66.0,90.0,96,,
2015-02-10 00:00:00+00:00,102.0,111.0,78.0,84.0,289,,
2015-02-11 00:00:00+00:00,84.0,84.0,75.0,84.0,37,,
2015-02-12 00:00:00+00:00,78.0,84.0,78.0,84.0,9,,
2015-02-13 00:00:00+00:00,84.0,84.0,75.0,78.0,90,,
2015-02-17 00:00:00+00:00,75.0,78.0,75.0,75.0,38,,
2015-02-18 00:00:00+00:00,78.0,105.0,78.0,99.0,74,,
2015-02-19 00:00:00+00:00,90.0,90.0,75.0,78.0,31,,
2015-02-20 00:00:00+00:00,84.0,102.0,84.0,87.0,42,,
2015-02-23 00:00:00+00:00,87.0,93.0,78.0,81.0,256,,
2015-02-24 00:00:00+00:00,81.0,87.0,81.0,87.0,5,,
2015-02-25 00:00:00+00:00,87.0,87.0,84.0,84.0,143,,
2015-02-26 00:00:00+00:00,84.0,84.0,81.0,81.0,39,,
2015-02-27 00:00:00+00:00,81.0,90.0,75.0,90.0,6,,
2015-03-02 00:00:00+00:00,90.0,90.0,75.0,84.0,87,,
2015-03-03 00:00:00+00:00,90.0,90.0,84.0,90.0,157,,
2015-03-04 00:00:00+00:00,90.0,90.0,90.0,90.0,0,,
2015-03-05 00:00:00+00:00,90.0,90.0,84.0,84.0,24,,
2015-03-06 00:00:00+00:00,84.0,84.0,78.0,78.0,86,,
2015-03-09 00:00:00+00:00,84.0,84.0,78.0,78.0,14,,
2015-03-10 00:00:00+00:00,78.0,78.0,78.0,78.0,0,,
2015-03-11 00:00:00+00:00,87.0,87.0,78.0,78.0,52,,
2015-03-12 00:00:00+00:00,78.0,78.0,75.0,75.0,41,,
2015-03-13 00:00:00+00:00,75.0,87.0,75.0,75.0,68,,
2015-03-16 00:00:00+00:00,84.0,84.0,75.0,75.0,49,,
2015-03-17 00:00:00+00:00,75.0,78.0,75.0,75.0,122,,
2015-03-18 00:00:00+00:00,75.0,81.0,75.0,81.0,119,,
2015-03-19 00:00:00+00:00,81.0,87.0,75.0,75.0,115,,
2015-03-20 00:00:00+00:00,75.0,78.0,75.0,78.0,6,,
2015-03-23 00:00:00+00:00,75.0,84.0,75.0,84.0,9,,
2015-03-24 00:00:00+00:00,90.0,90.0,75.0,75.0,167,,
2015-03-25 00:00:00+00:00,75.0,75.0,75.0,75.0,2,,
2015-03-26 00:00:00+00:00,78.0,78.0,75.0,75.0,26,,
2015-03-27 00:00:00+00:00,75.0,75.0,72.0,72.0,24,,
2015-03-30 00:00:00+00:00,72.0,72.0,72.0,72.0,0,,
2015-03-31 00:00:00+00:00,75.0,75.0,69.0,69.0,82,,
2015-04-01 00:00:00+00:00,75.0,75.0,66.0,69.0,135,,
2015-04-02 00:00:00+00:00,69.0,90.0,69.0,75.0,173,,
2015-04-06 00:00:00+00:00,66.0,90.0,66.0,90.0,185,,
2015-04-07 00:00:00+00:00,90.0,90.0,75.0,90.0,37,,
2015-04-08 00:00:00+00:00,90.0,120.0,90.0,105.0,637,,
2015-04-09 00:00:00+00:00,111.0,114.0,105.0,114.0,482,,
2015-04-10 00:00:00+00:00,114.0,114.0,105.0,108.0,313,,
2015-04-13 00:00:00+00:00,114.0,114.0,114.0,114.0,22,,
2015-04-14 00:00:00+00:00,120.0,120.0,90.0,90.0,208,,
2015-04-15 00:00:00+00:00,105.0,114.0,84.0,108.0,281,,
2015-04-16 00:00:00+00:00,111.0,111.0,105.0,105.0,35,,
2015-04-17 00:00:00+00:00,102.0,108.0,102.0,108.0,57,,
2015-04-20 00:00:00+00:00,102.0,108.0,102.0,105.0,38,,
2015-04-21 00:00:00+00:00,105.0,114.0,105.0,111.0,146,,
2015-04-22 00:00:00+00:00,114.0,114.0,108.0,108.0,94,,
2015-04-23 00:00:00+00:00,102.0,111.0,96.0,99.0,32,,
2015-04-24 00:00:00+00:00,102.0,111.0,102.0,111.0,25,,
2015-04-27 00:00:00+00:00,111.0,111.0,102.0,108.0,63,,
2015-04-28 00:00:00+00:00,111.0,111.0,108.0,108.0,32,,
2015-04-29 00:00:00+00:00,108.0,111.0,108.0,111.0,67,,
2015-04-30 00:00:00+00:00,111.0,111.0,102.0,102.0,50,,
2015-05-01 00:00:00+00:00,102.0,108.0,90.0,90.0,124,,
2015-05-04 00:00:00+00:00,90.0,111.0,90.0,90.0,49,,
2015-05-05 00:00:00+00:00,96.0,111.0,90.0,108.0,92,,
2015-05-06 00:00:00+00:00,111.0,111.0,93.0,102.0,82,,
2015-05-07 00:00:00+00:00,102.0,102.0,93.0,93.0,7,,
2015-05-08 00:00:00+00:00,93.0,105.0,93.0,102.0,75,,
2015-05-11 00:00:00+00:00,99.0,102.0,99.0,102.0,10,,
2015-05-12 00:00:00+00:00,96.0,96.0,96.0,96.0,64,,
2015-05-13 00:00:00+00:00,99.0,99.0,93.0,96.0,229,,
2015-05-14 00:00:00+00:00,96.0,102.0,90.0,102.0,58,,
2015-05-15 00:00:00+00:00,90.0,108.0,90.0,99.0,45,,
2015-05-18 00:00:00+00:00,96.0,102.0,90.0,90.0,155,,
2015-05-19 00:00:00+00:00,90.0,105.0,90.0,102.0,13,,
2015-05-20 00:00:00+00:00,90.0,96.0,90.0,96.0,63,,
2015-05-21 00:00:00+00:00,93.0,93.0,90.0,93.0,69,,
2015-05-22 00:00:00+00:00,102.0,108.0,93.0,96.0,48,,
2015-05-26 00:00:00+00:00,93.0,99.0,93.0,99.0,33,,
2015-05-27 00:00:00+00:00,93.0,93.0,93.0,93.0,1,,
2015-05-28 00:00:00+00:00,90.0,96.0,90.0,93.0,283,,
2015-05-29 00:00:00+00:00,93.0,93.0,87.0,90.0,220,,
2015-06-01 00:00:00+00:00,90.0,90.0,84.0,84.0,32,,
2015-06-02 00:00:00+00:00,75.0,96.0,75.0,87.0,167,,
2015-06-03 00:00:00+00:00,84.0,87.0,81.0,84.0,84,,
2015-06-04 00:00:00+00:00,84.0,84.0,84.0,84.0,31,,
2015-06-05 00:00:00+00:00,93.0,93.0,84.0,87.0,5,,
2015-06-08 00:00:00+00:00,93.0,105.0,84.0,90.0,619,,
2015-06-09 00:00:00+00:00,90.0,90.0,81.0,81.0,146,,
2015-06-10 00:00:00+00:00,81.0,93.0,81.0,81.0,186,,
2015-06-11 00:00:00+00:00,84.0,84.0,84.0,84.0,7,,
2015-06-12 00:00:00+00:00,84.0,87.0,84.0,87.0,33,,
2015-06-15 00:00:00+00:00,90.0,105.0,78.0,93.0,123,,
2015-06-16 00:00:00+00:00,93.0,96.0,90.0,93.0,88,,
2015-06-17 00:00:00+00:00,84.0,90.0,84.0,87.0,69,,
2015-06-18 00:00:00+00:00,87.0,87.0,81.0,81.0,121,,
2015-06-19 00:00:00+00:00,81.0,81.0,81.0,81.0,24,,
2015-06-22 00:00:00+00:00,81.0,105.0,81.0,81.0,68,,
2015-06-23 00:00:00+00:00,84.0,84.0,75.0,78.0,209,,
2015-06-24 00:00:00+00:00,78.0,81.0,78.0,78.0,20,,
2015-06-25 00:00:00+00:00,81.0,81.0,81.0,81.0,38,,
2015-06-26 00:00:00+00:00,84.0,90.0,84.0,90.0,85,,
2015-06-29 00:00:00+00:00,78.0,90.0,78.0,90.0,44,,
2015-06-30 00:00:00+00:00,78.0,78.0,78.0,78.0,552,,
2015-07-01 00:00:00+00:00,78.0,78.0,78.0,78.0,132,,
2015-07-02 00:00:00+00:00,75.0,78.0,75.0,75.0,82,,
2015-07-06 00:00:00+00:00,78.0,78.0,75.0,75.0,51,,
2015-07-07 00:00:00+00:00,75.0,75.0,75.0,75.0,50,,
2015-07-08 00:00:00+00:00,78.0,78.0,72.0,78.0,56,,
2015-07-09 00:00:00+00:00,78.0,78.0,78.0,78.0,1,,
2015-07-10 00:00:00+00:00,75.0,78.0,75.0,78.0,20,,
2015-07-13 00:00:00+00:00,72.0,75.0,72.0,75.0,142,,
2015-07-14 00:00:00+00:00,75.0,75.0,69.0,69.0,63,,
2015-07-15 00:00:00+00:00,75.0,75.0,69.0,72.0,116,,
2015-07-16 00:00:00+00:00,72.0,72.0,72.0,72.0,12,,
2015-07-17 00:00:00+00:00,72.0,75.0,72.0,75.0,70,,
2015-07-20 00:00:00+00:00,75.0,75.0,72.0,72.0,59,,
2015-07-21 00:00:00+00:00,69.0,69.0,69.0,69.0,34,,
2015-07-22 00:00:00+00:00,69.0,75.0,69.0,69.0,15,,
2015-07-23 00:00:00+00:00,69.0,75.0,69.0,72.0,157,,
2015-07-24 00:00:00+00:00,69.0,72.0,69.0,72.0,35,,
2015-07-27 00:00:00+00:00,69.0,69.0,42.0,66.0,288,,
2015-07-28 00:00:00+00:00,66.0,69.0,63.0,69.0,53,,
2015-07-29 00:00:00+00:00,69.0,75.0,69.0,75.0,33,,
2015-07-30 00:00:00+00:00,75.0,75.0,66.0,66.0,50,,
2015-07-31 00:00:00+00:00,72.0,72.0,69.0,69.0,10,,
2015-08-03 00:00:00+00:00,72.0,72.0,69.0,69.0,33,,
2015-08-04 00:00:00+00:00,66.0,66.0,66.0,66.0,32,,
2015-08-05 00:00:00+00:00,66.0,72.0,45.0,54.0,482,,
2015-08-06 00:00:00+00:00,54.0,57.0,45.0,54.0,57,,
2015-08-07 00:00:00+00:00,60.0,60.0,54.0,54.0,6,,
2015-08-10 00:00:00+00:00,51.0,60.0,51.0,54.0,50,,
2015-08-11 00:00:00+00:00,54.0,54.0,54.0,54.0,0,,
2015-08-12 00:00:00+00:00,51.0,54.0,51.0,54.0,25,,
2015-08-13 00:00:00+00:00,39.0,54.0,36.0,51.0,88,,
2015-08-14 00:00:00+00:00,48.0,51.0,48.0,48.0,70,,
2015-08-17 00:00:00+00:00,54.0,60.0,54.0,60.0,12,,
2015-08-18 00:00:00+00:00,63.0,66.0,63.0,66.0,21,,
2015-08-19 00:00:00+00:00,51.0,66.0,45.0,51.0,93,,
2015-08-20 00:00:00+00:00,51.0,75.0,51.0,57.0,31,,
2015-08-21 00:00:00+00:00,63.0,75.0,63.0,69.0,197,,
2015-08-24 00:00:00+00:00,69.0,69.0,69.0,69.0,10,,
2015-08-25 00:00:00+00:00,60.0,69.0,45.0,60.0,34,,
2015-08-26 00:00:00+00:00,60.0,60.0,57.0,57.0,34,,
2015-08-27 00:00:00+00:00,60.0,66.0,54.0,60.0,64,,
2015-08-28 00:00:00+00:00,48.0,60.0,48.0,57.0,173,,
2015-08-31 00:00:00+00:00,60.0,60.0,60.0,60.0,121,,
2015-09-01 00:00:00+00:00,60.0,60.0,51.0,51.0,70,,
2015-09-02 00:00:00+00:00,51.0,54.0,51.0,51.0,74,,
2015-09-03 00:00:00+00:00,51.0,54.0,48.0,54.0,89,,
2015-09-04 00:00:00+00:00,54.0,54.0,54.0,54.0,17,,
2015-09-08 00:00:00+00:00,48.0,51.0,48.0,51.0,12,,
2015-09-09 00:00:00+00:00,51.0,57.0,48.0,57.0,45,,
2015-09-10 00:00:00+00:00,57.0,60.0,51.0,51.0,114,,
2015-09-11 00:00:00+00:00,51.0,54.0,51.0,54.0,20,,
2015-09-14 00:00:00+00:00,57.0,57.0,51.0,51.0,17,,
2015-09-15 00:00:00+00:00,51.0,51.0,51.0,51.0,0,,
2015-09-16 00:00:00+00:00,51.0,57.0,51.0,57.0,51,,
2015-09-17 00:00:00+00:00,57.0,57.0,51.0,51.0,4,,
2015-09-18 00:00:00+00:00,51.0,51.0,51.0,51.0,0,,
