date,MATW_Open,MATW_High,MATW_Low,MATW_Close,MATW_Volume,MATW_Dividends,MATW_Stock Splits
1994-09-01 00:00:00+00:00,4.0,4.0,4.0,2.7974348068237305,1200,0.0,
1994-09-02 00:00:00+00:00,3.75,3.75,3.75,2.6225950717926025,2000,0.0,
1994-09-06 00:00:00+00:00,3.75,3.75,3.75,2.6225950717926025,400,0.0,
1994-09-07 00:00:00+00:00,4.0,4.0,3.75,2.6225950717926025,22800,0.0,
1994-09-08 00:00:00+00:00,3.75,3.875,3.75,2.7100155353546143,6800,0.0,
1994-09-09 00:00:00+00:00,3.78125,3.9375,3.75,2.6225950717926025,22800,0.0,
1994-09-12 00:00:00+00:00,3.75,3.75,3.75,2.6225950717926025,3200,0.0,
1994-09-13 00:00:00+00:00,3.75,3.9375,3.75,2.7537262439727783,12800,0.0,
1994-09-14 00:00:00+00:00,3.9375,3.9375,3.8125,2.666304588317871,11600,0.0,
1994-09-15 00:00:00+00:00,3.90625,3.90625,3.8125,2.666304588317871,13200,0.0,
1994-09-16 00:00:00+00:00,3.75,3.75,3.75,2.6225950717926025,12400,0.0,
1994-09-19 00:00:00+00:00,3.90625,3.90625,3.75,2.6225950717926025,12000,0.0,
1994-09-20 00:00:00+00:00,3.75,3.9375,3.75,2.7537262439727783,14000,0.0,
1994-09-21 00:00:00+00:00,3.9375,3.9375,3.75,2.6225950717926025,13200,0.0,
1994-09-22 00:00:00+00:00,3.75,3.9375,3.75,2.6444499492645264,24400,0.0,
1994-09-23 00:00:00+00:00,3.875,3.875,3.6875,2.578885555267334,35600,0.0,
1994-09-26 00:00:00+00:00,3.6875,3.78125,3.6875,2.65525221824646,7600,0.015,
1994-09-27 00:00:00+00:00,3.6875,3.6875,3.6875,2.589418888092041,2400,0.0,
1994-09-28 00:00:00+00:00,3.6875,3.875,3.6875,2.589418888092041,9200,0.0,
1994-09-29 00:00:00+00:00,3.6875,3.875,3.6875,2.589418888092041,42800,0.0,
1994-09-30 00:00:00+00:00,3.875,3.875,3.75,2.65525221824646,29600,0.0,
1994-10-03 00:00:00+00:00,3.875,3.875,3.6875,2.589418888092041,26800,0.0,
1994-10-04 00:00:00+00:00,3.6875,3.75,3.6875,2.589418888092041,17600,0.0,
1994-10-05 00:00:00+00:00,3.875,3.875,3.6875,2.6771950721740723,27600,0.0,
1994-10-06 00:00:00+00:00,3.6875,3.6875,3.6875,2.589418888092041,2800,0.0,
1994-10-07 00:00:00+00:00,3.6875,3.6875,3.6875,2.589418888092041,6000,0.0,
1994-10-10 00:00:00+00:00,3.6875,3.6875,3.6875,2.589418888092041,2000,0.0,
1994-10-11 00:00:00+00:00,3.78125,3.78125,3.6875,2.589418888092041,5600,0.0,
1994-10-12 00:00:00+00:00,3.6875,3.6875,3.6875,2.589418888092041,10400,0.0,
1994-10-13 00:00:00+00:00,3.6875,3.8125,3.625,2.545529842376709,60800,0.0,
1994-10-14 00:00:00+00:00,3.625,3.625,3.625,2.545529842376709,4400,0.0,
1994-10-17 00:00:00+00:00,3.8125,3.8125,3.75,2.633307218551636,1200,0.0,
1994-10-18 00:00:00+00:00,3.6875,3.6875,3.625,2.545529842376709,4400,0.0,
1994-10-19 00:00:00+00:00,3.625,3.75,3.625,2.589418888092041,95200,0.0,
1994-10-20 00:00:00+00:00,3.625,3.625,3.625,2.545529842376709,26800,0.0,
1994-10-21 00:00:00+00:00,3.625,3.75,3.625,2.633307218551636,9600,0.0,
1994-10-24 00:00:00+00:00,3.625,3.6875,3.625,2.589418888092041,7200,0.0,
1994-10-25 00:00:00+00:00,3.625,3.75,3.625,2.633307218551636,2000,0.0,
1994-10-26 00:00:00+00:00,3.625,3.625,3.625,2.545529842376709,6000,0.0,
1994-10-27 00:00:00+00:00,3.625,3.75,3.625,2.545529842376709,11200,0.0,
1994-10-28 00:00:00+00:00,3.625,3.75,3.625,2.611363410949707,10800,0.0,
1994-10-31 00:00:00+00:00,3.8125,3.8125,3.625,2.6771950721740723,17200,0.0,
1994-11-01 00:00:00+00:00,3.8125,3.8125,3.625,2.633307218551636,92000,0.0,
1994-11-02 00:00:00+00:00,3.625,3.625,3.625,2.545529842376709,400,0.0,
1994-11-03 00:00:00+00:00,3.625,3.71875,3.625,2.611363410949707,26000,0.0,
1994-11-04 00:00:00+00:00,3.625,3.625,3.625,2.545529842376709,2000,0.0,
1994-11-07 00:00:00+00:00,3.625,3.625,3.625,2.545529842376709,0,0.0,
1994-11-08 00:00:00+00:00,3.8125,3.8125,3.625,2.545529842376709,1600,0.0,
1994-11-09 00:00:00+00:00,3.6875,3.6875,3.625,2.545529842376709,25600,0.0,
1994-11-10 00:00:00+00:00,3.625,3.875,3.625,2.545529842376709,4400,0.0,
1994-11-11 00:00:00+00:00,3.75,3.75,3.625,2.633307218551636,9600,0.0,
1994-11-14 00:00:00+00:00,3.625,3.65625,3.625,2.545529842376709,11600,0.0,
1994-11-15 00:00:00+00:00,3.6875,3.875,3.625,2.721083879470825,21600,0.0,
1994-11-16 00:00:00+00:00,3.625,3.8125,3.625,2.545529842376709,8000,0.0,
1994-11-17 00:00:00+00:00,3.75,3.75,3.625,2.567474365234375,80400,0.0,
1994-11-18 00:00:00+00:00,3.625,3.875,3.625,2.6771950721740723,106000,0.0,
1994-11-21 00:00:00+00:00,3.8125,3.875,3.6875,2.65525221824646,40000,0.0,
1994-11-22 00:00:00+00:00,3.8125,3.8125,3.6875,2.589418888092041,13200,0.0,
1994-11-23 00:00:00+00:00,3.6875,3.6875,3.6875,2.589418888092041,6800,0.0,
1994-11-25 00:00:00+00:00,3.6875,3.6875,3.6875,2.589418888092041,2000,0.0,
1994-11-28 00:00:00+00:00,3.65625,3.6875,3.65625,2.567474365234375,17200,0.0,
1994-11-29 00:00:00+00:00,3.65625,3.75,3.65625,2.633307218551636,2800,0.0,
1994-11-30 00:00:00+00:00,3.75,3.875,3.65625,2.721083879470825,16800,0.0,
1994-12-01 00:00:00+00:00,3.65625,3.78125,3.625,2.545529842376709,15600,0.0,
1994-12-02 00:00:00+00:00,3.75,3.75,3.75,2.633307218551636,1600,0.0,
1994-12-05 00:00:00+00:00,3.625,3.8125,3.625,2.6771950721740723,6000,0.0,
1994-12-06 00:00:00+00:00,3.625,3.6875,3.5625,2.545529842376709,58400,0.0,
1994-12-07 00:00:00+00:00,3.5625,3.6875,3.5625,2.501641035079956,9600,0.0,
1994-12-08 00:00:00+00:00,3.5625,3.5625,3.5,2.4577524662017822,11200,0.0,
1994-12-09 00:00:00+00:00,3.5,3.625,3.5,2.4577524662017822,14000,0.0,
1994-12-12 00:00:00+00:00,3.5,3.6875,3.5,2.589418888092041,7600,0.0,
1994-12-13 00:00:00+00:00,3.5,3.625,3.5,2.4577524662017822,6400,0.0,
1994-12-14 00:00:00+00:00,3.5,3.625,3.46875,2.435807466506958,89600,0.0,
1994-12-15 00:00:00+00:00,3.4375,3.4375,3.4375,2.413863182067871,10000,0.0,
1994-12-16 00:00:00+00:00,3.4375,3.5,3.4375,2.413863182067871,60800,0.0,
1994-12-19 00:00:00+00:00,3.4375,3.4375,3.4375,2.413863182067871,0,0.0,
1994-12-20 00:00:00+00:00,3.4375,3.4375,3.4375,2.413863182067871,12800,0.0,
1994-12-21 00:00:00+00:00,3.4375,3.5625,3.4375,2.501641035079956,5200,0.0,
1994-12-22 00:00:00+00:00,3.4375,3.4375,3.4375,2.413863182067871,7600,0.0,
1994-12-23 00:00:00+00:00,3.4375,3.5625,3.4375,2.4244425296783447,28400,0.015,
1994-12-27 00:00:00+00:00,3.4375,3.5625,3.4375,2.4244425296783447,4800,0.0,
1994-12-28 00:00:00+00:00,3.5625,3.5625,3.5,2.5126051902771,2400,0.0,
1994-12-29 00:00:00+00:00,3.5625,3.5625,3.5625,2.5126051902771,0,0.0,
1994-12-30 00:00:00+00:00,3.4375,3.4375,3.4375,2.4244425296783447,800,0.0,
1995-01-03 00:00:00+00:00,3.4375,3.4375,3.4375,2.4244425296783447,800,0.0,
1995-01-04 00:00:00+00:00,3.4375,3.53125,3.4375,2.490565061569214,8000,0.0,
1995-01-05 00:00:00+00:00,3.5625,3.5625,3.4375,2.4244425296783447,10400,0.0,
1995-01-06 00:00:00+00:00,3.5625,3.5625,3.5,2.468524217605591,1200,0.0,
1995-01-09 00:00:00+00:00,3.4375,3.5625,3.4375,2.5126051902771,2400,0.0,
1995-01-10 00:00:00+00:00,3.4375,3.5625,3.4375,2.4464831352233887,16400,0.0,
1995-01-11 00:00:00+00:00,3.4375,3.4375,3.4375,2.4244425296783447,22800,0.0,
1995-01-12 00:00:00+00:00,3.4375,3.5625,3.4375,2.4464831352233887,8000,0.0,
1995-01-13 00:00:00+00:00,3.4375,3.5625,3.375,2.3803632259368896,57600,0.0,
1995-01-16 00:00:00+00:00,3.5625,3.5625,3.375,2.3803632259368896,5600,0.0,
1995-01-17 00:00:00+00:00,3.375,3.4375,3.125,2.292201042175293,253600,0.0,
1995-01-18 00:00:00+00:00,3.375,3.4375,3.25,2.292201042175293,14800,0.0,
1995-01-19 00:00:00+00:00,3.25,3.375,3.25,2.292201042175293,12000,0.0,
1995-01-20 00:00:00+00:00,3.4375,3.4375,3.25,2.292201042175293,8400,0.0,
1995-01-23 00:00:00+00:00,3.28125,3.4375,3.28125,2.358323097229004,40000,0.0,
1995-01-24 00:00:00+00:00,3.25,3.4375,3.25,2.292201042175293,6400,0.0,
1995-01-25 00:00:00+00:00,3.25,3.25,3.25,2.292201042175293,0,0.0,
1995-01-26 00:00:00+00:00,3.4375,3.4375,3.25,2.358323097229004,56400,0.0,
1995-01-27 00:00:00+00:00,3.5,3.5,3.375,2.4024031162261963,38000,0.0,
1995-01-30 00:00:00+00:00,3.5625,3.5625,3.375,2.5126051902771,32000,0.0,
1995-01-31 00:00:00+00:00,3.46875,3.5625,3.375,2.3803632259368896,16000,0.0,
1995-02-01 00:00:00+00:00,3.375,3.375,3.375,2.3803632259368896,0,0.0,
1995-02-02 00:00:00+00:00,3.625,3.625,3.4375,2.4244425296783447,14400,0.0,
1995-02-03 00:00:00+00:00,3.5,3.59375,3.4375,2.534646987915039,228800,0.0,
1995-02-06 00:00:00+00:00,3.4375,3.5,3.4375,2.4244425296783447,11600,0.0,
1995-02-07 00:00:00+00:00,3.4375,3.4375,3.4375,2.4244425296783447,0,0.0,
1995-02-08 00:00:00+00:00,3.625,3.625,3.5,2.468524217605591,9600,0.0,
1995-02-09 00:00:00+00:00,3.4375,3.53125,3.4375,2.4244425296783447,195200,0.0,
1995-02-10 00:00:00+00:00,3.5,3.625,3.46875,2.4464831352233887,44400,0.0,
1995-02-13 00:00:00+00:00,3.5,3.625,3.5,2.5566864013671875,64400,0.0,
1995-02-14 00:00:00+00:00,3.5625,3.625,3.5,2.534646987915039,29600,0.0,
1995-02-15 00:00:00+00:00,3.5,3.625,3.5,2.468524217605591,31200,0.0,
1995-02-16 00:00:00+00:00,3.5,3.625,3.5,2.5566864013671875,37200,0.0,
1995-02-17 00:00:00+00:00,3.53125,3.625,3.53125,2.5566864013671875,196400,0.0,
1995-02-21 00:00:00+00:00,3.59375,3.59375,3.59375,2.534646987915039,84800,0.0,
1995-02-22 00:00:00+00:00,3.53125,3.65625,3.53125,2.534646987915039,42000,0.0,
1995-02-23 00:00:00+00:00,3.53125,3.6875,3.53125,2.534646987915039,17200,0.0,
1995-02-24 00:00:00+00:00,3.59375,3.6875,3.5625,2.5566864013671875,61200,0.0,
1995-02-27 00:00:00+00:00,3.625,3.6875,3.5625,2.5566864013671875,79200,0.0,
1995-02-28 00:00:00+00:00,3.6875,3.75,3.625,2.644848585128784,344000,0.0,
1995-03-01 00:00:00+00:00,3.625,3.625,3.5625,2.5126051902771,1600,0.0,
1995-03-02 00:00:00+00:00,3.5625,3.5625,3.5625,2.5126051902771,400,0.0,
1995-03-03 00:00:00+00:00,3.625,3.625,3.625,2.5566864013671875,34800,0.0,
1995-03-06 00:00:00+00:00,3.6875,3.6875,3.5625,2.5126051902771,136800,0.0,
1995-03-07 00:00:00+00:00,3.625,3.6875,3.625,2.6007676124572754,41600,0.0,
1995-03-08 00:00:00+00:00,3.625,3.6875,3.625,2.5566864013671875,16800,0.0,
1995-03-09 00:00:00+00:00,3.65625,3.65625,3.59375,2.5787267684936523,50000,0.0,
1995-03-10 00:00:00+00:00,3.59375,3.59375,3.59375,2.534646987915039,800,0.0,
1995-03-13 00:00:00+00:00,3.59375,3.8125,3.59375,2.6007676124572754,189200,0.0,
1995-03-14 00:00:00+00:00,3.75,3.8125,3.6875,2.6889290809631348,133200,0.0,
1995-03-15 00:00:00+00:00,3.6875,3.9375,3.6875,2.7330098152160645,204800,0.0,
1995-03-16 00:00:00+00:00,3.8125,3.875,3.8125,2.6889290809631348,9200,0.0,
1995-03-17 00:00:00+00:00,3.8125,3.90625,3.8125,2.7550504207611084,64800,0.0,
1995-03-20 00:00:00+00:00,3.9375,3.9375,3.875,2.7330098152160645,24800,0.0,
1995-03-21 00:00:00+00:00,3.875,3.9375,3.875,2.777090311050415,38000,0.0,
1995-03-22 00:00:00+00:00,3.875,3.875,3.875,2.7330098152160645,2800,0.0,
1995-03-23 00:00:00+00:00,3.875,4.0,3.875,2.8211705684661865,12400,0.0,
1995-03-24 00:00:00+00:00,3.875,4.0,3.875,2.777090311050415,80000,0.0,
1995-03-27 00:00:00+00:00,3.875,3.875,3.875,2.7434616088867188,3600,0.015,
1995-03-28 00:00:00+00:00,3.90625,4.0625,3.875,2.7434616088867188,17200,0.0,
1995-03-29 00:00:00+00:00,3.875,3.875,3.875,2.7434616088867188,7200,0.0,
1995-03-30 00:00:00+00:00,3.90625,3.96875,3.875,2.7434616088867188,18400,0.0,
1995-03-31 00:00:00+00:00,3.875,3.9375,3.875,2.7434616088867188,54400,0.0,
1995-04-03 00:00:00+00:00,4.0,4.0625,3.875,2.876208066940308,89600,0.0,
1995-04-04 00:00:00+00:00,4.0625,4.0625,3.875,2.7434616088867188,89200,0.0,
1995-04-05 00:00:00+00:00,3.875,3.96875,3.875,2.80983567237854,88800,0.0,
1995-04-06 00:00:00+00:00,3.875,3.875,3.875,2.7434616088867188,51200,0.0,
1995-04-07 00:00:00+00:00,3.875,3.9375,3.8125,2.7434616088867188,35200,0.0,
1995-04-10 00:00:00+00:00,3.75,3.78125,3.75,2.6549630165100098,21200,0.0,
1995-04-11 00:00:00+00:00,3.78125,3.90625,3.75,2.721336126327514,38400,0.0,
1995-04-12 00:00:00+00:00,3.75,3.875,3.75,2.7434616088867188,23600,0.0,
1995-04-13 00:00:00+00:00,3.90625,3.9375,3.875,2.7434616088867188,9200,0.0,
1995-04-17 00:00:00+00:00,3.75,3.9375,3.75,2.6992123126983643,27200,0.0,
1995-04-18 00:00:00+00:00,3.75,3.78125,3.75,2.6549630165100098,5600,0.0,
1995-04-19 00:00:00+00:00,3.75,3.9375,3.75,2.787710905075073,82000,0.0,
1995-04-20 00:00:00+00:00,3.875,3.875,3.8125,2.6992123126983643,11200,0.0,
1995-04-21 00:00:00+00:00,3.9375,3.9375,3.8125,2.754523038864136,24800,0.0,
1995-04-24 00:00:00+00:00,3.8125,3.9375,3.8125,2.754523038864136,238400,0.0,
1995-04-25 00:00:00+00:00,3.8125,3.875,3.8125,2.7434616088867188,4800,0.0,
1995-04-26 00:00:00+00:00,3.8125,3.9375,3.8125,2.754523038864136,26400,0.0,
1995-04-27 00:00:00+00:00,3.875,4.015625,3.875,2.843021869659424,28000,0.0,
1995-04-28 00:00:00+00:00,4.0,4.0,3.9375,2.8319592475891118,48800,0.0,
1995-05-01 00:00:00+00:00,3.9375,4.0625,3.9375,2.876208066940308,318800,0.0,
1995-05-02 00:00:00+00:00,4.0625,4.0625,3.9375,2.8319592475891118,12000,0.0,
1995-05-03 00:00:00+00:00,3.9375,3.953125,3.9375,2.7987725734710693,55200,0.0,
1995-05-04 00:00:00+00:00,4.0625,4.0625,4.0,2.854084014892578,404800,0.0,
1995-05-05 00:00:00+00:00,4.0625,4.0625,3.9375,2.8319592475891118,20400,0.0,
1995-05-08 00:00:00+00:00,3.9375,4.0,3.9375,2.787710905075073,10400,0.0,
1995-05-09 00:00:00+00:00,3.9375,4.0625,3.9375,2.865147590637207,269200,0.0,
1995-05-10 00:00:00+00:00,3.9375,4.0625,3.9375,2.8319592475891118,63600,0.0,
1995-05-11 00:00:00+00:00,3.9375,3.9375,3.9375,2.787710905075073,1200,0.0,
1995-05-12 00:00:00+00:00,4.0,4.0,3.9375,2.787710905075073,8800,0.0,
1995-05-15 00:00:00+00:00,3.9375,4.0625,3.9375,2.843021869659424,84800,0.0,
1995-05-16 00:00:00+00:00,3.9375,4.0625,3.9375,2.787710905075073,338400,0.0,
1995-05-17 00:00:00+00:00,4.0625,4.0625,3.9375,2.80983567237854,39200,0.0,
1995-05-18 00:00:00+00:00,3.9375,4.125,3.9375,2.920457601547241,148800,0.0,
1995-05-19 00:00:00+00:00,4.03125,4.1875,4.0,2.909395694732666,582800,0.0,
1995-05-22 00:00:00+00:00,4.125,4.25,4.125,2.920457601547241,208800,0.0,
1995-05-23 00:00:00+00:00,4.25,4.25,4.125,2.920457601547241,467600,0.0,
1995-05-24 00:00:00+00:00,4.125,4.25,4.125,2.920457601547241,27600,0.0,
1995-05-25 00:00:00+00:00,4.125,4.15625,4.125,2.920457601547241,97200,0.0,
1995-05-26 00:00:00+00:00,4.125,4.125,4.125,2.920457601547241,2400,0.0,
1995-05-30 00:00:00+00:00,4.125,4.25,4.125,2.920457601547241,15200,0.0,
1995-05-31 00:00:00+00:00,4.125,4.25,4.125,2.920457601547241,24000,0.0,
1995-06-01 00:00:00+00:00,4.1875,4.375,4.1875,3.064269542694092,236800,0.0,
1995-06-02 00:00:00+00:00,4.3125,4.3125,4.1875,3.0532076358795166,64000,0.0,
1995-06-05 00:00:00+00:00,4.1875,4.3125,4.1875,2.9868321418762207,220000,0.0,
1995-06-06 00:00:00+00:00,4.1875,4.375,4.1875,3.0974550247192383,23200,0.0,
1995-06-07 00:00:00+00:00,4.25,4.375,4.1875,3.0974550247192383,19600,0.0,
1995-06-08 00:00:00+00:00,4.1875,4.28125,4.1875,3.008957624435425,40400,0.0,
1995-06-09 00:00:00+00:00,4.375,4.375,4.1875,3.0974550247192383,14000,0.0,
1995-06-12 00:00:00+00:00,4.1875,4.25,4.1875,3.008957624435425,4000,0.0,
1995-06-13 00:00:00+00:00,4.1875,4.375,4.1875,3.0974550247192383,2400,0.0,
1995-06-14 00:00:00+00:00,4.1875,4.4375,4.1875,3.141705274581909,93600,0.0,
1995-06-15 00:00:00+00:00,4.25,4.25,4.25,3.008957624435425,2000,0.0,
1995-06-16 00:00:00+00:00,4.25,4.375,4.25,3.008957624435425,2800,0.0,
1995-06-19 00:00:00+00:00,4.4375,4.4375,4.34375,3.075331926345825,11200,0.0,
1995-06-20 00:00:00+00:00,4.4375,4.4375,4.25,3.020019292831421,120400,0.0,
1995-06-21 00:00:00+00:00,4.375,4.375,4.25,3.0532076358795166,496000,0.0,
1995-06-22 00:00:00+00:00,4.4375,4.4375,4.3125,3.0974550247192383,14000,0.0,
1995-06-23 00:00:00+00:00,4.3125,4.328125,4.3125,3.064269542694092,86800,0.0,
1995-06-26 00:00:00+00:00,4.3125,4.3125,4.3125,3.0532076358795166,48800,0.0,
1995-06-27 00:00:00+00:00,4.3125,4.4375,4.3125,3.0974550247192383,58000,0.0,
1995-06-28 00:00:00+00:00,4.375,4.375,4.375,3.108111619949341,0,0.015,
1995-06-29 00:00:00+00:00,4.4375,4.5,4.359375,3.13031268119812,354000,0.0,
1995-06-30 00:00:00+00:00,4.375,4.75,4.375,3.330120325088501,91200,0.0,
1995-07-03 00:00:00+00:00,4.5625,4.8125,4.5625,3.352320432662964,130000,0.0,
1995-07-05 00:00:00+00:00,4.8125,4.8125,4.5625,3.241317749023437,41600,0.0,
1995-07-06 00:00:00+00:00,4.5625,4.75,4.5625,3.2857186794281006,51600,0.0,
1995-07-07 00:00:00+00:00,4.75,4.75,4.5625,3.241317749023437,247600,0.0,
1995-07-10 00:00:00+00:00,4.5625,4.75,4.5625,3.374521017074585,29600,0.0,
1995-07-11 00:00:00+00:00,4.640625,4.75,4.59375,3.374521017074585,63200,0.0,
1995-07-12 00:00:00+00:00,4.75,4.9375,4.625,3.5077266693115234,120000,0.0,
1995-07-13 00:00:00+00:00,4.8125,5.0,4.8125,3.55212950706482,86800,0.0,
1995-07-14 00:00:00+00:00,4.8125,5.0,4.8125,3.55212950706482,17200,0.0,
1995-07-17 00:00:00+00:00,4.8125,5.0,4.8125,3.55212950706482,2800,0.0,
1995-07-18 00:00:00+00:00,4.8125,4.90625,4.8125,3.41892409324646,9200,0.0,
1995-07-19 00:00:00+00:00,4.90625,4.90625,4.8125,3.41892409324646,10800,0.0,
1995-07-20 00:00:00+00:00,4.8125,5.0,4.8125,3.41892409324646,14800,0.0,
1995-07-21 00:00:00+00:00,4.8125,4.84375,4.8125,3.441124200820923,160000,0.0,
1995-07-24 00:00:00+00:00,4.8125,4.8125,4.8125,3.41892409324646,800,0.0,
1995-07-25 00:00:00+00:00,4.875,5.0,4.8125,3.41892409324646,142400,0.0,
1995-07-26 00:00:00+00:00,5.0,5.0,4.8125,3.4633238315582275,10800,0.0,
1995-07-27 00:00:00+00:00,4.75,5.0,4.75,3.55212950706482,15600,0.0,
1995-07-28 00:00:00+00:00,4.75,5.0,4.75,3.4633238315582275,1041200,0.0,
1995-07-31 00:00:00+00:00,5.0,5.0,4.828125,3.5077266693115234,123600,0.0,
1995-08-01 00:00:00+00:00,4.8125,4.9375,4.8125,3.4300248622894287,86800,0.0,
1995-08-02 00:00:00+00:00,4.8125,4.9375,4.8125,3.41892409324646,19600,0.0,
1995-08-03 00:00:00+00:00,4.8125,4.8125,4.8125,3.41892409324646,800,0.0,
1995-08-04 00:00:00+00:00,4.8125,4.9375,4.8125,3.41892409324646,68000,0.0,
1995-08-07 00:00:00+00:00,4.8125,4.9375,4.78125,3.41892409324646,510000,0.0,
1995-08-08 00:00:00+00:00,4.8125,4.875,4.625,3.2857186794281006,43200,0.0,
1995-08-09 00:00:00+00:00,4.625,4.625,4.625,3.2857186794281006,400,0.0,
1995-08-10 00:00:00+00:00,4.625,4.625,4.625,3.2857186794281006,2400,0.0,
1995-08-11 00:00:00+00:00,4.625,4.8125,4.625,3.41892409324646,2400,0.0,
1995-08-14 00:00:00+00:00,4.8125,4.8125,4.625,3.374521017074585,62800,0.0,
1995-08-15 00:00:00+00:00,4.625,4.8125,4.625,3.41892409324646,60800,0.0,
1995-08-16 00:00:00+00:00,4.71875,4.8125,4.6875,3.41892409324646,151600,0.0,
1995-08-17 00:00:00+00:00,4.84375,4.84375,4.6875,3.441124200820923,10000,0.0,
1995-08-18 00:00:00+00:00,4.84375,4.84375,4.75,3.396723508834839,11200,0.0,
1995-08-21 00:00:00+00:00,4.6875,4.84375,4.6875,3.441124200820923,24000,0.0,
1995-08-22 00:00:00+00:00,4.875,4.9375,4.75,3.4633238315582275,194800,0.0,
1995-08-23 00:00:00+00:00,4.8125,4.9375,4.8125,3.5077266693115234,52800,0.0,
1995-08-24 00:00:00+00:00,4.9375,4.9375,4.8125,3.41892409324646,451200,0.0,
1995-08-25 00:00:00+00:00,4.9375,4.9375,4.8125,3.4633238315582275,76800,0.0,
1995-08-28 00:00:00+00:00,5.0,5.0625,4.875,3.4633238315582275,53600,0.0,
1995-08-29 00:00:00+00:00,5.0625,5.0625,4.875,3.529926300048828,5200,0.0,
1995-08-30 00:00:00+00:00,4.9375,5.0625,4.9375,3.596531391143799,10000,0.0,
1995-08-31 00:00:00+00:00,5.0625,5.125,4.96875,3.574331521987915,71600,0.0,
1995-09-01 00:00:00+00:00,4.9375,5.0625,4.9375,3.596531391143799,10400,0.0,
1995-09-05 00:00:00+00:00,5.03125,5.0625,4.9375,3.596531391143799,48000,0.0,
1995-09-06 00:00:00+00:00,5.0,5.125,4.9375,3.5077266693115234,73200,0.0,
1995-09-07 00:00:00+00:00,4.9375,5.0625,4.9375,3.596531391143799,79600,0.0,
1995-09-08 00:00:00+00:00,5.0625,5.0625,4.9375,3.5077266693115234,28800,0.0,
1995-09-11 00:00:00+00:00,4.9375,5.0625,4.9375,3.596531391143799,4400,0.0,
1995-09-12 00:00:00+00:00,5.0625,5.0625,4.9375,3.5077266693115234,23600,0.0,
1995-09-13 00:00:00+00:00,4.9375,4.96875,4.9375,3.5077266693115234,11200,0.0,
1995-09-14 00:00:00+00:00,4.9375,5.0,4.9375,3.55212950706482,12000,0.0,
1995-09-15 00:00:00+00:00,4.9375,5.0,4.9375,3.55212950706482,29600,0.0,
1995-09-18 00:00:00+00:00,4.9375,5.0625,4.9375,3.596531391143799,10000,0.0,
