date,SVT_Open,SVT_High,SVT_Low,SVT_Close,SVT_Volume,SVT_Dividends,SVT_Stock Splits
1973-05-03 00:00:00+00:00,3.5860109329223637,3.5860109329223637,3.5860109329223637,2.8379178047180176,223,0.0,
1973-05-04 00:00:00+00:00,3.5860109329223637,3.922199010848999,3.5860109329223637,3.1039724349975586,41718,0.0,
1973-05-07 00:00:00+00:00,4.034262180328369,4.202355861663818,4.034262180328369,3.325684070587158,2677,0.0,
1973-05-08 00:00:00+00:00,4.202355861663818,4.594575881958008,4.202355861663818,3.6360809803009033,7808,0.0,
1973-05-09 00:00:00+00:00,4.594575881958008,4.594575881958008,4.482512950897217,3.547396659851074,1785,0.0,
1973-05-10 00:00:00+00:00,4.482512950897217,4.594575881958008,4.370450019836426,3.4587113857269287,2900,0.0,
1973-05-11 00:00:00+00:00,4.370450019836426,4.482512950897217,4.370450019836426,3.547396659851074,1339,0.0,
1973-05-14 00:00:00+00:00,4.53854513168335,4.650608062744141,4.53854513168335,3.680424451828003,1562,0.0,
1973-05-15 00:00:00+00:00,4.650608062744141,4.650608062744141,4.426482200622559,3.5917391777038574,3793,0.0,
1973-05-16 00:00:00+00:00,4.53854513168335,4.53854513168335,4.426482200622559,3.5917391777038574,223,0.0,
1973-05-17 00:00:00+00:00,4.53854513168335,4.53854513168335,4.53854513168335,3.5917391777038574,0,0.0,
1973-05-18 00:00:00+00:00,4.426482200622559,4.426482200622559,4.370450019836426,3.4587113857269287,1339,0.0,
1973-05-21 00:00:00+00:00,4.370450019836426,4.426482200622559,4.14632511138916,3.50305438041687,3123,0.0,
1973-05-22 00:00:00+00:00,4.370450019836426,4.370450019836426,4.258388042449951,3.3700273036956787,446,0.0,
1973-05-23 00:00:00+00:00,4.14632511138916,4.14632511138916,3.9782309532165527,3.148315191268921,1339,0.0,
1973-05-24 00:00:00+00:00,3.922199010848999,3.922199010848999,3.922199010848999,3.1039724349975586,2454,0.0,
1973-05-25 00:00:00+00:00,3.9782309532165527,3.9782309532165527,3.9782309532165527,3.148315191268921,223,0.0,
1973-05-29 00:00:00+00:00,3.9782309532165527,3.9782309532165527,3.9782309532165527,3.148315191268921,0,0.0,
1973-05-30 00:00:00+00:00,3.9782309532165527,3.9782309532165527,3.922199010848999,3.1039724349975586,223,0.0,
1973-05-31 00:00:00+00:00,3.8661680221557617,3.8661680221557617,3.8661680221557617,3.0596301555633545,223,0.0,
1973-06-01 00:00:00+00:00,3.8661680221557617,3.8661680221557617,3.8661680221557617,3.0596301555633545,0,0.0,
1973-06-04 00:00:00+00:00,3.7541050910949703,3.7541050910949703,3.7541050910949703,2.970945119857788,223,0.0,
