date,BPT_Open,BPT_High,BPT_Low,BPT_Close,BPT_Volume,BPT_Dividends,BPT_Stock Splits
1989-05-23 00:00:00+00:00,0.0,26.25,26.0,0.5127883553504944,206600,0.0,
1989-05-24 00:00:00+00:00,26.125,26.25,26.0,0.5127883553504944,73400,0.0,
1989-05-25 00:00:00+00:00,26.125,26.125,26.0,0.5127883553504944,21800,0.0,
1989-05-26 00:00:00+00:00,26.125,26.125,26.0,0.510334849357605,105600,0.0,
1989-05-30 00:00:00+00:00,26.0,26.25,26.0,0.5127883553504944,57100,0.0,
1989-05-31 00:00:00+00:00,26.125,26.125,26.0,0.510334849357605,44200,0.0,
1989-06-01 00:00:00+00:00,26.0,26.125,26.0,0.5127883553504944,107900,0.0,
1989-06-02 00:00:00+00:00,26.125,26.125,26.0,0.510334849357605,45600,0.0,
1989-06-05 00:00:00+00:00,26.0,26.125,26.0,0.5127883553504944,43400,0.0,
1989-06-06 00:00:00+00:00,26.125,26.125,26.0,0.510334849357605,16500,0.0,
1989-06-07 00:00:00+00:00,26.0,26.125,26.0,0.5127883553504944,28500,0.0,
1989-06-08 00:00:00+00:00,26.125,26.125,25.75,0.510334849357605,98400,0.0,
1989-06-09 00:00:00+00:00,26.0,26.125,25.875,0.510334849357605,36100,0.0,
1989-06-12 00:00:00+00:00,26.0,26.0,25.875,0.5078813433647156,2600,0.0,
1989-06-13 00:00:00+00:00,25.875,25.875,25.75,0.5054277777671814,12100,0.0,
1989-06-14 00:00:00+00:00,25.875,25.875,25.875,0.5078813433647156,6600,0.0,
1989-06-15 00:00:00+00:00,25.875,26.0,25.75,0.510334849357605,15000,0.0,
1989-06-16 00:00:00+00:00,26.0,26.0,25.875,0.510334849357605,22400,0.0,
1989-06-19 00:00:00+00:00,26.0,26.125,26.0,0.5127883553504944,62400,0.0,
1989-06-20 00:00:00+00:00,26.125,26.125,26.0,0.5127883553504944,39000,0.0,
1989-06-21 00:00:00+00:00,26.125,26.125,26.0,0.5127883553504944,30500,0.0,
1989-06-22 00:00:00+00:00,26.125,26.125,26.0,0.5127883553504944,27700,0.0,
1989-06-23 00:00:00+00:00,26.125,26.125,25.875,0.5127883553504944,74800,0.0,
1989-06-26 00:00:00+00:00,26.0,26.0,25.875,0.510334849357605,25500,0.0,
1989-06-27 00:00:00+00:00,26.0,26.75,26.0,0.5250558853149414,86300,0.0,
1989-06-28 00:00:00+00:00,26.75,27.375,26.625,0.5324167013168335,95100,0.0,
1989-06-29 00:00:00+00:00,27.25,27.375,26.875,0.5299630165100098,58800,0.0,
1989-06-30 00:00:00+00:00,27.0,27.125,26.5,0.5299630165100098,59600,0.0,
1989-07-03 00:00:00+00:00,27.125,27.5,27.125,0.5373237729072571,39700,0.0,
1989-07-05 00:00:00+00:00,27.5,27.5,27.375,0.5397773385047913,92000,0.0,
1989-07-06 00:00:00+00:00,27.5,27.5,27.375,0.5397773385047913,22700,0.0,
1989-07-07 00:00:00+00:00,27.375,27.5,27.375,0.5397773385047913,48100,0.0,
1989-07-10 00:00:00+00:00,27.5,27.5,27.375,0.5397773385047913,14800,0.0,
1989-07-11 00:00:00+00:00,27.375,27.5,27.25,0.5451292991638184,24500,0.27,
1989-07-12 00:00:00+00:00,27.5,27.75,27.375,0.5451292991638184,15200,0.0,
1989-07-13 00:00:00+00:00,27.75,27.75,27.375,0.5451292991638184,14800,0.0,
1989-07-14 00:00:00+00:00,27.625,27.75,27.625,0.5476073026657104,5800,0.0,
1989-07-17 00:00:00+00:00,27.875,27.875,27.5,0.5500854849815369,13800,0.0,
1989-07-18 00:00:00+00:00,27.75,27.75,27.5,0.5451292991638184,32300,0.0,
1989-07-19 00:00:00+00:00,27.625,27.75,27.5,0.5451292991638184,17800,0.0,
1989-07-20 00:00:00+00:00,27.5,28.0,27.5,0.5476073026657104,24600,0.0,
1989-07-21 00:00:00+00:00,27.5,27.75,27.375,0.5451292991638184,13200,0.0,
1989-07-24 00:00:00+00:00,27.25,27.375,27.125,0.5426517128944397,14700,0.0,
1989-07-25 00:00:00+00:00,27.375,27.5,27.375,0.5451292991638184,24400,0.0,
1989-07-26 00:00:00+00:00,27.375,27.625,27.375,0.5476073026657104,76500,0.0,
1989-07-27 00:00:00+00:00,27.75,27.75,27.625,0.5476073026657104,22400,0.0,
1989-07-28 00:00:00+00:00,27.625,27.75,27.5,0.5451292991638184,46100,0.0,
1989-07-31 00:00:00+00:00,27.5,27.5,27.25,0.5401738286018372,8500,0.0,
1989-08-01 00:00:00+00:00,27.25,27.625,27.25,0.5401738286018372,24300,0.0,
1989-08-02 00:00:00+00:00,27.25,27.5,27.25,0.5451292991638184,9400,0.0,
1989-08-03 00:00:00+00:00,27.625,28.0,27.5,0.5525631308555603,31200,0.0,
1989-08-04 00:00:00+00:00,27.75,28.5,27.75,0.5599966645240784,24600,0.0,
